trial_idx,start_marker,target_marker,target_x_mm,target_y_mm,ball_start_x_mm,ball_start_y_mm,settled,settled_at_s,t_in_trial_s,x_mm,y_mm,vx_mm_s,vy_mm_s,speed_mm_s,err_mm,v_toward_target_mm_s
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.31632870199973695,-121.56357284494618,-29.837657308196857,-80.3327138360878,-8.195962912401342,80.7497289180108,243.39935398282594,-80.7315441956901
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.3407985489998282,-121.60721119145046,-29.82750404706286,15.656377800979271,2.140036602831401,15.801959451550768,243.44141902599011,15.800621536286279
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.36872430099992926,-120.61419544499336,-29.71276320306596,11.856712194560714,-4.400017931513389,12.64680915734416,242.44182672716136,11.228081437829706
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.38889305999964563,-120.72032031916955,-29.92544905159622,-3.4967509049424734,-7.780680777143402,8.530314193921866,242.57329843884978,-4.429916116130678
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.40902941099966483,-120.75524668924955,-30.026543446005416,-95.83976043825169,29.24507068724165,100.20246424296776,242.62044868418707,-91.48361938061376
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.43120055700001103,-125.17738026068356,-28.541670911751094,-105.66687307242023,36.28374309513117,111.72286282537003,246.8330909135291,-100.762537037951
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.46267952699963644,-124.3118876131673,-28.77114207735003,196.38215891610298,13.280723467835287,196.83071395587285,246.0001565965842,196.587669655153
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.4828306929998689,-118.1759543903814,-28.238168020951196,183.08508308556748,15.329021129649789,183.7256828460365,239.84407306195524,183.61649429388677
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.5121331099999225,-117.98434632679901,-28.262798946653636,0.660913407416956,-0.9562601980123873,1.162428534752215,239.65670218229405,0.5435293665459363
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.5392489549999482,-118.11392024050237,-28.291631533648783,14.82577086186825,1.0580648556438064,14.863478155780705,239.78877252101705,14.847053780340765
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.5678952609996486,-117.09592876202179,-28.197122359231788,-15.806828629883057,-29.899208590836906,33.82038594831328,238.76674212475072,-19.227160018230933
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.5932152010000209,-118.64521308971487,-29.69714259398775,-20.721969483141493,8.446532868615918,22.377308523610616,240.4858790217901,-19.520318411267002
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.6133444219999546,-118.41476247396216,-28.443915837096604,24.35316512900249,-1.5843290388658033,24.40464608028267,240.1055087116154,23.99399159475361
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.6398257679998096,-117.32028735938461,-30.71004728018488,21.745582678284336,-49.84848217269979,54.38512242277357,239.2990300780429,15.168547421420115
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.673342828999921,-117.42225249768136,-30.865244845218857,-2.5727797986428413,-1.6007954806264593,3.03013895112069,239.42011051795143,-2.7576802884378657
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.7090925539996533,-117.49632968191206,-30.806950462816975,-9.099738153649923,13.64066287327853,16.39734484870741,239.48606391437045,-7.26943003983612
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.7292270359998838,-117.7592406680727,-30.39611046530714,-75.21778009190712,58.75003325095349,95.44255261120502,239.69434714752387,-67.16032301314854
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.7497961459998805,-120.61257967978752,-28.381921497212446,-98.97913224466242,69.9275541169356,121.18882557679702,242.28071934851943,-90.10599791480902
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.780882690999988,-121.82242056294955,-27.523391176360494,30.72022948954873,-2.3321161879497367,30.808623237733887,243.3836891592594,30.259433303614752
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.8019838559998789,-120.17673804533007,-28.001575160980448,46.6472606715779,-17.232636774839875,49.72857024262513,241.80354362496664,44.33783629575506
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.8223157439997522,-119.84233846637007,-28.245592269944872,9.76054941443499,-6.131825660080494,11.52682136572129,241.49981532849415,8.976387604524405
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.8424604099996031,-119.77917244735114,-28.251958150980716,-0.8723753257308999,-1.1865315612906215,1.4727171673077128,241.43782777125318,-1.005224723573913
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.863162557999658,-119.88250282383233,-28.295042336252042,-2.4907362673666285,-1.0385265829817172,2.698574552821383,241.5454917439699,-2.5952428207074467
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.8837834459995975,-119.88250282383233,-28.295042336252042,45.38251920102357,-84.16482868043533,95.62055969214101,241.5454917439699,35.210861681785744
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.9050230919997375,-117.92576213937241,-31.923944992583483,84.78844302490643,-117.30849162039488,144.7423997204691,240.05792332995534,68.4351712527257
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.9437688149996575,-115.15925234788958,-32.6844378720734,24.554312643886533,-6.749797157390731,25.465153270295588,237.41976843521653,23.391314522860483
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.9640767769997183,-115.15925234788958,-32.6844378720734,-8.901647524452983,9.296250619392254,12.87088202992129,237.41976843521653,-7.537123224809886
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,0.9843967399997382,-115.52112153636382,-32.3065273045912,-23.985856225347106,9.539969425906179,25.81341348040292,237.72654541768983,-22.466874564119614
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.008580864999658,-116.27900046057519,-32.336529710603386,-19.902998922031202,-2.723874186583089,20.08852549777382,238.481481906611,-20.088525497773762
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.035610154999631,-116.47152639482663,-32.45496311264083,-4.490769226942575,-2.3698622598572,5.077721475263279,238.68830601045806,-4.771297199444001
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.0606347979996826,-116.52292417000692,-32.467657178989775,-48.444485737102696,7.89207781314019,49.08312429482262,238.74095254191988,-46.92112530470803
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.0807524269998794,-118.24777908004205,-32.17304628117147,-52.88259693844611,-16.63214613639275,55.436426147944225,240.41029333949686,-54.63271932963183
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.1046576639996601,-118.57864756435092,-33.45908208232829,-0.7513072095857751,-39.32878486041466,39.33596040673161,240.9134310233175,-6.2061749420124785
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.1250367739999092,-118.3665528016632,-34.009205744938356,5.1713920415813845,-13.413368131565562,14.375734425782563,240.7804800434405,3.22496614957576
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.145164162999663,-118.3665528016632,-34.009205744938356,11.785947081829136,12.142091435505108,16.921552323703732,240.7804800434405,13.382806042337918
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.175581781999881,-117.46626672844694,-33.08171508651199,22.005960100430457,25.489320630802695,33.67443757750976,239.7595205763706,25.31246149930559
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.2004819619996852,-117.0730572692275,-32.54899649926788,32.222060030925604,92.62138520484712,98.06621309044846,239.29703645487916,44.52088326569327
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.225306308999734,-115.86652820769594,-28.48694681472974,14.162514282520078,54.83524661840261,56.6346279453094,237.58056584572958,20.635323478791452
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.2457551610000337,-116.15705046988053,-29.198258591170486,-5.270489622032528,-11.166207787733583,12.347560779959526,237.95522854392286,-6.600809386503469
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.2670203069997115,-116.07150011956664,-28.91340472282612,-63.43132447992002,15.853752261353065,65.38252355210265,237.83552750034735,-61.03353069913656
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.2872404919999099,-118.65100933155033,-28.545572083209574,-80.7130664047163,10.01794624823458,81.3323941334857,240.35214569569672,-78.95201726636819
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.307565009999962,-119.33418454212351,-28.508939980903886,-31.11672161628121,-165.33130094527291,168.2340317426933,241.02616361979878,-50.453922290582184
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.3280795649998254,-119.92083405605189,-35.36136928582344,30.825090046410878,-209.26182902925984,211.5199736787061,242.5127482255726,-0.01733310918069364
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.3492985819998466,-117.96258510559193,-37.06337977595279,44.93970853358087,-39.05931129417638,59.54164258616465,240.83165495954344,38.39320512003611
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.3694384329996865,-117.96258510559193,-37.06337977595279,21.339349084623336,30.291727644519028,37.05342876233093,240.83165495954344,25.746949583715583
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.3943717429997378,-116.77182886053316,-35.37307217925474,25.397920430790236,42.39274178481105,49.418609027798595,239.39956803921007,31.382987221817398
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.4187967569996545,-116.68648729652072,-34.94538644603663,-12.432916471337194,35.801792535643926,37.89915250699594,239.25232141533948,-7.07034247703852
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.4475769339996987,-117.58442158769914,-33.294700303667796,25.710999983140937,33.512346286632464,42.238997073418325,239.90601169931654,30.113111940590127
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.4738372609999715,-115.5455980309405,-32.9859506465131,33.67380428824117,5.099399354408888,34.057729945175666,237.84407012117748,34.05561004886619
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.4939505939996707,-115.5455980309405,-32.9859506465131,21.098538871802248,-4.750858079988234,21.626811947699085,237.84407012117748,20.23576363930581
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.518458329999703,-114.39847103484968,-33.244254673690754,37.854966682910344,-1.493256368692414,37.88440730890339,236.74421575253845,37.27019935202294
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.538550051999664,-113.78534786006404,-33.12524906958214,16.240067828986867,3.1521546766343818,16.543152123930984,236.12045866458288,16.521676425259468
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.5614057339998908,-113.78534786006404,-33.12524906958214,-19.8858118469102,-9.002987443990492,21.828863821265745,236.12045866458288,-20.952176992803103
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.5857355069997539,-114.78418652426132,-33.5774575095276,-53.57002316550165,9.400012732004939,54.38848794840907,237.17305895624668,-51.69965693768893
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.6158444969996708,-116.86347877674962,-32.25162285205276,-52.848732696572824,35.63081973409464,63.738088005190065,239.04910532109247,-47.558357937414826
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.63595442299993,-117.70853655634592,-31.647963948516203,-90.13836556783781,65.30494630607359,111.30885391234753,239.80605074485968,-80.73145077125302
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.6561471259997234,-120.50427414690287,-29.613807903800378,-73.31914065455976,89.32581481931231,115.5629593747806,242.32062128818464,-61.85313120943549
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.6793265489995974,-120.47069715046453,-27.846919765871068,-4.13912713222544,58.437851797027406,58.584254677072266,242.077688208718,2.6106304462728787
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.7026184159999502,-120.69788437796727,-26.9021357206365,12.817496188835321,-10.49257322304095,16.564489167845892,242.19660701661545,11.572712026383055
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.722731081999882,-120.04808322285822,-27.99986931065679,21.705989165859137,-37.927376106441784,43.69938013276487,241.6755571843833,17.165656170512335
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.7433001549998153,-119.82463451359531,-28.42971483806807,39.96970607993626,-67.5185543273634,78.46230039052907,241.5038384898953,31.743540617685674
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.763740709999638,-118.4163984584404,-30.756834295289835,80.91933792954615,-69.26103567855023,106.51305231858437,240.3921003480808,71.39272418880697
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.784120523999718,-116.5229359451749,-31.262384356225873,59.963522718333934,-11.482014837674456,61.05293376673005,238.5800408746752,57.94195202262469
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.8042306719999033,-115.97082685677857,-31.22887936903804,11.759533481968901,6.599461888258702,13.484788649738888,238.02830511121508,12.523723332006005
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.8243471719997615,-116.05008874834483,-30.996847442197843,-1.982203567689794,5.802719366293445,6.13193958121891,238.07656110893478,-1.209834852208671
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.8447129669998503,-116.05008874834483,-30.996847442197843,-7.35819950593077,5.96570694865045,9.47273769119868,238.07656110893478,-6.518850621001192
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.8648224479998134,-116.34416562151243,-30.758422750902202,-16.490086398275253,11.103853028020126,19.88010315593091,238.33725095639608,-14.91918989146108
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.8900203879998116,-116.81860814623725,-30.502387291053434,-10.505543953810502,5.669373289705504,11.937681821169075,238.7748914663652,-9.69523580542164
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.9218256909998672,-116.81860814623725,-30.502387291053434,62.546713721713104,-32.84348419925033,70.64549420686602,238.7748914663652,57.838665229210335
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.9606867099996634,-111.4181372336326,-33.33819225237899,85.50804075083443,12.280086311428931,86.38533181543326,233.80716264336513,86.38532352488232
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,1.9807932649996474,-110.2550211173211,-32.20438900578589,-35.3472739376698,78.90968204034664,86.46483501709395,232.49623098229782,-24.07630087833079
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.0009497459996055,-112.85064304540361,-30.158797429794244,-64.40286869790361,50.75545257681256,81.99905769456429,234.79560266127075,-57.3499921843939
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.0211163009998927,-112.85064304540361,-30.158797429794244,-51.190611432504966,15.133273040930476,53.38065803046138,234.79560266127075,-48.82274345824386
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.051808642999731,-116.81301798058841,-28.98741658266854,-54.69772527346231,12.126465838499144,56.0258183681724,238.58054364346575,-52.819137257803696
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.0724953639996784,-116.9071535882597,-29.099616048930056,-22.899652817201968,4.562177131314911,23.34968006902619,238.68763494468334,-22.172635651782855
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.0934082699995997,-117.77398096612615,-28.793089688979332,-20.863666686733723,7.377782437433552,22.129714442559475,239.51097686393692,-19.825429282624203
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.1146035279998614,-117.77398096612615,-28.793089688979332,-49.23159669033976,-28.81904554960363,57.04636271551764,239.51097686393692,-52.33907131013363
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.134719528000005,-119.70423852086148,-29.92301811161974,-55.93488637059795,-36.62984970931262,66.86147921650054,241.5647097110304,-60.04148957785652
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.1617883169997185,-119.76055889831756,-30.202776600500005,-222.57011887303452,-62.74409977763196,231.24506453557478,241.6554020037899,-228.66686060169434
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.1819147059995885,-127.53961173521749,-32.249864562876354,-286.1398568699442,-75.7121262274876,295.98706685840034,249.63155478093327,-293.5232084439875
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.202024130999689,-131.27703288409003,-33.24999736855048,-112.2394387396771,14.749085507309076,113.20436003926547,253.46737379797162,-109.33472687046427
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.233212101999925,-131.21681938611866,-29.670941573122487,-23.408824319903488,61.62843796143204,65.92448271777477,252.96295206277424,-16.01861686138358
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.258447595999769,-132.32496206634747,-29.20056633591952,35.54320690710438,0.20736701081443698,35.54381181469436,254.008975345601,35.33140337460931
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.2786382629997206,-130.32377262341774,-29.49413748584565,71.13101801876337,-18.102065974836933,73.39827325586747,252.05534171378812,68.52415759541367
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.2987103919999754,-129.4544136426311,-29.928564110595374,27.242924986740036,-9.815186939546606,28.95712099797545,251.24335500767162,25.879742875990416
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.3252146629997696,-129.29473002629211,-29.77475373769882,6.633164369207179,4.208079287604903,7.855367645100327,251.06652182045795,7.08540283363944
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.3611114440000165,-129.02704470638767,-29.70124991355404,1.6207790067910537,0.11591258034059138,1.6249185564623871,250.7920119174943,1.6231001601201962
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.3812489069996445,-129.0603376842887,-29.720738038385363,0.8044411991145353,0.08701873565894402,0.8091340452536356,250.827379041759,0.8090849512555991
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.4020534239998597,-128.99077611151694,-29.696256706049002,-1.9306707254540925,-0.8390447423801106,2.105109386668811,250.75540722179275,-2.0164497986555743
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.4225532749997,-129.1368925800851,-29.754174967750167,243.65393741879734,-52.29656720623473,249.20307414082885,250.90735774877618,235.73299784128457
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.443183625999609,-118.90357810729586,-31.860178177717543,271.08699862594494,-93.97679629050697,286.9142712815982,241.01865194624403,256.285295668719
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.463333532999968,-117.8682647119442,-33.59427119656234,97.8166268368534,-17.748400711637544,99.41377275589677,240.228820948486,94.37346696925951
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.493820522999613,-112.74416933442069,-30.984369534472258,128.84894677651982,39.20509737471491,134.68144172668823,234.79752876599494,132.89571860403817
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.5146932630000265,-110.61529218887407,-30.829154364166666,-29.292828428261146,12.325902010273694,31.780460312815066,232.6668213350786,-27.401315815838164
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.5356878729999153,-114.00267550492562,-30.467121400876458,-147.74880689441807,6.160942777755849,147.8772029578421,235.97774816689656,-145.7167474116291
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.5612024229999406,-117.35082287813333,-30.653589432653774,-96.69141047256858,-6.696156353505842,96.92299711154904,239.32207517492554,-96.75265874083794
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.5977457589997357,-119.07678222296505,-30.86625001859658,287.24052302393056,69.43998219077173,295.5148544383444,241.0610569716676,293.7674492504744
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.618883479000033,-108.91570682520121,-28.478275601042547,305.045158213014,112.45369947777539,325.112877437115,230.68032645306016,316.5944689560825
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.643049659999633,-106.39724345999231,-25.77502414662108,35.193792988146924,198.79519618723714,201.88643612688458,227.85974571222957,57.45520631761913
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.6632952339996336,-106.85538486784331,-20.275806771213777,-26.371063000481172,127.2914888963391,129.9944464553089,227.75968472001563,-14.934513182381043
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.683571733000008,-107.4660852101727,-20.625843027776767,-2.8762623933480427,36.25750061171556,36.37140684609192,228.39931112297174,0.40976204825002727
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.7075191549997726,-106.76447004990102,-18.24384795034534,-22.484975727045367,-58.733820644585194,62.89066561069394,227.49717111438503,-27.12264274753805
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.727753876999941,-108.10481560268131,-22.137180381628504,-42.4187679345373,-122.40149938020758,129.543347662499,229.17648582780475,-54.043717721843755
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.7626872149999144,-108.15001467153672,-22.191013558631436,-0.6436906307891377,-1.6364705025185344,1.7585145247563303,229.22667880807808,-0.7990909562561205
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.8317998529996657,-108.10560104957986,-22.317164830706403,-0.6028464786495533,-3.035340081148263,3.094626517860485,229.19472305502805,-0.8955391316401942
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.863760433999687,-108.14327635684458,-22.43206035525028,0.9291619288333095,2.0457951118889923,2.2469133338475986,229.24343366521353,1.1248891277341624
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.893054165999729,-108.05946005629886,-22.22068168445652,75.51474010024026,-114.89573164229859,137.49001826323948,229.13942483931595,64.01687262727822
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.923321063000003,-103.50181439684398,-29.516939601690247,100.4109332385624,-160.73250522763772,189.51858418263794,225.44247772354512,78.5020387194679
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.9497712419997697,-102.00561602911624,-31.911501179727125,41.409876677844295,-66.27363174750855,78.14711863836469,224.2873992359159,31.55921432935167
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,2.9860784859997693,-101.25751684525237,-33.10878196874557,-56.58154708873053,-7.1042892817928305,57.02580466029065,223.72098740167644,-57.00988146494046
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.0121260719997736,-104.17371555210312,-32.8103578199543,-8.661484940841547,-237.38133263295538,237.53929865177727,226.56207609551223,-42.94736300328525
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.0383961399998043,-101.66450652606402,-45.639213310740956,43.14895454769976,-220.6080468890923,224.78821728635913,226.3141428304179,-2.2260473287490896
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.060041971999908,-101.66450652606402,-45.639213310740956,-24.96896747131541,-120.16277460369304,122.7295471231013,226.3141428304179,-48.68837721467361
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.0889923329996236,-103.3541618623335,-53.7706538103662,-23.96867569830283,-92.61916970632137,95.67030893552489,229.73542354721818,-44.98085938367602
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.1091468699996767,-103.35463695875593,-52.995910421870526,1.8786233685927982,63.59094622074031,63.618689604628834,229.5557892374326,16.508663722311635
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.1313685159998386,-103.26628559919897,-50.96660116308903,1.9287753923176751,44.30131897649676,44.34328627392564,229.00966948882413,11.739758320567354
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.1523053289997733,-103.26628559919897,-50.96660116308903,-5.123300887000369,32.10126273765991,32.5075265335739,229.00966948882413,2.1493935030468734
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.1746010679999017,-103.50215523287203,-49.48870375878349,-4.070462460806084,92.44163310783642,92.53120660776379,228.91558530048465,16.01052832753301
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.197230842999943,-103.44477238261301,-46.79600859937552,10.568111726820234,81.59181242359296,82.27337868373544,228.29242809596326,27.06861776654663
1,1,2,120.0,0.0,-118.29539982602985,-29.494960044225706,False,,3.223642020999705,-102.91806216651452,-45.793821556959344,107.03134474385524,-495.97020650876357,507.3875781905028,227.5731454562789,5.039473460923389
