t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
20.3360,-0.80872,-0.04387,-0.80872,-0.04387,-0.81028,-0.03818,-1.07363,1.88582,-0.26335,1.92399,-0.26335,1.92399,0.00000,0.00000,0,0.00028,-0.19006,-0.16528,0.00166,2.05338,2.00136,-0.17256,-0.20592,0.02485,-1.61234,-1.54810,-0.11552,-0.14319,0.00132,-0.55152,-0.52062,-0.28263,-0.29405,0.00418,1.72720,1.62506,-0.08437,-0.08955,-0.00027,2.79699,2.76240,-0.20892,-0.10695,0.00086,5.97814,6.02209
20.4386,-0.80905,-0.07494,-0.80905,-0.07494,-0.80948,-0.05678,-1.04933,1.88722,-0.23985,1.94400,-0.23985,1.94400,0.00000,0.00000,0,0.00030,-0.19137,-0.16553,0.00185,2.12636,2.15615,-0.17155,-0.20005,0.14533,-0.98885,-0.98408,-0.11439,-0.14272,0.00991,-0.63685,-0.49376,-0.28226,-0.29406,-0.00638,1.67738,1.65224,-0.08422,-0.08954,0.00210,2.80974,2.68863,-0.21029,-0.10696,-0.00505,5.92849,5.92418
20.5425,-0.79981,-0.25323,-0.79981,-0.25323,-0.80961,-0.16919,-1.02502,1.89055,-0.21540,2.05974,-0.21540,2.05974,0.00000,0.00000,0,0.00039,-0.19671,-0.16660,-0.02584,2.46527,2.56038,-0.17086,-0.17808,0.00173,-0.19176,-0.13242,-0.11288,-0.14163,0.00730,-0.75554,-0.68767,-0.27797,-0.29405,-0.00552,1.35964,1.50417,-0.08044,-0.08951,0.00540,2.63756,2.66004,-0.21529,-0.10697,-0.00967,5.94374,5.98722
20.6449,-0.82026,-0.25160,-0.82026,-0.25160,-0.81205,-0.24183,-1.00082,1.89725,-0.18877,2.13908,-0.18877,2.13908,0.00000,0.00000,0,0.00028,-0.20056,-0.16867,-0.01955,2.67090,2.75498,-0.16993,-0.17803,0.00241,-0.23538,-0.26348,-0.11140,-0.14075,0.02376,-0.71773,-0.83375,-0.27523,-0.29391,0.01029,1.14333,1.19717,-0.07811,-0.08945,-0.00231,2.33600,2.36462,-0.21898,-0.10698,-0.01107,5.92786,6.04661
20.7459,-0.81356,-0.26160,-0.81356,-0.26160,-0.81010,-0.26012,-0.97650,1.90492,-0.16640,2.16504,-0.16640,2.16504,0.00000,0.00000,0,0.00041,-0.20210,-0.16947,-0.00510,2.74814,2.75642,-0.16899,-0.17796,0.00726,-0.27998,-0.17519,-0.11030,-0.13990,0.02050,-0.80944,-0.89839,-0.27460,-0.29393,-0.00502,1.09337,1.12229,-0.07770,-0.08945,0.00373,2.35114,2.35032,-0.22054,-0.10694,0.00553,5.97005,6.10069
20.8466,-0.80826,-0.27710,-0.80826,-0.27710,-0.80993,-0.27063,-0.95217,1.91290,-0.14224,2.18353,-0.14224,2.18353,0.00000,0.00000,0,0.00036,-0.20336,-0.17014,-0.00324,2.81956,2.94510,-0.16794,-0.17763,-0.00159,-0.36870,-0.37653,-0.10914,-0.13732,0.04569,-0.71605,-0.84300,-0.27431,-0.29392,0.00186,1.10452,1.14320,-0.07763,-0.08943,0.00328,2.34989,2.38698,-0.22187,-0.10697,-0.00372,5.96700,5.88086
20.9504,-0.82643,-0.33803,-0.82643,-0.33803,-0.81853,-0.31074,-0.92775,1.92159,-0.10922,2.23234,-0.10922,2.23234,0.00000,0.00000,0,0.00030,-0.20607,-0.17125,-0.01935,2.97246,2.94685,-0.16659,-0.17731,0.00421,-0.42211,-0.35829,-0.10748,-0.12776,0.10161,-0.11657,-0.21493,-0.27294,-0.29389,0.00176,0.94463,0.88587,-0.07662,-0.08944,-0.00192,2.20495,2.16898,-0.22457,-0.10696,0.00261,5.94916,5.88350
21.0539,-0.83433,-0.42626,-0.83433,-0.42626,-0.82955,-0.39239,-0.90300,1.93233,-0.07345,2.32472,-0.07345,2.32472,0.00000,0.00000,0,0.00258,-0.21066,-0.17336,-0.03504,3.20918,3.07361,-0.16528,-0.17676,-0.00745,-0.53413,-0.52153,-0.10555,-0.11610,0.03922,0.25199,0.26129,-0.26984,-0.29381,-0.00195,0.64318,0.67501,-0.07403,-0.08939,-0.00396,1.99736,2.05081,-0.22898,-0.10696,0.00061,5.97891,5.93812
21.1519,-0.82803,-0.44603,-0.82803,-0.44603,-0.82776,-0.43445,-0.87813,1.94495,-0.05037,2.37940,-0.05037,2.37940,0.00000,0.00000,0,0.00026,-0.21342,-0.17528,-0.01538,3.35863,3.27731,-0.16442,-0.17625,0.00418,-0.54765,-0.47257,-0.10432,-0.11434,0.01119,0.21129,0.24834,-0.26804,-0.29370,0.00450,0.57663,0.70929,-0.07255,-0.08933,0.00704,1.93153,1.85197,-0.23165,-0.10696,-0.00252,5.95828,5.98738
21.2530,-0.82209,-0.45290,-0.82209,-0.45290,-0.82412,-0.44930,-0.85336,1.95829,-0.02924,2.40759,-0.02924,2.40759,0.00000,0.00000,0,0.00028,-0.21502,-0.17644,-0.00456,3.43763,3.50373,-0.16354,-0.17583,0.00404,-0.57889,-0.56450,-0.10327,-0.11385,0.00907,0.15070,0.22858,-0.26729,-0.29365,0.00279,0.49195,0.50416,-0.07202,-0.08933,-0.00177,1.86452,1.81078,-0.23326,-0.10697,-0.00486,5.93713,5.92635
21.3555,-0.82171,-0.45992,-0.82171,-0.45992,-0.82255,-0.45656,-0.82866,1.97191,-0.00611,2.42847,-0.00611,2.42847,0.00000,0.00000,0,0.00032,-0.21637,-0.17742,-0.00325,3.50473,3.40215,-0.16255,-0.17545,0.00843,-0.65100,-0.70424,-0.10215,-0.11345,-0.00433,0.06616,0.15576,-0.26688,-0.29359,0.00357,0.40540,0.43624,-0.07183,-0.08932,-0.00199,1.83590,1.79884,-0.23465,-0.10695,0.00228,5.98752,5.92064
21.4561,-0.81785,-0.46331,-0.81785,-0.46331,-0.81991,-0.46185,-0.80402,1.98571,0.01588,2.44756,0.01588,2.44756,0.00000,0.00000,0,0.00031,-0.21761,-0.17850,-0.01578,3.52775,3.52522,-0.16159,-0.17507,0.00625,-0.71268,-0.68223,-0.10109,-0.11303,0.00434,-0.00327,-0.06976,-0.26653,-0.29351,0.00316,0.37174,0.40143,-0.07167,-0.08931,0.00379,1.78930,1.70289,-0.23594,-0.10697,-0.00390,5.96726,6.00692
21.5576,-0.81089,-0.47110,-0.81089,-0.47110,-0.81420,-0.46743,-0.77952,1.99966,0.03468,2.46708,0.03468,2.46708,0.00000,0.00000,0,0.00034,-0.21881,-0.18030,-0.01929,3.61661,3.69512,-0.16079,-0.17430,0.00888,-0.70441,-0.75398,-0.10018,-0.11262,0.00089,-0.05595,-0.07208,-0.26609,-0.29348,-0.00482,0.25561,0.21895,-0.07142,-0.08930,-0.00077,1.76691,1.67871,-0.23717,-0.10696,-0.00187,5.98249,5.85972
21.6580,-0.80228,-0.47992,-0.80228,-0.47992,-0.80722,-0.47608,-0.75521,2.01383,0.05201,2.48991,0.05201,2.48991,0.00000,0.00000,0,0.00031,-0.22011,-0.18274,-0.03304,3.52475,3.28707,-0.16007,-0.17344,0.00635,-0.73559,-0.79216,-0.09932,-0.11235,0.00460,-0.07998,-0.04757,-0.26549,-0.29341,-0.00031,0.18888,0.19701,-0.07100,-0.08926,0.00206,1.71070,1.71819,-0.23848,-0.10695,0.00311,5.99230,6.06784
21.7604,-0.78946,-0.49468,-0.78946,-0.49468,-0.79616,-0.48743,-0.73118,2.02829,0.06498,2.51572,0.06498,2.51572,0.00000,0.00000,0,0.00155,-0.22146,-0.18905,-0.08820,3.13060,3.21667,-0.15957,-0.17267,0.01410,-0.73550,-0.76476,-0.09865,-0.11195,0.01331,-0.11680,-0.06328,-0.26468,-0.29330,0.00509,0.13301,0.26467,-0.07035,-0.08924,0.00417,1.62531,1.66495,-0.23979,-0.10696,0.00079,5.93849,5.95678
21.8612,-0.76192,-0.52645,-0.76192,-0.52645,-0.77226,-0.51484,-0.70771,2.04340,0.06455,2.55823,0.06455,2.55823,0.00000,0.00000,0,0.00027,-0.22323,-0.19417,-0.03002,3.16766,3.11677,-0.15975,-0.17197,0.00915,-0.70274,-0.73114,-0.09853,-0.11181,-0.00104,-0.16390,-0.15858,-0.26292,-0.29320,-0.00525,-0.06206,-0.11127,-0.06872,-0.08920,0.00086,1.46387,1.48482,-0.24138,-0.10696,-0.00211,5.96640,5.93382
21.9638,-0.74831,-0.54500,-0.74831,-0.54500,-0.75475,-0.53595,-0.68488,2.05923,0.06988,2.59518,0.06988,2.59518,0.00000,0.00000,0,0.00031,-0.22489,-0.19603,-0.00792,3.24173,3.22071,-0.15964,-0.17155,0.00933,-0.72115,-0.64150,-0.09816,-0.11167,0.01005,-0.18184,-0.10996,-0.26151,-0.29304,-0.00180,-0.19648,-0.14765,-0.06745,-0.08916,-0.00606,1.32890,1.24675,-0.24291,-0.10695,0.00599,5.99400,5.99865
22.0643,-0.74227,-0.55195,-0.74227,-0.55195,-0.74633,-0.54801,-0.66239,2.07556,0.08394,2.62357,0.08394,2.62357,0.00000,0.00000,0,0.00026,-0.22636,-0.19725,-0.01323,3.32593,3.28751,-0.15910,-0.17106,0.00723,-0.76682,-0.73572,-0.09743,-0.11145,0.00207,-0.24909,-0.24421,-0.26062,-0.29288,0.00439,-0.29381,-0.29737,-0.06673,-0.08913,-0.00506,1.27396,1.20622,-0.24435,-0.10697,-0.00602,5.94733,6.09264
22.1663,-0.73449,-0.56269,-0.73449,-0.56269,-0.73843,-0.55778,-0.64015,2.09217,0.09828,2.64995,0.09828,2.64995,0.00000,0.00000,0,0.00102,-0.22776,-0.19808,0.00130,3.43612,3.48766,-0.15853,-0.16991,0.01982,-0.69186,-0.58657,-0.09670,-0.11121,0.00038,-0.31362,-0.18597,-0.25981,-0.29277,0.00349,-0.36193,-0.25891,-0.06610,-0.08909,0.00421,1.22276,1.15284,-0.24571,-0.10698,-0.00803,5.94068,5.87790
22.2664,-0.73400,-0.59813,-0.73400,-0.59813,-0.73369,-0.58026,-0.61810,2.10924,0.11559,2.68950,0.11559,2.68950,0.00000,0.00000,0,0.00046,-0.22977,-0.19898,-0.00997,3.51764,3.51960,-0.15787,-0.16044,0.29288,0.67859,0.28372,-0.09578,-0.11080,0.00569,-0.38415,-0.37927,-0.25852,-0.29261,0.00415,-0.51865,-0.26264,-0.06504,-0.08904,0.00380,1.12465,1.28400,-0.24765,-0.10696,-0.00386,5.96520,5.88339
22.3691,-0.72549,-0.68627,-0.72549,-0.68627,-0.72497,-0.66277,-0.59625,2.12831,0.12873,2.79109,0.12873,2.79109,0.00000,0.00000,0,0.00028,-0.23430,-0.20103,-0.01896,3.77322,3.76598,-0.15765,-0.15489,0.03038,0.22810,0.25809,-0.09485,-0.11043,0.00580,-0.41495,-0.44244,-0.25461,-0.29214,0.00410,-0.83956,-0.82922,-0.06151,-0.08894,0.00242,0.79863,0.88425,-0.25182,-0.10695,0.00170,5.97787,5.98023
22.4715,-0.72037,-0.71975,-0.72037,-0.71975,-0.72367,-0.69875,-0.57446,2.14880,0.14921,2.84755,0.14921,2.84755,0.00000,0.00000,0,0.00050,-0.23708,-0.20322,-0.02402,3.77925,3.83875,-0.15691,-0.15164,0.02970,0.34245,0.40029,-0.09374,-0.11005,-0.00433,-0.53354,-0.54556,-0.25269,-0.29176,0.00465,-0.92987,-0.85252,-0.05989,-0.08888,-0.00208,0.73232,0.92608,-0.25448,-0.10697,-0.00451,5.95550,5.78952
22.5756,-0.71621,-0.72984,-0.71621,-0.72984,-0.71885,-0.72357,-0.55283,2.17028,0.16602,2.89385,0.16602,2.89385,0.00000,0.00000,0,0.00158,-0.23936,-0.20514,-0.02530,3.90996,3.82551,-0.15630,-0.15116,0.00928,0.28560,0.25702,-0.09283,-0.10977,0.00461,-0.57641,-0.53045,-0.25112,-0.29128,0.00145,-1.11603,-1.03217,-0.05856,-0.08883,-0.00012,0.52975,0.56003,-0.25666,-0.10696,-0.00025,5.95023,5.88605
22.6756,-0.70798,-0.74114,-0.70798,-0.74114,-0.71202,-0.73593,-0.53139,2.19222,0.18064,2.92815,0.18064,2.92815,0.00000,0.00000,0,0.00046,-0.24110,-0.20789,-0.04532,3.82732,3.75773,-0.15574,-0.15093,0.00409,0.28477,0.21202,-0.09206,-0.10953,0.00286,-0.64708,-0.59234,-0.25000,-0.29065,0.00555,-1.18558,-1.14040,-0.05763,-0.08880,0.00680,0.47449,0.56461,-0.25833,-0.10695,0.00084,5.97731,5.97854
22.7762,-0.66785,-0.77493,-0.66785,-0.77493,-0.68872,-0.75784,-0.51036,2.21463,0.17837,2.97247,0.17837,2.97247,0.00000,0.00000,0,0.00045,-0.24291,-0.21850,-0.13587,3.03373,3.23469,-0.15602,-0.15090,-0.00016,0.26573,0.29019,-0.09202,-0.10933,0.00540,-0.66986,-0.76098,-0.24814,-0.28933,0.01336,-1.29396,-1.24052,-0.05588,-0.08878,-0.00615,0.30291,0.40302,-0.25994,-0.10696,-0.00327,5.94958,6.01795
22.8775,-0.60745,-0.84306,-0.60745,-0.84306,-0.63029,-0.81867,-0.49078,2.23846,0.13952,3.05713,0.13952,3.05713,0.00000,0.00000,0,0.00043,-0.24569,-0.22826,-0.03431,2.97126,2.85198,-0.15815,-0.15089,0.00191,0.45730,0.34555,-0.09348,-0.10929,0.00078,-0.59646,-0.50936,-0.24392,-0.28664,0.02991,-1.41717,-1.32905,-0.05164,-0.08871,-0.00282,-0.04432,0.03062,-0.26211,-0.10696,0.00129,5.95587,6.07526
22.9798,-0.59944,-0.84906,-0.59944,-0.84906,-0.60644,-0.84140,-0.47236,2.26348,0.13408,3.10488,0.13408,3.10488,0.00000,0.00000,0,0.00028,-0.24758,-0.22936,-0.00891,3.17950,3.16274,-0.15859,-0.15092,-0.00437,0.49971,0.58085,-0.09357,-0.10929,0.00277,-0.61744,-0.58746,-0.24185,-0.28493,0.01927,-1.55547,-1.55296,-0.04968,-0.08864,0.00077,-0.24511,-0.37278,-0.26377,-0.10694,0.00764,5.99400,6.05814
23.0805,-0.59489,-0.85033,-0.59489,-0.85033,-0.59803,-0.84806,-0.45433,2.28885,0.14369,3.13692,0.14369,3.13692,0.00000,0.00000,0,0.00035,-0.24913,-0.22996,-0.00342,3.25378,3.24045,-0.15826,-0.15091,-0.00471,0.44752,0.46705,-0.09303,-0.10927,-0.00164,-0.68927,-0.76348,-0.24073,-0.28381,0.01653,-1.61361,-1.64651,-0.04871,-0.08860,-0.00871,-0.38092,-0.31378,-0.26522,-0.10696,0.00033,5.94761,6.03653
23.1820,-0.58892,-0.85030,-0.58892,-0.85030,-0.59194,-0.84982,-0.43649,2.31433,0.15545,3.16415,0.15545,3.16415,0.00000,0.00000,0,0.00025,-0.25051,-0.23045,-0.00237,3.32668,3.54239,-0.15782,-0.15090,0.00553,0.46263,0.50502,-0.09241,-0.10914,-0.00039,-0.75417,-0.79320,-0.23984,-0.28274,0.01136,-1.67177,-1.58859,-0.04798,-0.08850,0.00047,-0.46172,-0.45177,-0.26655,-0.10697,-0.00421,5.95050,5.86057
23.2840,-0.57967,-0.85128,-0.57967,-0.85128,-0.58489,-0.85131,-0.41885,2.33986,0.16604,3.19117,0.16604,3.19117,0.00000,0.00000,0,0.00078,-0.25186,-0.23089,-0.01493,3.37340,3.50105,-0.15742,-0.15089,0.00949,0.47141,0.25753,-0.09184,-0.10894,0.00149,-0.79023,-0.79546,-0.23894,-0.28072,0.01564,-1.66658,-1.73636,-0.04722,-0.08838,0.00020,-0.57366,-0.54729,-0.26784,-0.10694,0.00810,5.97347,5.81425
23.3854,-0.55134,-0.84308,-0.55134,-0.84308,-0.56697,-0.84807,-0.40155,2.36537,0.16542,3.21345,0.16542,3.21345,0.00000,0.00000,0,0.00029,-0.25278,-0.23136,-0.00846,3.48224,3.57160,-0.15754,-0.15093,-0.00750,0.44698,0.52382,-0.09180,-0.10868,0.00380,-0.84264,-0.86728,-0.23802,-0.27143,0.18532,-0.71370,-0.88919,-0.04636,-0.08819,-0.00286,-0.71991,-0.71398,-0.26867,-0.10694,0.00473,5.95427,6.12611
23.4882,-0.50989,-0.82370,-0.50989,-0.82370,-0.52329,-0.82546,-0.38542,2.39032,0.13788,3.21577,0.13788,3.21577,0.00000,0.00000,0,0.00028,-0.25232,-0.23174,-0.00526,3.43315,3.36362,-0.15883,-0.15091,0.00266,0.61192,0.60365,-0.09303,-0.10864,0.00055,-0.73914,-0.73255,-0.23739,-0.26596,0.00020,-1.04713,-1.07267,-0.04555,-0.08798,-0.00130,-0.80701,-0.75117,-0.26804,-0.10695,0.00452,5.95694,5.96299
23.5904,-0.50561,-0.81966,-0.50561,-0.81966,-0.50960,-0.82018,-0.37001,2.41497,0.13958,3.23515,0.13958,3.23515,0.00000,0.00000,0,0.00029,-0.25317,-0.23217,-0.01353,3.52971,3.58681,-0.15883,-0.15092,-0.00510,0.54932,0.56879,-0.09288,-0.10860,0.00269,-0.79099,-0.75591,-0.23663,-0.26534,0.00815,-1.10600,-0.99446,-0.04485,-0.08767,-0.00387,-0.87752,-0.93731,-0.26881,-0.10695,0.00400,5.95835,6.14507
23.6917,-0.49967,-0.81946,-0.49967,-0.81946,-0.50335,-0.82074,-0.35485,2.43959,0.14849,3.26033,0.14849,3.26033,0.00000,0.00000,0,0.00026,-0.25441,-0.23264,-0.00629,3.62764,3.58842,-0.15851,-0.15092,-0.00586,0.55555,0.52167,-0.09240,-0.10852,0.00279,-0.86039,-0.82065,-0.23577,-0.26466,0.00508,-1.15252,-1.11124,-0.04413,-0.08738,0.00684,-1.02053,-0.89204,-0.26999,-0.10696,-0.00176,5.97141,5.91457
23.7938,-0.49214,-0.81990,-0.49214,-0.81990,-0.49604,-0.81991,-0.33987,2.46420,0.15617,3.28411,0.15617,3.28411,0.00000,0.00000,0,0.00032,-0.25557,-0.23315,-0.00222,3.70055,3.67150,-0.15824,-0.15092,-0.00684,0.52133,0.53968,-0.09198,-0.10838,0.00362,-0.88461,-0.91225,-0.23495,-0.26368,0.01706,-1.18112,-1.31259,-0.04342,-0.08711,0.00577,-1.11734,-1.15668,-0.27108,-0.10696,0.00011,5.95117,5.94208
23.8959,-0.47892,-0.81645,-0.47892,-0.81645,-0.48536,-0.81841,-0.32518,2.48878,0.16018,3.30719,0.16018,3.30719,0.00000,0.00000,0,0.00105,-0.25662,-0.23365,-0.00498,3.76429,3.80301,-0.15814,-0.15091,0.00254,0.56286,0.61475,-0.09172,-0.10820,-0.00247,-0.93734,-0.94946,-0.23408,-0.26222,0.02245,-1.18139,-1.08706,-0.04264,-0.08679,0.01105,-1.19784,-1.15277,-0.27205,-0.10698,-0.00956,5.93680,6.10914
23.9956,-0.47569,-0.81206,-0.47569,-0.81206,-0.47722,-0.81395,-0.31079,2.51325,0.16643,3.32720,0.16643,3.32720,0.00000,0.00000,0,0.00027,-0.25759,-0.23403,-0.00447,3.84374,3.92695,-0.15792,-0.15093,-0.01095,0.54518,0.46512,-0.09138,-0.10798,0.00798,-0.94895,-1.05008,-0.23338,-0.26087,0.02194,-1.19406,-1.08641,-0.04204,-0.08641,0.00846,-1.29181,-1.21484,-0.27297,-0.10697,-0.00462,5.96002,5.96583
24.0963,-0.46155,-0.81122,-0.46155,-0.81122,-0.46812,-0.81224,-0.29661,2.53764,0.17151,3.34987,0.17151,3.34987,0.00000,0.00000,0,0.00034,-0.25864,-0.23445,-0.00968,3.92627,3.94075,-0.15777,-0.15091,0.00329,0.56973,0.52452,-0.09107,-0.10782,0.00324,-0.99751,-1.03414,-0.23255,-0.25937,0.01431,-1.20989,-1.12922,-0.04131,-0.08596,-0.00048,-1.39432,-1.34969,-0.27395,-0.10695,0.00479,5.97210,5.93635
24.2006,-0.45239,-0.81361,-0.45239,-0.81361,-0.45686,-0.81314,-0.28277,2.56202,0.17409,3.37516,0.17409,3.37516,0.00000,0.00000,0,0.00036,-0.25976,-0.23494,-0.00297,4.03737,4.05829,-0.15775,-0.15093,-0.01002,0.56693,0.59817,-0.09087,-0.10756,-0.00102,-1.05855,-1.01305,-0.23157,-0.25791,0.02000,-1.21696,-1.24054,-0.04041,-0.08525,0.01108,-1.51619,-1.42457,-0.27497,-0.10697,-0.00181,5.96612,5.94700
24.3041,-0.43400,-0.81079,-0.43400,-0.81079,-0.44203,-0.81164,-0.26932,2.58639,0.17271,3.39803,0.17271,3.39803,0.00000,0.00000,0,0.00109,-0.26069,-0.23542,0.00026,4.12181,4.18709,-0.15790,-0.15092,-0.00404,0.58153,0.59824,-0.09086,-0.10737,0.00232,-1.06009,-1.20198,-0.23061,-0.25580,0.00621,-1.20876,-1.13158,-0.03950,-0.08447,0.00466,-1.59531,-1.52766,-0.27579,-0.10694,0.01043,5.99081,6.01832
24.4038,-0.42159,-0.81126,-0.42159,-0.81126,-0.42879,-0.81170,-0.25630,2.61074,0.17249,3.42244,0.17249,3.42244,0.00000,0.00000,0,0.00029,-0.26172,-0.23591,0.00096,4.17752,4.11976,-0.15800,-0.15093,-0.00508,0.62350,0.71781,-0.09079,-0.10726,0.00388,-1.09283,-0.88548,-0.22961,-0.25310,0.02790,-1.11170,-1.18993,-0.03857,-0.08297,0.02158,-1.60305,-1.71124,-0.27671,-0.10696,-0.00234,5.96043,6.00191
24.5053,-0.37044,-0.79222,-0.37044,-0.79222,-0.39738,-0.80274,-0.24389,2.63499,0.15349,3.43773,0.15349,3.43773,0.00000,0.00000,0,0.00030,-0.26197,-0.23643,0.00172,4.22833,4.46005,-0.15895,-0.15093,-0.00665,0.68650,0.69697,-0.09159,-0.10716,-0.00588,-1.07993,-1.04475,-0.22861,-0.24144,0.26832,0.21588,-0.13157,-0.03749,-0.08054,0.01785,-1.57956,-1.68172,-0.27679,-0.10696,0.00213,5.98192,5.99288
24.6075,-0.29544,-0.74238,-0.29544,-0.74238,-0.32163,-0.75601,-0.23343,2.65817,0.08819,3.41418,0.08819,3.41418,0.00000,0.00000,0,0.00033,-0.25966,-0.23664,-0.00344,4.04943,3.99313,-0.16192,-0.15091,0.00599,0.96018,0.91520,-0.09459,-0.10717,0.00590,-0.87854,-1.00255,-0.22832,-0.23141,0.00940,0.06036,0.06075,-0.03669,-0.07874,-0.00313,-1.66587,-1.64402,-0.27420,-0.10695,0.00583,5.99400,5.93718
24.7101,-0.28773,-0.74422,-0.28773,-0.74422,-0.29493,-0.74615,-0.22435,2.68063,0.07058,3.42678,0.07058,3.42678,0.00000,0.00000,0,0.00119,-0.25984,-0.23679,-0.00652,4.12070,4.16135,-0.16279,-0.15093,-0.00112,0.99543,0.97368,-0.09534,-0.10721,-0.00689,-0.87315,-0.90467,-0.22746,-0.23091,-0.00364,-0.01821,-0.06642,-0.03575,-0.07770,-0.00180,-1.73540,-1.64136,-0.27421,-0.10695,0.00327,5.95355,6.14637
24.8112,-0.28133,-0.74033,-0.28133,-0.74033,-0.28532,-0.74282,-0.21570,2.70296,0.06963,3.44578,0.06963,3.44578,0.00000,0.00000,0,0.00037,-0.26062,-0.23711,-0.00048,4.21702,4.20737,-0.16291,-0.15094,-0.00149,1.00397,0.97336,-0.09532,-0.10719,-0.00089,-0.92075,-0.85791,-0.22667,-0.23064,0.00628,-0.04980,-0.02555,-0.03500,-0.07654,0.00023,-1.78061,-1.85166,-0.27490,-0.10696,0.00023,5.96488,6.00625
24.9134,-0.26975,-0.74302,-0.26975,-0.74302,-0.27516,-0.74204,-0.20732,2.72522,0.06785,3.46726,0.06785,3.46726,0.00000,0.00000,0,0.00039,-0.26148,-0.23752,-0.00553,4.28180,4.28876,-0.16307,-0.15095,-0.00350,1.02345,1.04936,-0.09533,-0.10719,0.00156,-0.92969,-1.00978,-0.22576,-0.23043,0.00679,-0.08049,-0.18054,-0.03413,-0.07531,0.01686,-1.80713,-1.84219,-0.27566,-0.10695,0.00863,5.99400,6.08369
25.0145,-0.25460,-0.73811,-0.25460,-0.73811,-0.26290,-0.74027,-0.19926,2.74746,0.06364,3.48773,0.06364,3.48773,0.00000,0.00000,0,0.00027,-0.26226,-0.23811,-0.01367,4.30031,4.21733,-0.16335,-0.15094,0.00347,1.05492,1.01088,-0.09545,-0.10719,-0.00839,-0.97936,-0.91985,-0.22484,-0.23009,0.00965,-0.13660,-0.17154,-0.03324,-0.07176,0.09215,-1.49807,-1.50902,-0.27632,-0.10697,-0.00225,5.95947,5.95557
25.1178,-0.12107,-0.70517,-0.12107,-0.70517,-0.17480,-0.71394,-0.19264,2.76920,-0.01785,3.48314,-0.01785,3.48314,0.00000,0.00000,0,0.00174,-0.26042,-0.23840,-0.00289,4.20062,4.21612,-0.16714,-0.15105,-0.00332,1.35761,1.27565,-0.09911,-0.10719,0.00477,-0.76923,-0.78062,-0.22345,-0.22911,0.01692,-0.08446,-0.08346,-0.03129,-0.05343,0.02194,-0.76763,-0.54679,-0.27403,-0.10698,-0.00362,5.95903,5.92888
25.2186,-0.11461,-0.69481,-0.11461,-0.69481,-0.12559,-0.69778,-0.18849,2.79031,-0.06290,3.48809,-0.06290,3.48809,0.00000,0.00000,0,0.00034,-0.25971,-0.23855,0.00175,4.20341,4.26788,-0.16927,-0.15154,-0.00432,1.49279,1.41756,-0.10111,-0.10732,-0.00178,-0.61245,-0.81645,-0.22238,-0.22853,-0.00055,-0.21939,-0.17821,-0.02993,-0.05222,0.00419,-0.86327,-1.01478,-0.27305,-0.10699,-0.01615,5.90249,5.99022
25.3194,-0.10254,-0.69395,-0.10254,-0.69395,-0.10731,-0.69458,-0.18511,2.81119,-0.07780,3.50577,-0.07780,3.50577,0.00000,0.00000,0,0.00030,-0.26016,-0.23884,-0.00251,4.27553,4.16817,-0.17004,-0.15168,-0.01598,1.52042,1.53186,-0.10172,-0.10733,-0.00896,-0.61580,-0.61791,-0.22137,-0.22835,0.00161,-0.30826,-0.32514,-0.02887,-0.05174,0.01067,-0.92434,-0.92737,-0.27332,-0.10696,0.00266,5.95005,5.96597
25.4213,-0.09605,-0.68898,-0.09605,-0.68898,-0.09915,-0.69219,-0.18205,2.83200,-0.08291,3.52418,-0.08291,3.52418,0.00000,0.00000,0,0.00043,-0.26083,-0.23926,-0.00055,4.35197,4.49587,-0.17035,-0.15172,-0.00242,1.58442,1.47384,-0.10188,-0.10731,0.00483,-0.60071,-0.58926,-0.22052,-0.22808,0.00575,-0.33302,-0.37967,-0.02804,-0.05132,0.01189,-0.98395,-1.07360,-0.27388,-0.10696,0.00358,5.96104,5.99765
25.5236,-0.09113,-0.69006,-0.09113,-0.69006,-0.09296,-0.69058,-0.17920,2.85273,-0.08624,3.54332,-0.08624,3.54332,0.00000,0.00000,0,0.00049,-0.26156,-0.23969,0.00052,4.38228,4.33306,-0.17058,-0.15184,-0.01025,1.59887,1.64443,-0.10197,-0.10732,0.00155,-0.61910,-0.53888,-0.21968,-0.22776,-0.00411,-0.39986,-0.45018,-0.02722,-0.05095,-0.00164,-1.06514,-1.08225,-0.27451,-0.10697,0.00033,5.93544,5.91035
25.6251,-0.08749,-0.68921,-0.08749,-0.68921,-0.08798,-0.68900,-0.17652,2.87341,-0.08854,3.56241,-0.08854,3.56241,0.00000,0.00000,0,0.00031,-0.26232,-0.24016,-0.00380,4.43667,4.45853,-0.17076,-0.15194,-0.00154,1.65063,1.66392,-0.10201,-0.10732,0.00313,-0.62211,-0.58332,-0.21885,-0.22732,-0.00249,-0.42124,-0.46041,-0.02643,-0.05054,-0.01271,-1.13922,-1.09417,-0.27517,-0.10699,-0.00786,5.95104,5.95289
