t_s,roll,pitch,yaw,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,state_0,aerr_0,fmode_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,state_1,aerr_1,fmode_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,state_2,aerr_2,fmode_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,state_3,aerr_3,fmode_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,state_4,aerr_4,fmode_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5,state_5,aerr_5,fmode_5
1.0165,-0.12127,0.25273,-39.66917,-0.12127,0.25273,-0.12258,0.25272,0.15379,0.61907,0.27637,0.36635,0.27637,0.36635,0.00000,0.00000,0,0.00030,-0.76814,-0.78201,0.01336,0.32157,0.20756,8,0x00000000,1,-0.70847,-0.71915,0.00024,2.29436,2.27366,8,0x00000000,1,-0.71967,-0.72852,-0.00871,2.15289,2.15947,8,0x00000000,1,-0.73220,-0.72679,0.00164,4.25630,4.22547,8,0x00000000,1,-0.71218,-0.72516,0.00641,2.17265,2.24319,8,0x00000000,1,-0.79120,-0.79287,0.00056,4.56764,4.50356,8,0x00000000,1
1.1176,-0.12458,0.25465,-39.65958,-0.12458,0.25465,-0.12256,0.25387,0.15728,0.61185,0.27984,0.35798,0.27984,0.35798,0.00000,0.00000,0,0.00028,-0.76786,-0.78171,-0.00425,0.13024,0.05306,8,0x00000000,1,-0.70827,-0.71913,0.00220,2.17217,2.17563,8,0x00000000,1,-0.71954,-0.72846,-0.00198,2.06500,2.19248,8,0x00000000,1,-0.73262,-0.72689,-0.00017,4.34865,4.21284,8,0x00000000,1,-0.71259,-0.72514,0.01167,2.07014,2.02552,8,0x00000000,1,-0.79098,-0.79287,-0.00716,4.53973,4.53456,8,0x00000000,1
1.2189,-0.12541,0.25581,-39.66611,-0.12541,0.25581,-0.12352,0.25424,0.16078,0.60461,0.28430,0.35037,0.28430,0.35037,0.00000,0.00000,0,0.00240,-0.76763,-0.78135,0.00829,0.00904,-0.04226,8,0x00000000,1,-0.70804,-0.71913,-0.00522,1.97773,2.03519,8,0x00000000,1,-0.71936,-0.72838,0.00497,1.97579,1.94304,8,0x00000000,1,-0.73302,-0.72700,0.00347,4.41686,4.53408,8,0x00000000,1,-0.71299,-0.72512,-0.00150,1.94840,1.82580,8,0x00000000,1,-0.79080,-0.79286,-0.00079,4.50437,4.57822,8,0x00000000,1
1.3166,-0.12931,0.25666,-39.67027,-0.12931,0.25666,-0.12705,0.25577,0.16434,0.59734,0.29140,0.34157,0.29140,0.34157,0.00000,0.00000,0,0.00026,-0.76741,-0.78083,0.01566,-0.12924,-0.10805,8,0x00000000,1,-0.70768,-0.71909,-0.00337,1.84010,1.82527,8,0x00000000,1,-0.71906,-0.72830,0.00773,1.83589,1.86604,8,0x00000000,1,-0.73353,-0.72719,-0.00347,4.52324,4.52654,8,0x00000000,1,-0.71351,-0.72510,-0.00293,1.81377,1.79933,8,0x00000000,1,-0.79066,-0.79288,-0.00987,4.46392,4.31154,8,0x00000000,1
1.4178,-0.12829,0.25410,-39.65265,-0.12829,0.25410,-0.12909,0.25527,0.16802,0.59005,0.29710,0.33478,0.29710,0.33478,0.00000,0.00000,0,0.00111,-0.76724,-0.77976,0.03155,-0.15971,-0.34141,8,0x00000000,1,-0.70739,-0.71909,-0.00402,1.68078,1.70814,8,0x00000000,1,-0.71883,-0.72824,0.00302,1.71039,1.65022,8,0x00000000,1,-0.73392,-0.72744,-0.00684,4.60106,4.63960,8,0x00000000,1,-0.71392,-0.72505,0.00618,1.73071,1.78381,8,0x00000000,1,-0.79055,-0.79287,-0.00618,4.44305,4.53395,8,0x00000000,1
1.5166,-0.12579,0.25430,-39.65332,-0.12579,0.25430,-0.12650,0.25421,0.17165,0.58279,0.29815,0.32858,0.29815,0.32858,0.00000,0.00000,0,0.00030,-0.76700,-0.77603,0.02978,-0.06322,0.02440,8,0x00000000,1,-0.70732,-0.71907,-0.00753,1.50828,1.43125,8,0x00000000,1,-0.71880,-0.72813,0.00290,1.59184,1.68251,8,0x00000000,1,-0.73420,-0.72771,0.00449,4.72824,4.84820,8,0x00000000,1,-0.71418,-0.72504,-0.01151,1.59621,1.62431,8,0x00000000,1,-0.79034,-0.79283,0.00728,4.43015,4.45194,8,0x00000000,1
1.6172,-0.12478,0.25488,-39.65634,-0.12478,0.25488,-0.12571,0.25468,0.17524,0.57554,0.30095,0.32086,0.30095,0.32086,0.00000,0.00000,0,0.00033,-0.76674,-0.77373,0.01691,-0.10647,-0.12370,8,0x00000000,1,-0.70716,-0.71898,0.01029,1.39501,1.50945,8,0x00000000,1,-0.71870,-0.72804,-0.00028,1.48028,1.46503,8,0x00000000,1,-0.73458,-0.72815,-0.00145,4.74718,4.89174,8,0x00000000,1,-0.71455,-0.72499,0.00256,1.49864,1.67644,8,0x00000000,1,-0.79012,-0.79284,-0.00256,4.34957,3.92015,8,0x00000000,1
1.7178,-0.12985,0.25977,-39.64210,-0.12985,0.25977,-0.12624,0.25732,0.17882,0.56825,0.30506,0.31094,0.30506,0.31094,0.00000,0.00000,0,0.00036,-0.76641,-0.77242,0.01469,-0.10985,0.04853,8,0x00000000,1,-0.70694,-0.71890,0.00688,1.24345,1.33839,8,0x00000000,1,-0.71854,-0.72793,-0.00432,1.37938,1.22876,8,0x00000000,1,-0.73507,-0.72876,-0.01219,4.78359,5.10283,8,0x00000000,1,-0.71504,-0.72495,-0.00003,1.42108,1.43871,8,0x00000000,1,-0.78986,-0.79285,-0.00938,4.30291,4.29499,8,0x00000000,1
1.8198,-0.13659,0.25881,-39.64017,-0.13659,0.25881,-0.13153,0.25892,0.18248,0.56089,0.31401,0.30197,0.31401,0.30197,0.00000,0.00000,0,0.00043,-0.76621,-0.77117,0.01163,-0.10388,-0.15781,8,0x00000000,1,-0.70649,-0.71877,0.00807,1.08555,1.08772,8,0x00000000,1,-0.71816,-0.72782,-0.00094,1.22337,1.23503,8,0x00000000,1,-0.73562,-0.72958,-0.01000,4.89611,4.67946,8,0x00000000,1,-0.71561,-0.72492,0.00446,1.34518,1.41350,8,0x00000000,1,-0.78975,-0.79283,-0.00039,4.26731,4.48476,8,0x00000000,1
1.9215,-0.14126,0.25457,-39.63909,-0.14126,0.25457,-0.13890,0.25610,0.18635,0.55354,0.32526,0.29744,0.32526,0.29744,0.00000,0.00000,0,0.00029,-0.76625,-0.76992,0.01517,-0.03964,-0.06607,8,0x00000000,1,-0.70596,-0.71847,0.00650,0.89425,0.88028,8,0x00000000,1,-0.71766,-0.72761,0.00731,1.11196,1.04424,8,0x00000000,1,-0.73603,-0.73059,-0.01569,4.86554,4.94892,8,0x00000000,1,-0.71608,-0.72491,-0.00315,1.25066,1.32316,8,0x00000000,1,-0.78988,-0.79284,-0.00798,4.21451,4.24708,8,0x00000000,1
2.0235,-0.15082,0.24990,-39.62914,-0.15082,0.24990,-0.14582,0.25221,0.19041,0.54630,0.33623,0.29408,0.33623,0.29408,0.00000,0.00000,0,0.00045,-0.76633,-0.76851,0.02512,0.02550,0.35846,8,0x00000000,1,-0.70544,-0.71810,0.00913,0.73868,0.67250,8,0x00000000,1,-0.71717,-0.72742,0.00462,0.96764,0.96319,8,0x00000000,1,-0.73639,-0.73135,-0.00982,4.93158,4.91531,8,0x00000000,1,-0.71649,-0.72487,-0.00357,1.16656,1.19529,8,0x00000000,1,-0.79004,-0.79281,0.00846,4.17163,4.08277,8,0x00000000,1
2.1272,-0.15312,0.25033,-39.62889,-0.15312,0.25033,-0.15148,0.25024,0.19465,0.53914,0.34613,0.28891,0.34613,0.28891,0.00000,0.00000,0,0.00320,-0.76631,-0.76689,0.00546,0.07020,0.09132,8,0x00000000,1,-0.70497,-0.71767,0.01080,0.59055,0.74779,8,0x00000000,1,-0.71673,-0.72716,0.00199,0.83626,0.67910,8,0x00000000,1,-0.73680,-0.73218,-0.00994,4.97651,4.83221,8,0x00000000,1,-0.71695,-0.72486,-0.01357,1.05673,1.05371,8,0x00000000,1,-0.79010,-0.79281,0.00813,4.19297,4.33931,8,0x00000000,1
2.2265,-0.16445,0.24417,-39.60804,-0.16445,0.24417,-0.15868,0.24700,0.19907,0.53205,0.35775,0.28505,0.35775,0.28505,0.00000,0.00000,0,0.00029,-0.76638,-0.76570,0.01621,0.17526,0.13637,8,0x00000000,1,-0.70442,-0.71707,-0.00337,0.40010,0.48556,8,0x00000000,1,-0.71621,-0.72686,0.00063,0.67836,0.61362,8,0x00000000,1,-0.73719,-0.73310,-0.00408,4.95854,5.05948,8,0x00000000,1,-0.71739,-0.72478,0.00768,1.04111,0.98455,8,0x00000000,1,-0.79026,-0.79282,-0.00127,4.13799,4.18944,8,0x00000000,1
2.3292,-0.17210,0.24285,-39.60071,-0.17210,0.24285,-0.16796,0.24428,0.20374,0.52506,0.37170,0.28079,0.37170,0.28079,0.00000,0.00000,0,0.00029,-0.76648,-0.76538,-0.01285,0.16478,0.17684,8,0x00000000,1,-0.70376,-0.71626,0.01302,0.30904,0.31436,8,0x00000000,1,-0.71559,-0.72635,0.00636,0.53693,0.49581,8,0x00000000,1,-0.73764,-0.73441,-0.01550,4.92271,4.97732,8,0x00000000,1,-0.71792,-0.72477,-0.00021,0.97436,1.01588,8,0x00000000,1,-0.79047,-0.79281,0.00133,4.14560,4.13277,8,0x00000000,1
2.4306,-0.18237,0.23630,-39.58533,-0.18237,0.23630,-0.17663,0.23957,0.20865,0.51816,0.38529,0.27859,0.38529,0.27859,0.00000,0.00000,0,0.00039,-0.76666,-0.76531,0.00513,0.21230,0.30201,8,0x00000000,1,-0.70313,-0.71516,0.00601,0.19288,0.26441,8,0x00000000,1,-0.71497,-0.72572,0.00820,0.42453,0.44497,8,0x00000000,1,-0.73800,-0.73689,-0.03337,4.79807,4.73168,8,0x00000000,1,-0.71836,-0.72475,0.00270,0.98316,0.99394,8,0x00000000,1,-0.79074,-0.79280,0.00545,4.13141,4.10762,8,0x00000000,1
2.5333,-0.21291,0.21339,-39.53803,-0.21291,0.21339,-0.19436,0.22805,0.21391,0.51147,0.40827,0.28342,0.40827,0.28342,0.00000,0.00000,0,0.00046,-0.76732,-0.76533,-0.00283,0.26031,0.28519,8,0x00000000,1,-0.70209,-0.71419,0.01741,0.03542,0.01514,8,0x00000000,1,-0.71390,-0.72365,0.00832,0.37153,0.38903,8,0x00000000,1,-0.73825,-0.74169,-0.07877,4.35506,4.29996,8,0x00000000,1,-0.71877,-0.72472,0.00039,0.93152,0.77817,8,0x00000000,1,-0.79153,-0.79283,-0.00437,4.14449,4.09004,8,0x00000000,1
2.6365,-0.24282,0.18127,-39.50174,-0.24282,0.18127,-0.22756,0.19778,0.21995,0.50541,0.44752,0.30763,0.44752,0.30763,0.00000,0.00000,0,0.00122,-0.76912,-0.76535,0.00293,0.44042,0.39788,8,0x00000000,1,-0.70037,-0.71327,0.01072,-0.19958,-0.07082,8,0x00000000,1,-0.71202,-0.72208,0.01915,0.25923,0.15562,8,0x00000000,1,-0.73801,-0.74679,-0.02661,4.06439,4.23979,8,0x00000000,1,-0.71887,-0.72471,-0.00279,0.82021,0.91457,8,0x00000000,1,-0.79348,-0.79284,-0.00726,4.26333,4.31483,8,0x00000000,1
2.7377,-0.25163,0.16721,-39.47470,-0.25163,0.16721,-0.24645,0.17652,0.22677,0.50012,0.47322,0.32360,0.47322,0.32360,0.00000,0.00000,0,0.00033,-0.77029,-0.76542,-0.00295,0.56161,0.54488,8,0x00000000,1,-0.69924,-0.71212,0.02250,-0.30837,-0.20048,8,0x00000000,1,-0.71079,-0.71939,0.02561,0.24623,0.10736,8,0x00000000,1,-0.73785,-0.74752,0.00299,3.95438,3.64867,8,0x00000000,1,-0.71894,-0.72465,-0.00290,0.76028,0.60792,8,0x00000000,1,-0.79476,-0.79282,0.00905,4.44065,4.46605,8,0x00000000,1
2.8386,-0.25228,0.15653,-39.45699,-0.25228,0.15653,-0.25109,0.16278,0.23389,0.49531,0.48499,0.33252,0.48499,0.33252,0.00000,0.00000,0,0.00084,-0.77090,-0.76545,-0.00427,0.66512,0.66600,8,0x00000000,1,-0.69873,-0.71095,0.00768,-0.44380,-0.30695,8,0x00000000,1,-0.71022,-0.71764,0.00728,0.20621,0.12590,8,0x00000000,1,-0.73771,-0.74771,-0.01281,3.79089,3.92174,8,0x00000000,1,-0.71890,-0.72465,-0.00784,0.66721,0.77385,8,0x00000000,1,-0.79541,-0.79285,0.00104,4.45757,4.49329,8,0x00000000,1
2.9456,-0.25611,0.14688,-39.45397,-0.25611,0.14688,-0.25484,0.15184,0.24110,0.49084,0.49594,0.33900,0.49594,0.33900,0.00000,0.00000,0,0.00039,-0.77139,-0.76552,0.00595,0.75502,0.72441,8,0x00000000,1,-0.69825,-0.70967,0.01740,-0.51706,-0.51715,8,0x00000000,1,-0.70969,-0.71628,0.00175,0.14531,0.01994,8,0x00000000,1,-0.73766,-0.74769,-0.00051,3.70275,3.62029,8,0x00000000,1,-0.71894,-0.72460,-0.00354,0.60528,0.66640,8,0x00000000,1,-0.79594,-0.79287,-0.00414,4.50245,4.47695,8,0x00000000,1
3.0470,-0.25704,0.14823,-39.44837,-0.25704,0.14823,-0.25696,0.14826,0.24841,0.48658,0.50537,0.33832,0.50537,0.33832,0.00000,0.00000,0,0.00063,-0.77155,-0.76558,-0.00696,0.79115,0.89541,8,0x00000000,1,-0.69782,-0.70805,0.01394,-0.56083,-0.57038,8,0x00000000,1,-0.70926,-0.71561,0.00028,0.08553,0.37108,8,0x00000000,1,-0.73787,-0.74769,-0.00050,3.56817,3.65711,8,0x00000000,1,-0.71921,-0.72457,-0.00287,0.58349,0.47242,8,0x00000000,1,-0.79617,-0.79286,0.00092,4.60135,4.62485,8,0x00000000,1
3.1470,-0.25545,0.14573,-39.45148,-0.25545,0.14573,-0.25651,0.14679,0.25571,0.48237,0.51222,0.33559,0.51222,0.33559,0.00000,0.00000,0,0.00033,-0.77157,-0.76564,-0.00180,0.90947,1.02328,8,0x00000000,1,-0.69749,-0.70396,0.13836,-0.04728,-0.31324,8,0x00000000,1,-0.70896,-0.71505,-0.00638,0.03586,0.01203,8,0x00000000,1,-0.73812,-0.74769,-0.00301,3.46280,3.53365,8,0x00000000,1,-0.71950,-0.72454,0.00189,0.53660,0.49227,8,0x00000000,1,-0.79624,-0.79286,0.00364,4.62143,4.60626,8,0x00000000,1
3.2506,-0.24628,0.06865,-39.52094,-0.24628,0.06865,-0.25291,0.09755,0.26304,0.47878,0.51595,0.38123,0.51595,0.38123,0.00000,0.00000,0,0.00047,-0.77355,-0.76582,-0.00396,1.10296,1.08694,8,0x00000000,1,-0.69749,-0.69290,-0.00288,0.25983,0.31562,8,0x00000000,1,-0.70864,-0.71452,0.00115,-0.01799,-0.15754,8,0x00000000,1,-0.73629,-0.74764,0.00166,3.25676,3.21443,8,0x00000000,1,-0.71786,-0.72452,-0.00971,0.30358,0.34088,8,0x00000000,1,-0.79807,-0.79286,0.01110,4.83429,4.83151,8,0x00000000,1
3.3512,-0.25569,0.05731,-39.51303,-0.25569,0.05731,-0.25888,0.06929,0.27034,0.47651,0.52922,0.40721,0.52922,0.40721,0.00000,0.00000,0,0.00026,-0.77490,-0.76608,-0.00159,1.28906,1.14640,8,0x00000000,1,-0.69697,-0.69288,-0.00135,0.30153,0.27421,8,0x00000000,1,-0.70794,-0.71414,0.00664,-0.13057,-0.07393,8,0x00000000,1,-0.73546,-0.74757,0.00497,3.03095,3.10072,8,0x00000000,1,-0.71721,-0.72439,-0.00346,0.20269,0.41290,8,0x00000000,1,-0.79940,-0.79292,0.00033,4.95720,5.13032,8,0x00000000,1
3.4523,-0.26144,0.05985,-39.51216,-0.26144,0.05985,-0.26085,0.06155,0.27771,0.47467,0.53856,0.41312,0.53856,0.41312,0.00000,0.00000,0,0.00028,-0.77533,-0.76624,-0.00809,1.36049,1.37308,8,0x00000000,1,-0.69656,-0.69285,0.00889,0.38158,0.38171,8,0x00000000,1,-0.70750,-0.71369,0.00458,-0.19601,-0.14518,8,0x00000000,1,-0.73540,-0.74753,-0.00074,2.85915,2.94822,8,0x00000000,1,-0.71723,-0.72433,0.00303,0.14800,0.11796,8,0x00000000,1,-0.79987,-0.79291,0.00603,5.07167,5.14135,8,0x00000000,1
3.5560,-0.26526,0.05713,-39.50554,-0.26526,0.05713,-0.26437,0.05883,0.28519,0.47297,0.54956,0.41414,0.54956,0.41414,0.00000,0.00000,0,0.00160,-0.77559,-0.76638,0.00473,1.56905,1.52478,8,0x00000000,1,-0.69606,-0.69287,0.00023,0.35201,0.38522,8,0x00000000,1,-0.70699,-0.71339,0.00416,-0.29520,0.04840,8,0x00000000,1,-0.73558,-0.74748,-0.00443,2.74853,2.82457,8,0x00000000,1,-0.71748,-0.72427,0.00665,0.06583,0.02677,8,0x00000000,1,-0.80020,-0.79295,0.00016,5.13839,5.10014,8,0x00000000,1
3.6581,-0.26124,0.05624,-39.50712,-0.26124,0.05624,-0.26239,0.05730,0.29269,0.47132,0.55508,0.41402,0.55508,0.41402,0.00000,0.00000,0,0.00119,-0.77570,-0.76656,-0.00029,1.63684,1.51061,8,0x00000000,1,-0.69580,-0.69285,0.00861,0.38217,0.34959,8,0x00000000,1,-0.70674,-0.71294,0.00033,-0.36264,-0.35698,8,0x00000000,1,-0.73569,-0.74740,0.01142,2.65009,2.70501,8,0x00000000,1,-0.71763,-0.72421,0.00474,0.01578,-0.02421,8,0x00000000,1,-0.80034,-0.79295,0.00525,5.25765,5.23801,8,0x00000000,1
3.7579,-0.26024,0.05320,-39.50731,-0.26024,0.05320,-0.25994,0.05542,0.30012,0.46970,0.56006,0.41429,0.56006,0.41429,0.00000,0.00000,0,0.00025,-0.77581,-0.76669,0.00658,1.72462,1.78588,8,0x00000000,1,-0.69557,-0.69288,-0.00290,0.38628,0.40463,8,0x00000000,1,-0.70651,-0.71262,0.00668,-0.43091,-0.29331,8,0x00000000,1,-0.73578,-0.74735,0.00634,2.49445,2.60977,8,0x00000000,1,-0.71775,-0.72417,-0.00132,-0.05175,0.02439,8,0x00000000,1,-0.80048,-0.79302,-0.01179,5.32221,5.16804,8,0x00000000,1
3.8604,-0.26538,0.04809,-39.50692,-0.26538,0.04809,-0.26323,0.05045,0.30757,0.46820,0.57081,0.41775,0.57081,0.41775,0.00000,0.00000,0,0.00039,-0.77617,-0.76687,0.00347,1.84291,1.97510,8,0x00000000,1,-0.69509,-0.69286,0.00208,0.38599,0.45756,8,0x00000000,1,-0.70600,-0.71228,0.00274,-0.51637,-0.40752,8,0x00000000,1,-0.73584,-0.74729,0.00338,2.38390,2.33639,8,0x00000000,1,-0.71790,-0.72413,-0.00319,-0.13493,-0.16799,8,0x00000000,1,-0.80090,-0.79305,0.00394,5.47382,5.27862,8,0x00000000,1
3.9659,-0.26650,0.04697,-39.50246,-0.26650,0.04697,-0.26549,0.04843,0.31510,0.46680,0.58059,0.41836,0.58059,0.41836,0.00000,0.00000,0,0.00030,-0.77639,-0.76709,-0.00613,1.97994,1.95038,8,0x00000000,1,-0.69464,-0.69287,0.00016,0.39033,0.38003,8,0x00000000,1,-0.70555,-0.71194,0.00592,-0.58407,-0.31228,8,0x00000000,1,-0.73601,-0.74724,-0.00732,2.21367,2.29341,8,0x00000000,1,-0.71813,-0.72406,-0.00004,-0.17831,-0.24656,8,0x00000000,1,-0.80118,-0.79355,-0.02000,5.51704,5.63738,8,0x00000000,1
4.0701,-0.27150,0.04199,-39.49586,-0.27150,0.04199,-0.26964,0.04420,0.32273,0.46548,0.59237,0.42128,0.59237,0.42128,0.00000,0.00000,0,0.00028,-0.77675,-0.76735,-0.00746,2.09460,2.14454,8,0x00000000,1,-0.69411,-0.69286,0.00513,0.36170,0.33071,8,0x00000000,1,-0.70500,-0.71155,0.00408,-0.67095,-0.55392,8,0x00000000,1,-0.73612,-0.74712,0.01020,2.14217,2.13238,8,0x00000000,1,-0.71832,-0.72401,-0.00357,-0.24557,-0.19735,8,0x00000000,1,-0.80160,-0.79404,-0.00799,5.61011,5.74588,8,0x00000000,1
