t_s,roll,pitch,yaw,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,state_0,aerr_0,fmode_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,state_1,aerr_1,fmode_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,state_2,aerr_2,fmode_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,state_3,aerr_3,fmode_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,state_4,aerr_4,fmode_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5,state_5,aerr_5,fmode_5
1.0175,0.03605,0.28735,-39.45605,0.03605,0.28735,0.06714,0.29878,-0.05315,0.67898,-0.12029,0.38019,-0.12029,0.38019,0.00000,0.00000,0,0.00032,-0.69473,-0.71760,0.00390,-0.95672,-0.96902,8,0x00000000,1,-0.66072,-0.67415,-0.00082,1.35585,1.34061,8,0x00000000,1,-0.67178,-0.67680,-0.00079,2.42669,2.36504,8,0x00000000,1,-0.65776,-0.65193,0.00925,4.83304,5.00979,8,0x00000000,1,-0.63531,-0.64964,-0.02988,2.85280,2.83252,8,0x00000000,1,-0.71523,-0.73304,0.00816,-0.41735,-0.30329,8,0x00000000,1
1.1212,0.01939,0.28130,-39.45365,0.01939,0.28130,0.03130,0.28592,-0.05445,0.67068,-0.08574,0.38475,-0.08574,0.38475,0.00000,0.00000,0,0.00115,-0.69561,-0.71624,0.01924,-1.02192,-1.12849,8,0x00000000,1,-0.65915,-0.67410,0.00547,1.12893,1.23332,8,0x00000000,1,-0.67018,-0.67676,0.00338,2.29451,2.17946,8,0x00000000,1,-0.65825,-0.65224,-0.00574,4.89844,4.76645,8,0x00000000,1,-0.63603,-0.65073,-0.02305,2.66504,2.66435,8,0x00000000,1,-0.71631,-0.73301,-0.00507,-0.59374,-0.56270,8,0x00000000,1
1.2237,0.01697,0.27828,-39.46119,0.01697,0.27828,0.02056,0.28083,-0.05516,0.66261,-0.07572,0.38178,-0.07572,0.38178,0.00000,0.00000,0,0.00118,-0.69569,-0.71347,0.02757,-1.08947,-1.23034,8,0x00000000,1,-0.65868,-0.67408,-0.00140,0.92879,1.02128,8,0x00000000,1,-0.66973,-0.67677,-0.00144,2.17170,2.22256,8,0x00000000,1,-0.65857,-0.65269,-0.00610,4.94301,4.97644,8,0x00000000,1,-0.63640,-0.65084,-0.00524,2.54686,2.51001,8,0x00000000,1,-0.71646,-0.73289,-0.00209,-0.82154,-0.94627,8,0x00000000,1
1.3247,0.00914,0.27884,-39.46539,0.00914,0.27884,0.01281,0.27919,-0.05522,0.65464,-0.06803,0.37544,-0.06803,0.37544,0.00000,0.00000,16,0.00042,-0.69558,-0.70988,0.08162,-0.90324,-0.96572,8,0x00000000,1,-0.65830,-0.67404,0.00576,0.73521,0.76114,8,0x00000000,1,-0.66940,-0.67676,0.00621,2.06806,2.14475,8,0x00000000,1,-0.65899,-0.65336,-0.00298,4.99696,5.01615,8,0x00000000,1,-0.63685,-0.65086,-0.00626,2.38328,2.46910,8,0x00000000,1,-0.71642,-0.73274,0.00352,-0.98107,-1.16738,8,0x00000000,1
1.4361,-0.01146,0.29275,-39.43078,-0.01146,0.29275,-0.00360,0.28276,-0.05522,0.64670,-0.05162,0.36394,-0.05162,0.36394,0.00000,0.00000,16,0.00090,-0.69543,-0.69548,-0.01236,-0.31024,-0.20085,8,0x00000000,1,-0.65750,-0.67400,-0.00603,0.44956,0.45496,8,0x00000000,1,-0.66869,-0.67674,0.00052,1.90196,2.02677,8,0x00000000,1,-0.65979,-0.65417,-0.00964,5.05345,4.92954,8,0x00000000,1,-0.63771,-0.65083,0.00050,2.30603,2.28021,8,0x00000000,1,-0.71642,-0.73252,-0.00151,-1.20272,-1.24829,8,0x00000000,1
1.8076,-0.03491,0.27764,-39.39779,-0.03491,0.27764,-0.03336,0.28007,-0.05320,0.61723,-0.01983,0.33717,-0.01983,0.33717,0.00000,0.00000,0,0.00035,-0.69495,-0.69534,-0.00839,-0.32416,-0.26800,8,0x00000000,1,-0.65593,-0.67311,0.00619,-0.34639,-0.28274,8,0x00000000,1,-0.66732,-0.67661,0.00174,1.44307,1.37655,8,0x00000000,1,-0.66153,-0.65747,-0.00743,5.17858,5.08638,8,0x00000000,1,-0.63956,-0.65080,-0.00501,1.85310,1.88415,8,0x00000000,1,-0.71624,-0.72915,0.01280,-1.57426,-1.69319,8,0x00000000,1
1.9101,-0.03881,0.27479,-39.40130,-0.03881,0.27479,-0.03635,0.27526,-0.05220,0.60934,-0.01585,0.33407,-0.01585,0.33407,0.00000,0.00000,0,0.00038,-0.69490,-0.69525,0.01171,-0.24869,-0.12405,8,0x00000000,1,-0.65574,-0.67212,0.01347,-0.46807,-0.49291,8,0x00000000,1,-0.66715,-0.67655,-0.00502,1.34124,1.19944,8,0x00000000,1,-0.66174,-0.65820,-0.00131,5.16870,5.22024,8,0x00000000,1,-0.63978,-0.65077,-0.00272,1.71869,1.80853,8,0x00000000,1,-0.71622,-0.72768,0.01977,-1.63014,-1.75406,8,0x00000000,1
2.0091,-0.04442,0.26757,-39.40297,-0.04442,0.26757,-0.04302,0.27124,-0.05107,0.60154,-0.00805,0.33030,-0.00805,0.33030,0.00000,0.00000,0,0.00037,-0.69490,-0.69520,-0.00476,-0.30482,-0.24796,8,0x00000000,1,-0.65536,-0.66963,0.04719,-0.42072,-0.47604,8,0x00000000,1,-0.66681,-0.67649,-0.00059,1.18438,1.31496,8,0x00000000,1,-0.66205,-0.65898,-0.00548,5.20923,5.22321,8,0x00000000,1,-0.64012,-0.65071,0.00788,1.63880,1.55191,8,0x00000000,1,-0.71628,-0.72507,0.04301,-1.52618,-1.55906,8,0x00000000,1
2.1100,-0.05537,0.26949,-39.38728,-0.05537,0.26949,-0.04858,0.26885,-0.04976,0.59386,-0.00118,0.32501,-0.00118,0.32501,0.00000,0.00000,0,0.00092,-0.69482,-0.69513,0.01035,-0.31027,-0.25416,8,0x00000000,1,-0.65503,-0.66692,0.01877,-0.49344,-0.40543,8,0x00000000,1,-0.66651,-0.67638,0.00632,1.04459,1.04698,8,0x00000000,1,-0.66240,-0.65961,-0.00581,5.21334,5.12675,8,0x00000000,1,-0.64050,-0.65070,-0.00256,1.54596,1.45734,8,0x00000000,1,-0.71626,-0.71791,0.04173,-1.10988,-1.01560,8,0x00000000,1
2.2123,-0.06565,0.26123,-39.39207,-0.06565,0.26123,-0.05851,0.26509,-0.04823,0.58624,0.01028,0.32115,0.01028,0.32115,0.00000,0.00000,0,0.00035,-0.69489,-0.69513,-0.00069,-0.26018,-0.45444,8,0x00000000,1,-0.65449,-0.66551,0.01394,-0.61390,-0.65038,8,0x00000000,1,-0.66600,-0.67629,0.00312,0.90923,0.92222,8,0x00000000,1,-0.66279,-0.66027,-0.01376,5.21059,5.16511,8,0x00000000,1,-0.64095,-0.65069,-0.00509,1.42010,1.36651,8,0x00000000,1,-0.71642,-0.71678,0.00711,-1.12022,-1.15327,8,0x00000000,1
2.3130,-0.06305,0.26094,-39.40054,-0.06305,0.26094,-0.06405,0.26193,-0.04646,0.57874,0.01759,0.31681,0.01759,0.31681,0.00000,0.00000,0,0.00027,-0.69485,-0.69510,0.00099,-0.30347,-0.22109,8,0x00000000,1,-0.65413,-0.66440,0.01015,-0.69727,-0.70034,8,0x00000000,1,-0.66568,-0.67620,-0.00224,0.76392,0.78355,8,0x00000000,1,-0.66311,-0.66092,0.00283,5.21425,5.23273,8,0x00000000,1,-0.64130,-0.65061,0.00633,1.34691,1.18809,8,0x00000000,1,-0.71645,-0.71657,0.00859,-1.09241,-1.03592,8,0x00000000,1
2.4156,-0.06879,0.25888,-39.37749,-0.06879,0.25888,-0.06555,0.26010,-0.04462,0.57130,0.02093,0.31120,0.02093,0.31120,0.00000,0.00000,0,0.00048,-0.69469,-0.69507,-0.00299,-0.31464,-0.40915,8,0x00000000,1,-0.65396,-0.66335,0.00722,-0.75713,-0.81494,8,0x00000000,1,-0.66554,-0.67612,-0.00130,0.65000,0.62592,8,0x00000000,1,-0.66341,-0.66154,-0.01471,5.18980,5.26927,8,0x00000000,1,-0.64160,-0.65060,0.00315,1.25188,1.05846,8,0x00000000,1,-0.71632,-0.71642,0.01031,-1.15035,-1.22812,8,0x00000000,1
2.5178,-0.06196,0.25515,-39.39482,-0.06196,0.25515,-0.06577,0.25640,-0.04274,0.56395,0.02303,0.30755,0.02303,0.30755,0.00000,0.00000,0,0.00028,-0.69458,-0.69500,0.00680,-0.31927,-0.21902,8,0x00000000,1,-0.65385,-0.66249,0.00788,-0.82375,-0.84917,8,0x00000000,1,-0.66546,-0.67600,0.00515,0.51481,0.60944,8,0x00000000,1,-0.66361,-0.66206,-0.01114,5.21124,5.20266,8,0x00000000,1,-0.64180,-0.65057,-0.00074,1.14885,1.13783,8,0x00000000,1,-0.71624,-0.71634,0.00639,-1.15861,-1.24896,8,0x00000000,1
2.6208,-0.06749,0.24816,-39.37448,-0.06749,0.24816,-0.06583,0.25176,-0.04087,0.55670,0.02496,0.30494,0.02496,0.30494,0.00000,0.00000,0,0.00038,-0.69451,-0.69493,0.00472,-0.28264,-0.24875,8,0x00000000,1,-0.65375,-0.66143,0.01816,-0.84649,-0.83637,8,0x00000000,1,-0.66538,-0.67588,-0.00090,0.38471,0.33823,8,0x00000000,1,-0.66375,-0.66260,-0.00070,5.23688,5.35163,8,0x00000000,1,-0.64195,-0.65054,0.00474,1.04889,1.09991,8,0x00000000,1,-0.71619,-0.71620,0.01354,-1.10212,-1.25408,8,0x00000000,1
2.7234,-0.06928,0.24057,-39.38982,-0.06928,0.24057,-0.06799,0.24535,-0.03897,0.54962,0.02902,0.30427,0.02902,0.30427,0.00000,0.00000,0,0.00068,-0.69456,-0.69494,-0.00239,-0.32297,-0.32363,8,0x00000000,1,-0.65356,-0.65993,0.03003,-0.79115,-0.76896,8,0x00000000,1,-0.66520,-0.67577,-0.00559,0.23822,0.36895,8,0x00000000,1,-0.66386,-0.66318,-0.00792,5.21702,5.25183,8,0x00000000,1,-0.64208,-0.65048,0.00575,0.96925,0.95806,8,0x00000000,1,-0.71627,-0.71615,-0.00589,-1.16126,-1.16091,8,0x00000000,1
2.8298,-0.07639,0.19127,-39.42118,-0.07639,0.19127,-0.07325,0.22623,-0.03696,0.54280,0.03629,0.31657,0.03629,0.31657,0.00000,0.00000,0,0.00088,-0.69522,-0.69492,0.00931,-0.27290,-0.33173,8,0x00000000,1,-0.65327,-0.64933,0.01647,-0.16258,-0.12773,8,0x00000000,1,-0.66482,-0.67557,0.00617,0.09937,0.04327,8,0x00000000,1,-0.66349,-0.66372,-0.00624,5.14843,4.95013,8,0x00000000,1,-0.64180,-0.65046,-0.00148,0.86061,0.91312,8,0x00000000,1,-0.71693,-0.71611,-0.00460,-1.10139,-1.02281,8,0x00000000,1
2.9332,-0.08079,0.18329,-39.42400,-0.08079,0.18329,-0.07496,0.19114,-0.03489,0.53699,0.04007,0.34585,0.04007,0.34585,0.00000,0.00000,0,0.00114,-0.69651,-0.69497,-0.00264,-0.15165,-0.20170,8,0x00000000,1,-0.65321,-0.64880,-0.00290,-0.17019,-0.13746,8,0x00000000,1,-0.66455,-0.67538,0.00583,-0.03207,-0.07228,8,0x00000000,1,-0.66235,-0.66411,-0.01301,4.99605,4.94767,8,0x00000000,1,-0.64078,-0.65037,-0.00469,0.63564,0.67757,8,0x00000000,1,-0.71814,-0.71609,0.00609,-0.95104,-1.03838,8,0x00000000,1
3.0342,-0.07926,0.17996,-39.43813,-0.07926,0.17996,-0.07740,0.18293,-0.03272,0.53167,0.04468,0.34874,0.04468,0.34874,0.00000,0.00000,0,0.00027,-0.69672,-0.69498,-0.00611,-0.18470,-0.12082,8,0x00000000,1,-0.65301,-0.64875,-0.00229,-0.10348,0.05675,8,0x00000000,1,-0.66433,-0.67518,0.00203,-0.16974,-0.07428,8,0x00000000,1,-0.66232,-0.66436,-0.00080,5.00829,4.92400,8,0x00000000,1,-0.64079,-0.65032,-0.00416,0.53907,0.53531,8,0x00000000,1,-0.71837,-0.71610,-0.00305,-0.96371,-0.99045,8,0x00000000,1
3.1356,-0.08088,0.17710,-39.42847,-0.08088,0.17710,-0.07863,0.17908,-0.03050,0.52652,0.04814,0.34744,0.04814,0.34744,0.00000,0.00000,0,0.00038,-0.69674,-0.69496,0.00213,-0.13185,-0.15166,8,0x00000000,1,-0.65284,-0.64874,0.00213,-0.04544,-0.00360,8,0x00000000,1,-0.66417,-0.67500,0.00041,-0.30454,-0.24667,8,0x00000000,1,-0.66244,-0.66462,-0.00918,4.93767,5.01440,8,0x00000000,1,-0.64093,-0.65027,0.00784,0.47145,0.60899,8,0x00000000,1,-0.71841,-0.71609,-0.00242,-0.93202,-0.85618,8,0x00000000,1
3.2381,-0.08102,0.17546,-39.43615,-0.08102,0.17546,-0.08014,0.17669,-0.02824,0.52145,0.05190,0.34476,0.05190,0.34476,0.00000,0.00000,0,0.00030,-0.69670,-0.69500,-0.01137,-0.11028,-0.21660,8,0x00000000,1,-0.65266,-0.64876,-0.00653,-0.00586,-0.09900,8,0x00000000,1,-0.66401,-0.67482,0.00526,-0.41764,-0.30424,8,0x00000000,1,-0.66262,-0.66485,-0.01247,4.91239,4.95814,8,0x00000000,1,-0.64113,-0.65021,0.00274,0.36325,0.41693,8,0x00000000,1,-0.71840,-0.71607,0.00574,-0.86757,-0.92442,8,0x00000000,1
3.3393,-0.07982,0.17925,-39.43417,-0.07982,0.17925,-0.08108,0.17767,-0.02592,0.51641,0.05516,0.33874,0.05516,0.33874,0.00000,0.00000,0,0.00046,-0.69652,-0.69498,0.00012,-0.11535,0.01151,8,0x00000000,1,-0.65249,-0.64874,0.00200,0.02665,-0.08081,8,0x00000000,1,-0.66388,-0.67458,0.00640,-0.55498,-0.64848,8,0x00000000,1,-0.66294,-0.66503,-0.00633,4.94584,4.95102,8,0x00000000,1,-0.64144,-0.65014,0.00348,0.24673,0.27055,8,0x00000000,1,-0.71826,-0.71606,0.01246,-0.89191,-0.85907,8,0x00000000,1
3.4421,-0.08179,0.17852,-39.42934,-0.08179,0.17852,-0.08136,0.17809,-0.02361,0.51133,0.05775,0.33325,0.05775,0.33325,0.00000,0.00000,0,0.00035,-0.69634,-0.69497,0.00366,-0.13309,-0.09529,8,0x00000000,1,-0.65235,-0.64875,-0.00204,0.04629,0.04753,8,0x00000000,1,-0.66378,-0.67435,0.00929,-0.67486,-0.71330,8,0x00000000,1,-0.66322,-0.66519,0.00637,4.91461,4.73921,8,0x00000000,1,-0.64172,-0.65007,-0.00124,0.18739,0.19896,8,0x00000000,1,-0.71812,-0.71610,-0.00806,-0.85750,-0.74075,8,0x00000000,1
3.5423,-0.08098,0.17607,-39.43505,-0.08098,0.17607,-0.08069,0.17731,-0.02131,0.50626,0.05938,0.32895,0.05938,0.32895,0.00000,0.00000,0,0.00025,-0.69619,-0.69498,0.00567,-0.08929,-0.02308,8,0x00000000,1,-0.65225,-0.64876,-0.00475,0.10480,0.05673,8,0x00000000,1,-0.66372,-0.67412,0.00291,-0.78483,-0.86666,8,0x00000000,1,-0.66343,-0.66537,-0.00577,4.87027,4.89761,8,0x00000000,1,-0.64193,-0.64999,0.01139,0.12208,0.19668,8,0x00000000,1,-0.71800,-0.71610,-0.00267,-0.85541,-0.81912,8,0x00000000,1
3.6450,-0.08324,0.17370,-39.43427,-0.08324,0.17370,-0.08198,0.17460,-0.01899,0.50125,0.06299,0.32666,0.06299,0.32666,0.00000,0.00000,0,0.00037,-0.69617,-0.69501,-0.01387,-0.04418,-0.12472,8,0x00000000,1,-0.65208,-0.64875,0.00368,0.12169,0.06628,8,0x00000000,1,-0.66356,-0.67386,0.00392,-0.91355,-0.91499,8,0x00000000,1,-0.66360,-0.66555,-0.01440,4.85702,4.83147,8,0x00000000,1,-0.64211,-0.64993,0.00216,0.01869,0.01777,8,0x00000000,1,-0.71801,-0.71609,0.00241,-0.78781,-0.82869,8,0x00000000,1
3.7485,-0.08725,0.17159,-39.43363,-0.08725,0.17159,-0.08523,0.17262,-0.01660,0.49631,0.06863,0.32369,0.06863,0.32369,0.00000,0.00000,0,0.00043,-0.69616,-0.69496,0.01269,-0.08445,-0.00766,8,0x00000000,1,-0.65181,-0.64876,-0.00313,0.15208,0.22296,8,0x00000000,1,-0.66331,-0.67359,0.00070,-1.03578,-0.74089,8,0x00000000,1,-0.66383,-0.66563,0.01054,4.81024,4.87852,8,0x00000000,1,-0.64237,-0.64988,0.00096,-0.06269,0.00042,8,0x00000000,1,-0.71805,-0.71607,0.01035,-0.79286,-0.72181,8,0x00000000,1
3.8480,-0.08905,0.16767,-39.43538,-0.08905,0.16767,-0.08784,0.16976,-0.01413,0.49143,0.07371,0.32168,0.07371,0.32168,0.00000,0.00000,0,0.00051,-0.69618,-0.69500,-0.00364,-0.07658,-0.04939,8,0x00000000,1,-0.65157,-0.64875,-0.00157,0.15792,0.28603,8,0x00000000,1,-0.66309,-0.67303,0.00422,-1.11787,-1.08742,8,0x00000000,1,-0.66401,-0.66577,0.00259,4.83579,4.74257,8,0x00000000,1,-0.64258,-0.64984,-0.00903,-0.11788,-0.01282,8,0x00000000,1,-0.71810,-0.71609,-0.00220,-0.75711,-0.60072,8,0x00000000,1
3.9483,-0.09116,0.16289,-39.42883,-0.09116,0.16289,-0.09111,0.16511,-0.01157,0.48666,0.07954,0.32155,0.07954,0.32155,0.00000,0.00000,0,0.00044,-0.69629,-0.69499,0.00356,-0.04845,-0.04425,8,0x00000000,1,-0.65130,-0.64875,-0.00260,0.19773,0.18263,8,0x00000000,1,-0.66282,-0.67256,0.00108,-1.25218,-1.11698,8,0x00000000,1,-0.66413,-0.66592,-0.00536,4.80838,4.62614,8,0x00000000,1,-0.64273,-0.64976,0.00325,-0.20615,-0.31315,8,0x00000000,1,-0.71825,-0.71609,-0.00354,-0.70337,-0.73557,8,0x00000000,1
4.0541,-0.09251,0.16399,-39.42507,-0.09251,0.16399,-0.09227,0.16349,-0.00895,0.48199,0.08332,0.31850,0.08332,0.31850,0.00000,0.00000,0,0.00177,-0.69624,-0.69502,-0.00693,-0.00761,-0.11420,8,0x00000000,1,-0.65111,-0.64874,0.00302,0.21106,0.03700,8,0x00000000,1,-0.66266,-0.67204,0.01074,-1.31593,-1.36907,8,0x00000000,1,-0.66434,-0.66599,0.00342,4.78441,4.72986,8,0x00000000,1,-0.64295,-0.64968,0.00730,-0.28759,-0.22327,8,0x00000000,1,-0.71823,-0.71611,-0.00489,-0.69200,-0.75138,8,0x00000000,1
4.1529,-0.09082,0.16686,-39.42126,-0.09082,0.16686,-0.09201,0.16474,-0.00633,0.47731,0.08568,0.31257,0.08568,0.31257,0.00000,0.00000,0,0.00040,-0.69604,-0.69498,0.01166,-0.02897,-0.09220,8,0x00000000,1,-0.65098,-0.64875,-0.00189,0.21040,0.24483,8,0x00000000,1,-0.66257,-0.67161,-0.00025,-1.42975,-1.34040,8,0x00000000,1,-0.66463,-0.66606,0.01031,4.79637,4.74273,8,0x00000000,1,-0.64323,-0.64961,0.00352,-0.32063,-0.41160,8,0x00000000,1,-0.71807,-0.71610,-0.00341,-0.66882,-0.58344,8,0x00000000,1
4.2578,-0.09344,0.16212,-39.41753,-0.09344,0.16212,-0.09262,0.16341,-0.00370,0.47263,0.08892,0.30922,0.08892,0.30922,0.00000,0.00000,0,0.00111,-0.69596,-0.69502,-0.00714,-0.03410,-0.06752,8,0x00000000,1,-0.65082,-0.64875,0.00484,0.24895,0.29376,8,0x00000000,1,-0.66243,-0.67081,0.00719,-1.49338,-1.49723,8,0x00000000,1,-0.66483,-0.66619,-0.00410,4.79939,4.71412,8,0x00000000,1,-0.64345,-0.64955,0.00297,-0.34737,-0.32031,8,0x00000000,1,-0.71803,-0.71608,0.00750,-0.63753,-0.75097,8,0x00000000,1
4.3596,-0.09641,0.15782,-39.41125,-0.09641,0.15782,-0.09459,0.15922,-0.00103,0.46804,0.09356,0.30882,0.09356,0.30882,0.00000,0.00000,0,0.00112,-0.69604,-0.69500,0.00498,0.00529,0.03885,8,0x00000000,1,-0.65061,-0.64874,0.00812,0.27767,0.18848,8,0x00000000,1,-0.66222,-0.67003,0.00350,-1.54067,-1.63658,8,0x00000000,1,-0.66494,-0.66627,0.00339,4.75903,4.68439,8,0x00000000,1,-0.64358,-0.64948,0.00714,-0.42326,-0.45462,8,0x00000000,1,-0.71814,-0.71609,0.00323,-0.62123,-0.76253,8,0x00000000,1
