t_s,roll,pitch,yaw,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,state_0,aerr_0,fmode_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,state_1,aerr_1,fmode_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,state_2,aerr_2,fmode_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,state_3,aerr_3,fmode_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,state_4,aerr_4,fmode_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5,state_5,aerr_5,fmode_5
0.0000,-0.33928,-0.16150,-38.99535,-0.33928,-0.16150,-0.34333,-0.15618,0.11544,0.16245,0.45877,0.31863,0.45877,0.31863,0.00000,0.00000,0,0.00052,-0.44003,-0.43274,-0.05142,3.30503,3.33532,8,0x00000000,1,-0.37010,-0.36643,0.00065,2.46156,2.56785,8,0x00000000,1,-0.38186,-0.38751,0.00080,-0.96863,-0.71818,8,0x00000000,1,-0.40793,-0.41899,0.00165,2.46760,2.55578,8,0x00000000,1,-0.38906,-0.40108,-0.00057,1.72718,1.63955,8,0x00000000,1,-0.46424,-0.45861,-0.01226,3.65152,3.69773,8,0x00000000,1
0.1084,-0.31983,-0.18413,-39.01847,-0.31983,-0.18413,-0.32881,-0.17315,0.12450,0.16688,0.45332,0.34004,0.45332,0.34004,0.00000,0.00000,0,0.00051,-0.44081,-0.43836,-0.03249,3.07889,3.03207,8,0x00000000,1,-0.37043,-0.36663,-0.00242,2.51802,2.64099,8,0x00000000,1,-0.38204,-0.38706,0.00539,-0.98900,-1.05882,8,0x00000000,1,-0.40693,-0.41891,0.00620,2.26796,2.34879,8,0x00000000,1,-0.38811,-0.40106,0.00321,1.47806,1.41452,8,0x00000000,1,-0.46491,-0.45896,-0.00384,3.76838,3.77632,8,0x00000000,1
0.2058,-0.31147,-0.19713,-39.01991,-0.31147,-0.19713,-0.31488,-0.18919,0.13316,0.17181,0.44804,0.36100,0.44804,0.36100,0.00000,0.00000,0,0.00040,-0.44157,-0.44019,-0.01634,3.11300,3.15609,8,0x00000000,1,-0.37075,-0.36692,-0.00203,2.60200,2.66543,8,0x00000000,1,-0.38221,-0.38674,0.00654,-1.00729,-0.96513,8,0x00000000,1,-0.40596,-0.41882,-0.00190,2.03788,2.15574,8,0x00000000,1,-0.38718,-0.40105,0.00114,1.30333,1.26766,8,0x00000000,1,-0.46556,-0.45934,0.00186,3.85291,3.85551,8,0x00000000,1
0.3070,-0.30546,-0.20186,-39.02197,-0.30546,-0.20186,-0.30947,-0.19892,0.14158,0.17708,0.45105,0.37600,0.45105,0.37600,0.00000,0.00000,0,0.00190,-0.44226,-0.44063,0.00526,3.16550,3.19408,8,0x00000000,1,-0.37066,-0.36715,-0.00980,2.59728,2.52905,8,0x00000000,1,-0.38203,-0.38637,0.00948,-1.03817,-0.81517,8,0x00000000,1,-0.40539,-0.41872,0.00122,1.85814,1.89853,8,0x00000000,1,-0.38669,-0.40093,-0.00680,1.09577,1.09891,8,0x00000000,1,-0.46621,-0.45974,-0.00566,3.93653,4.02516,8,0x00000000,1
0.4013,-0.30488,-0.20987,-39.01344,-0.30488,-0.20987,-0.30667,-0.20485,0.14988,0.18253,0.45656,0.38738,0.45656,0.38738,0.00000,0.00000,0,0.00038,-0.44284,-0.44096,-0.00821,3.21573,3.20005,8,0x00000000,1,-0.37045,-0.36726,0.00176,2.61679,2.71306,8,0x00000000,1,-0.38174,-0.38536,0.01313,-1.01547,-0.99050,8,0x00000000,1,-0.40503,-0.41860,0.00202,1.71134,1.87877,8,0x00000000,1,-0.38640,-0.40077,0.00703,0.94577,0.91010,8,0x00000000,1,-0.46678,-0.46004,0.00108,4.04779,3.91626,8,0x00000000,1
0.4987,-0.30497,-0.22384,-38.99983,-0.30497,-0.22384,-0.30553,-0.21599,0.15814,0.18820,0.46367,0.40420,0.46367,0.40420,0.00000,0.00000,0,0.00034,-0.44368,-0.44120,-0.00309,3.23190,3.23434,8,0x00000000,1,-0.37019,-0.36742,-0.01103,2.60005,2.64652,8,0x00000000,1,-0.38136,-0.38306,0.03181,-0.87158,-0.83167,8,0x00000000,1,-0.40447,-0.41848,0.00077,1.50225,1.52932,8,0x00000000,1,-0.38594,-0.40066,0.00436,0.73279,0.79718,8,0x00000000,1,-0.46760,-0.46045,-0.01126,4.13106,4.21220,8,0x00000000,1
0.6037,-0.30534,-0.24526,-38.97572,-0.30534,-0.24526,-0.30485,-0.23362,0.16637,0.19427,0.47123,0.42790,0.47123,0.42790,0.00000,0.00000,0,0.00041,-0.44481,-0.44147,0.00423,3.33761,3.32974,8,0x00000000,1,-0.36993,-0.36754,-0.00188,2.64009,2.67072,8,0x00000000,1,-0.38093,-0.38003,0.02752,-0.69540,-0.64385,8,0x00000000,1,-0.40363,-0.41826,-0.00244,1.27648,1.29315,8,0x00000000,1,-0.38524,-0.40053,0.00036,0.53506,0.45959,8,0x00000000,1,-0.46869,-0.46102,-0.00114,4.25946,4.24278,8,0x00000000,1
0.7047,-0.30089,-0.26700,-38.95806,-0.30089,-0.26700,-0.30373,-0.25513,0.17460,0.20089,0.47832,0.45602,0.47832,0.45602,0.00000,0.00000,0,0.00027,-0.44612,-0.44184,-0.01149,3.42623,3.39419,8,0x00000000,1,-0.36970,-0.36768,0.00098,2.64429,2.69017,8,0x00000000,1,-0.38052,-0.37770,0.01223,-0.61521,-0.67913,8,0x00000000,1,-0.40261,-0.41800,0.00469,1.03758,1.14277,8,0x00000000,1,-0.38436,-0.40036,-0.00108,0.25885,0.43269,8,0x00000000,1,-0.46994,-0.46160,-0.00558,4.39922,4.40113,8,0x00000000,1
0.8018,-0.29541,-0.27566,-38.94077,-0.29541,-0.27566,-0.29935,-0.26970,0.18274,0.20801,0.48210,0.47771,0.48210,0.47771,0.00000,0.00000,0,0.00031,-0.44710,-0.44223,-0.00988,3.50593,3.78857,8,0x00000000,1,-0.36961,-0.36778,-0.00844,2.63564,2.59992,8,0x00000000,1,-0.38027,-0.37682,0.00895,-0.53023,-0.63068,8,0x00000000,1,-0.40178,-0.41769,0.01272,0.84481,0.76687,8,0x00000000,1,-0.38363,-0.40003,-0.00078,0.08466,0.10965,8,0x00000000,1,-0.47086,-0.46224,-0.00296,4.52516,4.53936,8,0x00000000,1
0.8992,-0.29218,-0.27913,-38.93272,-0.29218,-0.27913,-0.29344,-0.27583,0.19073,0.21538,0.48417,0.49121,0.48417,0.49121,0.00000,0.00000,0,0.00041,-0.44770,-0.44260,-0.00439,3.58515,3.56173,8,0x00000000,1,-0.36956,-0.36786,-0.00243,2.65694,2.75331,8,0x00000000,1,-0.38014,-0.37641,0.00033,-0.50220,-0.50575,8,0x00000000,1,-0.40126,-0.41745,-0.00238,0.64437,0.63362,8,0x00000000,1,-0.38317,-0.39958,0.00305,-0.10344,-0.17723,8,0x00000000,1,-0.47142,-0.46305,-0.01552,4.59072,4.57821,8,0x00000000,1
