t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0138,-3.57332,-3.33022,-3.57332,-3.33022,-3.57302,-3.32958,1.42698,1.67042,5.02157,5.02025,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.62382,-0.62336,0.00439,1.88579,1.77503,-0.13527,-0.13518,0.00122,-0.14985,-0.19418,-0.07086,-0.07182,0.00156,2.12884,2.19784,-0.45432,-0.45458,0.00609,-0.32451,-0.37347,-0.30381,-0.30483,0.00526,0.93413,0.87397,-0.66160,0.23430,0.01410,5.99245,5.90963
1.1186,-3.57150,-3.33415,-3.57150,-3.33415,-3.57224,-3.33225,1.42776,1.66775,5.02111,5.02081,5.00000,5.00000,0.00000,0.00000,12,0.00038,-0.62382,-0.62337,0.01335,1.94969,1.85827,-0.13527,-0.13518,0.00397,-0.14015,-0.16525,-0.07086,-0.07179,0.00932,2.12364,2.07759,-0.45432,-0.45458,-0.00119,-0.34456,-0.36198,-0.30381,-0.30484,-0.00181,0.89453,0.91925,-0.66160,0.23430,0.01621,5.99400,5.88662
1.2202,-3.56740,-3.33266,-3.56740,-3.33266,-3.56900,-3.33298,1.43100,1.66702,5.02073,5.01986,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.62382,-0.62345,-0.00208,1.91975,1.94905,-0.13527,-0.13519,-0.00178,-0.16141,-0.06768,-0.07086,-0.07182,-0.00424,2.08819,2.17391,-0.45432,-0.45455,-0.00498,-0.34580,-0.45053,-0.30381,-0.30485,-0.00575,0.86740,0.84346,-0.66160,0.23426,-0.00611,5.98136,5.97772
1.3215,-3.57024,-3.33035,-3.57024,-3.33035,-3.56914,-3.33126,1.43086,1.66874,5.02189,5.01959,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.62382,-0.62350,-0.00608,1.88447,2.10019,-0.13527,-0.13522,-0.01507,-0.18635,-0.19149,-0.07086,-0.07182,-0.00851,2.06082,2.11326,-0.45432,-0.45454,0.00027,-0.35458,-0.29627,-0.30381,-0.30485,-0.00858,0.84381,0.84819,-0.66160,0.23426,-0.00276,5.99400,5.99100
1.4237,-3.56944,-3.33297,-3.56944,-3.33297,-3.56913,-3.33220,1.43087,1.66780,5.02154,5.02032,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62351,0.00588,1.91632,1.97734,-0.13527,-0.13518,0.00005,-0.14870,-0.12018,-0.07086,-0.07179,0.00342,2.07091,2.03656,-0.45432,-0.45453,-0.00911,-0.35266,-0.32012,-0.30381,-0.30481,0.00622,0.86704,0.85548,-0.66160,0.23426,-0.00223,5.99400,5.89193
1.5242,-3.56810,-3.33253,-3.56810,-3.33253,-3.56914,-3.33298,1.43086,1.66702,5.02097,5.01981,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.62382,-0.62357,0.00110,1.93882,1.89697,-0.13527,-0.13518,-0.00195,-0.15380,-0.11741,-0.07086,-0.07178,-0.00242,2.04616,2.17380,-0.45432,-0.45450,-0.00148,-0.34557,-0.38115,-0.30381,-0.30481,-0.00420,0.85369,0.76583,-0.66160,0.23429,0.01551,5.99400,6.14011
1.6274,-3.56337,-3.33419,-3.56337,-3.33419,-3.56574,-3.33376,1.43426,1.66624,5.02038,5.02019,5.00000,5.00000,0.00000,0.00000,12,0.00123,-0.62382,-0.62358,0.00768,1.92198,1.72731,-0.13527,-0.13520,-0.00578,-0.17086,-0.09640,-0.07086,-0.07179,-0.00265,2.05826,2.19606,-0.45432,-0.45450,-0.00846,-0.34480,-0.29360,-0.30381,-0.30479,0.00335,0.82222,0.87218,-0.66160,0.23428,0.01390,5.99400,6.03964
1.7269,-3.56107,-3.33376,-3.56107,-3.33376,-3.56206,-3.33379,1.43794,1.66621,5.02095,5.01999,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.62382,-0.62360,0.00545,1.93470,1.93072,-0.13527,-0.13518,0.00280,-0.16642,-0.14285,-0.07086,-0.07177,-0.00078,2.04047,2.08947,-0.45432,-0.45447,0.00531,-0.33934,-0.37415,-0.30381,-0.30479,0.00266,0.81384,0.82915,-0.66160,0.23424,-0.00636,5.92758,5.84703
1.8290,-3.56677,-3.33403,-3.56677,-3.33403,-3.56484,-3.33449,1.43516,1.66551,5.02222,5.01981,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.62382,-0.62363,0.00391,1.95069,1.88135,-0.13527,-0.13520,-0.00455,-0.16844,-0.25596,-0.07086,-0.07175,0.00570,2.02770,2.02098,-0.45432,-0.45444,0.00056,-0.38314,-0.45327,-0.30381,-0.30480,-0.00369,0.78974,0.77106,-0.66160,0.23426,0.00157,5.96609,5.86649
1.9303,-3.57116,-3.33420,-3.57116,-3.33420,-3.56949,-3.33440,1.43051,1.66560,5.02213,5.01992,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.62382,-0.62364,0.00206,1.93869,2.11479,-0.13527,-0.13520,-0.00631,-0.17370,-0.16979,-0.07086,-0.07174,0.00888,2.02891,1.84766,-0.45432,-0.45445,-0.00608,-0.36961,-0.30110,-0.30381,-0.30478,0.00334,0.81316,0.82950,-0.66160,0.23425,-0.00217,5.97062,6.02040
2.0310,-3.57214,-3.33379,-3.57214,-3.33379,-3.57237,-3.33423,1.42763,1.66577,5.02133,5.01981,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62367,0.00113,1.91838,2.05362,-0.13527,-0.13518,0.00323,-0.16374,-0.14474,-0.07086,-0.07173,0.00714,2.01671,1.99267,-0.45432,-0.45443,0.00161,-0.33237,-0.32615,-0.30381,-0.30480,-0.00476,0.76542,0.72367,-0.66160,0.23425,-0.00240,5.95475,5.91603
2.1334,-3.57204,-3.33334,-3.57204,-3.33334,-3.57246,-3.33416,1.42754,1.66584,5.02125,5.01965,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.62382,-0.62370,-0.00296,1.92518,1.91192,-0.13527,-0.13519,0.00185,-0.13730,-0.20081,-0.07086,-0.07175,0.00007,1.97836,1.99711,-0.45432,-0.45441,0.00362,-0.35041,-0.34437,-0.30381,-0.30479,-0.00222,0.73569,0.80945,-0.66160,0.23425,0.00281,5.98930,5.89472
2.2366,-3.57295,-3.33538,-3.57295,-3.33538,-3.57238,-3.33494,1.42762,1.66506,5.02168,5.02019,5.00000,5.00000,0.00000,0.00000,12,0.00040,-0.62382,-0.62370,0.00230,1.91159,1.84186,-0.13527,-0.13519,-0.00383,-0.15815,-0.09565,-0.07086,-0.07173,0.00462,1.99145,1.93857,-0.45432,-0.45439,0.00240,-0.37581,-0.39173,-0.30381,-0.30475,0.01193,0.75864,0.65013,-0.66160,0.23426,0.00874,5.99400,5.94290
2.3385,-3.57417,-3.33870,-3.57417,-3.33870,-3.57352,-3.33706,1.42648,1.66294,5.02172,5.02072,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.62382,-0.62375,-0.00478,1.91074,2.05785,-0.13527,-0.13520,-0.00391,-0.16694,-0.06897,-0.07086,-0.07174,-0.00173,1.94831,2.04448,-0.45432,-0.45437,0.00514,-0.33365,-0.22334,-0.30381,-0.30479,-0.01189,0.73621,0.66996,-0.66160,0.23425,0.00360,5.97695,6.00434
2.4411,-3.57056,-3.33976,-3.57056,-3.33976,-3.57297,-3.33961,1.42703,1.66039,5.02040,5.02010,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.62382,-0.62375,0.00187,1.91423,2.08142,-0.13527,-0.13520,-0.00496,-0.14462,-0.12908,-0.07086,-0.07171,0.00172,1.96887,1.90671,-0.45432,-0.45437,0.00020,-0.37024,-0.32959,-0.30381,-0.30476,0.00461,0.70658,0.77250,-0.66160,0.23423,-0.00141,5.98926,5.95432
2.5445,-3.56747,-3.33836,-3.56747,-3.33836,-3.57014,-3.33936,1.42986,1.66064,5.02027,5.01961,5.00000,5.00000,0.00000,0.00000,12,0.00109,-0.62382,-0.62378,-0.00164,1.90501,1.92307,-0.13527,-0.13520,-0.00315,-0.13890,-0.02883,-0.07086,-0.07172,-0.00022,1.95793,1.98243,-0.45432,-0.45436,0.00563,-0.33588,-0.31195,-0.30381,-0.30474,0.00596,0.70950,0.75345,-0.66160,0.23425,0.01016,5.99400,5.97956
2.6469,-3.56616,-3.34128,-3.56616,-3.34128,-3.56643,-3.34021,1.43357,1.65979,5.02128,5.02050,5.00000,5.00000,0.00000,0.00000,12,0.00040,-0.62382,-0.62378,0.00438,1.93831,1.86559,-0.13527,-0.13518,0.00499,-0.11865,-0.24239,-0.07086,-0.07171,-0.00119,1.93315,1.96090,-0.45432,-0.45437,-0.00382,-0.34925,-0.34555,-0.30381,-0.30473,0.00738,0.69392,0.70328,-0.66160,0.23422,-0.01113,5.94109,5.84992
2.7473,-3.56777,-3.34577,-3.56777,-3.34577,-3.56748,-3.34358,1.43252,1.65642,5.02153,5.02100,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.62382,-0.62381,-0.00125,1.93611,1.93765,-0.13527,-0.13518,0.00305,-0.12263,-0.12867,-0.07086,-0.07170,0.00299,1.94678,2.05571,-0.45432,-0.45437,-0.00269,-0.34747,-0.33147,-0.30381,-0.30473,0.00885,0.70625,0.68457,-0.66160,0.23423,0.00204,5.98819,5.96778
2.8503,-3.56899,-3.34882,-3.56899,-3.34882,-3.56773,-3.34747,1.43227,1.65253,5.02195,5.02066,5.00000,5.00000,0.00000,0.00000,12,0.00038,-0.62382,-0.62382,-0.00489,1.93075,1.82818,-0.13527,-0.13519,0.00362,-0.14123,-0.20398,-0.07086,-0.07172,-0.00347,1.91540,1.95001,-0.45432,-0.45436,-0.00072,-0.35019,-0.32265,-0.30381,-0.30473,0.00373,0.68403,0.79958,-0.66160,0.23421,-0.00814,5.95233,5.89815
2.9535,-3.56556,-3.34991,-3.56556,-3.34991,-3.56690,-3.34911,1.43310,1.65089,5.02083,5.02044,5.00000,5.00000,0.00000,0.00000,12,0.00107,-0.62382,-0.62381,0.00236,1.91852,1.87356,-0.13527,-0.13519,0.00163,-0.12548,-0.20042,-0.07086,-0.07170,-0.00602,1.89307,1.90340,-0.45432,-0.45436,-0.00302,-0.36151,-0.34753,-0.30381,-0.30472,0.00284,0.66454,0.66480,-0.66160,0.23420,-0.01410,5.96835,6.00715
3.0535,-3.55716,-3.35059,-3.55716,-3.35059,-3.56105,-3.35085,1.43895,1.64915,5.01970,5.01999,5.00000,5.00000,0.00000,0.00000,12,0.00045,-0.62382,-0.62382,0.00122,1.92734,1.95010,-0.13527,-0.13518,0.00481,-0.14094,-0.12419,-0.07086,-0.07166,0.00321,1.87620,1.84412,-0.45432,-0.45434,-0.00511,-0.35962,-0.24512,-0.30381,-0.30471,0.00612,0.66962,0.74569,-0.66160,0.23425,0.01051,5.97373,6.08347
3.1548,-3.55842,-3.35025,-3.55842,-3.35025,-3.55814,-3.35015,1.44186,1.64985,5.02147,5.02014,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.62382,-0.62383,-0.00173,1.93390,1.87030,-0.13527,-0.13521,-0.00859,-0.16966,-0.02289,-0.07086,-0.07168,-0.00472,1.89937,1.74230,-0.45432,-0.45432,0.00178,-0.35648,-0.32544,-0.30381,-0.30473,-0.00149,0.64828,0.68413,-0.66160,0.23422,0.00013,5.96905,5.94859
3.2553,-3.55587,-3.35581,-3.55587,-3.35581,-3.55675,-3.35313,1.44325,1.64687,5.02096,5.02127,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.62382,-0.62385,0.00045,1.92230,1.88306,-0.13527,-0.13519,-0.00443,-0.14836,-0.16660,-0.07086,-0.07169,-0.00642,1.90308,1.86439,-0.45432,-0.45430,0.00748,-0.36946,-0.31418,-0.30381,-0.30472,0.00120,0.60726,0.69470,-0.66160,0.23423,0.00081,5.95853,5.96168
3.3569,-3.55995,-3.35996,-3.55995,-3.35996,-3.55807,-3.35789,1.44193,1.64211,5.02215,5.02104,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.62382,-0.62383,0.00361,1.93410,1.79177,-0.13527,-0.13518,0.00609,-0.14215,-0.19207,-0.07086,-0.07166,0.00304,1.88292,1.86110,-0.45432,-0.45431,0.00013,-0.33447,-0.24819,-0.30381,-0.30474,-0.00966,0.60694,0.52726,-0.66160,0.23423,0.00301,5.96828,6.03319
3.4591,-3.56004,-3.36049,-3.56004,-3.36049,-3.55914,-3.35992,1.44086,1.64008,5.02174,5.02040,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.62382,-0.62385,0.00027,1.91391,1.82732,-0.13527,-0.13518,0.00699,-0.13712,-0.12083,-0.07086,-0.07165,0.00374,1.87605,1.84219,-0.45432,-0.45432,-0.00469,-0.35670,-0.35682,-0.30381,-0.30471,-0.00268,0.59929,0.64191,-0.66160,0.23421,-0.00052,5.98353,5.96963
3.5601,-3.55469,-3.36179,-3.55469,-3.36179,-3.55692,-3.36152,1.44308,1.63849,5.02039,5.02029,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.62382,-0.62385,0.00352,1.92454,1.91380,-0.13527,-0.13520,-0.00727,-0.16081,-0.06784,-0.07086,-0.07165,-0.00179,1.84937,1.92189,-0.45432,-0.45430,0.00632,-0.34179,-0.39329,-0.30381,-0.30469,0.00269,0.62072,0.65235,-0.66160,0.23421,-0.00653,5.96646,5.89437
3.6608,-3.55904,-3.36372,-3.55904,-3.36372,-3.55813,-3.36302,1.44187,1.63698,5.02174,5.02048,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62385,0.00854,1.94056,1.83113,-0.13527,-0.13518,0.00163,-0.12064,-0.13536,-0.07086,-0.07166,-0.00743,1.81858,1.76481,-0.45432,-0.45429,0.00553,-0.34156,-0.29519,-0.30381,-0.30470,-0.00007,0.59041,0.60017,-0.66160,0.23423,0.00321,5.99400,6.07183
3.7626,-3.55858,-3.36760,-3.55858,-3.36760,-3.55914,-3.36582,1.44086,1.63418,5.02111,5.02096,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.62382,-0.62385,0.00581,1.92654,1.88942,-0.13527,-0.13518,0.00567,-0.13762,-0.18887,-0.07086,-0.07163,0.00771,1.84165,1.75120,-0.45432,-0.45430,-0.00490,-0.37866,-0.32663,-0.30381,-0.30471,-0.01265,0.57057,0.59160,-0.66160,0.23423,0.00670,5.97375,6.13028
3.8629,-3.56163,-3.36857,-3.56163,-3.36857,-3.56121,-3.36750,1.43879,1.63250,5.02155,5.02066,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.62382,-0.62388,-0.00312,1.91317,1.88916,-0.13527,-0.13518,0.00305,-0.14426,-0.15441,-0.07086,-0.07165,-0.00530,1.81122,1.79074,-0.45432,-0.45429,0.00278,-0.34644,-0.29922,-0.30381,-0.30467,0.00222,0.59710,0.51886,-0.66160,0.23422,0.00801,5.99400,5.93242
3.9636,-3.56273,-3.36633,-3.56273,-3.36633,-3.56241,-3.36770,1.43759,1.63230,5.02151,5.01962,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62389,-0.00635,1.89856,2.07163,-0.13527,-0.13520,-0.00680,-0.14381,-0.16521,-0.07086,-0.07163,0.00016,1.83228,1.79752,-0.45432,-0.45429,-0.00373,-0.36782,-0.37943,-0.30381,-0.30467,-0.00150,0.57594,0.59311,-0.66160,0.23421,0.00065,5.98652,6.02017
4.0689,-3.55821,-3.36545,-3.55821,-3.36545,-3.56099,-3.36553,1.43901,1.63447,5.02017,5.02016,5.00000,5.00000,0.00000,0.00000,12,0.00319,-0.62382,-0.62390,-0.00088,1.90812,2.07292,-0.13527,-0.13520,-0.00302,-0.13871,-0.18348,-0.07086,-0.07161,0.00228,1.81017,1.83464,-0.45432,-0.45426,0.01040,-0.33799,-0.40326,-0.30381,-0.30467,-0.00246,0.55809,0.60391,-0.66160,0.23417,-0.01659,5.93398,5.94632
4.1709,-3.56188,-3.36437,-3.56188,-3.36437,-3.56168,-3.36502,1.43832,1.63498,5.02145,5.01991,5.00000,5.00000,0.00000,0.00000,12,0.00046,-0.62382,-0.62390,0.00514,1.92753,1.90972,-0.13527,-0.13517,0.00480,-0.13267,-0.15136,-0.07086,-0.07162,-0.00371,1.80739,1.80451,-0.45432,-0.45428,-0.00201,-0.35282,-0.34417,-0.30381,-0.30468,-0.00475,0.53547,0.39804,-0.66160,0.23421,-0.00071,5.97234,5.83701
4.2741,-3.56366,-3.36735,-3.56366,-3.36735,-3.56358,-3.36619,1.43642,1.63381,5.02142,5.02069,5.00000,5.00000,0.00000,0.00000,12,0.00164,-0.62382,-0.62390,0.00826,1.93137,1.97287,-0.13527,-0.13517,0.00767,-0.12233,-0.00702,-0.07086,-0.07163,-0.00988,1.77517,1.80869,-0.45432,-0.45426,0.00137,-0.33399,-0.59952,-0.30381,-0.30464,0.01274,0.57187,0.39598,-0.66160,0.23418,-0.01132,5.96203,6.04033
4.3736,-3.56404,-3.36716,-3.56404,-3.36716,-3.56302,-3.36684,1.43698,1.63316,5.02182,5.02034,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62391,0.00268,1.91261,2.00333,-0.13527,-0.13518,0.00609,-0.12718,-0.13793,-0.07086,-0.07159,0.00047,1.78407,1.82120,-0.45432,-0.45426,0.00445,-0.35185,-0.32118,-0.30381,-0.30464,0.00638,0.54248,0.52834,-0.66160,0.23421,0.00236,5.99056,6.06967
4.4742,-3.56229,-3.36817,-3.56229,-3.36817,-3.56210,-3.36861,1.43790,1.63139,5.02145,5.02002,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.62382,-0.62393,-0.00412,1.87924,1.93067,-0.13527,-0.13518,-0.00058,-0.14991,-0.07706,-0.07086,-0.07158,0.00458,1.76159,1.82953,-0.45432,-0.45426,0.00355,-0.35303,-0.26267,-0.30381,-0.30465,-0.00598,0.48782,0.53301,-0.66160,0.23418,-0.01354,5.95797,6.03329
4.5762,-3.55478,-3.36844,-3.55478,-3.36844,-3.55831,-3.36838,1.44169,1.63162,5.01984,5.02024,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62394,-0.01109,1.88268,1.89325,-0.13527,-0.13518,0.00145,-0.11208,-0.07068,-0.07086,-0.07158,0.00321,1.78193,1.84573,-0.45432,-0.45427,-0.00758,-0.36243,-0.44806,-0.30381,-0.30465,-0.00358,0.48600,0.46531,-0.66160,0.23419,-0.00302,5.96725,5.83797
4.6783,-3.55289,-3.37255,-3.55289,-3.37255,-3.55518,-3.37125,1.44482,1.62875,5.02035,5.02078,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.62382,-0.62392,-0.00004,1.89069,2.05448,-0.13527,-0.13519,-0.00756,-0.14245,-0.18738,-0.07086,-0.07159,-0.00249,1.74993,1.73886,-0.45432,-0.45427,-0.00830,-0.36267,-0.45854,-0.30381,-0.30464,-0.00223,0.48728,0.53813,-0.66160,0.23420,0.00393,5.98437,5.99431
4.7790,-3.55303,-3.37429,-3.55303,-3.37429,-3.55265,-3.37345,1.44735,1.62655,5.02148,5.02060,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.62382,-0.62393,0.00189,1.92396,1.93870,-0.13527,-0.13518,0.00804,-0.11943,-0.16671,-0.07086,-0.07157,0.00163,1.73332,1.71875,-0.45432,-0.45426,-0.00464,-0.34629,-0.34344,-0.30381,-0.30460,0.00756,0.49518,0.54627,-0.66160,0.23417,-0.01336,5.93560,6.00594
4.8806,-3.55439,-3.37705,-3.55439,-3.37705,-3.55324,-3.37663,1.44676,1.62337,5.02181,5.02044,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.62382,-0.62393,-0.00189,1.88048,1.92676,-0.13527,-0.13517,0.00656,-0.08572,-0.10564,-0.07086,-0.07158,-0.00106,1.74416,1.85701,-0.45432,-0.45424,0.00348,-0.34146,-0.34280,-0.30381,-0.30462,0.00054,0.47606,0.38675,-0.66160,0.23419,-0.00227,5.98128,6.02132
4.9819,-3.55293,-3.37654,-3.55293,-3.37654,-3.55219,-3.37693,1.44781,1.62307,5.02163,5.02009,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62393,0.00059,1.88412,1.93691,-0.13527,-0.13519,-0.00298,-0.12503,-0.12020,-0.07086,-0.07157,-0.00371,1.73291,1.64474,-0.45432,-0.45425,-0.00043,-0.35487,-0.32419,-0.30381,-0.30460,0.00237,0.49043,0.63339,-0.66160,0.23419,0.00362,5.98528,5.98201
5.0828,-3.55034,-3.37551,-3.55034,-3.37551,-3.55158,-3.37561,1.44842,1.62439,5.02077,5.02021,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.62382,-0.62393,-0.00565,1.89348,1.95134,-0.13527,-0.13520,-0.00367,-0.13031,-0.20978,-0.07086,-0.07154,0.00370,1.73053,1.57104,-0.45432,-0.45421,0.01608,-0.28426,-0.28878,-0.30381,-0.30459,0.00160,0.48314,0.51646,-0.66160,0.23420,0.00664,5.98885,5.97214
5.1860,-3.55702,-3.37690,-3.55702,-3.37690,-3.55533,-3.37732,1.44467,1.62268,5.02206,5.02009,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.62382,-0.62394,-0.00674,1.85127,1.85792,-0.13527,-0.13520,-0.00624,-0.13542,-0.06319,-0.07086,-0.07154,0.00535,1.72825,1.72037,-0.45432,-0.45425,-0.00192,-0.35939,-0.31948,-0.30381,-0.30460,-0.00225,0.45661,0.40714,-0.66160,0.23419,0.00253,5.95250,5.92276
