t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0141,-3.13832,-3.61485,-3.13832,-3.61485,-3.13866,-3.61544,1.86134,1.38456,5.01869,5.02144,5.00000,5.00000,0.00000,0.00000,12,0.00114,-0.55759,-0.55536,-0.00407,2.55653,2.43286,-0.06933,-0.07268,0.00249,-0.43129,-0.39470,-0.00505,-0.00641,-0.00038,2.26423,2.20391,-0.38833,-0.38841,0.00350,-0.37776,-0.49396,-0.23783,-0.23821,-0.00274,4.25722,4.26713,-0.59531,0.24039,0.00022,5.96474,5.92998
1.1144,-3.13922,-3.61796,-3.13922,-3.61796,-3.13924,-3.61638,1.86076,1.38362,5.01883,5.02237,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.55759,-0.55547,-0.00131,2.55680,2.64598,-0.06933,-0.07264,0.00215,-0.48334,-0.49164,-0.00505,-0.00642,-0.00451,2.23166,2.42934,-0.38833,-0.38840,0.00739,-0.36185,-0.54520,-0.23783,-0.23820,0.00469,4.28083,4.02825,-0.59531,0.24039,0.00235,5.98156,5.76392
1.2191,-3.14255,-3.62083,-3.14255,-3.62083,-3.14113,-3.61945,1.85887,1.38055,5.01945,5.02231,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.55759,-0.55562,-0.00713,2.57614,2.54244,-0.06933,-0.07260,0.00175,-0.53172,-0.54833,-0.00505,-0.00640,0.00126,2.24168,2.21314,-0.38833,-0.38842,-0.00313,-0.37512,-0.42780,-0.23783,-0.23820,-0.00096,4.25382,4.14628,-0.59531,0.24035,-0.01236,5.94890,6.05220
1.3196,-3.14334,-3.62042,-3.14334,-3.62042,-3.14268,-3.61975,1.85732,1.38025,5.01914,5.02201,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.55759,-0.55567,0.01338,2.62994,2.61445,-0.06933,-0.07252,0.00306,-0.55660,-0.60581,-0.00505,-0.00638,0.00556,2.21701,2.27122,-0.38833,-0.38841,0.00089,-0.35674,-0.27729,-0.23783,-0.23819,0.00439,4.27201,4.30456,-0.59531,0.24038,-0.00257,5.97441,5.92804
1.4204,-3.13876,-3.61750,-3.13876,-3.61750,-3.14001,-3.61854,1.85999,1.38146,5.01830,5.02127,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.55759,-0.55577,0.00690,2.63842,2.55483,-0.06933,-0.07248,-0.00475,-0.59251,-0.69897,-0.00505,-0.00638,0.00107,2.21919,2.18435,-0.38833,-0.38841,-0.00268,-0.37144,-0.51510,-0.23783,-0.23819,0.00454,4.26828,4.25583,-0.59531,0.24036,-0.00419,5.97690,5.89324
1.5228,-3.13670,-3.61963,-3.13670,-3.61963,-3.13786,-3.61924,1.86214,1.38076,5.01833,5.02188,5.00000,5.00000,0.00000,0.00000,12,0.00038,-0.55759,-0.55589,-0.00161,2.66132,2.59878,-0.06933,-0.07240,0.00429,-0.62086,-0.66326,-0.00505,-0.00638,-0.00285,2.18939,2.14215,-0.38833,-0.38841,0.00207,-0.39002,-0.38031,-0.23783,-0.23821,-0.00103,4.27068,4.15370,-0.59531,0.24036,-0.00055,5.97789,6.05238
1.6231,-3.14192,-3.62084,-3.14192,-3.62084,-3.14017,-3.62101,1.85983,1.37899,5.01959,5.02165,5.00000,5.00000,0.00000,0.00000,12,0.00041,-0.55759,-0.55595,0.00073,2.65250,2.54857,-0.06933,-0.07231,-0.00103,-0.65645,-0.60443,-0.00505,-0.00640,-0.00870,2.14812,2.10062,-0.38833,-0.38842,0.00077,-0.39653,-0.25365,-0.23783,-0.23818,0.00716,4.27293,4.23662,-0.59531,0.24035,-0.00362,5.96390,5.93228
1.7243,-3.14277,-3.62133,-3.14277,-3.62133,-3.14257,-3.62169,1.85743,1.37832,5.01894,5.02158,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.55759,-0.55603,-0.00536,2.66726,2.52657,-0.06933,-0.07224,-0.00223,-0.68255,-0.75068,-0.00505,-0.00637,-0.00130,2.14187,2.06581,-0.38833,-0.38843,-0.00615,-0.39221,-0.43215,-0.23783,-0.23819,0.00095,4.27367,4.31624,-0.59531,0.24036,0.00233,5.99400,5.90070
1.8276,-3.14190,-3.62118,-3.14190,-3.62118,-3.14249,-3.62138,1.85751,1.37862,5.01860,5.02164,5.00000,5.00000,0.00000,0.00000,12,0.00051,-0.55759,-0.55608,-0.00009,2.70444,2.77186,-0.06933,-0.07215,0.00076,-0.72214,-0.68760,-0.00505,-0.00635,0.00616,2.15499,2.18149,-0.38833,-0.38841,0.00212,-0.35914,-0.44563,-0.23783,-0.23820,-0.00311,4.25386,4.20037,-0.59531,0.24032,-0.00665,5.99400,6.07890
1.9287,-3.13872,-3.62100,-3.13872,-3.62100,-3.13962,-3.62039,1.86038,1.37961,5.01845,5.02198,5.00000,5.00000,0.00000,0.00000,12,0.00035,-0.55759,-0.55616,0.00967,2.70862,2.59813,-0.06933,-0.07202,-0.00437,-0.76013,-0.86083,-0.00505,-0.00635,-0.00313,2.14558,2.12639,-0.38833,-0.38841,0.00086,-0.36418,-0.49873,-0.23783,-0.23818,0.00398,4.24897,4.33115,-0.59531,0.24035,0.00925,5.99400,5.79294
2.0303,-3.13190,-3.62411,-3.13190,-3.62411,-3.13459,-3.62230,1.86541,1.37770,5.01766,5.02251,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.55759,-0.55624,-0.00198,2.70710,2.82670,-0.06933,-0.07187,0.00420,-0.77827,-0.77384,-0.00505,-0.00634,0.00012,2.11125,2.19604,-0.38833,-0.38841,0.00130,-0.39613,-0.49761,-0.23783,-0.23821,-0.00273,4.21175,4.15944,-0.59531,0.24035,0.00528,5.99400,6.18456
2.1322,-3.13050,-3.62443,-3.13050,-3.62443,-3.13201,-3.62373,1.86799,1.37627,5.01815,5.02204,5.00000,5.00000,0.00000,0.00000,12,0.00102,-0.55759,-0.55634,-0.01242,2.69312,2.64258,-0.06933,-0.07178,0.00199,-0.79423,-0.72219,-0.00505,-0.00634,-0.00007,2.09842,2.08264,-0.38833,-0.38843,-0.00750,-0.40325,-0.42064,-0.23783,-0.23820,0.00214,4.22569,4.18556,-0.59531,0.24033,0.00010,5.96502,6.03979
2.2343,-3.13333,-3.62771,-3.13333,-3.62771,-3.13244,-3.62633,1.86756,1.37367,5.01918,5.02235,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.55759,-0.55638,0.00133,2.72349,2.78006,-0.06933,-0.07169,-0.00477,-0.82459,-0.78665,-0.00505,-0.00630,0.00820,2.09378,2.08595,-0.38833,-0.38841,-0.00073,-0.37425,-0.36170,-0.23783,-0.23819,0.00339,4.21878,4.31149,-0.59531,0.24034,0.00300,5.96438,5.92238
2.3358,-3.13268,-3.63090,-3.13268,-3.63090,-3.13287,-3.62946,1.86712,1.37054,5.01871,5.02239,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.55759,-0.55645,-0.00311,2.75253,2.76867,-0.06933,-0.07161,-0.00345,-0.82998,-0.91217,-0.00505,-0.00634,-0.00790,2.04219,2.14281,-0.38833,-0.38840,0.00630,-0.37674,-0.46164,-0.23783,-0.23819,0.00538,4.22857,4.03978,-0.59531,0.24032,0.00088,5.99400,6.14632
2.4361,-3.13404,-3.63064,-3.13404,-3.63064,-3.13265,-3.63067,1.86735,1.36933,5.01939,5.02177,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.55759,-0.55649,0.00772,2.77357,2.87824,-0.06933,-0.07155,-0.00232,-0.88318,-0.86710,-0.00505,-0.00632,0.00156,2.06821,2.00928,-0.38833,-0.38842,-0.00419,-0.39184,-0.43427,-0.23783,-0.23819,0.00096,4.21095,4.20899,-0.59531,0.24031,0.00203,5.99400,6.03240
2.5393,-3.12604,-3.62268,-3.12604,-3.62268,-3.12977,-3.62595,1.87023,1.37405,5.01718,5.02036,5.00000,5.00000,0.00000,0.00000,12,0.00074,-0.55759,-0.55655,0.00579,2.77635,2.60828,-0.06933,-0.07145,0.00068,-0.90463,-1.01269,-0.00505,-0.00630,0.00557,2.04412,2.00146,-0.38833,-0.38842,-0.00288,-0.38427,-0.13626,-0.23783,-0.23821,-0.00512,4.21132,4.24677,-0.59531,0.24029,-0.00457,5.97049,6.05158
2.6414,-3.12686,-3.62088,-3.12686,-3.62088,-3.12649,-3.62246,1.87351,1.37754,5.01892,5.02106,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.55759,-0.55663,-0.00060,2.78674,2.92989,-0.06933,-0.07132,0.00145,-0.88902,-0.96379,-0.00505,-0.00629,0.00520,2.03110,2.18929,-0.38833,-0.38839,0.00782,-0.37146,-0.59964,-0.23783,-0.23821,-0.00659,4.17068,4.16851,-0.59531,0.24031,0.00331,5.99400,5.84139
2.7439,-3.12346,-3.62188,-3.12346,-3.62188,-3.12493,-3.62252,1.87507,1.37748,5.01812,5.02146,5.00000,5.00000,0.00000,0.00000,12,0.00140,-0.55759,-0.55667,-0.00088,2.77107,2.71935,-0.06933,-0.07123,0.00091,-0.92521,-0.92741,-0.00505,-0.00631,-0.00215,2.01567,2.02631,-0.38833,-0.38841,-0.00695,-0.39740,-0.46248,-0.23783,-0.23821,-0.00959,4.18846,4.23952,-0.59531,0.24029,-0.00684,5.97487,5.92394
2.8433,-3.12678,-3.61999,-3.12678,-3.61999,-3.12546,-3.62051,1.87454,1.37949,5.01932,5.02150,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.55759,-0.55673,-0.00313,2.77389,2.68690,-0.06933,-0.07114,0.00569,-0.94232,-1.00650,-0.00505,-0.00629,0.00339,1.99630,2.12617,-0.38833,-0.38840,0.00407,-0.35579,-0.39750,-0.23783,-0.23819,0.00345,4.16790,4.26430,-0.59531,0.24030,0.00610,5.99162,6.05298
2.9443,-3.12926,-3.62078,-3.12926,-3.62078,-3.12748,-3.62071,1.87252,1.37929,5.01953,5.02176,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.55759,-0.55676,0.00213,2.81652,2.77524,-0.06933,-0.07104,0.00355,-0.94556,-0.96618,-0.00505,-0.00628,0.00012,1.97476,1.96729,-0.38833,-0.38839,0.00828,-0.37183,-0.37979,-0.23783,-0.23819,0.00177,4.15856,4.02109,-0.59531,0.24030,0.00887,5.97197,5.88803
3.0483,-3.13361,-3.62294,-3.13361,-3.62294,-3.13236,-3.62239,1.86764,1.37761,5.01933,5.02197,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.55759,-0.55679,0.00288,2.80944,2.78735,-0.06933,-0.07088,0.00425,-0.95466,-0.96937,-0.00505,-0.00626,0.00476,1.98608,1.86128,-0.38833,-0.38842,-0.00709,-0.40552,-0.56355,-0.23783,-0.23820,-0.00058,4.14634,4.18899,-0.59531,0.24028,0.00771,5.97808,6.04251
3.1502,-3.13742,-3.62463,-3.13742,-3.62463,-3.13631,-3.62376,1.86369,1.37624,5.01929,5.02212,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.55759,-0.55683,0.00065,2.81959,2.69869,-0.06933,-0.07075,-0.00656,-1.00914,-0.89874,-0.00505,-0.00628,-0.00654,1.92259,1.81503,-0.38833,-0.38840,0.00229,-0.36633,-0.46802,-0.23783,-0.23819,0.00154,4.18475,4.19621,-0.59531,0.24029,0.00428,5.95528,5.88154
3.2510,-3.13700,-3.62536,-3.13700,-3.62536,-3.13721,-3.62517,1.86279,1.37483,5.01873,5.02183,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.55759,-0.55688,-0.00304,2.82307,2.67289,-0.06933,-0.07053,0.00515,-0.98379,-0.94965,-0.00505,-0.00627,-0.00225,1.93108,2.02113,-0.38833,-0.38839,0.00893,-0.37246,-0.20198,-0.23783,-0.23822,-0.00689,4.13382,4.05048,-0.59531,0.24026,0.00291,5.98572,5.89343
3.3522,-3.13444,-3.62307,-3.13444,-3.62307,-3.13516,-3.62372,1.86484,1.37628,5.01851,5.02147,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.55759,-0.55693,-0.00469,2.79613,2.78422,-0.06933,-0.07033,-0.00111,-0.96625,-1.03829,-0.00505,-0.00626,0.00211,1.93640,1.88900,-0.38833,-0.38839,0.00828,-0.37536,-0.43044,-0.23783,-0.23820,0.00016,4.13424,4.23350,-0.59531,0.24026,-0.00156,5.95545,6.14010
3.4528,-3.15486,-3.62043,-3.15486,-3.62043,-3.14495,-3.62196,1.85505,1.37804,5.02311,5.02108,5.00000,5.00000,0.00000,0.00000,12,0.00039,-0.55759,-0.55692,0.00209,2.85752,2.84249,-0.06933,-0.07000,0.00841,-0.91591,-0.92795,-0.00505,-0.00625,-0.00494,1.90318,1.95718,-0.38833,-0.38841,-0.00099,-0.41705,-0.50349,-0.23783,-0.23822,-0.00742,4.12783,4.27787,-0.59531,0.24025,0.00255,5.99400,5.96961
3.5531,-3.15383,-3.62239,-3.15383,-3.62239,-3.15278,-3.62268,1.84722,1.37732,5.01937,5.02161,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.55759,-0.55696,0.00096,2.83903,2.87789,-0.06933,-0.06954,0.00110,-0.89557,-0.74971,-0.00505,-0.00623,0.00600,1.90431,1.84702,-0.38833,-0.38840,0.00290,-0.39927,-0.37652,-0.23783,-0.23819,0.00435,4.13225,4.09453,-0.59531,0.24025,0.00773,5.99400,5.97731
3.6544,-3.15748,-3.62039,-3.15748,-3.62039,-3.15564,-3.62199,1.84436,1.37801,5.01972,5.02105,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.55759,-0.55696,0.00426,2.85636,2.84493,-0.06933,-0.06502,0.12870,-0.23730,-0.50099,-0.00505,-0.00622,0.00105,1.87723,1.90567,-0.38833,-0.38840,0.00350,-0.40035,-0.51838,-0.23783,-0.23818,0.00555,4.14478,4.19237,-0.59531,0.24023,-0.00185,5.97691,5.95250
3.7568,-3.15972,-3.63148,-3.15972,-3.63148,-3.15952,-3.62909,1.84048,1.37091,5.01904,5.02280,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.55759,-0.55702,-0.00714,2.85828,2.91444,-0.06933,-0.06341,0.00013,-0.45848,-0.38060,-0.00505,-0.00624,-0.00773,1.85955,1.86315,-0.38833,-0.38841,-0.00076,-0.41516,-0.47479,-0.23783,-0.23819,-0.00037,4.14781,4.03615,-0.59531,0.24020,-0.00983,5.89370,5.77292
3.8591,-3.16244,-3.63389,-3.16244,-3.63389,-3.16106,-3.63343,1.83894,1.36657,5.01956,5.02200,5.00000,5.00000,0.00000,0.00000,12,0.00141,-0.55759,-0.55702,0.00599,2.87289,2.61930,-0.06933,-0.06341,-0.00347,-0.36507,-0.40718,-0.00505,-0.00621,0.00038,1.85231,1.87526,-0.38833,-0.38841,-0.00052,-0.38582,-0.35824,-0.23783,-0.23822,-0.00859,4.10498,4.08373,-0.59531,0.24024,0.01494,5.97734,6.12668
3.9590,-3.15677,-3.62975,-3.15677,-3.62975,-3.15764,-3.63179,1.84236,1.36821,5.01858,5.02092,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.55759,-0.55704,0.00593,2.86987,2.88149,-0.06933,-0.06342,-0.00256,-0.29632,-0.22416,-0.00505,-0.00617,0.01558,1.87544,1.82732,-0.38833,-0.38839,0.00855,-0.38303,-0.43864,-0.23783,-0.23823,-0.01491,4.14011,4.11651,-0.59531,0.24021,0.00817,5.95750,5.89723
4.0600,-3.15414,-3.62541,-3.15414,-3.62541,-3.15529,-3.62807,1.84471,1.37193,5.01844,5.02063,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.55759,-0.55709,-0.00973,2.86269,2.84759,-0.06933,-0.06342,-0.00000,-0.24879,-0.26996,-0.00505,-0.00619,-0.00028,1.83724,1.82682,-0.38833,-0.38839,0.00714,-0.38382,-0.46574,-0.23783,-0.23820,0.00053,4.16605,4.04825,-0.59531,0.24018,-0.00669,5.97150,6.01836
4.1615,-3.15301,-3.62603,-3.15301,-3.62603,-3.15298,-3.62650,1.84702,1.37350,5.01893,5.02156,5.00000,5.00000,0.00000,0.00000,12,0.00035,-0.55759,-0.55712,-0.00181,2.87482,2.86115,-0.06933,-0.06343,-0.00209,-0.15511,-0.12273,-0.00505,-0.00619,-0.00002,1.82497,1.80535,-0.38833,-0.38840,0.00077,-0.41352,-0.40720,-0.23783,-0.23820,-0.00250,4.15037,4.14304,-0.59531,0.24018,-0.00232,5.98578,5.87320
4.2629,-3.14783,-3.62804,-3.14783,-3.62804,-3.15141,-3.62802,1.84859,1.37198,5.01737,5.02178,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.55759,-0.55715,-0.00879,2.83973,2.79281,-0.06933,-0.06343,-0.00380,-0.08813,-0.04807,-0.00505,-0.00619,-0.00462,1.79506,1.91013,-0.38833,-0.38841,-0.00371,-0.39921,-0.50017,-0.23783,-0.23821,-0.00737,4.12632,4.14989,-0.59531,0.24017,-0.00594,5.95505,6.06977
4.3648,-3.14932,-3.62850,-3.14932,-3.62850,-3.14892,-3.62802,1.85108,1.37198,5.01906,5.02198,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.55759,-0.55719,-0.00205,2.84629,2.90506,-0.06933,-0.06344,-0.00733,-0.03448,-0.05108,-0.00505,-0.00619,-0.00323,1.78750,1.62903,-0.38833,-0.38839,0.00730,-0.38805,-0.39989,-0.23783,-0.23819,0.00182,4.13151,4.13113,-0.59531,0.24015,-0.00918,5.92445,5.75459
4.4665,-3.14369,-3.62982,-3.14369,-3.62982,-3.14533,-3.62903,1.85467,1.37097,5.01817,5.02211,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.55759,-0.55719,0.00314,2.89363,3.00425,-0.06933,-0.06343,-0.00126,0.05899,0.03746,-0.00505,-0.00616,0.00408,1.77981,1.71360,-0.38833,-0.38841,-0.00129,-0.42504,-0.44333,-0.23783,-0.23820,-0.00254,4.10613,4.25514,-0.59531,0.24016,0.00174,5.98191,5.80705
4.5692,-3.13517,-3.62808,-3.13517,-3.62808,-3.14061,-3.62929,1.85939,1.37071,5.01651,5.02126,5.00000,5.00000,0.00000,0.00000,12,0.00042,-0.55759,-0.55721,0.00203,2.88500,2.76307,-0.06933,-0.06343,-0.00048,0.13731,0.26569,-0.00505,-0.00616,0.00055,1.75854,1.68162,-0.38833,-0.38841,-0.00868,-0.41859,-0.43194,-0.23783,-0.23819,0.00242,4.12309,4.14576,-0.59531,0.24016,0.00909,5.95816,5.87205
4.6685,-3.13620,-3.62321,-3.13620,-3.62321,-3.13652,-3.62571,1.86348,1.37429,5.01868,5.02068,5.00000,5.00000,0.00000,0.00000,12,0.00043,-0.55759,-0.55724,0.00198,2.87055,2.94790,-0.06933,-0.06342,0.00936,0.21303,0.19011,-0.00505,-0.00615,0.00113,1.75231,1.77511,-0.38833,-0.38839,0.00673,-0.38989,-0.37158,-0.23783,-0.23818,0.00252,4.12250,4.06711,-0.59531,0.24012,-0.00500,5.97223,6.05187
4.7699,-3.12544,-3.62219,-3.12544,-3.62219,-3.13081,-3.62313,1.86919,1.37687,5.01648,5.02134,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.55759,-0.55726,-0.00237,2.88166,2.90119,-0.06933,-0.06344,-0.00054,0.27559,0.26453,-0.00505,-0.00616,-0.00289,1.72067,1.75928,-0.38833,-0.38840,-0.00011,-0.38837,-0.35070,-0.23783,-0.23822,-0.01396,4.07738,4.11973,-0.59531,0.24012,-0.00097,5.99400,5.79364
4.8709,-3.12068,-3.61998,-3.12068,-3.61998,-3.12464,-3.62122,1.87536,1.37878,5.01705,5.02120,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.55759,-0.55728,0.00132,2.88758,2.80306,-0.06933,-0.06346,0.00381,0.34623,0.27917,-0.00505,-0.00613,0.00731,1.72263,1.72802,-0.38833,-0.38839,0.00113,-0.41354,-0.38676,-0.23783,-0.23819,0.00262,4.11047,4.02776,-0.59531,0.24012,0.00027,5.99400,5.81293
4.9719,-3.12125,-3.62331,-3.12125,-3.62331,-3.12043,-3.62199,1.87957,1.37801,5.01907,5.02230,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.55759,-0.55730,-0.00350,2.89350,2.98542,-0.06933,-0.06350,-0.00014,0.41637,0.40348,-0.00505,-0.00611,0.00549,1.71090,1.70113,-0.38833,-0.38841,-0.00789,-0.41878,-0.32075,-0.23783,-0.23821,-0.01019,4.05268,4.10356,-0.59531,0.24009,-0.01036,5.92743,5.96748
5.0725,-3.11540,-3.62330,-3.11540,-3.62330,-3.11815,-3.62253,1.88185,1.37747,5.01753,5.02207,5.00000,5.00000,0.00000,0.00000,12,0.00025,-0.55759,-0.55730,0.00110,2.91537,2.83037,-0.06933,-0.06357,-0.00597,0.45920,0.46245,-0.00505,-0.00611,0.00549,1.70363,1.74201,-0.38833,-0.38839,0.00618,-0.39431,-0.43411,-0.23783,-0.23822,-0.01050,4.07697,4.14170,-0.59531,0.24011,-0.00074,5.95056,5.85365
5.1760,-3.11846,-3.62223,-3.11846,-3.62223,-3.11785,-3.62287,1.88215,1.37713,5.01897,5.02146,5.00000,5.00000,0.00000,0.00000,12,0.00088,-0.55759,-0.55730,0.01202,2.91871,2.90367,-0.06933,-0.06361,0.00567,0.57241,0.46139,-0.00505,-0.00613,-0.00655,1.67405,1.59945,-0.38833,-0.38839,0.00456,-0.40353,-0.35873,-0.23783,-0.23818,0.00642,4.11259,4.01329,-0.59531,0.24011,0.00043,5.94164,5.93658
