t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.5194,-1.69524,-4.27475,-1.69524,-4.27475,-1.69316,-4.27525,3.30684,0.72475,5.01105,5.02544,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.35916,-0.35611,0.00258,1.77114,1.83724,0.12822,0.12547,-0.00329,1.62586,1.72417,0.19206,0.19109,0.00732,0.67734,0.77880,-0.19064,-0.19038,-0.00223,-0.07724,0.07303,-0.04019,-0.04023,0.00496,3.26328,3.31714,-0.39670,0.24325,-0.00211,5.95839,5.96623
1.6203,-1.69679,-4.27420,-1.69679,-4.27420,-1.69523,-4.27495,3.30477,0.72504,5.01084,5.02532,5.00000,5.00000,0.00000,0.00000,12,0.00046,-0.35916,-0.35622,-0.00417,1.78207,1.63944,0.12822,0.12549,-0.00289,1.57760,1.49450,0.19206,0.19108,-0.00020,0.63742,0.69609,-0.19064,-0.19040,-0.00785,-0.06677,-0.12490,-0.04019,-0.04025,-0.00165,3.26503,3.24247,-0.39670,0.24324,-0.00178,5.97530,6.00643
1.7205,-1.69490,-4.27304,-1.69490,-4.27304,-1.69433,-4.27398,3.30567,0.72602,5.01041,5.02524,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.35916,-0.35629,0.00022,1.81804,1.86081,0.12822,0.12550,-0.00030,1.55727,1.33901,0.19206,0.19109,0.00433,0.64769,0.78022,-0.19064,-0.19036,0.01043,-0.05108,-0.04650,-0.04019,-0.04023,0.00416,3.29182,3.33346,-0.39670,0.24326,0.00215,5.99400,5.97924
1.8216,-1.69788,-4.27505,-1.69788,-4.27505,-1.69666,-4.27436,3.30334,0.72564,5.01070,5.02594,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.35916,-0.35641,-0.00485,1.86602,1.93145,0.12822,0.12552,-0.00381,1.49199,1.58393,0.19206,0.19108,-0.00152,0.61193,0.55264,-0.19064,-0.19038,0.00046,-0.05829,-0.05762,-0.04019,-0.04022,0.01270,3.28886,3.22078,-0.39670,0.24323,-0.01214,5.95179,5.97863
1.9246,-1.69556,-4.27445,-1.69556,-4.27445,-1.69711,-4.27470,3.30289,0.72530,5.00952,5.02554,5.00000,5.00000,0.00000,0.00000,12,0.00239,-0.35916,-0.35652,0.00460,1.89184,1.79765,0.12822,0.12558,0.00398,1.51761,1.54327,0.19206,0.19110,0.00638,0.63576,0.55953,-0.19064,-0.19039,-0.00501,-0.07781,-0.04885,-0.04019,-0.04023,0.00399,3.28803,3.26450,-0.39670,0.24326,0.00727,5.98115,6.00867
2.0237,-1.69701,-4.27470,-1.69701,-4.27470,-1.69679,-4.27477,3.30321,0.72523,5.01027,5.02562,5.00000,5.00000,0.00000,0.00000,12,0.00051,-0.35916,-0.35667,-0.01016,1.88757,1.94527,0.12822,0.12559,0.00502,1.46540,1.29303,0.19206,0.19111,0.00238,0.61754,0.72042,-0.19064,-0.19037,0.00488,-0.03364,-0.02316,-0.04019,-0.04024,0.00149,3.27614,3.43342,-0.39670,0.24324,-0.00198,5.99400,5.92239
2.1250,-1.69445,-4.27717,-1.69445,-4.27717,-1.69467,-4.27562,3.30533,0.72438,5.01007,5.02632,5.00000,5.00000,0.00000,0.00000,12,0.00072,-0.35916,-0.35680,-0.00840,1.90673,1.90745,0.12822,0.12561,-0.00132,1.42772,1.39942,0.19206,0.19112,-0.00102,0.59994,0.53115,-0.19064,-0.19038,0.00222,-0.04088,0.18694,-0.04019,-0.04024,0.00125,3.24194,3.21665,-0.39670,0.24327,0.00473,5.99154,5.98975
2.2271,-1.69534,-4.27314,-1.69534,-4.27314,-1.69504,-4.27422,3.30496,0.72578,5.01030,5.02518,5.00000,5.00000,0.00000,0.00000,12,0.00117,-0.35916,-0.35691,0.00385,1.94092,1.95739,0.12822,0.12565,-0.00399,1.37847,1.45902,0.19206,0.19111,-0.00404,0.57474,0.59218,-0.19064,-0.19038,0.00383,-0.03631,-0.06848,-0.04019,-0.04023,0.00590,3.29166,3.47115,-0.39670,0.24325,-0.00104,5.94572,5.73404
2.3274,-1.69873,-4.27542,-1.69873,-4.27542,-1.69703,-4.27530,3.30297,0.72470,5.01091,5.02570,5.00000,5.00000,0.00000,0.00000,12,0.00035,-0.35916,-0.35699,-0.00072,1.97133,1.88497,0.12822,0.12573,0.00005,1.37263,1.44533,0.19206,0.19112,0.00009,0.54810,0.61048,-0.19064,-0.19037,0.00235,-0.03377,-0.09769,-0.04019,-0.04024,-0.00037,3.26725,3.20422,-0.39670,0.24322,-0.01129,5.96498,6.08765
2.4294,-1.69785,-4.28012,-1.69785,-4.28012,-1.69762,-4.27878,3.30238,0.72122,5.01028,5.02625,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.35916,-0.35709,0.01053,2.00468,2.13155,0.12822,0.12578,0.00510,1.35406,1.45313,0.19206,0.19116,0.01004,0.58793,0.55032,-0.19064,-0.19040,-0.00607,-0.06950,-0.07136,-0.04019,-0.04025,0.00173,3.26803,3.22417,-0.39670,0.24324,-0.00357,5.96572,6.05384
2.5297,-1.70470,-4.28455,-1.70470,-4.28455,-1.70134,-4.28322,3.29866,0.71678,5.01165,5.02627,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.35916,-0.35721,-0.00714,1.99889,1.89918,0.12822,0.12582,-0.00437,1.31916,1.29605,0.19206,0.19114,-0.00576,0.55166,0.54909,-0.19064,-0.19039,-0.00052,-0.04310,-0.04044,-0.04019,-0.04025,-0.00753,3.26903,3.26169,-0.39670,0.24323,-0.00233,5.95416,6.07709
2.6313,-1.70982,-4.28663,-1.70982,-4.28663,-1.70700,-4.28547,3.29300,0.71453,5.01145,5.02621,5.00000,5.00000,0.00000,0.00000,12,0.00094,-0.35916,-0.35729,-0.00394,2.01687,2.13283,0.12822,0.12589,0.00066,1.28772,1.23944,0.19206,0.19115,-0.00438,0.51766,0.64768,-0.19064,-0.19038,0.00302,-0.02617,-0.16464,-0.04019,-0.04025,0.00029,3.29280,3.26891,-0.39670,0.24326,0.01019,5.99400,6.03309
2.7318,-1.70777,-4.28867,-1.70777,-4.28867,-1.70823,-4.28726,3.29177,0.71274,5.01005,5.02633,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.35916,-0.35736,0.00252,2.04855,1.96812,0.12822,0.12597,0.00289,1.27894,1.35156,0.19206,0.19116,0.00130,0.52988,0.50833,-0.19064,-0.19039,-0.00167,-0.04286,0.02030,-0.04019,-0.04025,-0.00406,3.28095,3.16061,-0.39670,0.24324,0.00022,5.97143,6.06039
2.8327,-1.70740,-4.28912,-1.70740,-4.28912,-1.70802,-4.28901,3.29198,0.71099,5.00998,5.02578,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.35916,-0.35747,-0.00338,2.05228,2.02807,0.12822,0.12603,0.00017,1.24686,1.23160,0.19206,0.19115,-0.00184,0.50720,0.51192,-0.19064,-0.19038,0.00061,-0.02726,0.02179,-0.04019,-0.04025,0.00178,3.28545,3.10099,-0.39670,0.24325,0.00286,5.96829,6.08044
2.9356,-1.71058,-4.28880,-1.71058,-4.28880,-1.70983,-4.28889,3.29017,0.71111,5.01058,5.02570,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.35916,-0.35754,-0.00304,2.06474,2.23914,0.12822,0.12611,0.00517,1.25163,1.22422,0.19206,0.19116,0.00021,0.50809,0.64105,-0.19064,-0.19039,0.00053,-0.02861,-0.02396,-0.04019,-0.04027,-0.01144,3.24785,3.40294,-0.39670,0.24324,0.00069,5.97410,5.86952
3.0381,-1.71333,-4.29029,-1.71333,-4.29029,-1.71162,-4.28937,3.28838,0.71063,5.01101,5.02613,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.35916,-0.35766,-0.00452,2.07656,2.19001,0.12822,0.12617,-0.00387,1.20097,1.20338,0.19206,0.19119,0.00199,0.48309,0.45945,-0.19064,-0.19040,-0.00784,-0.02590,0.03920,-0.04019,-0.04023,0.01258,3.27850,3.32209,-0.39670,0.24326,0.00717,5.99400,5.93340
3.1394,-1.70778,-4.28898,-1.70778,-4.28898,-1.70907,-4.28969,3.29093,0.71031,5.00970,5.02543,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.35916,-0.35773,-0.00858,2.07175,2.18555,0.12822,0.12623,-0.00229,1.18661,1.20860,0.19206,0.19117,-0.00777,0.46584,0.51723,-0.19064,-0.19039,-0.00050,0.00603,-0.08742,-0.04019,-0.04024,-0.00018,3.26325,3.45821,-0.39670,0.24324,-0.00486,5.98321,6.13241
3.2397,-1.70765,-4.29026,-1.70765,-4.29026,-1.70819,-4.29000,3.29181,0.71000,5.01002,5.02585,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.35916,-0.35780,0.00635,2.12497,2.19183,0.12822,0.12629,-0.00261,1.16292,1.31257,0.19206,0.19118,-0.00349,0.47599,0.45444,-0.19064,-0.19039,-0.00153,0.00554,0.04322,-0.04019,-0.04026,-0.00404,3.27293,3.19393,-0.39670,0.24322,-0.00869,5.93554,6.23956
3.3413,-1.70618,-4.29088,-1.70618,-4.29088,-1.70697,-4.29060,3.29303,0.70940,5.00990,5.02586,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.35916,-0.35788,0.00207,2.11017,2.21100,0.12822,0.12632,-0.00469,1.12214,1.19878,0.19206,0.19120,-0.00294,0.44733,0.52129,-0.19064,-0.19041,-0.00821,-0.02097,0.12683,-0.04019,-0.04025,-0.00120,3.25490,3.25264,-0.39670,0.24325,0.00541,5.96050,6.09800
3.4417,-1.70238,-4.28968,-1.70238,-4.28968,-1.70443,-4.29016,3.29557,0.70984,5.00935,5.02553,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.35916,-0.35797,-0.01218,2.09514,2.03867,0.12822,0.12637,-0.00537,1.12479,1.15512,0.19206,0.19122,0.00271,0.46205,0.48989,-0.19064,-0.19039,-0.00142,0.01023,-0.12484,-0.04019,-0.04025,-0.00106,3.21793,3.18206,-0.39670,0.24325,0.00295,5.96674,6.09142
3.5421,-1.70336,-4.28707,-1.70336,-4.28707,-1.70373,-4.28838,3.29627,0.71162,5.01006,5.02517,5.00000,5.00000,0.00000,0.00000,12,0.00041,-0.35916,-0.35804,0.00099,2.13459,2.09810,0.12822,0.12643,-0.00153,1.11545,1.10070,0.19206,0.19122,0.00014,0.44529,0.49057,-0.19064,-0.19039,0.00586,0.00709,0.13458,-0.04019,-0.04025,0.00214,3.27837,3.20998,-0.39670,0.24324,-0.00089,5.98319,6.14206
3.6446,-1.70212,-4.28894,-1.70212,-4.28894,-1.70224,-4.28861,3.29776,0.71139,5.01016,5.02587,5.00000,5.00000,0.00000,0.00000,12,0.00043,-0.35916,-0.35811,-0.00195,2.16314,2.16921,0.12822,0.12650,0.00054,1.07849,0.94737,0.19206,0.19124,0.00506,0.45985,0.40036,-0.19064,-0.19038,0.00058,0.03117,0.03264,-0.04019,-0.04028,-0.01011,3.24033,3.21805,-0.39670,0.24324,0.00204,5.98003,5.97314
3.7473,-1.70319,-4.29237,-1.70319,-4.29237,-1.70286,-4.29057,3.29714,0.70943,5.01036,5.02652,5.00000,5.00000,0.00000,0.00000,12,0.00104,-0.35916,-0.35821,-0.01864,2.13144,2.10668,0.12822,0.12656,-0.00162,1.05231,1.02826,0.19206,0.19126,0.00564,0.43239,0.44666,-0.19064,-0.19038,0.00484,0.04718,0.11323,-0.04019,-0.04024,0.00347,3.26835,3.12756,-0.39670,0.24324,0.00064,5.99400,6.07409
3.8471,-1.70150,-4.29316,-1.70150,-4.29316,-1.70205,-4.29220,3.29795,0.70780,5.00998,5.02617,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.35916,-0.35825,-0.00549,2.15685,2.06712,0.12822,0.12661,0.00016,1.07212,1.07876,0.19206,0.19125,-0.00467,0.41718,0.26208,-0.19064,-0.19040,-0.00461,0.00768,0.03875,-0.04019,-0.04024,0.00365,3.26901,3.38296,-0.39670,0.24322,-0.01091,5.95563,6.07919
3.9487,-1.70762,-4.29243,-1.70762,-4.29243,-1.70589,-4.29251,3.29411,0.70749,5.01098,5.02572,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.35916,-0.35831,0.00575,2.17127,2.10174,0.12822,0.12666,0.00238,1.05442,1.06389,0.19206,0.19125,-0.00473,0.40561,0.38195,-0.19064,-0.19039,-0.00118,0.02717,0.05974,-0.04019,-0.04027,-0.00807,3.24528,3.09923,-0.39670,0.24325,0.00608,5.97704,5.85828
4.0508,-1.70977,-4.29137,-1.70977,-4.29137,-1.70877,-4.29151,3.29123,0.70849,5.01068,5.02569,5.00000,5.00000,0.00000,0.00000,12,0.00096,-0.35916,-0.35837,-0.00107,2.18903,2.16021,0.12822,0.12673,-0.00183,1.03036,1.13092,0.19206,0.19125,-0.00372,0.40014,0.42676,-0.19064,-0.19040,-0.00205,0.02405,0.02784,-0.04019,-0.04025,0.00208,3.25932,3.31038,-0.39670,0.24323,-0.00502,5.96775,6.04754
4.1506,-1.70457,-4.28767,-1.70457,-4.28767,-1.70625,-4.28935,3.29375,0.71065,5.00952,5.02502,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.35916,-0.35843,-0.00248,2.15446,2.21166,0.12822,0.12680,0.00443,1.01104,1.02791,0.19206,0.19127,0.00396,0.39748,0.41277,-0.19064,-0.19040,-0.00005,0.03367,0.01465,-0.04019,-0.04027,-0.01056,3.20870,3.05237,-0.39670,0.24325,0.00738,5.99400,5.88171
4.2515,-1.70034,-4.28971,-1.70034,-4.28971,-1.70258,-4.28909,3.29742,0.71091,5.00926,5.02600,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.35916,-0.35846,-0.00125,2.14826,2.06657,0.12822,0.12686,0.01048,1.01808,1.16293,0.19206,0.19127,-0.00344,0.36192,0.36358,-0.19064,-0.19040,-0.00079,0.03436,-0.07504,-0.04019,-0.04023,0.00942,3.28939,3.28594,-0.39670,0.24325,0.00802,5.98804,6.12965
4.3525,-1.70099,-4.29027,-1.70099,-4.29027,-1.70101,-4.28950,3.29899,0.71050,5.01019,5.02607,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.35916,-0.35851,-0.01330,2.18891,1.98440,0.12822,0.12686,-0.01247,0.96192,1.07548,0.19206,0.19127,-0.00343,0.35588,0.33726,-0.19064,-0.19041,-0.00525,0.01548,0.08452,-0.04019,-0.04023,0.00864,3.25394,3.09821,-0.39670,0.24325,0.00777,5.98759,6.05030
4.4552,-1.71682,-4.25841,-1.71682,-4.25841,-1.71194,-4.26925,3.28806,0.73075,5.01236,5.02097,5.00000,5.00000,0.00000,0.00000,12,0.00035,-0.35916,-0.35853,-0.00721,2.20653,2.13687,0.12822,0.12699,0.01167,1.00171,1.01293,0.19206,0.19127,-0.00413,0.34401,0.31647,-0.19064,-0.19040,-0.00305,0.02497,0.07995,-0.04019,-0.04024,0.00664,3.27304,3.33461,-0.39670,0.24322,-0.00452,5.96720,5.99616
4.5599,-1.71852,-4.25678,-1.71852,-4.25678,-1.71695,-4.25875,3.28305,0.74125,5.01097,5.02471,5.00000,5.00000,0.00000,0.00000,12,0.00100,-0.35916,-0.35854,0.00736,2.21866,2.12552,0.12822,0.12703,-0.00181,0.96585,0.92494,0.19206,0.19131,0.00451,0.37916,0.31545,-0.19064,-0.19038,0.00639,0.04098,0.21735,-0.04019,-0.04028,-0.01175,3.22903,3.36562,-0.39670,0.24323,-0.00290,5.94146,5.90732
4.6603,-1.72107,-4.25843,-1.72107,-4.25843,-1.71888,-4.25764,3.28112,0.74236,5.01125,5.02589,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.35916,-0.35858,-0.00136,2.20541,2.20330,0.12822,0.12711,0.00132,0.94502,0.86010,0.19206,0.19132,0.00494,0.34622,0.31348,-0.19064,-0.19039,0.00218,0.05980,0.11276,-0.04019,-0.04025,-0.00303,3.26793,3.31491,-0.39670,0.24325,0.00604,5.99400,5.93628
4.7618,-1.72255,-4.25726,-1.72255,-4.25726,-1.72148,-4.25771,3.27852,0.74229,5.01079,5.02535,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.35916,-0.35863,-0.00297,2.18187,2.32709,0.12822,0.12715,0.00323,0.96217,0.92555,0.19206,0.19132,0.00115,0.32725,0.33677,-0.19064,-0.19038,0.00461,0.04075,-0.05317,-0.04019,-0.04025,0.00593,3.26697,3.29750,-0.39670,0.24326,0.01133,5.99400,6.10837
4.8640,-1.72524,-4.25962,-1.72524,-4.25962,-1.72458,-4.25850,3.27542,0.74150,5.01063,5.02603,5.00000,5.00000,0.00000,0.00000,12,0.00088,-0.35916,-0.35864,-0.00324,2.20965,2.24621,0.12822,0.12719,-0.00543,0.94378,0.92236,0.19206,0.19131,-0.00325,0.29991,0.41191,-0.19064,-0.19039,0.00140,0.02935,0.00252,-0.04019,-0.04025,-0.00622,3.26486,3.38692,-0.39670,0.24324,0.00536,5.99400,6.13861
4.9708,-1.72660,-4.26060,-1.72660,-4.26060,-1.72645,-4.25977,3.27355,0.74023,5.01042,5.02591,5.00000,5.00000,0.00000,0.00000,12,0.00631,-0.35916,-0.35868,0.00131,2.20784,2.27061,0.12822,0.12723,-0.00355,0.89618,0.98365,0.19206,0.19133,0.00303,0.32191,0.29665,-0.19064,-0.19038,0.00733,0.05734,0.13846,-0.04019,-0.04026,-0.00918,3.27455,3.31975,-0.39670,0.24326,0.01110,5.99400,6.07347
5.0667,-1.72171,-4.25792,-1.72171,-4.25792,-1.72284,-4.25857,3.27716,0.74143,5.00985,5.02528,5.00000,5.00000,0.00000,0.00000,12,0.00051,-0.35916,-0.35871,0.00161,2.22863,2.35306,0.12822,0.12726,-0.00577,0.89783,1.08054,0.19206,0.19134,0.00139,0.31005,0.26250,-0.19064,-0.19040,-0.00024,0.02568,0.10495,-0.04019,-0.04025,0.00107,3.24672,3.28898,-0.39670,0.24321,-0.00924,5.95455,5.82291
5.1691,-1.71947,-4.25916,-1.71947,-4.25916,-1.72013,-4.25864,3.27987,0.74136,5.01004,5.02577,5.00000,5.00000,0.00000,0.00000,12,0.00083,-0.35916,-0.35875,-0.00683,2.21933,2.09206,0.12822,0.12729,0.00050,0.88880,0.93269,0.19206,0.19134,0.00192,0.30709,0.26113,-0.19064,-0.19042,-0.01096,0.04711,0.13485,-0.04019,-0.04024,0.00056,3.24826,3.41214,-0.39670,0.24322,-0.00129,5.97755,6.00228
5.2694,-1.71591,-4.25645,-1.71591,-4.25645,-1.71723,-4.25721,3.28277,0.74279,5.00974,5.02522,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.35916,-0.35880,-0.00715,2.22573,2.18869,0.12822,0.12732,0.00072,0.89736,0.95766,0.19206,0.19134,-0.00895,0.26598,0.15215,-0.19064,-0.19039,0.00312,0.08013,0.02943,-0.04019,-0.04024,0.00216,3.28971,3.17237,-0.39670,0.24322,-0.00328,5.98418,5.82208
5.3700,-1.71682,-4.25871,-1.71682,-4.25871,-1.71642,-4.25791,3.28358,0.74209,5.01047,5.02589,5.00000,5.00000,0.00000,0.00000,12,0.00035,-0.35916,-0.35880,0.00449,2.23233,2.27079,0.12822,0.12736,0.00173,0.88274,0.83382,0.19206,0.19137,0.00319,0.31228,0.37210,-0.19064,-0.19038,0.00744,0.06957,0.10318,-0.04019,-0.04024,-0.00132,3.24184,3.24008,-0.39670,0.24321,-0.00246,5.98404,5.95120
