t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.5212,-2.08081,-3.97645,-2.08081,-3.97645,-2.08388,-3.97558,2.91612,1.02442,5.01119,5.02423,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.42526,-0.42819,-0.00482,1.47990,1.56973,0.06242,0.06161,-0.00227,0.88400,0.80599,0.12641,0.12629,0.00129,-0.08600,-0.09038,-0.25649,-0.25704,-0.00222,0.62876,0.62050,-0.10602,-0.10414,0.00823,2.75017,2.77632,-0.46286,0.24250,-0.00809,5.91796,6.12758
1.6231,-2.08346,-3.97760,-2.08346,-3.97760,-2.08246,-3.97725,2.91754,1.02275,5.01292,5.02401,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.42526,-0.42817,-0.00366,1.42276,1.38639,0.06242,0.06162,0.00326,0.86672,0.86428,0.12641,0.12629,-0.00440,-0.10593,-0.02057,-0.25649,-0.25704,-0.00122,0.62523,0.76062,-0.10602,-0.10418,0.00153,2.79226,2.63068,-0.46286,0.24252,0.00526,5.96901,5.94469
1.7248,-2.08394,-3.98177,-2.08394,-3.98177,-2.08389,-3.98026,2.91611,1.01974,5.01253,5.02453,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.42526,-0.42815,-0.00248,1.40673,1.42649,0.06242,0.06162,0.00144,0.88169,0.86791,0.12641,0.12630,0.00484,-0.07083,-0.12016,-0.25649,-0.25701,0.00953,0.63610,0.72440,-0.10602,-0.10420,-0.00601,2.81494,2.84352,-0.46286,0.24252,0.00309,5.96646,6.05114
1.8279,-2.08504,-3.98476,-2.08504,-3.98476,-2.08471,-3.98384,2.91529,1.01616,5.01265,5.02430,5.00000,5.00000,0.00000,0.00000,12,0.00173,-0.42526,-0.42815,-0.00583,1.36026,1.44675,0.06242,0.06163,0.00090,0.84787,0.71033,0.12641,0.12629,-0.00358,-0.10449,-0.10173,-0.25649,-0.25700,0.00829,0.62970,0.66362,-0.10602,-0.10423,-0.01458,2.78909,2.88236,-0.46286,0.24252,0.00241,5.98105,6.03376
1.9270,-2.08733,-3.98916,-2.08733,-3.98916,-2.08585,-3.98784,2.91415,1.01216,5.01315,5.02449,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.42526,-0.42813,-0.00075,1.34860,1.26068,0.06242,0.06165,0.00197,0.84890,1.00235,0.12641,0.12629,-0.00330,-0.10471,-0.10881,-0.25649,-0.25702,0.00473,0.60338,0.47173,-0.10602,-0.10421,0.00567,2.85573,2.82719,-0.46286,0.24252,0.00275,5.96468,6.04737
2.0277,-2.08545,-3.98908,-2.08545,-3.98908,-2.08638,-3.98799,2.91362,1.01201,5.01212,5.02439,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.42526,-0.42813,-0.00505,1.27219,1.23411,0.06242,0.06164,-0.00388,0.81890,0.89147,0.12641,0.12631,0.00096,-0.08399,0.00735,-0.25649,-0.25702,-0.00489,0.59554,0.59309,-0.10602,-0.10423,0.00619,2.89831,2.85395,-0.46286,0.24253,0.00940,5.99400,5.88100
2.1296,-2.08552,-3.99132,-2.08552,-3.99132,-2.08446,-3.99001,2.91554,1.00999,5.01296,5.02450,5.00000,5.00000,0.00000,0.00000,12,0.00115,-0.42526,-0.42811,0.00006,1.26156,1.41564,0.06242,0.06166,-0.00123,0.83186,0.64155,0.12641,0.12632,0.00756,-0.09047,-0.13977,-0.25649,-0.25703,-0.00687,0.58020,0.56021,-0.10602,-0.10428,-0.01021,2.87293,2.95150,-0.46286,0.24251,-0.00023,5.93930,5.79236
2.2340,-2.08450,-3.99484,-2.08450,-3.99484,-2.08502,-3.99332,2.91498,1.00668,5.01229,5.02461,5.00000,5.00000,0.00000,0.00000,12,0.00152,-0.42526,-0.42811,0.00620,1.24852,1.33804,0.06242,0.06167,0.00181,0.80631,0.63934,0.12641,0.12631,0.00395,-0.10490,-0.06481,-0.25649,-0.25700,0.00454,0.59366,0.55127,-0.10602,-0.10427,0.00232,2.90686,2.84701,-0.46286,0.24251,0.00115,5.98702,5.91128
2.3343,-2.08681,-3.99585,-2.08681,-3.99585,-2.08612,-3.99505,2.91388,1.00495,5.01281,5.02431,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.42526,-0.42809,-0.00467,1.15491,1.15947,0.06242,0.06170,0.00626,0.82694,0.97727,0.12641,0.12630,0.00036,-0.09610,-0.12729,-0.25649,-0.25703,-0.01345,0.57874,0.65489,-0.10602,-0.10430,0.00090,2.96743,3.04343,-0.46286,0.24251,0.00019,5.97421,5.98513
2.4359,-2.08538,-3.99839,-2.08538,-3.99839,-2.08634,-3.99722,2.91366,1.00278,5.01211,5.02449,5.00000,5.00000,0.00000,0.00000,12,0.00091,-0.42526,-0.42807,-0.00214,1.17619,1.29673,0.06242,0.06169,-0.00024,0.82464,0.74567,0.12641,0.12630,-0.00061,-0.09818,-0.21110,-0.25649,-0.25700,0.00106,0.60285,0.69080,-0.10602,-0.10435,-0.00531,2.90998,2.95845,-0.46286,0.24252,0.00712,5.99400,5.83826
2.5378,-2.08629,-3.99859,-2.08629,-3.99859,-2.08634,-3.99843,2.91366,1.00157,5.01250,5.02406,5.00000,5.00000,0.00000,0.00000,12,0.00195,-0.42526,-0.42807,-0.00447,1.13420,1.07520,0.06242,0.06171,0.00263,0.80093,0.86093,0.12641,0.12630,0.00391,-0.11780,0.02997,-0.25649,-0.25701,-0.00256,0.57823,0.55434,-0.10602,-0.10435,-0.00454,2.96595,2.89115,-0.46286,0.24252,0.00076,5.94914,5.73578
2.6368,-2.08568,-3.99777,-2.08568,-3.99777,-2.08548,-3.99777,2.91452,1.00223,5.01260,5.02398,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.42526,-0.42804,0.00725,1.11996,1.05617,0.06242,0.06171,-0.00128,0.77956,0.78629,0.12641,0.12630,0.00060,-0.09704,-0.21986,-0.25649,-0.25698,0.00526,0.58117,0.62209,-0.10602,-0.10435,0.00365,3.00997,2.90911,-0.46286,0.24250,-0.00138,5.95239,5.99275
2.7380,-2.07866,-3.99516,-2.07866,-3.99516,-2.08132,-3.99584,2.91868,1.00416,5.01134,5.02368,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.42526,-0.42803,-0.00041,1.07052,1.05144,0.06242,0.06171,0.00031,0.77979,0.70113,0.12641,0.12631,0.00033,-0.09609,-0.20340,-0.25649,-0.25700,0.00058,0.58477,0.45865,-0.10602,-0.10439,0.00093,2.96707,2.91553,-0.46286,0.24253,0.00907,5.99400,5.82294
2.8393,-2.07483,-3.99280,-2.07483,-3.99280,-2.07741,-3.99486,2.92259,1.00514,5.01136,5.02309,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.42526,-0.42800,0.01019,1.05239,1.07233,0.06242,0.06172,0.00106,0.77875,0.81902,0.12641,0.12632,0.00451,-0.10934,-0.20244,-0.25649,-0.25699,0.00455,0.56387,0.49169,-0.10602,-0.10441,-0.00279,3.02633,3.07679,-0.46286,0.24251,-0.00404,5.99110,5.97858
2.9420,-2.07589,-3.99710,-2.07589,-3.99710,-2.07592,-3.99552,2.92408,1.00448,5.01244,5.02465,5.00000,5.00000,0.00000,0.00000,12,0.00046,-0.42526,-0.42801,-0.00004,1.01692,0.99652,0.06242,0.06173,-0.00290,0.76239,0.67351,0.12641,0.12632,0.00509,-0.10795,-0.06857,-0.25649,-0.25699,0.00096,0.54266,0.61638,-0.10602,-0.10444,-0.01067,3.03758,3.12205,-0.46286,0.24251,0.00176,5.99400,6.15449
3.0449,-2.07610,-3.99879,-2.07610,-3.99879,-2.07567,-3.99769,2.92433,1.00231,5.01264,5.02446,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.42526,-0.42799,0.00470,0.94379,1.02344,0.06242,0.06174,0.00274,0.77953,0.71202,0.12641,0.12630,-0.00276,-0.11096,-0.16085,-0.25649,-0.25699,-0.00299,0.55772,0.58162,-0.10602,-0.10442,0.00354,3.08082,3.03708,-0.46286,0.24250,-0.00553,5.96522,5.88940
3.1469,-2.07921,-4.00060,-2.07921,-4.00060,-2.07708,-3.99953,2.92292,1.00047,5.01337,5.02446,5.00000,5.00000,0.00000,0.00000,12,0.00025,-0.42526,-0.42799,-0.00401,0.91361,0.87885,0.06242,0.06175,-0.00237,0.75670,0.83742,0.12641,0.12631,0.00195,-0.12748,0.07979,-0.25649,-0.25698,-0.00230,0.52589,0.48821,-0.10602,-0.10445,-0.00480,3.05798,3.18204,-0.46286,0.24250,-0.00172,5.99188,6.07038
3.2483,-2.08210,-4.00517,-2.08210,-4.00517,-2.08098,-4.00287,2.91902,0.99713,5.01296,5.02500,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.42526,-0.42797,-0.00553,0.91850,0.93929,0.06242,0.06176,-0.00323,0.71952,0.63624,0.12641,0.12629,-0.01000,-0.14226,-0.07365,-0.25649,-0.25696,0.00659,0.56172,0.49149,-0.10602,-0.10446,-0.00017,3.11772,3.21601,-0.46286,0.24252,0.00923,5.97628,5.96553
3.3499,-2.08107,-4.00740,-2.08107,-4.00740,-2.08129,-4.00608,2.91871,0.99392,5.01239,5.02460,5.00000,5.00000,0.00000,0.00000,12,0.00032,-0.42526,-0.42796,-0.00700,0.85666,0.87494,0.06242,0.06179,0.00833,0.73765,0.79248,0.12641,0.12632,0.00153,-0.09065,-0.14299,-0.25649,-0.25697,-0.00293,0.51782,0.56561,-0.10602,-0.10446,0.00409,3.14694,3.38850,-0.46286,0.24250,0.00076,5.97213,5.96897
3.4543,-2.07939,-4.00240,-2.07939,-4.00240,-2.08044,-4.00315,2.91956,0.99685,5.01203,5.02370,5.00000,5.00000,0.00000,0.00000,12,0.00115,-0.42526,-0.42791,0.00755,0.86413,0.80073,0.06242,0.06179,-0.00194,0.73774,0.71224,0.12641,0.12631,0.00367,-0.09002,-0.06076,-0.25649,-0.25695,0.00563,0.51893,0.54746,-0.10602,-0.10448,0.00377,3.15371,3.05606,-0.46286,0.24250,-0.00413,5.96796,6.18637
3.5548,-2.07966,-3.99906,-2.07966,-3.99906,-2.07949,-4.00006,2.92051,0.99994,5.01255,5.02357,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.42526,-0.42793,-0.00619,0.80714,0.81191,0.06242,0.06179,-0.00457,0.71407,0.61832,0.12641,0.12631,-0.00057,-0.13514,-0.13786,-0.25649,-0.25697,-0.00407,0.50619,0.48454,-0.10602,-0.10450,0.00023,3.15367,3.22279,-0.46286,0.24251,0.00543,5.98680,5.90178
3.6556,-2.07889,-3.99894,-2.07889,-3.99894,-2.07859,-3.99869,2.92141,1.00131,5.01260,5.02410,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.42526,-0.42789,0.00304,0.76750,0.86565,0.06242,0.06180,-0.00082,0.72271,0.67552,0.12641,0.12632,0.00056,-0.09860,-0.20998,-0.25649,-0.25697,-0.00802,0.48912,0.48212,-0.10602,-0.10452,-0.00419,3.17334,3.14928,-0.46286,0.24251,0.00034,5.97063,6.00720
3.7570,-2.07636,-3.99930,-2.07636,-3.99930,-2.07678,-3.99896,2.92322,1.00104,5.01228,5.02414,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.42526,-0.42789,-0.00534,0.73747,0.78557,0.06242,0.06183,0.00305,0.68123,0.61960,0.12641,0.12633,0.00786,-0.10132,-0.09343,-0.25649,-0.25693,0.00781,0.51837,0.45305,-0.10602,-0.10455,-0.01154,3.18795,3.17980,-0.46286,0.24252,0.00441,5.96948,5.86859
3.8575,-2.07388,-3.99790,-2.07388,-3.99790,-2.07523,-3.99815,2.92477,1.00185,5.01187,5.02388,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.42526,-0.42786,0.00369,0.71861,0.76393,0.06242,0.06185,0.01321,0.71324,0.77692,0.12641,0.12632,0.00415,-0.12015,-0.06815,-0.25649,-0.25695,-0.00425,0.49682,0.51987,-0.10602,-0.10454,-0.00557,3.19440,3.26800,-0.46286,0.24250,-0.00181,5.95572,6.01921
3.9583,-2.07245,-3.99737,-2.07245,-3.99737,-2.07378,-3.99714,2.92622,1.00286,5.01187,5.02408,5.00000,5.00000,0.00000,0.00000,12,0.00039,-0.42526,-0.42785,-0.00847,0.65705,0.77471,0.06242,0.06184,0.00548,0.67632,0.72934,0.12641,0.12629,-0.01038,-0.15053,-0.14294,-0.25649,-0.25694,0.00014,0.48325,0.43102,-0.10602,-0.10455,0.00247,3.22990,3.20422,-0.46286,0.24250,-0.00544,5.97685,5.77151
4.0600,-2.07898,-3.99631,-2.07898,-3.99631,-2.07635,-3.99659,2.92365,1.00341,5.01358,5.02386,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.42526,-0.42781,0.00889,0.67284,0.63795,0.06242,0.06182,-0.00375,0.66278,0.65981,0.12641,0.12631,0.00361,-0.12789,-0.17139,-0.25649,-0.25694,-0.00471,0.46049,0.41627,-0.10602,-0.10457,0.00637,3.28560,3.29873,-0.46286,0.24250,0.00167,5.97133,5.92417
4.1627,-2.08463,-3.99885,-2.08463,-3.99885,-2.08120,-3.99763,2.91880,1.00237,5.01396,5.02451,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.42526,-0.42781,0.00293,0.65472,0.54486,0.06242,0.06184,-0.00223,0.68292,0.59585,0.12641,0.12631,-0.00479,-0.12555,-0.06267,-0.25649,-0.25693,0.00574,0.49417,0.52015,-0.10602,-0.10459,-0.00298,3.25971,3.17977,-0.46286,0.24250,-0.00218,5.98837,5.99903
4.2635,-2.08285,-4.00139,-2.08285,-4.00139,-2.08324,-4.00023,2.91676,0.99977,5.01233,5.02450,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.42526,-0.42780,0.00265,0.59692,0.57310,0.06242,0.06185,0.00213,0.68497,0.68177,0.12641,0.12632,-0.00344,-0.11907,-0.11845,-0.25649,-0.25692,0.00089,0.47524,0.37366,-0.10602,-0.10463,-0.01038,3.22936,3.34660,-0.46286,0.24252,0.00724,5.97949,6.12159
4.3664,-2.08439,-3.99828,-2.08439,-3.99828,-2.08440,-3.99942,2.91560,1.00058,5.01250,5.02351,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.42526,-0.42778,-0.00225,0.52859,0.65613,0.06242,0.06186,-0.00212,0.67013,0.74064,0.12641,0.12631,-0.00248,-0.11848,-0.07109,-0.25649,-0.25692,0.00429,0.48437,0.54058,-0.10602,-0.10465,-0.00556,3.31516,3.24409,-0.46286,0.24249,-0.00509,5.96069,5.83009
4.4669,-2.08208,-3.99909,-2.08208,-3.99909,-2.08304,-3.99885,2.91696,1.00115,5.01209,5.02410,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.42526,-0.42777,-0.00181,0.53785,0.45718,0.06242,0.06188,0.00482,0.66631,0.67416,0.12641,0.12632,0.00106,-0.10676,-0.22657,-0.25649,-0.25692,0.00474,0.48130,0.50169,-0.10602,-0.10464,0.00617,3.34281,3.31462,-0.46286,0.24251,0.00406,5.98235,6.03680
4.5686,-2.08200,-3.99975,-2.08200,-3.99975,-2.08227,-3.99944,2.91773,1.00056,5.01238,5.02413,5.00000,5.00000,0.00000,0.00000,12,0.00040,-0.42526,-0.42773,0.01040,0.50440,0.44306,0.06242,0.06191,0.01331,0.66995,0.59783,0.12641,0.12630,-0.00698,-0.14309,-0.21971,-0.25649,-0.25691,-0.00169,0.45867,0.56897,-0.10602,-0.10467,-0.00124,3.28690,3.24468,-0.46286,0.24250,-0.00195,5.95951,5.94565
4.6694,-2.07892,-4.00121,-2.07892,-4.00121,-2.08005,-4.00103,2.91995,0.99897,5.01199,5.02408,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.42526,-0.42773,-0.00280,0.46822,0.50415,0.06242,0.06189,-0.00117,0.63931,0.63877,0.12641,0.12632,0.00451,-0.12810,-0.13604,-0.25649,-0.25690,0.00038,0.46979,0.43362,-0.10602,-0.10473,-0.01746,3.31409,3.28351,-0.46286,0.24249,-0.00482,5.97536,5.83314
4.7698,-2.07823,-4.00365,-2.07823,-4.00365,-2.07921,-4.00259,2.92079,0.99741,5.01206,5.02447,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.42526,-0.42771,0.00182,0.43197,0.32514,0.06242,0.06189,-0.00368,0.62611,0.65571,0.12641,0.12630,-0.00426,-0.13711,-0.08400,-0.25649,-0.25688,0.00253,0.48002,0.41791,-0.10602,-0.10474,-0.00298,3.33411,3.37437,-0.46286,0.24251,0.01018,5.98809,5.98286
4.8729,-2.08680,-3.99150,-2.08680,-3.99150,-2.08117,-3.99994,2.91883,1.00006,5.01490,5.02038,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.42526,-0.42769,-0.00485,0.39224,0.31469,0.06242,0.06190,-0.00531,0.62281,0.61189,0.12641,0.12634,0.00916,-0.10790,-0.10301,-0.25649,-0.25688,0.00031,0.43431,0.54091,-0.10602,-0.10480,0.00350,3.36495,3.46059,-0.46286,0.24248,-0.01044,5.95203,6.00404
4.9749,-2.08538,-3.99285,-2.08538,-3.99285,-2.08585,-3.99388,2.91415,1.00612,5.01231,5.02352,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.42526,-0.42767,-0.00675,0.39599,0.35304,0.06242,0.06191,-0.00440,0.62513,0.66671,0.12641,0.12632,0.00131,-0.14024,-0.13408,-0.25649,-0.25690,-0.00876,0.42550,0.46085,-0.10602,-0.10485,0.00652,3.36089,3.46989,-0.46286,0.24251,0.00249,5.96091,5.98043
5.0757,-2.08688,-3.99437,-2.08688,-3.99437,-2.08701,-3.99454,2.91299,1.00546,5.01246,5.02389,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.42526,-0.42762,0.00699,0.37727,0.38324,0.06242,0.06192,-0.00194,0.62977,0.56232,0.12641,0.12632,0.00725,-0.12288,-0.21633,-0.25649,-0.25689,-0.00483,0.43811,0.37967,-0.10602,-0.10495,-0.00125,3.39157,3.27541,-0.46286,0.24248,-0.01164,5.96831,6.03128
5.1775,-2.08660,-3.99592,-2.08660,-3.99592,-2.08690,-3.99561,2.91310,1.00439,5.01239,5.02411,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.42526,-0.42761,-0.00639,0.31216,0.29815,0.06242,0.06194,0.00250,0.61809,0.53258,0.12641,0.12632,0.00076,-0.14396,-0.11106,-0.25649,-0.25686,0.00485,0.48016,0.39659,-0.10602,-0.10504,-0.01007,3.35344,3.35747,-0.46286,0.24251,0.00847,5.99400,6.05383
5.2780,-2.08840,-3.99770,-2.08840,-3.99770,-2.08833,-3.99718,2.91167,1.00282,5.01256,5.02421,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.42526,-0.42761,-0.01627,0.28924,0.20472,0.06242,0.06194,-0.00131,0.60096,0.70877,0.12641,0.12632,-0.00199,-0.12221,-0.15649,-0.25649,-0.25684,0.01291,0.47771,0.43870,-0.10602,-0.10507,0.00216,3.38452,3.35943,-0.46286,0.24252,0.00848,5.96962,6.14179
