t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0236,-1.26122,-4.41143,-1.26122,-4.41143,-1.26242,-4.40983,3.73758,0.59017,5.00706,5.02714,5.00000,5.00000,0.00000,0.00000,12,0.00043,-0.29311,-0.28951,0.00067,1.83271,1.79127,0.19396,0.19334,0.00696,1.13751,1.16795,0.25765,0.25681,-0.00378,0.88642,0.86369,-0.12485,-0.11901,-0.01975,1.97155,2.02570,0.02559,0.02687,-0.00362,1.23109,1.18591,-0.33060,0.24395,0.00935,5.96379,6.01947
1.1246,-1.27148,-4.41831,-1.27148,-4.41831,-1.26712,-4.41585,3.73288,0.58415,5.00947,5.02755,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.29311,-0.28965,-0.00256,1.87645,2.03904,0.19396,0.19334,0.00427,1.12328,1.08556,0.25765,0.25680,-0.00248,0.88423,0.90094,-0.12485,-0.12267,-0.06521,1.64730,1.61733,0.02559,0.02686,0.00034,1.22032,1.25867,-0.33060,0.24392,-0.00126,5.95303,6.10953
1.2271,-1.30673,-4.45484,-1.30673,-4.45484,-1.29105,-4.43720,3.70895,0.56280,5.01447,5.03418,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.29311,-0.28987,-0.01026,1.86808,1.82774,0.19396,0.19333,-0.00250,1.11709,0.91559,0.25765,0.25683,0.00524,0.88296,0.78090,-0.12485,-0.13157,-0.06238,1.03686,0.98391,0.02559,0.02685,0.00224,1.23904,1.19176,-0.33060,0.24393,0.00473,5.99204,6.02494
1.3290,-1.32487,-4.46824,-1.32487,-4.46824,-1.31620,-4.46221,3.68380,0.53779,5.01161,5.02936,5.00000,5.00000,0.00000,0.00000,12,0.00052,-0.29311,-0.28997,0.01310,1.95026,2.00721,0.19396,0.19333,-0.00574,1.06857,1.11968,0.25765,0.25681,-0.00467,0.86286,0.90091,-0.12485,-0.13461,-0.00667,0.87442,0.85368,0.02559,0.02684,-0.00362,1.23115,1.18679,-0.33060,0.24394,0.00504,5.98332,5.91304
1.4297,-1.32617,-4.46634,-1.32617,-4.46634,-1.32327,-4.46609,3.67673,0.53391,5.00918,5.02690,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.29311,-0.29008,0.00560,1.99424,1.98489,0.19396,0.19334,-0.00765,1.09177,1.11577,0.25765,0.25681,-0.00899,0.84090,0.86424,-0.12485,-0.13498,-0.00189,0.73717,0.64790,0.02559,0.02683,-0.00395,1.27035,1.28742,-0.33060,0.24393,-0.00217,5.98587,6.01818
1.5303,-1.32649,-4.46655,-1.32649,-4.46655,-1.32686,-4.46690,3.67314,0.53310,5.00780,5.02665,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.29311,-0.29024,0.00119,1.98740,1.87823,0.19396,0.19334,-0.00177,1.07236,1.03839,0.25765,0.25683,-0.00768,0.84371,0.91089,-0.12485,-0.13499,-0.00169,0.64274,0.74632,0.02559,0.02684,0.00461,1.31762,1.21715,-0.33060,0.24392,0.00067,5.97794,5.97454
1.6319,-1.32519,-4.46482,-1.32519,-4.46482,-1.32542,-4.46595,3.67458,0.53405,5.00785,5.02631,5.00000,5.00000,0.00000,0.00000,12,0.00051,-0.29311,-0.29038,-0.00995,1.99859,2.04869,0.19396,0.19337,-0.00028,1.08786,1.03651,0.25765,0.25685,0.00511,0.85287,0.67119,-0.12485,-0.13497,0.00378,0.50525,0.44652,0.02559,0.02683,0.00059,1.34525,1.25702,-0.33060,0.24393,-0.00061,5.95985,5.84961
1.7336,-1.32079,-4.46160,-1.32079,-4.46160,-1.32290,-4.46339,3.67710,0.53661,5.00703,5.02602,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.29311,-0.29053,-0.00336,2.02387,2.02946,0.19396,0.19340,0.00924,1.09402,1.07270,0.25765,0.25684,-0.00680,0.80085,0.75356,-0.12485,-0.13495,-0.00068,0.38221,0.43665,0.02559,0.02681,0.00129,1.32165,1.31235,-0.33060,0.24392,-0.00344,5.95963,5.88164
1.8379,-1.31907,-4.46005,-1.31907,-4.46005,-1.32018,-4.46074,3.67982,0.53926,5.00745,5.02647,5.00000,5.00000,0.00000,0.00000,12,0.00051,-0.29311,-0.29068,-0.01104,2.04108,2.21306,0.19396,0.19338,-0.00117,1.07491,1.07703,0.25765,0.25685,-0.00290,0.80779,0.71496,-0.12485,-0.13491,-0.00222,0.27552,0.34660,0.02559,0.02680,-0.00027,1.35840,1.25129,-0.33060,0.24393,0.00458,5.99125,6.03226
1.9386,-1.32062,-4.45759,-1.32062,-4.45759,-1.31949,-4.45887,3.68051,0.54113,5.00840,5.02620,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.29311,-0.29083,0.00333,2.05934,2.13828,0.19396,0.19339,0.00051,1.04499,1.05565,0.25765,0.25684,-0.00742,0.81155,0.84929,-0.12485,-0.13486,0.00344,0.17042,0.04697,0.02559,0.02677,-0.01331,1.31531,1.49158,-0.33060,0.24391,-0.00523,5.96733,5.90406
2.0397,-1.32175,-4.45765,-1.32175,-4.45765,-1.32064,-4.45785,3.67936,0.54215,5.00840,5.02666,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.29311,-0.29100,0.00344,2.08026,2.15922,0.19396,0.19339,-0.00080,1.06903,1.05929,0.25765,0.25686,-0.00056,0.80261,0.83214,-0.12485,-0.13482,0.00052,0.03099,-0.01286,0.02559,0.02679,-0.00005,1.34688,1.33811,-0.33060,0.24393,0.00658,5.96952,5.93525
2.1423,-1.32334,-4.45777,-1.32334,-4.45777,-1.32199,-4.45765,3.67801,0.54235,5.00851,5.02680,5.00000,5.00000,0.00000,0.00000,12,0.00122,-0.29311,-0.29122,0.00569,2.10989,2.18591,0.19396,0.19340,-0.00024,1.03672,0.89396,0.25765,0.25685,-0.00974,0.78912,0.81781,-0.12485,-0.13479,-0.00195,-0.11003,-0.04184,0.02559,0.02680,0.00670,1.38967,1.34983,-0.33060,0.24393,0.00601,5.99400,5.90215
2.2437,-1.31931,-4.46291,-1.31931,-4.46291,-1.32029,-4.46103,3.67971,0.53897,5.00750,5.02757,5.00000,5.00000,0.00000,0.00000,12,0.00050,-0.29311,-0.29137,0.01168,2.12761,2.06730,0.19396,0.19340,0.00100,1.03200,1.09655,0.25765,0.25688,0.00595,0.79467,0.89428,-0.12485,-0.13473,-0.00579,-0.24619,-0.31489,0.02559,0.02678,0.00701,1.39067,1.36680,-0.33060,0.24394,0.01273,5.99400,5.99628
2.3438,-1.31845,-4.46177,-1.31845,-4.46177,-1.31905,-4.46214,3.68095,0.53786,5.00766,5.02662,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.29311,-0.29158,0.00294,2.12407,2.00835,0.19396,0.19339,-0.00240,1.02306,1.20087,0.25765,0.25690,0.01097,0.79838,0.82260,-0.12485,-0.13466,0.00204,-0.30207,-0.35341,0.02559,0.02676,0.00661,1.39590,1.41966,-0.33060,0.24389,-0.01442,5.93941,5.80912
2.4461,-1.31411,-4.46142,-1.31411,-4.46142,-1.31566,-4.46146,3.68434,0.53854,5.00723,5.02675,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.29311,-0.29175,-0.00423,2.11386,2.30730,0.19396,0.19341,0.00071,1.05559,1.18159,0.25765,0.25689,0.00660,0.77165,0.67278,-0.12485,-0.13458,0.00176,-0.43867,-0.49691,0.02559,0.02675,0.00255,1.45337,1.56766,-0.33060,0.24390,-0.00525,5.94612,5.89094
2.5486,-1.31259,-4.45976,-1.31259,-4.45976,-1.31338,-4.46022,3.68662,0.53978,5.00754,5.02656,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.29311,-0.29191,-0.00318,2.13644,2.09090,0.19396,0.19344,0.00969,1.03037,1.00993,0.25765,0.25690,0.00975,0.77836,0.72258,-0.12485,-0.13446,0.00253,-0.54639,-0.44956,0.02559,0.02676,0.00942,1.42824,1.47494,-0.33060,0.24394,0.01089,5.99400,5.94527
2.6497,-1.31311,-4.45894,-1.31311,-4.45894,-1.31226,-4.45951,3.68774,0.54049,5.00823,5.02651,5.00000,5.00000,0.00000,0.00000,12,0.00024,-0.29311,-0.29209,0.00130,2.12221,2.12409,0.19396,0.19344,0.00138,1.03182,1.09062,0.25765,0.25689,0.00271,0.74021,0.83227,-0.12485,-0.13432,0.00160,-0.67719,-0.59326,0.02559,0.02675,0.00994,1.47367,1.47757,-0.33060,0.24390,-0.00543,5.94456,5.89070
2.7507,-1.30536,-4.45398,-1.30536,-4.45398,-1.30863,-4.45648,3.69137,0.54352,5.00645,5.02567,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.29311,-0.29224,0.00291,2.14493,2.16186,0.19396,0.19345,0.00426,1.00782,0.96406,0.25765,0.25690,0.00138,0.73108,0.78303,-0.12485,-0.13418,0.00591,-0.75718,-0.72250,0.02559,0.02672,0.00676,1.45798,1.41476,-0.33060,0.24392,0.00184,5.97762,5.90605
2.8513,-1.30823,-4.45490,-1.30823,-4.45490,-1.30688,-4.45513,3.69312,0.54487,5.00842,5.02663,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.29311,-0.29242,-0.01685,2.11363,2.01482,0.19396,0.19345,-0.00156,1.01853,0.91062,0.25765,0.25689,-0.00073,0.71465,0.79330,-0.12485,-0.13400,-0.00166,-0.87118,-0.91033,0.02559,0.02669,-0.00836,1.46901,1.49987,-0.33060,0.24391,-0.00011,5.96417,5.99073
2.9518,-1.30772,-4.45454,-1.30772,-4.45454,-1.30712,-4.45412,3.69288,0.54588,5.00810,5.02690,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.29311,-0.29252,0.00158,2.12036,2.13788,0.19396,0.19345,-0.00079,1.00576,1.05882,0.25765,0.25690,0.00140,0.72020,0.89878,-0.12485,-0.13376,0.00595,-0.96451,-0.96687,0.02559,0.02670,0.00152,1.52051,1.52112,-0.33060,0.24389,-0.00530,5.97861,5.82821
3.0536,-1.30874,-4.45522,-1.30874,-4.45522,-1.30815,-4.45504,3.69185,0.54496,5.00810,5.02681,5.00000,5.00000,0.00000,0.00000,12,0.00030,-0.29311,-0.29263,-0.00001,2.14949,2.24906,0.19396,0.19346,-0.00556,1.00002,0.93491,0.25765,0.25691,0.00914,0.70320,0.65427,-0.12485,-0.13351,0.00189,-1.06776,-1.05744,0.02559,0.02668,0.00058,1.51932,1.51417,-0.33060,0.24391,0.00408,5.98368,5.99388
3.1556,-1.31315,-4.45472,-1.31315,-4.45472,-1.31147,-4.45539,3.68853,0.54461,5.00859,5.02644,5.00000,5.00000,0.00000,0.00000,12,0.00035,-0.29311,-0.29272,0.00033,2.13872,2.12355,0.19396,0.19348,0.00214,0.99594,0.93914,0.25765,0.25690,0.00102,0.72895,0.73847,-0.12485,-0.13328,0.00538,-1.11627,-1.21510,0.02559,0.02668,0.00322,1.55601,1.58107,-0.33060,0.24393,0.01133,5.99400,5.90044
3.2575,-1.31040,-4.45119,-1.31040,-4.45119,-1.31117,-4.45257,3.68883,0.54743,5.00754,5.02612,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.29311,-0.29282,-0.00922,2.12132,2.07954,0.19396,0.19349,-0.00138,0.98199,0.90555,0.25765,0.25691,0.00174,0.69512,0.71895,-0.12485,-0.13304,0.00283,-1.24376,-1.18848,0.02559,0.02666,0.00547,1.55213,1.49224,-0.33060,0.24390,-0.00135,5.98072,6.13079
3.3626,-1.31189,-4.45152,-1.31189,-4.45152,-1.31132,-4.45122,3.68868,0.54878,5.00811,5.02684,5.00000,5.00000,0.00000,0.00000,12,0.00177,-0.29311,-0.29291,-0.00717,2.10701,2.18581,0.19396,0.19349,0.00315,0.99050,0.93847,0.25765,0.25690,-0.00294,0.69877,0.70824,-0.12485,-0.13277,0.00191,-1.31498,-1.28690,0.02559,0.02663,-0.00407,1.54768,1.60319,-0.33060,0.24389,-0.00449,5.98486,6.07390
3.4622,-1.30557,-4.44926,-1.30557,-4.44926,-1.30709,-4.44983,3.69291,0.55017,5.00719,5.02646,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.29311,-0.29295,0.00696,2.12987,1.97551,0.19396,0.19347,-0.00787,0.94340,0.79310,0.25765,0.25692,-0.00193,0.67140,0.74513,-0.12485,-0.13236,0.00085,-1.39887,-1.35159,0.02559,0.02664,0.00484,1.56093,1.45941,-0.33060,0.24390,-0.00068,5.95520,5.87728
3.5626,-1.30511,-4.45068,-1.30511,-4.45068,-1.30527,-4.44971,3.69473,0.55029,5.00776,5.02711,5.00000,5.00000,0.00000,0.00000,12,0.00033,-0.29311,-0.29301,-0.00151,2.10002,2.20756,0.19396,0.19351,0.00075,0.98446,0.95667,0.25765,0.25692,-0.00311,0.66110,0.73324,-0.12485,-0.13187,-0.00123,-1.43111,-1.36578,0.02559,0.02663,0.01102,1.58648,1.65617,-0.33060,0.24389,-0.01040,5.92880,5.95246
3.6653,-1.30321,-4.45033,-1.30321,-4.45033,-1.30400,-4.45004,3.69600,0.54996,5.00749,5.02682,5.00000,5.00000,0.00000,0.00000,12,0.00027,-0.29311,-0.29308,-0.00684,2.07925,2.17866,0.19396,0.19350,-0.00703,0.94761,1.03119,0.25765,0.25694,-0.00263,0.66042,0.65557,-0.12485,-0.13119,0.00870,-1.46071,-1.46248,0.02559,0.02658,-0.00314,1.56309,1.58780,-0.33060,0.24391,0.00239,5.94643,6.03644
3.7685,-1.30267,-4.44759,-1.30267,-4.44759,-1.30344,-4.44835,3.69656,0.55165,5.00749,5.02636,5.00000,5.00000,0.00000,0.00000,12,0.00036,-0.29311,-0.29309,0.00398,2.13580,2.14540,0.19396,0.19352,0.00101,0.94847,0.91527,0.25765,0.25694,0.00152,0.63508,0.70404,-0.12485,-0.13002,0.01073,-1.44099,-1.49969,0.02559,0.02660,-0.00142,1.58876,1.70871,-0.33060,0.24391,0.00307,5.95156,5.92219
3.8692,-1.30437,-4.44587,-1.30437,-4.44587,-1.30329,-4.44692,3.69671,0.55308,5.00828,5.02623,5.00000,5.00000,0.00000,0.00000,12,0.00026,-0.29311,-0.29315,-0.00760,2.09507,2.20997,0.19396,0.19351,-0.00492,0.95362,0.98056,0.25765,0.25693,-0.00556,0.63007,0.62444,-0.12485,-0.12905,0.01317,-1.43103,-1.51864,0.02559,0.02657,0.00106,1.59006,1.52274,-0.33060,0.24392,0.00687,5.99400,6.01388
3.9700,-1.30234,-4.44061,-1.30234,-4.44061,-1.30224,-4.44226,3.69776,0.55774,5.00786,5.02595,5.00000,5.00000,0.00000,0.00000,12,0.00029,-0.29311,-0.29315,0.01177,2.12239,1.90620,0.19396,0.19354,0.00512,0.96111,0.94923,0.25765,0.25694,-0.00377,0.59928,0.57137,-0.12485,-0.12840,0.00245,-1.47553,-1.51640,0.02559,0.02655,-0.00551,1.60643,1.59663,-0.33060,0.24390,-0.00030,5.96471,6.04015
4.0721,-1.29975,-4.43656,-1.29975,-4.43656,-1.29927,-4.43934,3.70073,0.56066,5.00800,5.02544,5.00000,5.00000,0.00000,0.00000,12,0.00041,-0.29311,-0.29320,0.00565,2.10619,2.14413,0.19396,0.19354,-0.00249,0.93113,0.95791,0.25765,0.25695,0.00263,0.61738,0.72173,-0.12485,-0.12777,0.00567,-1.45828,-1.49022,0.02559,0.02656,0.00555,1.65532,1.72434,-0.33060,0.24393,0.01133,5.99400,6.09034
4.1776,-1.29727,-4.43342,-1.29727,-4.43342,-1.29871,-4.43594,3.70129,0.56406,5.00718,5.02554,5.00000,5.00000,0.00000,0.00000,12,0.00034,-0.29311,-0.29325,-0.00013,2.12439,2.11780,0.19396,0.19357,0.00655,0.93875,0.90122,0.25765,0.25694,-0.00786,0.60034,0.57183,-0.12485,-0.12714,0.00637,-1.43342,-1.51691,0.02559,0.02652,0.00299,1.63707,1.61172,-0.33060,0.24392,0.01079,5.99400,5.96645
4.2786,-1.30068,-4.42903,-1.30068,-4.42903,-1.29867,-4.43110,3.70133,0.56890,5.00866,5.02570,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.29311,-0.29326,0.00059,2.08407,2.21325,0.19396,0.19356,-0.00619,0.92169,1.03138,0.25765,0.25695,-0.00601,0.60281,0.61708,-0.12485,-0.12652,0.01888,-1.40673,-1.45151,0.02559,0.02652,0.00221,1.61132,1.62057,-0.33060,0.24389,-0.00433,5.94413,6.08453
4.3797,-1.30160,-4.42214,-1.30160,-4.42214,-1.30035,-4.42495,3.69965,0.57505,5.00834,5.02534,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.29311,-0.29327,0.00287,2.08268,2.06551,0.19396,0.19358,0.00750,0.93978,1.01814,0.25765,0.25699,0.00850,0.60050,0.66846,-0.12485,-0.12553,0.01640,-1.35602,-1.36496,0.02559,0.02652,0.00639,1.66971,1.60729,-0.33060,0.24388,-0.01064,5.97951,5.96950
4.4810,-1.29277,-4.40817,-1.29277,-4.40817,-1.29687,-4.41521,3.70313,0.58479,5.00602,5.02347,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.29311,-0.29329,0.00706,2.11340,2.13422,0.19396,0.19357,0.00459,0.92349,0.95966,0.25765,0.25697,-0.00036,0.58433,0.66047,-0.12485,-0.12194,0.09209,-0.85941,-0.91746,0.02559,0.02650,-0.00285,1.64197,1.63406,-0.33060,0.24388,-0.01349,5.92767,5.91491
4.5822,-1.25176,-4.35229,-1.25176,-4.35229,-1.26165,-4.37255,3.73768,0.62745,4.99933,5.01755,4.99933,5.00000,0.00000,0.00000,8,0.00036,-0.29310,-0.29332,-0.00078,2.09200,2.06905,0.19393,0.19357,-0.00031,0.92172,0.96685,0.25762,0.25695,-0.00681,0.60177,0.63529,-0.12483,-0.11098,0.00100,-0.30857,-0.12421,0.02561,0.02651,0.00539,1.63469,1.55555,-0.33058,0.24389,-0.00367,5.96700,5.99544
4.6845,-1.24292,-4.35886,-1.24292,-4.35886,-1.24518,-4.36653,3.75482,0.63347,5.00650,5.02291,5.00000,5.00000,0.00000,0.00000,12,0.00031,-0.29311,-0.29333,-0.00116,2.08985,2.10504,0.19396,0.19359,-0.00129,0.93619,0.94183,0.25765,0.25698,-0.00192,0.57321,0.64868,-0.12485,-0.11099,0.00549,-0.09534,-0.15009,0.02559,0.02650,0.00643,1.72304,1.71771,-0.33060,0.24391,0.00572,5.98313,5.89320
4.7852,-1.23453,-4.36741,-1.23453,-4.36741,-1.23818,-4.36791,3.76182,0.63209,5.00587,5.02599,5.00000,5.00000,0.00000,0.00000,12,0.00028,-0.29311,-0.29338,0.00071,2.09669,2.07146,0.19396,0.19360,0.00038,0.91459,0.82567,0.25765,0.25699,-0.00095,0.56929,0.62419,-0.12485,-0.11109,-0.00436,0.04800,0.03085,0.02559,0.02646,-0.00072,1.72132,1.69636,-0.33060,0.24389,-0.00232,5.98139,5.94072
4.8880,-1.23492,-4.37020,-1.23492,-4.37020,-1.23500,-4.37018,3.76500,0.62982,5.00738,5.02623,5.00000,5.00000,0.00000,0.00000,12,0.00040,-0.29311,-0.29344,-0.00369,2.04613,2.19218,0.19396,0.19360,0.00560,0.92699,0.95963,0.25765,0.25699,-0.00262,0.55704,0.63938,-0.12485,-0.11118,-0.00135,0.23200,0.21744,0.02559,0.02645,0.00227,1.70238,1.73096,-0.33060,0.24390,0.00172,5.98608,5.90673
4.9893,-1.23382,-4.37288,-1.23382,-4.37288,-1.23365,-4.37159,3.76635,0.62841,5.00747,5.02678,5.00000,5.00000,0.00000,0.00000,12,0.00037,-0.29311,-0.29349,-0.00747,2.06371,1.92485,0.19396,0.19362,0.00219,0.91978,0.91792,0.25765,0.25698,-0.00336,0.54409,0.52347,-0.12485,-0.11131,0.00215,0.36386,0.31361,0.02559,0.02643,-0.00671,1.70700,1.75713,-0.33060,0.24390,0.00219,5.98596,6.00265
5.0921,-1.23978,-4.37524,-1.23978,-4.37524,-1.23720,-4.37388,3.76280,0.62612,5.00853,5.02682,5.00000,5.00000,0.00000,0.00000,12,0.00186,-0.29311,-0.29350,0.00116,2.07830,2.09010,0.19396,0.19363,0.00439,0.89684,0.82556,0.25765,0.25699,-0.00618,0.53049,0.55450,-0.12485,-0.11150,-0.00334,0.52473,0.47420,0.02559,0.02643,-0.00119,1.73334,1.61687,-0.33060,0.24390,0.00437,5.97817,5.95162
5.1913,-1.23805,-4.38024,-1.23805,-4.38024,-1.23864,-4.37885,3.76136,0.62115,5.00718,5.02687,5.00000,5.00000,0.00000,0.00000,12,0.00042,-0.29311,-0.29353,0.00309,2.06374,2.04317,0.19396,0.19363,0.00330,0.89096,0.89246,0.25765,0.25700,0.00144,0.55446,0.38880,-0.12485,-0.11171,-0.00270,0.65702,0.55052,0.02559,0.02641,-0.00960,1.70413,1.91553,-0.33060,0.24388,-0.00503,5.95538,5.74905
5.2931,-1.24169,-4.38065,-1.24169,-4.38065,-1.24107,-4.37941,3.75893,0.62059,5.00771,5.02681,5.00000,5.00000,0.00000,0.00000,12,0.00077,-0.29311,-0.29355,-0.00240,2.06133,2.13229,0.19396,0.19363,-0.00340,0.89748,0.91797,0.25765,0.25701,-0.00273,0.50447,0.52203,-0.12485,-0.11193,0.00314,0.83045,0.75756,0.02559,0.02641,0.00484,1.76091,1.77058,-0.33060,0.24388,-0.00246,5.99400,6.11145
5.3954,-1.24171,-4.38230,-1.24171,-4.38230,-1.24154,-4.38151,3.75846,0.61849,5.00752,5.02663,5.00000,5.00000,0.00000,0.00000,12,0.00102,-0.29311,-0.29357,-0.00452,2.03472,1.90844,0.19396,0.19362,-0.00711,0.87917,0.95812,0.25765,0.25700,-0.00360,0.52409,0.56267,-0.12485,-0.11222,-0.00189,0.94320,0.83236,0.02559,0.02642,0.00747,1.78197,1.82052,-0.33060,0.24388,-0.00435,5.97548,5.83757
