t_s,roll,pitch,yaw,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,state_0,aerr_0,fmode_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,state_1,aerr_1,fmode_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,state_2,aerr_2,fmode_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,state_3,aerr_3,fmode_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,state_4,aerr_4,fmode_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5,state_5,aerr_5,fmode_5
0.0668,-0.17205,-0.05578,-39.89561,-0.17205,-0.05578,-0.19769,-0.04071,0.21653,0.59981,0.41422,0.64052,0.41422,0.64052,0.00000,0.00000,0,0.00046,-0.78233,-0.78965,0.01511,3.28763,3.37412,8,0x00000000,1,-0.70312,-0.69572,-0.01614,4.42193,4.44237,8,0x00000000,1,-0.71244,-0.71212,-0.00016,1.11200,1.04641,8,0x00000000,1,-0.72349,-0.72713,0.00322,4.29171,4.35982,8,0x00000000,1,-0.70532,-0.72446,0.00920,-0.68074,-0.65025,8,0x00000000,1,-0.80522,-0.78817,-0.01974,5.07758,5.00292,8,0x00000000,1
0.0731,-0.17173,-0.05545,-39.89368,-0.17173,-0.05545,-0.19548,-0.04197,0.21682,0.59988,0.41230,0.64184,0.41230,0.64184,0.00000,0.00000,0,0.00110,-0.78234,-0.78965,0.01511,3.32545,3.47527,8,0x00000000,1,-0.70322,-0.69584,-0.00642,4.45622,4.37477,8,0x00000000,1,-0.71252,-0.71211,0.00300,1.13569,1.20715,8,0x00000000,1,-0.72340,-0.72713,0.00322,4.29171,4.35982,8,0x00000000,1,-0.70522,-0.72446,0.00920,-0.68074,-0.65025,8,0x00000000,1,-0.80521,-0.78817,-0.01974,5.07758,5.00292,8,0x00000000,1
0.0778,-0.17165,-0.05444,-39.88984,-0.17165,-0.05444,-0.19344,-0.04303,0.21711,0.59994,0.41056,0.64297,0.41056,0.64297,0.00000,0.00000,0,0.00058,-0.78236,-0.78969,-0.01059,3.26278,3.20051,8,0x00000000,1,-0.70330,-0.69597,-0.01106,4.45622,4.37477,8,0x00000000,1,-0.71260,-0.71211,0.00300,1.13569,1.20715,8,0x00000000,1,-0.72332,-0.72714,0.00296,4.26277,4.17726,8,0x00000000,1,-0.70513,-0.72440,0.00432,-0.73270,-0.66142,8,0x00000000,1,-0.80521,-0.78827,-0.01156,5.10380,5.04201,8,0x00000000,1
0.0825,-0.17165,-0.05444,-39.88984,-0.17165,-0.05444,-0.19158,-0.04400,0.21740,0.60001,0.40898,0.64401,0.40898,0.64401,0.00000,0.00000,0,0.00030,-0.78237,-0.78969,-0.01059,3.26278,3.20051,8,0x00000000,1,-0.70338,-0.69597,-0.01106,4.44770,4.51352,8,0x00000000,1,-0.71267,-0.71211,0.00685,1.11835,1.12418,8,0x00000000,1,-0.72324,-0.72714,0.00296,4.26277,4.17726,8,0x00000000,1,-0.70505,-0.72440,0.00432,-0.73270,-0.66142,8,0x00000000,1,-0.80521,-0.78827,-0.01156,5.10380,5.04201,8,0x00000000,1
0.0882,-0.16994,-0.05251,-39.89140,-0.16994,-0.05251,-0.18974,-0.04473,0.21769,0.60007,0.40742,0.64480,0.40742,0.64480,0.00000,0.00000,0,0.00058,-0.78237,-0.78969,-0.01059,3.26278,3.20051,8,0x00000000,1,-0.70345,-0.69597,-0.01106,4.44770,4.51352,8,0x00000000,1,-0.71274,-0.71211,0.00685,1.11835,1.12418,8,0x00000000,1,-0.72318,-0.72715,-0.00464,4.22759,4.39092,8,0x00000000,1,-0.70498,-0.72432,0.00984,-0.72656,-0.67359,8,0x00000000,1,-0.80520,-0.78844,-0.01132,5.10380,5.04201,8,0x00000000,1
0.0929,-0.16994,-0.05251,-39.89140,-0.16994,-0.05251,-0.18805,-0.04539,0.21797,0.60014,0.40602,0.64554,0.40602,0.64554,0.00000,0.00000,0,0.00026,-0.78237,-0.78971,-0.01484,3.25715,3.24031,8,0x00000000,1,-0.70352,-0.69608,-0.00953,4.45913,4.45711,8,0x00000000,1,-0.71280,-0.71212,-0.00317,1.11167,1.19582,8,0x00000000,1,-0.72312,-0.72715,-0.00464,4.22759,4.39092,8,0x00000000,1,-0.70492,-0.72432,0.00984,-0.72656,-0.67359,8,0x00000000,1,-0.80519,-0.78844,-0.01132,5.12236,5.16279,8,0x00000000,1
0.0989,-0.17003,-0.05171,-39.88580,-0.17003,-0.05171,-0.18651,-0.04593,0.21825,0.60021,0.40476,0.64614,0.40476,0.64614,0.00000,0.00000,0,0.00072,-0.78237,-0.78966,0.00793,3.31796,3.39153,8,0x00000000,1,-0.70358,-0.69608,-0.00953,4.45913,4.45711,8,0x00000000,1,-0.71285,-0.71212,-0.00317,1.11167,1.19582,8,0x00000000,1,-0.72307,-0.72714,-0.00023,4.24026,4.02265,8,0x00000000,1,-0.70486,-0.72429,-0.00226,-0.77291,-0.76174,8,0x00000000,1,-0.80518,-0.78859,-0.01121,5.11730,5.28441,8,0x00000000,1
0.1035,-0.16965,-0.05167,-39.88443,-0.16965,-0.05167,-0.18507,-0.04642,0.21853,0.60028,0.40360,0.64670,0.40360,0.64670,0.00000,0.00000,0,0.00032,-0.78237,-0.78966,0.00793,3.31796,3.39153,8,0x00000000,1,-0.70364,-0.69621,-0.00886,4.46243,4.64336,8,0x00000000,1,-0.71290,-0.71213,0.00213,1.12782,1.04697,8,0x00000000,1,-0.72302,-0.72714,-0.00023,4.24026,4.02265,8,0x00000000,1,-0.70481,-0.72421,0.00650,-0.79098,-0.67695,8,0x00000000,1,-0.80517,-0.78859,-0.01121,5.11730,5.28441,8,0x00000000,1
0.1091,-0.16802,-0.05149,-39.88382,-0.16802,-0.05149,-0.18362,-0.04685,0.21880,0.60035,0.40242,0.64721,0.40242,0.64721,0.00000,0.00000,0,0.00038,-0.78237,-0.78969,-0.00616,3.28128,3.22137,8,0x00000000,1,-0.70369,-0.69621,-0.00886,4.46243,4.64336,8,0x00000000,1,-0.71296,-0.71213,0.00213,1.12782,1.04697,8,0x00000000,1,-0.72298,-0.72711,0.00742,4.27207,4.49580,8,0x00000000,1,-0.70476,-0.72421,0.00650,-0.79098,-0.67695,8,0x00000000,1,-0.80516,-0.78872,-0.01361,5.15194,5.19879,8,0x00000000,1
0.1141,-0.16808,-0.05158,-39.88440,-0.16808,-0.05158,-0.18229,-0.04726,0.21907,0.60042,0.40137,0.64768,0.40137,0.64768,0.00000,0.00000,0,0.00031,-0.78237,-0.78968,0.00249,3.28128,3.22137,8,0x00000000,1,-0.70374,-0.69638,-0.00595,4.44513,4.45250,8,0x00000000,1,-0.71300,-0.71214,-0.00426,1.09323,1.11243,8,0x00000000,1,-0.72294,-0.72711,0.00666,4.27207,4.49580,8,0x00000000,1,-0.70471,-0.72417,0.01090,-0.80199,-0.81834,8,0x00000000,1,-0.80515,-0.78879,-0.01593,5.15194,5.19879,8,0x00000000,1
0.1214,-0.16640,-0.05099,-39.88526,-0.16640,-0.05099,-0.18094,-0.04758,0.21935,0.60049,0.40028,0.64807,0.40028,0.64807,0.00000,0.00000,0,0.00182,-0.78236,-0.78968,-0.00172,3.25917,3.12516,8,0x00000000,1,-0.70379,-0.69645,-0.01597,4.43702,4.42744,8,0x00000000,1,-0.71305,-0.71214,-0.00426,1.09323,1.11243,8,0x00000000,1,-0.72290,-0.72711,0.00367,4.23299,4.22760,8,0x00000000,1,-0.70467,-0.72417,0.01090,-0.80199,-0.81834,8,0x00000000,1,-0.80513,-0.78881,-0.00164,5.15091,5.07863,8,0x00000000,1
0.1254,-0.16707,-0.05056,-39.88440,-0.16707,-0.05056,-0.17975,-0.04783,0.21961,0.60057,0.39937,0.64840,0.39937,0.64840,0.00000,0.00000,0,0.00049,-0.78236,-0.78968,-0.00172,3.25917,3.12516,8,0x00000000,1,-0.70384,-0.69645,-0.01597,4.43702,4.42744,8,0x00000000,1,-0.71309,-0.71213,0.00031,1.11531,1.08942,8,0x00000000,1,-0.72287,-0.72711,0.00367,4.23299,4.22760,8,0x00000000,1,-0.70463,-0.72417,0.01090,-0.80199,-0.81834,8,0x00000000,1,-0.80512,-0.78881,-0.00164,5.15091,5.07863,8,0x00000000,1
0.1304,-0.16707,-0.05056,-39.88440,-0.16707,-0.05056,-0.17867,-0.04806,0.21988,0.60064,0.39856,0.64870,0.39856,0.64870,0.00000,0.00000,0,0.00036,-0.78235,-0.78965,0.01149,3.27616,3.35071,8,0x00000000,1,-0.70388,-0.69654,-0.00575,4.45383,4.33428,8,0x00000000,1,-0.71313,-0.71213,0.00031,1.11531,1.08942,8,0x00000000,1,-0.72284,-0.72713,0.00332,4.25025,4.31319,8,0x00000000,1,-0.70460,-0.72416,0.00028,-0.81893,-0.85370,8,0x00000000,1,-0.80511,-0.78899,-0.03231,5.13406,5.16951,8,0x00000000,1
0.1353,-0.16841,-0.05154,-39.88141,-0.16841,-0.05154,-0.17780,-0.04836,0.22015,0.60071,0.39795,0.64907,0.39795,0.64907,0.00000,0.00000,0,0.00035,-0.78236,-0.78965,0.01149,3.27616,3.35071,8,0x00000000,1,-0.70391,-0.69654,-0.00575,4.45383,4.33428,8,0x00000000,1,-0.71315,-0.71214,0.00005,1.11936,1.19378,8,0x00000000,1,-0.72281,-0.72714,-0.00255,4.22062,4.20058,8,0x00000000,1,-0.70457,-0.72411,0.00803,-0.85135,-0.88520,8,0x00000000,1,-0.80511,-0.78899,-0.03231,5.13406,5.16951,8,0x00000000,1
0.1403,-0.16841,-0.05154,-39.88141,-0.16841,-0.05154,-0.17700,-0.04863,0.22042,0.60078,0.39741,0.64941,0.39741,0.64941,0.00000,0.00000,0,0.00028,-0.78236,-0.78968,-0.00402,3.26078,3.15328,8,0x00000000,1,-0.70393,-0.69664,-0.01181,4.45822,4.36280,8,0x00000000,1,-0.71318,-0.71214,0.00005,1.11936,1.19378,8,0x00000000,1,-0.72279,-0.72714,-0.00255,4.22062,4.20058,8,0x00000000,1,-0.70454,-0.72411,0.00803,-0.85135,-0.88520,8,0x00000000,1,-0.80511,-0.78909,-0.01044,5.18472,5.09011,8,0x00000000,1
0.1455,-0.16658,-0.05159,-39.88456,-0.16658,-0.05159,-0.17611,-0.04888,0.22068,0.60086,0.39679,0.64974,0.39679,0.64974,0.00000,0.00000,0,0.00032,-0.78236,-0.78968,-0.00402,3.26078,3.15328,8,0x00000000,1,-0.70396,-0.69664,-0.01181,4.45822,4.36280,8,0x00000000,1,-0.71321,-0.71214,-0.00490,1.10345,1.15452,8,0x00000000,1,-0.72276,-0.72714,-0.00845,4.19513,4.19577,8,0x00000000,1,-0.70451,-0.72411,-0.00363,-0.88127,-0.70502,8,0x00000000,1,-0.80511,-0.78909,-0.01044,5.18472,5.09011,8,0x00000000,1
0.1505,-0.16658,-0.05159,-39.88456,-0.16658,-0.05159,-0.17529,-0.04911,0.22094,0.60093,0.39624,0.65004,0.39624,0.65004,0.00000,0.00000,0,0.00027,-0.78236,-0.78966,0.00755,3.26980,3.12736,8,0x00000000,1,-0.70399,-0.69674,-0.00246,4.46878,4.52145,8,0x00000000,1,-0.71323,-0.71214,-0.00490,1.10345,1.15452,8,0x00000000,1,-0.72274,-0.72714,-0.00845,4.19513,4.19577,8,0x00000000,1,-0.70449,-0.72411,-0.00363,-0.88127,-0.70502,8,0x00000000,1,-0.80510,-0.78923,-0.01843,5.16527,5.00607,8,0x00000000,1
0.1574,-0.16668,-0.05036,-39.87913,-0.16668,-0.05036,-0.17456,-0.04922,0.22120,0.60100,0.39576,0.65022,0.39576,0.65022,0.00000,0.00000,0,0.00040,-0.78236,-0.78966,0.00755,3.26980,3.12736,8,0x00000000,1,-0.70401,-0.69674,-0.00246,4.46878,4.52145,8,0x00000000,1,-0.71325,-0.71214,-0.00282,1.10922,1.14889,8,0x00000000,1,-0.72272,-0.72714,-0.00845,4.19513,4.19577,8,0x00000000,1,-0.70447,-0.72408,-0.00238,-0.88047,-0.95750,8,0x00000000,1,-0.80510,-0.78923,-0.01843,5.16527,5.00607,8,0x00000000,1
0.1623,-0.16668,-0.05036,-39.87913,-0.16668,-0.05036,-0.17389,-0.04932,0.22146,0.60108,0.39535,0.65040,0.39535,0.65040,0.00000,0.00000,0,0.00031,-0.78236,-0.78968,-0.00266,3.24862,3.21465,8,0x00000000,1,-0.70403,-0.69684,-0.01021,4.45404,4.50855,8,0x00000000,1,-0.71327,-0.71214,-0.00010,1.12176,1.04558,8,0x00000000,1,-0.72271,-0.72716,-0.01416,4.19702,4.27971,8,0x00000000,1,-0.70445,-0.72408,-0.00238,-0.88047,-0.95750,8,0x00000000,1,-0.80509,-0.78930,-0.00358,5.18857,5.14279,8,0x00000000,1
0.1693,-0.16697,-0.04967,-39.87834,-0.16697,-0.04967,-0.17330,-0.04935,0.22172,0.60115,0.39502,0.65050,0.39502,0.65050,0.00000,0.00000,0,0.00063,-0.78236,-0.78967,0.00010,3.24862,3.21465,8,0x00000000,1,-0.70405,-0.69684,-0.01021,4.45404,4.50855,8,0x00000000,1,-0.71328,-0.71214,-0.00010,1.12176,1.04558,8,0x00000000,1,-0.72270,-0.72711,0.00141,4.23134,4.51640,8,0x00000000,1,-0.70444,-0.72405,-0.00171,-0.91807,-0.81078,8,0x00000000,1,-0.80509,-0.78938,-0.00943,5.23704,5.06263,8,0x00000000,1
0.1754,-0.16695,-0.04928,-39.87898,-0.16695,-0.04928,-0.17276,-0.04934,0.22198,0.60123,0.39474,0.65057,0.39474,0.65057,0.00000,0.00000,0,0.00049,-0.78236,-0.78967,0.00010,3.18658,3.17394,8,0x00000000,1,-0.70406,-0.69693,0.00068,4.47799,4.37633,8,0x00000000,1,-0.71330,-0.71213,0.00284,1.10238,1.11298,8,0x00000000,1,-0.72269,-0.72711,0.00141,4.23134,4.51640,8,0x00000000,1,-0.70443,-0.72405,-0.00171,-0.91807,-0.81078,8,0x00000000,1,-0.80508,-0.78938,-0.00943,5.23704,5.06263,8,0x00000000,1
0.1809,-0.16564,-0.05008,-39.87711,-0.16564,-0.05008,-0.17215,-0.04941,0.22224,0.60130,0.39439,0.65071,0.39439,0.65071,0.00000,0.00000,0,0.00084,-0.78236,-0.78968,-0.00233,3.16642,3.27697,8,0x00000000,1,-0.70408,-0.69704,-0.00429,4.46370,4.34522,8,0x00000000,1,-0.71331,-0.71213,0.00284,1.10238,1.11298,8,0x00000000,1,-0.72268,-0.72713,-0.00334,4.20573,4.27052,8,0x00000000,1,-0.70441,-0.72402,0.00631,-0.92392,-0.90822,8,0x00000000,1,-0.80508,-0.78946,-0.01086,5.23356,5.20105,8,0x00000000,1
0.1853,-0.16564,-0.05008,-39.87711,-0.16564,-0.05008,-0.17159,-0.04946,0.22250,0.60137,0.39409,0.65084,0.39409,0.65084,0.00000,0.00000,0,0.00028,-0.78235,-0.78968,-0.00233,3.16642,3.27697,8,0x00000000,1,-0.70409,-0.69704,-0.00429,4.46370,4.34522,8,0x00000000,1,-0.71332,-0.71214,-0.00235,1.11351,1.19841,8,0x00000000,1,-0.72266,-0.72712,-0.00146,4.21214,4.24849,8,0x00000000,1,-0.70440,-0.72397,0.00136,-0.93768,-1.00859,8,0x00000000,1,-0.80508,-0.78946,-0.01086,5.23356,5.20105,8,0x00000000,1
0.1920,-0.16644,-0.04949,-39.87304,-0.16644,-0.04949,-0.17115,-0.04947,0.22276,0.60145,0.39391,0.65091,0.39391,0.65091,0.00000,0.00000,0,0.00117,-0.78235,-0.78968,-0.00618,3.20822,3.25187,8,0x00000000,1,-0.70410,-0.69717,-0.01032,4.44128,4.51696,8,0x00000000,1,-0.71333,-0.71214,-0.00235,1.11351,1.19841,8,0x00000000,1,-0.72266,-0.72712,-0.00146,4.21214,4.24849,8,0x00000000,1,-0.70439,-0.72397,0.00136,-0.93768,-1.00859,8,0x00000000,1,-0.80507,-0.78958,-0.02107,5.21598,5.21070,8,0x00000000,1
0.1963,-0.16549,-0.04948,-39.87165,-0.16549,-0.04948,-0.17067,-0.04947,0.22301,0.60152,0.39368,0.65099,0.39368,0.65099,0.00000,0.00000,0,0.00039,-0.78235,-0.78968,-0.00618,3.20822,3.25187,8,0x00000000,1,-0.70411,-0.69717,-0.01032,4.44128,4.51696,8,0x00000000,1,-0.71334,-0.71214,-0.00500,1.10355,1.00211,8,0x00000000,1,-0.72265,-0.72711,0.00239,4.22502,4.31262,8,0x00000000,1,-0.70439,-0.72393,0.01384,-0.93319,-0.88288,8,0x00000000,1,-0.80507,-0.78965,-0.00696,5.21598,5.21070,8,0x00000000,1
0.2024,-0.16372,-0.04983,-39.87296,-0.16372,-0.04983,-0.17008,-0.04950,0.22327,0.60160,0.39335,0.65110,0.39335,0.65110,0.00000,0.00000,0,0.00108,-0.78235,-0.78969,-0.00764,3.19312,3.09617,8,0x00000000,1,-0.70413,-0.69727,-0.00802,4.45724,4.40739,8,0x00000000,1,-0.71336,-0.71213,0.00050,1.10355,1.00211,8,0x00000000,1,-0.72264,-0.72711,0.00239,4.22502,4.31262,8,0x00000000,1,-0.70437,-0.72393,0.01384,-0.93319,-0.88288,8,0x00000000,1,-0.80507,-0.78965,-0.00696,5.23670,5.12881,8,0x00000000,1
0.2067,-0.16315,-0.04963,-39.87315,-0.16315,-0.04963,-0.16949,-0.04951,0.22352,0.60167,0.39301,0.65118,0.39301,0.65118,0.00000,0.00000,0,0.00037,-0.78235,-0.78967,-0.00127,3.21132,3.22455,8,0x00000000,1,-0.70414,-0.69727,-0.00802,4.45724,4.40739,8,0x00000000,1,-0.71337,-0.71213,0.00050,1.12502,1.12937,8,0x00000000,1,-0.72263,-0.72712,0.00297,4.21828,4.20224,8,0x00000000,1,-0.70436,-0.72390,0.00893,-0.98184,-1.00365,8,0x00000000,1,-0.80506,-0.78976,-0.01667,5.25452,5.29279,8,0x00000000,1
0.2159,-0.16358,-0.04988,-39.87125,-0.16358,-0.04988,-0.16898,-0.04954,0.22378,0.60175,0.39276,0.65129,0.39276,0.65129,0.00000,0.00000,0,0.00265,-0.78235,-0.78968,0.00109,3.21132,3.22455,8,0x00000000,1,-0.70415,-0.69743,-0.00769,4.43960,4.20563,8,0x00000000,1,-0.71338,-0.71213,0.00374,1.13799,1.10795,8,0x00000000,1,-0.72262,-0.72712,-0.00357,4.19136,4.19977,8,0x00000000,1,-0.70435,-0.72391,-0.00557,-1.01728,-0.94298,8,0x00000000,1,-0.80506,-0.78976,-0.01667,5.25452,5.29279,8,0x00000000,1
