t_s,roll,pitch,yaw,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,state_0,aerr_0,fmode_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,state_1,aerr_1,fmode_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,state_2,aerr_2,fmode_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,state_3,aerr_3,fmode_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,state_4,aerr_4,fmode_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5,state_5,aerr_5,fmode_5
0.0681,-0.00835,0.24603,-39.44450,-0.00835,0.24603,-0.00641,0.24090,0.06913,0.73003,0.07554,0.48913,0.07554,0.48913,0.00000,0.00000,16,0.00029,-0.70318,-0.72295,0.01102,1.49156,1.51037,8,0x00000000,1,-0.65211,-0.65327,-0.01499,3.44245,3.49607,8,0x00000000,1,-0.66243,-0.67483,0.00266,2.10871,2.17772,8,0x00000000,1,-0.65708,-0.65208,-0.00795,4.72342,4.71329,8,0x00000000,1,-0.63625,-0.64922,0.00163,0.25547,0.22396,8,0x00000000,1,-0.72449,-0.73797,0.00194,2.20867,2.00107,8,0x00000000,1
0.0748,-0.00810,0.24564,-39.44277,-0.00810,0.24564,-0.00655,0.24130,0.06895,0.72966,0.07551,0.48836,0.07551,0.48836,0.00000,0.00000,16,0.00048,-0.70315,-0.72296,0.00105,1.44758,1.51124,8,0x00000000,1,-0.65211,-0.65341,-0.01572,3.45057,3.28046,8,0x00000000,1,-0.66243,-0.67483,0.00266,2.10871,2.17772,8,0x00000000,1,-0.65711,-0.65208,-0.00795,4.72342,4.71329,8,0x00000000,1,-0.63627,-0.64922,0.00163,0.25547,0.22396,8,0x00000000,1,-0.72446,-0.73797,0.00194,2.20867,2.00107,8,0x00000000,1
0.0803,-0.00790,0.24569,-39.44514,-0.00790,0.24569,-0.00667,0.24168,0.06878,0.72930,0.07545,0.48763,0.07545,0.48763,0.00000,0.00000,16,0.00037,-0.70312,-0.72296,0.00105,1.44758,1.51124,8,0x00000000,1,-0.65211,-0.65341,-0.01572,3.45057,3.28046,8,0x00000000,1,-0.66244,-0.67482,0.00425,2.10189,2.21811,8,0x00000000,1,-0.65714,-0.65208,0.00098,4.75482,4.91790,8,0x00000000,1,-0.63630,-0.64924,-0.00904,0.19569,0.33230,8,0x00000000,1,-0.72443,-0.73797,0.00194,2.20867,2.00107,8,0x00000000,1
0.0859,-0.00683,0.24708,-39.44799,-0.00683,0.24708,-0.00668,0.24214,0.06861,0.72894,0.07529,0.48680,0.07529,0.48680,0.00000,0.00000,16,0.00042,-0.70308,-0.72294,0.00873,1.42769,1.38274,8,0x00000000,1,-0.65212,-0.65355,-0.01356,3.40239,3.47178,8,0x00000000,1,-0.66245,-0.67484,-0.00399,2.05099,2.04610,8,0x00000000,1,-0.65717,-0.65208,0.00098,4.75482,4.91790,8,0x00000000,1,-0.63633,-0.64924,-0.00904,0.19569,0.33230,8,0x00000000,1,-0.72440,-0.73797,-0.00526,2.17129,2.21573,8,0x00000000,1
0.0908,-0.00835,0.24782,-39.44451,-0.00835,0.24782,-0.00682,0.24262,0.06844,0.72857,0.07526,0.48595,0.07526,0.48595,0.00000,0.00000,16,0.00029,-0.70304,-0.72292,0.00635,1.40139,1.43859,8,0x00000000,1,-0.65211,-0.65370,-0.02044,3.39004,3.43820,8,0x00000000,1,-0.66245,-0.67484,-0.00399,2.05099,2.04610,8,0x00000000,1,-0.65721,-0.65210,0.00992,4.78694,4.83506,8,0x00000000,1,-0.63636,-0.64920,0.00295,0.21993,0.24544,8,0x00000000,1,-0.72437,-0.73795,-0.00119,2.16869,2.08084,8,0x00000000,1
0.0973,-0.01012,0.24877,-39.43962,-0.01012,0.24877,-0.00711,0.24315,0.06826,0.72821,0.07537,0.48506,0.07537,0.48506,0.00000,0.00000,16,0.00069,-0.70301,-0.72292,0.00635,1.40139,1.43859,8,0x00000000,1,-0.65211,-0.65370,-0.02044,3.39004,3.43820,8,0x00000000,1,-0.66245,-0.67482,0.00310,2.06865,2.05317,8,0x00000000,1,-0.65725,-0.65210,0.00992,4.78694,4.83506,8,0x00000000,1,-0.63640,-0.64921,-0.00203,0.18094,0.23474,8,0x00000000,1,-0.72434,-0.73795,-0.00119,2.16869,2.08084,8,0x00000000,1
0.1020,-0.01012,0.24877,-39.43962,-0.01012,0.24877,-0.00736,0.24363,0.06809,0.72784,0.07546,0.48422,0.07546,0.48422,0.00000,0.00000,16,0.00034,-0.70298,-0.72292,0.00086,1.39618,1.33022,8,0x00000000,1,-0.65210,-0.65383,-0.00915,3.40732,3.65003,8,0x00000000,1,-0.66245,-0.67482,0.00310,2.06865,2.05317,8,0x00000000,1,-0.65729,-0.65213,0.00263,4.75460,4.70013,8,0x00000000,1,-0.63643,-0.64921,-0.00203,0.18094,0.23474,8,0x00000000,1,-0.72431,-0.73793,0.00998,2.16676,2.19759,8,0x00000000,1
0.1102,-0.00983,0.24912,-39.44028,-0.00983,0.24912,-0.00757,0.24409,0.06792,0.72748,0.07550,0.48338,0.07550,0.48338,0.00000,0.00000,16,0.00239,-0.70294,-0.72292,0.00086,1.39618,1.33022,8,0x00000000,1,-0.65209,-0.65383,-0.00915,3.40732,3.65003,8,0x00000000,1,-0.66245,-0.67483,0.00438,2.05204,2.15259,8,0x00000000,1,-0.65732,-0.65216,-0.00555,4.75834,4.85793,8,0x00000000,1,-0.63646,-0.64919,0.00178,0.22810,0.24230,8,0x00000000,1,-0.72428,-0.73795,0.00408,2.11623,2.00912,8,0x00000000,1
0.1140,-0.00830,0.24992,-39.44447,-0.00830,0.24992,-0.00763,0.24459,0.06775,0.72711,0.07539,0.48252,0.07539,0.48252,0.00000,0.00000,16,0.00073,-0.70290,-0.72287,0.01368,1.37871,1.33477,8,0x00000000,1,-0.65210,-0.65410,-0.02082,3.37330,3.18280,8,0x00000000,1,-0.66246,-0.67483,0.00127,2.02646,1.95056,8,0x00000000,1,-0.65735,-0.65216,-0.00555,4.75834,4.85793,8,0x00000000,1,-0.63649,-0.64919,0.00178,0.22810,0.24230,8,0x00000000,1,-0.72424,-0.73795,0.00408,2.11623,2.00912,8,0x00000000,1
0.1209,-0.00830,0.24992,-39.44447,-0.00830,0.24992,-0.00769,0.24505,0.06758,0.72674,0.07527,0.48170,0.07527,0.48170,0.00000,0.00000,16,0.00248,-0.70287,-0.72288,0.00684,1.34882,1.38975,8,0x00000000,1,-0.65210,-0.65410,-0.02082,3.34455,3.34337,8,0x00000000,1,-0.66247,-0.67482,0.00654,2.04053,1.97062,8,0x00000000,1,-0.65739,-0.65218,-0.00169,4.79832,4.77462,8,0x00000000,1,-0.63652,-0.64918,0.00229,0.15543,0.01689,8,0x00000000,1,-0.72421,-0.73795,-0.00132,2.10589,2.10192,8,0x00000000,1
0.1256,-0.01059,0.25115,-39.43738,-0.01059,0.25115,-0.00794,0.24557,0.06741,0.72638,0.07535,0.48081,0.07535,0.48081,0.00000,0.00000,16,0.00048,-0.70283,-0.72288,0.00684,1.34882,1.38975,8,0x00000000,1,-0.65209,-0.65420,-0.01202,3.36687,3.40644,8,0x00000000,1,-0.66247,-0.67482,0.00654,2.04053,1.97062,8,0x00000000,1,-0.65742,-0.65218,-0.00169,4.79832,4.77462,8,0x00000000,1,-0.63656,-0.64918,0.00229,0.15543,0.01689,8,0x00000000,1,-0.72417,-0.73795,-0.00132,2.10589,2.10192,8,0x00000000,1
0.1307,-0.01088,0.25184,-39.43614,-0.01088,0.25184,-0.00819,0.24610,0.06724,0.72601,0.07543,0.47991,0.07543,0.47991,0.00000,0.00000,16,0.00035,-0.70280,-0.72284,0.01843,1.31131,1.28799,8,0x00000000,1,-0.65208,-0.65440,-0.01265,3.34097,3.37524,8,0x00000000,1,-0.66247,-0.67483,0.00111,2.01510,2.00533,8,0x00000000,1,-0.65746,-0.65220,0.00522,4.78017,4.82691,8,0x00000000,1,-0.63659,-0.64918,0.00362,0.17793,0.19141,8,0x00000000,1,-0.72414,-0.73795,-0.00127,2.08906,2.03878,8,0x00000000,1
0.1358,-0.00979,0.25403,-39.43808,-0.00979,0.25403,-0.00833,0.24678,0.06707,0.72564,0.07540,0.47886,0.07540,0.47886,0.00000,0.00000,16,0.00038,-0.70275,-0.72284,0.01843,1.31131,1.28799,8,0x00000000,1,-0.65208,-0.65440,-0.01265,3.34097,3.37524,8,0x00000000,1,-0.66247,-0.67483,0.00313,2.00733,2.06928,8,0x00000000,1,-0.65751,-0.65220,0.00522,4.78017,4.82691,8,0x00000000,1,-0.63663,-0.64920,-0.00921,0.15490,0.18395,8,0x00000000,1,-0.72410,-0.73795,-0.00127,2.08906,2.03878,8,0x00000000,1
0.1411,-0.00979,0.25403,-39.43808,-0.00979,0.25403,-0.00845,0.24740,0.06691,0.72526,0.07536,0.47787,0.07536,0.47787,0.00000,0.00000,16,0.00043,-0.70271,-0.72285,0.01096,1.25788,1.19666,8,0x00000000,1,-0.65208,-0.65461,-0.02617,3.29640,3.28236,8,0x00000000,1,-0.66248,-0.67483,0.00313,2.00733,2.06928,8,0x00000000,1,-0.65755,-0.65225,-0.00771,4.75650,4.78563,8,0x00000000,1,-0.63667,-0.64920,-0.00921,0.15490,0.18395,8,0x00000000,1,-0.72406,-0.73793,0.00733,2.04886,1.93112,8,0x00000000,1
0.1468,-0.00860,0.25587,-39.43800,-0.00860,0.25587,-0.00846,0.24812,0.06674,0.72489,0.07520,0.47677,0.07520,0.47677,0.00000,0.00000,16,0.00047,-0.70266,-0.72285,0.01096,1.25788,1.19666,8,0x00000000,1,-0.65208,-0.65461,-0.02617,3.29640,3.28236,8,0x00000000,1,-0.66249,-0.67481,0.00645,1.97771,2.00449,8,0x00000000,1,-0.65759,-0.65225,-0.00771,4.75650,4.78563,8,0x00000000,1,-0.63671,-0.64919,-0.00834,0.15566,0.16675,8,0x00000000,1,-0.72402,-0.73793,0.00733,2.04886,1.93112,8,0x00000000,1
0.1515,-0.00860,0.25587,-39.43800,-0.00860,0.25587,-0.00848,0.24878,0.06657,0.72452,0.07505,0.47574,0.07505,0.47574,0.00000,0.00000,16,0.00026,-0.70262,-0.72287,-0.00692,1.22532,1.19739,8,0x00000000,1,-0.65209,-0.65482,-0.01909,3.28846,3.20886,8,0x00000000,1,-0.66250,-0.67481,0.00645,1.97771,2.00449,8,0x00000000,1,-0.65763,-0.65227,0.00004,4.81711,4.85393,8,0x00000000,1,-0.63674,-0.64919,-0.00834,0.15566,0.16675,8,0x00000000,1,-0.72397,-0.73793,0.00127,2.03803,2.20263,8,0x00000000,1
0.1575,-0.00953,0.25641,-39.43252,-0.00953,0.25641,-0.00857,0.24943,0.06640,0.72415,0.07497,0.47472,0.07497,0.47472,0.00000,0.00000,16,0.00038,-0.70257,-0.72287,-0.00692,1.22532,1.19739,8,0x00000000,1,-0.65209,-0.65482,-0.01909,3.28846,3.20886,8,0x00000000,1,-0.66250,-0.67482,0.00231,1.97997,1.88813,8,0x00000000,1,-0.65767,-0.65227,0.00004,4.81711,4.85393,8,0x00000000,1,-0.63678,-0.64916,-0.00136,0.15566,0.16675,8,0x00000000,1,-0.72393,-0.73793,0.00127,2.03803,2.20263,8,0x00000000,1
0.1624,-0.00813,0.25694,-39.43299,-0.00813,0.25694,-0.00853,0.25007,0.06624,0.72377,0.07477,0.47370,0.07477,0.47370,0.00000,0.00000,16,0.00027,-0.70252,-0.72282,0.00673,1.23919,1.30516,8,0x00000000,1,-0.65209,-0.65506,-0.02240,3.26006,3.19766,8,0x00000000,1,-0.66252,-0.67484,-0.00459,1.93279,2.02845,8,0x00000000,1,-0.65771,-0.65228,0.00252,4.82469,4.77633,8,0x00000000,1,-0.63681,-0.64916,-0.00136,0.11361,0.28973,8,0x00000000,1,-0.72389,-0.73794,-0.00840,1.98474,2.04838,8,0x00000000,1
0.1683,-0.00706,0.25795,-39.43718,-0.00706,0.25795,-0.00840,0.25074,0.06607,0.72339,0.07447,0.47265,0.07447,0.47265,0.00000,0.00000,16,0.00037,-0.70248,-0.72282,0.00673,1.23919,1.30516,8,0x00000000,1,-0.65210,-0.65506,-0.02240,3.26006,3.19766,8,0x00000000,1,-0.66253,-0.67484,-0.00459,1.93279,2.02845,8,0x00000000,1,-0.65775,-0.65228,0.00252,4.82469,4.77633,8,0x00000000,1,-0.63685,-0.64915,0.00131,0.11361,0.28973,8,0x00000000,1,-0.72384,-0.73794,-0.00840,1.98474,2.04838,8,0x00000000,1
0.1746,-0.00706,0.25795,-39.43718,-0.00706,0.25795,-0.00829,0.25136,0.06590,0.72302,0.07419,0.47166,0.07419,0.47166,0.00000,0.00000,16,0.00158,-0.70243,-0.72282,-0.00005,1.17930,1.21797,8,0x00000000,1,-0.65211,-0.65533,-0.02212,3.26113,3.26095,8,0x00000000,1,-0.66255,-0.67481,0.00108,1.95077,1.88338,8,0x00000000,1,-0.65778,-0.65230,0.00307,4.83368,4.84254,8,0x00000000,1,-0.63688,-0.64915,0.00131,0.15593,0.13492,8,0x00000000,1,-0.72380,-0.73793,0.00187,1.99346,2.11049,8,0x00000000,1
0.1814,-0.00759,0.25998,-39.43262,-0.00759,0.25998,-0.00823,0.25209,0.06574,0.72264,0.07397,0.47055,0.07397,0.47055,0.00000,0.00000,16,0.00043,-0.70238,-0.72281,-0.00224,1.11811,1.15859,8,0x00000000,1,-0.65212,-0.65533,-0.02212,3.26113,3.26095,8,0x00000000,1,-0.66257,-0.67481,0.00108,1.95077,1.88338,8,0x00000000,1,-0.65782,-0.65235,-0.00708,4.81004,4.80578,8,0x00000000,1,-0.63691,-0.64913,0.00459,0.12652,0.07867,8,0x00000000,1,-0.72375,-0.73790,0.01063,1.98455,2.15132,8,0x00000000,1
0.1864,-0.00811,0.26052,-39.43150,-0.00811,0.26052,-0.00822,0.25281,0.06557,0.72226,0.07379,0.46945,0.07379,0.46945,0.00000,0.00000,16,0.00034,-0.70233,-0.72281,-0.00224,1.11811,1.15859,8,0x00000000,1,-0.65212,-0.65563,-0.02962,3.21449,3.17245,8,0x00000000,1,-0.66258,-0.67482,0.00142,1.93384,1.96657,8,0x00000000,1,-0.65787,-0.65236,-0.00404,4.86210,4.97130,8,0x00000000,1,-0.63695,-0.64912,0.00801,0.10319,0.16151,8,0x00000000,1,-0.72370,-0.73790,0.01063,1.98455,2.15132,8,0x00000000,1
0.1931,-0.00810,0.26132,-39.43057,-0.00810,0.26132,-0.00821,0.25354,0.06541,0.72188,0.07362,0.46834,0.07362,0.46834,0.00000,0.00000,16,0.00173,-0.70228,-0.72276,0.01257,1.12389,1.19159,8,0x00000000,1,-0.65212,-0.65594,-0.02802,3.19945,3.13681,8,0x00000000,1,-0.66259,-0.67482,0.00142,1.93384,1.96657,8,0x00000000,1,-0.65791,-0.65236,-0.00404,4.86210,4.97130,8,0x00000000,1,-0.63699,-0.64912,0.00801,0.10319,0.16151,8,0x00000000,1,-0.72366,-0.73793,-0.00771,1.91661,1.92939,8,0x00000000,1
0.1967,-0.00725,0.26245,-39.43298,-0.00725,0.26245,-0.00813,0.25430,0.06525,0.72150,0.07337,0.46720,0.07337,0.46720,0.00000,0.00000,16,0.00027,-0.70223,-0.72276,0.01257,1.12389,1.19159,8,0x00000000,1,-0.65213,-0.65594,-0.02802,3.19945,3.13681,8,0x00000000,1,-0.66260,-0.67482,0.00068,1.92310,1.76010,8,0x00000000,1,-0.65795,-0.65239,-0.00069,4.86349,4.87468,8,0x00000000,1,-0.63702,-0.64913,-0.00494,0.10907,0.22247,8,0x00000000,1,-0.72361,-0.73793,-0.00771,1.91661,1.92939,8,0x00000000,1
0.2022,-0.00620,0.26407,-39.43424,-0.00620,0.26407,-0.00796,0.25513,0.06508,0.72112,0.07305,0.46598,0.07305,0.46598,0.00000,0.00000,16,0.00059,-0.70217,-0.72277,0.00054,1.09221,1.15658,8,0x00000000,1,-0.65214,-0.65629,-0.04306,3.13336,3.13204,8,0x00000000,1,-0.66262,-0.67482,0.00068,1.92310,1.76010,8,0x00000000,1,-0.65800,-0.65239,-0.00069,4.86349,4.87468,8,0x00000000,1,-0.63706,-0.64913,-0.00494,0.10907,0.22247,8,0x00000000,1,-0.72355,-0.73791,-0.00260,1.92426,1.94331,8,0x00000000,1
0.2070,-0.00651,0.26482,-39.43196,-0.00651,0.26482,-0.00784,0.25596,0.06492,0.72073,0.07276,0.46477,0.07276,0.46477,0.00000,0.00000,16,0.00032,-0.70211,-0.72277,0.00054,1.09221,1.15658,8,0x00000000,1,-0.65215,-0.65629,-0.04306,3.13336,3.13204,8,0x00000000,1,-0.66264,-0.67481,0.00847,1.90856,1.77345,8,0x00000000,1,-0.65804,-0.65240,0.00306,4.85550,4.80187,8,0x00000000,1,-0.63710,-0.64911,0.00357,0.10119,0.14887,8,0x00000000,1,-0.72350,-0.73791,-0.00260,1.92426,1.94331,8,0x00000000,1
0.2137,-0.00670,0.26513,-39.42955,-0.00670,0.26513,-0.00774,0.25674,0.06476,0.72035,0.07250,0.46361,0.07250,0.46361,0.00000,0.00000,16,0.00116,-0.70206,-0.72276,-0.00245,1.07620,0.98783,8,0x00000000,1,-0.65216,-0.65662,-0.03457,3.15162,3.21459,8,0x00000000,1,-0.66266,-0.67481,0.00847,1.90856,1.77345,8,0x00000000,1,-0.65808,-0.65240,0.00306,4.85550,4.80187,8,0x00000000,1,-0.63714,-0.64911,0.00357,0.10119,0.14887,8,0x00000000,1,-0.72345,-0.73791,-0.00390,1.88748,2.02664,8,0x00000000,1
0.2180,-0.00836,0.26741,-39.42549,-0.00836,0.26741,-0.00779,0.25765,0.06459,0.71996,0.07239,0.46231,0.07239,0.46231,0.00000,0.00000,16,0.00044,-0.70200,-0.72272,0.00817,1.07620,0.98783,8,0x00000000,1,-0.65216,-0.65688,-0.03188,3.15162,3.21459,8,0x00000000,1,-0.66267,-0.67483,-0.00413,1.87990,1.85286,8,0x00000000,1,-0.65814,-0.65246,-0.00706,4.86301,4.89879,8,0x00000000,1,-0.63719,-0.64911,0.00391,0.10151,0.23833,8,0x00000000,1,-0.72340,-0.73791,-0.00390,1.88748,2.02664,8,0x00000000,1
0.2229,-0.00836,0.26741,-39.42549,-0.00836,0.26741,-0.00784,0.25848,0.06443,0.71957,0.07227,0.46109,0.07227,0.46109,0.00000,0.00000,16,0.00027,-0.70195,-0.72274,-0.00054,1.03956,1.08614,8,0x00000000,1,-0.65216,-0.65694,-0.03356,3.09055,3.01664,8,0x00000000,1,-0.66268,-0.67484,-0.00994,1.87358,1.90222,8,0x00000000,1,-0.65818,-0.65244,0.00232,4.86301,4.89879,8,0x00000000,1,-0.63723,-0.64912,0.00268,0.10151,0.23833,8,0x00000000,1,-0.72335,-0.73791,-0.00669,1.87663,1.80580,8,0x00000000,1
