phase,trial_idx,start_marker,target_marker,target_x_mm,target_y_mm,ball_start_x_mm,ball_start_y_mm,settled,settled_at_s,t_in_trial_s,x_mm,y_mm,vx_mm_s,vy_mm_s,speed_mm_s,err_mm,v_toward_target_mm_s,imu_pitch_deg,imu_roll_deg,cmd_pitch_deg,cmd_roll_deg,phase_code
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.5034295200002816,-113.28405019911845,-48.310049776216985,-17.025462493867053,-82.67556183367765,84.41039567283363,,,-2.1092169284820557,0.30988723039627075,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.5188623489993915,-113.74467566962731,-48.428466686974964,-18.79673361430332,-11.90184507879394,22.247946216374487,,,-2.388903856277466,0.20481885969638824,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.5364405670006818,-113.85383963728164,-48.7223481496394,-1.6587557625812224,3.2017888181995886,3.60595650504056,,,-2.7420856952667236,0.14541642367839813,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.5611894129997381,-113.73629938737619,-47.94899370210866,0.8291180837682077,15.46060731941202,15.48282324002596,,,-2.7420856952667236,0.14541642367839813,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.5831650180007273,-113.7945744361931,-47.91730077616756,2.2872927488167534,-43.21966870041683,43.28015100126824,,,-2.7420856952667236,0.14541642367839813,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.6113910660005786,-113.55094970874292,-50.75640473078606,-69.97088231895214,68.25864868019471,97.75053704271345,,,-2.9663543701171875,0.11516473442316055,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.6233984890004649,-114.79261789588973,-49.07434594130489,-47.53529807389896,283.2589731387393,287.21986426183594,,,-2.9663543701171875,0.11516473442316055,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.6335373570000229,-114.79623743496761,-44.97669439352175,1.1210763975159352,242.04479011027047,242.04738633543215,,,-2.9663543701171875,0.11516473442316055,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.6450552980004431,-114.763984962039,-44.309953728383306,3.6162659758533664,28.808359710692002,29.034444524198097,,,-3.025712490081787,0.08881698548793793,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.6606947569998738,-114.69009858500839,-44.47691769929067,-55.7847765090346,17.808699546290995,58.558441489617906,,,-3.025712490081787,0.08881698548793793,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.681764048000332,-117.58295337202674,-43.29318815272275,-88.54362746038169,53.652927212182476,103.53072279414748,,,-3.036789655685425,0.08515902608633041,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.6944240819993865,-118.33300865810776,-42.63318449620718,-26.353500132308,23.189499190366405,35.10355882134405,,,-3.036789655685425,0.08515902608633041,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.7045673390002776,-118.33300865810776,-42.63318449620718,20.56010866308725,-58.13956252889716,61.667874937356956,,,-3.036789655685425,0.08515902608633041,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.7173880209993513,-117.7362407107048,-44.320715820181476,-111.61714824722094,-74.35524061636397,134.11595576201768,,,-3.036789655685425,0.08515902608633041,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.7275043139998161,-120.12791898441138,-44.61576136625735,-118.22729713875015,-14.584920484023769,119.12352284187878,,,-3.0230038166046143,0.05615236982703209,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.7376237009993929,-120.12791898441138,-44.61576136625735,9.094947017729282e-13,0.0,9.094947017729282e-13,,,-3.0230038166046143,0.05615236982703209,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.7480105499998899,-120.12791898441138,-44.61576136625735,-18.870224773067093,-3.053411557835716,19.115666484002062,,,-3.0230038166046143,0.05615236982703209,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.7581650289994286,-120.50686680908106,-44.67707932518885,-18.704447202284427,-3.02658690912358,18.947732673370815,,,-2.979830265045166,0.012571980245411396,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.768368933999227,-120.50686680908106,-44.67707932518885,-101.46006103228001,47.752174381158056,112.13569522147046,,,-2.979830265045166,0.012571980245411396,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.783779522000259,-124.4318128138939,-42.829803617372896,-181.66027770310438,82.54787738465961,199.5359831105202,,,-2.979830265045166,0.012571980245411396,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.8075662009996449,-126.07153551249739,-42.23658119775397,-67.70662855032879,24.49505031983324,72.00135443047832,,,-2.979830265045166,0.012571980245411396,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.8322487320001528,-127.71125821110088,-41.643358778135045,107.7063702983296,-187.74929672892017,216.44967226827814,,,-2.979830265045166,0.012571980245411396,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.8503688569999213,-123.44312584366946,-47.862644375619354,136.8735970979833,-110.86003988827042,176.13724769783923,,,-2.979830265045166,0.012571980245411396,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.8617676129997562,-122.59047827528002,-47.46011928027163,51.41288506574642,25.99986556942531,57.61317349714247,,,-2.8829126358032227,-0.07068072259426117,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.883097997000732,-122.42739866644764,-47.27727202821104,2.7983896920777624,3.1375956139127084,4.2042230084964975,,,-2.8829126358032227,-0.07068072259426117,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.8954129199992167,-122.42739866644764,-47.27727202821104,9.094947017729282e-13,0.0,9.094947017729282e-13,,,-2.8829126358032227,-0.07068072259426117,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9061634350000531,-122.42739866644764,-47.27727202821104,0.49299220212014916,10.174506428066707,10.186443067436347,,,-2.8829126358032227,-0.07068072259426117,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9174711180003214,-122.4159605520419,-47.041209128948566,-171.6932176614314,59.083060972026715,181.5746928532715,,,-2.871731758117676,-0.07661273330450058,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9344858540007408,-129.7588920402858,-45.057751108650336,-339.28246038090765,95.34519370715725,352.424876938586,,,-2.871731758117676,-0.07661273330450058,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9450834439994651,-132.74535329111515,-44.187439591176386,-181.13060376070734,52.96703349404061,188.7161950015875,,,-2.871731758117676,-0.07661273330450058,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9606247920000897,-133.26584462863048,-44.02877676090622,-13.234408231481211,4.034281678887055,13.835642012646229,,,-2.880258560180664,-0.0964864194393158,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9707786779999878,-133.26584462863048,-44.02877676090622,-93.89001872403378,-19.40949188698505,95.87525223596731,,,-2.880258560180664,-0.0964864194393158,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9848531379993801,-136.41898024880967,-44.680611333634516,-95.54859170755844,-19.75236176075032,97.56889449217542,,,-2.880258560180664,-0.0964864194393158,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,0.9953197830000136,-136.41898024880967,-44.680611333634516,-9.094947017729282e-13,-2.2737367544323206e-13,9.374856803373542e-13,,,-2.880258560180664,-0.0964864194393158,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.006171983999593,-136.41898024880967,-44.680611333634516,9.094947017729282e-13,2.2737367544323206e-13,9.374856803373542e-13,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.0179360740003176,-136.41898024880967,-44.680611333634516,-14.125457215247934,-9.199532331958153,16.857044126018753,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.0363096429991856,-137.08386628930816,-45.11363382157428,22.386544918210348,-113.80156343571343,115.98255573053974,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.046449677000055,-136.5290821577594,-46.77254315471001,28.74359971828835,-85.94879184354636,90.62775151205312,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.0576732489989809,-136.5290821577594,-46.77254315471001,-9.094947017729282e-13,0.0,9.094947017729282e-13,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.0687118570003804,-136.5290821577594,-46.77254315471001,-29.206154660216725,-9.460227710897925,30.70008759561673,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.0914561659992614,-138.5620474428329,-47.431045266641306,-16.213345191665212,-0.265031732321404,16.21551121991628,,,-2.887568473815918,-0.09974067658185959,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.103411922000305,-138.29604135300906,-47.25392381223965,10.242007614702743,6.819690804486527,12.304751222532989,,,-2.8828468322753906,-0.10169100761413574,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.1136100490002718,-138.29604135300906,-47.25392381223965,-79.28843642239599,18.362919782807467,81.38705654622332,,,-2.8828468322753906,-0.10169100761413574,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.1314211369990517,-142.17469342896632,-46.355641790927066,-339.6789197683138,6.395956531915999,339.7391305029886,,,-2.886078357696533,-0.10062159597873688,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.1490278729997954,-150.27718914961727,-47.00949773094142,-704.9508289684745,-80.97503632659527,709.5862370222754,,,-2.886078357696533,-0.10062159597873688,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.1593323519991827,-159.0174202158406,-48.10828254061445,-507.92079180402015,-76.46919655297052,513.6448858581964,,,-2.886078357696533,-0.10062159597873688,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.1695176459998038,-160.76501349912746,-48.58348248168728,-234.78492171324706,-21.19155935460458,235.73935108881437,,,-2.886078357696533,-0.10062159597873688,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.179721939999581,-163.8069920633745,-48.53940117287556,-150.3651006021273,9.965823817957698,150.6949936907608,,,-2.886078357696533,-0.10062159597873688,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.190920974000619,-163.675069569926,-48.35840070429915,5.585682419203295,7.6636751532378184,9.48323599529989,,,-2.779866933822632,-0.1876508891582489,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.2010199340002146,-163.675069569926,-48.35840070429915,-32.40274507661752,-1.8847290197998063,32.45751210395425,,,-2.779866933822632,-0.1876508891582489,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.224041835999742,-166.12158514010386,-48.50070404562421,-34.154357017909206,-1.986612790739855,34.212084614754694,,,-2.779866933822632,-0.1876508891582489,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.2349452769994969,-166.12158514010386,-48.50070404562421,123.2748988634421,10.175862531157463,123.69417475388602,,,-1.5753693580627441,-0.5548959970474243,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.2506067729991628,-161.41773896319447,-48.11241987337789,210.5262797433188,6.181071892646287,210.61699863093716,,,-1.5753693580627441,-0.5548959970474243,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.260716789000071,-159.8755009877512,-48.17139240931163,110.2919496072791,-4.081771121914244,110.36745445857798,,,-1.5753693580627441,-0.5548959970474243,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.2709704720000445,-159.18401405906704,-48.19503304580184,33.60615976847021,-1.1489313448491885,33.62579393291885,,,-1.5753693580627441,-0.5548959970474243,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.2811557839995658,-159.18401405906704,-48.19503304580184,-308.0498399905741,-7.6501921381953935,308.1448188076016,,,-1.5753693580627441,-0.5548959970474243,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.2996353529997577,-175.2049775843994,-48.59290194004168,-410.56683483267625,-10.685392094974759,410.7058600370165,,,-1.5753693580627441,-0.5548959970474243,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3141607939996902,-175.95787506942062,-48.62429252901995,-179.714438248242,-5.551483858453139,179.80016209089428,,,-0.9015752673149109,-0.45014509558677673,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3244421250001324,-178.73620815624096,-48.70604213125611,140.27535219558922,3.685012795638386,140.3237462188799,,,-0.9015752673149109,-0.45014509558677673,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3358159740000701,-171.97555908070706,-48.51771632833533,281.4087496042848,7.8389705080167005,281.5179102872011,,,-0.9015752673149109,-0.45014509558677673,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3460420449991943,-171.97555908070706,-48.51771632833533,-376.986535644608,90.8688193804469,387.7834323342342,,,-0.9015752673149109,-0.45014509558677673,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3563900610006385,-179.82420431862488,-46.62587919604607,-497.9525122359664,121.03761726928587,512.4517628385489,,,-0.9015752673149109,-0.45014509558677673,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3664903360004246,-182.2853728309043,-46.01245768217542,-243.38671264587538,60.661691786784104,250.83247944195884,,,-0.478255957365036,-0.3951393961906433,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3766144629989867,-184.7465413431837,-45.399036168304775,-121.90104575000805,30.382610395552092,125.63028285168137,,,-0.478255957365036,-0.3951393961906433,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.3867972940006439,-184.7465413431837,-45.399036168304775,100.55019209851616,-26.894036103011103,104.08472658828752,,,-0.478255957365036,-0.3951393961906433,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.398306049999519,-182.28144397449915,-46.05837272696479,143.37822358591256,-38.31995456727566,148.41069340411426,,,-0.478255957365036,-0.3951393961906433,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4189033969996672,-181.9387068371028,-46.14836392024094,-72.8208154041713,17.165006996493503,74.81649965962096,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4313600789992051,-183.51975948042963,-45.77231917975229,86.02624084937088,-20.736492725620792,88.49020423320138,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4416653360003693,-180.81774833241937,-46.42016790766141,213.57162933462678,61.571424282788485,222.2698385855768,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4517554260000907,-179.14318513991913,-44.56953916583439,148.70471268763322,182.08797120245117,235.09385536873614,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4618435529991984,-177.8170846287576,-42.74595212000439,102.12825311936012,135.9224643798566,170.0149887754179,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4744544379991567,-176.99142540821302,-41.73878091610831,29.1312455921161,35.535425468452104,45.94992854153419,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4845635099991341,-176.99142540821302,-41.73878091610831,195.17258715921798,-135.8023531816052,237.7700946462443,,,-0.3937531113624573,-0.39866769313812256,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.4957789509990107,-172.37396685245983,-44.95163855516946,271.0273843831151,-192.58332343667792,332.4818484541207,,,-0.16059692203998566,-0.39007869362831116,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.514227984000172,-171.64308035234419,-45.6554171195779,-3.604502876092738,-25.686281627205517,25.937954908124052,,,-0.16059692203998566,-0.39007869362831116,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.5246339440000156,-171.9342683827425,-45.84957005474512,-13.886535286937942,-9.259005535269353,16.690267995976612,,,-0.16059692203998566,-0.39007869362831116,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.534885070999735,-171.9342683827425,-45.84957005474512,-31.41992346823099,2.1013949368380054,31.490116726205716,,,-0.16059692203998566,-0.39007869362831116,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.5449968279990571,-172.56537018505853,-45.80736135448023,-41.25835717548762,1.1577774051693268,41.27459854850233,,,-0.16059692203998566,-0.39007869362831116,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.5723413949999667,-172.12928207026243,-45.99875671724474,21.127294018971043,-23.66973203414318,31.727255902964462,,,-0.018445899710059166,-0.3680821359157562,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.5875611689989455,-171.76385361035437,-46.500222604879234,16.307403346050478,-22.902916612893705,28.115387126410706,,,-0.018445899710059166,-0.3680821359157562,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.6190022899991163,-171.7514314218293,-46.56785439113456,-7.861034857685809,1.841186933480003,8.073774727955248,,,-0.018445899710059166,-0.3680821359157562,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.6317070280001644,-171.89368858209735,-46.52396744978705,93.31263727490295,-352.41463589837895,364.55908145400053,,,0.04576525464653969,-0.2844869792461395,-3.0,0.0,
open_loop_rep0,0,1,-1,,,-114.03374910260045,-43.1855851642822,,,1.6417920069998218,-170.1159873520948,-52.92694361378107,86.90280997077116,-314.80242932820966,326.57720050817755,,,0.04576525464653969,-0.2844869792461395,-3.0,0.0,
