t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
2.6314,-0.67438,-0.00576,-0.67438,-0.00576,-0.67674,0.01341,0.16175,0.91902,0.83849,0.90561,0.83849,0.90561,0.00000,0.00000,32,0.00040,-0.03783,-0.02561,0.00053,0.40603,0.28820,0.01395,0.00057,0.00241,-0.34679,-0.10304,0.06280,0.05694,-0.00190,0.09780,0.08465,-0.21447,-0.21224,0.00287,2.40345,2.42436,-0.02013,-0.02905,-0.00142,2.51003,2.63527,-0.06746,-0.04678,0.00120,1.73174,1.79404
2.7326,-0.67562,-0.00628,-0.67562,-0.00628,-0.67522,-0.00440,0.18201,0.91902,0.85723,0.92341,0.85723,0.92341,0.00000,0.00000,32,0.00028,-0.03894,-0.02586,-0.00763,0.41872,0.39348,0.01475,0.00113,-0.00132,-0.40932,-0.46477,0.06371,0.05720,0.00586,0.07332,0.12607,-0.21410,-0.21224,-0.00031,2.44316,2.45739,-0.01994,-0.02905,-0.00086,2.46349,2.45565,-0.06862,-0.04681,-0.00602,1.79167,1.78490
2.8339,-0.67847,-0.01063,-0.67847,-0.01063,-0.67782,-0.00902,0.20231,0.91902,0.88013,0.92804,0.88013,0.92804,0.00000,0.00000,32,0.00038,-0.03959,-0.02600,-0.00302,0.46409,0.34525,0.01579,0.00158,0.00254,-0.44509,-0.33338,0.06477,0.05754,0.00487,0.03037,0.12626,-0.21435,-0.21226,-0.00606,2.44337,2.52698,-0.02036,-0.02906,0.00012,2.49115,2.53251,-0.06940,-0.04684,0.00191,1.86114,1.86408
2.9348,-0.68317,-0.01634,-0.68317,-0.01634,-0.68093,-0.01381,0.22270,0.91902,0.90362,0.93282,0.90362,0.93282,0.00000,0.00000,32,0.00032,-0.04026,-0.02618,0.00249,0.53304,0.54751,0.01685,0.00225,-0.00178,-0.49354,-0.50431,0.06585,0.05791,0.00252,-0.03064,-0.07556,-0.21461,-0.21226,0.00186,2.46554,2.54676,-0.02079,-0.02906,-0.00090,2.49804,2.64655,-0.07019,-0.04687,0.00493,1.97648,1.92029
3.0357,-0.68468,-0.02279,-0.68468,-0.02279,-0.68374,-0.02043,0.24318,0.91914,0.92692,0.93956,0.92692,0.93956,0.00000,0.00000,0,0.00036,-0.04100,-0.02641,-0.00371,0.57284,0.55811,0.01790,0.00273,-0.00196,-0.58967,-0.40507,0.06693,0.05812,-0.00751,-0.10748,-0.27784,-0.21478,-0.21224,0.00428,2.52243,2.48785,-0.02114,-0.02906,0.00306,2.51004,2.48187,-0.07106,-0.04690,0.00138,2.07797,1.98634
3.1378,-0.68504,-0.02867,-0.68504,-0.02867,-0.68411,-0.02655,0.26369,0.91987,0.94781,0.94642,0.94781,0.94642,0.00000,0.00000,0,0.00136,-0.04171,-0.02666,-0.00832,0.60951,0.67021,0.01883,0.00308,0.00213,-0.64787,-0.51180,0.06790,0.05841,0.00577,-0.12703,-0.16003,-0.21491,-0.21227,0.00082,2.50991,2.53566,-0.02143,-0.02905,0.00350,2.48930,2.65910,-0.07187,-0.04693,0.00290,2.15312,2.23821
3.2376,-0.68443,-0.03485,-0.68443,-0.03485,-0.68459,-0.03204,0.28423,0.92075,0.96882,0.95279,0.96882,0.95279,0.00000,0.00000,0,0.00030,-0.04239,-0.02686,-0.00300,0.67092,0.59825,0.01978,0.00353,0.00474,-0.68893,-0.70083,0.06887,0.05870,0.00427,-0.20423,-0.26204,-0.21505,-0.21226,0.01055,2.55832,2.52338,-0.02173,-0.02905,-0.00086,2.51298,2.41593,-0.07266,-0.04697,0.00608,2.28546,2.23871
3.3386,-0.68603,-0.04193,-0.68603,-0.04193,-0.68448,-0.03912,0.30476,0.92185,0.98924,0.96096,0.98924,0.96096,0.00000,0.00000,0,0.00026,-0.04314,-0.02702,-0.00211,0.74766,0.67791,0.02069,0.00397,0.00614,-0.71794,-0.80567,0.06983,0.05895,0.00581,-0.25340,-0.28293,-0.21511,-0.21227,0.00394,2.54003,2.58801,-0.02195,-0.02905,0.00219,2.51861,2.43651,-0.07351,-0.04704,-0.00297,2.33559,2.35367
3.4406,-0.68630,-0.04605,-0.68630,-0.04605,-0.68606,-0.04317,0.32533,0.92308,1.01139,0.96626,1.01139,0.96626,0.00000,0.00000,0,0.00079,-0.04380,-0.02719,0.00040,0.78570,0.90130,0.02169,0.00458,0.00394,-0.78985,-0.72349,0.07085,0.05926,0.00480,-0.31878,-0.27083,-0.21532,-0.21230,-0.00467,2.55191,2.55489,-0.02233,-0.02906,0.00050,2.55708,2.54802,-0.07429,-0.04709,-0.00333,2.44468,2.24656
3.5436,-0.68816,-0.05446,-0.68816,-0.05446,-0.68747,-0.05093,0.34593,0.92452,1.03341,0.97545,1.03341,0.97545,0.00000,0.00000,0,0.00029,-0.04462,-0.02740,-0.00322,0.86247,0.87769,0.02267,0.00503,-0.00276,-0.85654,-0.88352,0.07188,0.05953,-0.00055,-0.41927,-0.34940,-0.21537,-0.21229,-0.00242,2.53667,2.68769,-0.02256,-0.02908,-0.00682,2.52353,2.60154,-0.07521,-0.04711,0.00240,2.55483,2.64498
3.6450,-0.68702,-0.05748,-0.68702,-0.05748,-0.68712,-0.05563,0.36655,0.92614,1.05367,0.98177,1.05367,0.98177,0.00000,0.00000,0,0.00030,-0.04529,-0.02766,-0.00639,0.94577,0.85675,0.02358,0.00552,0.00821,-0.92822,-0.97190,0.07282,0.05991,0.01548,-0.43641,-0.53806,-0.21550,-0.21229,0.00142,2.59284,2.72903,-0.02285,-0.02906,0.00051,2.53033,2.39036,-0.07598,-0.04718,-0.00435,2.61788,2.53909
3.7453,-0.68487,-0.06188,-0.68487,-0.06188,-0.68545,-0.05904,0.38713,0.92785,1.07258,0.98689,1.07258,0.98689,0.00000,0.00000,0,0.00027,-0.04588,-0.02781,-0.00011,0.99441,1.04130,0.02443,0.00610,0.01199,-0.94903,-0.85840,0.07369,0.06014,0.00236,-0.50096,-0.55976,-0.21566,-0.21230,0.00060,2.56981,2.49214,-0.02315,-0.02905,0.00448,2.55165,2.53723,-0.07667,-0.04720,0.00451,2.72187,2.69521
3.8462,-0.68655,-0.06520,-0.68655,-0.06520,-0.68567,-0.06328,0.40769,0.92971,1.09336,0.99299,1.09336,0.99299,0.00000,0.00000,0,0.00029,-0.04655,-0.02799,-0.00257,1.05623,1.02991,0.02537,0.00664,0.00514,-1.02905,-1.10196,0.07465,0.06041,0.00394,-0.57831,-0.56985,-0.21581,-0.21231,-0.00007,2.61466,2.62515,-0.02346,-0.02906,0.00140,2.54429,2.45622,-0.07745,-0.04726,0.00226,2.84529,2.84575
3.9492,-0.68963,-0.07240,-0.68963,-0.07240,-0.68810,-0.06986,0.42831,0.93174,1.11642,1.00159,1.11642,1.00159,0.00000,0.00000,0,0.00028,-0.04736,-0.02817,0.00340,1.11832,1.09563,0.02640,0.00741,0.00670,-1.05632,-1.02335,0.07573,0.06071,0.00675,-0.64821,-0.51516,-0.21590,-0.21231,0.00434,2.60310,2.74041,-0.02373,-0.02908,-0.00524,2.55082,2.69379,-0.07838,-0.04733,0.00669,2.98144,3.01033
4.0523,-0.69057,-0.08048,-0.69057,-0.08048,-0.68969,-0.07692,0.44898,0.93395,1.13868,1.01087,1.13868,1.01087,0.00000,0.00000,0,0.00032,-0.04819,-0.02840,0.00915,1.22493,1.31477,0.02739,0.00821,0.00677,-1.09227,-1.28163,0.07677,0.06104,0.00703,-0.72386,-0.62826,-0.21595,-0.21232,0.00314,2.63595,2.78659,-0.02396,-0.02905,0.00515,2.57275,2.49114,-0.07932,-0.04742,-0.00029,3.00963,3.13505
4.1538,-0.69156,-0.09233,-0.69156,-0.09233,-0.69084,-0.08691,0.46969,0.93643,1.16052,1.02334,1.16052,1.02334,0.00000,0.00000,0,0.00039,-0.04915,-0.02870,-0.00873,1.25710,1.15393,0.02835,0.00928,0.01005,-1.11830,-1.00934,0.07780,0.06133,0.00355,-0.84711,-0.78386,-0.21585,-0.21233,0.00037,2.61984,2.68506,-0.02406,-0.02906,0.00633,2.56599,2.69668,-0.08036,-0.04751,-0.00476,3.13002,3.00254
4.2546,-0.69350,-0.11740,-0.69350,-0.11740,-0.69122,-0.10341,0.49040,0.93928,1.18162,1.04269,1.18162,1.04269,0.00000,0.00000,0,0.00028,-0.05038,-0.02894,0.00356,1.38218,1.40866,0.02925,0.01712,0.24966,-0.03940,-0.46142,0.07881,0.06165,0.00087,-0.88570,-0.81517,-0.21546,-0.21235,-0.00522,2.58459,2.46652,-0.02387,-0.02906,0.00534,2.54543,2.59219,-0.08165,-0.04761,-0.00289,3.27136,3.40043
4.3562,-0.67910,-0.24457,-0.67910,-0.24457,-0.68697,-0.20246,0.51116,0.94408,1.19813,1.14654,1.19813,1.14654,0.00000,0.00000,0,0.00035,-0.05504,-0.02974,-0.01314,1.69026,1.75178,0.02966,0.02931,0.01534,-0.01916,0.06757,0.07988,0.06234,-0.00164,-0.94572,-0.86640,-0.21148,-0.21229,0.00193,2.36128,2.41586,-0.02036,-0.02906,0.00439,2.23676,2.23410,-0.08599,-0.04788,-0.00590,3.59471,3.76085
4.4577,-0.69491,-0.24700,-0.69491,-0.24700,-0.69582,-0.23669,0.53193,0.95088,1.22775,1.18757,1.22775,1.18757,0.00000,0.00000,0,0.00127,-0.05734,-0.03042,-0.00286,1.80461,1.71152,0.03088,0.02940,0.00082,-0.11362,-0.06799,0.08135,0.06305,0.00080,-1.02826,-1.06745,-0.21035,-0.21229,-0.01300,2.22578,2.23277,-0.01958,-0.02906,0.00160,2.22590,2.33049,-0.08832,-0.04835,-0.00063,3.86239,3.91783
4.5575,-0.69850,-0.25122,-0.69850,-0.25122,-0.69652,-0.24805,0.55277,0.95825,1.24929,1.20630,1.24929,1.20630,0.00000,0.00000,0,0.00026,-0.05855,-0.03082,-0.00292,1.89073,1.86444,0.03180,0.02973,0.00670,-0.17573,-0.19603,0.08238,0.06394,0.01782,-1.01231,-0.97784,-0.21000,-0.21224,0.01400,2.29506,2.23280,-0.01943,-0.02907,-0.00430,2.18149,2.20815,-0.08959,-0.04905,0.00378,3.93838,3.92676
4.6587,-0.70129,-0.26166,-0.70129,-0.26166,-0.69793,-0.25804,0.57366,0.96588,1.27159,1.22393,1.27159,1.22393,0.00000,0.00000,0,0.00028,-0.05973,-0.03119,-0.00745,1.96685,2.05849,0.03277,0.02995,0.00772,-0.19605,-0.26729,0.08344,0.06490,0.01522,-1.06075,-1.00079,-0.20970,-0.21227,-0.00628,2.22025,2.36823,-0.01934,-0.02905,0.00319,2.19471,2.04271,-0.09084,-0.05003,-0.00695,3.99379,3.86638
4.7622,-0.69974,-0.27715,-0.69974,-0.27715,-0.69844,-0.26896,0.59459,0.97380,1.29303,1.24276,1.29303,1.24276,0.00000,0.00000,0,0.00115,-0.06095,-0.03150,-0.00140,2.11635,2.28180,0.03369,0.03013,-0.00083,-0.23401,-0.20374,0.08447,0.06789,0.07123,-0.77725,-0.94482,-0.20933,-0.21226,-0.00774,2.19844,2.15997,-0.01919,-0.02906,-0.00185,2.15740,2.13036,-0.09211,-0.05133,-0.00979,4.04576,3.88311
4.8617,-0.71495,-0.39172,-0.71495,-0.39172,-0.70725,-0.34420,0.61566,0.98299,1.32290,1.32719,1.32290,1.32719,0.00000,0.00000,0,0.00025,-0.06507,-0.03208,-0.00969,2.41528,2.46733,0.03478,0.03065,-0.00029,-0.27641,-0.32562,0.08608,0.08639,0.16260,0.48777,0.41878,-0.20642,-0.21219,0.00721,2.04875,2.06737,-0.01676,-0.02905,-0.00247,1.95334,1.97891,-0.09608,-0.05287,-0.03466,4.15309,4.25412
4.9638,-0.71259,-0.43819,-0.71259,-0.43819,-0.71712,-0.41890,0.63715,0.99492,1.35428,1.41382,1.35428,1.41382,0.00000,0.00000,0,0.00028,-0.06931,-0.03341,0.00175,2.66992,2.70115,0.03593,0.03105,0.00443,-0.37078,-0.26520,0.08776,0.08832,0.00846,0.01028,-0.09838,-0.20344,-0.21211,0.00132,1.79864,1.77957,-0.01429,-0.02900,0.00463,1.80405,1.87697,-0.10016,-0.05638,-0.04451,4.33545,4.27608
5.0659,-0.69991,-0.45015,-0.69991,-0.45015,-0.70762,-0.44351,0.65851,1.00800,1.36613,1.45152,1.36613,1.45152,0.00000,0.00000,0,0.00039,-0.07112,-0.03417,-0.00740,2.74624,2.45634,0.03635,0.03128,-0.00382,-0.37235,-0.34828,0.08840,0.08864,0.00139,0.00369,-0.06294,-0.20211,-0.21207,-0.00716,1.72589,1.82032,-0.01317,-0.02901,-0.00504,1.68892,1.80737,-0.10189,-0.05976,-0.00868,4.32564,4.31532
5.1704,-0.68310,-0.45760,-0.68310,-0.45760,-0.69068,-0.45387,0.67943,1.02151,1.37011,1.47538,1.37011,1.47538,0.00000,0.00000,0,0.00077,-0.07220,-0.03481,-0.00783,2.83728,2.70459,0.03645,0.03144,-0.00437,-0.38020,-0.55566,0.08866,0.08878,0.00797,0.00631,0.02114,-0.20119,-0.21201,0.00895,1.66917,1.74431,-0.01237,-0.02900,-0.00279,1.63082,1.71868,-0.10290,-0.06190,-0.01566,4.34477,4.60110
5.2723,-0.67079,-0.46296,-0.67079,-0.46296,-0.67727,-0.46087,0.69989,1.03526,1.37716,1.49612,1.37716,1.49612,0.00000,0.00000,0,0.00033,-0.07321,-0.03534,-0.00661,2.95962,2.90662,0.03670,0.03146,-0.00377,-0.41944,-0.42370,0.08904,0.08887,0.00727,-0.00472,-0.05041,-0.20047,-0.21197,0.00784,1.62730,1.56266,-0.01177,-0.02899,-0.00325,1.56077,1.67755,-0.10386,-0.06366,-0.02148,4.34572,4.64159
