t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0172,-0.53085,0.63901,-0.53085,0.63901,-0.48203,0.68018,0.15555,1.10954,0.63758,0.42936,0.63758,0.42936,0.00000,0.00000,0,0.00037,-0.07987,-0.08190,-0.00128,0.27988,0.16898,-0.05943,-0.07646,0.01032,-0.41385,-0.31326,-0.01369,-0.04175,0.02121,-0.42328,-0.53523,-0.29618,-0.26322,-0.01388,3.78102,3.85167,-0.09881,-0.06616,-0.05328,4.41292,4.45706,-0.11012,-0.07694,-0.00520,5.09613,5.18467
1.1195,-0.58265,0.58387,-0.58265,0.58387,-0.55910,0.61854,0.17157,1.09024,0.73067,0.47170,0.73067,0.47170,0.00000,0.00000,0,0.00036,-0.08349,-0.08210,-0.00541,0.51608,0.45601,-0.05531,-0.07467,0.02571,-0.61233,-0.66803,-0.00930,-0.03673,0.07630,-0.33742,-0.49675,-0.29624,-0.26536,-0.04194,3.69369,3.75294,-0.09963,-0.06957,-0.01675,4.50985,4.38433,-0.11416,-0.07700,-0.00110,5.40611,5.46622
1.2204,-0.64067,0.51166,-0.64067,0.51166,-0.61336,0.54649,0.18928,1.07296,0.80264,0.52647,0.80264,0.52647,0.00000,0.00000,0,0.00032,-0.08720,-0.08226,0.00018,0.77447,0.79463,-0.05220,-0.07327,0.02134,-0.77003,-0.75280,-0.00584,-0.02824,0.08829,-0.04096,-0.14920,-0.29537,-0.27272,-0.12705,2.97613,2.89598,-0.09942,-0.07111,-0.00845,4.44370,4.59717,-0.11812,-0.07705,0.00027,5.64175,5.64721
1.3215,-0.70237,0.41806,-0.70237,0.41806,-0.67854,0.45246,0.20892,1.05831,0.88747,0.60585,0.88747,0.60585,0.00000,0.00000,0,0.00028,-0.09219,-0.08294,-0.01107,1.05858,1.03752,-0.04859,-0.07081,0.02946,-0.85650,-0.90000,-0.00172,-0.02209,0.03733,-0.12880,-0.15245,-0.29373,-0.27885,-0.02158,2.83777,2.98294,-0.09862,-0.07228,-0.00333,4.39076,4.47887,-0.12335,-0.07714,-0.00273,5.92258,5.76024
1.4223,-0.71239,0.34887,-0.71239,0.34887,-0.70534,0.38647,0.22983,1.04589,0.93517,0.65941,0.93517,0.65941,0.00000,0.00000,0,0.00027,-0.09537,-0.08365,0.00006,1.18312,1.13832,-0.04658,-0.06847,0.03668,-0.84994,-0.88073,0.00062,-0.01368,0.28686,0.97766,0.48225,-0.29244,-0.27911,-0.01321,2.81439,2.66647,-0.09783,-0.07278,-0.00381,4.36808,4.41080,-0.12663,-0.07716,-0.00535,5.93940,5.99139
1.5245,-0.73016,0.29263,-0.73016,0.29263,-0.72595,0.30993,0.25140,1.03593,0.97734,0.72600,0.97734,0.72600,0.00000,0.00000,0,0.00046,-0.09899,-0.08580,-0.02489,1.23916,1.38066,-0.04488,-0.06694,0.01578,-0.92242,-0.92947,0.00275,-0.00981,0.00393,0.20173,0.24119,-0.29049,-0.27914,0.00225,2.68249,2.81350,-0.09640,-0.07306,-0.00459,4.26987,4.21184,-0.13025,-0.07715,0.00284,5.95255,5.91456
1.6273,-0.73524,0.27743,-0.73524,0.27743,-0.73182,0.28302,0.27326,1.02720,1.00508,0.74418,1.00508,0.74418,0.00000,0.00000,0,0.00061,-0.10030,-0.08712,-0.00637,1.28740,1.29235,-0.04367,-0.06437,0.02778,-0.85823,-0.77697,0.00407,-0.00932,0.00253,0.19451,0.19810,-0.29028,-0.27918,-0.00000,2.73504,2.82743,-0.09643,-0.07332,0.00379,4.34409,4.28109,-0.13167,-0.07716,0.00417,5.96059,6.13701
1.7285,-0.73613,0.25080,-0.73613,0.25080,-0.73419,0.26094,0.29525,1.01910,1.02944,0.75816,1.02944,0.75816,0.00000,0.00000,0,0.00038,-0.10137,-0.08770,-0.01284,1.32793,1.35920,-0.04259,-0.06219,0.01476,-0.82882,-0.86193,0.00522,-0.00899,-0.00609,0.11131,0.09569,-0.29017,-0.27927,-0.01049,2.73689,2.85927,-0.09654,-0.07367,0.00166,4.36755,4.43847,-0.13283,-0.07717,0.00269,5.94745,6.01350
1.8305,-0.74405,0.21675,-0.74405,0.21675,-0.73924,0.23619,0.31735,1.01165,1.05659,0.77546,1.05659,0.77546,0.00000,0.00000,0,0.00118,-0.10263,-0.08808,-0.00926,1.37788,1.38417,-0.04141,-0.05548,0.10305,-0.25933,-0.33965,0.00651,-0.00842,0.00578,0.05807,0.11272,-0.28998,-0.27928,-0.00026,2.78164,2.72954,-0.09659,-0.07393,-0.00380,4.39827,4.35531,-0.13420,-0.07721,-0.01382,5.91015,5.75867
1.9318,-0.73810,0.18500,-0.73810,0.18500,-0.73760,0.19691,0.33949,1.00536,1.07709,0.80845,1.07709,0.80845,0.00000,0.00000,0,0.00030,-0.10441,-0.08876,-0.01332,1.53743,1.54362,-0.04058,-0.05269,0.00831,-0.47287,-0.31730,0.00755,-0.00785,0.00388,-0.01564,-0.05592,-0.28901,-0.27930,0.00238,2.70709,2.69111,-0.09587,-0.07409,-0.00177,4.35426,4.41831,-0.13599,-0.07717,0.00072,5.95474,5.94599
2.0324,-0.73625,0.17419,-0.73625,0.17419,-0.73658,0.18014,0.36162,0.99976,1.09820,0.81962,1.09820,0.81962,0.00000,0.00000,0,0.00034,-0.10530,-0.08915,-0.00711,1.58359,1.54087,-0.03965,-0.05144,0.00916,-0.45378,-0.32257,0.00854,-0.00738,0.00758,-0.06944,-0.12205,-0.28896,-0.27932,0.00095,2.72508,2.64158,-0.09600,-0.07427,-0.00584,4.42478,4.35340,-0.13696,-0.07717,0.00620,5.95185,5.87703
2.1329,-0.74067,0.16088,-0.74067,0.16088,-0.73929,0.16713,0.38376,0.99460,1.12306,0.82747,1.12306,0.82747,0.00000,0.00000,0,0.00032,-0.10612,-0.08950,-0.00755,1.64900,1.65394,-0.03853,-0.04970,0.03107,-0.39682,-0.29718,0.00970,-0.00686,0.00615,-0.15701,-0.13973,-0.28912,-0.27936,0.00351,2.77138,2.72271,-0.09635,-0.07447,0.00611,4.48042,4.47950,-0.13791,-0.07719,0.00199,5.96046,6.02003
2.2352,-0.74921,0.10495,-0.74921,0.10495,-0.74590,0.13237,0.40604,0.99007,1.15194,0.85770,1.15194,0.85770,0.00000,0.00000,0,0.00130,-0.10796,-0.08992,-0.00013,1.77274,1.75195,-0.03731,-0.04197,0.01540,-0.07449,-0.05459,0.01111,-0.00586,0.01059,-0.19744,-0.17186,-0.28842,-0.27940,0.00277,2.78664,2.96680,-0.09596,-0.07478,0.00227,4.48530,4.49195,-0.13982,-0.07720,0.00090,5.94054,5.69365
2.3350,-0.75336,0.08748,-0.75336,0.08748,-0.75010,0.09732,0.42846,0.98683,1.17856,0.88951,1.17856,0.88951,0.00000,0.00000,0,0.00037,-0.10981,-0.09094,-0.00932,1.83551,1.72555,-0.03619,-0.04101,0.00298,-0.08216,0.08142,0.01241,-0.00510,0.01485,-0.24387,-0.24750,-0.28762,-0.27940,-0.00557,2.67779,2.65066,-0.09545,-0.07494,-0.00841,4.43968,4.43512,-0.14172,-0.07720,0.00257,5.95923,6.01063
2.4351,-0.75045,0.07571,-0.75045,0.07571,-0.74948,0.08276,0.45095,0.98417,1.20043,0.90141,1.20043,0.90141,0.00000,0.00000,0,0.00028,-0.11074,-0.09146,-0.00649,1.90000,2.03802,-0.03523,-0.04060,-0.00746,-0.15197,-0.14588,0.01344,-0.00415,0.01180,-0.26360,-0.28730,-0.28755,-0.27942,-0.00785,2.68716,2.75148,-0.09556,-0.07511,-0.00439,4.47966,4.46489,-0.14274,-0.07722,-0.00221,5.93017,5.83386
2.5383,-0.74959,0.06802,-0.74959,0.06802,-0.74987,0.07237,0.47344,0.98189,1.22331,0.90952,1.22331,0.90952,0.00000,0.00000,0,0.00032,-0.11154,-0.09202,-0.00051,1.96362,2.01957,-0.03420,-0.04019,0.01119,-0.17099,-0.27016,0.01451,-0.00294,0.02088,-0.27441,-0.33424,-0.28766,-0.27943,-0.00218,2.71966,2.73137,-0.09586,-0.07533,-0.00667,4.53225,4.63030,-0.14365,-0.07722,0.00135,5.93622,6.04646
2.6405,-0.75168,0.05551,-0.75168,0.05551,-0.75128,0.06148,0.49596,0.97990,1.24724,0.91842,1.24724,0.91842,0.00000,0.00000,0,0.00033,-0.11239,-0.09261,-0.01393,1.99660,2.12689,-0.03313,-0.03980,0.00204,-0.20933,-0.21129,0.01562,-0.00163,0.01600,-0.34078,-0.24261,-0.28776,-0.27948,-0.01585,2.73714,2.78113,-0.09614,-0.07564,-0.00570,4.57951,4.50480,-0.14462,-0.07723,-0.00099,5.95515,6.13689
2.7412,-0.75530,0.03811,-0.75530,0.03811,-0.75296,0.04554,0.51852,0.97833,1.27148,0.93280,1.27148,0.93280,0.00000,0.00000,0,0.00028,-0.11347,-0.09326,-0.01271,2.08052,2.02253,-0.03207,-0.03917,-0.00005,-0.25453,-0.25443,0.01677,0.00001,0.01389,-0.31428,-0.41784,-0.28763,-0.27946,0.00300,2.77708,2.86125,-0.09623,-0.07590,-0.00287,4.59966,4.67946,-0.14580,-0.07723,0.00060,5.93541,5.97487
2.8429,-0.75770,0.02084,-0.75770,0.02084,-0.75554,0.02852,0.54114,0.97728,1.29668,0.94876,1.29668,0.94876,0.00000,0.00000,0,0.00027,-0.11464,-0.09421,-0.00971,2.12282,2.11030,-0.03096,-0.03863,0.00901,-0.31431,-0.20782,0.01796,0.00128,0.00853,-0.36661,-0.38673,-0.28746,-0.27949,0.00042,2.75296,2.79646,-0.09628,-0.07616,-0.01379,4.61242,4.71466,-0.14706,-0.07722,0.00398,5.98764,6.04958
2.9438,-0.75741,0.00565,-0.75741,0.00565,-0.75730,0.01317,0.56386,0.97699,1.32116,0.96383,1.32116,0.96383,0.00000,0.00000,32,0.00025,-0.11575,-0.09610,-0.03189,2.04218,2.12669,-0.02989,-0.03780,0.01050,-0.31664,-0.25922,0.01912,0.00215,0.00041,-0.43125,-0.31020,-0.28731,-0.27951,-0.00187,2.77973,2.59629,-0.09635,-0.07650,-0.00852,4.66067,4.69023,-0.14828,-0.07723,-0.00177,5.93087,6.00243
3.0469,-0.74361,-0.01730,-0.74361,-0.01730,-0.74935,-0.00667,0.58647,0.97699,1.33581,0.98366,1.33581,0.98366,0.00000,0.00000,32,0.00038,-0.11687,-0.10015,-0.03611,1.86408,1.81405,-0.02928,-0.03676,0.00384,-0.35344,-0.34364,0.01985,0.00274,0.00896,-0.44618,-0.35704,-0.28677,-0.27952,-0.00126,2.71814,2.63784,-0.09598,-0.07678,-0.00936,4.63796,4.75392,-0.14941,-0.07722,0.01077,5.97077,5.97495
3.1482,-0.73935,-0.03562,-0.73935,-0.03562,-0.74103,-0.02691,0.60877,0.97729,1.34980,1.00420,1.34980,1.00420,0.00000,0.00000,0,0.00029,-0.11801,-0.10208,-0.00881,1.95477,1.90527,-0.02871,-0.03548,0.01388,-0.24275,-0.20796,0.02054,0.00311,0.00052,-0.50642,-0.54770,-0.28619,-0.27951,0.00114,2.73149,2.71462,-0.09557,-0.07702,0.00289,4.63142,4.65188,-0.15055,-0.07727,-0.01203,5.91792,5.98336
3.2500,-0.73783,-0.05228,-0.73783,-0.05228,-0.73933,-0.04410,0.63097,0.97842,1.37029,1.02251,1.37029,1.02251,0.00000,0.00000,0,0.00026,-0.11918,-0.10283,-0.00470,1.98365,2.04117,-0.02783,-0.03399,0.00935,-0.27392,-0.29317,0.02153,0.00345,0.00603,-0.56530,-0.54589,-0.28583,-0.27952,0.00667,2.74217,2.71906,-0.09541,-0.07733,0.00305,4.64126,4.50651,-0.15178,-0.07728,-0.01100,5.90445,5.79843
3.3516,-0.73918,-0.06074,-0.73918,-0.06074,-0.73849,-0.05596,0.65311,0.97997,1.39161,1.03593,1.39161,1.03593,0.00000,0.00000,0,0.00073,-0.12016,-0.10334,-0.00381,2.06018,2.05365,-0.02689,-0.03347,-0.00405,-0.30061,-0.23987,0.02254,0.00406,0.00334,-0.62897,-0.63910,-0.28568,-0.27954,-0.00159,2.70881,2.56808,-0.09546,-0.07768,-0.00138,4.65501,4.63078,-0.15285,-0.07727,-0.00532,5.93731,5.88124
3.4540,-0.73602,-0.06985,-0.73602,-0.06985,-0.73602,-0.06523,0.67523,0.98181,1.41124,1.04705,1.41124,1.04705,0.00000,0.00000,0,0.00165,-0.12102,-0.10378,-0.00538,2.10031,1.93276,-0.02603,-0.03298,-0.00411,-0.36290,-0.35829,0.02346,0.00470,0.00570,-0.68564,-0.64506,-0.28560,-0.27954,0.00477,2.73862,2.80986,-0.09555,-0.07812,-0.00631,4.64139,4.78138,-0.15379,-0.07727,0.00025,5.99400,5.95546
3.5530,-0.73633,-0.07890,-0.73633,-0.07890,-0.73592,-0.07414,0.69730,0.98393,1.43321,1.05807,1.43321,1.05807,0.00000,0.00000,0,0.00028,-0.12192,-0.10419,-0.00896,2.16444,2.20473,-0.02505,-0.03247,0.00991,-0.38982,-0.25210,0.02449,0.00525,0.00652,-0.75292,-0.63096,-0.28557,-0.27956,-0.00375,2.71122,2.66038,-0.09570,-0.07875,-0.00091,4.65368,4.63903,-0.15478,-0.07724,0.01631,5.98451,5.95369
3.6536,-0.74294,-0.09085,-0.74294,-0.09085,-0.73971,-0.08489,0.71944,0.98634,1.45915,1.07123,1.45915,1.07123,0.00000,0.00000,0,0.00028,-0.12298,-0.10456,-0.00982,2.23013,2.19685,-0.02391,-0.03182,-0.00098,-0.44341,-0.33644,0.02571,0.00582,0.00336,-0.82140,-0.84719,-0.28553,-0.27959,-0.00923,2.72947,2.58793,-0.09588,-0.07980,-0.02793,4.57769,4.39674,-0.15596,-0.07728,-0.00208,5.95156,5.89953
3.7573,-0.76114,-0.10481,-0.76114,-0.10481,-0.75284,-0.09825,0.74182,0.98912,1.49466,1.08737,1.49466,1.08737,0.00000,0.00000,0,0.00263,-0.12436,-0.10501,-0.01224,2.32533,2.26945,-0.02233,-0.03132,0.00728,-0.53192,-0.49247,0.02737,0.00667,0.01166,-0.89955,-0.95277,-0.28555,-0.27957,0.00239,2.74923,2.78202,-0.09620,-0.08332,-0.07175,4.27503,4.29760,-0.15751,-0.07726,0.00798,5.96989,6.08783
3.8561,-0.82520,-0.14604,-0.82520,-0.14604,-0.79726,-0.12811,0.76510,0.99255,1.56235,1.12066,1.56235,1.12066,0.00000,0.00000,0,0.00028,-0.12710,-0.10570,-0.00161,2.49959,2.57917,-0.01932,-0.03025,0.01195,-0.60542,-0.70540,0.03053,0.00819,0.02123,-0.96896,-0.99171,-0.28548,-0.27961,-0.00441,2.73741,2.72128,-0.09671,-0.09391,-0.08112,3.66318,3.76409,-0.16055,-0.07728,0.00019,5.97889,6.04067
3.9571,-0.86571,-0.21846,-0.86571,-0.21846,-0.84490,-0.18484,0.78992,0.99733,1.63481,1.18217,1.63481,1.18217,0.00000,0.00000,0,0.00040,-0.13111,-0.10691,-0.01649,2.70847,2.66417,-0.01619,-0.02884,0.00225,-0.79094,-0.79789,0.03400,0.01456,0.11718,-0.60237,-0.69009,-0.28433,-0.27960,0.00012,2.68395,2.64210,-0.09627,-0.10020,-0.03475,3.41355,3.33148,-0.16478,-0.07728,0.00067,5.94096,5.84602
4.0600,-0.90783,-0.33713,-0.90783,-0.33713,-0.88708,-0.29524,0.81602,1.00487,1.70310,1.30011,1.70310,1.30011,0.00000,0.00000,0,0.00031,-0.13740,-0.10915,-0.02753,3.04113,3.00581,-0.01344,-0.02771,0.01019,-0.87802,-0.72601,0.03743,0.02698,0.01176,-0.37242,-0.32570,-0.28076,-0.27954,-0.00129,2.40407,2.40879,-0.09358,-0.10132,-0.00580,3.14014,3.12855,-0.17102,-0.07727,0.00405,5.96067,5.88273
4.1624,-0.89913,-0.36330,-0.89913,-0.36330,-0.89361,-0.34907,0.84276,1.01481,1.73637,1.36388,1.73637,1.36388,0.00000,0.00000,0,0.00030,-0.14073,-0.11040,0.00144,3.24351,3.00952,-0.01212,-0.02699,-0.00091,-0.96228,-0.89582,0.03912,0.02737,0.00371,-0.51441,-0.44480,-0.27876,-0.27951,-0.00409,2.32624,2.18229,-0.09203,-0.10165,-0.00067,3.05470,2.96271,-0.17430,-0.07729,-0.00055,5.94627,5.92274
4.2634,-0.89492,-0.37109,-0.89492,-0.37109,-0.89512,-0.36538,0.86961,1.02558,1.76472,1.39096,1.76472,1.39096,0.00000,0.00000,0,0.00031,-0.14243,-0.11101,0.00754,3.34804,3.25190,-0.01090,-0.02647,0.00745,-1.03056,-1.03084,0.04048,0.02772,-0.00158,-0.58779,-0.48651,-0.27818,-0.27949,0.00316,2.32226,2.24765,-0.09175,-0.10171,0.00358,3.06380,2.94815,-0.17607,-0.07731,-0.00780,5.93498,5.92657
4.3648,-0.89389,-0.37546,-0.89389,-0.37546,-0.89434,-0.37202,0.89645,1.03667,1.79079,1.40869,1.79079,1.40869,0.00000,0.00000,0,0.00031,-0.14369,-0.11153,-0.00074,3.42669,3.59076,-0.00976,-0.02578,0.01601,-1.04720,-1.01698,0.04171,0.02812,0.00555,-0.64966,-0.70206,-0.27795,-0.27949,0.00405,2.31979,2.22574,-0.09176,-0.10176,-0.00293,3.03890,3.10271,-0.17743,-0.07728,0.00924,5.99400,6.04834
4.4685,-0.89259,-0.38632,-0.89259,-0.38632,-0.89311,-0.38096,0.92326,1.04799,1.81638,1.42895,1.81638,1.42895,0.00000,0.00000,0,0.00037,-0.14505,-0.11196,-0.00379,3.53671,3.58994,-0.00865,-0.02481,0.01537,-1.09333,-1.10290,0.04293,0.02849,0.00737,-0.70460,-0.59321,-0.27761,-0.27949,0.00102,2.28351,2.30169,-0.09166,-0.10181,-0.00399,2.98420,2.79691,-0.17887,-0.07729,0.00301,5.98521,5.86670
4.5698,-0.89699,-0.40979,-0.89699,-0.40979,-0.89646,-0.39916,0.95012,1.05971,1.84658,1.45886,1.84658,1.45886,0.00000,0.00000,0,0.00026,-0.14690,-0.11259,-0.00499,3.66560,3.70577,-0.00736,-0.02255,0.02052,-1.02889,-1.17018,0.04438,0.02923,0.00341,-0.80171,-0.72171,-0.27695,-0.27947,-0.00035,2.23966,2.45074,-0.09131,-0.10184,-0.01513,2.92072,2.95173,-0.18079,-0.07730,0.00548,5.96636,5.95119
4.6727,-0.89681,-0.42854,-0.89681,-0.42854,-0.89627,-0.42028,0.97701,1.07208,1.87328,1.49236,1.87328,1.49236,0.00000,0.00000,0,0.00029,-0.14884,-0.11332,-0.00580,3.83899,3.85386,-0.00624,-0.02120,0.00888,-1.09000,-1.01181,0.04568,0.03028,0.01053,-0.81498,-0.85490,-0.27608,-0.27947,-0.00671,2.16456,2.19840,-0.09074,-0.10180,0.00354,2.90421,2.81776,-0.18275,-0.07734,-0.01448,5.90425,5.71270
4.7740,-0.88921,-0.44719,-0.88921,-0.44719,-0.89345,-0.43805,1.00387,1.08500,1.89731,1.52305,1.89731,1.52305,0.00000,0.00000,0,0.00029,-0.15060,-0.11417,-0.00558,3.96113,3.84747,-0.00523,-0.01987,0.01798,-1.08260,-1.12131,0.04685,0.03185,0.03122,-0.76646,-0.86818,-0.27527,-0.27945,-0.00259,2.13061,2.14768,-0.09021,-0.10179,0.00090,2.85537,2.90670,-0.18454,-0.07732,-0.00351,5.97128,6.16787
4.8765,-0.90039,-0.52519,-0.90039,-0.52519,-0.89393,-0.48890,1.03062,1.09890,1.92455,1.58780,1.92455,1.58780,0.00000,0.00000,0,0.00038,-0.15386,-0.11540,-0.01224,4.09879,4.05239,-0.00419,-0.01767,0.02209,-1.00644,-1.03909,0.04826,0.04005,0.06156,-0.25922,-0.20271,-0.27311,-0.27940,-0.00044,1.97869,2.07607,-0.08846,-0.10180,0.00044,2.69976,2.71895,-0.18770,-0.07732,-0.00133,5.94974,6.01419
4.9785,-0.91137,-0.67927,-0.91137,-0.67927,-0.90304,-0.60014,1.05759,1.11523,1.96063,1.71537,1.96063,1.71537,0.00000,0.00000,0,0.00037,-0.15992,-0.11855,-0.03888,4.31789,4.27470,-0.00294,-0.00385,0.35709,0.76371,0.25608,0.05025,0.05216,0.09195,0.42167,0.23906,-0.26852,-0.27925,0.01003,1.67528,1.60755,-0.08456,-0.10178,0.00734,2.44653,2.49137,-0.19345,-0.07733,-0.00138,5.95461,5.96262
5.0812,-0.87211,-0.79658,-0.87211,-0.79658,-0.88458,-0.75374,1.08446,1.13638,1.96905,1.89012,1.96905,1.89012,0.00000,0.00000,0,0.00112,-0.16742,-0.12665,-0.08116,4.28052,4.27183,-0.00312,-0.00117,-0.01196,-0.14634,-0.26316,0.05111,0.05527,0.00934,0.33072,0.44283,-0.26145,-0.27892,0.00841,1.12799,1.20193,-0.07814,-0.10171,0.00544,1.89563,1.84723,-0.20024,-0.07732,0.00287,5.96253,5.96969
5.1815,-0.82246,-0.84636,-0.82246,-0.84636,-0.84592,-0.81828,1.11042,1.16015,1.95634,1.97843,1.95634,1.97843,0.00000,0.00000,0,0.00031,-0.17087,-0.13813,-0.08179,3.79889,3.73935,-0.00400,-0.00112,0.00246,-0.03848,0.08739,0.05078,0.05570,0.00171,0.38364,0.36282,-0.25755,-0.27877,-0.00800,0.92559,1.04516,-0.07445,-0.10169,0.00131,1.68572,1.82819,-0.20323,-0.07735,-0.00844,5.94933,6.02275
5.2821,-0.80068,-0.85879,-0.80068,-0.85879,-0.81226,-0.85075,1.13512,1.18540,1.94738,2.03615,1.94738,2.03615,0.00000,0.00000,0,0.00029,-0.17311,-0.14125,-0.01475,3.97290,4.00699,-0.00461,-0.00113,0.00198,-0.03847,-0.10506,0.05054,0.05570,0.00045,0.40336,0.50450,-0.25499,-0.27852,0.00140,0.77586,0.86698,-0.07202,-0.10164,-0.00407,1.49934,1.56299,-0.20516,-0.07734,-0.00561,5.96850,6.03169
