t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
3.6602,0.85974,0.26974,0.85974,0.26974,0.86281,0.26209,-1.67900,2.85703,-2.54181,2.59494,-2.54181,2.59494,0.00000,0.00000,0,0.00030,0.02576,0.03527,-0.00296,-0.22606,-0.27585,-0.08370,-0.09270,0.00664,2.12709,2.16988,-0.01835,-0.02473,-0.01181,2.83906,2.78477,-0.01332,-0.00191,-0.01207,2.01106,2.11806,0.19704,0.21046,-0.00216,3.06886,3.01177,0.02232,0.00289,-0.00417,3.50938,3.57926
3.7618,0.85319,0.27012,0.85319,0.27012,0.85576,0.26862,-1.70476,2.84903,-2.56052,2.58041,-2.56052,2.58041,0.00000,0.00000,0,0.00033,0.02675,0.03525,-0.00353,-0.18765,-0.18242,-0.08451,-0.09274,-0.00397,2.08928,2.16481,-0.01926,-0.02518,0.00109,2.83145,2.92632,-0.01355,-0.00249,-0.00297,2.12178,2.12708,0.19696,0.21005,0.00464,3.21799,3.18309,0.02334,0.00298,0.00565,3.22429,3.37113
3.8629,0.85351,0.27362,0.85351,0.27362,0.85430,0.27193,-1.73040,2.84091,-2.58470,2.56898,-2.58470,2.56898,0.00000,0.00000,0,0.00034,0.02772,0.03521,-0.00374,-0.14084,-0.13023,-0.08558,-0.09273,0.00234,2.05572,2.20104,-0.02040,-0.02549,0.00569,2.81577,2.67066,-0.01354,-0.00310,-0.01244,2.17227,2.20276,0.19714,0.20956,-0.00284,3.29862,3.35620,0.02439,0.00301,-0.00021,2.92141,2.89641
3.9638,0.85073,0.27588,0.85073,0.27588,0.85226,0.27519,-1.75599,2.83270,-2.60825,2.55750,-2.60825,2.55750,0.00000,0.00000,0,0.00030,0.02867,0.03519,-0.00260,-0.15996,-0.06755,-0.08663,-0.09273,0.00247,2.04010,1.96341,-0.02151,-0.02587,-0.00506,2.76554,2.72285,-0.01354,-0.00375,0.00168,2.27383,2.35913,0.19730,0.20888,-0.00887,3.41479,3.54211,0.02543,0.00308,0.00063,2.63341,2.62918
4.0641,0.84933,0.27866,0.84933,0.27866,0.85017,0.27716,-1.78152,2.82441,-2.63169,2.54725,-2.63169,2.54725,0.00000,0.00000,0,0.00027,0.02958,0.03518,0.00013,-0.13626,-0.06746,-0.08768,-0.09273,-0.00030,2.02369,2.03843,-0.02262,-0.02616,0.00381,2.79644,2.63405,-0.01350,-0.00453,-0.01672,2.31446,2.30786,0.19751,0.20832,-0.01380,3.47458,3.45535,0.02641,0.00317,0.00307,2.26755,2.33015
4.1669,0.84510,0.27533,0.84510,0.27533,0.84629,0.27536,-1.80695,2.81613,-2.65325,2.54076,-2.65325,2.54076,0.00000,0.00000,0,0.00028,0.03029,0.03517,0.00013,-0.08387,-0.06880,-0.08865,-0.09275,-0.00053,2.05217,2.16730,-0.02362,-0.02656,-0.00366,2.75284,2.87906,-0.01334,-0.00546,0.00087,2.35565,2.35681,0.19781,0.20777,-0.00628,3.56753,3.62046,0.02721,0.00324,-0.00367,1.89148,1.92086
4.2675,0.83829,0.27393,0.83829,0.27393,0.84117,0.27446,-1.83226,2.80789,-2.67342,2.53343,-2.67342,2.53343,0.00000,0.00000,0,0.00033,0.03100,0.03515,-0.00349,-0.09674,-0.15105,-0.08956,-0.09275,-0.00065,2.03511,2.12686,-0.02456,-0.02688,-0.00535,2.78172,2.73663,-0.01325,-0.00678,-0.02664,2.31375,2.18756,0.19804,0.20716,-0.00837,3.61869,3.50475,0.02800,0.00333,-0.00208,1.59906,1.49665
4.3697,0.83689,0.27444,0.83689,0.27444,0.83878,0.27431,-1.85745,2.79966,-2.69623,2.52535,-2.69623,2.52535,0.00000,0.00000,0,0.00028,0.03180,0.03516,-0.00363,-0.09660,-0.08625,-0.09059,-0.09276,-0.00519,2.08566,2.06682,-0.02563,-0.02728,-0.00579,2.82074,2.78174,-0.01313,-0.00797,-0.00872,2.33521,2.41921,0.19832,0.20639,-0.01363,3.65307,3.50846,0.02889,0.00342,0.00712,1.21590,1.29207
4.4710,0.83114,0.26974,0.83114,0.26974,0.83419,0.27160,-1.88254,2.79147,-2.71673,2.51987,-2.71673,2.51987,0.00000,0.00000,0,0.00026,0.03245,0.03518,0.00562,-0.06475,-0.18279,-0.09152,-0.09279,-0.00018,2.11028,2.00350,-0.02658,-0.02768,-0.00188,2.82346,2.77309,-0.01295,-0.00915,-0.00659,2.30379,2.26878,0.19863,0.20547,-0.01707,3.65418,3.59601,0.02962,0.00347,-0.00646,0.82506,0.85868
4.5740,0.82770,0.26505,0.82770,0.26505,0.82891,0.26701,-1.90747,2.78341,-2.73638,2.51640,-2.73638,2.51640,0.00000,0.00000,0,0.00034,0.03299,0.03515,-0.00291,-0.10715,-0.12717,-0.09242,-0.09282,0.00091,2.13824,2.01900,-0.02748,-0.02815,-0.00020,2.81206,2.89374,-0.01270,-0.01028,-0.01544,2.24622,2.36036,0.19900,0.20481,-0.00401,3.67902,3.57713,0.03025,0.00361,0.00580,0.52909,0.61648
4.6772,0.82276,0.26616,0.82276,0.26616,0.82476,0.26634,-1.93225,2.77542,-2.75701,2.50908,-2.75701,2.50908,0.00000,0.00000,0,0.00165,0.03372,0.03518,0.00371,-0.09848,-0.04403,-0.09335,-0.09294,-0.00887,2.15940,2.38918,-0.02844,-0.02869,-0.01099,2.80540,2.84069,-0.01260,-0.01112,-0.00156,2.22733,2.13269,0.19924,0.20432,-0.00367,3.69906,3.77031,0.03105,0.00376,-0.00285,0.14775,0.19938
4.7762,0.82016,0.26803,0.82016,0.26803,0.82204,0.26760,-1.95695,2.76740,-2.77899,2.49980,-2.77899,2.49980,0.00000,0.00000,0,0.00030,0.03455,0.03518,-0.00381,-0.15509,-0.07618,-0.09434,-0.09322,-0.00333,2.24868,2.27067,-0.02947,-0.02959,-0.01253,2.81097,2.85974,-0.01254,-0.01227,-0.01784,2.12578,2.15054,0.19945,0.20386,0.00559,3.75053,3.63621,0.03196,0.00399,0.01090,-0.19739,-0.11695
4.8770,0.81182,0.27659,0.81182,0.27659,0.81550,0.27327,-1.98149,2.75928,-2.79699,2.48601,-2.79699,2.48601,0.00000,0.00000,0,0.00029,0.03549,0.03524,-0.00079,-0.19266,-0.09264,-0.09511,-0.09359,-0.00175,2.32134,2.42900,-0.03035,-0.03096,-0.02464,2.75378,2.74324,-0.01275,-0.01316,-0.00787,2.09882,2.18826,0.19938,0.20345,-0.00941,3.74281,3.71572,0.03294,0.00414,0.00463,-0.62155,-0.51031
4.9803,0.81449,0.29695,0.81449,0.29695,0.81421,0.28743,-2.00593,2.75086,-2.82014,2.46343,-2.82014,2.46343,0.00000,0.00000,0,0.00033,0.03690,0.03542,0.00232,-0.27177,-0.30170,-0.09609,-0.09413,-0.01301,2.31482,2.51718,-0.03149,-0.03321,-0.01598,2.65528,2.62009,-0.01322,-0.01417,-0.01234,2.02650,2.13835,0.19911,0.20308,-0.00013,3.81136,3.77607,0.03439,0.00433,0.00161,-1.05230,-1.09668
5.0817,0.80755,0.31256,0.80755,0.31256,0.81139,0.30555,-2.03033,2.74191,-2.84172,2.43636,-2.84172,2.43636,0.00000,0.00000,0,0.00045,0.03847,0.03606,0.00344,-0.36639,-0.43389,-0.09697,-0.09515,-0.01509,2.30345,2.36101,-0.03258,-0.03501,-0.00725,2.60675,2.75706,-0.01389,-0.01561,-0.02140,1.96883,1.96106,0.19863,0.20262,-0.01168,3.81114,3.80968,0.03596,0.00471,0.00498,-1.55144,-1.63718
5.1839,0.79528,0.32751,0.79528,0.32751,0.80080,0.32062,-2.05449,2.73246,-2.85530,2.41184,-2.85530,2.41184,0.00000,0.00000,0,0.00028,0.03977,0.03709,0.00386,-0.40391,-0.24212,-0.09749,-0.09612,-0.00661,2.31358,2.49202,-0.03330,-0.03574,-0.01112,2.58005,2.58452,-0.01462,-0.01696,-0.00859,1.90260,1.99262,0.19804,0.20200,-0.00626,3.88182,3.94546,0.03723,0.00584,0.00787,-1.92152,-1.97435
5.2846,0.77854,0.33467,0.77854,0.33467,0.78604,0.33041,-2.07825,2.72265,-2.86429,2.39223,-2.86429,2.39223,0.00000,0.00000,0,0.00026,0.04077,0.03777,0.00634,-0.43925,-0.53594,-0.09782,-0.09662,-0.00412,2.34193,2.43817,-0.03380,-0.03604,0.00029,2.56631,2.62596,-0.01525,-0.01834,-0.02157,1.79781,1.87250,0.19752,0.20157,-0.00319,3.94025,3.79448,0.03820,0.00736,0.02425,-2.20752,-2.15833
5.3869,0.76640,0.33733,0.76640,0.33733,0.77193,0.33581,-2.10157,2.71263,-2.87350,2.37682,-2.87350,2.37682,0.00000,0.00000,0,0.00118,0.04159,0.03838,0.00787,-0.51037,-0.64820,-0.09818,-0.09699,-0.00860,2.33696,2.33166,-0.03428,-0.03626,-0.01122,2.53224,2.54388,-0.01569,-0.01991,-0.01450,1.67081,1.72965,0.19717,0.20113,-0.00141,3.97929,3.98514,0.03902,0.01015,0.04620,-2.37486,-2.23296
