t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0162,0.30810,-0.11827,0.30810,-0.11827,0.28965,-0.14509,-1.93384,1.86708,-2.22349,2.01217,-2.22349,2.01217,0.00000,0.00000,0,0.00041,-0.28605,-0.29264,-0.00265,3.35363,3.28155,-0.39626,-0.39130,-0.00891,3.01807,2.95777,-0.33621,-0.32075,0.00141,1.20259,1.14217,-0.37242,-0.36913,0.09521,-1.02450,-1.07111,-0.16220,-0.15259,0.00217,-0.11198,-0.27577,-0.29351,-0.31619,-0.00530,1.88154,1.84049
1.1166,0.36765,-0.07113,0.36765,-0.07113,0.34692,-0.09641,-1.94361,1.87061,-2.29053,1.96703,-2.29053,1.96703,0.00000,0.00000,0,0.00044,-0.28281,-0.29253,0.00752,3.07404,3.11517,-0.39919,-0.39218,-0.01137,3.22007,3.17460,-0.33945,-0.32108,-0.00648,1.56987,1.37810,-0.37295,-0.36039,0.00198,-0.58912,-0.63216,-0.16221,-0.15246,-0.00019,-0.00338,0.05538,-0.29007,-0.31587,0.00218,1.38682,1.49612
1.2184,0.37123,-0.07136,0.37123,-0.07136,0.36815,-0.07945,-1.95446,1.87315,-2.32261,1.95260,-2.32261,1.95260,0.00000,0.00000,0,0.00104,-0.28155,-0.29247,0.00449,2.89151,2.91362,-0.40062,-0.39282,-0.00039,3.36201,3.38153,-0.34097,-0.32148,-0.00673,1.82036,1.83804,-0.37291,-0.36026,0.00405,-0.46116,-0.51618,-0.16194,-0.15244,0.00528,0.12183,0.05599,-0.28870,-0.31556,-0.00641,1.05102,1.17250
1.3205,0.38018,-0.06478,0.38018,-0.06478,0.37621,-0.06912,-1.96566,1.87534,-2.34187,1.94446,-2.34187,1.94446,0.00000,0.00000,0,0.00032,-0.28082,-0.29241,0.00323,2.72356,2.72866,-0.40148,-0.39328,-0.00144,3.44041,3.19965,-0.34188,-0.32189,0.00136,2.10546,2.10237,-0.37287,-0.36029,-0.00123,-0.30843,-0.44984,-0.16176,-0.15247,-0.00043,0.20553,0.20919,-0.28789,-0.31487,0.00270,0.72959,0.84465
1.4216,0.37972,-0.06354,0.37972,-0.06354,0.37856,-0.06478,-1.97700,1.87732,-2.35556,1.94210,-2.35556,1.94210,0.00000,0.00000,0,0.00029,-0.28044,-0.29235,0.00058,2.55904,2.62082,-0.40211,-0.39374,0.00276,3.57154,3.55190,-0.34251,-0.32246,-0.01360,2.35357,2.30702,-0.37269,-0.36036,0.00316,-0.15001,-0.16046,-0.16150,-0.15246,0.00143,0.30490,0.31416,-0.28745,-0.31410,0.00555,0.43286,0.50237
1.5242,0.37853,-0.05428,0.37853,-0.05428,0.37836,-0.05813,-1.98834,1.87916,-2.36671,1.93729,-2.36671,1.93729,0.00000,0.00000,0,0.00221,-0.28002,-0.29225,-0.00434,2.39434,2.34896,-0.40261,-0.39431,-0.00278,3.63746,3.51807,-0.34304,-0.32304,-0.02171,2.55380,2.52065,-0.37267,-0.36045,-0.00160,-0.03984,-0.01496,-0.16140,-0.15248,-0.00141,0.42248,0.45155,-0.28698,-0.31328,0.01061,0.16765,0.23610
1.6255,0.37900,-0.05165,0.37900,-0.05165,0.37876,-0.05407,-1.99970,1.88084,-2.37847,1.93491,-2.37847,1.93491,0.00000,0.00000,0,0.00048,-0.27968,-0.29217,-0.00951,2.22159,2.34547,-0.40315,-0.39492,-0.01240,3.70213,3.55130,-0.34359,-0.32368,-0.00093,2.83151,2.73115,-0.37254,-0.36053,0.00035,0.12147,0.20884,-0.16119,-0.15249,0.00144,0.51716,0.38857,-0.28659,-0.31252,0.00859,-0.14149,-0.21577
1.7263,0.37291,-0.04455,0.37291,-0.04455,0.37454,-0.04698,-2.01098,1.88232,-2.38552,1.92930,-2.38552,1.92930,0.00000,0.00000,0,0.00038,-0.27930,-0.29207,-0.00442,2.05834,1.99510,-0.40345,-0.39556,-0.00936,3.78513,3.75943,-0.34393,-0.32437,-0.01007,3.03750,3.08571,-0.37263,-0.36065,-0.00737,0.24557,0.22301,-0.16122,-0.15252,-0.00385,0.59519,0.53201,-0.28620,-0.31150,0.01277,-0.40566,-0.36584
1.8283,0.37874,-0.03341,0.37874,-0.03341,0.37747,-0.03780,-2.02227,1.88357,-2.39973,1.92137,-2.39973,1.92137,0.00000,0.00000,0,0.00033,-0.27868,-0.29191,0.00407,1.86423,1.81097,-0.40408,-0.39617,-0.00734,3.91538,3.88297,-0.34461,-0.32517,-0.00958,3.29105,3.27259,-0.37267,-0.36080,-0.00442,0.37504,0.40886,-0.16116,-0.15254,0.00129,0.70487,0.69447,-0.28553,-0.30942,0.02076,-0.58315,-0.42634
1.9311,0.38061,-0.01994,0.38061,-0.01994,0.37880,-0.02575,-2.03361,1.88448,-2.41241,1.91024,-2.41241,1.91024,0.00000,0.00000,0,0.00034,-0.27796,-0.29175,0.00392,1.65229,1.75768,-0.40462,-0.39705,0.00226,3.99516,3.98470,-0.34523,-0.32590,-0.01192,3.47804,3.56250,-0.37288,-0.36095,-0.00178,0.56409,0.51211,-0.16126,-0.15254,0.01040,0.85055,0.79298,-0.28478,-0.30572,0.05721,-0.58540,-0.48430
2.0316,0.36070,0.01719,0.36070,0.01719,0.37602,-0.00446,-2.04502,1.88475,-2.42104,1.88921,-2.42104,1.88921,0.00000,0.00000,32,0.00027,-0.27691,-0.29157,0.00252,1.45684,1.41657,-0.40493,-0.39849,-0.01520,3.99519,3.85398,-0.34572,-0.32691,-0.01445,3.70259,3.70821,-0.37357,-0.36116,-0.00799,0.68274,0.68853,-0.16184,-0.15259,0.00643,0.98864,1.00851,-0.28376,-0.29306,0.08335,0.07591,0.36526
2.1329,0.35647,0.04299,0.35647,0.04299,0.35828,0.02383,-2.05591,1.88460,-2.41420,1.86077,-2.41420,1.86077,0.00000,0.00000,0,0.00042,-0.27586,-0.29132,0.00036,1.22149,1.30719,-0.40448,-0.40067,-0.04092,3.76744,3.70425,-0.34552,-0.32771,-0.01140,3.81945,3.71696,-0.37487,-0.36159,-0.00468,0.94036,0.91054,-0.16311,-0.15271,0.00023,1.17640,1.17647,-0.28286,-0.29230,0.01126,-0.23668,-0.09327
2.2354,0.35663,0.07411,0.35663,0.07411,0.35644,0.05674,-2.06660,1.88332,-2.42304,1.82658,-2.42304,1.82658,0.00000,0.00000,0,0.00125,-0.27426,-0.29093,0.00775,0.97524,0.92422,-0.40474,-0.40502,-0.03905,3.53512,3.59073,-0.34607,-0.32882,-0.01297,4.00445,4.03023,-0.37610,-0.36220,-0.01047,1.12025,1.16350,-0.16419,-0.15283,-0.01143,1.35976,1.22059,-0.28134,-0.29156,0.00172,-0.44350,-0.46687
2.3355,0.35849,0.12289,0.35849,0.12289,0.35817,0.09760,-2.07734,1.88093,-2.43550,1.78333,-2.43550,1.78333,0.00000,0.00000,0,0.00031,-0.27220,-0.29034,0.00147,0.64487,0.62219,-0.40513,-0.41127,-0.10978,2.89451,2.91137,-0.34682,-0.33070,-0.02607,4.09997,4.08769,-0.37763,-0.36283,-0.01421,1.35782,1.47903,-0.16552,-0.15295,-0.00885,1.54898,1.61212,-0.27938,-0.29065,0.01159,-0.61034,-0.66862
2.4370,0.35133,0.20222,0.35133,0.20222,0.35622,0.16826,-2.08808,1.87677,-2.44430,1.70851,-2.44430,1.70851,0.00000,0.00000,0,0.00030,-0.26891,-0.28903,0.01389,0.27899,0.42124,-0.40521,-0.41775,-0.00317,2.65152,2.67056,-0.34753,-0.33376,-0.03752,4.09373,4.09375,-0.38053,-0.36424,-0.02723,1.61896,1.59985,-0.16815,-0.15322,-0.00027,1.88944,1.85500,-0.27631,-0.28945,0.01111,-0.87067,-0.67442
2.5403,0.34733,0.24410,0.34733,0.24410,0.35061,0.22228,-2.09867,1.87070,-2.44928,1.64843,-2.44928,1.64843,0.00000,0.00000,0,0.00053,-0.26630,-0.28766,0.00996,-0.06271,0.02920,-0.40517,-0.41818,-0.00149,2.49460,2.66931,-0.34801,-0.33831,-0.03544,3.95293,3.92457,-0.38290,-0.36649,-0.01765,1.84378,1.92747,-0.17032,-0.15378,-0.00430,2.19491,2.33975,-0.27391,-0.28780,0.01382,-1.12367,-1.17406
2.6413,0.33180,0.33772,0.33180,0.33772,0.33763,0.28546,-2.10897,1.86311,-2.44660,1.57765,-2.44660,1.57765,0.00000,0.00000,0,0.00030,-0.26341,-0.28638,0.01661,-0.37172,-0.29126,-0.40473,-0.41825,-0.00531,2.27976,2.35729,-0.34818,-0.35310,-0.26851,2.36297,2.58592,-0.38586,-0.37058,-0.07500,1.78624,1.83654,-0.17310,-0.15462,-0.02104,2.46197,2.54172,-0.27129,-0.28596,0.02610,-1.26760,-1.22315
2.7421,0.26896,0.38065,0.26896,0.38065,0.30632,0.37083,-2.11876,1.85260,-2.42507,1.48177,-2.42507,1.48177,0.00000,0.00000,0,0.00027,-0.25986,-0.28451,0.00869,-0.88129,-0.83327,-0.40330,-0.41826,-0.00619,2.03089,2.31002,-0.34760,-0.35829,-0.00236,2.70422,2.75506,-0.39023,-0.38436,-0.11002,1.20806,1.20500,-0.17731,-0.15738,-0.02057,2.85860,2.81297,-0.26821,-0.28306,0.01265,-1.55442,-1.69777
2.8443,0.23498,0.36255,0.23498,0.36255,0.25229,0.36649,-2.12684,1.84153,-2.37913,1.47503,-2.37913,1.47503,0.00000,0.00000,0,0.00027,-0.26051,-0.28399,0.00649,-1.02131,-0.98895,-0.40114,-0.41825,-0.00310,1.64283,1.53756,-0.34553,-0.35828,0.00297,2.35585,2.27758,-0.39141,-0.39075,-0.01728,1.16874,1.25654,-0.17875,-0.15848,-0.00307,3.11188,3.13703,-0.26914,-0.28272,-0.00017,-1.60380,-1.60454
2.9488,0.22543,0.35980,0.22543,0.35980,0.23293,0.36277,-2.13400,1.83060,-2.36693,1.46783,-2.36693,1.46783,0.00000,0.00000,0,0.00080,-0.26046,-0.28299,0.01249,-1.24187,-1.34699,-0.40054,-0.41822,0.00361,1.42666,1.46387,-0.34500,-0.35824,0.00189,2.20807,2.22442,-0.39195,-0.39152,-0.01026,1.14614,1.17917,-0.17933,-0.15927,-0.00525,3.31318,3.22462,-0.26918,-0.28223,-0.00437,-1.72258,-1.59919
3.0501,0.22343,0.36152,0.22343,0.36152,0.22578,0.36128,-2.14085,1.81975,-2.36662,1.45847,-2.36662,1.45847,0.00000,0.00000,0,0.00032,-0.26008,-0.28208,0.00791,-1.47807,-1.48980,-0.40048,-0.41820,0.00147,1.22070,1.31283,-0.34503,-0.35821,-0.00566,2.00158,2.06699,-0.39234,-0.39195,-0.01208,1.13617,1.12314,-0.17970,-0.16017,-0.00082,3.55478,3.62227,-0.26883,-0.28109,0.02290,-1.79525,-1.61880
3.1558,0.22179,0.36682,0.22179,0.36682,0.22296,0.36563,-2.14755,1.80883,-2.37051,1.44320,-2.37051,1.44320,0.00000,0.00000,0,0.00256,-0.25936,-0.28107,0.01343,-1.72391,-1.78241,-0.40059,-0.41815,-0.00103,0.98950,0.96242,-0.34527,-0.35815,0.00641,1.90132,1.81065,-0.39289,-0.39219,-0.00881,1.17426,1.24548,-0.18018,-0.16134,-0.01390,3.69736,3.60698,-0.26815,-0.27946,0.01087,-1.88956,-2.02695
3.2564,0.19422,0.38404,0.19422,0.38404,0.20822,0.37450,-2.15405,1.79775,-2.36227,1.42325,-2.36227,1.42325,0.00000,0.00000,0,0.00030,-0.25870,-0.27906,0.02687,-1.87423,-1.75440,-0.40012,-0.41806,0.00475,0.75456,0.83097,-0.34497,-0.35811,-0.00541,1.72593,1.69854,-0.39387,-0.39238,-0.00433,1.21893,1.22798,-0.18116,-0.16318,-0.02628,3.82939,3.79134,-0.26761,-0.27277,0.09743,-1.35922,-1.38702
3.3578,0.11397,0.40560,0.11397,0.40560,0.14794,0.39498,-2.15926,1.78613,-2.30720,1.39115,-2.30720,1.39115,0.00000,0.00000,0,0.00026,-0.25848,-0.27319,0.08955,-1.54713,-1.56033,-0.39742,-0.41787,0.00053,0.39715,0.45304,-0.34259,-0.35797,0.00740,1.37884,1.37922,-0.39628,-0.39282,-0.00810,1.36613,1.31390,-0.18379,-0.17135,-0.05995,3.61062,3.58970,-0.26781,-0.26811,0.02635,-1.29776,-1.38547
3.4588,-0.00002,0.44920,-0.00002,0.44920,0.05435,0.42904,-2.16209,1.77371,-2.21645,1.34468,-2.21645,1.34468,0.00000,0.00000,0,0.00027,-0.25839,-0.25412,0.31193,0.32458,0.02014,-0.39299,-0.41670,0.02078,-0.09166,0.00661,-0.33863,-0.35780,0.00546,0.93547,0.82784,-0.39999,-0.39379,-0.01539,1.62473,1.58246,-0.18789,-0.17448,-0.03353,3.90113,3.73753,-0.26838,-0.26647,0.03092,-1.10057,-1.09111
3.5597,-0.08547,0.50846,-0.08547,0.50846,-0.04771,0.49274,-2.16180,1.75961,-2.11409,1.26687,-2.11409,1.26687,0.00000,0.00000,0,0.00035,-0.25723,-0.25219,0.00702,-0.51606,-0.40286,-0.38790,-0.41452,0.02779,-0.52888,-0.56934,-0.33427,-0.35751,0.00032,0.36483,0.49245,-0.40522,-0.39533,-0.02205,2.01923,1.88760,-0.19349,-0.17788,-0.04332,4.22657,4.31553,-0.26807,-0.26075,0.15486,-0.35147,-0.52733
3.6606,-0.19359,0.51879,-0.19359,0.51879,-0.15374,0.51400,-2.15835,1.74435,-2.00460,1.23035,-2.00460,1.23035,0.00000,0.00000,0,0.00026,-0.25794,-0.25205,0.00548,-0.36647,-0.42504,-0.38265,-0.40438,0.24741,0.11712,-0.15491,-0.32942,-0.35698,0.00155,-0.19455,-0.08693,-0.40889,-0.39699,-0.01721,2.20237,2.37322,-0.19769,-0.18195,-0.02358,4.43876,4.15952,-0.26952,-0.25405,-0.00252,-0.10668,-0.07497
3.7629,-0.21569,0.43655,-0.21569,0.43655,-0.20411,0.46466,-2.15264,1.72965,-1.94854,1.26499,-1.94854,1.26499,0.00000,0.00000,0,0.00031,-0.26051,-0.25217,0.00441,-0.13070,-0.23104,-0.38020,-0.39277,0.02541,-0.10779,-0.09916,-0.32671,-0.35633,0.00821,-0.63748,-0.63462,-0.40856,-0.39773,-0.01029,2.29023,2.19100,-0.19781,-0.18416,-0.01037,4.50797,4.52339,-0.27228,-0.25410,-0.01341,0.26990,0.21321
3.8656,-0.22920,0.43148,-0.22920,0.43148,-0.22523,0.43859,-2.14609,1.71626,-1.92086,1.27767,-1.92086,1.27767,0.00000,0.00000,0,0.00096,-0.26160,-0.25248,-0.00730,0.01734,-0.00443,-0.37897,-0.39204,0.01458,-0.31621,-0.30902,-0.32540,-0.35512,0.00896,-0.97370,-0.96063,-0.40859,-0.39809,0.01008,2.40203,2.47166,-0.19803,-0.18481,-0.00620,4.57608,4.46279,-0.27348,-0.25416,-0.00333,0.61818,0.49002
3.9659,-0.24170,0.41520,-0.24170,0.41520,-0.23631,0.42255,-2.13913,1.70339,-1.90282,1.28084,-1.90282,1.28084,0.00000,0.00000,0,0.00037,-0.26210,-0.25262,-0.00784,0.13131,0.16389,-0.37814,-0.39095,0.01857,-0.41983,-0.39408,-0.32456,-0.35327,0.02125,-1.18686,-1.13579,-0.40881,-0.39844,-0.00284,2.49516,2.51434,-0.19838,-0.18573,-0.01390,4.70546,4.82624,-0.27406,-0.25422,0.00398,0.85356,0.81176
4.0676,-0.25170,0.37995,-0.25170,0.37995,-0.24547,0.39528,-2.13190,1.69118,-1.88643,1.29590,-1.88643,1.29590,0.00000,0.00000,0,0.00045,-0.26306,-0.25283,-0.00695,0.28835,0.28944,-0.37745,-0.38976,0.01921,-0.51015,-0.43482,-0.32375,-0.35000,0.04104,-1.34055,-1.31454,-0.40852,-0.39880,-0.01088,2.55696,2.64129,-0.19822,-0.18693,-0.01419,4.75629,4.83866,-0.27506,-0.25433,0.00977,1.21430,1.12077
4.1688,-0.26729,0.33376,-0.26729,0.33376,-0.25970,0.35478,-2.12429,1.68003,-1.86459,1.32525,-1.86459,1.32525,0.00000,0.00000,0,0.00035,-0.26472,-0.25319,-0.00401,0.49601,0.45098,-0.37656,-0.38837,0.01585,-0.63579,-0.69342,-0.32263,-0.34510,0.07397,-1.28630,-1.31885,-0.40774,-0.39907,-0.00184,2.61681,2.63474,-0.19766,-0.18890,-0.03157,4.68397,4.59605,-0.27673,-0.25453,-0.00246,1.50449,1.51765
4.2695,-0.32389,0.13977,-0.32389,0.13977,-0.29091,0.21312,-2.11611,1.67144,-1.82520,1.45832,-1.82520,1.45832,0.00000,0.00000,0,0.00033,-0.27106,-0.25386,-0.01551,0.87436,0.89810,-0.37530,-0.38652,0.00325,-0.72442,-0.67859,-0.32030,-0.32296,0.00556,-0.24123,-0.13177,-0.40303,-0.39925,-0.00026,2.49472,2.61959,-0.19359,-0.19417,-0.04441,4.14633,4.08828,-0.28280,-0.25485,-0.00860,2.05275,2.06040
4.3718,-0.35759,0.10165,-0.35759,0.10165,-0.33911,0.12629,-2.10639,1.66689,-1.76728,1.54059,-1.76728,1.54059,0.00000,0.00000,0,0.00036,-0.27566,-0.25698,-0.01382,1.36874,1.44975,-0.37296,-0.38507,0.00678,-0.98186,-1.10314,-0.31733,-0.32216,0.00610,-0.49778,-0.46114,-0.40078,-0.39922,-0.00525,2.25154,2.21889,-0.19194,-0.19969,-0.02507,3.57570,3.38598,-0.28741,-0.25650,-0.01230,2.76081,2.93900
4.4721,-0.38219,0.08314,-0.38219,0.08314,-0.37217,0.09501,-2.09554,1.66375,-1.72337,1.56874,-1.72337,1.56874,0.00000,0.00000,0,0.00025,-0.27772,-0.25814,-0.00523,1.63613,1.65878,-0.37104,-0.38398,0.01511,-1.18272,-1.12338,-0.31522,-0.32130,0.00491,-0.63760,-0.56564,-0.40049,-0.39922,-0.00366,2.30218,2.35226,-0.19199,-0.20317,-0.03642,3.20607,3.26172,-0.28962,-0.25823,-0.01688,3.13017,3.03875
4.5755,-0.40202,0.07248,-0.40202,0.07248,-0.39287,0.07840,-2.08402,1.66126,-1.69115,1.58285,-1.69115,1.58285,0.00000,0.00000,0,0.00100,-0.27897,-0.25917,-0.01174,1.84062,1.81147,-0.36960,-0.38258,0.01816,-1.27726,-1.43150,-0.31369,-0.32078,-0.00052,-0.75895,-0.77713,-0.40054,-0.39926,-0.01186,2.29319,2.35951,-0.19228,-0.20491,-0.01818,3.04112,3.09724,-0.29098,-0.25988,-0.00993,3.44946,3.19588
4.6772,-0.40475,0.05356,-0.40475,0.05356,-0.40217,0.06184,-2.07204,1.65919,-1.66987,1.59735,-1.66987,1.59735,0.00000,0.00000,0,0.00038,-0.28000,-0.26036,-0.01238,2.07054,2.02219,-0.36867,-0.37950,0.04388,-1.20455,-1.29531,-0.31266,-0.32017,0.00996,-0.87179,-0.75425,-0.40037,-0.39926,-0.00214,2.33721,2.24685,-0.19228,-0.20541,-0.01360,2.87086,2.95858,-0.29208,-0.26219,-0.03492,3.65772,3.70070
4.7796,-0.41349,-0.06019,-0.41349,-0.06019,-0.41300,-0.00709,-2.05978,1.65830,-1.64678,1.66539,-1.64678,1.66539,0.00000,0.00000,32,0.00032,-0.28331,-0.26220,-0.02837,2.29091,2.29720,-0.36789,-0.36205,0.03725,-0.16873,-0.04587,-0.31134,-0.31904,0.01048,-0.94753,-0.91415,-0.39802,-0.39926,0.00142,2.18727,2.12977,-0.19027,-0.20543,0.00057,2.65329,2.69860,-0.29526,-0.26632,-0.06503,3.78456,3.93462
4.8801,-0.38485,-0.10714,-0.38485,-0.10714,-0.39867,-0.08187,-2.04760,1.66005,-1.64893,1.74192,-1.64893,1.74192,0.00000,0.00000,0,0.00027,-0.28645,-0.27041,-0.17539,1.84526,2.05045,-0.36832,-0.35987,0.00289,0.00919,-0.02544,-0.31114,-0.31830,0.00352,-1.04697,-1.14445,-0.39483,-0.39920,-0.00374,1.89180,1.96530,-0.18729,-0.20541,-0.00418,2.19458,2.27755,-0.29810,-0.27750,-0.06940,3.62078,3.77978
4.9815,-0.29590,-0.17683,-0.29590,-0.17683,-0.32700,-0.14997,-2.03694,1.66377,-1.70995,1.81374,-1.70995,1.81374,0.00000,0.00000,0,0.00031,-0.28821,-0.28137,-0.06395,1.66793,1.63074,-0.37146,-0.35990,-0.00523,0.33259,0.31740,-0.31364,-0.31813,0.00094,-0.94003,-0.88163,-0.39067,-0.39907,0.00387,1.61252,1.64416,-0.18298,-0.20534,-0.00386,1.66930,1.73493,-0.29924,-0.28079,-0.02136,3.85687,3.77203
5.0840,-0.26832,-0.19825,-0.26832,-0.19825,-0.28243,-0.18908,-2.02802,1.66909,-1.74559,1.85818,-1.74559,1.85818,0.00000,0.00000,0,0.00130,-0.28934,-0.28333,-0.00434,1.86065,1.95202,-0.37331,-0.36010,0.00185,0.59329,0.63940,-0.31508,-0.31813,-0.00475,-0.89709,-0.86869,-0.38815,-0.39896,-0.00458,1.28100,1.27683,-0.18036,-0.20521,0.01418,1.23243,1.27589,-0.30001,-0.28208,-0.00981,4.03985,4.04557
5.1846,-0.26035,-0.20365,-0.26035,-0.20365,-0.26551,-0.20066,-2.01987,1.67500,-1.75437,1.87566,-1.75437,1.87566,0.00000,0.00000,0,0.00028,-0.28989,-0.28367,-0.00729,1.93416,1.82202,-0.37380,-0.36045,-0.00332,0.78173,0.75380,-0.31541,-0.31811,-0.00183,-0.90267,-0.93458,-0.38726,-0.39882,0.00710,1.16501,1.18387,-0.17947,-0.20514,-0.00300,0.88717,0.85055,-0.30044,-0.28317,-0.00059,4.22718,4.16097
