t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0128,0.25361,0.12089,0.25361,0.12089,0.25272,0.11213,-1.94299,1.90157,-2.19571,1.78944,-2.19571,1.78944,0.00000,0.00000,0,0.00031,-0.21132,-0.23042,0.00832,0.89925,0.75724,-0.32789,-0.33236,-0.01157,2.89236,3.03130,-0.26980,-0.27941,0.00171,2.16969,2.23022,-0.31618,-0.31510,0.00207,-1.48538,-1.40445,-0.10554,-0.10273,0.00424,-0.08427,-0.11492,-0.21976,-0.24781,0.01473,-1.21767,-1.16286
1.1143,0.25297,0.12825,0.25297,0.12825,0.25313,0.12419,-1.95058,1.89796,-2.20371,1.77378,-2.20371,1.77378,0.00000,0.00000,0,0.00028,-0.21051,-0.22960,0.01134,0.67093,0.93422,-0.32820,-0.33288,-0.00377,2.82797,2.81125,-0.27023,-0.27944,-0.01010,2.05734,2.12093,-0.31666,-0.31512,-0.00621,-1.47524,-1.48094,-0.10593,-0.10274,-0.00300,-0.02164,-0.04292,-0.21896,-0.24672,0.01933,-1.54771,-1.51821
1.2169,0.25204,0.12695,0.25204,0.12695,0.25258,0.12668,-1.95817,1.89418,-2.21075,1.76751,-2.21075,1.76751,0.00000,0.00000,0,0.00031,-0.21010,-0.22759,0.02410,0.59620,0.55430,-0.32850,-0.33299,0.00219,2.80664,2.76869,-0.27058,-0.27942,-0.00388,1.96924,2.06467,-0.31678,-0.31512,0.00947,-1.43628,-1.36846,-0.10599,-0.10276,-0.00792,-0.00769,-0.04045,-0.21854,-0.24562,0.00927,-1.85426,-1.89863
1.3185,0.24946,0.12958,0.24946,0.12958,0.24998,0.12853,-1.96569,1.89035,-2.21567,1.76182,-2.21567,1.76182,0.00000,0.00000,0,0.00028,-0.20977,-0.22497,0.03126,0.55647,0.48357,-0.32870,-0.33302,0.00535,2.76024,2.79261,-0.27082,-0.27938,0.00512,1.88851,1.85476,-0.31692,-0.31515,-0.00197,-1.42843,-1.49805,-0.10608,-0.10273,0.00303,0.05648,-0.00119,-0.21820,-0.24458,0.00948,-2.16182,-2.15529
1.4198,0.24944,0.13065,0.24944,0.13065,0.25028,0.12997,-1.97321,1.88647,-2.22348,1.75650,-2.22348,1.75650,0.00000,0.00000,0,0.00027,-0.20939,-0.22309,0.01730,0.42849,0.41901,-0.32904,-0.33305,-0.00380,2.71852,2.77728,-0.27120,-0.27935,0.00782,1.83955,1.91050,-0.31698,-0.31514,0.00541,-1.37352,-1.35123,-0.10608,-0.10274,0.00459,0.09623,0.24951,-0.21779,-0.24342,-0.00127,-2.42421,-2.64733
1.5218,0.24837,0.12778,0.24837,0.12778,0.24922,0.12926,-1.98070,1.88257,-2.22992,1.75331,-2.22992,1.75331,0.00000,0.00000,0,0.00029,-0.20912,-0.22192,0.00640,0.30694,0.35640,-0.32933,-0.33305,-0.00112,2.69834,2.84034,-0.27151,-0.27934,-0.00427,1.73210,1.69298,-0.31699,-0.31516,-0.00622,-1.36974,-1.43688,-0.10604,-0.10274,0.00447,0.13529,0.13672,-0.21751,-0.24178,0.01770,-2.58273,-2.54710
1.6236,0.24482,0.13602,0.24482,0.13602,0.24699,0.13186,-1.98815,1.87867,-2.23513,1.74681,-2.23513,1.74681,0.00000,0.00000,0,0.00118,-0.20875,-0.22085,0.01378,0.24329,0.30017,-0.32954,-0.33307,-0.00560,2.64418,2.54052,-0.27177,-0.27930,-0.00047,1.65835,1.59058,-0.31715,-0.31516,-0.00021,-1.35487,-1.37197,-0.10615,-0.10274,0.00562,0.14737,0.07077,-0.21713,-0.23703,0.10783,-2.29844,-2.31886
1.7240,0.15599,0.16930,0.15599,0.16930,0.18851,0.16198,-1.99466,1.87416,-2.18317,1.71218,-2.18317,1.71218,0.00000,0.00000,0,0.00029,-0.20836,-0.21982,0.00604,0.10362,0.19069,-0.32697,-0.33306,-0.00240,2.35461,2.39253,-0.26955,-0.27920,0.00837,1.39749,1.36077,-0.31959,-0.31527,-0.00712,-1.09858,-1.01123,-0.10881,-0.10278,0.00514,0.43534,0.28568,-0.21715,-0.22107,0.02480,-1.63337,-1.61758
1.8269,0.15459,0.18264,0.15459,0.18264,0.16098,0.18269,-1.99972,1.86889,-2.16071,1.68620,-2.16071,1.68620,0.00000,0.00000,0,0.00030,-0.20773,-0.21871,0.02157,-0.00002,-0.06022,-0.32581,-0.33304,-0.00101,2.22928,2.40333,-0.26863,-0.27910,-0.00094,1.21605,1.23040,-0.32110,-0.31540,-0.00693,-0.95734,-0.97844,-0.11038,-0.10284,0.00059,0.62384,0.54600,-0.21675,-0.22062,-0.00358,-1.75850,-1.65993
1.9300,0.15587,0.18625,0.15587,0.18625,0.15689,0.18558,-2.00446,1.86336,-2.16135,1.67778,-2.16135,1.67778,0.00000,0.00000,0,0.00027,-0.20737,-0.21784,0.01006,-0.07423,-0.08881,-0.32580,-0.33304,-0.00018,2.20109,2.31584,-0.26869,-0.27903,0.00479,1.11133,1.04750,-0.32144,-0.31547,-0.00515,-0.89577,-0.75964,-0.11068,-0.10286,0.00745,0.71716,0.59042,-0.21641,-0.22024,0.00375,-1.79651,-1.83508
2.0320,0.15389,0.18996,0.15389,0.18996,0.15538,0.18789,-2.00915,1.85775,-2.16453,1.66986,-2.16453,1.66986,0.00000,0.00000,0,0.00027,-0.20698,-0.21678,0.01110,-0.12913,-0.08380,-0.32592,-0.33303,0.00324,2.11069,2.24010,-0.26887,-0.27898,0.00141,1.02042,1.07993,-0.32170,-0.31554,0.00029,-0.83561,-0.81385,-0.11090,-0.10294,-0.00889,0.78939,0.76004,-0.21603,-0.21999,0.00118,-1.84703,-1.99840
2.1357,0.15234,0.19351,0.15234,0.19351,0.15291,0.19216,-2.01376,1.85203,-2.16667,1.65988,-2.16667,1.65988,0.00000,0.00000,0,0.00198,-0.20652,-0.21582,0.01641,-0.21006,-0.20711,-0.32597,-0.33301,-0.00063,2.01269,1.94434,-0.26901,-0.27893,-0.00614,0.88069,0.87493,-0.32207,-0.31565,-0.00550,-0.71908,-0.70862,-0.11123,-0.10298,-0.00300,0.93847,0.98185,-0.21560,-0.21971,0.00177,-1.89327,-1.81815
2.2356,0.14697,0.19465,0.14697,0.19465,0.14892,0.19371,-2.01827,1.84624,-2.16719,1.65253,-2.16719,1.65253,0.00000,0.00000,0,0.00051,-0.20620,-0.21509,-0.00044,-0.33448,-0.43886,-0.32597,-0.33299,-0.00662,1.92447,2.03192,-0.26906,-0.27884,-0.00023,0.80172,0.72698,-0.32236,-0.31577,-0.00042,-0.64620,-0.60637,-0.11149,-0.10303,0.00064,1.03531,1.11551,-0.21531,-0.21941,0.00712,-1.92138,-1.88395
2.3390,0.14529,0.19495,0.14529,0.19495,0.14543,0.19478,-2.02266,1.84041,-2.16809,1.64563,-2.16809,1.64563,0.00000,0.00000,0,0.00043,-0.20590,-0.21434,0.00655,-0.42473,-0.46315,-0.32598,-0.33293,0.00066,1.86684,1.83282,-0.26913,-0.27874,0.00550,0.69139,0.57356,-0.32262,-0.31596,-0.00698,-0.54609,-0.60725,-0.11174,-0.10312,0.00359,1.15881,1.07151,-0.21502,-0.21910,0.00685,-1.97145,-1.94688
2.4408,0.14106,0.19903,0.14106,0.19903,0.14354,0.19709,-2.02700,1.83453,-2.17054,1.63744,-2.17054,1.63744,0.00000,0.00000,0,0.00032,-0.20550,-0.21372,-0.00099,-0.50001,-0.58385,-0.32605,-0.33291,0.00547,1.78697,1.64211,-0.26928,-0.27867,0.00012,0.59199,0.63261,-0.32291,-0.31615,-0.01025,-0.48610,-0.46994,-0.11199,-0.10318,0.00771,1.26975,1.29454,-0.21465,-0.21876,-0.00065,-2.05679,-2.00742
2.5421,0.13862,0.20206,0.13862,0.20206,0.14103,0.20102,-2.03128,1.82853,-2.17231,1.62751,-2.17231,1.62751,0.00000,0.00000,0,0.00105,-0.20506,-0.21303,0.00903,-0.59933,-0.47858,-0.32609,-0.33286,0.00253,1.72268,1.71709,-0.26940,-0.27861,0.00644,0.50133,0.52753,-0.32329,-0.31642,-0.00832,-0.39124,-0.45094,-0.11232,-0.10330,0.00227,1.42107,1.43912,-0.21423,-0.21843,0.00296,-2.09500,-2.01822
2.6419,0.13783,0.20723,0.13783,0.20723,0.13745,0.20491,-2.03543,1.82244,-2.17288,1.61753,-2.17288,1.61753,0.00000,0.00000,0,0.00035,-0.20463,-0.21266,-0.00149,-0.72856,-0.67388,-0.32608,-0.33284,0.00134,1.60994,1.68653,-0.26947,-0.27855,-0.00928,0.34307,0.44886,-0.32368,-0.31660,-0.00577,-0.28399,-0.42727,-0.11269,-0.10344,-0.01030,1.50328,1.59957,-0.21383,-0.21814,0.00941,-2.13999,-2.22636
2.7433,0.13386,0.20891,0.13386,0.20891,0.13545,0.20760,-2.03951,1.81624,-2.17496,1.60864,-2.17496,1.60864,0.00000,0.00000,0,0.00027,-0.20422,-0.21211,0.00605,-0.76018,-0.81239,-0.32613,-0.33280,-0.00115,1.54825,1.56272,-0.26960,-0.27843,-0.00350,0.27412,0.44364,-0.32401,-0.31682,-0.00488,-0.17572,-0.14608,-0.11297,-0.10350,0.00820,1.64554,1.62752,-0.21344,-0.21785,-0.00033,-2.20114,-2.24034
2.8445,0.13125,0.21181,0.13125,0.21181,0.13239,0.21124,-2.04353,1.80994,-2.17592,1.59870,-2.17592,1.59870,0.00000,0.00000,0,0.00031,-0.20378,-0.21167,-0.00361,-0.87798,-0.90442,-0.32614,-0.33274,0.00222,1.47175,1.39056,-0.26968,-0.27834,-0.00073,0.16445,0.09309,-0.32440,-0.31708,-0.00555,-0.08823,-0.14194,-0.11333,-0.10361,0.00633,1.78385,1.73685,-0.21304,-0.21753,0.00796,-2.25623,-2.34244
2.9455,0.12636,0.21285,0.12636,0.21285,0.12900,0.21253,-2.04744,1.80358,-2.17644,1.59105,-2.17644,1.59105,0.00000,0.00000,0,0.00040,-0.20345,-0.21128,0.00719,-0.98503,-0.94251,-0.32613,-0.33271,-0.00483,1.36559,1.25809,-0.26974,-0.27825,-0.00716,0.07310,0.16924,-0.32470,-0.31742,-0.00716,0.00495,0.00815,-0.11361,-0.10375,-0.00390,1.89913,1.88343,-0.21274,-0.21711,0.00656,-2.31302,-2.36421
3.0463,0.12576,0.21673,0.12576,0.21673,0.12733,0.21459,-2.05129,1.79718,-2.17862,1.58259,-2.17862,1.58259,0.00000,0.00000,0,0.00033,-0.20306,-0.21085,0.01257,-1.06510,-1.06065,-0.32619,-0.33265,0.00400,1.32420,1.39670,-0.26987,-0.27810,0.00030,0.01646,0.07446,-0.32501,-0.31767,-0.00307,0.09895,0.13158,-0.11387,-0.10385,0.00663,2.04159,2.06794,-0.21236,-0.21673,0.00728,-2.32842,-2.37843
3.1474,0.12304,0.21872,0.12304,0.21872,0.12386,0.21787,-2.05503,1.79068,-2.17889,1.57281,-2.17889,1.57281,0.00000,0.00000,0,0.00036,-0.20265,-0.21046,0.01776,-1.13457,-1.08304,-0.32616,-0.33261,-0.00067,1.21830,1.16882,-0.26992,-0.27793,0.00559,-0.06224,-0.16355,-0.32540,-0.31799,-0.00503,0.18064,0.10801,-0.11424,-0.10400,0.00240,2.17905,2.16680,-0.21198,-0.21619,0.00417,-2.41604,-2.47631
3.2497,0.12028,0.22493,0.12028,0.22493,0.12203,0.22243,-2.05872,1.78407,-2.18075,1.56164,-2.18075,1.56164,0.00000,0.00000,0,0.00057,-0.20214,-0.20985,0.01083,-1.23947,-1.28444,-0.32620,-0.33253,0.00879,1.19217,0.95445,-0.27005,-0.27784,0.00088,-0.13634,-0.06803,-0.32583,-0.31833,-0.00658,0.26094,0.20396,-0.11462,-0.10416,0.00813,2.32518,2.45146,-0.21151,-0.21578,0.00392,-2.44873,-2.55129
3.3508,0.11848,0.22786,0.11848,0.22786,0.11945,0.22639,-2.06235,1.77731,-2.18180,1.55092,-2.18180,1.55092,0.00000,0.00000,0,0.00029,-0.20168,-0.20930,0.00351,-1.31490,-1.25761,-0.32620,-0.33243,0.00118,1.11091,1.16600,-0.27015,-0.27767,0.00416,-0.24517,-0.19107,-0.32625,-0.31870,-0.00109,0.37343,0.46431,-0.11500,-0.10442,-0.00463,2.44859,2.34752,-0.21108,-0.21534,0.00486,-2.51492,-2.70239
3.4515,0.11128,0.22349,0.11128,0.22349,0.11423,0.22588,-2.06583,1.77050,-2.18007,1.54462,-2.18007,1.54462,0.00000,0.00000,0,0.00027,-0.20145,-0.20865,0.00960,-1.36793,-1.39173,-0.32609,-0.33230,0.00757,1.03544,1.20598,-0.27009,-0.27748,0.00682,-0.31070,-0.22857,-0.32654,-0.31909,-0.00313,0.46909,0.35432,-0.11529,-0.10471,-0.00121,2.59424,2.55002,-0.21088,-0.21485,0.00080,-2.55604,-2.54456
3.5522,0.10820,0.22581,0.10820,0.22581,0.10974,0.22439,-2.06919,1.76377,-2.17892,1.53938,-2.17892,1.53938,0.00000,0.00000,0,0.00027,-0.20125,-0.20787,0.00736,-1.41941,-1.56158,-0.32601,-0.33216,-0.00065,0.94590,0.75331,-0.27006,-0.27711,0.00253,-0.39531,-0.37660,-0.32678,-0.31940,-0.00159,0.54864,0.43227,-0.11551,-0.10509,-0.00836,2.67514,2.84079,-0.21072,-0.21446,0.00412,-2.55913,-2.48916
3.6529,0.10240,0.22754,0.10240,0.22754,0.10436,0.22700,-2.07239,1.75699,-2.17675,1.52999,-2.17675,1.52999,0.00000,0.00000,0,0.00036,-0.20091,-0.20662,0.02309,-1.41052,-1.36090,-0.32587,-0.33199,0.00690,0.87972,1.03588,-0.27000,-0.27673,-0.00141,-0.45369,-0.38640,-0.32721,-0.31968,-0.00017,0.63052,0.61708,-0.11593,-0.10569,-0.01003,2.78686,2.69274,-0.21042,-0.21418,-0.00372,-2.64311,-2.50972
3.7552,0.08991,0.23420,0.08991,0.23420,0.09493,0.23082,-2.07536,1.75013,-2.17029,1.51931,-2.17029,1.51931,0.00000,0.00000,0,0.00026,-0.20059,-0.20458,0.00633,-1.34419,-1.37831,-0.32552,-0.33178,0.00211,0.79317,0.71857,-0.26975,-0.27623,-0.00008,-0.51206,-0.51507,-0.32777,-0.32004,-0.00486,0.76366,0.82599,-0.11650,-0.10660,-0.00645,2.85936,2.86642,-0.21018,-0.21383,0.00804,-2.64907,-2.76955
3.8575,0.08138,0.23690,0.08138,0.23690,0.08565,0.23635,-2.07804,1.74309,-2.16369,1.50674,-2.16369,1.50674,0.00000,0.00000,0,0.00030,-0.20021,-0.20308,0.01391,-1.35107,-1.32160,-0.32516,-0.33158,0.00631,0.69672,0.54855,-0.26950,-0.27544,0.01048,-0.52671,-0.47138,-0.32842,-0.32041,-0.00856,0.83131,0.71799,-0.11715,-0.10783,-0.01198,2.96027,2.97907,-0.20987,-0.21346,0.00203,-2.71854,-2.60511
3.9599,0.07179,0.23668,0.07179,0.23668,0.07781,0.23681,-2.08048,1.73599,-2.15829,1.49918,-2.15829,1.49918,0.00000,0.00000,0,0.00031,-0.20000,-0.20241,0.01069,-1.36280,-1.41993,-0.32488,-0.33139,0.00207,0.61583,0.63527,-0.26929,-0.27447,0.00832,-0.55128,-0.58275,-0.32884,-0.32077,0.00533,0.96882,1.00548,-0.11758,-0.10855,-0.00400,3.03774,3.01438,-0.20972,-0.21316,0.00089,-2.72574,-2.67159
4.0605,0.06918,0.23448,0.06918,0.23448,0.07187,0.23651,-2.08270,1.72888,-2.15458,1.49237,-2.15458,1.49237,0.00000,0.00000,0,0.00027,-0.19979,-0.20175,0.01065,-1.32598,-1.40582,-0.32468,-0.33110,-0.00449,0.54138,0.57768,-0.26914,-0.27364,0.00682,-0.57927,-0.58684,-0.32919,-0.32116,0.00055,1.05471,1.00085,-0.11793,-0.10924,-0.01217,3.14310,3.00323,-0.20956,-0.21284,0.00790,-2.75742,-2.84834
4.1614,0.06018,0.23152,0.06018,0.23152,0.06343,0.23345,-2.08470,1.72183,-2.14812,1.48838,-2.14812,1.48838,0.00000,0.00000,0,0.00031,-0.19976,-0.20143,-0.00165,-1.35865,-1.30878,-0.32436,-0.33075,0.00383,0.48783,0.42028,-0.26887,-0.27281,0.00673,-0.58135,-0.62617,-0.32948,-0.32148,-0.00504,1.15259,1.09764,-0.11825,-0.10963,-0.00030,3.25961,3.20545,-0.20958,-0.21266,0.01132,-2.77044,-2.78943
4.2628,0.05699,0.22535,0.05699,0.22535,0.05845,0.22776,-2.08650,1.71494,-2.14495,1.48718,-2.14495,1.48718,0.00000,0.00000,0,0.00035,-0.19977,-0.20114,-0.00399,-1.36768,-1.38286,-0.32421,-0.33026,0.00975,0.43766,0.40983,-0.26873,-0.27187,0.01381,-0.56412,-0.58785,-0.32959,-0.32175,0.00171,1.24197,1.25202,-0.11838,-0.10999,-0.00352,3.37051,3.34625,-0.20961,-0.21255,0.00308,-2.82602,-2.79929
4.3654,0.05671,0.22363,0.05671,0.22363,0.05743,0.22459,-2.08824,1.70817,-2.14567,1.48357,-2.14567,1.48357,0.00000,0.00000,0,0.00031,-0.19961,-0.20083,0.00337,-1.38606,-1.37339,-0.32422,-0.32978,0.00761,0.39803,0.35115,-0.26877,-0.27111,0.01055,-0.53456,-0.70748,-0.32973,-0.32206,-0.01557,1.29531,1.21790,-0.11850,-0.11037,-0.00790,3.42748,3.44426,-0.20946,-0.21242,0.00393,-2.85787,-3.00084
4.4668,0.04989,0.21731,0.04989,0.21731,0.05301,0.22034,-2.08989,1.70149,-2.14291,1.48115,-2.14291,1.48115,0.00000,0.00000,0,0.00041,-0.19956,-0.20067,0.00078,-1.37688,-1.39891,-0.32408,-0.32897,0.01764,0.41621,0.36476,-0.26866,-0.27015,0.00478,-0.52926,-0.54845,-0.32988,-0.32232,-0.00010,1.41879,1.44715,-0.11866,-0.11067,0.00739,3.53712,3.41949,-0.20944,-0.21220,-0.00736,-2.89917,-2.81260
4.5680,0.04560,0.21164,0.04560,0.21164,0.04713,0.21440,-2.09137,1.69499,-2.13851,1.48059,-2.13851,1.48059,0.00000,0.00000,0,0.00044,-0.19963,-0.20052,0.00620,-1.37572,-1.28362,-0.32388,-0.32776,0.00786,0.38837,0.30564,-0.26846,-0.26935,0.01819,-0.46517,-0.67676,-0.32999,-0.32259,0.00254,1.52903,1.41398,-0.11880,-0.11102,-0.00731,3.62101,3.54218,-0.20953,-0.21205,-0.00129,-2.90801,-2.84767
4.6697,0.03737,0.20604,0.03737,0.20604,0.04178,0.20908,-2.09270,1.68865,-2.13448,1.47957,-2.13448,1.47957,0.00000,0.00000,0,0.00032,-0.19967,-0.20040,0.00253,-1.38573,-1.54195,-0.32369,-0.32675,0.00339,0.41216,0.47817,-0.26828,-0.26839,0.00773,-0.41758,-0.38251,-0.33011,-0.32289,-0.00680,1.54306,1.56934,-0.11894,-0.11135,-0.00681,3.67826,3.68160,-0.20959,-0.21196,-0.00349,-2.95518,-2.89272
4.7722,0.03806,0.20617,0.03806,0.20617,0.03855,0.20639,-2.09389,1.68244,-2.13243,1.47605,-2.13243,1.47605,0.00000,0.00000,0,0.00121,-0.19956,-0.20030,-0.00151,-1.38763,-1.37591,-0.32358,-0.32634,-0.00161,0.37081,0.26087,-0.26820,-0.26767,-0.00202,-0.41175,-0.48049,-0.33030,-0.32313,-0.00664,1.63847,1.63614,-0.11912,-0.11168,-0.00426,3.76429,3.64974,-0.20951,-0.21184,0.00109,-2.93213,-3.05049
4.8721,0.02970,0.19500,0.02970,0.19500,0.03355,0.19958,-2.09497,1.67635,-2.12852,1.47677,-2.12852,1.47677,0.00000,0.00000,0,0.00028,-0.19967,-0.20013,0.00041,-1.37878,-1.29828,-0.32340,-0.32589,0.00104,0.35030,0.15154,-0.26802,-0.26741,0.00534,-0.39237,-0.42100,-0.33034,-0.32341,-0.00187,1.70913,1.72212,-0.11920,-0.11210,-0.00956,3.81344,3.86905,-0.20964,-0.21170,0.00009,-2.97887,-2.92840
4.9735,0.03153,0.19323,0.03153,0.19323,0.03202,0.19442,-2.09594,1.67048,-2.12797,1.47605,-2.12797,1.47605,0.00000,0.00000,0,0.00026,-0.19965,-0.20007,-0.00004,-1.35354,-1.34955,-0.32337,-0.32524,-0.00372,0.36816,0.47813,-0.26800,-0.26719,-0.00329,-0.38115,-0.40269,-0.33039,-0.32367,-0.00355,1.78828,1.92081,-0.11924,-0.11243,-0.00111,3.89223,3.95326,-0.20963,-0.21160,0.01400,-2.95141,-2.99599
5.0750,0.02558,0.19384,0.02558,0.19384,0.02808,0.19336,-2.09684,1.66467,-2.12492,1.47132,-2.12492,1.47132,0.00000,0.00000,0,0.00028,-0.19952,-0.19996,0.00172,-1.35589,-1.36012,-0.32321,-0.32502,0.01065,0.37855,0.44723,-0.26788,-0.26701,0.00511,-0.34454,-0.41364,-0.33064,-0.32391,0.00562,1.90533,1.94743,-0.11950,-0.11276,0.00044,3.98650,4.02757,-0.20953,-0.21150,0.01084,-2.99878,-2.99723
5.1779,0.02219,0.19176,0.02219,0.19176,0.02475,0.19281,-2.09762,1.65888,-2.12237,1.46607,-2.12237,1.46607,0.00000,0.00000,0,0.00118,-0.19935,-0.19986,0.00459,-1.37625,-1.35896,-0.32306,-0.32477,0.00256,0.34556,0.41457,-0.26778,-0.26691,0.00051,-0.35687,-0.35847,-0.33091,-0.32422,-0.00612,1.90882,1.79889,-0.11976,-0.11324,0.00456,4.01132,3.82681,-0.20940,-0.21142,0.00413,-3.03891,-3.07617
