t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.0170,-0.25123,-0.22890,-0.25123,-0.22890,-0.25489,-0.22902,-1.82458,2.16643,-1.56969,2.39546,-1.56969,2.39546,0.00000,0.00000,0,0.00033,-0.05151,-0.04801,-0.01017,3.63366,3.55546,-0.10339,-0.10862,0.00270,1.21943,1.10622,-0.04111,-0.03704,-0.00059,0.17378,0.13629,-0.10616,-0.11398,0.00123,1.75120,1.84366,0.09889,0.08073,0.00492,-0.11761,-0.00584,-0.06096,0.00077,0.00222,5.95990,5.78364
1.1207,-0.24049,-0.23606,-0.24049,-0.23606,-0.24466,-0.23308,-1.81712,2.17335,-1.57246,2.40644,-1.57246,2.40644,0.00000,0.00000,0,0.00218,-0.05191,-0.05079,-0.06382,3.33828,3.22852,-0.10356,-0.10852,0.01087,1.19503,1.23628,-0.04120,-0.03706,0.00401,0.24150,0.26305,-0.10566,-0.11391,-0.00315,1.65086,1.69486,0.09938,0.08081,0.00508,-0.35998,-0.15585,-0.06130,0.00073,0.00357,5.97242,6.02035
1.2226,-0.20484,-0.26646,-0.20484,-0.26646,-0.22073,-0.25131,-1.81014,2.18060,-1.58941,2.43191,-1.58941,2.43191,0.00000,0.00000,0,0.00185,-0.05263,-0.06085,-0.05480,2.70148,2.68250,-0.10446,-0.10847,-0.00820,1.17278,1.23873,-0.04186,-0.03713,-0.00360,0.33976,0.37981,-0.10429,-0.11374,0.00437,1.44329,1.43224,0.10079,0.08099,-0.00002,-0.68534,-0.61586,-0.06182,0.00070,0.00739,5.99400,6.02573
1.3220,-0.19055,-0.28340,-0.19055,-0.28340,-0.19693,-0.27554,-1.80400,2.18864,-1.60707,2.46418,-1.60707,2.46418,0.00000,0.00000,0,0.00033,-0.05362,-0.06366,-0.01406,2.58778,2.59176,-0.10542,-0.10843,0.00343,1.23116,1.28248,-0.04253,-0.03718,-0.00185,0.42943,0.41256,-0.10263,-0.11349,0.00245,1.23837,1.20773,0.10247,0.08158,0.00395,-1.00869,-0.91875,-0.06258,0.00065,0.00207,5.98946,5.91462
1.4233,-0.19021,-0.28655,-0.19021,-0.28655,-0.19183,-0.28441,-1.79820,2.19709,-1.60638,2.48150,-1.60638,2.48150,0.00000,0.00000,0,0.00029,-0.05436,-0.06433,-0.00805,2.48459,2.53024,-0.10546,-0.10841,0.00034,1.21132,1.18860,-0.04243,-0.03723,-0.00772,0.45788,0.57686,-0.10193,-0.11330,-0.00359,1.07134,1.05645,0.10311,0.08653,0.03309,-0.86897,-0.78391,-0.06326,0.00059,-0.00915,5.94595,5.95606
1.5255,-0.18956,-0.28896,-0.18956,-0.28896,-0.18919,-0.28747,-1.79250,2.20568,-1.60331,2.49316,-1.60331,2.49316,0.00000,0.00000,0,0.00106,-0.05491,-0.06458,-0.00613,2.37987,2.37099,-0.10537,-0.10837,-0.00153,1.15882,1.25383,-0.04225,-0.03725,-0.00321,0.54107,0.50585,-0.10152,-0.11312,-0.00332,0.88860,1.05140,0.10348,0.08792,0.00833,-1.06889,-1.05559,-0.06377,0.00057,0.00165,5.97588,5.91079
1.6260,-0.18737,-0.28834,-0.18737,-0.28834,-0.18809,-0.28750,-1.78684,2.21430,-1.59875,2.50180,-1.59875,2.50180,0.00000,0.00000,0,0.00035,-0.05536,-0.06464,0.00299,2.32068,2.37495,-0.10519,-0.10830,0.00480,1.09546,1.21180,-0.04201,-0.03726,0.00841,0.57372,0.66202,-0.10125,-0.11287,0.00836,0.78923,0.83864,0.10369,0.08899,0.01263,-1.15778,-1.08791,-0.06422,0.00054,0.00836,5.98436,6.07235
1.7281,-0.18448,-0.29011,-0.18448,-0.29011,-0.18525,-0.28926,-1.78124,2.22295,-1.59599,2.51222,-1.59599,2.51222,0.00000,0.00000,0,0.00031,-0.05585,-0.06467,-0.00180,2.24136,2.19184,-0.10511,-0.10824,0.00127,1.05464,0.97845,-0.04185,-0.03730,0.00140,0.61939,0.50574,-0.10088,-0.11264,0.00661,0.66137,0.68935,0.10402,0.09015,0.00960,-1.25788,-1.20133,-0.06468,0.00048,-0.00364,5.95616,5.81262
1.8302,-0.18055,-0.28879,-0.18055,-0.28879,-0.18251,-0.28957,-1.77573,2.23165,-1.59322,2.52122,-1.59322,2.52122,0.00000,0.00000,0,0.00086,-0.05628,-0.06465,0.00232,2.15676,2.17321,-0.10502,-0.10813,0.00656,1.02152,1.03274,-0.04169,-0.03734,-0.00328,0.65212,0.63956,-0.10057,-0.11238,0.00449,0.48460,0.63049,0.10429,0.09182,0.02273,-1.30419,-1.22434,-0.06509,0.00045,0.00437,5.97748,6.04719
1.9311,-0.16650,-0.28519,-0.16650,-0.28519,-0.17334,-0.28761,-1.77039,2.24032,-1.59705,2.52793,-1.59705,2.52793,0.00000,0.00000,0,0.00030,-0.05648,-0.06465,-0.00076,2.08442,2.11563,-0.10522,-0.10804,-0.00297,0.99404,1.07506,-0.04183,-0.03737,-0.00030,0.71287,0.71036,-0.10022,-0.11193,0.00692,0.35382,0.41533,0.10464,0.09886,0.16533,-0.57536,-0.91549,-0.06525,0.00042,0.00426,5.98901,6.07072
2.0321,-0.13112,-0.27327,-0.13112,-0.27327,-0.13943,-0.27868,-1.76588,2.24878,-1.62645,2.52746,-1.62645,2.52746,0.00000,0.00000,0,0.00030,-0.05587,-0.06459,0.00346,1.94152,1.81761,-0.10659,-0.10801,0.00872,1.10412,1.10636,-0.04316,-0.03749,0.00545,0.89766,0.84702,-0.09967,-0.11147,0.00700,0.18122,0.23854,0.10538,0.10278,0.00790,-0.88439,-0.77877,-0.06447,0.00039,0.00761,5.97946,6.05721
2.1345,-0.13142,-0.27737,-0.13142,-0.27737,-0.13111,-0.27776,-1.76186,2.25712,-1.63075,2.53489,-1.63075,2.53489,0.00000,0.00000,0,0.00028,-0.05609,-0.06457,-0.00193,1.81972,1.78487,-0.10682,-0.10802,-0.00003,1.09086,1.21685,-0.04333,-0.03756,0.00088,0.97449,0.86894,-0.09928,-0.11099,0.00978,0.09160,0.05304,0.10577,0.10344,0.00113,-0.87986,-0.80385,-0.06464,0.00036,0.00027,5.96755,5.97119
2.2358,-0.12572,-0.27583,-0.12572,-0.27583,-0.12728,-0.27592,-1.75799,2.26542,-1.63071,2.54134,-1.63071,2.54134,0.00000,0.00000,0,0.00074,-0.05636,-0.06455,-0.00278,1.75189,1.70087,-0.10685,-0.10801,0.00098,1.07274,1.10085,-0.04330,-0.03761,-0.00408,1.01497,0.91770,-0.09902,-0.11057,0.00349,-0.09190,-0.15874,0.10602,0.10392,0.00274,-0.88191,-0.96113,-0.06489,0.00033,-0.00050,5.95440,5.82202
2.3371,-0.11850,-0.27167,-0.11850,-0.27167,-0.12157,-0.27349,-1.75426,2.27366,-1.63269,2.54714,-1.63269,2.54714,0.00000,0.00000,0,0.00089,-0.05656,-0.06452,-0.00571,1.67956,1.60318,-0.10697,-0.10801,-0.00307,1.05878,0.96883,-0.04337,-0.03768,-0.00330,1.08201,1.01967,-0.09874,-0.11011,0.00879,-0.18459,-0.21025,0.10629,0.10432,0.00381,-0.91011,-0.88192,-0.06505,0.00029,-0.00597,5.98483,6.10142
2.4378,-0.11355,-0.27175,-0.11355,-0.27175,-0.11521,-0.27127,-1.75073,2.28181,-1.63552,2.55308,-1.63552,2.55308,0.00000,0.00000,0,0.00049,-0.05675,-0.06448,0.00149,1.57070,1.59116,-0.10712,-0.10800,0.00459,1.05261,0.94720,-0.04347,-0.03775,-0.00473,1.15203,1.18099,-0.09844,-0.10967,0.00683,-0.30380,-0.33391,0.10659,0.10465,0.00324,-0.92128,-0.84024,-0.06520,0.00027,-0.00128,5.93855,5.90287
2.5390,-0.11152,-0.27262,-0.11152,-0.27262,-0.11278,-0.27310,-1.74732,2.29000,-1.63454,2.56310,-1.63454,2.56310,0.00000,0.00000,0,0.00035,-0.05719,-0.06445,0.00254,1.53730,1.49730,-0.10712,-0.10801,-0.00375,1.00719,1.11349,-0.04339,-0.03780,0.00632,1.21475,1.19885,-0.09805,-0.10918,0.00650,-0.43869,-0.49126,0.10694,0.10520,0.00612,-0.95389,-1.01453,-0.06561,0.00025,-0.00305,5.93480,5.91829
2.6414,-0.11282,-0.27493,-0.11282,-0.27493,-0.11244,-0.27418,-1.74395,2.29821,-1.63151,2.57239,-1.63151,2.57239,0.00000,0.00000,0,0.00028,-0.05764,-0.06442,0.00358,1.45963,1.43932,-0.10702,-0.10798,0.00678,1.00805,1.11853,-0.04321,-0.03785,0.00710,1.27344,1.21870,-0.09773,-0.10871,0.00703,-0.57540,-0.47155,0.10722,0.10568,0.00538,-0.96165,-0.91151,-0.06604,0.00021,-0.00744,5.96103,5.95499
2.7420,-0.10761,-0.27183,-0.10761,-0.27183,-0.11031,-0.27370,-1.74060,2.30644,-1.63029,2.58014,-1.63029,2.58014,0.00000,0.00000,0,0.00035,-0.05799,-0.06443,-0.00564,1.40782,1.32697,-0.10699,-0.10797,-0.00391,0.96069,1.03618,-0.04313,-0.03791,-0.00775,1.28096,1.25059,-0.09744,-0.10822,0.00699,-0.69511,-0.69506,0.10749,0.10693,0.01761,-0.86194,-0.86321,-0.06636,0.00020,-0.00153,5.97533,5.92184
2.8424,-0.09784,-0.26677,-0.09784,-0.26677,-0.10309,-0.26874,-1.73741,2.31455,-1.63432,2.58330,-1.63432,2.58330,0.00000,0.00000,0,0.00027,-0.05804,-0.06438,-0.00580,1.32083,1.28199,-0.10720,-0.10794,0.00513,1.01388,0.99767,-0.04330,-0.03796,-0.00304,1.37181,1.29820,-0.09723,-0.10774,0.00441,-0.81656,-0.85220,0.10771,0.10897,0.00897,-0.74547,-0.79051,-0.06637,0.00018,-0.00402,5.93507,5.90238
2.9453,-0.08086,-0.26041,-0.08086,-0.26041,-0.08750,-0.26363,-1.73460,2.32254,-1.64709,2.58617,-1.64709,2.58617,0.00000,0.00000,0,0.00027,-0.05790,-0.06433,-0.00085,1.20924,1.36206,-0.10780,-0.10795,0.00115,1.07080,1.08770,-0.04386,-0.03805,0.00119,1.51495,1.48749,-0.09687,-0.10724,0.00916,-0.91041,-0.94021,0.10815,0.11087,0.01899,-0.62491,-0.58200,-0.06615,0.00018,0.00681,5.98861,6.03821
3.0472,-0.07125,-0.25587,-0.07125,-0.25587,-0.07583,-0.25842,-1.73219,2.33035,-1.65637,2.58877,-1.65637,2.58877,0.00000,0.00000,0,0.00102,-0.05782,-0.06429,0.00627,1.17623,1.24735,-0.10825,-0.10797,-0.00805,1.05937,0.97413,-0.04427,-0.03815,0.00321,1.58549,1.62638,-0.09658,-0.10673,-0.00133,-1.07363,-0.96832,0.10848,0.11117,-0.00529,-0.63557,-0.53143,-0.06601,0.00017,0.00691,5.98403,5.83256
3.1472,-0.07090,-0.25327,-0.07090,-0.25327,-0.07143,-0.25478,-1.73003,2.33803,-1.65859,2.59281,-1.65859,2.59281,0.00000,0.00000,0,0.00031,-0.05794,-0.06427,-0.00010,1.10094,1.15091,-0.10837,-0.10795,-0.00014,1.07055,0.95500,-0.04436,-0.03826,-0.00329,1.64768,1.62242,-0.09637,-0.10614,0.01279,-1.10053,-1.13841,0.10869,0.11124,-0.00272,-0.59713,-0.71119,-0.06611,0.00011,-0.00486,5.95701,5.92365
3.2489,-0.06755,-0.25661,-0.06755,-0.25661,-0.06850,-0.25585,-1.72794,2.34568,-1.65945,2.60153,-1.65945,2.60153,0.00000,0.00000,0,0.00027,-0.05829,-0.06423,0.00631,1.05748,1.03790,-0.10845,-0.10794,0.00670,1.10506,1.13000,-0.04436,-0.03834,0.00038,1.74876,1.78066,-0.09600,-0.10563,0.00241,-1.22563,-1.20618,0.10905,0.11127,-0.00056,-0.59977,-0.59802,-0.06641,0.00010,-0.00374,5.95396,5.93401
3.3509,-0.06913,-0.25611,-0.06913,-0.25611,-0.06920,-0.25618,-1.72587,2.35336,-1.65668,2.60953,-1.65668,2.60953,0.00000,0.00000,0,0.00032,-0.05868,-0.06423,0.00033,0.99753,1.12499,-0.10835,-0.10793,0.00496,1.09914,1.11195,-0.04420,-0.03841,-0.00007,1.75882,1.84604,-0.09573,-0.10515,0.00496,-1.32520,-1.39448,0.10928,0.11135,-0.00260,-0.57476,-0.50285,-0.06679,0.00010,-0.00341,5.97668,5.86384
3.4534,-0.06414,-0.25455,-0.06414,-0.25455,-0.06609,-0.25531,-1.72384,2.36103,-1.65775,2.61634,-1.65775,2.61634,0.00000,0.00000,0,0.00204,-0.05894,-0.06418,0.00061,0.97373,0.88969,-0.10843,-0.10794,0.00413,1.10531,1.16147,-0.04422,-0.03847,0.00118,1.83405,1.71382,-0.09543,-0.10442,0.00028,-1.43286,-1.37864,0.10957,0.11134,-0.00144,-0.56920,-0.58988,-0.06702,0.00007,-0.00531,5.96897,5.86264
3.5522,-0.05979,-0.25253,-0.05979,-0.25253,-0.06190,-0.25343,-1.72194,2.36865,-1.66004,2.62208,-1.66004,2.62208,0.00000,0.00000,0,0.00029,-0.05914,-0.06416,-0.00108,0.89689,0.89053,-0.10856,-0.10794,0.00542,1.12624,1.10908,-0.04431,-0.03856,-0.00109,1.91366,1.79347,-0.09515,-0.10368,0.00352,-1.52099,-1.43040,0.10985,0.11136,-0.00195,-0.56320,-0.63170,-0.06717,0.00006,-0.00255,5.95880,5.87343
3.6534,-0.05656,-0.25258,-0.05656,-0.25258,-0.05804,-0.25227,-1.72015,2.37623,-1.66210,2.62850,-1.66210,2.62850,0.00000,0.00000,0,0.00029,-0.05936,-0.06411,0.00570,0.86784,0.89247,-0.10868,-0.10795,0.00229,1.15791,1.26078,-0.04437,-0.03862,-0.00004,1.98735,1.84777,-0.09485,-0.10289,0.01253,-1.56972,-1.45942,0.11014,0.11135,-0.00036,-0.56086,-0.61003,-0.06736,0.00007,0.00762,5.97504,5.93983
3.7547,-0.05201,-0.25095,-0.05201,-0.25095,-0.05348,-0.25197,-1.71850,2.38380,-1.66502,2.63577,-1.66502,2.63577,0.00000,0.00000,0,0.00028,-0.05961,-0.06413,-0.00649,0.81468,0.84906,-0.10885,-0.10796,-0.00162,1.16562,1.19373,-0.04448,-0.03872,-0.00198,2.03385,2.01743,-0.09449,-0.10186,0.01258,-1.58770,-1.57319,0.11050,0.11137,0.00272,-0.55521,-0.57084,-0.06756,0.00004,0.00099,5.96438,5.99612
3.8569,-0.04945,-0.25201,-0.04945,-0.25201,-0.05119,-0.25196,-1.71693,2.39136,-1.66573,2.64331,-1.66573,2.64331,0.00000,0.00000,0,0.00027,-0.05991,-0.06407,0.00728,0.79448,0.73290,-0.10892,-0.10795,0.00076,1.15766,1.15687,-0.04448,-0.03881,0.00187,2.12165,2.12970,-0.09417,-0.10069,0.01319,-1.62945,-1.69499,0.11080,0.11138,0.00397,-0.57846,-0.61149,-0.06783,0.00000,-0.01131,5.94827,5.98838
3.9580,-0.04078,-0.25144,-0.04078,-0.25144,-0.04444,-0.25163,-1.71551,2.39891,-1.67107,2.65054,-1.67107,2.65054,0.00000,0.00000,0,0.00032,-0.06010,-0.06405,-0.00249,0.77066,0.70058,-0.10920,-0.10794,0.00526,1.20784,1.24604,-0.04469,-0.03893,-0.00619,2.18209,2.34860,-0.09377,-0.09914,0.00908,-1.62658,-1.57524,0.11122,0.11136,-0.00589,-0.61149,-0.53224,-0.06796,0.00000,-0.00017,5.95654,5.99876
4.0592,-0.03463,-0.24498,-0.03463,-0.24498,-0.03788,-0.24799,-1.71430,2.40640,-1.67642,2.65440,-1.67642,2.65440,0.00000,0.00000,0,0.00035,-0.06015,-0.06402,0.00049,0.72220,0.77654,-0.10946,-0.10794,0.00626,1.24794,1.20926,-0.04492,-0.03907,-0.00160,2.26009,2.26882,-0.09351,-0.09747,0.01538,-1.59392,-1.73659,0.11150,0.11146,-0.00582,-0.63595,-0.70030,-0.06797,-0.00000,0.00572,5.98520,6.01177
4.1623,-0.02692,-0.23967,-0.02692,-0.23967,-0.03059,-0.24206,-1.71329,2.41374,-1.68270,2.65580,-1.68270,2.65580,0.00000,0.00000,0,0.00033,-0.06008,-0.06400,0.00040,0.67565,0.67318,-0.10976,-0.10794,0.00553,1.27993,1.37809,-0.04519,-0.03922,0.00096,2.37024,2.35172,-0.09333,-0.09595,0.01126,-1.52860,-1.50913,0.11171,0.11153,0.00362,-0.61175,-0.53866,-0.06786,-0.00003,-0.00486,5.96380,5.93668
4.2630,-0.02179,-0.23466,-0.02179,-0.23466,-0.02411,-0.23726,-1.71250,2.42092,-1.68839,2.65818,-1.68839,2.65818,0.00000,0.00000,0,0.00028,-0.06007,-0.06395,0.00074,0.62842,0.54296,-0.11004,-0.10796,-0.00421,1.31514,1.55173,-0.04544,-0.03942,0.00140,2.43735,2.32289,-0.09312,-0.09432,0.02661,-1.42212,-1.48365,0.11195,0.11168,-0.00361,-0.66300,-0.64247,-0.06781,-0.00002,0.00769,5.99400,6.08195
4.3653,-0.01114,-0.22474,-0.01114,-0.22474,-0.01633,-0.22891,-1.71211,2.42789,-1.69578,2.65680,-1.69578,2.65680,0.00000,0.00000,16,0.00090,-0.05986,-0.06390,-0.00266,0.55210,0.58750,-0.11038,-0.10796,-0.00336,1.36269,1.33919,-0.04578,-0.03970,-0.01354,2.47555,2.44773,-0.09304,-0.09173,0.02974,-1.22667,-1.24975,0.11209,0.11185,-0.00135,-0.62492,-0.77014,-0.06756,-0.00004,0.00154,5.95928,5.95562
4.4676,0.05636,-0.17386,0.05636,-0.17386,0.02053,-0.20472,-1.71223,2.43448,-1.73276,2.63920,-1.73276,2.63920,0.00000,0.00000,0,0.00199,-0.05837,-0.06386,0.00334,0.48320,0.62911,-0.11203,-0.10795,0.00511,1.50960,1.39870,-0.04752,-0.03999,-0.00140,2.59750,2.56912,-0.09303,-0.07827,-0.00039,-0.36774,-0.24545,0.11237,0.11215,0.00380,-0.65116,-0.76486,-0.06595,-0.00005,0.00157,5.92173,5.87081
4.5668,0.07135,-0.17526,0.07135,-0.17526,0.05903,-0.17932,-1.71364,2.43996,-1.77268,2.61928,-1.77268,2.61928,0.00000,0.00000,0,0.00033,-0.05673,-0.06360,-0.00231,0.20778,0.23219,-0.11380,-0.10795,0.00726,1.71685,1.61466,-0.04940,-0.04089,-0.01465,2.81957,2.77769,-0.09307,-0.07773,0.00136,-0.11523,-0.12278,0.11263,0.11228,-0.00266,-0.65698,-0.50521,-0.06417,-0.00005,0.00722,5.96659,5.82360
4.6693,0.07347,-0.15978,0.07347,-0.15978,0.07033,-0.16861,-1.71565,2.44512,-1.78599,2.61373,-1.78599,2.61373,0.00000,0.00000,0,0.00051,-0.05623,-0.06343,0.00763,0.17991,0.19028,-0.11440,-0.10798,0.00003,1.79348,1.67386,-0.05002,-0.04208,-0.01901,2.85731,2.84596,-0.09303,-0.07783,-0.00359,0.04744,0.06235,0.11276,0.11256,0.00052,-0.63293,-0.57429,-0.06362,-0.00010,-0.00381,5.95237,5.88452
4.7707,0.07201,-0.16128,0.07201,-0.16128,0.07266,-0.16226,-1.71783,2.45005,-1.79048,2.61231,-1.79048,2.61231,0.00000,0.00000,0,0.00031,-0.05608,-0.06327,0.00498,0.08879,-0.04259,-0.11461,-0.10799,0.00568,1.88059,1.99485,-0.05023,-0.04318,-0.01259,2.90646,2.97027,-0.09300,-0.07792,0.00276,0.22623,0.21739,0.11282,0.11263,-0.00303,-0.64561,-0.64694,-0.06345,-0.00010,-0.00827,5.97447,5.94629
4.8724,0.07426,-0.15672,0.07426,-0.15672,0.07470,-0.15849,-1.72005,2.45486,-1.79475,2.61335,-1.79475,2.61335,0.00000,0.00000,0,0.00033,-0.05604,-0.06316,0.00553,-0.02978,-0.04717,-0.11481,-0.10803,-0.00233,1.97716,1.94668,-0.05042,-0.04427,-0.01888,2.91100,2.96110,-0.09288,-0.07810,-0.00682,0.40881,0.49815,0.11297,0.11270,-0.00316,-0.65153,-0.71583,-0.06338,-0.00009,0.00605,5.98680,5.88581
4.9734,0.06882,-0.15014,0.06882,-0.15014,0.07111,-0.15266,-1.72224,2.45951,-1.79335,2.61218,-1.79335,2.61218,0.00000,0.00000,0,0.00039,-0.05602,-0.06297,0.00784,-0.09821,-0.10976,-0.11474,-0.10806,0.00074,2.04490,1.98198,-0.05036,-0.04520,-0.00517,2.94903,3.16430,-0.09295,-0.07825,-0.00517,0.57017,0.50839,0.11289,0.11280,0.00923,-0.61361,-0.68464,-0.06337,-0.00012,-0.00396,5.98071,6.02292
5.0755,0.07104,-0.14015,0.07104,-0.14015,0.07033,-0.14430,-1.72434,2.46394,-1.79467,2.60825,-1.79467,2.60825,0.00000,0.00000,0,0.00028,-0.05582,-0.06277,0.00689,-0.17656,-0.19613,-0.11478,-0.10810,-0.00210,2.11789,2.10880,-0.05044,-0.04618,-0.00840,2.92993,2.88681,-0.09309,-0.07845,-0.00653,0.73252,0.70868,0.11278,0.11282,0.00126,-0.64875,-0.62533,-0.06319,-0.00012,0.00403,5.98419,6.02813
5.1769,0.07294,-0.13250,0.07294,-0.13250,0.07220,-0.13531,-1.72649,2.46810,-1.79869,2.60341,-1.79869,2.60341,0.00000,0.00000,0,0.00024,-0.05554,-0.06246,0.00497,-0.26481,-0.13443,-0.11495,-0.10817,-0.00660,2.20305,2.27869,-0.05064,-0.04710,-0.00293,2.94024,2.86887,-0.09320,-0.07871,0.00259,0.91897,0.90811,0.11269,0.11281,-0.00749,-0.64280,-0.61826,-0.06290,-0.00015,-0.00907,5.94349,5.91682
