t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual,mt_0,enc_0,vel_0,iq_sp_0,iq_0,mt_1,enc_1,vel_1,iq_sp_1,iq_1,mt_2,enc_2,vel_2,iq_sp_2,iq_2,mt_3,enc_3,vel_3,iq_sp_3,iq_3,mt_4,enc_4,vel_4,iq_sp_4,iq_4,mt_5,enc_5,vel_5,iq_sp_5,iq_5
1.9288,-0.03841,0.00428,-0.03841,0.00428,-0.03806,0.00505,-1.95241,1.84969,-1.91434,1.84464,-1.91434,1.84464,0.00000,0.00000,32,0.00030,-0.35141,-0.35543,0.01102,0.04331,0.03078,-0.44725,-0.45275,0.00496,0.10189,0.11275,-0.38892,-0.39702,0.00466,-0.66702,-0.54541,-0.45137,-0.45985,0.00679,-1.84384,-1.83202,-0.24249,-0.24358,-0.00398,3.07235,3.02861,-0.36121,-0.35911,-0.00059,5.17718,5.11321
2.0322,-0.04010,0.00153,-0.04010,0.00153,-0.03954,0.00244,-1.95124,1.84969,-1.91170,1.84725,-1.91170,1.84725,0.00000,0.00000,32,0.00105,-0.35158,-0.35540,0.00746,0.00751,0.06201,-0.44713,-0.45260,-0.00388,0.03170,-0.03215,-0.38879,-0.39667,-0.00391,-0.75838,-0.83659,-0.45131,-0.45942,0.00603,-1.91776,-1.95001,-0.24246,-0.24359,-0.00625,3.01151,2.82403,-0.36138,-0.35923,0.00150,5.18665,5.19096
2.1330,-0.03798,0.00165,-0.03798,0.00165,-0.03890,0.00182,-1.95006,1.84969,-1.91116,1.84788,-1.91116,1.84788,0.00000,0.00000,32,0.00036,-0.35161,-0.35537,-0.00106,-0.04555,-0.04090,-0.44711,-0.45233,0.01056,0.00600,0.07346,-0.38876,-0.39631,-0.00135,-0.83477,-0.65466,-0.45130,-0.45885,0.01493,-1.98254,-2.04505,-0.24245,-0.24357,-0.00098,3.02623,3.02193,-0.36142,-0.35936,-0.01267,5.15759,5.05083
2.2363,-0.03506,-0.00107,-0.03506,-0.00107,-0.03549,0.00044,-1.94897,1.84969,-1.91347,1.84925,-1.91347,1.84925,0.00000,0.00000,32,0.00043,-0.35162,-0.35531,0.00400,-0.10716,-0.12494,-0.44723,-0.45213,0.00675,-0.03600,-0.22188,-0.38886,-0.39597,0.00039,-0.89556,-0.84316,-0.45119,-0.45831,-0.00066,-2.03312,-2.14695,-0.24234,-0.24356,0.00337,2.98908,3.14263,-0.36141,-0.35944,-0.00300,5.22359,5.09978
2.3368,-0.03062,-0.00688,-0.03062,-0.00688,-0.03256,-0.00419,-1.94794,1.84969,-1.91539,1.85388,-1.91539,1.85388,0.00000,0.00000,32,0.00038,-0.35178,-0.35528,0.00398,-0.11954,-0.11888,-0.44734,-0.45200,0.00521,-0.07854,-0.18839,-0.38893,-0.39554,0.00172,-0.94091,-0.87693,-0.45097,-0.45766,0.00852,-2.10087,-2.18632,-0.24211,-0.24356,0.00764,2.97154,2.95169,-0.36154,-0.35954,-0.00044,5.24142,5.34062
2.4409,-0.02788,-0.00822,-0.02788,-0.00822,-0.02928,-0.00740,-1.94702,1.84969,-1.91775,1.85709,-1.91775,1.85709,0.00000,0.00000,32,0.00040,-0.35186,-0.35526,-0.00266,-0.16098,-0.06359,-0.44746,-0.45184,0.00594,-0.12590,-0.12230,-0.38902,-0.39512,0.00364,-0.98159,-0.94534,-0.45079,-0.45656,0.00492,-2.09621,-2.04075,-0.24193,-0.24355,0.01158,2.95764,2.83017,-0.36160,-0.35965,0.00485,5.28622,5.28972
2.5426,-0.02432,-0.01105,-0.02432,-0.01105,-0.02632,-0.00921,-1.94618,1.84969,-1.91986,1.85890,-1.91986,1.85890,0.00000,0.00000,32,0.00032,-0.35190,-0.35519,0.00570,-0.20249,-0.12454,-0.44757,-0.45169,-0.00170,-0.17853,-0.23804,-0.38911,-0.39465,0.00434,-1.02545,-1.05655,-0.45067,-0.45505,0.02574,-2.04066,-2.08936,-0.24180,-0.24357,-0.00471,2.89992,2.85287,-0.36161,-0.35978,0.00298,5.28572,5.31785
2.6443,-0.01500,-0.00776,-0.01500,-0.00776,-0.01848,-0.00882,-1.94576,1.84969,-1.92727,1.85851,-1.92727,1.85851,0.00000,0.00000,48,0.00030,-0.35173,-0.35514,0.00028,-0.27580,-0.22566,-0.44791,-0.45159,-0.01165,-0.19300,-0.17333,-0.38945,-0.39432,-0.00660,-1.06135,-1.06090,-0.45054,-0.45272,0.02114,-1.95136,-1.97337,-0.24163,-0.24358,-0.00518,2.85867,2.97537,-0.36141,-0.35988,-0.00206,5.28476,5.38501
2.7446,-0.00475,-0.00106,-0.00475,-0.00106,-0.00938,-0.00386,-1.94576,1.84969,-1.93637,1.85355,-1.93637,1.85355,0.00000,0.00000,48,0.00032,-0.35134,-0.35505,-0.00196,-0.33248,-0.40872,-0.44831,-0.45150,-0.00413,-0.19754,-0.30916,-0.38989,-0.39402,-0.00235,-1.06303,-1.03968,-0.45057,-0.44876,0.06563,-1.56014,-1.46226,-0.24158,-0.24356,0.00190,2.86891,2.81918,-0.36098,-0.35995,0.00280,5.27706,5.40049
2.8464,0.06807,0.04508,0.06807,0.04508,0.03077,0.01894,-1.94594,1.84969,-1.97671,1.83075,-1.97671,1.83075,0.00000,0.00000,32,0.00044,-0.34957,-0.35487,0.00187,-0.45981,-0.49609,-0.45009,-0.45143,0.00670,-0.15967,-0.11069,-0.39182,-0.39382,-0.00200,-0.96121,-1.05355,-0.45071,-0.43351,0.06269,-0.42588,-0.32980,-0.24142,-0.24354,0.00894,2.82152,2.83218,-0.35908,-0.36001,-0.00205,5.20331,5.32524
2.9479,0.08586,0.04655,0.08586,0.04655,0.07386,0.04576,-1.94775,1.84842,-2.02161,1.80266,-2.02161,1.80266,0.00000,0.00000,0,0.00030,-0.34748,-0.35407,0.00808,-0.63536,-0.62470,-0.45207,-0.45145,-0.00408,0.03191,-0.04045,-0.39398,-0.39381,0.00107,-0.77886,-0.90974,-0.45098,-0.43274,0.00506,-0.31210,-0.29392,-0.24134,-0.24358,-0.00534,2.79513,2.74013,-0.35685,-0.35999,0.00704,4.96102,4.92235
3.0485,0.08561,0.04873,0.08561,0.04873,0.08138,0.04819,-1.95012,1.84696,-2.03150,1.79877,-2.03150,1.79877,0.00000,0.00000,0,0.00030,-0.34712,-0.35380,0.00386,-0.72523,-0.64951,-0.45251,-0.45145,0.00041,0.05143,-0.07813,-0.39444,-0.39382,-0.00265,-0.79650,-0.81586,-0.45094,-0.43283,0.00285,-0.12982,-0.12978,-0.24123,-0.24356,-0.00012,2.72868,2.74826,-0.35645,-0.36002,-0.00444,4.89029,5.02221
3.1535,0.08288,0.04360,0.08288,0.04360,0.08277,0.04613,-1.95260,1.84553,-2.03537,1.79940,-2.03537,1.79940,0.00000,0.00000,0,0.00030,-0.34707,-0.35357,0.00755,-0.76108,-0.77110,-0.45269,-0.45145,0.00030,0.07755,0.09203,-0.39462,-0.39382,-0.00289,-0.77430,-0.57711,-0.45084,-0.43296,-0.00294,0.08088,0.02495,-0.24111,-0.24356,-0.00021,2.72570,2.81735,-0.35637,-0.36002,-0.00376,4.84003,4.87651
3.2537,0.07982,0.03795,0.07982,0.03795,0.08176,0.04096,-1.95508,1.84424,-2.03684,1.80327,-2.03684,1.80327,0.00000,0.00000,0,0.00026,-0.34720,-0.35334,-0.00018,-0.84087,-0.81411,-0.45278,-0.45145,-0.00084,0.09490,0.07945,-0.39467,-0.39379,0.01239,-0.73410,-0.78000,-0.45065,-0.43310,0.00411,0.31072,0.27763,-0.24092,-0.24355,0.00536,2.66969,2.58338,-0.35648,-0.36000,0.00734,4.82449,4.93944
3.3568,0.07792,0.03523,0.07792,0.03523,0.07946,0.03773,-1.95750,1.84306,-2.03696,1.80533,-2.03696,1.80533,0.00000,0.00000,0,0.00030,-0.34728,-0.35317,0.00192,-0.89778,-0.86181,-0.45279,-0.45146,-0.00660,0.11423,0.04374,-0.39467,-0.39381,0.00020,-0.77450,-0.73575,-0.45057,-0.43331,-0.00335,0.50232,0.62097,-0.24084,-0.24354,0.00061,2.65405,2.62979,-0.35656,-0.36003,-0.00852,4.78186,4.59896
3.4572,0.07850,0.03673,0.07850,0.03673,0.07772,0.03632,-1.95983,1.84197,-2.03755,1.80564,-2.03755,1.80564,0.00000,0.00000,0,0.00029,-0.34728,-0.35291,-0.00648,-0.96309,-0.91207,-0.45282,-0.45145,0.00001,0.13051,-0.06822,-0.39469,-0.39382,-0.00586,-0.75509,-0.60840,-0.45054,-0.43355,0.00096,0.67466,0.48589,-0.24081,-0.24354,0.00041,2.58824,2.47598,-0.35655,-0.36002,-0.00272,4.73598,4.51510
3.5579,0.08022,0.03508,0.08022,0.03508,0.07934,0.03542,-1.96218,1.84089,-2.04153,1.80547,-2.04153,1.80547,0.00000,0.00000,0,0.00028,-0.34719,-0.35258,0.00678,-1.00082,-1.02200,-0.45301,-0.45144,0.00159,0.13939,0.12695,-0.39487,-0.39382,-0.00367,-0.72308,-0.63760,-0.45047,-0.43387,-0.00671,0.85253,0.87286,-0.24072,-0.24352,0.00333,2.56742,2.47435,-0.35644,-0.36000,0.00612,4.71869,4.75456
3.6597,0.08226,0.03626,0.08226,0.03626,0.08103,0.03561,-1.96459,1.83984,-2.04561,1.80423,-2.04561,1.80423,0.00000,0.00000,0,0.00035,-0.34706,-0.35219,0.00308,-1.00966,-0.92362,-0.45319,-0.45146,-0.00238,0.18072,0.20333,-0.39506,-0.39382,-0.00140,-0.68930,-0.74811,-0.45044,-0.43413,0.01508,1.05928,0.91690,-0.24066,-0.24352,0.00396,2.50066,2.63309,-0.35629,-0.36000,0.00310,4.66246,4.62364
3.7624,0.08201,0.03596,0.08201,0.03596,0.08180,0.03574,-1.96703,1.83877,-2.04883,1.80303,-2.04883,1.80303,0.00000,0.00000,0,0.00038,-0.34694,-0.35184,0.00138,-1.10664,-1.13180,-0.45334,-0.45145,0.00608,0.21115,0.22637,-0.39522,-0.39382,0.00524,-0.67219,-0.69968,-0.45043,-0.43452,-0.00171,1.19517,1.21178,-0.24062,-0.24352,-0.00167,2.47778,2.47853,-0.35616,-0.36002,-0.00877,4.55247,4.49035
3.8634,0.08313,0.03315,0.08313,0.03315,0.08405,0.03394,-1.96954,1.83773,-2.05360,1.80379,-2.05360,1.80379,0.00000,0.00000,0,0.00029,-0.34688,-0.35146,-0.00192,-1.11909,-1.12179,-0.45356,-0.45146,0.00114,0.26555,0.24903,-0.39543,-0.39382,0.00544,-0.60987,-0.66929,-0.45030,-0.43499,-0.01565,1.35680,1.38031,-0.24047,-0.24350,0.00126,2.41329,2.39905,-0.35607,-0.36001,-0.00212,4.52422,4.41542
3.9650,0.08335,0.03045,0.08335,0.03045,0.08272,0.03170,-1.97203,1.83676,-2.05475,1.80505,-2.05475,1.80505,0.00000,0.00000,0,0.00027,-0.34691,-0.35119,0.00420,-1.14995,-1.15636,-0.45362,-0.45147,-0.00650,0.29202,0.26728,-0.39548,-0.39384,-0.00203,-0.62527,-0.64688,-0.45023,-0.43544,-0.00503,1.52840,1.42559,-0.24039,-0.24353,-0.00975,2.39362,2.45258,-0.35609,-0.35998,0.00937,4.53382,4.58280
4.0676,0.08444,0.02932,0.08444,0.02932,0.08417,0.02949,-1.97454,1.83585,-2.05872,1.80636,-2.05872,1.80636,0.00000,0.00000,0,0.00028,-0.34688,-0.35090,0.00773,-1.17405,-1.24998,-0.45381,-0.45146,-0.00093,0.32870,0.36320,-0.39565,-0.39384,0.00223,-0.57890,-0.59542,-0.45010,-0.43598,-0.00371,1.63474,1.56590,-0.24024,-0.24348,0.01215,2.37372,2.32173,-0.35603,-0.36001,0.00407,4.42131,4.31771
4.1712,0.08571,0.02695,0.08571,0.02695,0.08522,0.02829,-1.97709,1.83499,-2.06231,1.80669,-2.06231,1.80669,0.00000,0.00000,0,0.00160,-0.34682,-0.35049,0.00512,-1.22674,-1.18293,-0.45398,-0.45146,-0.00358,0.35744,0.38314,-0.39582,-0.39384,0.00390,-0.54078,-0.54975,-0.45001,-0.43654,-0.01100,1.76406,1.64991,-0.24014,-0.24349,0.00235,2.29567,2.22083,-0.35595,-0.36001,-0.00857,4.38679,4.35224
4.2705,0.08692,0.02520,0.08692,0.02520,0.08639,0.02587,-1.97966,1.83418,-2.06605,1.80831,-2.06605,1.80831,0.00000,0.00000,0,0.00032,-0.34681,-0.35001,0.00610,-1.23565,-1.14534,-0.45416,-0.45147,-0.00479,0.39316,0.52320,-0.39598,-0.39385,0.00251,-0.51176,-0.50350,-0.44987,-0.43714,-0.00130,1.87353,1.82283,-0.23998,-0.24348,0.00166,2.24207,2.12443,-0.35592,-0.35999,0.00479,4.32138,4.40655
4.3715,0.09029,0.02466,0.09029,0.02466,0.08902,0.02495,-1.98229,1.83343,-2.07131,1.80848,-2.07131,1.80848,0.00000,0.00000,0,0.00028,-0.34671,-0.34961,0.00321,-1.24809,-1.23618,-0.45441,-0.45148,-0.00618,0.43528,0.47988,-0.39622,-0.39386,0.00292,-0.47139,-0.46577,-0.44976,-0.43777,-0.00791,1.94768,1.95296,-0.23984,-0.24347,-0.00784,2.16773,2.11019,-0.35579,-0.36001,-0.00372,4.25109,4.30109
4.4733,0.09428,0.02749,0.09428,0.02749,0.09277,0.02692,-1.98503,1.83265,-2.07779,1.80573,-2.07779,1.80573,0.00000,0.00000,0,0.00036,-0.34647,-0.34907,0.00411,-1.23368,-1.10930,-0.45470,-0.45147,0.00175,0.52120,0.48080,-0.39653,-0.39388,-0.00055,-0.44252,-0.41861,-0.44975,-0.43834,-0.00093,2.09059,1.96585,-0.23978,-0.24344,-0.00061,2.12398,2.15896,-0.35552,-0.36000,0.00372,4.17924,4.00469
4.5747,0.08859,0.02417,0.08859,0.02417,0.09063,0.02529,-1.98779,1.83186,-2.07842,1.80657,-2.07842,1.80657,0.00000,0.00000,0,0.00030,-0.34649,-0.34842,0.00364,-1.25517,-1.04234,-0.45473,-0.45146,-0.00130,0.55179,0.62136,-0.39655,-0.39390,0.00029,-0.38883,-0.33518,-0.44970,-0.43918,-0.01535,2.14586,2.09964,-0.23973,-0.24344,-0.00340,2.10296,1.96325,-0.35553,-0.35999,-0.00043,4.15531,4.04034
4.6767,0.08451,0.02202,0.08451,0.02202,0.08618,0.02333,-1.99043,1.83113,-2.07661,1.80780,-2.07661,1.80780,0.00000,0.00000,0,0.00030,-0.34658,-0.34792,0.00067,-1.20460,-1.23633,-0.45465,-0.45147,0.00237,0.58398,0.68971,-0.39646,-0.39391,-0.00418,-0.35739,-0.40246,-0.44968,-0.44034,-0.00850,2.20593,2.18214,-0.23973,-0.24342,0.00333,2.05662,2.03142,-0.35563,-0.36000,-0.00372,4.06193,4.07597
4.7789,0.07643,0.01754,0.07643,0.01754,0.07995,0.01863,-1.99291,1.83075,-2.07286,1.81212,-2.07286,1.81212,0.00000,0.00000,32,0.00043,-0.34683,-0.34750,0.01158,-1.21303,-1.15236,-0.45450,-0.45146,-0.00016,0.61591,0.58285,-0.39627,-0.39394,-0.01063,-0.37722,-0.34749,-0.44958,-0.44201,-0.03134,2.10966,2.13141,-0.23966,-0.24342,-0.00134,1.99216,2.10425,-0.35589,-0.36000,-0.00269,4.03442,4.07760
4.8813,0.07020,0.01713,0.07020,0.01713,0.07433,0.01790,-1.99522,1.83075,-2.06956,1.81285,-2.06956,1.81285,0.00000,0.00000,32,0.00029,-0.34693,-0.34735,0.00465,-1.17460,-1.22067,-0.45434,-0.45148,-0.00044,0.63631,0.75673,-0.39612,-0.39394,-0.00324,-0.32950,-0.31874,-0.44962,-0.44458,-0.03292,2.04603,2.02080,-0.23972,-0.24338,0.00427,1.96149,1.87089,-0.35600,-0.35999,-0.00020,4.03316,3.91188
4.9831,0.05188,0.00182,0.05188,0.00182,0.06159,0.00905,-1.99727,1.83075,-2.05885,1.82170,-2.05885,1.82170,0.00000,0.00000,32,0.00032,-0.34752,-0.34719,0.00466,-1.13459,-1.12012,-0.45388,-0.45146,0.00299,0.65447,0.73111,-0.39560,-0.39396,-0.01352,-0.35084,-0.35936,-0.44946,-0.45057,-0.10474,1.44816,1.49124,-0.23965,-0.24339,-0.00724,1.89797,1.68238,-0.35661,-0.35999,-0.00218,4.01734,3.93149
5.0865,0.01755,-0.02726,0.01755,-0.02726,0.03247,-0.01487,-1.99862,1.83075,-2.03109,1.84562,-2.03109,1.84562,0.00000,0.00000,32,0.00063,-0.34908,-0.34721,-0.00679,-1.01580,-1.20106,-0.45269,-0.45147,0.00116,0.57842,0.52657,-0.39423,-0.39393,-0.00009,-0.41932,-0.58677,-0.44903,-0.45952,-0.03911,0.91455,0.98125,-0.23945,-0.24338,-0.00665,1.84524,1.85176,-0.35824,-0.35999,-0.00120,4.11797,4.09969
5.1879,0.00939,-0.03261,0.00939,-0.03261,0.01384,-0.03004,-1.99892,1.83141,-2.01276,1.86145,-2.01276,1.86145,0.00000,0.00000,16,0.00039,-0.35012,-0.34722,-0.00542,-0.92670,-0.86180,-0.45191,-0.45146,0.00605,0.52558,0.54047,-0.39333,-0.39392,-0.00731,-0.49716,-0.56619,-0.44874,-0.46088,0.00201,0.78212,0.67944,-0.23932,-0.24332,0.01179,1.81280,1.79332,-0.35931,-0.35999,-0.00253,4.13097,4.13795
