t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
10.9849,0.46837,0.39801,0.46837,0.39801,0.47150,0.36571,-0.48101,1.82571,-1.18826,1.27715,-1.18826,1.27715,0.00000,0.00000,0,0.00036
11.0854,0.45754,0.42254,0.45754,0.42254,0.46628,0.40290,-0.50448,1.80621,-1.20390,1.20186,-1.20390,1.20186,0.00000,0.00000,0,0.00028
11.1861,0.38344,0.49988,0.38344,0.49988,0.40570,0.46550,-0.52588,1.78421,-1.13443,1.08596,-1.13443,1.08596,0.00000,0.00000,0,0.00029
11.2910,0.30761,0.52348,0.30761,0.52348,0.34610,0.50491,-0.54461,1.75972,-1.06376,1.00236,-1.06376,1.00236,0.00000,0.00000,0,0.00180
11.3905,0.17704,0.56181,0.17704,0.56181,0.22918,0.55608,-0.55827,1.73261,-0.90204,0.89848,-0.90204,0.89848,0.00000,0.00000,0,0.00032
11.4940,-0.04600,0.60336,-0.04600,0.60336,0.07071,0.57464,-0.56557,1.70451,-0.67164,0.84254,-0.67164,0.84254,0.00000,0.00000,0,0.00049
11.5943,-0.34761,0.49994,-0.34761,0.49994,-0.22168,0.54054,-0.56000,1.67636,-0.22749,0.86554,-0.22749,0.86554,0.00000,0.00000,0,0.00027
11.6966,-0.44371,0.41808,-0.44371,0.41808,-0.39784,0.45959,-0.54293,1.65169,0.05383,0.96231,0.05383,0.96231,0.00000,0.00000,0,0.00029
11.7981,-0.47412,0.27797,-0.47412,0.27797,-0.44889,0.35208,-0.52144,1.63166,0.15190,1.10355,0.15190,1.10355,0.00000,0.00000,0,0.00032
11.8994,-0.46843,-0.00560,-0.46843,-0.00560,-0.45625,0.13408,-0.49876,1.62031,0.18561,1.41918,0.18561,1.41918,0.00000,0.00000,0,0.00026
12.0003,-0.44319,-0.02654,-0.44319,-0.02654,-0.47763,0.01348,-0.47438,1.61779,0.24207,1.59757,0.24207,1.59757,0.00000,0.00000,32,0.00067
12.1005,-0.44447,-0.06236,-0.44447,-0.06236,-0.45695,-0.04360,-0.45123,1.61884,0.23419,1.68423,0.23419,1.68423,0.00000,0.00000,0,0.00026
12.2016,-0.42393,-0.08007,-0.42393,-0.08007,-0.42871,-0.07348,-0.42940,1.62211,0.21367,1.73233,0.21367,1.73233,0.00000,0.00000,0,0.00026
12.3030,-0.40755,-0.09833,-0.40755,-0.09833,-0.41222,-0.09096,-0.40848,1.62633,0.20986,1.76277,0.20986,1.76277,0.00000,0.00000,0,0.00034
12.4046,-0.39171,-0.13230,-0.39171,-0.13230,-0.39755,-0.11708,-0.38830,1.63159,0.20802,1.80721,0.20802,1.80721,0.00000,0.00000,0,0.00057
12.5071,-0.36003,-0.22384,-0.36003,-0.22384,-0.37572,-0.18137,-0.36896,1.63911,0.19461,1.91116,0.19461,1.91116,0.00000,0.00000,0,0.00035
12.6088,-0.26506,-0.43215,-0.26506,-0.43215,-0.31974,-0.35811,-0.35154,1.65374,0.12807,2.19091,0.12807,2.19091,0.00000,0.00000,0,0.00026
12.7095,-0.20534,-0.46288,-0.20534,-0.46288,-0.22078,-0.43943,-0.33924,1.67447,-0.00808,2.33361,-0.00808,2.33361,0.00000,0.00000,0,0.00026
12.8112,-0.19126,-0.47500,-0.19126,-0.47500,-0.19357,-0.46559,-0.32913,1.69737,-0.03877,2.39576,-0.03877,2.39576,0.00000,0.00000,0,0.00053
12.9113,-0.17660,-0.48495,-0.17660,-0.48495,-0.18246,-0.47925,-0.31973,1.72110,-0.04605,2.43998,-0.04605,2.43998,0.00000,0.00000,0,0.00026
13.0129,-0.14766,-0.48162,-0.14766,-0.48162,-0.16178,-0.48389,-0.31110,1.74528,-0.06843,2.47112,-0.06843,2.47112,0.00000,0.00000,0,0.00025
13.1154,-0.04428,-0.43641,-0.04428,-0.43641,-0.09471,-0.45757,-0.30469,1.76885,-0.16262,2.45520,-0.16262,2.45520,0.00000,0.00000,0,0.00096
13.2170,0.16990,-0.35733,0.16990,-0.35733,0.09109,-0.38034,-0.30537,1.78940,-0.44200,2.35990,-0.44200,2.35990,0.00000,0.00000,0,0.00030
13.3184,0.24538,-0.32718,0.24538,-0.32718,0.20896,-0.34125,-0.31377,1.80722,-0.62721,2.31909,-0.62721,2.31909,0.00000,0.00000,0,0.00026
13.4190,0.36159,-0.27656,0.36159,-0.27656,0.30767,-0.29244,-0.32695,1.82287,-0.78845,2.26153,-0.78845,2.26153,0.00000,0.00000,0,0.00026
13.5214,0.41234,-0.13105,0.41234,-0.13105,0.37894,-0.19928,-0.34457,1.83511,-0.91298,2.13402,-0.91298,2.13402,0.00000,0.00000,0,0.00028
13.6261,0.43856,-0.04832,0.43856,-0.04832,0.43205,-0.08377,-0.36539,1.84124,-1.01346,1.96690,-1.01346,1.96690,0.00000,0.00000,0,0.00037
13.7293,0.44954,-0.02476,0.44954,-0.02476,0.44116,-0.03706,-0.38719,1.84378,-1.04893,1.89937,-1.04893,1.89937,0.00000,0.00000,0,0.00029
13.8305,0.44606,0.00412,0.44606,0.00412,0.44463,-0.01045,-0.40939,1.84459,-1.07634,1.86027,-1.07634,1.86027,0.00000,0.00000,32,0.00027
13.9329,0.44626,0.12420,0.44626,0.12420,0.45061,0.07024,-0.43189,1.84317,-1.10780,1.73780,-1.10780,1.73780,0.00000,0.00000,0,0.00026
14.0346,0.46260,0.20032,0.46260,0.20032,0.45470,0.16296,-0.45441,1.83662,-1.13646,1.59218,-1.13646,1.59218,0.00000,0.00000,0,0.00031
14.1361,0.49297,0.37696,0.49297,0.37696,0.47644,0.30766,-0.47765,1.82466,-1.19232,1.36317,-1.19232,1.36317,0.00000,0.00000,0,0.00031
14.2365,0.47957,0.41692,0.47957,0.41692,0.48071,0.38822,-0.50179,1.80673,-1.22285,1.22440,-1.22285,1.22440,0.00000,0.00000,0,0.00028
14.3389,0.40410,0.45923,0.40410,0.45923,0.44535,0.44092,-0.52522,1.78577,-1.19324,1.12438,-1.19324,1.12438,0.00000,0.00000,0,0.00040
14.4415,0.36063,0.51354,0.36063,0.51354,0.38840,0.49666,-0.54570,1.76189,-1.12830,1.01690,-1.12830,1.01690,0.00000,0.00000,0,0.00030
14.5450,0.22932,0.59119,0.22932,0.59119,0.28367,0.55659,-0.56227,1.73550,-0.98777,0.90062,-0.98777,0.90062,0.00000,0.00000,0,0.00028
14.6478,0.07344,0.58433,0.07344,0.58433,0.15020,0.57368,-0.57269,1.70713,-0.79798,0.84660,-0.79798,0.84660,0.00000,0.00000,0,0.00073
14.7482,-0.25352,0.56787,-0.25352,0.56787,-0.11636,0.57730,-0.57270,1.67788,-0.39816,0.81193,-0.39816,0.81193,0.00000,0.00000,0,0.00028
14.8506,-0.41169,0.48100,-0.41169,0.48100,-0.34270,0.50272,-0.55952,1.65127,-0.04547,0.89720,-0.04547,0.89720,0.00000,0.00000,0,0.00033
14.9533,-0.43540,0.37435,-0.43540,0.37435,-0.41376,0.41703,-0.53986,1.62854,0.08079,1.00299,0.08079,1.00299,0.00000,0.00000,0,0.00026
15.0558,-0.44033,0.18228,-0.44033,0.18228,-0.44134,0.26181,-0.51814,1.61182,0.14387,1.21911,0.14387,1.21911,0.00000,0.00000,0,0.00101
15.1573,-0.52410,0.00028,-0.52410,0.00028,-0.48813,0.07518,-0.49515,1.60428,0.23704,1.49151,0.23704,1.49151,0.00000,0.00000,0,0.00031
15.2591,-0.44645,-0.05095,-0.44645,-0.05095,-0.46302,-0.01756,-0.47117,1.60338,0.22337,1.62972,0.22337,1.62972,0.00000,0.00000,32,0.00026
15.3606,-0.41214,-0.07186,-0.41214,-0.07186,-0.43518,-0.05942,-0.44862,1.60553,0.20415,1.69466,0.20415,1.69466,0.00000,0.00000,0,0.00026
15.4631,-0.40339,-0.08973,-0.40339,-0.08973,-0.41494,-0.07889,-0.42749,1.60911,0.19492,1.72745,0.19492,1.72745,0.00000,0.00000,0,0.00026
15.5661,-0.39521,-0.10642,-0.39521,-0.10642,-0.40204,-0.09682,-0.40716,1.61358,0.19589,1.75881,0.19589,1.75881,0.00000,0.00000,0,0.00027
15.6668,-0.38416,-0.15230,-0.38416,-0.15230,-0.38997,-0.13059,-0.38743,1.61929,0.19752,1.81518,0.19752,1.81518,0.00000,0.00000,0,0.00026
15.7677,-0.34626,-0.35759,-0.34626,-0.35759,-0.35886,-0.25376,-0.36882,1.62873,0.16947,2.00937,0.16947,2.00937,0.00000,0.00000,0,0.00025
15.8698,-0.18763,-0.43510,-0.18763,-0.43510,-0.25980,-0.39647,-0.35318,1.64612,0.03651,2.24083,0.03651,2.24083,0.00000,0.00000,0,0.00025
