t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
3.2678,0.10966,-0.61982,0.10966,-0.61982,0.07911,-0.62752,-0.38511,1.81863,-0.50377,2.75991,-0.50377,2.75991,0.00000,0.00000,0,0.00027
3.3696,0.21602,-0.57470,0.21602,-0.57470,0.16981,-0.59335,-0.39159,1.84905,-0.64630,2.73907,-0.64630,2.73907,0.00000,0.00000,0,0.00113
3.4701,0.40193,-0.48039,0.40193,-0.48039,0.33215,-0.51373,-0.40492,1.87627,-0.90315,2.64687,-0.90315,2.64687,0.00000,0.00000,0,0.00027
3.5710,0.51702,-0.28516,0.51702,-0.28516,0.46039,-0.36895,-0.42541,1.89798,-1.11600,2.45140,-1.11600,2.45140,0.00000,0.00000,0,0.00026
3.6747,0.55963,-0.02142,0.55963,-0.02142,0.52914,-0.16368,-0.45064,1.91106,-1.24435,2.15659,-1.24435,2.15659,0.00000,0.00000,0,0.00027
3.7763,0.55469,0.03119,0.55469,0.03119,0.55277,-0.02428,-0.47807,1.91470,-1.30723,1.95113,-1.30723,1.95113,0.00000,0.00000,0,0.00028
3.8768,0.55007,0.09778,0.55007,0.09778,0.55139,0.06723,-0.50567,1.91310,-1.33275,1.81226,-1.33275,1.81226,0.00000,0.00000,0,0.00028
3.9772,0.52178,0.13971,0.52178,0.13971,0.53574,0.12135,-0.53295,1.90801,-1.33656,1.72599,-1.33656,1.72599,0.00000,0.00000,0,0.00026
4.0789,0.52157,0.16917,0.52157,0.16917,0.52425,0.15716,-0.55932,1.90073,-1.34570,1.66499,-1.34570,1.66499,0.00000,0.00000,0,0.00027
4.1799,0.50300,0.20061,0.50300,0.20061,0.51385,0.18487,-0.58532,1.89208,-1.35609,1.61477,-1.35609,1.61477,0.00000,0.00000,0,0.00034
4.2814,0.44645,0.29891,0.44645,0.29891,0.46495,0.26729,-0.60952,1.88040,-1.30694,1.47946,-1.30694,1.47946,0.00000,0.00000,0,0.00026
4.3835,0.42802,0.32433,0.42802,0.32433,0.43833,0.30751,-0.63189,1.86582,-1.28939,1.40455,-1.28939,1.40455,0.00000,0.00000,0,0.00038
4.4869,0.41414,0.35311,0.41414,0.35311,0.42200,0.33921,-0.65331,1.84950,-1.28632,1.34068,-1.28632,1.34068,0.00000,0.00000,0,0.00105
4.5877,0.39436,0.40720,0.39436,0.40720,0.40372,0.38113,-0.67390,1.83143,-1.27949,1.25973,-1.27949,1.25973,0.00000,0.00000,0,0.00043
4.6897,0.31538,0.56468,0.31538,0.56468,0.35621,0.50588,-0.69294,1.80876,-1.22725,1.04994,-1.22725,1.04994,0.00000,0.00000,0,0.00033
4.7915,-0.04050,0.64531,-0.04050,0.64531,0.09252,0.62413,-0.70329,1.77929,-0.84208,0.84309,-0.84208,0.84309,0.00000,0.00000,0,0.00034
4.8960,-0.23849,0.61236,-0.23849,0.61236,-0.13445,0.62189,-0.70101,1.74788,-0.49934,0.81505,-0.49934,0.81505,0.00000,0.00000,0,0.00029
4.9971,-0.28175,0.57806,-0.28175,0.57806,-0.24671,0.59291,-0.69039,1.71760,-0.32033,0.82824,-0.32033,0.82824,0.00000,0.00000,0,0.00026
5.0995,-0.32461,0.56109,-0.32461,0.56109,-0.30278,0.57238,-0.67629,1.68854,-0.22212,0.82996,-0.22212,0.82996,0.00000,0.00000,0,0.00035
5.1998,-0.41239,0.48444,-0.41239,0.48444,-0.36968,0.52081,-0.65933,1.66125,-0.10481,0.88005,-0.10481,0.88005,0.00000,0.00000,0,0.00028
5.3010,-0.56950,0.11723,-0.56950,0.11723,-0.50059,0.26469,-0.63715,1.64164,0.11375,1.24461,0.11375,1.24461,0.00000,0.00000,0,0.00035
5.4025,-0.52366,0.00693,-0.52366,0.00693,-0.52746,0.07115,-0.61070,1.63448,0.18049,1.52776,0.18049,1.52776,0.00000,0.00000,0,0.00030
5.5036,-0.52490,-0.02703,-0.52490,-0.02703,-0.52970,-0.00136,-0.58416,1.63371,0.21039,1.63575,0.21039,1.63575,0.00000,0.00000,32,0.00035
5.6055,-0.45726,-0.15613,-0.45726,-0.15613,-0.49459,-0.09411,-0.55844,1.63604,0.18344,1.77721,0.18344,1.77721,0.00000,0.00000,0,0.00040
5.7084,-0.38749,-0.25271,-0.38749,-0.25271,-0.40684,-0.20738,-0.53675,1.64436,0.07351,1.95543,0.07351,1.95543,0.00000,0.00000,0,0.00213
5.8077,-0.41727,-0.38872,-0.41727,-0.38872,-0.40779,-0.34531,-0.51664,1.65912,0.09505,2.17708,0.09505,2.17708,0.00000,0.00000,0,0.00052
5.9081,-0.38117,-0.41789,-0.38117,-0.41789,-0.38562,-0.40207,-0.49692,1.67832,0.08152,2.28142,0.08152,2.28142,0.00000,0.00000,0,0.00043
6.0089,-0.36470,-0.43180,-0.36470,-0.43180,-0.37278,-0.42317,-0.47794,1.69908,0.08122,2.33383,0.08122,2.33383,0.00000,0.00000,0,0.00029
6.1121,-0.27077,-0.41110,-0.27077,-0.41110,-0.31621,-0.42679,-0.46055,1.72059,0.01377,2.36078,0.01377,2.36078,0.00000,0.00000,0,0.00028
6.2127,-0.20269,-0.41791,-0.20269,-0.41791,-0.23574,-0.41761,-0.44725,1.74152,-0.09364,2.36793,-0.09364,2.36793,0.00000,0.00000,0,0.00027
6.3138,-0.15914,-0.42400,-0.15914,-0.42400,-0.18267,-0.42127,-0.43709,1.76249,-0.16309,2.39440,-0.16309,2.39440,0.00000,0.00000,0,0.00027
6.4149,-0.09764,-0.44257,-0.09764,-0.44257,-0.12722,-0.43479,-0.42961,1.78394,-0.23878,2.43613,-0.23878,2.43613,0.00000,0.00000,0,0.00025
6.5159,-0.03019,-0.47098,-0.03019,-0.47098,-0.06105,-0.45871,-0.42516,1.80635,-0.33358,2.49441,-0.33358,2.49441,0.00000,0.00000,0,0.00028
6.6168,0.04035,-0.47731,0.04035,-0.47731,0.01061,-0.47366,-0.42442,1.82981,-0.44034,2.54030,-0.44034,2.54030,0.00000,0.00000,16,0.00025
6.7182,0.08874,-0.47304,0.08874,-0.47304,0.06309,-0.47502,-0.42654,1.85358,-0.52118,2.56611,-0.52118,2.56611,0.00000,0.00000,0,0.00028
6.8197,0.18188,-0.44408,0.18188,-0.44408,0.13914,-0.45652,-0.43176,1.87687,-0.64047,2.56165,-0.64047,2.56165,0.00000,0.00000,0,0.00031
6.9203,0.35409,-0.37826,0.35409,-0.37826,0.28379,-0.40180,-0.44276,1.89813,-0.86843,2.50083,-0.86843,2.50083,0.00000,0.00000,0,0.00027
7.0239,0.48697,-0.22646,0.48697,-0.22646,0.42372,-0.29740,-0.46120,1.91554,-1.09678,2.36164,-1.09678,2.36164,0.00000,0.00000,0,0.00035
7.1250,0.53475,0.01347,0.53475,0.01347,0.50401,-0.11954,-0.48508,1.92573,-1.24109,2.10504,-1.24109,2.10504,0.00000,0.00000,0,0.00024
7.2285,0.53813,0.06514,0.53813,0.06514,0.53599,0.01493,-0.51153,1.92727,-1.31551,1.90487,-1.31551,1.90487,0.00000,0.00000,32,0.00025
7.3313,0.53237,0.13653,0.53237,0.13653,0.53621,0.09500,-0.53837,1.92425,-1.34268,1.78175,-1.34268,1.78175,0.00000,0.00000,0,0.00027
7.4357,0.50952,0.19145,0.50952,0.19145,0.51768,0.16441,-0.56468,1.91725,-1.34120,1.67064,-1.34120,1.67064,0.00000,0.00000,0,0.00030
7.5364,0.49830,0.21528,0.49830,0.21528,0.50330,0.20184,-0.59011,1.90779,-1.34507,1.60503,-1.34507,1.60503,0.00000,0.00000,0,0.00025
7.6371,0.45634,0.28129,0.45634,0.28129,0.47561,0.24533,-0.61459,1.89663,-1.32801,1.52863,-1.32801,1.52863,0.00000,0.00000,0,0.00029
7.7426,0.43876,0.31877,0.43876,0.31877,0.44995,0.29514,-0.63757,1.88275,-1.31249,1.44004,-1.31249,1.44004,0.00000,0.00000,0,0.00031
7.8443,0.43197,0.35293,0.43197,0.35293,0.43651,0.33359,-0.65961,1.86682,-1.31438,1.36644,-1.31438,1.36644,0.00000,0.00000,0,0.00028
7.9462,0.41405,0.40226,0.41405,0.40226,0.42320,0.37729,-0.68109,1.84890,-1.31588,1.28296,-1.31588,1.28296,0.00000,0.00000,0,0.00027
8.0470,0.38464,0.55561,0.38464,0.55561,0.40054,0.48797,-0.70163,1.82718,-1.30244,1.09522,-1.30244,1.09522,0.00000,0.00000,0,0.00027
8.1474,0.06607,0.69574,0.06607,0.69574,0.21154,0.64055,-0.71729,1.79807,-1.03460,0.83725,-1.03460,0.83725,0.00000,0.00000,0,0.00026
8.2499,-0.16507,0.65714,-0.16507,0.65714,-0.04820,0.66922,-0.71976,1.76461,-0.64746,0.76078,-0.64746,0.76078,0.00000,0.00000,0,0.00030
8.3513,-0.27489,0.64355,-0.27489,0.64355,-0.22524,0.65537,-0.71143,1.73150,-0.37357,0.74844,-0.37357,0.74844,0.00000,0.00000,0,0.00028
8.4541,-0.32776,0.62410,-0.32776,0.62410,-0.30086,0.63352,-0.69775,1.69942,-0.24645,0.74914,-0.24645,0.74914,0.00000,0.00000,0,0.00038
8.5554,-0.41018,0.55184,-0.41018,0.55184,-0.36803,0.58628,-0.68084,1.66895,-0.12880,0.78953,-0.12880,0.78953,0.00000,0.00000,0,0.00036
8.6566,-0.56771,0.14178,-0.56771,0.14178,-0.49545,0.35146,-0.65879,1.64469,0.08439,1.11751,0.08439,1.11751,0.00000,0.00000,0,0.00029
8.7576,-0.54949,0.04093,-0.54949,0.04093,-0.55496,0.12750,-0.63136,1.63433,0.20107,1.44308,0.20107,1.44308,0.00000,0.00000,0,0.00036
8.8611,-0.55534,0.02680,-0.55534,0.02680,-0.55771,0.04705,-0.60351,1.63078,0.23305,1.56020,0.23305,1.56020,0.00000,0.00000,0,0.00035
8.9622,-0.51808,-0.08975,-0.51808,-0.08975,-0.53648,-0.03862,-0.57614,1.63082,0.22858,1.68875,0.22858,1.68875,0.00000,0.00000,0,0.00029
9.0655,-0.40719,-0.27480,-0.40719,-0.27480,-0.44588,-0.17998,-0.55195,1.63670,0.11688,1.90667,0.11688,1.90667,0.00000,0.00000,0,0.00025
9.1677,-0.42565,-0.36004,-0.42565,-0.36004,-0.43775,-0.31999,-0.52989,1.65067,0.12674,2.13065,0.12674,2.13065,0.00000,0.00000,0,0.00027
9.2709,-0.40141,-0.36784,-0.40141,-0.36784,-0.40875,-0.36006,-0.50904,1.66816,0.10409,2.20825,0.10409,2.20825,0.00000,0.00000,0,0.00082
9.3708,-0.38221,-0.38116,-0.38221,-0.38116,-0.38980,-0.37700,-0.48915,1.68673,0.09555,2.25222,0.09555,2.25222,0.00000,0.00000,0,0.00027
9.4721,-0.33733,-0.40552,-0.33733,-0.40552,-0.35787,-0.39521,-0.47051,1.70609,0.06631,2.29891,0.06631,2.29891,0.00000,0.00000,0,0.00037
9.5735,-0.22195,-0.36879,-0.22195,-0.36879,-0.26526,-0.38019,-0.45524,1.72561,-0.05735,2.29589,-0.05735,2.29589,0.00000,0.00000,0,0.00028
9.6755,-0.16998,-0.37800,-0.16998,-0.37800,-0.19681,-0.37759,-0.44414,1.74449,-0.14892,2.31087,-0.14892,2.31087,0.00000,0.00000,0,0.00028
9.7771,-0.12145,-0.39344,-0.12145,-0.39344,-0.14368,-0.38747,-0.43593,1.76363,-0.22041,2.34484,-0.22041,2.34484,0.00000,0.00000,0,0.00026
9.8793,-0.04167,-0.42950,-0.04167,-0.42950,-0.07929,-0.41428,-0.43056,1.78373,-0.31162,2.40516,-0.31162,2.40516,0.00000,0.00000,0,0.00029
9.9814,0.04630,-0.44624,0.04630,-0.44624,0.00682,-0.43999,-0.42922,1.80534,-0.43945,2.46533,-0.43945,2.46533,0.00000,0.00000,16,0.00037
10.0820,0.08840,-0.44282,0.08840,-0.44282,0.06573,-0.44389,-0.43144,1.82753,-0.53004,2.49337,-0.53004,2.49337,0.00000,0.00000,0,0.00038
10.1846,0.14779,-0.42737,0.14779,-0.42737,0.11861,-0.43573,-0.43626,1.84955,-0.61417,2.50314,-0.61417,2.50314,0.00000,0.00000,0,0.00028
10.2862,0.27473,-0.36173,0.27473,-0.36173,0.21512,-0.39611,-0.44491,1.87035,-0.76758,2.46452,-0.76758,2.46452,0.00000,0.00000,0,0.00028
10.3871,0.41827,-0.26637,0.41827,-0.26637,0.36091,-0.31912,-0.46028,1.88806,-1.00164,2.36674,-1.00164,2.36674,0.00000,0.00000,0,0.00025
10.4891,0.50538,-0.05782,0.50538,-0.05782,0.46675,-0.15723,-0.48156,1.89974,-1.18170,2.13558,-1.18170,2.13558,0.00000,0.00000,0,0.00028
10.5895,0.53867,0.06559,0.53867,0.06559,0.53027,0.01638,-0.50714,1.90171,-1.30255,1.87715,-1.30255,1.87715,0.00000,0.00000,32,0.00026
10.6929,0.54038,0.14617,0.54038,0.14617,0.53658,0.10276,-0.53382,1.89824,-1.33869,1.74410,-1.33869,1.74410,0.00000,0.00000,0,0.00030
10.7945,0.52025,0.21535,0.52025,0.21535,0.52118,0.18358,-0.56012,1.89050,-1.34188,1.61512,-1.34188,1.61512,0.00000,0.00000,0,0.00027
10.8962,0.51507,0.23651,0.51507,0.23651,0.51573,0.22102,-0.58602,1.88017,-1.35961,1.54864,-1.35961,1.54864,0.00000,0.00000,0,0.00121
10.9963,0.47449,0.31379,0.47449,0.31379,0.48746,0.27549,-0.61108,1.86774,-1.34227,1.45450,-1.34227,1.45450,0.00000,0.00000,0,0.00027
11.0966,0.45680,0.34363,0.45680,0.34363,0.46403,0.32007,-0.63469,1.85264,-1.33074,1.37254,-1.33074,1.37254,0.00000,0.00000,0,0.00025
11.1975,0.43680,0.37599,0.43680,0.37599,0.44494,0.35887,-0.65730,1.83546,-1.32471,1.29715,-1.32471,1.29715,0.00000,0.00000,0,0.00033
11.2995,0.41376,0.42377,0.41376,0.42377,0.42583,0.39913,-0.67901,1.81639,-1.31775,1.21770,-1.31775,1.21770,0.00000,0.00000,0,0.00025
11.3999,0.34811,0.60284,0.34811,0.60284,0.38327,0.52963,-0.69921,1.79282,-1.27411,0.99837,-1.27411,0.99837,0.00000,0.00000,0,0.00029
11.5015,0.00318,0.69049,0.00318,0.69049,0.13175,0.66539,-0.71143,1.76160,-0.90906,0.76352,-0.90906,0.76352,0.00000,0.00000,0,0.00072
11.6020,-0.20318,0.67518,-0.20318,0.67518,-0.10166,0.67371,-0.71111,1.72788,-0.55861,0.71731,-0.55861,0.71731,0.00000,0.00000,0,0.00027
11.7068,-0.26836,0.64820,-0.26836,0.64820,-0.22878,0.65862,-0.70164,1.69453,-0.35847,0.70660,-0.35847,0.70660,0.00000,0.00000,0,0.00032
11.8075,-0.33215,0.62488,-0.33215,0.62488,-0.30032,0.63758,-0.68797,1.66219,-0.23750,0.70582,-0.23750,0.70582,0.00000,0.00000,0,0.00039
11.9081,-0.52195,0.59656,-0.52195,0.59656,-0.43546,0.60666,-0.66954,1.63129,-0.01635,0.72129,-0.01635,0.72129,0.00000,0.00000,0,0.00032
12.0091,-0.72060,0.14669,-0.72060,0.14669,-0.63468,0.29379,-0.64197,1.60916,0.31005,1.16847,0.31005,1.16847,0.00000,0.00000,0,0.00028
12.1097,-0.70274,-0.03246,-0.70274,-0.03246,-0.69572,0.07018,-0.60787,1.60112,0.43570,1.49585,0.43570,1.49585,0.00000,0.00000,0,0.00031
12.2124,-0.67530,-0.19950,-0.67530,-0.19950,-0.68616,-0.09765,-0.57333,1.60253,0.45591,1.74901,0.45591,1.74901,0.00000,0.00000,0,0.00208
12.3119,-0.56116,-0.39789,-0.56116,-0.39789,-0.60488,-0.33213,-0.54119,1.61523,0.36612,2.11343,0.36612,2.11343,0.00000,0.00000,0,0.00031
12.4128,-0.50680,-0.45403,-0.50680,-0.45403,-0.52896,-0.43472,-0.51356,1.63560,0.27988,2.28769,0.27988,2.28769,0.00000,0.00000,0,0.00028
12.5147,-0.46802,-0.48773,-0.46802,-0.48773,-0.48616,-0.47467,-0.48844,1.65868,0.24079,2.37068,0.24079,2.37068,0.00000,0.00000,0,0.00071
12.6156,-0.39159,-0.52372,-0.39159,-0.52372,-0.42642,-0.50800,-0.46576,1.68339,0.17387,2.44538,0.17387,2.44538,0.00000,0.00000,0,0.00026
12.7164,-0.18279,-0.50008,-0.18279,-0.50008,-0.28386,-0.51463,-0.44797,1.70924,-0.02219,2.48119,-0.02219,2.48119,0.00000,0.00000,0,0.00026
12.8180,-0.01303,-0.54177,-0.01303,-0.54177,-0.09407,-0.52153,-0.43970,1.73470,-0.29860,2.51700,-0.29860,2.51700,0.00000,0.00000,0,0.00033
12.9193,0.07728,-0.53615,0.07728,-0.53615,0.02612,-0.53193,-0.43887,1.76114,-0.47805,2.55904,-0.47805,2.55904,0.00000,0.00000,0,0.00026
13.0242,0.11771,-0.52040,0.11771,-0.52040,0.09331,-0.52600,-0.44240,1.78765,-0.58236,2.57666,-0.58236,2.57666,0.00000,0.00000,0,0.00240
13.1225,0.20107,-0.47641,0.20107,-0.47641,0.16023,-0.49638,-0.44894,1.81322,-0.68929,2.55779,-0.68929,2.55779,0.00000,0.00000,0,0.00038
13.2238,0.35745,-0.38294,0.35745,-0.38294,0.27924,-0.42634,-0.46014,1.83626,-0.87900,2.47577,-0.87900,2.47577,0.00000,0.00000,0,0.00029
13.3265,0.43330,-0.24988,0.43330,-0.24988,0.39255,-0.31681,-0.47776,1.85462,-1.06659,2.32985,-1.06659,2.32985,0.00000,0.00000,0,0.00026
13.4279,0.49663,-0.00344,0.49663,-0.00344,0.46153,-0.12033,-0.49944,1.86534,-1.19174,2.04583,-1.19174,2.04583,0.00000,0.00000,0,0.00045
13.5298,0.51454,0.06808,0.51454,0.06808,0.50673,0.01591,-0.52421,1.86697,-1.28430,1.84311,-1.28430,1.84311,0.00000,0.00000,32,0.00038
13.6317,0.49915,0.17766,0.49915,0.17766,0.50742,0.12640,-0.54971,1.86280,-1.31084,1.67320,-1.31084,1.67320,0.00000,0.00000,0,0.00030
13.7328,0.49263,0.18979,0.49263,0.18979,0.49821,0.17368,-0.57475,1.85496,-1.32206,1.59444,-1.32206,1.59444,0.00000,0.00000,0,0.00027
13.8355,0.47973,0.20940,0.47973,0.20940,0.48817,0.19866,-0.59939,1.84552,-1.33165,1.54753,-1.33165,1.54753,0.00000,0.00000,0,0.00033
13.9366,0.44702,0.26659,0.44702,0.26659,0.45740,0.24857,-0.62283,1.83417,-1.30893,1.46131,-1.30893,1.46131,0.00000,0.00000,0,0.00027
14.0376,0.42871,0.29385,0.42871,0.29385,0.43775,0.28066,-0.64508,1.82078,-1.30170,1.39978,-1.30170,1.39978,0.00000,0.00000,0,0.00028
14.1392,0.41977,0.32818,0.41977,0.32818,0.42513,0.31210,-0.66659,1.80585,-1.30428,1.33769,-1.30428,1.33769,0.00000,0.00000,0,0.00025
14.2398,0.40455,0.36687,0.40455,0.36687,0.41122,0.34907,-0.68744,1.78917,-1.30427,1.26557,-1.30427,1.26557,0.00000,0.00000,0,0.00027
14.3410,0.35019,0.50373,0.35019,0.50373,0.37704,0.43215,-0.70718,1.76973,-1.27274,1.12151,-1.27274,1.12151,0.00000,0.00000,0,0.00026
14.4430,0.07932,0.70876,0.07932,0.70876,0.20302,0.62208,-0.72176,1.74224,-1.02629,0.80911,-1.02629,0.80911,0.00000,0.00000,0,0.00035
14.5466,-0.15899,0.69449,-0.15899,0.69449,-0.04257,0.67896,-0.72438,1.70914,-0.66053,0.69070,-0.66053,0.69070,0.00000,0.00000,0,0.00027
14.6483,-0.29256,0.74624,-0.29256,0.74624,-0.23666,0.72754,-0.71595,1.67387,-0.36096,0.58255,-0.36096,0.58255,0.00000,0.00000,0,0.00104
14.7489,-0.42588,0.69595,-0.42588,0.69595,-0.36555,0.71325,-0.70025,1.63770,-0.15193,0.56783,-0.15193,0.56783,0.00000,0.00000,0,0.00027
14.8494,-0.59994,0.56349,-0.59994,0.56349,-0.50866,0.63123,-0.67804,1.60396,0.08494,0.65711,0.08494,0.65711,0.00000,0.00000,0,0.00025
14.9532,-0.75921,0.15974,-0.75921,0.15974,-0.68365,0.28796,-0.64721,1.58243,0.37826,1.15050,0.37826,1.15050,0.00000,0.00000,0,0.00137
15.0565,-0.73017,-0.01859,-0.73017,-0.01859,-0.72501,0.07834,-0.61146,1.57439,0.47606,1.45688,0.47606,1.45688,0.00000,0.00000,0,0.00037
15.1574,-0.70321,-0.14608,-0.70321,-0.14608,-0.70848,-0.07305,-0.57574,1.57508,0.48698,1.68466,0.48698,1.68466,0.00000,0.00000,0,0.00029
15.2581,-0.56630,-0.40056,-0.56630,-0.40056,-0.62506,-0.32318,-0.54234,1.58691,0.39526,2.07169,0.39526,2.07169,0.00000,0.00000,0,0.00039
15.3584,-0.50586,-0.46660,-0.50586,-0.46660,-0.52748,-0.43799,-0.51452,1.60712,0.27670,2.26410,0.27670,2.26410,0.00000,0.00000,0,0.00029
15.4594,-0.46776,-0.49316,-0.46776,-0.49316,-0.48327,-0.47986,-0.48950,1.63036,0.23540,2.35015,0.23540,2.35015,0.00000,0.00000,0,0.00027
15.5616,-0.40091,-0.53004,-0.40091,-0.53004,-0.43262,-0.51256,-0.46670,1.65528,0.18224,2.42413,0.18224,2.42413,0.00000,0.00000,0,0.00027
15.6627,-0.16195,-0.50239,-0.16195,-0.50239,-0.27646,-0.51633,-0.44888,1.68135,-0.03419,2.45584,-0.03419,2.45584,0.00000,0.00000,0,0.00026
15.7704,0.01145,-0.54828,0.01145,-0.54828,-0.06261,-0.53719,-0.44188,1.70755,-0.34796,2.51333,-0.34796,2.51333,0.00000,0.00000,0,0.00036
15.8742,0.10283,-0.53479,0.10283,-0.53479,0.06023,-0.53491,-0.44280,1.73430,-0.53315,2.53665,-0.53315,2.53665,0.00000,0.00000,0,0.00027
15.9754,0.14309,-0.50614,0.14309,-0.50614,0.11703,-0.51665,-0.44758,1.76053,-0.62312,2.53549,-0.62312,2.53549,0.00000,0.00000,0,0.00025
16.0772,0.22441,-0.46031,0.22441,-0.46031,0.18388,-0.47977,-0.45523,1.78532,-0.73105,2.50497,-0.73105,2.50497,0.00000,0.00000,0,0.00030
