t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
1.1208,0.05114,-0.04282,0.05114,-0.04282,0.05103,-0.04314,-0.24856,1.42898,-0.32510,1.49369,-0.32510,1.49369,0.00000,0.00000,0,0.00122
1.2207,0.04842,-0.04416,0.04842,-0.04416,0.04984,-0.04377,-0.25108,1.43116,-0.32583,1.49681,-0.32583,1.49681,0.00000,0.00000,0,0.00028
1.3228,0.04928,-0.04354,0.04928,-0.04354,0.04895,-0.04377,-0.25354,1.43336,-0.32696,1.49901,-0.32696,1.49901,0.00000,0.00000,0,0.00027
1.4243,0.05011,-0.04428,0.05011,-0.04428,0.04971,-0.04432,-0.25599,1.43557,-0.33056,1.50205,-0.33056,1.50205,0.00000,0.00000,0,0.00080
1.5258,0.05480,-0.04419,0.05480,-0.04419,0.05297,-0.04378,-0.25856,1.43775,-0.33802,1.50342,-0.33802,1.50342,0.00000,0.00000,0,0.00106
1.6271,0.05870,-0.04203,0.05870,-0.04203,0.05641,-0.04324,-0.26130,1.43994,-0.34593,1.50481,-0.34593,1.50481,0.00000,0.00000,0,0.00028
1.7274,0.05517,-0.04013,0.05517,-0.04013,0.05580,-0.04063,-0.26411,1.44201,-0.34781,1.50295,-0.34781,1.50295,0.00000,0.00000,0,0.00034
1.8304,0.05500,-0.03972,0.05500,-0.03972,0.05546,-0.03995,-0.26690,1.44401,-0.35008,1.50394,-0.35008,1.50394,0.00000,0.00000,0,0.00027
1.9332,0.05447,-0.03846,0.05447,-0.03846,0.05509,-0.03860,-0.26965,1.44597,-0.35229,1.50386,-0.35229,1.50386,0.00000,0.00000,0,0.00090
2.0331,0.05754,-0.03751,0.05754,-0.03751,0.05638,-0.03775,-0.27244,1.44787,-0.35701,1.50450,-0.35701,1.50450,0.00000,0.00000,0,0.00028
2.1358,0.05729,-0.03960,0.05729,-0.03960,0.05696,-0.03899,-0.27527,1.44978,-0.36071,1.50827,-0.36071,1.50827,0.00000,0.00000,0,0.00148
2.2355,0.05394,-0.04196,0.05394,-0.04196,0.05533,-0.04125,-0.27808,1.45180,-0.36107,1.51368,-0.36107,1.51368,0.00000,0.00000,0,0.00044
2.3358,0.05471,-0.04423,0.05471,-0.04423,0.05462,-0.04293,-0.28083,1.45390,-0.36276,1.51830,-0.36276,1.51830,0.00000,0.00000,0,0.00045
2.4377,0.05216,-0.04511,0.05216,-0.04511,0.05413,-0.04465,-0.28357,1.45611,-0.36477,1.52308,-0.36477,1.52308,0.00000,0.00000,0,0.00040
2.5394,0.05427,-0.04914,0.05427,-0.04914,0.05369,-0.04790,-0.28625,1.45843,-0.36678,1.53028,-0.36678,1.53028,0.00000,0.00000,0,0.00034
2.6409,0.05606,-0.04815,0.05606,-0.04815,0.05575,-0.04841,-0.28899,1.46085,-0.37262,1.53346,-0.37262,1.53346,0.00000,0.00000,0,0.00030
2.7416,0.05641,-0.05091,0.05641,-0.05091,0.05692,-0.04966,-0.29183,1.46330,-0.37722,1.53780,-0.37722,1.53780,0.00000,0.00000,0,0.00028
2.8421,0.05314,-0.05282,0.05314,-0.05282,0.05453,-0.05187,-0.29462,1.46585,-0.37641,1.54366,-0.37641,1.54366,0.00000,0.00000,0,0.00027
2.9434,0.05022,-0.05605,0.05022,-0.05605,0.05227,-0.05491,-0.29728,1.46855,-0.37568,1.55091,-0.37568,1.55091,0.00000,0.00000,0,0.00097
3.0443,0.05050,-0.05651,0.05050,-0.05651,0.05061,-0.05543,-0.29984,1.47131,-0.37575,1.55446,-0.37575,1.55446,0.00000,0.00000,0,0.00037
3.1455,0.04817,-0.05741,0.04817,-0.05741,0.04809,-0.05676,-0.30226,1.47412,-0.37439,1.55926,-0.37439,1.55926,0.00000,0.00000,0,0.00030
3.2488,0.05206,-0.05813,0.05206,-0.05813,0.05029,-0.05768,-0.30470,1.47699,-0.38014,1.56351,-0.38014,1.56351,0.00000,0.00000,0,0.00031
3.3512,0.05289,-0.05782,0.05289,-0.05782,0.05234,-0.05802,-0.30729,1.47989,-0.38580,1.56692,-0.38580,1.56692,0.00000,0.00000,0,0.00028
3.4528,0.05159,-0.05670,0.05159,-0.05670,0.05369,-0.05697,-0.30997,1.48276,-0.39050,1.56822,-0.39050,1.56822,0.00000,0.00000,0,0.00026
3.5532,0.05648,-0.05518,0.05648,-0.05518,0.05511,-0.05541,-0.31270,1.48556,-0.39537,1.56868,-0.39537,1.56868,0.00000,0.00000,0,0.00027
3.6551,0.05086,-0.05371,0.05086,-0.05371,0.05266,-0.05432,-0.31538,1.48832,-0.39437,1.56980,-0.39437,1.56980,0.00000,0.00000,0,0.00030
3.7562,0.05201,-0.04991,0.05201,-0.04991,0.05262,-0.05158,-0.31803,1.49096,-0.39696,1.56833,-0.39696,1.56833,0.00000,0.00000,0,0.00035
3.8588,0.12287,0.00490,0.12287,0.00490,0.10140,-0.01528,-0.32198,1.49253,-0.47409,1.51545,-0.47409,1.51545,0.00000,0.00000,32,0.00036
3.9601,0.12206,-0.00333,0.12206,-0.00333,0.12291,-0.00546,-0.32787,1.49253,-0.51224,1.50072,-0.51224,1.50072,0.00000,0.00000,32,0.00033
4.0623,0.13282,0.00067,0.13282,0.00067,0.13112,-0.00011,-0.33429,1.49253,-0.53098,1.49269,-0.53098,1.49269,0.00000,0.00000,32,0.00027
4.1638,0.13359,0.00078,0.13359,0.00078,0.13416,0.00139,-0.34094,1.49253,-0.54218,1.49044,-0.54218,1.49044,0.00000,0.00000,32,0.00090
4.2644,0.12959,-0.00025,0.12959,-0.00025,0.13268,-0.00006,-0.34763,1.49253,-0.54665,1.49261,-0.54665,1.49261,0.00000,0.00000,32,0.00029
4.3667,0.13121,0.00252,0.13121,0.00252,0.13127,0.00108,-0.35422,1.49253,-0.55112,1.49091,-0.55112,1.49091,0.00000,0.00000,32,0.00037
4.4678,0.12285,0.00474,0.12285,0.00474,0.12735,0.00330,-0.36070,1.49253,-0.55173,1.48758,-0.55173,1.48758,0.00000,0.00000,32,0.00028
4.5701,0.12820,0.00597,0.12820,0.00597,0.12696,0.00527,-0.36704,1.49253,-0.55747,1.48462,-0.55747,1.48462,0.00000,0.00000,32,0.00103
4.6715,0.12634,0.00861,0.12634,0.00861,0.12671,0.00724,-0.37335,1.49253,-0.56342,1.48167,-0.56342,1.48167,0.00000,0.00000,32,0.00029
4.7718,0.12742,0.00854,0.12742,0.00854,0.12709,0.00836,-0.37971,1.49253,-0.57034,1.47999,-0.57034,1.47999,0.00000,0.00000,32,0.00025
4.8731,0.12569,0.00914,0.12569,0.00914,0.12544,0.00868,-0.38600,1.49253,-0.57415,1.47951,-0.57415,1.47951,0.00000,0.00000,32,0.00090
4.9743,0.12254,0.01164,0.12254,0.01164,0.12406,0.01024,-0.39223,1.49253,-0.57833,1.47716,-0.57833,1.47716,0.00000,0.00000,32,0.00118
5.0753,0.12572,0.03180,0.12572,0.03180,0.12484,0.02213,-0.39845,1.49231,-0.58572,1.45911,-0.58572,1.45911,0.00000,0.00000,0,0.00029
5.1764,0.11317,0.09219,0.11317,0.09219,0.11802,0.06553,-0.40453,1.49003,-0.58155,1.39173,-0.58155,1.39173,0.00000,0.00000,0,0.00028
5.2781,0.10357,0.14913,0.10357,0.14913,0.10878,0.12308,-0.41017,1.48506,-0.57333,1.30044,-0.57333,1.30044,0.00000,0.00000,0,0.00029
5.3802,0.09658,0.17046,0.09658,0.17046,0.09902,0.15869,-0.41528,1.47772,-0.56382,1.23968,-0.56382,1.23968,0.00000,0.00000,0,0.00034
5.4808,0.06287,0.17238,0.06287,0.17238,0.07692,0.17035,-0.41965,1.46936,-0.53504,1.21383,-0.53504,1.21383,0.00000,0.00000,0,0.00026
5.5826,0.04164,0.17555,0.04164,0.17555,0.05232,0.17436,-0.42274,1.46071,-0.50122,1.19917,-0.50122,1.19917,0.00000,0.00000,0,0.00024
5.6850,0.01892,0.17322,0.01892,0.17322,0.02997,0.17412,-0.42469,1.45198,-0.46964,1.19080,-0.46964,1.19080,0.00000,0.00000,0,0.00039
5.7856,-0.01434,0.17109,-0.01434,0.17109,0.00264,0.17190,-0.42517,1.44333,-0.42914,1.18547,-0.42914,1.18547,0.00000,0.00000,16,0.00034
5.8864,-0.05740,0.16661,-0.05740,0.16661,-0.03959,0.17056,-0.42422,1.43473,-0.36484,1.17890,-0.36484,1.17890,0.00000,0.00000,0,0.00043
5.9880,-0.10587,0.14093,-0.10587,0.14093,-0.08239,0.15327,-0.42103,1.42663,-0.29745,1.19673,-0.29745,1.19673,0.00000,0.00000,0,0.00035
6.0893,-0.13095,0.12387,-0.13095,0.12387,-0.11965,0.13074,-0.41569,1.41972,-0.23621,1.22360,-0.23621,1.22360,0.00000,0.00000,0,0.00028
6.1901,-0.13784,0.11970,-0.13784,0.11970,-0.13289,0.12239,-0.40927,1.41346,-0.20993,1.22987,-0.20993,1.22987,0.00000,0.00000,0,0.00032
6.2928,-0.14466,0.12113,-0.14466,0.12113,-0.14100,0.12126,-0.40237,1.40741,-0.19086,1.22551,-0.19086,1.22551,0.00000,0.00000,0,0.00032
6.3945,-0.14208,0.03041,-0.14208,0.03041,-0.14640,0.07519,-0.39510,1.40222,-0.17549,1.28944,-0.17549,1.28944,0.00000,0.00000,0,0.00100
6.4955,-0.15282,0.02649,-0.15282,0.02649,-0.14728,0.03285,-0.38792,1.39999,-0.16700,1.35072,-0.16700,1.35072,0.00000,0.00000,0,0.00029
6.5971,-0.15430,0.02279,-0.15430,0.02279,-0.14996,0.02337,-0.38052,1.39872,-0.15558,1.36367,-0.15558,1.36367,0.00000,0.00000,0,0.00027
6.6978,-0.15588,0.01930,-0.15588,0.01930,-0.15261,0.01985,-0.37296,1.39786,-0.14404,1.36809,-0.14404,1.36809,0.00000,0.00000,32,0.00039
6.7997,-0.15701,0.01740,-0.15701,0.01740,-0.15566,0.01796,-0.36522,1.39766,-0.13173,1.37073,-0.13173,1.37073,0.00000,0.00000,32,0.00029
6.9001,-0.15664,0.01780,-0.15664,0.01780,-0.15627,0.01773,-0.35742,1.39766,-0.12301,1.37107,-0.12301,1.37107,0.00000,0.00000,32,0.00031
7.0010,-0.15407,0.01757,-0.15407,0.01757,-0.15481,0.01820,-0.34965,1.39766,-0.11744,1.37036,-0.11744,1.37036,0.00000,0.00000,32,0.00026
7.1030,-0.15614,0.01621,-0.15614,0.01621,-0.15533,0.01714,-0.34190,1.39766,-0.10891,1.37196,-0.10891,1.37196,0.00000,0.00000,32,0.00026
7.2034,-0.15658,0.00082,-0.15658,0.00082,-0.15556,0.00695,-0.33414,1.39766,-0.10080,1.38724,-0.10080,1.38724,0.00000,0.00000,32,0.00026
7.3049,-0.15489,-0.00757,-0.15489,-0.00757,-0.15551,-0.00370,-0.32636,1.39766,-0.09310,1.40321,-0.09310,1.40321,0.00000,0.00000,32,0.00028
7.4064,-0.15679,-0.01038,-0.15679,-0.01038,-0.15597,-0.00886,-0.31858,1.39766,-0.08462,1.41095,-0.08462,1.41095,0.00000,0.00000,32,0.00075
7.5094,-0.15478,-0.01295,-0.15478,-0.01295,-0.15571,-0.01153,-0.31080,1.39766,-0.07723,1.41496,-0.07723,1.41496,0.00000,0.00000,32,0.00070
7.6102,-0.15376,-0.01542,-0.15376,-0.01542,-0.15448,-0.01371,-0.30303,1.39766,-0.07131,1.41823,-0.07131,1.41823,0.00000,0.00000,32,0.00042
7.7117,-0.15395,-0.01820,-0.15395,-0.01820,-0.15389,-0.01671,-0.29534,1.39766,-0.06451,1.42273,-0.06451,1.42273,0.00000,0.00000,32,0.00026
7.8128,-0.14888,-0.02300,-0.14888,-0.02300,-0.15178,-0.02087,-0.28767,1.39787,-0.06000,1.42917,-0.06000,1.42917,0.00000,0.00000,0,0.00026
7.9145,-0.15433,-0.03061,-0.15433,-0.03061,-0.15133,-0.02725,-0.28014,1.39909,-0.05314,1.43997,-0.05314,1.43997,0.00000,0.00000,0,0.00029
8.0168,-0.15576,-0.03875,-0.15576,-0.03875,-0.15372,-0.03516,-0.27253,1.40069,-0.04194,1.45343,-0.04194,1.45343,0.00000,0.00000,0,0.00039
8.1208,-0.16129,-0.05659,-0.16129,-0.05659,-0.15849,-0.04935,-0.26469,1.40286,-0.02696,1.47689,-0.02696,1.47689,0.00000,0.00000,0,0.00036
8.2229,-0.16222,-0.08612,-0.16222,-0.08612,-0.16129,-0.07199,-0.25667,1.40594,-0.01474,1.51392,-0.01474,1.51392,0.00000,0.00000,0,0.00026
8.3249,-0.17470,-0.17362,-0.17470,-0.17362,-0.16829,-0.12541,-0.24842,1.41081,0.00401,1.59892,0.00401,1.59892,0.00000,0.00000,0,0.00025
8.4280,-0.18054,-0.25822,-0.18054,-0.25822,-0.17963,-0.20236,-0.23952,1.41925,0.02993,1.72280,0.02993,1.72280,0.00000,0.00000,0,0.00032
8.5301,-0.17586,-0.30643,-0.17586,-0.30643,-0.17454,-0.28350,-0.23082,1.43211,0.03100,1.85736,0.03100,1.85736,0.00000,0.00000,0,0.00106
8.6297,-0.17639,-0.31157,-0.17639,-0.31157,-0.17304,-0.30834,-0.22214,1.44714,0.03741,1.90965,0.03741,1.90965,0.00000,0.00000,0,0.00026
8.7306,-0.16522,-0.32351,-0.16522,-0.32351,-0.16813,-0.31838,-0.21364,1.46288,0.03855,1.94046,0.03855,1.94046,0.00000,0.00000,0,0.00026
8.8324,-0.16360,-0.32610,-0.16360,-0.32610,-0.16527,-0.32411,-0.20530,1.47898,0.04261,1.96515,0.04261,1.96515,0.00000,0.00000,0,0.00030
8.9346,-0.15981,-0.33267,-0.15981,-0.33267,-0.16068,-0.33006,-0.19719,1.49537,0.04383,1.99047,0.04383,1.99047,0.00000,0.00000,0,0.00151
9.0353,-0.14667,-0.33778,-0.14667,-0.33778,-0.15198,-0.33540,-0.18939,1.51203,0.03858,2.01513,0.03858,2.01513,0.00000,0.00000,0,0.00032
9.1370,-0.12340,-0.34449,-0.12340,-0.34449,-0.13463,-0.34109,-0.18224,1.52895,0.01971,2.04059,0.01971,2.04059,0.00000,0.00000,0,0.00049
9.2402,0.03628,-0.27307,0.03628,-0.27307,-0.01587,-0.29930,-0.17896,1.54503,-0.15515,1.99398,-0.15515,1.99398,0.00000,0.00000,16,0.00032
9.3412,0.05794,-0.28292,0.05794,-0.28292,0.04103,-0.28802,-0.17996,1.55961,-0.24151,1.99165,-0.24151,1.99165,0.00000,0.00000,0,0.00040
9.4419,0.06643,-0.28887,0.06643,-0.28887,0.06023,-0.28836,-0.18263,1.57403,-0.27297,2.00656,-0.27297,2.00656,0.00000,0.00000,0,0.00026
9.5434,0.07271,-0.29134,0.07271,-0.29134,0.06866,-0.28945,-0.18590,1.58845,-0.28890,2.02262,-0.28890,2.02262,0.00000,0.00000,0,0.00026
9.6470,0.07979,-0.28483,0.07979,-0.28483,0.07690,-0.28845,-0.18957,1.60294,-0.30492,2.03562,-0.30492,2.03562,0.00000,0.00000,0,0.00106
9.7478,0.09204,-0.25955,0.09204,-0.25955,0.08685,-0.26882,-0.19369,1.61680,-0.32396,2.02002,-0.32396,2.02002,0.00000,0.00000,0,0.00029
9.8485,0.10281,-0.24555,0.10281,-0.24555,0.09726,-0.25228,-0.19832,1.62971,-0.34421,2.00814,-0.34421,2.00814,0.00000,0.00000,0,0.00027
9.9504,0.11094,-0.23749,0.11094,-0.23749,0.10695,-0.24301,-0.20350,1.64205,-0.36393,2.00658,-0.36393,2.00658,0.00000,0.00000,0,0.00031
10.0524,0.12127,-0.21876,0.12127,-0.21876,0.11671,-0.22710,-0.20914,1.65376,-0.38420,1.99441,-0.38420,1.99441,0.00000,0.00000,0,0.00029
10.1529,0.13104,-0.17439,0.13104,-0.17439,0.12637,-0.19509,-0.21526,1.66428,-0.40481,1.95692,-0.40481,1.95692,0.00000,0.00000,0,0.00027
10.2532,0.14304,-0.11794,0.14304,-0.11794,0.13846,-0.14230,-0.22195,1.67245,-0.42964,1.88589,-0.42964,1.88589,0.00000,0.00000,0,0.00026
10.3553,0.14106,-0.10110,0.14106,-0.10110,0.14004,-0.11099,-0.22895,1.67851,-0.43902,1.84499,-0.43902,1.84499,0.00000,0.00000,0,0.00034
10.4564,0.14066,-0.09284,0.14066,-0.09284,0.13964,-0.09763,-0.23591,1.68363,-0.44537,1.83007,-0.44537,1.83007,0.00000,0.00000,0,0.00028
10.5588,0.14434,-0.08343,0.14434,-0.08343,0.14351,-0.08817,-0.24303,1.68822,-0.45829,1.82048,-0.45829,1.82048,0.00000,0.00000,0,0.00027
10.6598,0.14889,-0.07729,0.14889,-0.07729,0.14673,-0.08089,-0.25029,1.69240,-0.47038,1.81374,-0.47038,1.81374,0.00000,0.00000,0,0.00025
10.7616,0.15338,-0.07161,0.15338,-0.07161,0.15192,-0.07432,-0.25778,1.69625,-0.48567,1.80773,-0.48567,1.80773,0.00000,0.00000,0,0.00031
10.8629,0.15358,-0.06390,0.15358,-0.06390,0.15258,-0.06754,-0.26539,1.69978,-0.49426,1.80109,-0.49426,1.80109,0.00000,0.00000,0,0.00028
10.9638,0.15636,-0.05591,0.15636,-0.05591,0.15454,-0.05980,-0.27305,1.70292,-0.50486,1.79262,-0.50486,1.79262,0.00000,0.00000,0,0.00026
11.0664,0.15733,-0.04570,0.15733,-0.04570,0.15713,-0.04991,-0.28088,1.70561,-0.51657,1.78047,-0.51657,1.78047,0.00000,0.00000,0,0.00027
11.1683,0.15858,-0.03883,0.15858,-0.03883,0.15845,-0.04190,-0.28878,1.70786,-0.52645,1.77071,-0.52645,1.77071,0.00000,0.00000,0,0.00028
11.2692,0.15928,-0.02825,0.15928,-0.02825,0.15917,-0.03265,-0.29671,1.70968,-0.53547,1.75865,-0.53547,1.75865,0.00000,0.00000,0,0.00028
11.3709,0.16487,-0.01988,0.16487,-0.01988,0.16252,-0.02428,-0.30475,1.71105,-0.54853,1.74748,-0.54853,1.74748,0.00000,0.00000,0,0.00028
11.4724,0.15747,-0.00890,0.15747,-0.00890,0.16020,-0.01444,-0.31285,1.71149,-0.55314,1.73315,-0.55314,1.73315,0.00000,0.00000,32,0.00026
11.5732,0.15739,0.01247,0.15739,0.01247,0.15829,0.00177,-0.32079,1.71149,-0.55822,1.70884,-0.55822,1.70884,0.00000,0.00000,32,0.00040
11.6740,0.15123,0.06776,0.15123,0.06776,0.15404,0.04546,-0.32861,1.71041,-0.55967,1.64223,-0.55967,1.64223,0.00000,0.00000,0,0.00028
11.7749,0.14978,0.12355,0.14978,0.12355,0.15157,0.10149,-0.33625,1.70640,-0.56360,1.55416,-0.56360,1.55416,0.00000,0.00000,0,0.00028
11.8773,0.15031,0.13993,0.15031,0.13993,0.15131,0.12993,-0.34384,1.70041,-0.57080,1.50552,-0.57080,1.50552,0.00000,0.00000,0,0.00030
11.9808,0.13700,0.15458,0.13700,0.15458,0.14260,0.14724,-0.35117,1.69339,-0.56507,1.47253,-0.56507,1.47253,0.00000,0.00000,0,0.00033
12.0819,0.12551,0.16399,0.12551,0.16399,0.13183,0.15934,-0.35800,1.68564,-0.55574,1.44664,-0.55574,1.44664,0.00000,0.00000,0,0.00027
12.1829,0.11802,0.16625,0.11802,0.16625,0.12165,0.16557,-0.36428,1.67744,-0.54675,1.42909,-0.54675,1.42909,0.00000,0.00000,0,0.00028
12.2869,0.11552,0.16805,0.11552,0.16805,0.11673,0.16697,-0.37017,1.66913,-0.54526,1.41867,-0.54526,1.41867,0.00000,0.00000,0,0.00326
12.3857,0.11975,0.17313,0.11975,0.17313,0.11855,0.17122,-0.37605,1.66065,-0.55387,1.40382,-0.55387,1.40382,0.00000,0.00000,0,0.00144
12.4854,0.11774,0.17915,0.11774,0.17915,0.11839,0.17640,-0.38198,1.65193,-0.55957,1.38733,-0.55957,1.38733,0.00000,0.00000,0,0.00038
12.5886,0.11480,0.17972,0.11480,0.17972,0.11682,0.17935,-0.38788,1.64300,-0.56310,1.37397,-0.56310,1.37397,0.00000,0.00000,0,0.00031
12.6911,0.10937,0.18337,0.10937,0.18337,0.11143,0.18165,-0.39357,1.63397,-0.56072,1.36150,-0.56072,1.36150,0.00000,0.00000,0,0.00106
12.7909,0.10090,0.18287,0.10090,0.18287,0.10423,0.18243,-0.39891,1.62487,-0.55526,1.35123,-0.55526,1.35123,0.00000,0.00000,0,0.00036
12.8918,0.10099,0.18514,0.10099,0.18514,0.10135,0.18475,-0.40402,1.61567,-0.55605,1.33855,-0.55605,1.33855,0.00000,0.00000,0,0.00026
12.9940,0.09657,0.18882,0.09657,0.18882,0.09772,0.18685,-0.40897,1.60640,-0.55555,1.32613,-0.55555,1.32613,0.00000,0.00000,0,0.00087
13.0978,0.09770,0.19090,0.09770,0.19090,0.09746,0.18979,-0.41385,1.59698,-0.56004,1.31229,-0.56004,1.31229,0.00000,0.00000,0,0.00216
13.1963,0.09529,0.19386,0.09529,0.19386,0.09652,0.19273,-0.41870,1.58740,-0.56348,1.29831,-0.56348,1.29831,0.00000,0.00000,0,0.00027
13.2980,0.08202,0.19479,0.08202,0.19479,0.08799,0.19432,-0.42330,1.57772,-0.55528,1.28624,-0.55528,1.28624,0.00000,0.00000,0,0.00032
13.3998,0.07468,0.19609,0.07468,0.19609,0.07826,0.19548,-0.42739,1.56798,-0.54477,1.27476,-0.54477,1.27476,0.00000,0.00000,0,0.00031
13.5015,0.06087,0.19485,0.06087,0.19485,0.06700,0.19557,-0.43097,1.55819,-0.53146,1.26484,-0.53146,1.26484,0.00000,0.00000,0,0.00029
13.6027,0.03935,0.18761,0.03935,0.18761,0.05087,0.19232,-0.43390,1.54846,-0.51020,1.25998,-0.51020,1.25998,0.00000,0.00000,0,0.00026
13.7032,-0.00291,0.13775,-0.00291,0.13775,0.01338,0.15963,-0.43519,1.53968,-0.45527,1.30024,-0.45527,1.30024,0.00000,0.00000,16,0.00025
13.8061,-0.00069,0.06169,-0.00069,0.06169,0.00185,0.08802,-0.43519,1.53386,-0.43796,1.40183,-0.43796,1.40183,0.00000,0.00000,16,0.00089
13.9066,-0.00681,0.05583,-0.00681,0.05583,-0.00805,0.06552,-0.43519,1.53026,-0.42312,1.43198,-0.42312,1.43198,0.00000,0.00000,16,0.00028
14.0071,-0.00676,0.06290,-0.00676,0.06290,-0.00814,0.06148,-0.43519,1.52716,-0.42298,1.43495,-0.42298,1.43495,0.00000,0.00000,16,0.00037
14.1094,-0.00742,0.06217,-0.00742,0.06217,-0.00756,0.06247,-0.43519,1.52407,-0.42386,1.43037,-0.42386,1.43037,0.00000,0.00000,16,0.00025
14.2123,-0.01114,0.06084,-0.01114,0.06084,-0.00874,0.06210,-0.43519,1.52093,-0.42208,1.42778,-0.42208,1.42778,0.00000,0.00000,16,0.00029
14.3131,-0.01081,0.05992,-0.01081,0.05992,-0.00956,0.05993,-0.43519,1.51791,-0.42086,1.42801,-0.42086,1.42801,0.00000,0.00000,16,0.00030
14.4140,-0.01252,0.06009,-0.01252,0.06009,-0.01238,0.06031,-0.43519,1.51490,-0.41662,1.42444,-0.41662,1.42444,0.00000,0.00000,16,0.00028
14.5162,-0.01797,0.05545,-0.01797,0.05545,-0.01566,0.05695,-0.43519,1.51198,-0.41170,1.42656,-0.41170,1.42656,0.00000,0.00000,16,0.00027
14.6200,-0.01537,0.05687,-0.01537,0.05687,-0.01674,0.05677,-0.43519,1.50915,-0.41008,1.42399,-0.41008,1.42399,0.00000,0.00000,16,0.00032
14.7227,-0.01538,0.05597,-0.01538,0.05597,-0.01484,0.05621,-0.43519,1.50632,-0.41293,1.42200,-0.41293,1.42200,0.00000,0.00000,16,0.00105
14.8233,-0.01272,0.05563,-0.01272,0.05563,-0.01324,0.05616,-0.43519,1.50350,-0.41533,1.41925,-0.41533,1.41925,0.00000,0.00000,16,0.00025
14.9286,-0.01539,0.05796,-0.01539,0.05796,-0.01482,0.05746,-0.43519,1.50066,-0.41296,1.41446,-0.41296,1.41446,0.00000,0.00000,16,0.00027
15.0308,-0.01404,0.06376,-0.01404,0.06376,-0.01405,0.06214,-0.43519,1.49765,-0.41412,1.40443,-0.41412,1.40443,0.00000,0.00000,16,0.00029
15.1312,-0.01207,0.06279,-0.01207,0.06279,-0.01374,0.06300,-0.43519,1.49450,-0.41458,1.40000,-0.41458,1.40000,0.00000,0.00000,16,0.00026
15.2335,-0.01489,0.06148,-0.01489,0.06148,-0.01297,0.06263,-0.43519,1.49135,-0.41574,1.39740,-0.41574,1.39740,0.00000,0.00000,16,0.00096
15.3349,-0.01438,0.06084,-0.01438,0.06084,-0.01400,0.06152,-0.43519,1.48825,-0.41419,1.39598,-0.41419,1.39598,0.00000,0.00000,16,0.00046
15.4360,-0.01834,0.06151,-0.01834,0.06151,-0.01625,0.06176,-0.43519,1.48517,-0.41081,1.39252,-0.41081,1.39252,0.00000,0.00000,16,0.00044
15.5393,-0.01128,0.06284,-0.01128,0.06284,-0.01399,0.06214,-0.43519,1.48207,-0.41420,1.38886,-0.41420,1.38886,0.00000,0.00000,16,0.00039
15.6420,-0.01197,0.06002,-0.01197,0.06002,-0.01171,0.06105,-0.43519,1.47900,-0.41762,1.38742,-0.41762,1.38742,0.00000,0.00000,16,0.00029
15.7423,-0.01565,0.06091,-0.01565,0.06091,-0.01295,0.06053,-0.43519,1.47597,-0.41577,1.38518,-0.41577,1.38518,0.00000,0.00000,16,0.00030
15.8429,-0.01428,0.06341,-0.01428,0.06341,-0.01437,0.06233,-0.43519,1.47289,-0.41364,1.37939,-0.41364,1.37939,0.00000,0.00000,16,0.00028
15.9436,-0.02008,0.06125,-0.02008,0.06125,-0.01774,0.06279,-0.43519,1.46973,-0.40858,1.37555,-0.40858,1.37555,0.00000,0.00000,16,0.00048
