t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
2.8508,0.39161,0.20637,0.39161,0.20637,0.39009,0.20156,-0.37458,1.90409,-0.95971,1.60175,-0.95971,1.60175,0.00000,0.00000,0,0.00027
2.9513,0.38817,0.21389,0.38817,0.21389,0.38961,0.20931,-0.39408,1.89380,-0.97849,1.57983,-0.97849,1.57983,0.00000,0.00000,0,0.00030
3.0519,0.38948,0.22667,0.38948,0.22667,0.38802,0.22087,-0.41347,1.88300,-0.99550,1.55170,-0.99550,1.55170,0.00000,0.00000,0,0.00027
3.1538,0.39327,0.24497,0.39327,0.24497,0.39100,0.23640,-0.43294,1.87153,-1.01945,1.51693,-1.01945,1.51693,0.00000,0.00000,0,0.00033
3.2574,0.37615,0.31108,0.37615,0.31108,0.38507,0.28080,-0.45245,1.85859,-1.03006,1.43738,-1.03006,1.43738,0.00000,0.00000,0,0.00027
3.3584,0.29965,0.42751,0.29965,0.42751,0.33535,0.38569,-0.47041,1.84151,-0.97343,1.26297,-0.97343,1.26297,0.00000,0.00000,0,0.00024
3.4588,0.20344,0.50469,0.20344,0.50469,0.24684,0.46644,-0.48452,1.81984,-0.85478,1.12018,-0.85478,1.12018,0.00000,0.00000,0,0.00028
3.5600,-0.01807,0.57647,-0.01807,0.57647,0.06094,0.55523,-0.49171,1.79350,-0.58312,0.96066,-0.58312,0.96066,0.00000,0.00000,0,0.00026
3.6614,-0.14896,0.59167,-0.14896,0.59167,-0.08773,0.59571,-0.49014,1.76414,-0.35855,0.87058,-0.35855,0.87058,0.00000,0.00000,0,0.00031
3.7635,-0.22364,0.59781,-0.22364,0.59781,-0.18087,0.60560,-0.48280,1.73402,-0.21150,0.82563,-0.21150,0.82563,0.00000,0.00000,0,0.00027
3.8655,-0.44924,0.48722,-0.44924,0.48722,-0.36125,0.53419,-0.46876,1.70555,0.07311,0.90427,0.07311,0.90427,0.00000,0.00000,0,0.00028
3.9664,-0.53329,0.33379,-0.53329,0.33379,-0.49267,0.39427,-0.44639,1.68311,0.29261,1.09171,0.29261,1.09171,0.00000,0.00000,0,0.00032
4.0670,-0.52988,0.15385,-0.52988,0.15385,-0.52740,0.21298,-0.42043,1.66897,0.37067,1.34951,0.37067,1.34951,0.00000,0.00000,0,0.00027
4.1689,-0.56773,0.01878,-0.56773,0.01878,-0.55704,0.08448,-0.39322,1.66208,0.44234,1.53535,0.44234,1.53535,0.00000,0.00000,0,0.00030
4.2698,-0.58653,-0.07579,-0.58653,-0.07579,-0.58085,-0.04363,-0.36467,1.66233,0.50660,1.72776,0.50660,1.72776,0.00000,0.00000,0,0.00032
4.3708,-0.56842,-0.11839,-0.56842,-0.11839,-0.57324,-0.09724,-0.33584,1.66621,0.52402,1.81207,0.52402,1.81207,0.00000,0.00000,0,0.00026
4.4721,-0.49526,-0.17542,-0.49526,-0.17542,-0.53010,-0.14743,-0.30820,1.67252,0.48694,1.89366,0.48694,1.89366,0.00000,0.00000,0,0.00037
4.5760,-0.40870,-0.22635,-0.40870,-0.22635,-0.44346,-0.20299,-0.28436,1.68165,0.38083,1.98613,0.38083,1.98613,0.00000,0.00000,0,0.00141
4.6764,-0.34579,-0.27730,-0.34579,-0.27730,-0.37649,-0.25469,-0.26420,1.69335,0.30053,2.07539,0.30053,2.07539,0.00000,0.00000,0,0.00025
4.7783,-0.28836,-0.33235,-0.28836,-0.33235,-0.31100,-0.31320,-0.24749,1.70794,0.21901,2.17774,0.21901,2.17774,0.00000,0.00000,0,0.00025
4.8793,-0.25851,-0.35520,-0.25851,-0.35520,-0.27206,-0.34238,-0.23322,1.72451,0.17486,2.23807,0.17486,2.23807,0.00000,0.00000,0,0.00037
4.9812,-0.21904,-0.37538,-0.21904,-0.37538,-0.23734,-0.36505,-0.22060,1.74231,0.13542,2.28989,0.13542,2.28989,0.00000,0.00000,0,0.00030
5.0816,-0.15937,-0.40029,-0.15937,-0.40029,-0.18461,-0.39031,-0.21021,1.76131,0.06670,2.34678,0.06670,2.34678,0.00000,0.00000,0,0.00033
5.1839,-0.15073,-0.41334,-0.15073,-0.41334,-0.15891,-0.40797,-0.20185,1.78143,0.03651,2.39338,0.03651,2.39338,0.00000,0.00000,0,0.00026
5.2845,-0.12225,-0.40460,-0.12225,-0.40460,-0.13745,-0.40932,-0.19447,1.80197,0.01170,2.41595,0.01170,2.41595,0.00000,0.00000,0,0.00025
5.3872,-0.00174,-0.34100,-0.00174,-0.34100,-0.04686,-0.36526,-0.19002,1.82139,-0.11973,2.36928,-0.11973,2.36928,0.00000,0.00000,0,0.00094
5.4880,0.16600,-0.31226,0.16600,-0.31226,0.09492,-0.32562,-0.19156,1.83850,-0.33394,2.32693,-0.33394,2.32693,0.00000,0.00000,0,0.00026
5.5889,0.18814,-0.29355,0.18814,-0.29355,0.16742,-0.30000,-0.19884,1.85394,-0.44998,2.30394,-0.44998,2.30394,0.00000,0.00000,0,0.00029
5.6911,0.21526,-0.28811,0.21526,-0.28811,0.20020,-0.29146,-0.20832,1.86865,-0.50862,2.30584,-0.50862,2.30584,0.00000,0.00000,0,0.00032
5.7940,0.30998,-0.23885,0.30998,-0.23885,0.25967,-0.26245,-0.21967,1.88260,-0.60918,2.27627,-0.60918,2.27627,0.00000,0.00000,0,0.00040
5.8955,0.39317,-0.16163,0.39317,-0.16163,0.36256,-0.19831,-0.23616,1.89405,-0.78000,2.19152,-0.78000,2.19152,0.00000,0.00000,0,0.00039
5.9961,0.41688,-0.05434,0.41688,-0.05434,0.40180,-0.10791,-0.25547,1.90157,-0.85817,2.06343,-0.85817,2.06343,0.00000,0.00000,0,0.00030
6.0980,0.43258,0.00858,0.43258,0.00858,0.42520,-0.01523,-0.27632,1.90369,-0.91413,1.92654,-0.91413,1.92654,0.00000,0.00000,32,0.00043
6.2007,0.43683,0.03268,0.43683,0.03268,0.43360,0.01958,-0.29786,1.90369,-0.94827,1.87431,-0.94827,1.87431,0.00000,0.00000,32,0.00101
6.3051,0.43954,0.04541,0.43954,0.04541,0.43716,0.03762,-0.31964,1.90214,-0.97539,1.84572,-0.97539,1.84572,0.00000,0.00000,0,0.00169
6.4048,0.43442,0.06159,0.43442,0.06159,0.43577,0.05346,-0.34149,1.89979,-0.99514,1.81960,-0.99514,1.81960,0.00000,0.00000,0,0.00026
6.5058,0.44173,0.11683,0.44173,0.11683,0.43964,0.08879,-0.36338,1.89625,-1.02283,1.76306,-1.02283,1.76306,0.00000,0.00000,0,0.00026
6.6065,0.44306,0.20479,0.44306,0.20479,0.44170,0.17254,-0.38543,1.88925,-1.04798,1.63043,-1.04798,1.63043,0.00000,0.00000,0,0.00026
6.7079,0.44676,0.22286,0.44676,0.22286,0.44690,0.21118,-0.40769,1.87931,-1.07804,1.56254,-1.07804,1.56254,0.00000,0.00000,0,0.00023
6.8092,0.45254,0.25883,0.45254,0.25883,0.44926,0.24076,-0.43006,1.86794,-1.10395,1.50680,-1.10395,1.50680,0.00000,0.00000,0,0.00041
6.9108,0.46197,0.31381,0.46197,0.31381,0.45772,0.29014,-0.45277,1.85443,-1.13935,1.41922,-1.13935,1.41922,0.00000,0.00000,0,0.00032
7.0117,0.43264,0.40238,0.43264,0.40238,0.44569,0.35856,-0.47548,1.83817,-1.14401,1.30033,-1.14401,1.30033,0.00000,0.00000,0,0.00044
7.1131,0.35117,0.50032,0.35117,0.50032,0.39378,0.46539,-0.49639,1.81680,-1.08706,1.11871,-1.08706,1.11871,0.00000,0.00000,0,0.00039
7.2140,0.22135,0.60776,0.22135,0.60776,0.28327,0.55794,-0.51287,1.79087,-0.93778,0.95397,-0.93778,0.95397,0.00000,0.00000,0,0.00028
7.3154,-0.11425,0.69794,-0.11425,0.69794,0.02045,0.65144,-0.51964,1.75988,-0.55032,0.78272,-0.55032,0.78272,0.00000,0.00000,0,0.00029
7.4176,-0.22499,0.65106,-0.22499,0.65106,-0.14432,0.67490,-0.51590,1.72573,-0.29943,0.71338,-0.29943,0.71338,0.00000,0.00000,0,0.00036
7.5178,-0.47984,0.54428,-0.47984,0.54428,-0.38002,0.59582,-0.50152,1.69410,0.06851,0.80037,0.06851,0.80037,0.00000,0.00000,0,0.00033
7.6194,-0.59191,0.31669,-0.59191,0.31669,-0.53333,0.38712,-0.47762,1.67091,0.32237,1.09023,0.32237,1.09023,0.00000,0.00000,0,0.00031
7.7226,-0.56725,0.09915,-0.56725,0.09915,-0.56019,0.17936,-0.44979,1.65772,0.39049,1.38868,0.39049,1.38868,0.00000,0.00000,0,0.00107
7.8255,-0.60548,-0.06342,-0.60548,-0.06342,-0.59370,0.00823,-0.42071,1.65403,0.46984,1.64169,0.46984,1.64169,0.00000,0.00000,32,0.00101
7.9269,-0.58951,-0.10045,-0.58951,-0.10045,-0.59626,-0.07463,-0.39076,1.65629,0.50363,1.76823,0.50363,1.76823,0.00000,0.00000,0,0.00025
8.0282,-0.55670,-0.14163,-0.55670,-0.14163,-0.57301,-0.11976,-0.36154,1.66138,0.49798,1.84102,0.49798,1.84102,0.00000,0.00000,0,0.00031
8.1297,-0.44312,-0.21831,-0.44312,-0.21831,-0.49633,-0.18330,-0.33488,1.66918,0.40961,1.94412,0.40961,1.94412,0.00000,0.00000,0,0.00029
8.2331,-0.36453,-0.27723,-0.36453,-0.27723,-0.40375,-0.24561,-0.31293,1.68017,0.29269,2.04859,0.29269,2.04859,0.00000,0.00000,0,0.00083
8.3341,-0.28658,-0.34226,-0.28658,-0.34226,-0.32260,-0.31016,-0.29514,1.69435,0.18876,2.15958,0.18876,2.15958,0.00000,0.00000,0,0.00032
8.4358,-0.24877,-0.36427,-0.24877,-0.36427,-0.27005,-0.34927,-0.28068,1.71115,0.12440,2.23506,0.12440,2.23506,0.00000,0.00000,0,0.00025
8.5383,-0.19918,-0.39459,-0.19918,-0.39459,-0.22199,-0.38003,-0.26862,1.72954,0.06437,2.29959,0.06437,2.29959,0.00000,0.00000,0,0.00024
8.6391,-0.15585,-0.41437,-0.15585,-0.41437,-0.17434,-0.40455,-0.25897,1.74933,0.00254,2.35615,0.00254,2.35615,0.00000,0.00000,0,0.00073
8.7401,-0.14159,-0.42090,-0.14159,-0.42090,-0.15100,-0.41717,-0.25100,1.77000,-0.02450,2.39575,-0.02450,2.39575,0.00000,0.00000,0,0.00026
8.8434,-0.08606,-0.40335,-0.08606,-0.40335,-0.11318,-0.41056,-0.24442,1.79074,-0.07465,2.40658,-0.07465,2.40658,0.00000,0.00000,0,0.00038
8.9457,0.07665,-0.31771,0.07665,-0.31771,0.01580,-0.34604,-0.24261,1.80942,-0.26631,2.32849,-0.26631,2.32849,0.00000,0.00000,16,0.00036
9.0471,0.20860,-0.27067,0.20860,-0.27067,0.17381,-0.29486,-0.24896,1.82512,-0.50967,2.26742,-0.50967,2.26742,0.00000,0.00000,0,0.00104
9.1487,0.23913,-0.25844,0.23913,-0.25844,0.22499,-0.26925,-0.25933,1.83906,-0.59681,2.24294,-0.59681,2.24294,0.00000,0.00000,0,0.00028
9.2495,0.30932,-0.20925,0.30932,-0.20925,0.26584,-0.23963,-0.27142,1.85186,-0.67018,2.21131,-0.67018,2.21131,0.00000,0.00000,0,0.00033
9.3513,0.41059,-0.12867,0.41059,-0.12867,0.38032,-0.17462,-0.28861,1.86213,-0.85909,2.12406,-0.85909,2.12406,0.00000,0.00000,0,0.00032
9.4555,0.44976,0.02432,0.44976,0.02432,0.42915,-0.03969,-0.30914,1.86679,-0.95286,1.92633,-0.95286,1.92633,0.00000,0.00000,0,0.00025
9.5566,0.45079,0.04338,0.45079,0.04338,0.44725,0.02721,-0.33129,1.86631,-1.00217,1.82550,-1.00217,1.82550,0.00000,0.00000,0,0.00028
9.6576,0.45385,0.05898,0.45385,0.05898,0.45346,0.05025,-0.35391,1.86421,-1.03409,1.78884,-1.03409,1.78884,0.00000,0.00000,0,0.00026
9.7593,0.46647,0.10247,0.46647,0.10247,0.46190,0.08193,-0.37680,1.86081,-1.06966,1.73791,-1.06966,1.73791,0.00000,0.00000,0,0.00030
9.8601,0.45725,0.20428,0.45725,0.20428,0.46161,0.16426,-0.39998,1.85440,-1.09239,1.60800,-1.09239,1.60800,0.00000,0.00000,0,0.00029
9.9611,0.46780,0.22483,0.46780,0.22483,0.46443,0.20991,-0.42308,1.84463,-1.11972,1.52977,-1.11972,1.52977,0.00000,0.00000,0,0.00033
10.0645,0.47369,0.27911,0.47369,0.27911,0.47113,0.25277,-0.44651,1.83296,-1.15320,1.45381,-1.15320,1.45381,0.00000,0.00000,0,0.00026
10.1661,0.48256,0.35184,0.48256,0.35184,0.47911,0.31888,-0.47030,1.81832,-1.18895,1.34000,-1.18895,1.34000,0.00000,0.00000,0,0.00028
10.2673,0.43411,0.49171,0.43411,0.49171,0.45254,0.42867,-0.49368,1.79928,-1.17248,1.15628,-1.17248,1.15628,0.00000,0.00000,0,0.00027
10.3696,0.29752,0.57181,0.29752,0.57181,0.35092,0.52368,-0.51354,1.77499,-1.03992,0.98947,-1.03992,0.98947,0.00000,0.00000,0,0.00104
10.4701,0.05850,0.65035,0.05850,0.65035,0.14969,0.63625,-0.52560,1.74502,-0.75014,0.79064,-0.75014,0.79064,0.00000,0.00000,0,0.00027
10.5710,-0.14647,0.69084,-0.14647,0.69084,-0.05838,0.69510,-0.52621,1.71092,-0.43864,0.66826,-0.43864,0.66826,0.00000,0.00000,0,0.00023
10.6734,-0.37088,0.59762,-0.37088,0.59762,-0.25055,0.64099,-0.51813,1.67750,-0.14231,0.71602,-0.14231,0.71602,0.00000,0.00000,0,0.00031
10.7766,-0.49531,0.36870,-0.49531,0.36870,-0.43106,0.48492,-0.49967,1.64917,0.14692,0.92179,0.14692,0.92179,0.00000,0.00000,0,0.00051
10.8773,-0.52929,0.22407,-0.52929,0.22407,-0.51735,0.30700,-0.47489,1.63036,0.30114,1.16985,0.30114,1.16985,0.00000,0.00000,0,0.00051
10.9782,-0.56847,0.04633,-0.56847,0.04633,-0.54007,0.12403,-0.44853,1.62090,0.36157,1.43485,0.36157,1.43485,0.00000,0.00000,0,0.00029
11.0798,-0.57804,-0.06120,-0.57804,-0.06120,-0.56663,-0.01279,-0.42065,1.61894,0.42930,1.63812,0.42930,1.63812,0.00000,0.00000,32,0.00104
11.1800,-0.55727,-0.09548,-0.55727,-0.09548,-0.56298,-0.07532,-0.39229,1.62162,0.45218,1.73461,0.45218,1.73461,0.00000,0.00000,0,0.00026
11.2817,-0.50292,-0.14848,-0.50292,-0.14848,-0.52921,-0.12397,-0.36495,1.62683,0.42887,1.81279,0.42887,1.81279,0.00000,0.00000,0,0.00040
11.3836,-0.38850,-0.21207,-0.38850,-0.21207,-0.43612,-0.18569,-0.34113,1.63491,0.31305,1.91345,0.31305,1.91345,0.00000,0.00000,0,0.00026
11.4850,-0.33921,-0.25367,-0.33921,-0.25367,-0.36883,-0.23326,-0.32140,1.64565,0.23184,1.99553,0.23184,1.99553,0.00000,0.00000,0,0.00029
11.5864,-0.27175,-0.31963,-0.27175,-0.31963,-0.30437,-0.28724,-0.30481,1.65880,0.15175,2.08965,0.15175,2.08965,0.00000,0.00000,0,0.00025
11.6869,-0.22787,-0.35360,-0.22787,-0.35360,-0.25018,-0.33574,-0.29131,1.67478,0.08396,2.17839,0.08396,2.17839,0.00000,0.00000,0,0.00029
11.7888,-0.17464,-0.39159,-0.17464,-0.39159,-0.19825,-0.37443,-0.28035,1.69274,0.01702,2.25439,0.01702,2.25439,0.00000,0.00000,0,0.00025
11.8908,-0.14588,-0.40453,-0.14588,-0.40453,-0.15894,-0.39686,-0.27171,1.71221,-0.03329,2.30750,-0.03329,2.30750,0.00000,0.00000,0,0.00028
11.9934,-0.13021,-0.41302,-0.13021,-0.41302,-0.13937,-0.40886,-0.26435,1.73244,-0.05529,2.34574,-0.05529,2.34574,0.00000,0.00000,0,0.00042
12.0944,-0.08719,-0.39925,-0.08719,-0.39925,-0.10840,-0.40487,-0.25818,1.75286,-0.09559,2.36017,-0.09559,2.36017,0.00000,0.00000,0,0.00039
12.1956,0.05889,-0.30651,0.05889,-0.30651,0.00237,-0.34829,-0.25572,1.77184,-0.25928,2.29427,-0.25928,2.29427,0.00000,0.00000,16,0.00036
12.2972,0.21572,-0.26406,0.21572,-0.26406,0.17507,-0.29239,-0.26173,1.78752,-0.52433,2.22611,-0.52433,2.22611,0.00000,0.00000,0,0.00032
12.3981,0.23973,-0.25109,0.23973,-0.25109,0.22365,-0.26890,-0.27202,1.80148,-0.60749,2.20483,-0.60749,2.20483,0.00000,0.00000,0,0.00031
12.4988,0.25816,-0.23211,0.25816,-0.23211,0.24306,-0.24616,-0.28368,1.81431,-0.64827,2.18356,-0.64827,2.18356,0.00000,0.00000,0,0.00026
12.6005,0.41029,-0.17535,0.41029,-0.17535,0.34442,-0.19509,-0.29831,1.82517,-0.81495,2.11781,-0.81495,2.11781,0.00000,0.00000,0,0.00026
12.7023,0.44124,-0.00247,0.44124,-0.00247,0.41513,-0.06726,-0.31784,1.83140,-0.94054,1.93229,-0.94054,1.93229,0.00000,0.00000,0,0.00028
12.8049,0.44666,0.04241,0.44666,0.04241,0.44395,0.01875,-0.33971,1.83180,-1.00563,1.80368,-1.00563,1.80368,0.00000,0.00000,32,0.00041
12.9070,0.45745,0.06139,0.45745,0.06139,0.45233,0.05058,-0.36213,1.82978,-1.04063,1.75391,-1.04063,1.75391,0.00000,0.00000,0,0.00030
13.0079,0.45944,0.09838,0.45944,0.09838,0.45727,0.07910,-0.38488,1.82650,-1.07078,1.70786,-1.07078,1.70786,0.00000,0.00000,0,0.00025
13.1122,0.45326,0.19973,0.45326,0.19973,0.45605,0.16115,-0.40777,1.82024,-1.09185,1.57851,-1.09185,1.57851,0.00000,0.00000,0,0.00171
13.2137,0.46731,0.22350,0.46731,0.22350,0.46244,0.20784,-0.43071,1.81062,-1.12436,1.49885,-1.12436,1.49885,0.00000,0.00000,0,0.00049
13.3164,0.47508,0.29103,0.47508,0.29103,0.47036,0.26134,-0.45404,1.79873,-1.15958,1.40671,-1.15958,1.40671,0.00000,0.00000,0,0.00026
13.4166,0.46322,0.38806,0.46322,0.38806,0.47057,0.33587,-0.47769,1.78363,-1.18355,1.27983,-1.18355,1.27983,0.00000,0.00000,0,0.00025
13.5187,0.37273,0.48579,0.37273,0.48579,0.41656,0.44698,-0.49987,1.76339,-1.12470,1.09291,-1.12470,1.09291,0.00000,0.00000,0,0.00027
13.6224,0.26784,0.56955,0.26784,0.56955,0.31563,0.52879,-0.51769,1.73871,-0.99114,0.94552,-0.99114,0.94552,0.00000,0.00000,0,0.00160
13.7241,-0.02369,0.64478,-0.02369,0.64478,0.09096,0.61451,-0.52718,1.70930,-0.66361,0.78753,-0.66361,0.78753,0.00000,0.00000,0,0.00036
13.8254,-0.15240,0.63926,-0.15240,0.63926,-0.08257,0.65819,-0.52630,1.67646,-0.40245,0.68917,-0.40245,0.68917,0.00000,0.00000,0,0.00026
13.9266,-0.40281,0.55540,-0.40281,0.55540,-0.27925,0.60129,-0.51695,1.64477,-0.09807,0.74284,-0.09807,0.74284,0.00000,0.00000,0,0.00025
14.0284,-0.52092,0.32366,-0.52092,0.32366,-0.45134,0.42233,-0.49745,1.61930,0.17955,0.98581,0.17955,0.98581,0.00000,0.00000,0,0.00105
14.1288,-0.52449,0.16022,-0.52449,0.16022,-0.51578,0.25927,-0.47237,1.60274,0.30131,1.21384,0.30131,1.21384,0.00000,0.00000,0,0.00026
14.2303,-0.55781,0.02885,-0.55781,0.02885,-0.54121,0.09013,-0.44602,1.59526,0.36579,1.46006,0.36579,1.46006,0.00000,0.00000,0,0.00027
14.3315,-0.56693,-0.06956,-0.56693,-0.06956,-0.55942,-0.03514,-0.41846,1.59499,0.42067,1.64770,0.42067,1.64770,0.00000,0.00000,0,0.00033
14.4334,-0.54479,-0.11299,-0.54479,-0.11299,-0.54968,-0.09213,-0.39077,1.59855,0.43375,1.73674,0.43375,1.73674,0.00000,0.00000,0,0.00031
14.5340,-0.48503,-0.16723,-0.48503,-0.16723,-0.51080,-0.14148,-0.36429,1.60461,0.40191,1.81683,0.40191,1.81683,0.00000,0.00000,0,0.00028
14.6351,-0.38713,-0.22625,-0.38713,-0.22625,-0.42780,-0.20227,-0.34114,1.61358,0.30056,1.91699,0.30056,1.91699,0.00000,0.00000,0,0.00045
14.7374,-0.33340,-0.27354,-0.33340,-0.27354,-0.36295,-0.24952,-0.32173,1.62507,0.22269,1.99935,0.22269,1.99935,0.00000,0.00000,0,0.00034
14.8388,-0.26097,-0.34012,-0.26097,-0.34012,-0.29269,-0.30854,-0.30563,1.63921,0.13340,2.10202,0.13340,2.10202,0.00000,0.00000,0,0.00026
14.9407,-0.19356,-0.37576,-0.19356,-0.37576,-0.22630,-0.35591,-0.29296,1.65615,0.04649,2.19002,0.04649,2.19002,0.00000,0.00000,0,0.00040
15.0426,-0.13936,-0.40501,-0.13936,-0.40501,-0.16193,-0.39273,-0.28370,1.67515,-0.04081,2.26425,-0.04081,2.26425,0.00000,0.00000,0,0.00150
15.1481,-0.12510,-0.41123,-0.12510,-0.41123,-0.13443,-0.40768,-0.27653,1.69531,-0.07488,2.30684,-0.07488,2.30684,0.00000,0.00000,0,0.00415
15.2454,-0.11354,-0.41816,-0.11354,-0.41816,-0.12139,-0.41550,-0.27018,1.71593,-0.08810,2.33919,-0.08810,2.33919,0.00000,0.00000,0,0.00031
15.3471,-0.04192,-0.39426,-0.04192,-0.39426,-0.07608,-0.40490,-0.26524,1.73651,-0.15113,2.34386,-0.15113,2.34386,0.00000,0.00000,0,0.00038
15.4484,0.20014,-0.29861,0.20014,-0.29861,0.09575,-0.32401,-0.26619,1.75453,-0.40982,2.24055,-0.40982,2.24055,0.00000,0.00000,0,0.00035
15.5509,0.23589,-0.25943,0.23589,-0.25943,0.21779,-0.27795,-0.27549,1.76954,-0.60217,2.18647,-0.60217,2.18647,0.00000,0.00000,0,0.00032
15.6521,0.26145,-0.24032,0.26145,-0.24032,0.25718,-0.24968,-0.28777,1.78267,-0.67353,2.15720,-0.67353,2.15720,0.00000,0.00000,0,0.00041
15.7568,0.32162,-0.18584,0.32162,-0.18584,0.29238,-0.21389,-0.30146,1.79427,-0.74002,2.11511,-0.74002,2.11511,0.00000,0.00000,0,0.00033
15.8581,0.43551,-0.05390,0.43551,-0.05390,0.40359,-0.11514,-0.31969,1.80217,-0.92507,1.97488,-0.92507,1.97488,0.00000,0.00000,0,0.00028
