t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
48.8582,0.04082,-0.71051,-0.95918,-0.71051,-0.98225,-0.62493,-0.65301,1.80746,0.82036,2.74485,0.82036,2.74485,1.00000,0.00000,0,0.00075
48.9598,0.30774,-0.90026,-0.69226,-0.90026,-0.78735,-0.82492,-0.60898,1.84476,0.57204,3.08214,0.57204,3.08214,1.00000,0.00000,0,0.00027
49.0617,0.44043,-0.96042,-0.55957,-0.96042,-0.64517,-0.91761,-0.57369,1.88876,0.39407,3.26517,0.39407,3.26517,1.00000,0.00000,0,0.00027
49.1622,0.59338,-1.00906,-0.40662,-1.00906,-0.48775,-0.99769,-0.54618,1.93754,0.18545,3.43408,0.18545,3.43408,1.00000,0.00000,0,0.00028
49.2636,0.94856,-0.92056,-0.05144,-0.92056,-0.22058,-0.96715,-0.52900,1.98718,-0.19813,3.43791,-0.19813,3.43791,1.00000,0.00000,0,0.00041
49.3670,1.24806,-0.80535,0.24806,-0.80535,0.09815,-0.87947,-0.52773,2.03327,-0.67496,3.35248,-0.67496,3.35248,1.00000,0.00000,0,0.00026
49.4678,1.43585,-0.66050,0.43585,-0.66050,0.34936,-0.71981,-0.54069,2.07201,-1.06474,3.15172,-1.06474,3.15172,1.00000,0.00000,0,0.00026
49.5696,1.48653,-0.24318,0.48653,-0.24318,0.46130,-0.37795,-0.56209,2.09708,-1.25405,2.66401,-1.25405,2.66401,1.00000,0.00000,0,0.00028
49.6704,1.46956,-0.07138,0.46956,-0.07138,0.48206,-0.12743,-0.58617,2.10734,-1.30925,2.29849,-1.30925,2.29849,1.00000,0.00000,0,0.00027
49.7749,1.46185,0.00922,0.46185,0.00922,0.46571,-0.02507,-0.60974,2.11035,-1.30830,2.14796,-1.30830,2.14796,1.00000,0.00000,0,0.00201
49.8742,1.33199,0.19046,0.33199,0.19046,0.40230,0.10736,-0.63181,2.10813,-1.23526,1.94710,-1.23526,1.94710,1.00000,0.00000,0,0.00031
49.9755,1.12490,0.31021,0.12490,0.31021,0.21741,0.26450,-0.64644,2.09711,-0.97256,1.70036,-0.97256,1.70036,1.00000,0.00000,0,0.00027
50.0776,1.00882,0.38070,0.00882,0.38070,0.07390,0.37789,-0.65258,2.07973,-0.76344,1.51291,-0.76344,1.51291,1.00000,0.00000,0,0.00048
50.1803,0.87210,0.32835,-0.12790,0.32835,-0.06759,0.35097,-0.65196,2.06138,-0.55057,1.53492,-0.55057,1.53492,1.00000,0.00000,0,0.00105
50.2810,0.75257,0.28570,-0.24743,0.28570,-0.19290,0.30668,-0.64480,2.04515,-0.35546,1.58514,-0.35546,1.58514,1.00000,0.00000,0,0.00029
50.3815,0.63322,0.21794,-0.36678,0.21794,-0.31268,0.24483,-0.63149,2.03170,-0.16247,1.66445,-0.16247,1.66445,1.00000,0.00000,0,0.00027
50.4839,0.57106,0.11010,-0.42894,0.11010,-0.39266,0.17226,-0.61334,2.02132,-0.02435,1.76293,-0.02435,1.76293,1.00000,0.00000,0,0.00026
50.5875,0.53653,0.03505,-0.46347,0.03505,-0.43602,0.07034,-0.59250,2.01598,0.06154,1.91047,0.06154,1.91047,1.00000,0.00000,0,0.00098
50.6903,0.43405,-0.09332,-0.56595,-0.09332,-0.52021,-0.02706,-0.56823,2.01497,0.21209,2.05555,0.21209,2.05555,1.00000,0.00000,0,0.00038
50.7921,0.36611,-0.28669,-0.63389,-0.28669,-0.60137,-0.21139,-0.53964,2.02151,0.36241,2.33860,0.36241,2.33860,1.00000,0.00000,0,0.00037
50.8941,0.39205,-0.46687,-0.60795,-0.46687,-0.61515,-0.40484,-0.50865,2.03824,0.41408,2.64550,0.41408,2.64550,1.00000,0.00000,0,0.00047
50.9975,0.40022,-0.52789,-0.59978,-0.52789,-0.61350,-0.48444,-0.47778,2.06093,0.44248,2.78758,0.44248,2.78758,1.00000,0.00000,0,0.00032
51.0981,0.42627,-0.55620,-0.57373,-0.55620,-0.58857,-0.53397,-0.44785,2.08666,0.43501,2.88762,0.43501,2.88762,1.00000,0.00000,0,0.00030
51.1993,0.47701,-0.60961,-0.52299,-0.60961,-0.54265,-0.58631,-0.41979,2.11494,0.39419,2.99441,0.39419,2.99441,1.00000,0.00000,0,0.00034
51.3000,0.47686,-0.78727,-0.52314,-0.78727,-0.51056,-0.71078,-0.39396,2.14732,0.37188,3.21349,0.37188,3.21349,1.00000,0.00000,0,0.00025
51.4012,0.65070,-0.91074,-0.34930,-0.91074,-0.42023,-0.83927,-0.37010,2.18657,0.26025,3.44548,0.26025,3.44548,1.00000,0.00000,0,0.00032
51.5026,0.89181,-0.87984,-0.10819,-0.87984,-0.22545,-0.86548,-0.35397,2.22996,-0.01579,3.52819,-0.01579,3.52819,1.00000,0.00000,0,0.00128
51.6028,1.06574,-0.79661,0.06574,-0.79661,-0.01642,-0.82565,-0.34974,2.27202,-0.32511,3.51049,-0.32511,3.51049,1.00000,0.00000,16,0.00028
51.7039,1.37715,-0.66047,0.37715,-0.66047,0.26121,-0.70708,-0.35740,2.30978,-0.74921,3.37040,-0.74921,3.37040,1.00000,0.00000,0,0.00031
51.8063,1.42216,-0.53976,0.42216,-0.53976,0.39105,-0.61238,-0.37498,2.34307,-0.96155,3.26165,-0.96155,3.26165,1.00000,0.00000,0,0.00028
51.9068,1.48249,-0.30514,0.48249,-0.30514,0.45800,-0.38845,-0.39653,2.36681,-1.08353,2.94948,-1.08353,2.94948,1.00000,0.00000,0,0.00026
52.0090,1.47616,-0.21649,0.47616,-0.21649,0.47391,-0.26495,-0.42006,2.38230,-1.13092,2.77973,-1.13092,2.77973,1.00000,0.00000,0,0.00028
52.1104,1.50230,-0.04868,0.50230,-0.04868,0.49363,-0.12345,-0.44434,2.39146,-1.18479,2.57663,-1.18479,2.57663,1.00000,0.00000,0,0.00026
52.2146,1.49983,0.02538,0.49983,0.02538,0.50218,-0.02294,-0.46943,2.39449,-1.22270,2.42889,-1.22270,2.42889,1.00000,0.00000,0,0.00244
52.3138,1.47454,0.12042,0.47454,0.12042,0.48418,0.08168,-0.49405,2.39234,-1.22031,2.26982,-1.22031,2.26982,1.00000,0.00000,0,0.00035
52.4140,1.36011,0.24493,0.36011,0.24493,0.41584,0.16959,-0.51677,2.38605,-1.14053,2.13167,-1.14053,2.13167,1.00000,0.00000,0,0.00031
52.5160,1.19653,0.29791,0.19653,0.29791,0.27571,0.26550,-0.53386,2.37418,-0.94743,1.97594,-0.94743,1.97594,1.00000,0.00000,0,0.00026
52.6175,1.12355,0.40143,0.12355,0.40143,0.15988,0.36908,-0.54386,2.35769,-0.78368,1.80406,-0.78368,1.80406,1.00000,0.00000,0,0.00027
52.7182,1.03882,0.39238,0.03882,0.39238,0.07389,0.39603,-0.54918,2.33821,-0.66002,1.74416,-0.66002,1.74416,1.00000,0.00000,0,0.00031
52.8211,0.94025,0.34637,-0.05975,0.34637,-0.01658,0.36179,-0.55012,2.31944,-0.52524,1.77676,-0.52524,1.77676,1.00000,0.00000,16,0.00026
52.9252,0.83550,0.30021,-0.16450,0.30021,-0.11662,0.31764,-0.54630,2.30274,-0.37137,1.82627,-0.37137,1.82627,1.00000,0.00000,0,0.00029
53.0263,0.72391,0.24986,-0.27609,0.24986,-0.22527,0.27267,-0.53727,2.28815,-0.19936,1.87914,-0.19936,1.87914,1.00000,0.00000,0,0.00031
53.1272,0.65728,0.17091,-0.34272,0.17091,-0.31055,0.21008,-0.52332,2.27618,-0.05749,1.96106,-0.05749,1.96106,1.00000,0.00000,0,0.00027
53.2284,0.63302,0.05188,0.63302,0.05188,-0.04978,0.08947,-0.37098,2.26970,-0.43475,2.13550,-0.29631,2.13550,0.00000,0.00000,1,0.00028
53.3301,0.63610,0.03711,0.63610,0.03711,0.51465,0.04891,-0.38393,2.26662,-1.15590,2.19326,-1.15590,2.19326,0.00000,0.00000,0,0.00027
53.4312,0.62349,0.06249,0.62349,0.06249,0.60781,0.05405,-0.41320,2.26419,-1.32492,2.18311,-1.32492,2.18311,0.00000,0.00000,0,0.00037
53.5317,0.62073,0.10599,0.62073,0.10599,0.62058,0.08627,-0.44411,2.26062,-1.37498,2.13122,-1.37498,2.13122,0.00000,0.00000,0,0.00026
53.6329,0.61571,0.15091,0.61571,0.15091,0.61816,0.12938,-0.47509,2.25500,-1.40232,2.06094,-1.40232,2.06094,0.00000,0.00000,0,0.00026
53.7343,0.60770,0.16928,0.60770,0.16928,0.61071,0.15899,-0.50574,2.24757,-1.42181,2.00909,-1.42181,2.00909,0.00000,0.00000,0,0.00028
53.8353,0.59267,0.19111,0.59267,0.19111,0.59937,0.18085,-0.53599,2.23898,-1.43505,1.96772,-1.43505,1.96772,0.00000,0.00000,0,0.00027
53.9364,0.57720,0.21869,0.57720,0.21869,0.58396,0.20615,-0.56549,2.22917,-1.44144,1.91994,-1.44144,1.91994,0.00000,0.00000,0,0.00031
54.0390,0.51099,0.27256,0.51099,0.27256,0.54519,0.24640,-0.59381,2.21778,-1.41159,1.84818,-1.41159,1.84818,0.00000,0.00000,0,0.00139
54.1395,0.37284,0.34746,0.37284,0.34746,0.41845,0.31945,-0.61734,2.20307,-1.24501,1.72390,-1.24501,1.72390,0.00000,0.00000,0,0.00047
54.2408,0.37158,0.36380,0.37158,0.36380,0.38177,0.35785,-0.63697,2.18555,-1.20963,1.64878,-1.20963,1.64878,0.00000,0.00000,0,0.00031
54.3425,0.37005,0.37187,0.37005,0.37187,0.37078,0.37077,-0.65564,2.16715,-1.21182,1.61099,-1.21182,1.61099,0.00000,0.00000,0,0.00086
54.4456,0.36271,0.38412,0.36271,0.38412,0.36482,0.37986,-0.67398,2.14830,-1.22121,1.57851,-1.22121,1.57851,0.00000,0.00000,0,0.00028
54.5469,0.35321,0.38962,0.35321,0.38962,0.35743,0.38638,-0.69203,2.12911,-1.22818,1.54954,-1.22818,1.54954,0.00000,0.00000,0,0.00028
54.6484,0.34784,0.40001,0.34784,0.40001,0.35113,0.39520,-0.70972,2.10954,-1.23641,1.51674,-1.23641,1.51674,0.00000,0.00000,0,0.00029
54.7500,0.33515,0.41911,0.33515,0.41911,0.34045,0.40974,-0.72696,2.08939,-1.23763,1.47477,-1.23763,1.47477,0.00000,0.00000,0,0.00028
54.8514,0.29709,0.46731,0.29709,0.46731,0.31314,0.44506,-0.74326,2.06797,-1.21297,1.40038,-1.21297,1.40038,0.00000,0.00000,0,0.00035
54.9531,0.22259,0.52557,0.22259,0.52557,0.26261,0.49160,-0.75771,2.04451,-1.15163,1.30712,-1.15163,1.30712,0.00000,0.00000,0,0.00028
55.0537,0.17389,0.57092,0.17389,0.57092,0.19349,0.56150,-0.76845,2.01738,-1.05868,1.17512,-1.05868,1.17512,0.00000,0.00000,0,0.00041
55.1547,0.16619,0.58524,0.16619,0.58524,0.17211,0.58128,-0.77739,1.98858,-1.03556,1.11666,-1.03556,1.11666,0.00000,0.00000,0,0.00026
55.2570,0.15529,0.58515,0.15529,0.58515,0.15891,0.58500,-0.78558,1.95937,-1.02395,1.08187,-1.02395,1.08187,0.00000,0.00000,0,0.00090
55.3571,0.08663,0.56156,0.08663,0.56156,0.11929,0.57128,-0.79261,1.93043,-0.97154,1.07351,-0.97154,1.07351,0.00000,0.00000,0,0.00026
55.4597,-0.00714,0.54084,-0.00714,0.54084,0.02027,0.54887,-0.79540,1.90262,-0.82580,1.07933,-0.82580,1.07933,0.00000,0.00000,0,0.00027
55.5607,-0.01334,0.54156,-0.01334,0.54156,-0.00523,0.54069,-0.79540,1.87553,-0.78755,1.06450,-0.78755,1.06450,0.00000,0.00000,16,0.00025
55.6637,-0.01717,0.53376,-0.01717,0.53376,-0.01234,0.53640,-0.79540,1.84861,-0.77689,1.04401,-0.77689,1.04401,0.00000,0.00000,16,0.00028
55.7665,-0.02913,0.52867,-0.02913,0.52867,-0.02361,0.53135,-0.79495,1.82193,-0.75954,1.02490,-0.75954,1.02490,0.00000,0.00000,0,0.00094
55.8677,-0.04111,0.52493,-0.04111,0.52493,-0.03495,0.52707,-0.79342,1.79549,-0.74100,1.00489,-0.74100,1.00489,0.00000,0.00000,0,0.00027
55.9703,-0.05032,0.52035,-0.05032,0.52035,-0.04576,0.52262,-0.79134,1.76927,-0.72271,0.98534,-0.72271,0.98534,0.00000,0.00000,0,0.00029
56.0709,-0.06559,0.51323,-0.06559,0.51323,-0.05830,0.51671,-0.78870,1.74330,-0.70125,0.96823,-0.70125,0.96823,0.00000,0.00000,0,0.00026
56.1715,-0.07379,0.51015,-0.07379,0.51015,-0.06872,0.51160,-0.78547,1.71764,-0.68239,0.95024,-0.68239,0.95024,0.00000,0.00000,0,0.00027
56.2740,-0.08109,0.50779,-0.08109,0.50779,-0.07727,0.50794,-0.78178,1.69219,-0.66588,0.93027,-0.66588,0.93027,0.00000,0.00000,0,0.00033
56.3765,-0.09151,0.49941,-0.09151,0.49941,-0.08714,0.50299,-0.77761,1.66692,-0.64690,0.91244,-0.64690,0.91244,0.00000,0.00000,0,0.00028
56.4771,-0.10028,0.48399,-0.10028,0.48399,-0.09575,0.49071,-0.77301,1.64212,-0.62938,0.90605,-0.62938,0.90605,0.00000,0.00000,0,0.00032
56.5776,-0.11763,0.40876,-0.11763,0.40876,-0.11003,0.44782,-0.76785,1.61849,-0.60281,0.94676,-0.60281,0.94676,0.00000,0.00000,0,0.00027
56.6793,-0.12216,0.39199,-0.12216,0.39199,-0.11197,0.40037,-0.76246,1.59781,-0.59451,0.99726,-0.59451,0.99726,0.00000,0.00000,0,0.00030
56.7800,-0.12709,0.37930,-0.12709,0.37930,-0.12104,0.38457,-0.75658,1.57830,-0.57502,1.00144,-0.57502,1.00144,0.00000,0.00000,0,0.00025
56.8813,-0.14303,0.36307,-0.14303,0.36307,-0.13542,0.37080,-0.75009,1.55944,-0.54696,1.00323,-0.54696,1.00323,0.00000,0.00000,0,0.00038
56.9827,-0.19416,0.33655,-0.19416,0.33655,-0.17073,0.34963,-0.74239,1.54147,-0.48629,1.01703,-0.48629,1.01703,0.00000,0.00000,0,0.00033
57.0830,-0.24461,0.29118,-0.24461,0.29118,-0.22097,0.31330,-0.73232,1.52501,-0.40087,1.05506,-0.40087,1.05506,0.00000,0.00000,0,0.00026
57.1867,-0.33025,0.23348,-0.33025,0.23348,-0.28788,0.26041,-0.71946,1.51090,-0.28764,1.12028,-0.28764,1.12028,0.00000,0.00000,0,0.00031
57.2880,-0.40410,0.13638,-0.40410,0.13638,-0.37343,0.17789,-0.70240,1.50016,-0.14226,1.23333,-0.14226,1.23333,0.00000,0.00000,0,0.00028
57.3895,-0.44112,0.02883,-0.44112,0.02883,-0.42295,0.07116,-0.68216,1.49451,-0.04774,1.38777,-0.04774,1.38777,0.00000,0.00000,0,0.00046
57.4911,-0.45606,-0.23852,-0.45606,-0.23852,-0.44732,-0.13580,-0.66031,1.49672,0.01067,1.70043,0.01067,1.70043,0.00000,0.00000,0,0.00040
57.5919,-0.40870,-0.31591,-0.40870,-0.31591,-0.41648,-0.27667,-0.63893,1.50828,-0.01421,1.92328,-0.01421,1.92328,0.00000,0.00000,0,0.00037
57.6927,-0.34554,-0.36477,-0.34554,-0.36477,-0.37266,-0.33867,-0.61917,1.52395,-0.06018,2.03195,-0.06018,2.03195,0.00000,0.00000,0,0.00037
57.7948,-0.29747,-0.38932,-0.29747,-0.38932,-0.31686,-0.37550,-0.60235,1.54206,-0.12706,2.10530,-0.12706,2.10530,0.00000,0.00000,0,0.00043
57.8968,-0.27578,-0.40241,-0.27578,-0.40241,-0.28887,-0.39401,-0.58738,1.56140,-0.15408,2.15241,-0.15408,2.15241,0.00000,0.00000,0,0.00027
58.0000,-0.22562,-0.39733,-0.22562,-0.39733,-0.25374,-0.40087,-0.57382,1.58139,-0.19321,2.18271,-0.19321,2.18271,0.00000,0.00000,0,0.00025
58.1011,-0.12397,-0.38482,-0.12397,-0.38482,-0.17151,-0.39675,-0.56354,1.60138,-0.30627,2.19651,-0.30627,2.19651,0.00000,0.00000,0,0.00030
58.2033,-0.06079,-0.35703,-0.06079,-0.35703,-0.08923,-0.35894,-0.55773,1.61977,-0.42389,2.15818,-0.42389,2.15818,0.00000,0.00000,0,0.00033
58.3049,-0.01700,-0.37018,-1.01700,-0.37018,-0.80298,-0.35993,-0.68378,1.63768,0.52069,2.17758,0.52069,2.17758,1.00000,0.00000,0,0.00032
58.4061,0.13791,-0.81445,-0.86209,-0.81445,-0.88410,-0.65097,-0.63948,1.66296,0.68667,2.63942,0.68667,2.63942,1.00000,0.00000,0,0.00025
58.5099,0.52564,-1.01813,-0.47436,-1.01813,-0.63290,-0.91580,-0.60161,1.70420,0.34774,3.07791,0.34774,3.07791,1.00000,0.00000,0,0.00030
58.6120,0.79729,-0.95357,-0.20271,-0.95357,-0.36129,-0.97127,-0.57753,1.75272,-0.03560,3.20962,-0.03560,3.20962,1.00000,0.00000,0,0.00029
58.7126,1.03811,-0.85934,0.03811,-0.85934,-0.05980,-0.90430,-0.56961,1.79958,-0.47991,3.15603,-0.47991,3.15603,1.00000,0.00000,0,0.00042
58.8139,1.29370,-0.74729,0.29370,-0.74729,0.17926,-0.80160,-0.57352,1.84170,-0.84241,3.04410,-0.84241,3.04410,1.00000,0.00000,0,0.00026
58.9163,1.40602,-0.34449,0.40602,-0.34449,0.35003,-0.50899,-0.58824,1.87398,-1.11328,2.63747,-1.11328,2.63747,1.00000,0.00000,0,0.00106
59.0163,1.44353,-0.13034,0.44353,-0.13034,0.42670,-0.24567,-0.60843,1.89121,-1.24848,2.25971,-1.24848,2.25971,1.00000,0.00000,0,0.00029
59.1173,1.46382,0.03161,0.46382,0.03161,0.46143,-0.04384,-0.63099,1.89683,-1.32315,1.96259,-1.32315,1.96259,1.00000,0.00000,0,0.00027
59.2186,1.26866,0.30666,0.26866,0.30666,0.36423,0.16192,-0.65219,1.89343,-1.19854,1.65056,-1.19854,1.65056,1.00000,0.00000,0,0.00029
59.3213,1.05941,0.39233,0.05941,0.39233,0.16060,0.31711,-0.66458,1.88029,-0.90548,1.40462,-0.90548,1.40462,1.00000,0.00000,0,0.00105
59.4209,0.93856,0.37668,-0.06144,0.37668,0.01432,0.38118,-0.66804,1.86144,-0.68952,1.28968,-0.68952,1.28968,1.00000,0.00000,16,0.00027
59.5213,0.79166,0.31235,-0.20834,0.31235,-0.13784,0.33772,-0.66400,1.84359,-0.45724,1.33701,-0.45724,1.33701,1.00000,0.00000,0,0.00027
59.6241,0.66575,0.24819,-0.33425,0.24819,-0.27780,0.27716,-0.65281,1.82847,-0.23610,1.41272,-0.23610,1.41272,1.00000,0.00000,0,0.00032
59.7266,0.61535,0.22188,-0.38465,0.22188,-0.35884,0.23425,-0.63625,1.81605,-0.09799,1.46468,-0.09799,1.46468,1.00000,0.00000,0,0.00028
59.8286,0.47802,0.05513,-0.52198,0.05513,-0.46368,0.12482,-0.61548,1.80701,0.08004,1.61978,0.08004,1.61978,1.00000,0.00000,0,0.00033
59.9315,0.42474,-0.05469,-0.57526,-0.05469,-0.54912,0.00929,-0.58944,1.80421,0.23424,1.79028,0.23424,1.79028,1.00000,0.00000,32,0.00042
60.0334,0.38398,-0.25617,-0.61602,-0.25617,-0.59094,-0.16162,-0.56074,1.80847,0.32567,2.05091,0.32567,2.05091,1.00000,0.00000,0,0.00164
60.1347,0.40399,-0.41973,-0.59601,-0.41973,-0.61068,-0.33803,-0.53012,1.82152,0.38589,2.32856,0.38589,2.32856,1.00000,0.00000,0,0.00100
60.2347,0.37182,-0.42899,-0.62818,-0.42899,-0.62134,-0.40903,-0.49944,1.84096,0.43257,2.45450,0.43257,2.45450,1.00000,0.00000,0,0.00034
60.3370,0.37587,-0.47258,-0.62413,-0.47258,-0.62230,-0.45198,-0.46841,1.86280,0.46504,2.54077,0.46504,2.54077,1.00000,0.00000,0,0.00029
60.4396,0.39491,-0.52498,-0.60509,-0.52498,-0.61080,-0.50034,-0.43757,1.88678,0.47864,2.63730,0.47864,2.63730,1.00000,0.00000,0,0.00084
60.5418,0.38129,-0.72517,-0.61871,-0.72517,-0.60262,-0.63477,-0.40748,1.91491,0.49645,2.86707,0.49645,2.86707,1.00000,0.00000,0,0.00032
60.6427,0.51187,-0.79354,-0.48813,-0.79354,-0.53946,-0.75343,-0.37852,1.95041,0.43067,3.08056,0.43067,3.08056,1.00000,0.00000,0,0.00035
60.7446,0.57939,-0.85473,-0.42061,-0.85473,-0.46900,-0.81818,-0.35361,1.98998,0.34989,3.21725,0.34989,3.21725,1.00000,0.00000,0,0.00039
60.8460,0.67134,-0.94645,-0.32866,-0.94645,-0.36816,-0.91360,-0.33342,2.03386,0.21883,3.40426,0.21883,3.40426,1.00000,0.00000,0,0.00030
60.9481,0.91875,-0.90620,-0.08125,-0.90620,-0.18273,-0.90769,-0.31978,2.07955,-0.04569,3.44108,-0.04569,3.44108,1.00000,0.00000,0,0.00029
61.0497,1.07243,-0.84852,0.07243,-0.84852,0.00574,-0.86189,-0.31667,2.12344,-0.32528,3.41628,-0.32528,3.41628,1.00000,0.00000,16,0.00026
61.1513,1.38608,-0.69534,0.38608,-0.69534,0.24972,-0.76010,-0.32356,2.16412,-0.69814,3.30427,-0.69814,3.30427,1.00000,0.00000,0,0.00028
61.2522,1.44101,-0.57745,0.44101,-0.57745,0.40197,-0.65800,-0.34132,2.19952,-0.94426,3.18652,-0.94426,3.18652,1.00000,0.00000,0,0.00038
61.3550,1.50063,-0.30946,0.50063,-0.30946,0.47368,-0.40345,-0.36361,2.22462,-1.07413,2.82980,-1.07413,2.82980,1.00000,0.00000,0,0.00090
61.4564,1.50401,-0.17067,0.50401,-0.17067,0.49685,-0.24562,-0.38810,2.24001,-1.13337,2.60844,-1.13337,2.60844,1.00000,0.00000,0,0.00025
61.5573,1.53542,-0.03387,0.53542,-0.03387,0.52563,-0.08857,-0.41389,2.24728,-1.20233,2.38013,-1.20233,2.38013,1.00000,0.00000,0,0.00026
61.6597,1.51770,0.04272,0.51770,0.04272,0.52138,-0.00318,-0.44011,2.24914,-1.22219,2.25391,-1.22219,2.25391,1.00000,0.00000,32,0.00023
61.7614,1.46169,0.15032,0.46169,0.15032,0.49232,0.10355,-0.46555,2.24603,-1.20402,2.09070,-1.20402,2.09070,1.00000,0.00000,0,0.00032
61.8628,1.24788,0.31575,0.24788,0.31575,0.33997,0.26440,-0.48595,2.23593,-0.99590,1.83933,-0.99590,1.83933,1.00000,0.00000,0,0.00038
61.9672,1.12689,0.42815,0.12689,0.42815,0.17571,0.38208,-0.49752,2.21951,-0.76109,1.64638,-0.76109,1.64638,1.00000,0.00000,0,0.00043
62.0678,0.99867,0.36444,-0.00133,0.36444,0.04737,0.37740,-0.50234,2.20028,-0.57340,1.63418,-0.57340,1.63418,1.00000,0.00000,0,0.00026
62.1696,0.87397,0.31321,-0.12603,0.31321,-0.07021,0.33325,-0.50122,2.18274,-0.39591,1.68286,-0.39591,1.68286,1.00000,0.00000,0,0.00027
62.2743,0.76509,0.25512,-0.23491,0.25512,-0.17928,0.28176,-0.49450,2.16754,-0.22558,1.74490,-0.22558,1.74490,1.00000,0.00000,0,0.00033
62.3769,0.69109,0.20389,-0.30891,0.20389,-0.27260,0.22881,-0.48260,2.15505,-0.07369,1.81184,-0.07369,1.81184,1.00000,0.00000,0,0.00049
62.4769,0.67699,0.08156,-0.32301,0.08156,-0.31672,0.12627,-0.46730,2.14659,0.00779,1.95719,0.00779,1.95719,1.00000,0.00000,0,0.00026
62.5799,0.64977,0.03639,-0.35023,0.03639,-0.34384,0.06709,-0.45061,2.14218,0.06515,2.04154,0.06515,2.04154,1.00000,0.00000,0,0.00026
62.6810,0.62617,-0.04266,-0.37383,-0.04266,-0.36304,-0.01192,-0.43291,2.14139,0.11165,2.15927,0.11165,2.15927,1.00000,0.00000,32,0.00025
62.7834,0.58569,-0.17966,-0.41431,-0.17966,-0.39362,-0.13833,-0.41405,2.14586,0.17638,2.35335,0.17638,2.35335,1.00000,0.00000,0,0.00032
62.8855,0.59388,-0.23772,-0.40612,-0.23772,-0.40129,-0.21080,-0.39406,2.15506,0.20788,2.47126,0.20788,2.47126,1.00000,0.00000,0,0.00028
62.9865,0.62096,-0.36976,-0.37904,-0.36976,-0.39391,-0.32694,-0.37393,2.16906,0.21693,2.65947,0.21693,2.65947,1.00000,0.00000,0,0.00030
63.0881,0.62505,-0.39953,-0.37495,-0.39953,-0.38733,-0.37525,-0.35432,2.18695,0.22668,2.74982,0.22668,2.74982,1.00000,0.00000,0,0.00029
63.1917,0.64929,-0.41793,-0.35071,-0.41793,-0.36313,-0.40622,-0.33571,2.20673,0.20899,2.81605,0.20899,2.81605,1.00000,0.00000,0,0.00274
63.2905,0.68757,-0.44076,0.68757,-0.44076,0.33090,-0.43209,-0.14296,2.22786,-0.63932,2.87599,-0.63932,2.87599,0.00000,0.00000,0,0.00032
63.3911,0.75293,-0.37245,0.75293,-0.37245,0.65899,-0.41355,-0.17103,2.24942,-1.15951,2.86974,-1.15951,2.86974,0.00000,0.00000,0,0.00031
63.4935,0.79817,-0.26481,0.79817,-0.26481,0.76964,-0.30412,-0.20785,2.26669,-1.36231,2.72287,-1.36231,2.72287,0.00000,0.00000,0,0.00149
63.5933,0.81388,-0.18947,0.81388,-0.18947,0.80295,-0.22306,-0.24747,2.27944,-1.45190,2.61403,-1.45190,2.61403,0.00000,0.00000,0,0.00031
63.6956,0.85256,0.07043,0.85256,0.07043,0.83361,-0.05136,-0.28845,2.28623,-1.53887,2.36327,-1.53887,2.36327,0.00000,0.00000,0,0.00029
63.7979,0.80732,0.21351,0.80732,0.21351,0.82641,0.14473,-0.33043,2.28233,-1.57005,2.06522,-1.57005,2.06522,0.00000,0.00000,0,0.00026
63.9003,0.80115,0.24600,0.80115,0.24600,0.80825,0.22616,-0.37113,2.27214,-1.58350,1.93290,-1.58350,1.93290,0.00000,0.00000,0,0.00089
64.0013,0.74384,0.31902,0.74384,0.31902,0.76027,0.29944,-0.41005,2.25861,-1.55046,1.80945,-1.55046,1.80945,0.00000,0.00000,0,0.00040
64.1042,0.71941,0.36685,0.71941,0.36685,0.73170,0.34801,-0.44715,2.24215,-1.54469,1.72014,-1.54469,1.72014,0.00000,0.00000,0,0.00030
64.2063,0.67593,0.42492,0.67593,0.42492,0.69984,0.39596,-0.48292,2.22343,-1.53268,1.62949,-1.53268,1.62949,0.00000,0.00000,0,0.00029
64.3074,0.47154,0.50351,0.47154,0.50351,0.55781,0.48695,-0.51430,2.20083,-1.35101,1.47041,-1.35101,1.47041,0.00000,0.00000,0,0.00026
64.4090,0.46070,0.54787,0.46070,0.54787,0.48235,0.54118,-0.53949,2.17457,-1.26301,1.36280,-1.26301,1.36280,0.00000,0.00000,0,0.00035
64.5100,0.44751,0.56611,0.44751,0.56611,0.45512,0.56213,-0.56269,2.14688,-1.24537,1.30368,-1.24537,1.30368,0.00000,0.00000,0,0.00027
64.6127,0.42254,0.58564,0.42254,0.58564,0.43450,0.57697,-0.58488,2.11843,-1.23664,1.25297,-1.23664,1.25297,0.00000,0.00000,0,0.00033
64.7151,0.36315,0.62613,0.36315,0.62613,0.38915,0.60939,-0.60536,2.08868,-1.18909,1.17460,-1.18909,1.17460,0.00000,0.00000,0,0.00029
64.8177,0.21401,0.71086,0.21401,0.71086,0.28117,0.66300,-0.62209,2.05703,-1.04385,1.06252,-1.04385,1.06252,0.00000,0.00000,0,0.00026
64.9221,0.15238,0.67453,0.15238,0.67453,0.18968,0.67987,-0.63333,2.02293,-0.91785,1.00312,-0.91785,1.00312,0.00000,0.00000,0,0.00116
