trial_idx,start_marker,target_marker,target_x_mm,target_y_mm,ball_start_x_mm,ball_start_y_mm,settled,settled_at_s,t_in_trial_s,x_mm,y_mm,vx_mm_s,vy_mm_s,speed_mm_s,err_mm,v_toward_target_mm_s
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.389000317431055e-06,-103.97179583663437,63.848284668886926,14.936336217600148,2.067854742548838,15.078798454833052,240.34740602911444,10.455107552962806
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.04215425199981837,-103.34218650233939,63.935450666552455,2.1703985890758304,1.9375977362524281,2.909452701624979,239.9071305201315,0.5008871633077134
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.06942203200014774,-103.50818216044759,63.98598705982004,-14.486228356159245,1.9724253944973498,14.619893088653221,240.06869644723486,-12.58896699447303
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.10631004700007907,-104.4616608739978,64.06468869119556,-4.216486445484861,-0.09758394556683925,4.217615507770943,240.86618448209916,-3.2537183563757495
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.12649033100024099,-104.30793956219297,64.03808792735263,5.852704465665511,-0.9075899385442199,5.922657263337776,240.7289287149392,5.160306805161334
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.16183619900039048,-104.21032028309125,64.03142589171904,0.6300550447672322,4.191024176024484,4.238119040737099,240.6481068896523,-2.0979094169746166
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.18313707500055898,-104.22426469626976,64.17691714964991,-0.31793139008232174,3.317187843377269,3.3323888664214465,240.74909808897473,-2.30311902087072
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.2032500440000149,-104.22426469626976,64.17691714964991,-0.09190521899290616,-0.11011236520425882,0.1434269927489596,240.74909808897473,-0.004017255984029633
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.22342579100040894,-104.22797899679708,64.1724670169956,-0.1214284920879436,-0.21006308299365628,0.24263424640299955,240.7492605139647,0.034662332362936935
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.25497823499972583,-104.22871801840527,64.16635739114942,-6.449163422861716,-1.6300938934758733,6.651985790448201,240.74605908729396,-4.056155099631612
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.3086822210007085,-105.16242233291983,63.94751218585381,18.854868011888357,-4.0016701394292795,19.274838822945597,241.34509141710404,17.312000215639085
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.329276263999418,-104.48791963116366,63.86568093931429,22.63755628003173,-2.922835531953467,22.825466520499724,240.76384676089629,19.607993611542746
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.37222870199911995,-104.42170991522346,63.83426508021176,-0.40248421795240574,0.305629754408983,0.505374210344033,240.69237339501464,-0.5053061473992045
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.39445652200083714,-104.45301725191611,63.852987493328044,1.491952428545119,4.016961695364444,4.2850791487517315,240.7285585138344,-1.3081567280549509
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.4156737119992613,-104.36262127046206,64.0025110738102,3.118122399816002,4.886849939272224,5.796894826473847,240.74990033188416,-0.5708707583404746
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.4357445519999601,-104.32172773138994,64.05957531945124,1.0241369500681685,1.429115792245284,1.7581889659930743,240.75305335658103,-0.0792201141303609
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.45602957700066327,-104.32172773138994,64.05957531945124,0.23938078709306865,23.56353777003403,23.564753667311052,240.75305335658103,-14.386618360434559
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.4861246519994893,-104.30383534787616,65.8208188170686,0.08238593640180625,50.22558637793918,50.22565394746341,241.83239658023973,-31.22864076806153
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.5117273949999799,-104.3128810153313,66.92601339030949,5.948706615248284,15.072810774808545,16.204219667959432,242.5295846820388,-4.792998850709633
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.5418914509991737,-103.90948288327002,66.3822578679027,27.0028841520043,-24.98923213257399,36.79154080902611,241.87471584815938,36.698273285433565
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.5644845860006171,-103.06876000687309,65.69984805850876,23.103987899533195,-18.550900211074236,29.629886187817366,240.79191834986744,29.62986872224535
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.5968800289992942,-102.97559529577218,65.64019082909431,-6.615537316454265,-5.943143649481726,8.893047308081401,240.6819097828193,-1.4466580817161527
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.6190895899999305,-103.26704286268352,65.44574360465198,-61.29806281016681,28.27170341092551,67.5036422575441,240.7880039698714,-65.53730021969056
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.6391992259996186,-105.37691563031267,66.68847117433332,-68.91138599131818,39.6988658127716,79.52847959105524,243.2123316906385,-78.6351232249313
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.6600217510003858,-106.03548669152875,67.03863757966877,-14.914118375382259,9.995686106828543,17.95395966524265,243.94565771502346,-17.894127156848096
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.6806247379990964,-106.00204051868558,67.10552674956013,6.197760899716968,-14.645644594145097,15.90305460432278,243.96114515079216,13.97109560769533
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.7137683660002949,-105.55272882560836,65.66614818827054,23.56656082231666,-19.733974448437266,30.73780305297575,242.71455568410735,30.72559530933157
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.7340233729992178,-104.9514794041512,65.55973706415502,14.796615443408427,-2.618754257795672,15.026566555365724,242.17706719054036,13.223208637973398
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.7541548980007065,-104.9514794041512,65.55973706415502,5.693715065117431,1.954281336962822,6.019768001073329,242.17706719054036,3.2486305497506804
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.7748021629995492,-104.71334841180177,65.64147191543903,9.144696903556792,3.0756958500031715,9.648076824924638,242.04129095526548,5.249730620781067
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.8164287119998335,-104.53314327852354,65.69540462773568,97.81537643960837,-45.02402472898984,107.68013127229638,241.93373762637958,104.58719911639376
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.8365487369992479,-101.65594758701918,64.3390645542873,106.29493394501606,-20.11243440939097,108.18097337446812,238.8385640050369,95.5690383240833
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.8578168540007027,-100.2204834583208,64.97469661041256,42.467758353678164,20.359593321110083,47.09589727128459,238.11873708505001,20.19675167451028
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.8878371129994775,-100.00604093847343,65.18219845490549,-129.0409885193635,-13.165358988186654,129.71084532660456,238.08281288680848,-91.89712548180205
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.9091665079995437,-104.82221623179144,64.59712534039826,-133.01285541621337,-16.580741369326688,134.04230932929715,241.4788347181541,-94.21632443833086
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.9300676250004472,-105.70192130460904,64.47278524764545,-10.83080673660129,-1.5789060104524424,10.945287513603775,242.09371774837874,-7.551175480792468
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.9613033469995571,-104.58109221571719,64.6274628027125,110.54708433696123,-45.02503778600817,119.36461738318724,241.30827597350645,114.67385419249696
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,0.9819726860005176,-101.27495000558726,63.0132728815171,114.9872600564072,-55.56559988572212,127.70906728161467,237.71421587518418,124.59760152559639
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.0186940719995619,-99.98606835517502,62.44269341594862,22.466300052786664,10.516946123194657,24.8060636502453,236.35038076824458,11.015633191908034
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.0401000589990872,-99.66278743247317,62.99293836143193,12.722305833696737,14.577372634352741,19.348303766658468,236.44131893938916,0.8131444358100772
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.0671205609996832,-99.40020235541965,63.007282815421135,-4.34746361537259,-26.35213027407849,26.7083359621859,236.24543553788197,13.102472582424344
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.0950160440006584,-99.92654522252114,61.497979240510574,-12.002566289104834,-20.6516912849047,23.886271170933412,235.71612048669496,3.413285864595675
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.115376402000038,-100.06889136284899,61.57465016544167,41.18058639866308,17.70370848034463,44.82479213666006,235.87531163346935,21.294638499879383
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.1387350740005786,-97.81603105003242,62.36170344912225,91.4338606458698,-20.004565050805468,93.59665322798804,234.60635928373873,83.74496284291271
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.1639165029992,-95.64966885744964,60.40022881652577,88.93818947285513,-74.26442355865277,115.8671918759079,231.68882999896243,115.8481739124517
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.1920845229997212,-93.05282733625644,58.422701246392656,40.50200173538269,-19.89901230741657,45.12629871132418,228.42593978758947,44.02559131119241
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.2122030480004469,-92.98072393983723,58.745220646600714,1.836960477934099,8.216747351327058,8.419581986834745,228.57226940987408,-3.7328971656745153
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.2333579240003019,-92.98072393983723,58.745220646600714,11.452613025965093,-5.090663599732125,12.533044363128335,228.57226940987408,12.10851633589132
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.2538690229994245,-92.51806113943489,58.53956795654487,11.280994043611372,-5.014379305090415,12.345234968493482,228.08314684540258,11.925241505597407
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.2743897330001346,-92.51806113943489,58.53956795654487,-18.85807988961733,9.169181069098613,20.969050016658024,228.08314684540258,-20.4296991034968
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.2967963669998426,-93.4019867703497,58.96935053297447,-8.060047741392964,-0.024502855324726625,8.060084986118502,229.04084531220042,-6.257484962165716
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.3204327050007123,-92.80985237028027,58.48990936501821,16.800633351862416,-13.513853403312623,21.56120392811904,228.27894948411654,21.561179940618178
1,2,3,84.853,-84.853,-103.97179583663437,63.848284668886926,False,,1.3415476919999492,-92.61074689904757,58.33226840790765,-1.9492632242890977,8.721574942034295,8.936749777580575,228.02500422649655,-6.9936391839979475
