t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
2.3437,-0.04709,0.15984,-0.04709,0.15984,-0.04730,0.15905,-0.63612,1.54516,-0.60301,1.43383,-0.60301,1.43383,0.00000,0.00000,16,0.00100
2.4434,-0.05262,0.15781,-0.05262,0.15781,-0.05030,0.15858,-0.63592,1.54198,-0.60071,1.43097,-0.60071,1.43097,0.00000,0.00000,0,0.00026
2.5442,-0.05142,0.15801,-0.05142,0.15801,-0.05167,0.15835,-0.63489,1.53881,-0.59872,1.42796,-0.59872,1.42796,0.00000,0.00000,0,0.00024
2.6471,-0.05085,0.15764,-0.05085,0.15764,-0.05058,0.15806,-0.63387,1.53564,-0.59847,1.42500,-0.59847,1.42500,0.00000,0.00000,0,0.00094
2.7476,-0.04868,0.15616,-0.04868,0.15616,-0.04778,0.15766,-0.63387,1.53247,-0.60042,1.42211,-0.60042,1.42211,0.00000,0.00000,16,0.00025
2.8485,-0.05310,0.15488,-0.05310,0.15488,-0.05117,0.15622,-0.63347,1.52934,-0.59765,1.41998,-0.59765,1.41998,0.00000,0.00000,0,0.00029
2.9497,-0.05675,0.15404,-0.05675,0.15404,-0.05424,0.15474,-0.63240,1.52624,-0.59444,1.41792,-0.59444,1.41792,0.00000,0.00000,0,0.00029
3.0519,-0.05697,0.15283,-0.05697,0.15283,-0.05743,0.15333,-0.63128,1.52316,-0.59108,1.41582,-0.59108,1.41582,0.00000,0.00000,0,0.00031
3.1555,-0.05879,0.15686,-0.05879,0.15686,-0.05773,0.15561,-0.63012,1.52007,-0.58971,1.41115,-0.58971,1.41115,0.00000,0.00000,0,0.00030
3.2587,-0.05567,0.15493,-0.05567,0.15493,-0.05682,0.15507,-0.62898,1.51696,-0.58921,1.40842,-0.58921,1.40842,0.00000,0.00000,0,0.00027
3.3591,-0.05792,0.15527,-0.05792,0.15527,-0.05787,0.15428,-0.62783,1.51388,-0.58732,1.40588,-0.58732,1.40588,0.00000,0.00000,0,0.00024
3.4599,-0.05570,0.15623,-0.05570,0.15623,-0.05623,0.15631,-0.62669,1.51076,-0.58733,1.40134,-0.58733,1.40134,0.00000,0.00000,0,0.00030
3.5609,-0.05864,0.15552,-0.05864,0.15552,-0.05780,0.15591,-0.62555,1.50764,-0.58509,1.39850,-0.58509,1.39850,0.00000,0.00000,0,0.00026
3.6633,-0.06272,0.15337,-0.06272,0.15337,-0.06084,0.15440,-0.62436,1.50453,-0.58177,1.39645,-0.58177,1.39645,0.00000,0.00000,0,0.00026
3.7646,-0.05948,0.15598,-0.05948,0.15598,-0.06052,0.15553,-0.62314,1.50143,-0.58078,1.39255,-0.58078,1.39255,0.00000,0.00000,0,0.00037
3.8691,-0.06186,0.15595,-0.06186,0.15595,-0.06082,0.15525,-0.62193,1.49832,-0.57935,1.38965,-0.57935,1.38965,0.00000,0.00000,0,0.00032
3.9725,-0.05932,0.15595,-0.05932,0.15595,-0.06046,0.15656,-0.62071,1.49520,-0.57839,1.38561,-0.57839,1.38561,0.00000,0.00000,0,0.00025
4.0738,-0.05950,0.15740,-0.05950,0.15740,-0.05976,0.15615,-0.61951,1.49208,-0.57768,1.38277,-0.57768,1.38277,0.00000,0.00000,0,0.00028
4.1759,-0.05685,0.15875,-0.05685,0.15875,-0.05741,0.15825,-0.61835,1.48894,-0.57816,1.37816,-0.57816,1.37816,0.00000,0.00000,0,0.00027
4.2768,-0.05487,0.16117,-0.05487,0.16117,-0.05544,0.15986,-0.61723,1.48576,-0.57842,1.37386,-0.57842,1.37386,0.00000,0.00000,0,0.00036
4.3790,-0.05524,0.16079,-0.05524,0.16079,-0.05528,0.16081,-0.61612,1.48255,-0.57743,1.36998,-0.57743,1.36998,0.00000,0.00000,0,0.00029
4.4801,-0.05815,0.16201,-0.05815,0.16201,-0.05801,0.16167,-0.61498,1.47932,-0.57437,1.36615,-0.57437,1.36615,0.00000,0.00000,0,0.00032
4.5823,-0.06171,0.16127,-0.06171,0.16127,-0.06087,0.16177,-0.61378,1.47608,-0.57117,1.36284,-0.57117,1.36284,0.00000,0.00000,0,0.00050
4.6844,-0.05705,0.16383,-0.05705,0.16383,-0.05902,0.16222,-0.61258,1.47284,-0.57126,1.35929,-0.57126,1.35929,0.00000,0.00000,0,0.00036
4.7855,-0.05076,0.16573,-0.05076,0.16573,-0.05295,0.16459,-0.61148,1.46957,-0.57441,1.35436,-0.57441,1.35436,0.00000,0.00000,0,0.00031
4.8866,-0.05053,0.16713,-0.05053,0.16713,-0.05105,0.16611,-0.61045,1.46626,-0.57471,1.34998,-0.57471,1.34998,0.00000,0.00000,0,0.00040
4.9881,-0.05336,0.16996,-0.05336,0.16996,-0.05213,0.16844,-0.60942,1.46292,-0.57293,1.34501,-0.57293,1.34501,0.00000,0.00000,0,0.00029
5.0895,-0.05076,0.17093,-0.05076,0.17093,-0.05179,0.16993,-0.60837,1.45953,-0.57212,1.34058,-0.57212,1.34058,0.00000,0.00000,0,0.00028
5.1907,-0.05039,0.16889,-0.05039,0.16889,-0.05030,0.16953,-0.60736,1.45613,-0.57215,1.33746,-0.57215,1.33746,0.00000,0.00000,0,0.00085
5.2915,-0.05088,0.17079,-0.05088,0.17079,-0.04981,0.17021,-0.60736,1.45273,-0.57249,1.33358,-0.57249,1.33358,0.00000,0.00000,16,0.00030
5.3934,-0.04760,0.17327,-0.04760,0.17327,-0.04815,0.17239,-0.60716,1.44930,-0.57345,1.32863,-0.57345,1.32863,0.00000,0.00000,16,0.00028
5.4947,-0.04533,0.17351,-0.04533,0.17351,-0.04607,0.17373,-0.60716,1.44583,-0.57491,1.32422,-0.57491,1.32422,0.00000,0.00000,16,0.00035
5.5959,-0.04240,0.17538,-0.04240,0.17538,-0.04455,0.17416,-0.60716,1.44236,-0.57597,1.32045,-0.57597,1.32045,0.00000,0.00000,16,0.00029
5.6969,-0.04403,0.17482,-0.04403,0.17482,-0.04364,0.17490,-0.60716,1.43886,-0.57661,1.31643,-0.57661,1.31643,0.00000,0.00000,16,0.00029
5.7976,-0.04403,0.17803,-0.04403,0.17803,-0.04333,0.17689,-0.60716,1.43534,-0.57682,1.31152,-0.57682,1.31152,0.00000,0.00000,16,0.00025
5.8999,-0.05046,0.17865,-0.05046,0.17865,-0.04867,0.17746,-0.60716,1.43180,-0.57309,1.30757,-0.57309,1.30757,0.00000,0.00000,16,0.00030
6.0012,-0.05432,0.18052,-0.05432,0.18052,-0.05204,0.17933,-0.60634,1.42823,-0.56991,1.30270,-0.56991,1.30270,0.00000,0.00000,0,0.00038
6.1063,-0.05408,0.18395,-0.05408,0.18395,-0.05341,0.18197,-0.60528,1.42462,-0.56790,1.29724,-0.56790,1.29724,0.00000,0.00000,0,0.00195
6.2056,-0.05996,0.18596,-0.05996,0.18596,-0.05741,0.18502,-0.60416,1.42093,-0.56398,1.29142,-0.56398,1.29142,0.00000,0.00000,0,0.00025
6.3063,-0.05548,0.19018,-0.05548,0.19018,-0.05614,0.18896,-0.60303,1.41718,-0.56373,1.28491,-0.56373,1.28491,0.00000,0.00000,0,0.00038
6.4087,-0.06246,0.19470,-0.06246,0.19470,-0.05991,0.19302,-0.60186,1.41335,-0.55992,1.27824,-0.55992,1.27824,0.00000,0.00000,0,0.00031
6.5090,-0.06540,0.19706,-0.06540,0.19706,-0.06295,0.19647,-0.60063,1.40944,-0.55656,1.27192,-0.55656,1.27192,0.00000,0.00000,0,0.00026
6.6112,-0.06600,0.19866,-0.06600,0.19866,-0.06536,0.19785,-0.59934,1.40550,-0.55359,1.26700,-0.55359,1.26700,0.00000,0.00000,0,0.00027
6.7147,-0.07505,0.19847,-0.07505,0.19847,-0.07031,0.19859,-0.59798,1.40153,-0.54877,1.26252,-0.54877,1.26252,0.00000,0.00000,0,0.00051
6.8191,-0.08176,0.19987,-0.08176,0.19987,-0.07828,0.19960,-0.59648,1.39755,-0.54169,1.25783,-0.54169,1.25783,0.00000,0.00000,0,0.00215
6.9210,-0.09526,0.19252,-0.09526,0.19252,-0.08921,0.19569,-0.59478,1.39359,-0.53233,1.25661,-0.53233,1.25661,0.00000,0.00000,0,0.00254
7.0201,-0.14086,0.16095,-0.14086,0.16095,-0.12030,0.17599,-0.59268,1.38987,-0.50847,1.26668,-0.50847,1.26668,0.00000,0.00000,0,0.00026
7.1222,-0.16352,0.15037,-0.16352,0.15037,-0.15239,0.15635,-0.58985,1.38662,-0.48318,1.27717,-0.48318,1.27717,0.00000,0.00000,0,0.00025
7.2246,-0.16969,0.14554,-0.16969,0.14554,-0.16560,0.14780,-0.58663,1.38361,-0.47071,1.28015,-0.47071,1.28015,0.00000,0.00000,0,0.00024
7.3265,-0.17180,0.14116,-0.17180,0.14116,-0.17063,0.14382,-0.58325,1.38070,-0.46380,1.28002,-0.46380,1.28002,0.00000,0.00000,0,0.00036
7.4277,-0.17583,0.14127,-0.17583,0.14127,-0.17380,0.14102,-0.57980,1.37787,-0.45813,1.27915,-0.45813,1.27915,0.00000,0.00000,0,0.00026
7.5292,-0.17365,0.13729,-0.17365,0.13729,-0.17489,0.13815,-0.57630,1.37509,-0.45387,1.27838,-0.45387,1.27838,0.00000,0.00000,0,0.00023
7.6312,-0.17420,0.13654,-0.17420,0.13654,-0.17433,0.13650,-0.57280,1.37235,-0.45077,1.27680,-0.45077,1.27680,0.00000,0.00000,0,0.00027
7.7346,-0.17596,0.13608,-0.17596,0.13608,-0.17531,0.13667,-0.56931,1.36962,-0.44660,1.27395,-0.44660,1.27395,0.00000,0.00000,0,0.00158
7.8356,-0.17559,0.13024,-0.17559,0.13024,-0.17535,0.13267,-0.56581,1.36692,-0.44306,1.27405,-0.44306,1.27405,0.00000,0.00000,0,0.00029
7.9370,-0.17981,0.13395,-0.17981,0.13395,-0.17712,0.13310,-0.56229,1.36427,-0.43830,1.27110,-0.43830,1.27110,0.00000,0.00000,0,0.00033
8.0378,-0.18173,0.13420,-0.18173,0.13420,-0.18163,0.13343,-0.55868,1.36161,-0.43154,1.26821,-0.43154,1.26821,0.00000,0.00000,0,0.00032
8.1396,-0.18598,0.13243,-0.18598,0.13243,-0.18462,0.13287,-0.55501,1.35895,-0.42577,1.26594,-0.42577,1.26594,0.00000,0.00000,0,0.00108
8.2392,-0.18947,0.13258,-0.18947,0.13258,-0.18823,0.13215,-0.55127,1.35631,-0.41951,1.26380,-0.41951,1.26380,0.00000,0.00000,0,0.00028
8.3407,-0.19745,0.12562,-0.19745,0.12562,-0.19501,0.12759,-0.54743,1.35372,-0.41093,1.26441,-0.41093,1.26441,0.00000,0.00000,0,0.00025
8.4473,-0.20733,0.11692,-0.20733,0.11692,-0.20252,0.12119,-0.54345,1.35124,-0.40169,1.26640,-0.40169,1.26640,0.00000,0.00000,0,0.00025
8.5487,-0.21703,0.10758,-0.21703,0.10758,-0.21272,0.11214,-0.53928,1.34893,-0.39037,1.27043,-0.39037,1.27043,0.00000,0.00000,0,0.00028
8.6516,-0.22468,0.08915,-0.22468,0.08915,-0.22139,0.09931,-0.53491,1.34681,-0.37993,1.27729,-0.37993,1.27729,0.00000,0.00000,0,0.00028
8.7524,-0.25335,-0.00489,-0.25335,-0.00489,-0.24164,0.02628,-0.53029,1.34590,-0.36115,1.32751,-0.36115,1.32751,0.00000,0.00000,32,0.00029
8.8528,-0.25448,-0.00610,-0.25448,-0.00610,-0.24640,-0.00032,-0.52543,1.34590,-0.35295,1.34612,-0.35295,1.34612,0.00000,0.00000,32,0.00028
8.9540,-0.25679,-0.00910,-0.25679,-0.00910,-0.25254,-0.00753,-0.52043,1.34590,-0.34365,1.35117,-0.34365,1.35117,0.00000,0.00000,32,0.00030
9.0587,-0.26210,-0.01105,-0.26210,-0.01105,-0.25855,-0.00936,-0.51531,1.34590,-0.33433,1.35245,-0.33433,1.35245,0.00000,0.00000,32,0.00032
9.1614,-0.25842,-0.01174,-0.25842,-0.01174,-0.25890,-0.01178,-0.51012,1.34590,-0.32889,1.35415,-0.32889,1.35415,0.00000,0.00000,32,0.00037
9.2647,-0.26102,-0.01258,-0.26102,-0.01258,-0.26079,-0.01302,-0.50493,1.34590,-0.32238,1.35502,-0.32238,1.35502,0.00000,0.00000,32,0.00043
9.3651,-0.26702,-0.01671,-0.26702,-0.01671,-0.26399,-0.01440,-0.49968,1.34590,-0.31489,1.35598,-0.31489,1.35598,0.00000,0.00000,32,0.00026
9.4659,-0.26996,-0.01863,-0.26996,-0.01863,-0.26802,-0.01707,-0.49436,1.34590,-0.30674,1.35785,-0.30674,1.35785,0.00000,0.00000,32,0.00028
9.5683,-0.27235,-0.02029,-0.27235,-0.02029,-0.27196,-0.01913,-0.48894,1.34590,-0.29857,1.35929,-0.29857,1.35929,0.00000,0.00000,32,0.00133
9.6676,-0.28191,-0.02360,-0.28191,-0.02360,-0.27794,-0.02173,-0.48344,1.34590,-0.28888,1.36112,-0.28888,1.36112,0.00000,0.00000,32,0.00026
9.7687,-0.28063,-0.02679,-0.28063,-0.02679,-0.28069,-0.02533,-0.47784,1.34590,-0.28136,1.36363,-0.28136,1.36363,0.00000,0.00000,32,0.00028
9.8695,-0.28536,-0.03370,-0.28536,-0.03370,-0.28315,-0.03083,-0.47220,1.34590,-0.27399,1.36749,-0.27399,1.36749,0.00000,0.00000,32,0.00031
9.9708,-0.28566,-0.03909,-0.28566,-0.03909,-0.28448,-0.03641,-0.46653,1.34590,-0.26739,1.37139,-0.26739,1.37139,0.00000,0.00000,32,0.00034
10.0762,-0.25270,-0.02236,-0.25270,-0.02236,-0.27087,-0.03195,-0.46091,1.34590,-0.27131,1.36827,-0.27131,1.36827,0.00000,0.00000,32,0.00038
10.1764,-0.23990,-0.01761,-0.23990,-0.01761,-0.24949,-0.01992,-0.45577,1.34590,-0.28113,1.35985,-0.28113,1.35985,0.00000,0.00000,32,0.00027
10.2794,-0.24563,-0.02080,-0.24563,-0.02080,-0.24532,-0.02032,-0.45084,1.34590,-0.27912,1.36012,-0.27912,1.36012,0.00000,0.00000,32,0.00025
10.3813,-0.24768,-0.02228,-0.24768,-0.02228,-0.24651,-0.02139,-0.44592,1.34590,-0.27337,1.36088,-0.27337,1.36088,0.00000,0.00000,32,0.00106
10.4834,-0.24182,-0.02306,-0.24182,-0.02306,-0.24293,-0.02215,-0.44104,1.34590,-0.27098,1.36140,-0.27098,1.36140,0.00000,0.00000,32,0.00034
10.5850,-0.24514,-0.02613,-0.24514,-0.02613,-0.24385,-0.02403,-0.43617,1.34590,-0.26547,1.36272,-0.26547,1.36272,0.00000,0.00000,32,0.00042
10.6875,-0.23941,-0.02922,-0.23941,-0.02922,-0.24118,-0.02802,-0.43132,1.34590,-0.26250,1.36551,-0.26250,1.36551,0.00000,0.00000,32,0.00032
10.7890,-0.24211,-0.03364,-0.24211,-0.03364,-0.24184,-0.03165,-0.42649,1.34590,-0.25720,1.36805,-0.25720,1.36805,0.00000,0.00000,32,0.00030
10.8902,-0.24855,-0.08471,-0.24855,-0.08471,-0.24627,-0.06112,-0.42161,1.34635,-0.24922,1.38913,-0.24922,1.38913,0.00000,0.00000,0,0.00030
10.9917,-0.24795,-0.13116,-0.24795,-0.13116,-0.24732,-0.11489,-0.41668,1.34827,-0.24356,1.42869,-0.24356,1.42869,0.00000,0.00000,0,0.00034
11.0966,-0.25033,-0.13391,-0.25033,-0.13391,-0.24973,-0.13042,-0.41170,1.35080,-0.23689,1.44210,-0.23689,1.44210,0.00000,0.00000,0,0.00030
11.1973,-0.25189,-0.13490,-0.25189,-0.13490,-0.25177,-0.13414,-0.40668,1.35346,-0.23044,1.44736,-0.23044,1.44736,0.00000,0.00000,0,0.00040
11.2996,-0.24859,-0.13339,-0.24859,-0.13339,-0.24978,-0.13389,-0.40166,1.35615,-0.22681,1.44988,-0.22681,1.44988,0.00000,0.00000,0,0.00092
11.3992,-0.24757,-0.13172,-0.24757,-0.13172,-0.24838,-0.13222,-0.39668,1.35880,-0.22281,1.45136,-0.22281,1.45136,0.00000,0.00000,0,0.00026
11.5030,-0.25003,-0.13581,-0.25003,-0.13581,-0.24941,-0.13417,-0.39170,1.36147,-0.21711,1.45539,-0.21711,1.45539,0.00000,0.00000,0,0.00025
11.6046,-0.25600,-0.13903,-0.25600,-0.13903,-0.25324,-0.13792,-0.38667,1.36420,-0.20941,1.46074,-0.20941,1.46074,0.00000,0.00000,0,0.00027
11.7064,-0.25716,-0.14155,-0.25716,-0.14155,-0.25610,-0.14122,-0.38157,1.36701,-0.20230,1.46586,-0.20230,1.46586,0.00000,0.00000,0,0.00031
11.8083,-0.25664,-0.13940,-0.25664,-0.13940,-0.25690,-0.13997,-0.37643,1.36982,-0.19660,1.46780,-0.19660,1.46780,0.00000,0.00000,0,0.00027
11.9092,-0.25839,-0.13669,-0.25839,-0.13669,-0.25742,-0.13770,-0.37129,1.37259,-0.19110,1.46898,-0.19110,1.46898,0.00000,0.00000,0,0.00026
12.0108,-0.25662,-0.13660,-0.25662,-0.13660,-0.25702,-0.13671,-0.36614,1.37533,-0.18623,1.47103,-0.18623,1.47103,0.00000,0.00000,0,0.00028
12.1139,-0.25530,-0.13796,-0.25530,-0.13796,-0.25519,-0.13726,-0.36103,1.37807,-0.18240,1.47415,-0.18240,1.47415,0.00000,0.00000,0,0.00030
12.2160,-0.25225,-0.13835,-0.25225,-0.13835,-0.25355,-0.13808,-0.35594,1.38083,-0.17845,1.47748,-0.17845,1.47748,0.00000,0.00000,0,0.00199
12.3150,-0.25086,-0.13814,-0.25086,-0.13814,-0.25140,-0.13784,-0.35089,1.38359,-0.17491,1.48007,-0.17491,1.48007,0.00000,0.00000,0,0.00028
12.4174,-0.24881,-0.14186,-0.24881,-0.14186,-0.25051,-0.14009,-0.34587,1.38637,-0.17051,1.48443,-0.17051,1.48443,0.00000,0.00000,0,0.00027
12.5190,-0.24859,-0.14658,-0.24859,-0.14658,-0.24950,-0.14428,-0.34087,1.38922,-0.16622,1.49022,-0.16622,1.49022,0.00000,0.00000,0,0.00029
12.6200,-0.24866,-0.15014,-0.24866,-0.15014,-0.24829,-0.14784,-0.33589,1.39215,-0.16209,1.49564,-0.16209,1.49564,0.00000,0.00000,0,0.00029
12.7244,-0.24548,-0.15227,-0.24548,-0.15227,-0.24793,-0.15144,-0.33092,1.39515,-0.15737,1.50116,-0.15737,1.50116,0.00000,0.00000,0,0.00029
12.8259,-0.24241,-0.15075,-0.24241,-0.15075,-0.24360,-0.15092,-0.32602,1.39818,-0.15549,1.50382,-0.15549,1.50382,0.00000,0.00000,0,0.00025
12.9273,-0.23424,-0.14985,-0.23424,-0.14985,-0.23818,-0.15090,-0.32121,1.40120,-0.15448,1.50683,-0.15448,1.50683,0.00000,0.00000,0,0.00030
13.0287,-0.23481,-0.15163,-0.23481,-0.15163,-0.23590,-0.15160,-0.31647,1.40423,-0.15134,1.51035,-0.15134,1.51035,0.00000,0.00000,0,0.00027
13.1299,-0.23631,-0.15514,-0.23631,-0.15514,-0.23446,-0.15261,-0.31178,1.40726,-0.14766,1.51409,-0.14766,1.51409,0.00000,0.00000,0,0.00041
13.2312,-0.23766,-0.15592,-0.23766,-0.15592,-0.23735,-0.15491,-0.30705,1.41034,-0.14090,1.51878,-0.14090,1.51878,0.00000,0.00000,0,0.00093
13.3325,-0.24011,-0.15474,-0.24011,-0.15474,-0.23799,-0.15523,-0.30230,1.41345,-0.13570,1.52211,-0.13570,1.52211,0.00000,0.00000,0,0.00031
13.4338,-0.23537,-0.15701,-0.23537,-0.15701,-0.23689,-0.15675,-0.29755,1.41657,-0.13173,1.52630,-0.13173,1.52630,0.00000,0.00000,0,0.00031
13.5348,-0.23951,-0.15940,-0.23951,-0.15940,-0.23891,-0.15850,-0.29278,1.41973,-0.12554,1.53068,-0.12554,1.53068,0.00000,0.00000,0,0.00040
13.6365,-0.23928,-0.16058,-0.23928,-0.16058,-0.23920,-0.15996,-0.28800,1.42291,-0.12056,1.53489,-0.12056,1.53489,0.00000,0.00000,0,0.00033
13.7391,-0.23261,-0.15967,-0.23261,-0.15967,-0.23614,-0.16021,-0.28324,1.42612,-0.11794,1.53826,-0.11794,1.53826,0.00000,0.00000,0,0.00029
13.8403,-0.23447,-0.15933,-0.23447,-0.15933,-0.23405,-0.15968,-0.27854,1.42931,-0.11471,1.54109,-0.11471,1.54109,0.00000,0.00000,0,0.00034
13.9419,-0.22815,-0.15995,-0.22815,-0.15995,-0.23108,-0.15941,-0.27389,1.43250,-0.11214,1.54409,-0.11214,1.54409,0.00000,0.00000,0,0.00029
14.0426,-0.23332,-0.15993,-0.23332,-0.15993,-0.23094,-0.15987,-0.26929,1.43569,-0.10763,1.54760,-0.10763,1.54760,0.00000,0.00000,0,0.00028
14.1485,-0.22749,-0.16004,-0.22749,-0.16004,-0.22972,-0.15936,-0.26468,1.43888,-0.10388,1.55043,-0.10388,1.55043,0.00000,0.00000,0,0.00069
14.2492,-0.22959,-0.16184,-0.22959,-0.16184,-0.22904,-0.16126,-0.26009,1.44209,-0.09976,1.55497,-0.09976,1.55497,0.00000,0.00000,0,0.00027
14.3538,-0.22367,-0.16676,-0.22367,-0.16676,-0.22543,-0.16435,-0.25556,1.44535,-0.09775,1.56039,-0.09775,1.56039,0.00000,0.00000,0,0.00096
14.4536,-0.21845,-0.16811,-0.21845,-0.16811,-0.22211,-0.16719,-0.25107,1.44867,-0.09560,1.56570,-0.09560,1.56570,0.00000,0.00000,0,0.00027
14.5541,-0.21802,-0.17132,-0.21802,-0.17132,-0.21834,-0.16934,-0.24669,1.45204,-0.09385,1.57057,-0.09385,1.57057,0.00000,0.00000,0,0.00026
14.6577,-0.21375,-0.17353,-0.21375,-0.17353,-0.21629,-0.17196,-0.24235,1.45545,-0.09095,1.57583,-0.09095,1.57583,0.00000,0.00000,0,0.00030
14.7607,-0.21176,-0.17824,-0.21176,-0.17824,-0.21271,-0.17612,-0.23806,1.45894,-0.08916,1.58222,-0.08916,1.58222,0.00000,0.00000,0,0.00031
14.8614,-0.21028,-0.18315,-0.21028,-0.18315,-0.21129,-0.18115,-0.23383,1.46252,-0.08592,1.58933,-0.08592,1.58933,0.00000,0.00000,0,0.00028
14.9642,-0.21198,-0.18579,-0.21198,-0.18579,-0.21169,-0.18463,-0.22959,1.46619,-0.08140,1.59543,-0.08140,1.59543,0.00000,0.00000,0,0.00026
15.0656,-0.20502,-0.19337,-0.20502,-0.19337,-0.20786,-0.19075,-0.22539,1.46995,-0.07989,1.60348,-0.07989,1.60348,0.00000,0.00000,0,0.00097
15.1670,-0.20125,-0.19284,-0.20125,-0.19284,-0.20265,-0.19245,-0.22129,1.47380,-0.07944,1.60851,-0.07944,1.60851,0.00000,0.00000,0,0.00027
15.2722,-0.19457,-0.19503,-0.19457,-0.19503,-0.19671,-0.19381,-0.21731,1.47766,-0.07961,1.61333,-0.07961,1.61333,0.00000,0.00000,0,0.00233
15.3757,-0.19466,-0.19557,-0.19466,-0.19557,-0.19548,-0.19538,-0.21339,1.48156,-0.07656,1.61833,-0.07656,1.61833,0.00000,0.00000,0,0.00124
15.4763,-0.19376,-0.19465,-0.19376,-0.19465,-0.19468,-0.19496,-0.20949,1.48547,-0.07321,1.62194,-0.07321,1.62194,0.00000,0.00000,0,0.00033
15.5771,-0.18893,-0.19582,-0.18893,-0.19582,-0.19134,-0.19552,-0.20563,1.48937,-0.07170,1.62623,-0.07170,1.62623,0.00000,0.00000,0,0.00027
