t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
9.2610,0.07639,0.07428,0.07639,0.07428,0.07623,0.07470,-0.62625,1.60574,-0.67961,1.55345,-0.67961,1.55345,0.00000,0.00000,0,0.00036
9.3626,0.07610,0.07490,0.07610,0.07490,0.07568,0.07419,-0.62777,1.60426,-0.68075,1.55232,-0.68075,1.55232,0.00000,0.00000,0,0.00047
9.4637,0.07810,0.07624,0.07810,0.07624,0.07641,0.07559,-0.62929,1.60275,-0.68278,1.54984,-0.68278,1.54984,0.00000,0.00000,0,0.00026
9.5651,0.07442,0.07428,0.07442,0.07428,0.07587,0.07491,-0.63082,1.60125,-0.68393,1.54881,-0.68393,1.54881,0.00000,0.00000,0,0.00093
9.6652,0.07329,0.07320,0.07329,0.07320,0.07463,0.07358,-0.63233,1.59977,-0.68457,1.54826,-0.68457,1.54826,0.00000,0.00000,0,0.00035
9.7685,0.07256,0.06863,0.07256,0.06863,0.07298,0.07087,-0.63380,1.59832,-0.68488,1.54872,-0.68488,1.54872,0.00000,0.00000,0,0.00026
9.8696,0.06911,0.06776,0.06911,0.06776,0.07010,0.06812,-0.63522,1.59695,-0.68429,1.54926,-0.68429,1.54926,0.00000,0.00000,0,0.00031
9.9711,0.06462,0.06754,0.06462,0.06754,0.06612,0.06752,-0.63658,1.59559,-0.68287,1.54832,-0.68287,1.54832,0.00000,0.00000,0,0.00031
10.0726,0.05921,0.06620,0.05921,0.06620,0.06163,0.06630,-0.63785,1.59426,-0.68099,1.54784,-0.68099,1.54784,0.00000,0.00000,0,0.00035
10.1745,0.05706,0.06595,0.05706,0.06595,0.05821,0.06704,-0.63904,1.59292,-0.67978,1.54599,-0.67978,1.54599,0.00000,0.00000,0,0.00024
10.2768,0.05547,0.06365,0.05547,0.06365,0.05721,0.06442,-0.64019,1.59161,-0.68024,1.54651,-0.68024,1.54651,0.00000,0.00000,0,0.00038
10.3786,0.05462,0.06103,0.05462,0.06103,0.05526,0.06243,-0.64132,1.59034,-0.68000,1.54663,-0.68000,1.54663,0.00000,0.00000,0,0.00028
10.4799,0.05402,0.06131,0.05402,0.06131,0.05381,0.06149,-0.64240,1.58910,-0.68007,1.54606,-0.68007,1.54606,0.00000,0.00000,0,0.00030
10.5803,0.05761,0.06336,0.05761,0.06336,0.05640,0.06242,-0.64351,1.58786,-0.68299,1.54417,-0.68299,1.54417,0.00000,0.00000,0,0.00031
10.6820,0.06066,0.06030,0.06066,0.06030,0.05933,0.06141,-0.64467,1.58662,-0.68620,1.54363,-0.68620,1.54363,0.00000,0.00000,0,0.00027
10.7830,0.06298,0.05716,0.06298,0.05716,0.06141,0.05888,-0.64588,1.58542,-0.68886,1.54421,-0.68886,1.54421,0.00000,0.00000,0,0.00033
10.8845,0.06439,0.05544,0.06439,0.05544,0.06327,0.05678,-0.64713,1.58427,-0.69142,1.54452,-0.69142,1.54452,0.00000,0.00000,0,0.00029
10.9887,0.06272,0.05641,0.06272,0.05641,0.06219,0.05602,-0.64837,1.58315,-0.69191,1.54394,-0.69191,1.54394,0.00000,0.00000,0,0.00024
11.0907,0.06098,0.05026,0.06098,0.05026,0.06142,0.05218,-0.64961,1.58207,-0.69261,1.54554,-0.69261,1.54554,0.00000,0.00000,0,0.00025
11.1924,0.05885,0.04482,0.05885,0.04482,0.05971,0.04677,-0.65082,1.58186,-0.69261,1.54912,-0.69261,1.54912,0.00000,0.00000,32,0.00028
11.2940,0.05378,0.04399,0.05378,0.04399,0.05686,0.04450,-0.65199,1.58186,-0.69179,1.55072,-0.69179,1.55072,0.00000,0.00000,32,0.00024
11.3951,0.05367,0.04112,0.05367,0.04112,0.05412,0.04214,-0.65309,1.58186,-0.69098,1.55236,-0.69098,1.55236,0.00000,0.00000,32,0.00042
11.4984,0.05087,0.04174,0.05087,0.04174,0.05331,0.04203,-0.65417,1.58186,-0.69149,1.55244,-0.69149,1.55244,0.00000,0.00000,32,0.00036
11.6019,0.05263,0.04027,0.05263,0.04027,0.05203,0.04090,-0.65522,1.58186,-0.69164,1.55323,-0.69164,1.55323,0.00000,0.00000,32,0.00111
11.7048,0.04809,0.04224,0.04809,0.04224,0.04959,0.04119,-0.65603,1.58186,-0.69074,1.55303,-0.69074,1.55303,0.00000,0.00000,48,0.00170
11.8040,0.05063,0.03953,0.05063,0.03953,0.05026,0.03978,-0.65643,1.58186,-0.69161,1.55402,-0.69161,1.55402,0.00000,0.00000,32,0.00029
11.9049,0.04963,0.04165,0.04963,0.04165,0.04894,0.04094,-0.65663,1.58186,-0.69089,1.55321,-0.69089,1.55321,0.00000,0.00000,48,0.00040
12.0056,0.04714,0.04203,0.04714,0.04203,0.04862,0.04144,-0.65663,1.58186,-0.69066,1.55286,-0.69066,1.55286,0.00000,0.00000,48,0.00033
12.1060,0.04736,0.03961,0.04736,0.03961,0.04822,0.04083,-0.65663,1.58186,-0.69038,1.55328,-0.69038,1.55328,0.00000,0.00000,48,0.00028
12.2084,0.05032,0.03668,0.05032,0.03668,0.04916,0.03810,-0.65663,1.58186,-0.69105,1.55519,-0.69105,1.55519,0.00000,0.00000,48,0.00024
12.3100,0.04863,0.03473,0.04863,0.03473,0.04901,0.03581,-0.65663,1.58186,-0.69093,1.55679,-0.69093,1.55679,0.00000,0.00000,48,0.00032
12.4142,0.04559,0.03334,0.04559,0.03334,0.04631,0.03406,-0.65663,1.58186,-0.68905,1.55802,-0.68905,1.55802,0.00000,0.00000,48,0.00028
12.5177,0.04546,0.03088,0.04546,0.03088,0.04628,0.03178,-0.65663,1.58186,-0.68903,1.55962,-0.68903,1.55962,0.00000,0.00000,48,0.00093
12.6191,0.04285,0.02876,0.04285,0.02876,0.04449,0.03023,-0.65663,1.58186,-0.68777,1.56070,-0.68777,1.56070,0.00000,0.00000,48,0.00028
12.7201,0.03539,0.02505,0.03539,0.02505,0.03875,0.02693,-0.65663,1.58186,-0.68375,1.56301,-0.68375,1.56301,0.00000,0.00000,48,0.00027
12.8216,0.03777,0.02207,0.03777,0.02207,0.03747,0.02373,-0.65663,1.58186,-0.68286,1.56525,-0.68286,1.56525,0.00000,0.00000,48,0.00026
12.9242,0.03720,0.01951,0.03720,0.01951,0.03793,0.02103,-0.65663,1.58186,-0.68318,1.56714,-0.68318,1.56714,0.00000,0.00000,48,0.00027
13.0263,0.03674,0.01591,0.03674,0.01591,0.03800,0.01759,-0.65663,1.58186,-0.68323,1.56955,-0.68323,1.56955,0.00000,0.00000,48,0.00029
13.1268,0.03798,0.01468,0.03798,0.01468,0.03846,0.01542,-0.65663,1.58186,-0.68355,1.57107,-0.68355,1.57107,0.00000,0.00000,48,0.00044
13.2284,0.03734,0.01190,0.03734,0.01190,0.03774,0.01333,-0.65663,1.58186,-0.68305,1.57253,-0.68305,1.57253,0.00000,0.00000,48,0.00026
13.3309,0.04019,0.01150,0.04019,0.01150,0.03976,0.01165,-0.65663,1.58186,-0.68446,1.57371,-0.68446,1.57371,0.00000,0.00000,48,0.00186
13.4312,0.04044,0.01330,0.04044,0.01330,0.04019,0.01293,-0.65663,1.58186,-0.68477,1.57281,-0.68477,1.57281,0.00000,0.00000,48,0.00027
13.5350,0.03309,0.01077,0.03309,0.01077,0.03553,0.01163,-0.65663,1.58186,-0.68150,1.57372,-0.68150,1.57372,0.00000,0.00000,48,0.00034
13.6355,0.03072,0.00708,0.03072,0.00708,0.03263,0.00917,-0.65663,1.58186,-0.67947,1.57545,-0.67947,1.57545,0.00000,0.00000,48,0.00029
13.7391,0.02743,0.00330,0.02743,0.00330,0.02960,0.00497,-0.65663,1.58186,-0.67735,1.57838,-0.67735,1.57838,0.00000,0.00000,48,0.00025
13.8426,0.02898,0.00507,0.02898,0.00507,0.02827,0.00470,-0.65663,1.58186,-0.67642,1.57857,-0.67642,1.57857,0.00000,0.00000,48,0.00158
13.9429,0.03143,0.00420,0.03143,0.00420,0.02921,0.00424,-0.65663,1.58186,-0.67708,1.57890,-0.67708,1.57890,0.00000,0.00000,48,0.00027
14.0434,0.02496,0.00359,0.02496,0.00359,0.02714,0.00392,-0.65663,1.58186,-0.67563,1.57912,-0.67563,1.57912,0.00000,0.00000,48,0.00024
14.1488,0.02832,0.00440,0.02832,0.00440,0.02787,0.00381,-0.65663,1.58186,-0.67614,1.57920,-0.67614,1.57920,0.00000,0.00000,48,0.00045
14.2506,0.02698,0.00689,0.02698,0.00689,0.02857,0.00546,-0.65663,1.58186,-0.67663,1.57804,-0.67663,1.57804,0.00000,0.00000,48,0.00050
14.3520,0.02861,0.00479,0.02861,0.00479,0.02718,0.00526,-0.65663,1.58186,-0.67565,1.57818,-0.67565,1.57818,0.00000,0.00000,48,0.00032
14.4532,0.02420,0.00223,0.02420,0.00223,0.02484,0.00290,-0.65663,1.58186,-0.67402,1.57983,-0.67402,1.57983,0.00000,0.00000,48,0.00034
14.5541,0.02209,0.00412,0.02209,0.00412,0.02342,0.00381,-0.65663,1.58186,-0.67302,1.57920,-0.67302,1.57920,0.00000,0.00000,48,0.00034
14.6559,0.01995,0.00151,0.01995,0.00151,0.02089,0.00262,-0.65663,1.58186,-0.67125,1.58003,-0.67125,1.58003,0.00000,0.00000,48,0.00026
14.7581,0.01682,-0.00062,0.01682,-0.00062,0.01846,0.00049,-0.65663,1.58186,-0.66955,1.58152,-0.66955,1.58152,0.00000,0.00000,48,0.00030
14.8602,0.01649,0.00042,0.01649,0.00042,0.01635,-0.00016,-0.65663,1.58186,-0.66807,1.58197,-0.66807,1.58197,0.00000,0.00000,48,0.00035
14.9614,0.01552,0.00203,0.01552,0.00203,0.01500,0.00168,-0.65663,1.58186,-0.66713,1.58069,-0.66713,1.58069,0.00000,0.00000,48,0.00025
15.0638,0.01532,-0.00241,0.01532,-0.00241,0.01463,-0.00058,-0.65663,1.58186,-0.66687,1.58227,-0.66687,1.58227,0.00000,0.00000,48,0.00026
15.1669,0.01130,-0.00733,0.01130,-0.00733,0.01299,-0.00569,-0.65663,1.58186,-0.66572,1.58584,-0.66572,1.58584,0.00000,0.00000,48,0.00036
15.2690,0.00776,-0.00832,0.00776,-0.00832,0.01035,-0.00750,-0.65663,1.58186,-0.66387,1.58711,-0.66387,1.58711,0.00000,0.00000,48,0.00030
15.3700,0.00728,-0.01240,0.00728,-0.01240,0.00776,-0.01119,-0.65663,1.58186,-0.66206,1.58970,-0.66206,1.58970,0.00000,0.00000,48,0.00027
15.4706,0.00169,-0.01590,0.00169,-0.01590,0.00474,-0.01387,-0.65663,1.58186,-0.65995,1.59157,-0.65995,1.59157,0.00000,0.00000,48,0.00024
15.5746,0.00213,-0.01754,0.00213,-0.01754,0.00254,-0.01623,-0.65663,1.58186,-0.65841,1.59323,-0.65841,1.59323,0.00000,0.00000,48,0.00069
15.6768,-0.00322,-0.01830,-0.00322,-0.01830,-0.00028,-0.01750,-0.65663,1.58186,-0.65644,1.59411,-0.65644,1.59411,0.00000,0.00000,48,0.00033
15.7794,-0.00201,-0.02237,-0.00201,-0.02237,-0.00201,-0.02127,-0.65663,1.58186,-0.65522,1.59675,-0.65522,1.59675,0.00000,0.00000,48,0.00028
15.8816,-0.00279,-0.02144,-0.00279,-0.02144,-0.00311,-0.02147,-0.65663,1.58186,-0.65445,1.59689,-0.65445,1.59689,0.00000,0.00000,48,0.00026
15.9833,-0.00432,-0.02294,-0.00432,-0.02294,-0.00390,-0.02297,-0.65663,1.58186,-0.65390,1.59794,-0.65390,1.59794,0.00000,0.00000,48,0.00036
16.0846,-0.00287,-0.02434,-0.00287,-0.02434,-0.00409,-0.02374,-0.65663,1.58186,-0.65377,1.59848,-0.65377,1.59848,0.00000,0.00000,48,0.00026
16.1856,-0.00652,-0.02483,-0.00652,-0.02483,-0.00520,-0.02460,-0.65663,1.58186,-0.65299,1.59908,-0.65299,1.59908,0.00000,0.00000,48,0.00032
16.2873,-0.00574,-0.02367,-0.00574,-0.02367,-0.00598,-0.02428,-0.65663,1.58186,-0.65244,1.59886,-0.65244,1.59886,0.00000,0.00000,48,0.00028
