t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
5.6913,0.03307,0.10916,0.03307,0.10916,0.03362,0.10816,-0.66425,1.57698,-0.68779,1.50128,-0.68779,1.50128,0.00000,0.00000,16,0.00029
5.7940,0.02896,0.11110,0.02896,0.11110,0.03029,0.10993,-0.66425,1.57481,-0.68545,1.49785,-0.68545,1.49785,0.00000,0.00000,16,0.00030
5.8951,0.03261,0.11262,0.03261,0.11262,0.03130,0.11155,-0.66425,1.57259,-0.68616,1.49450,-0.68616,1.49450,0.00000,0.00000,16,0.00034
5.9954,0.03296,0.11193,0.03296,0.11193,0.03275,0.11142,-0.66425,1.57036,-0.68717,1.49237,-0.68717,1.49237,0.00000,0.00000,16,0.00031
6.0980,0.03199,0.10965,0.03199,0.10965,0.03233,0.11005,-0.66425,1.56815,-0.68688,1.49111,-0.68688,1.49111,0.00000,0.00000,16,0.00027
6.2030,0.03076,0.11027,0.03076,0.11027,0.03091,0.10955,-0.66425,1.56596,-0.68589,1.48928,-0.68589,1.48928,0.00000,0.00000,16,0.00033
6.3065,0.03197,0.10700,0.03197,0.10700,0.03178,0.10848,-0.66425,1.56377,-0.68650,1.48784,-0.68650,1.48784,0.00000,0.00000,16,0.00096
6.4066,0.03188,0.10647,0.03188,0.10647,0.03192,0.10730,-0.66425,1.56162,-0.68660,1.48651,-0.68660,1.48651,0.00000,0.00000,16,0.00028
6.5110,0.03714,0.10666,0.03714,0.10666,0.03525,0.10579,-0.66425,1.55950,-0.68893,1.48545,-0.68893,1.48545,0.00000,0.00000,16,0.00033
6.6149,0.03684,0.10747,0.03684,0.10747,0.03649,0.10737,-0.66425,1.55736,-0.68979,1.48220,-0.68979,1.48220,0.00000,0.00000,16,0.00028
6.7157,0.03681,0.10715,0.03681,0.10715,0.03671,0.10686,-0.66425,1.55522,-0.68995,1.48042,-0.68995,1.48042,0.00000,0.00000,16,0.00026
6.8197,0.03126,0.10958,0.03126,0.10958,0.03351,0.10851,-0.66425,1.55306,-0.68771,1.47710,-0.68771,1.47710,0.00000,0.00000,16,0.00039
6.9227,0.03271,0.10872,0.03271,0.10872,0.03190,0.10835,-0.66425,1.55089,-0.68658,1.47505,-0.68658,1.47505,0.00000,0.00000,16,0.00042
7.0270,0.03731,0.10923,0.03731,0.10923,0.03545,0.10832,-0.66425,1.54874,-0.68907,1.47291,-0.68907,1.47291,0.00000,0.00000,16,0.00031
7.1305,0.04199,0.10732,0.04199,0.10732,0.04054,0.10795,-0.66425,1.54657,-0.69263,1.47101,-0.69263,1.47101,0.00000,0.00000,16,0.00174
7.2295,0.04277,0.10546,0.04277,0.10546,0.04313,0.10611,-0.66425,1.54444,-0.69444,1.47016,-0.69444,1.47016,0.00000,0.00000,16,0.00025
7.3306,0.03927,0.10093,0.03927,0.10093,0.04025,0.10312,-0.66425,1.54235,-0.69243,1.47016,-0.69243,1.47016,0.00000,0.00000,16,0.00043
7.4343,0.03481,0.10121,0.03481,0.10121,0.03613,0.10135,-0.66425,1.54031,-0.68954,1.46936,-0.68954,1.46936,0.00000,0.00000,16,0.00032
7.5358,0.05911,0.13741,0.05911,0.13741,0.05483,0.13131,-0.66488,1.53783,-0.70326,1.44591,-0.70326,1.44591,0.00000,0.00000,0,0.00029
7.6375,0.03741,0.16131,0.03741,0.16131,0.05074,0.14613,-0.66599,1.53508,-0.70151,1.43279,-0.70151,1.43279,0.00000,0.00000,0,0.00033
7.7380,0.00617,0.16710,0.00617,0.16710,0.01341,0.16240,-0.66599,1.53197,-0.67538,1.41830,-0.67538,1.41830,0.00000,0.00000,16,0.00025
7.8398,-0.00584,0.16417,-0.00584,0.16417,-0.00115,0.16447,-0.66599,1.52870,-0.66519,1.41357,-0.66519,1.41357,0.00000,0.00000,16,0.00024
7.9466,-0.00936,0.16000,-0.00936,0.16000,-0.00783,0.16246,-0.66599,1.52543,-0.66051,1.41171,-0.66051,1.41171,0.00000,0.00000,16,0.00430
8.0437,-0.01370,0.16141,-0.01370,0.16141,-0.01149,0.16121,-0.66599,1.52220,-0.65795,1.40935,-0.65795,1.40935,0.00000,0.00000,16,0.00032
8.1453,-0.02225,0.15766,-0.02225,0.15766,-0.01934,0.15883,-0.66599,1.51901,-0.65246,1.40782,-0.65246,1.40782,0.00000,0.00000,16,0.00042
8.2456,-0.02750,0.16064,-0.02750,0.16064,-0.02458,0.16010,-0.66599,1.51581,-0.64878,1.40374,-0.64878,1.40374,0.00000,0.00000,16,0.00041
8.3463,-0.03089,0.16056,-0.03089,0.16056,-0.02959,0.16022,-0.66599,1.51261,-0.64528,1.40045,-0.64528,1.40045,0.00000,0.00000,16,0.00033
8.4472,-0.03735,0.16045,-0.03735,0.16045,-0.03480,0.16006,-0.66599,1.50941,-0.64163,1.39737,-0.64163,1.39737,0.00000,0.00000,16,0.00039
8.5498,-0.04219,0.15773,-0.04219,0.15773,-0.03979,0.15853,-0.66599,1.50622,-0.63814,1.39525,-0.63814,1.39525,0.00000,0.00000,16,0.00026
8.6521,-0.04457,0.15784,-0.04457,0.15784,-0.04317,0.15757,-0.66599,1.50307,-0.63577,1.39277,-0.63577,1.39277,0.00000,0.00000,16,0.00027
8.7542,-0.04539,0.15942,-0.04539,0.15942,-0.04438,0.15815,-0.66599,1.49991,-0.63493,1.38921,-0.63493,1.38921,0.00000,0.00000,16,0.00030
8.8547,-0.04426,0.16224,-0.04426,0.16224,-0.04425,0.16148,-0.66599,1.49671,-0.63502,1.38368,-0.63502,1.38368,0.00000,0.00000,16,0.00026
8.9559,-0.04843,0.16178,-0.04843,0.16178,-0.04658,0.16140,-0.66599,1.49348,-0.63338,1.38050,-0.63338,1.38050,0.00000,0.00000,16,0.00025
9.0597,-0.05138,0.16370,-0.05138,0.16370,-0.05003,0.16264,-0.66579,1.49024,-0.63077,1.37639,-0.63077,1.37639,0.00000,0.00000,0,0.00033
9.1602,-0.04869,0.16572,-0.04869,0.16572,-0.04953,0.16463,-0.66539,1.48696,-0.63072,1.37172,-0.63072,1.37172,0.00000,0.00000,16,0.00033
9.2619,-0.05113,0.16864,-0.05113,0.16864,-0.05003,0.16717,-0.66519,1.48364,-0.63017,1.36663,-0.63017,1.36663,0.00000,0.00000,0,0.00025
9.3638,-0.04938,0.17096,-0.04938,0.17096,-0.04985,0.16998,-0.66459,1.48026,-0.62969,1.36128,-0.62969,1.36128,0.00000,0.00000,16,0.00026
9.4658,-0.05603,0.16943,-0.05603,0.16943,-0.05345,0.16985,-0.66356,1.47686,-0.62614,1.35797,-0.62614,1.35797,0.00000,0.00000,0,0.00098
9.5675,-0.05937,0.17159,-0.05937,0.17159,-0.05789,0.17099,-0.66242,1.47346,-0.62190,1.35376,-0.62190,1.35376,0.00000,0.00000,0,0.00024
9.6694,-0.05633,0.17568,-0.05633,0.17568,-0.05729,0.17423,-0.66127,1.47000,-0.62117,1.34804,-0.62117,1.34804,0.00000,0.00000,0,0.00026
9.7699,-0.05783,0.17434,-0.05783,0.17434,-0.05724,0.17447,-0.66013,1.46651,-0.62006,1.34438,-0.62006,1.34438,0.00000,0.00000,0,0.00025
9.8720,-0.05858,0.17334,-0.05858,0.17334,-0.05826,0.17437,-0.65898,1.46301,-0.61820,1.34095,-0.61820,1.34095,0.00000,0.00000,0,0.00040
9.9734,-0.06176,0.17106,-0.06176,0.17106,-0.06104,0.17125,-0.65778,1.45957,-0.61504,1.33969,-0.61504,1.33969,0.00000,0.00000,0,0.00030
10.0747,-0.06169,0.17145,-0.06169,0.17145,-0.06146,0.17143,-0.65655,1.45614,-0.61353,1.33614,-0.61353,1.33614,0.00000,0.00000,0,0.00026
10.1775,-0.06161,0.17320,-0.06161,0.17320,-0.06148,0.17198,-0.65533,1.45271,-0.61229,1.33233,-0.61229,1.33233,0.00000,0.00000,0,0.00028
10.2795,-0.06221,0.17509,-0.06221,0.17509,-0.06180,0.17490,-0.65409,1.44923,-0.61084,1.32680,-0.61084,1.32680,0.00000,0.00000,0,0.00026
10.3815,-0.06123,0.17390,-0.06123,0.17390,-0.06162,0.17492,-0.65286,1.44573,-0.60972,1.32328,-0.60972,1.32328,0.00000,0.00000,0,0.00028
10.4849,-0.06907,0.17095,-0.06907,0.17095,-0.06655,0.17207,-0.65157,1.44226,-0.60498,1.32181,-0.60498,1.32181,0.00000,0.00000,0,0.00026
10.5857,-0.06585,0.16858,-0.06585,0.16858,-0.06697,0.16976,-0.65022,1.43884,-0.60334,1.32001,-0.60334,1.32001,0.00000,0.00000,0,0.00026
10.6864,-0.06798,0.17086,-0.06798,0.17086,-0.06793,0.16932,-0.64887,1.43547,-0.60132,1.31694,-0.60132,1.31694,0.00000,0.00000,0,0.00025
10.7896,-0.06542,0.16976,-0.06542,0.16976,-0.06724,0.16999,-0.64752,1.43206,-0.60045,1.31307,-0.60045,1.31307,0.00000,0.00000,0,0.00029
10.8947,-0.06808,0.16690,-0.06808,0.16690,-0.06727,0.16793,-0.64617,1.42869,-0.59909,1.31114,-0.59909,1.31114,0.00000,0.00000,0,0.00246
10.9938,-0.07012,0.16251,-0.07012,0.16251,-0.06880,0.16413,-0.64481,1.42538,-0.59665,1.31049,-0.59665,1.31049,0.00000,0.00000,0,0.00094
11.0972,-0.06598,0.15537,-0.06598,0.15537,-0.06728,0.15853,-0.64345,1.42216,-0.59636,1.31119,-0.59636,1.31119,0.00000,0.00000,0,0.00033
11.1991,-0.06971,0.15044,-0.06971,0.15044,-0.06831,0.15251,-0.64210,1.41907,-0.59428,1.31231,-0.59428,1.31231,0.00000,0.00000,0,0.00027
11.3017,-0.07108,0.15047,-0.07108,0.15047,-0.07208,0.15010,-0.64067,1.41606,-0.59022,1.31098,-0.59022,1.31098,0.00000,0.00000,0,0.00042
11.4051,-0.07624,0.14583,-0.07624,0.14583,-0.07397,0.14820,-0.63921,1.41306,-0.58743,1.30933,-0.58743,1.30933,0.00000,0.00000,0,0.00102
11.5047,-0.07576,0.13988,-0.07576,0.13988,-0.07469,0.14311,-0.63773,1.41015,-0.58545,1.30998,-0.58545,1.30998,0.00000,0.00000,0,0.00026
11.6074,-0.08180,0.13407,-0.08180,0.13407,-0.07866,0.13719,-0.63620,1.40736,-0.58114,1.31133,-0.58114,1.31133,0.00000,0.00000,0,0.00026
11.7086,-0.08660,0.12561,-0.08660,0.12561,-0.08415,0.12981,-0.63456,1.40470,-0.57565,1.31384,-0.57565,1.31384,0.00000,0.00000,0,0.00033
11.8117,-0.09476,0.12145,-0.09476,0.12145,-0.09180,0.12352,-0.63278,1.40218,-0.56852,1.31572,-0.56852,1.31572,0.00000,0.00000,0,0.00029
11.9125,-0.10154,0.11431,-0.10154,0.11431,-0.09698,0.11656,-0.63089,1.39980,-0.56300,1.31821,-0.56300,1.31821,0.00000,0.00000,0,0.00028
12.0135,-0.10562,0.10888,-0.10562,0.10888,-0.10323,0.11147,-0.62887,1.39752,-0.55661,1.31950,-0.55661,1.31950,0.00000,0.00000,0,0.00027
12.1148,-0.11809,0.10334,-0.11809,0.10334,-0.11251,0.10532,-0.62670,1.39537,-0.54794,1.32165,-0.54794,1.32165,0.00000,0.00000,0,0.00025
12.2178,-0.12225,0.09961,-0.12225,0.09961,-0.12045,0.10118,-0.62434,1.39332,-0.54003,1.32250,-0.54003,1.32250,0.00000,0.00000,0,0.00109
12.3180,-0.13118,0.09288,-0.13118,0.09288,-0.12795,0.09578,-0.62185,1.39136,-0.53228,1.32432,-0.53228,1.32432,0.00000,0.00000,0,0.00026
12.4195,-0.14126,0.08546,-0.14126,0.08546,-0.13622,0.08938,-0.61919,1.38952,-0.52384,1.32695,-0.52384,1.32695,0.00000,0.00000,0,0.00032
12.5218,-0.15333,0.07717,-0.15333,0.07717,-0.14791,0.08091,-0.61633,1.38784,-0.51280,1.33120,-0.51280,1.33120,0.00000,0.00000,0,0.00114
12.6220,-0.16500,0.06461,-0.16500,0.06461,-0.15862,0.06970,-0.61324,1.38635,-0.50221,1.33756,-0.50221,1.33756,0.00000,0.00000,0,0.00025
12.7243,-0.17404,0.05800,-0.17404,0.05800,-0.16910,0.06148,-0.60995,1.38506,-0.49158,1.34202,-0.49158,1.34202,0.00000,0.00000,0,0.00027
12.8249,-0.18416,0.05531,-0.18416,0.05531,-0.17961,0.05688,-0.60643,1.38389,-0.48071,1.34408,-0.48071,1.34408,0.00000,0.00000,0,0.00025
12.9263,-0.18934,0.05016,-0.18934,0.05016,-0.18662,0.05229,-0.60275,1.38281,-0.47212,1.34621,-0.47212,1.34621,0.00000,0.00000,0,0.00027
13.0268,-0.19421,0.04714,-0.19421,0.04714,-0.19193,0.04835,-0.59896,1.38240,-0.46461,1.34856,-0.46461,1.34856,0.00000,0.00000,32,0.00032
13.1289,-0.19853,0.03873,-0.19853,0.03873,-0.19682,0.04228,-0.59506,1.38240,-0.45728,1.35280,-0.45728,1.35280,0.00000,0.00000,32,0.00025
13.2293,-0.20308,0.03326,-0.20308,0.03326,-0.20123,0.03550,-0.59107,1.38240,-0.45021,1.35756,-0.45021,1.35756,0.00000,0.00000,32,0.00026
13.3339,-0.20823,0.02503,-0.20823,0.02503,-0.20509,0.02857,-0.58700,1.38240,-0.44344,1.36241,-0.44344,1.36241,0.00000,0.00000,32,0.00100
13.4341,-0.20905,0.01852,-0.20905,0.01852,-0.20843,0.02179,-0.58286,1.38240,-0.43696,1.36715,-0.43696,1.36715,0.00000,0.00000,32,0.00029
13.5367,-0.21414,0.00850,-0.21414,0.00850,-0.21218,0.01384,-0.57865,1.38240,-0.43012,1.37272,-0.43012,1.37272,0.00000,0.00000,32,0.00030
13.6393,-0.21923,0.00110,-0.21923,0.00110,-0.21665,0.00454,-0.57436,1.38240,-0.42270,1.37923,-0.42270,1.37923,0.00000,0.00000,32,0.00045
13.7423,-0.22493,-0.01088,-0.22493,-0.01088,-0.22200,-0.00475,-0.56996,1.38240,-0.41456,1.38573,-0.41456,1.38573,0.00000,0.00000,32,0.00027
13.8440,-0.23041,-0.03298,-0.23041,-0.03298,-0.22829,-0.02183,-0.56544,1.38240,-0.40564,1.39768,-0.40564,1.39768,0.00000,0.00000,32,0.00032
13.9448,-0.25865,-0.14888,-0.25865,-0.14888,-0.24449,-0.10279,-0.56075,1.38339,-0.38960,1.45534,-0.38960,1.45534,0.00000,0.00000,0,0.00031
14.0451,-0.25073,-0.16161,-0.25073,-0.16161,-0.24802,-0.14921,-0.55579,1.38610,-0.38218,1.49055,-0.38218,1.49055,0.00000,0.00000,0,0.00031
14.1484,-0.24977,-0.16530,-0.24977,-0.16530,-0.24945,-0.16254,-0.55080,1.38928,-0.37618,1.50305,-0.37618,1.50305,0.00000,0.00000,0,0.00033
14.2507,-0.24993,-0.17229,-0.24993,-0.17229,-0.24975,-0.16932,-0.54580,1.39261,-0.37098,1.51113,-0.37098,1.51113,0.00000,0.00000,0,0.00029
14.3513,-0.24282,-0.17359,-0.24282,-0.17359,-0.24534,-0.17301,-0.54085,1.39605,-0.36911,1.51716,-0.36911,1.51716,0.00000,0.00000,0,0.00035
14.4537,-0.24001,-0.17612,-0.24001,-0.17612,-0.24203,-0.17564,-0.53598,1.39955,-0.36656,1.52249,-0.36656,1.52249,0.00000,0.00000,0,0.00027
14.5555,-0.23480,-0.17881,-0.23480,-0.17881,-0.23771,-0.17874,-0.53119,1.40310,-0.36480,1.52822,-0.36480,1.52822,0.00000,0.00000,0,0.00025
14.6565,-0.22910,-0.18143,-0.22910,-0.18143,-0.23190,-0.17923,-0.52651,1.40666,-0.36418,1.53212,-0.36418,1.53212,0.00000,0.00000,0,0.00035
14.7582,-0.22989,-0.18465,-0.22989,-0.18465,-0.23006,-0.18305,-0.52190,1.41030,-0.36085,1.53843,-0.36085,1.53843,0.00000,0.00000,0,0.00025
14.8599,-0.22965,-0.19075,-0.22965,-0.19075,-0.23019,-0.18856,-0.51728,1.41403,-0.35615,1.54602,-0.35615,1.54602,0.00000,0.00000,0,0.00031
14.9603,-0.22872,-0.18908,-0.22872,-0.18908,-0.22934,-0.18982,-0.51269,1.41783,-0.35215,1.55070,-0.35215,1.55070,0.00000,0.00000,0,0.00027
15.0637,-0.22402,-0.19047,-0.22402,-0.19047,-0.22554,-0.18964,-0.50815,1.42161,-0.35027,1.55436,-0.35027,1.55436,0.00000,0.00000,0,0.00097
15.1650,-0.21820,-0.19411,-0.21820,-0.19411,-0.22040,-0.19272,-0.50370,1.42544,-0.34942,1.56034,-0.34942,1.56034,0.00000,0.00000,0,0.00027
15.2668,-0.20965,-0.19767,-0.20965,-0.19767,-0.21315,-0.19554,-0.49938,1.42933,-0.35017,1.56620,-0.35017,1.56620,0.00000,0.00000,0,0.00033
15.3675,-0.20682,-0.19898,-0.20682,-0.19898,-0.20829,-0.19814,-0.49518,1.43327,-0.34938,1.57197,-0.34938,1.57197,0.00000,0.00000,0,0.00031
15.4695,-0.20835,-0.19803,-0.20835,-0.19803,-0.20752,-0.19751,-0.49103,1.43722,-0.34577,1.57548,-0.34577,1.57548,0.00000,0.00000,0,0.00107
15.5702,-0.20275,-0.19824,-0.20275,-0.19824,-0.20513,-0.19772,-0.48690,1.44117,-0.34331,1.57958,-0.34331,1.57958,0.00000,0.00000,0,0.00027
15.6718,-0.19827,-0.19042,-0.19827,-0.19042,-0.19973,-0.19351,-0.48287,1.44509,-0.34306,1.58054,-0.34306,1.58054,0.00000,0.00000,0,0.00025
15.7748,-0.19529,-0.18700,-0.19529,-0.18700,-0.19628,-0.18758,-0.47892,1.44887,-0.34152,1.58018,-0.34152,1.58018,0.00000,0.00000,0,0.00034
15.8771,-0.18939,-0.18250,-0.18939,-0.18250,-0.19049,-0.18465,-0.47506,1.45260,-0.34172,1.58185,-0.34172,1.58185,0.00000,0.00000,0,0.00105
15.9774,-0.19064,-0.18056,-0.19064,-0.18056,-0.19048,-0.18198,-0.47126,1.45626,-0.33792,1.58365,-0.33792,1.58365,0.00000,0.00000,0,0.00029
