t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
1.9312,-0.04764,0.04097,-0.04764,0.04097,-0.04733,0.04246,-0.60282,1.47378,-0.56969,1.44406,-0.56969,1.44406,0.00000,0.00000,48,0.00026
2.0325,-0.04894,0.03841,-0.04894,0.03841,-0.04858,0.03968,-0.60282,1.47378,-0.56881,1.44601,-0.56881,1.44601,0.00000,0.00000,48,0.00025
2.1340,-0.04776,0.03309,-0.04776,0.03309,-0.04731,0.03607,-0.60282,1.47378,-0.56971,1.44854,-0.56971,1.44854,0.00000,0.00000,48,0.00026
2.2366,-0.04472,0.03281,-0.04472,0.03281,-0.04715,0.03359,-0.60282,1.47378,-0.56982,1.45027,-0.56982,1.45027,0.00000,0.00000,48,0.00125
2.3360,-0.04710,0.02986,-0.04710,0.02986,-0.04728,0.03108,-0.60282,1.47378,-0.56972,1.45203,-0.56972,1.45203,0.00000,0.00000,48,0.00026
2.4390,-0.04048,0.02911,-0.04048,0.02911,-0.04319,0.02913,-0.60282,1.47378,-0.57259,1.45339,-0.57259,1.45339,0.00000,0.00000,48,0.00041
2.5421,-0.04054,0.02490,-0.04054,0.02490,-0.04105,0.02634,-0.60282,1.47378,-0.57409,1.45535,-0.57409,1.45535,0.00000,0.00000,48,0.00133
2.6431,-0.04230,0.02479,-0.04230,0.02479,-0.04084,0.02530,-0.60282,1.47378,-0.57423,1.45607,-0.57423,1.45607,0.00000,0.00000,48,0.00113
2.7457,-0.04174,0.02131,-0.04174,0.02131,-0.04175,0.02281,-0.60282,1.47378,-0.57360,1.45781,-0.57360,1.45781,0.00000,0.00000,48,0.00162
2.8455,-0.04105,0.02153,-0.04105,0.02153,-0.04111,0.02185,-0.60282,1.47378,-0.57404,1.45849,-0.57404,1.45849,0.00000,0.00000,48,0.00030
2.9472,-0.03759,0.02100,-0.03759,0.02100,-0.03955,0.02095,-0.60282,1.47378,-0.57513,1.45912,-0.57513,1.45912,0.00000,0.00000,48,0.00026
3.0488,-0.04059,0.01632,-0.04059,0.01632,-0.03928,0.01846,-0.60282,1.47378,-0.57533,1.46086,-0.57533,1.46086,0.00000,0.00000,48,0.00113
3.1489,-0.03393,0.01865,-0.03393,0.01865,-0.03502,0.01812,-0.60282,1.47378,-0.57830,1.46110,-0.57830,1.46110,0.00000,0.00000,48,0.00027
3.2502,-0.03464,0.02203,-0.03464,0.02203,-0.03467,0.02006,-0.60282,1.47378,-0.57855,1.45974,-0.57855,1.45974,0.00000,0.00000,48,0.00024
3.3531,-0.03800,0.01853,-0.03800,0.01853,-0.03687,0.01963,-0.60282,1.47378,-0.57701,1.46004,-0.57701,1.46004,0.00000,0.00000,48,0.00033
3.4571,-0.03831,0.01976,-0.03831,0.01976,-0.03922,0.01946,-0.60282,1.47378,-0.57536,1.46016,-0.57536,1.46016,0.00000,0.00000,48,0.00109
3.5578,-0.04574,0.01848,-0.04574,0.01848,-0.04230,0.01919,-0.60282,1.47378,-0.57321,1.46035,-0.57321,1.46035,0.00000,0.00000,48,0.00028
3.6590,-0.04257,0.01899,-0.04257,0.01899,-0.04309,0.01917,-0.60282,1.47378,-0.57266,1.46036,-0.57266,1.46036,0.00000,0.00000,48,0.00034
3.7612,-0.04337,0.02174,-0.04337,0.02174,-0.04255,0.02074,-0.60282,1.47378,-0.57304,1.45927,-0.57304,1.45927,0.00000,0.00000,48,0.00025
3.8643,-0.03693,0.02833,-0.03693,0.02833,-0.03903,0.02513,-0.60282,1.47378,-0.57550,1.45619,-0.57550,1.45619,0.00000,0.00000,48,0.00099
3.9654,-0.03310,0.03841,-0.03310,0.03841,-0.03496,0.03415,-0.60282,1.47378,-0.57835,1.44988,-0.57835,1.44988,0.00000,0.00000,48,0.00031
4.0661,-0.03375,0.04959,-0.03375,0.04959,-0.03323,0.04405,-0.60282,1.47378,-0.57956,1.44295,-0.57956,1.44295,0.00000,0.00000,48,0.00027
4.1678,-0.03459,0.05227,-0.03459,0.05227,-0.03440,0.05082,-0.60282,1.47338,-0.57874,1.43781,-0.57874,1.43781,0.00000,0.00000,16,0.00025
4.2710,-0.03651,0.05108,-0.03651,0.05108,-0.03523,0.05116,-0.60282,1.47236,-0.57816,1.43654,-0.57816,1.43654,0.00000,0.00000,16,0.00025
4.3721,-0.03357,0.05198,-0.03357,0.05198,-0.03540,0.05121,-0.60282,1.47134,-0.57804,1.43550,-0.57804,1.43550,0.00000,0.00000,16,0.00028
4.4732,-0.03696,0.05338,-0.03696,0.05338,-0.03639,0.05329,-0.60282,1.47029,-0.57734,1.43299,-0.57734,1.43299,0.00000,0.00000,16,0.00029
4.5744,-0.03568,0.05784,-0.03568,0.05784,-0.03584,0.05587,-0.60282,1.46920,-0.57773,1.43009,-0.57773,1.43009,0.00000,0.00000,16,0.00029
4.6759,-0.03793,0.05856,-0.03793,0.05856,-0.03657,0.05775,-0.60282,1.46806,-0.57722,1.42764,-0.57722,1.42764,0.00000,0.00000,16,0.00029
4.7769,-0.03890,0.05781,-0.03890,0.05781,-0.03744,0.05832,-0.60282,1.46689,-0.57661,1.42607,-0.57661,1.42607,0.00000,0.00000,16,0.00032
4.8772,-0.03946,0.05877,-0.03946,0.05877,-0.03903,0.05843,-0.60282,1.46572,-0.57550,1.42482,-0.57550,1.42482,0.00000,0.00000,16,0.00027
4.9805,-0.04589,0.05828,-0.04589,0.05828,-0.04362,0.05796,-0.60282,1.46456,-0.57229,1.42399,-0.57229,1.42399,0.00000,0.00000,16,0.00037
5.0820,-0.04691,0.05971,-0.04691,0.05971,-0.04676,0.05905,-0.60282,1.46339,-0.57009,1.42206,-0.57009,1.42206,0.00000,0.00000,16,0.00031
5.1833,-0.05240,0.05916,-0.05240,0.05916,-0.05104,0.05875,-0.60241,1.46222,-0.56668,1.42109,-0.56668,1.42109,0.00000,0.00000,0,0.00031
5.2844,-0.05212,0.05587,-0.05212,0.05587,-0.05136,0.05772,-0.60139,1.46104,-0.56544,1.42064,-0.56544,1.42064,0.00000,0.00000,0,0.00026
5.3850,-0.05146,0.05951,-0.05146,0.05951,-0.05204,0.05814,-0.60036,1.45990,-0.56392,1.41920,-0.56392,1.41920,0.00000,0.00000,0,0.00026
5.4877,-0.04942,0.05898,-0.04942,0.05898,-0.04996,0.05853,-0.59954,1.45873,-0.56457,1.41776,-0.56457,1.41776,0.00000,0.00000,16,0.00028
5.5901,-0.04904,0.05731,-0.04904,0.05731,-0.04924,0.05774,-0.59954,1.45757,-0.56507,1.41715,-0.56507,1.41715,0.00000,0.00000,16,0.00041
5.6916,-0.05343,0.05728,-0.05343,0.05728,-0.05219,0.05750,-0.59851,1.45642,-0.56198,1.41617,-0.56198,1.41617,0.00000,0.00000,0,0.00038
5.7936,-0.05332,0.05564,-0.05332,0.05564,-0.05320,0.05611,-0.59746,1.45529,-0.56022,1.41601,-0.56022,1.41601,0.00000,0.00000,0,0.00033
5.8968,-0.06151,0.05428,-0.06151,0.05428,-0.05812,0.05498,-0.59634,1.45418,-0.55566,1.41569,-0.55566,1.41569,0.00000,0.00000,0,0.00092
5.9982,-0.06262,0.05186,-0.06262,0.05186,-0.06106,0.05300,-0.59514,1.45310,-0.55240,1.41600,-0.55240,1.41600,0.00000,0.00000,0,0.00137
6.0980,-0.06369,0.05289,-0.06369,0.05289,-0.06278,0.05212,-0.59390,1.45207,-0.54995,1.41558,-0.54995,1.41558,0.00000,0.00000,0,0.00029
6.1984,-0.06492,0.05166,-0.06492,0.05166,-0.06354,0.05233,-0.59264,1.45101,-0.54816,1.41438,-0.54816,1.41438,0.00000,0.00000,0,0.00030
6.3021,-0.06559,0.04832,-0.06559,0.04832,-0.06522,0.05036,-0.59134,1.44998,-0.54569,1.41473,-0.54569,1.41473,0.00000,0.00000,0,0.00027
6.4026,-0.06572,0.04860,-0.06572,0.04860,-0.06562,0.04910,-0.59003,1.44998,-0.54410,1.41562,-0.54410,1.41562,0.00000,0.00000,32,0.00025
6.5032,-0.06576,0.04618,-0.06576,0.04618,-0.06595,0.04683,-0.58872,1.44998,-0.54255,1.41720,-0.54255,1.41720,0.00000,0.00000,32,0.00026
6.6071,-0.07130,0.03940,-0.07130,0.03940,-0.06879,0.04170,-0.58737,1.44998,-0.53922,1.42079,-0.53922,1.42079,0.00000,0.00000,32,0.00026
6.7076,-0.07322,0.03641,-0.07322,0.03641,-0.07213,0.03841,-0.58596,1.44998,-0.53547,1.42309,-0.53547,1.42309,0.00000,0.00000,32,0.00027
6.8100,-0.07395,0.03235,-0.07395,0.03235,-0.07430,0.03372,-0.58447,1.44998,-0.53247,1.42638,-0.53247,1.42638,0.00000,0.00000,32,0.00026
6.9109,-0.07640,0.03311,-0.07640,0.03311,-0.07520,0.03297,-0.58298,1.44998,-0.53034,1.42690,-0.53034,1.42690,0.00000,0.00000,32,0.00025
7.0126,-0.08014,0.02883,-0.08014,0.02883,-0.07950,0.03077,-0.58142,1.44998,-0.52577,1.42844,-0.52577,1.42844,0.00000,0.00000,32,0.00100
7.1145,-0.08794,0.02656,-0.08794,0.02656,-0.08515,0.02832,-0.57976,1.44998,-0.52016,1.43016,-0.52016,1.43016,0.00000,0.00000,32,0.00101
7.2157,-0.08448,0.02583,-0.08448,0.02583,-0.08519,0.02649,-0.57806,1.44998,-0.51842,1.43144,-0.51842,1.43144,0.00000,0.00000,32,0.00027
7.3166,-0.08925,0.02394,-0.08925,0.02394,-0.08793,0.02527,-0.57631,1.44998,-0.51477,1.43229,-0.51477,1.43229,0.00000,0.00000,32,0.00025
7.4183,-0.08798,0.02377,-0.08798,0.02377,-0.08888,0.02419,-0.57454,1.44998,-0.51232,1.43305,-0.51232,1.43305,0.00000,0.00000,32,0.00032
7.5214,-0.08971,0.02193,-0.08971,0.02193,-0.08930,0.02215,-0.57276,1.44998,-0.51025,1.43448,-0.51025,1.43448,0.00000,0.00000,32,0.00033
7.6217,-0.09425,0.02090,-0.09425,0.02090,-0.09197,0.02158,-0.57095,1.44998,-0.50657,1.43488,-0.50657,1.43488,0.00000,0.00000,32,0.00027
7.7223,-0.09247,0.02358,-0.09247,0.02358,-0.09335,0.02237,-0.56909,1.44998,-0.50375,1.43433,-0.50375,1.43433,0.00000,0.00000,32,0.00024
7.8254,-0.09588,0.02324,-0.09588,0.02324,-0.09410,0.02309,-0.56722,1.44998,-0.50134,1.43382,-0.50134,1.43382,0.00000,0.00000,32,0.00076
7.9281,-0.09355,0.02369,-0.09355,0.02369,-0.09485,0.02299,-0.56531,1.44998,-0.49892,1.43389,-0.49892,1.43389,0.00000,0.00000,32,0.00077
8.0285,-0.09278,0.02533,-0.09278,0.02533,-0.09357,0.02511,-0.56343,1.44998,-0.49793,1.43241,-0.49793,1.43241,0.00000,0.00000,32,0.00029
8.1303,-0.09278,0.02500,-0.09278,0.02500,-0.09230,0.02558,-0.56158,1.44998,-0.49697,1.43208,-0.49697,1.43208,0.00000,0.00000,32,0.00024
8.2329,-0.09626,0.02196,-0.09626,0.02196,-0.09478,0.02358,-0.55970,1.44998,-0.49336,1.43348,-0.49336,1.43348,0.00000,0.00000,32,0.00032
8.3343,-0.09954,0.01806,-0.09954,0.01806,-0.09750,0.02040,-0.55778,1.44998,-0.48953,1.43571,-0.48953,1.43571,0.00000,0.00000,32,0.00099
8.4348,-0.10691,-0.02141,-0.10691,-0.02141,-0.10278,-0.00040,-0.55577,1.44998,-0.48383,1.45027,-0.48383,1.45027,0.00000,0.00000,32,0.00027
8.5366,-0.10408,-0.03234,-0.10408,-0.03234,-0.10599,-0.02743,-0.55363,1.44998,-0.47944,1.46919,-0.47944,1.46919,0.00000,0.00000,32,0.00027
8.6406,-0.09872,-0.03431,-0.09872,-0.03431,-0.10266,-0.03325,-0.55153,1.44998,-0.47967,1.47326,-0.47967,1.47326,0.00000,0.00000,32,0.00099
8.7440,-0.09879,-0.03886,-0.09879,-0.03886,-0.10013,-0.03681,-0.54951,1.44998,-0.47942,1.47575,-0.47942,1.47575,0.00000,0.00000,32,0.00134
8.8457,-0.10165,-0.03980,-0.10165,-0.03980,-0.10129,-0.03868,-0.54749,1.44998,-0.47659,1.47706,-0.47659,1.47706,0.00000,0.00000,32,0.00124
8.9456,-0.10242,-0.03447,-0.10242,-0.03447,-0.10210,-0.03620,-0.54545,1.44998,-0.47398,1.47532,-0.47398,1.47532,0.00000,0.00000,32,0.00038
9.0472,-0.09909,-0.02941,-0.09909,-0.02941,-0.10046,-0.03209,-0.54342,1.44998,-0.47310,1.47245,-0.47310,1.47245,0.00000,0.00000,32,0.00029
9.1504,-0.09438,-0.02776,-0.09438,-0.02776,-0.09624,-0.02866,-0.54146,1.44998,-0.47409,1.47005,-0.47409,1.47005,0.00000,0.00000,32,0.00027
9.2538,-0.09486,-0.03018,-0.09486,-0.03018,-0.09438,-0.02895,-0.53957,1.44998,-0.47351,1.47025,-0.47351,1.47025,0.00000,0.00000,32,0.00028
9.3561,-0.09447,-0.02810,-0.09447,-0.02810,-0.09404,-0.02920,-0.53769,1.44998,-0.47187,1.47042,-0.47187,1.47042,0.00000,0.00000,32,0.00027
9.4567,-0.09408,-0.02826,-0.09408,-0.02826,-0.09500,-0.02911,-0.53579,1.44998,-0.46929,1.47036,-0.46929,1.47036,0.00000,0.00000,32,0.00027
9.5576,-0.09099,-0.02140,-0.09099,-0.02140,-0.09208,-0.02451,-0.53393,1.44998,-0.46947,1.46714,-0.46947,1.46714,0.00000,0.00000,32,0.00025
9.6606,-0.08565,-0.01503,-0.08565,-0.01503,-0.08869,-0.01873,-0.53212,1.44998,-0.47004,1.46310,-0.47004,1.46310,0.00000,0.00000,32,0.00027
9.7627,-0.08171,-0.01406,-0.08171,-0.01406,-0.08466,-0.01537,-0.53039,1.44998,-0.47113,1.46075,-0.47113,1.46075,0.00000,0.00000,32,0.00094
9.8627,-0.08040,-0.01146,-0.08040,-0.01146,-0.08057,-0.01217,-0.52876,1.44998,-0.47236,1.45850,-0.47236,1.45850,0.00000,0.00000,32,0.00028
9.9638,-0.07900,-0.00285,-0.07900,-0.00285,-0.07937,-0.00685,-0.52716,1.44998,-0.47160,1.45478,-0.47160,1.45478,0.00000,0.00000,32,0.00028
10.0668,-0.07617,-0.00331,-0.07617,-0.00331,-0.07720,-0.00334,-0.52560,1.44998,-0.47155,1.45232,-0.47155,1.45232,0.00000,0.00000,32,0.00028
10.1677,-0.07379,-0.00005,-0.07379,-0.00005,-0.07551,-0.00150,-0.52408,1.44998,-0.47122,1.45103,-0.47122,1.45103,0.00000,0.00000,32,0.00035
10.2705,-0.07484,0.00208,-0.07484,0.00208,-0.07514,0.00122,-0.52256,1.44998,-0.46996,1.44913,-0.46996,1.44913,0.00000,0.00000,32,0.00025
10.3712,-0.06923,-0.00021,-0.06923,-0.00021,-0.07130,0.00120,-0.52111,1.44998,-0.47119,1.44914,-0.47119,1.44914,0.00000,0.00000,32,0.00025
10.4729,-0.06943,0.00540,-0.06943,0.00540,-0.06919,0.00353,-0.51971,1.44998,-0.47127,1.44752,-0.47127,1.44752,0.00000,0.00000,32,0.00038
10.5766,-0.07020,0.00566,-0.07020,0.00566,-0.06937,0.00551,-0.51833,1.44998,-0.46977,1.44613,-0.46977,1.44613,0.00000,0.00000,32,0.00115
10.6771,-0.06630,0.00481,-0.06630,0.00481,-0.06776,0.00570,-0.51696,1.44998,-0.46953,1.44599,-0.46953,1.44599,0.00000,0.00000,32,0.00027
10.7783,-0.06918,0.00618,-0.06918,0.00618,-0.06777,0.00559,-0.51561,1.44998,-0.46817,1.44607,-0.46817,1.44607,0.00000,0.00000,32,0.00026
10.8799,-0.06833,0.00643,-0.06833,0.00643,-0.06828,0.00643,-0.51425,1.44998,-0.46646,1.44549,-0.46646,1.44549,0.00000,0.00000,32,0.00031
10.9810,-0.06716,0.00809,-0.06716,0.00809,-0.06807,0.00684,-0.51288,1.44998,-0.46523,1.44519,-0.46523,1.44519,0.00000,0.00000,32,0.00033
11.0819,-0.06815,0.00772,-0.06815,0.00772,-0.06804,0.00785,-0.51152,1.44998,-0.46388,1.44449,-0.46388,1.44449,0.00000,0.00000,32,0.00027
11.1827,-0.06498,0.00651,-0.06498,0.00651,-0.06615,0.00678,-0.51018,1.44998,-0.46387,1.44524,-0.46387,1.44524,0.00000,0.00000,32,0.00026
11.2837,-0.06734,0.00834,-0.06734,0.00834,-0.06623,0.00785,-0.50886,1.44998,-0.46250,1.44449,-0.46250,1.44449,0.00000,0.00000,32,0.00029
11.3865,-0.06929,0.00849,-0.06929,0.00849,-0.06849,0.00833,-0.50752,1.44998,-0.45957,1.44415,-0.45957,1.44415,0.00000,0.00000,32,0.00024
11.4869,-0.06993,0.00858,-0.06993,0.00858,-0.06961,0.00806,-0.50613,1.44998,-0.45741,1.44435,-0.45741,1.44435,0.00000,0.00000,32,0.00026
11.5897,-0.06913,0.00506,-0.06913,0.00506,-0.06916,0.00612,-0.50474,1.44998,-0.45633,1.44570,-0.45633,1.44570,0.00000,0.00000,32,0.00036
11.6912,-0.06715,0.00400,-0.06715,0.00400,-0.06816,0.00497,-0.50337,1.44998,-0.45566,1.44650,-0.45566,1.44650,0.00000,0.00000,32,0.00030
11.7921,-0.06808,0.00131,-0.06808,0.00131,-0.06738,0.00263,-0.50202,1.44998,-0.45485,1.44814,-0.45485,1.44814,0.00000,0.00000,32,0.00029
11.8933,-0.06729,0.00297,-0.06729,0.00297,-0.06740,0.00200,-0.50067,1.44998,-0.45349,1.44858,-0.45349,1.44858,0.00000,0.00000,32,0.00030
11.9956,-0.06682,0.00169,-0.06682,0.00169,-0.06611,0.00231,-0.49934,1.44998,-0.45307,1.44837,-0.45307,1.44837,0.00000,0.00000,32,0.00080
12.0980,-0.06719,0.00306,-0.06719,0.00306,-0.06770,0.00252,-0.49800,1.44998,-0.45061,1.44822,-0.45061,1.44822,0.00000,0.00000,32,0.00156
12.1979,-0.06352,0.00286,-0.06352,0.00286,-0.06592,0.00293,-0.49666,1.44998,-0.45052,1.44793,-0.45052,1.44793,0.00000,0.00000,32,0.00026
12.2993,-0.06465,0.00438,-0.06465,0.00438,-0.06420,0.00432,-0.49537,1.44998,-0.45043,1.44696,-0.45043,1.44696,0.00000,0.00000,32,0.00027
12.4010,-0.06597,0.00367,-0.06597,0.00367,-0.06510,0.00375,-0.49408,1.44998,-0.44851,1.44736,-0.44851,1.44736,0.00000,0.00000,32,0.00030
12.5033,-0.06259,0.00364,-0.06259,0.00364,-0.06334,0.00358,-0.49280,1.44998,-0.44846,1.44748,-0.44846,1.44748,0.00000,0.00000,32,0.00141
12.6025,-0.06460,0.00268,-0.06460,0.00268,-0.06384,0.00274,-0.49153,1.44998,-0.44684,1.44807,-0.44684,1.44807,0.00000,0.00000,32,0.00023
12.7040,-0.06529,0.00265,-0.06529,0.00265,-0.06549,0.00256,-0.49023,1.44998,-0.44439,1.44819,-0.44439,1.44819,0.00000,0.00000,32,0.00024
12.8079,-0.06953,0.00119,-0.06953,0.00119,-0.06756,0.00207,-0.48890,1.44998,-0.44161,1.44853,-0.44161,1.44853,0.00000,0.00000,32,0.00027
12.9099,-0.06716,0.00206,-0.06716,0.00206,-0.06795,0.00183,-0.48754,1.44998,-0.43997,1.44870,-0.43997,1.44870,0.00000,0.00000,32,0.00029
13.0102,-0.06379,0.00248,-0.06379,0.00248,-0.06562,0.00257,-0.48621,1.44998,-0.44027,1.44819,-0.44027,1.44819,0.00000,0.00000,32,0.00026
13.1118,-0.06405,0.00590,-0.06405,0.00590,-0.06406,0.00468,-0.48491,1.44998,-0.44007,1.44670,-0.44007,1.44670,0.00000,0.00000,32,0.00028
13.2138,-0.06275,0.00780,-0.06275,0.00780,-0.06361,0.00703,-0.48364,1.44998,-0.43911,1.44506,-0.43911,1.44506,0.00000,0.00000,32,0.00031
13.3146,-0.06927,0.01010,-0.06927,0.01010,-0.06699,0.00905,-0.48233,1.44998,-0.43544,1.44365,-0.43544,1.44365,0.00000,0.00000,32,0.00027
13.4152,-0.06792,0.01213,-0.06792,0.01213,-0.06712,0.01158,-0.48100,1.44998,-0.43401,1.44188,-0.43401,1.44188,0.00000,0.00000,32,0.00029
13.5176,-0.06941,0.01276,-0.06941,0.01276,-0.06955,0.01266,-0.47962,1.44998,-0.43093,1.44113,-0.43093,1.44113,0.00000,0.00000,32,0.00028
13.6207,-0.06526,0.01368,-0.06526,0.01368,-0.06747,0.01361,-0.47824,1.44998,-0.43101,1.44046,-0.43101,1.44046,0.00000,0.00000,32,0.00072
13.7236,-0.06771,0.01178,-0.06771,0.01178,-0.06797,0.01251,-0.47689,1.44998,-0.42931,1.44123,-0.42931,1.44123,0.00000,0.00000,32,0.00098
13.8235,-0.06972,0.01657,-0.06972,0.01657,-0.06884,0.01515,-0.47552,1.44998,-0.42733,1.43938,-0.42733,1.43938,0.00000,0.00000,32,0.00035
13.9247,-0.06280,0.01879,-0.06280,0.01879,-0.06385,0.01790,-0.47421,1.44998,-0.42951,1.43745,-0.42951,1.43745,0.00000,0.00000,32,0.00028
14.0272,-0.06029,0.02173,-0.06029,0.02173,-0.06122,0.02054,-0.47296,1.44998,-0.43011,1.43561,-0.43011,1.43561,0.00000,0.00000,32,0.00032
14.1279,-0.06063,0.02182,-0.06063,0.02182,-0.05990,0.02194,-0.47176,1.44998,-0.42983,1.43462,-0.42983,1.43462,0.00000,0.00000,32,0.00029
14.2311,-0.05842,0.02423,-0.05842,0.02423,-0.06054,0.02358,-0.47055,1.44998,-0.42817,1.43348,-0.42817,1.43348,0.00000,0.00000,32,0.00027
14.3328,-0.06314,0.02480,-0.06314,0.02480,-0.06120,0.02480,-0.46934,1.44998,-0.42650,1.43263,-0.42650,1.43263,0.00000,0.00000,32,0.00026
14.4360,-0.06267,0.02175,-0.06267,0.02175,-0.06294,0.02299,-0.46809,1.44998,-0.42403,1.43389,-0.42403,1.43389,0.00000,0.00000,32,0.00030
14.5380,-0.06855,0.01844,-0.06855,0.01844,-0.06538,0.01994,-0.46680,1.44998,-0.42104,1.43603,-0.42104,1.43603,0.00000,0.00000,32,0.00102
14.6425,-0.06823,0.02107,-0.06823,0.02107,-0.06801,0.02016,-0.46547,1.44998,-0.41786,1.43587,-0.41786,1.43587,0.00000,0.00000,32,0.00231
14.7421,-0.06964,0.01796,-0.06964,0.01796,-0.06976,0.01947,-0.46408,1.44998,-0.41524,1.43636,-0.41524,1.43636,0.00000,0.00000,32,0.00040
14.8435,-0.07248,0.01721,-0.07248,0.01721,-0.07134,0.01792,-0.46267,1.44998,-0.41273,1.43744,-0.41273,1.43744,0.00000,0.00000,32,0.00029
14.9454,-0.07500,0.01671,-0.07500,0.01671,-0.07363,0.01706,-0.46122,1.44998,-0.40968,1.43804,-0.40968,1.43804,0.00000,0.00000,32,0.00028
15.0503,-0.07353,0.01711,-0.07353,0.01711,-0.07313,0.01746,-0.45975,1.44998,-0.40856,1.43777,-0.40856,1.43777,0.00000,0.00000,32,0.00311
15.1479,-0.06879,0.01941,-0.06879,0.01941,-0.06977,0.01892,-0.45833,1.44998,-0.40950,1.43674,-0.40950,1.43674,0.00000,0.00000,32,0.00030
15.2507,-0.06770,0.02264,-0.06770,0.02264,-0.06834,0.02191,-0.45695,1.44998,-0.40911,1.43465,-0.40911,1.43465,0.00000,0.00000,32,0.00027
15.3528,-0.06263,0.02142,-0.06263,0.02142,-0.06515,0.02196,-0.45562,1.44998,-0.41001,1.43461,-0.41001,1.43461,0.00000,0.00000,32,0.00070
15.4530,-0.05961,0.02333,-0.05961,0.02333,-0.06138,0.02263,-0.45436,1.44998,-0.41139,1.43414,-0.41139,1.43414,0.00000,0.00000,32,0.00029
15.5556,-0.06261,0.01640,-0.06261,0.01640,-0.06169,0.01941,-0.45313,1.44998,-0.40994,1.43640,-0.40994,1.43640,0.00000,0.00000,32,0.00029
15.6558,-0.06248,-0.00068,-0.06248,-0.00068,-0.06316,0.00573,-0.45186,1.44998,-0.40766,1.44597,-0.40766,1.44597,0.00000,0.00000,32,0.00025
15.7575,-0.06503,-0.00412,-0.06503,-0.00412,-0.06481,-0.00176,-0.45057,1.44998,-0.40521,1.45122,-0.40521,1.45122,0.00000,0.00000,32,0.00024
