t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
2.3400,0.10126,-0.04928,0.10126,-0.04928,0.10102,-0.04972,-0.43148,1.65421,-0.50219,1.68901,-0.50219,1.68901,0.00000,0.00000,32,0.00047
2.4414,0.10364,-0.04373,0.10364,-0.04373,0.10189,-0.04594,-0.43350,1.65421,-0.50482,1.68637,-0.50482,1.68637,0.00000,0.00000,32,0.00041
2.5434,0.10714,-0.04400,0.10714,-0.04400,0.10557,-0.04414,-0.43558,1.65421,-0.50948,1.68511,-0.50948,1.68511,0.00000,0.00000,32,0.00028
2.6455,0.10569,-0.04152,0.10569,-0.04152,0.10550,-0.04238,-0.43769,1.65421,-0.51154,1.68388,-0.51154,1.68388,0.00000,0.00000,32,0.00025
2.7463,0.10608,-0.04227,0.10608,-0.04227,0.10606,-0.04255,-0.43981,1.65421,-0.51405,1.68400,-0.51405,1.68400,0.00000,0.00000,32,0.00038
2.8498,0.11085,-0.04049,0.11085,-0.04049,0.10883,-0.04143,-0.44196,1.65421,-0.51814,1.68321,-0.51814,1.68321,0.00000,0.00000,32,0.00028
2.9559,0.11376,-0.03722,0.11376,-0.03722,0.11187,-0.03856,-0.44417,1.65421,-0.52248,1.68120,-0.52248,1.68120,0.00000,0.00000,32,0.00260
3.0559,0.11730,-0.03061,0.11730,-0.03061,0.11489,-0.03438,-0.44644,1.65421,-0.52687,1.67828,-0.52687,1.67828,0.00000,0.00000,32,0.00026
3.1568,0.12158,-0.02137,0.12158,-0.02137,0.11948,-0.02501,-0.44879,1.65421,-0.53242,1.67172,-0.53242,1.67172,0.00000,0.00000,32,0.00029
3.2586,0.12308,-0.01326,0.12308,-0.01326,0.12207,-0.01731,-0.45121,1.65421,-0.53666,1.66633,-0.53666,1.66633,0.00000,0.00000,32,0.00033
3.3597,0.12497,-0.00756,0.12497,-0.00756,0.12393,-0.01030,-0.45368,1.65421,-0.54043,1.66142,-0.54043,1.66142,0.00000,0.00000,32,0.00029
3.4619,0.12015,-0.00234,0.12015,-0.00234,0.12201,-0.00390,-0.45614,1.65421,-0.54155,1.65694,-0.54155,1.65694,0.00000,0.00000,32,0.00030
3.5626,0.11637,-0.00310,0.11637,-0.00310,0.11881,-0.00338,-0.45855,1.65421,-0.54172,1.65658,-0.54172,1.65658,0.00000,0.00000,32,0.00040
3.6660,0.11500,0.00524,0.11500,0.00524,0.11610,0.00168,-0.46089,1.65421,-0.54216,1.65303,-0.54216,1.65303,0.00000,0.00000,32,0.00026
3.7692,0.11500,0.01879,0.11500,0.01879,0.11516,0.01172,-0.46319,1.65421,-0.54381,1.64601,-0.54381,1.64601,0.00000,0.00000,32,0.00026
3.8738,0.11247,0.04656,0.11247,0.04656,0.11399,0.03432,-0.46549,1.65421,-0.54528,1.63019,-0.54528,1.63019,0.00000,0.00000,32,0.00098
3.9767,0.11176,0.07644,0.11176,0.07644,0.11178,0.06221,-0.46773,1.65374,-0.54598,1.61019,-0.54598,1.61019,0.00000,0.00000,0,0.00027
4.0779,0.11093,0.10272,0.11093,0.10272,0.11117,0.09118,-0.46997,1.65214,-0.54779,1.58831,-0.54779,1.58831,0.00000,0.00000,0,0.00026
4.1792,0.10630,0.10863,0.10630,0.10863,0.10902,0.10505,-0.47217,1.65013,-0.54849,1.57659,-0.54849,1.57659,0.00000,0.00000,0,0.00033
4.2802,0.10775,0.11110,0.10775,0.11110,0.10797,0.11011,-0.47433,1.64795,-0.54991,1.57088,-0.54991,1.57088,0.00000,0.00000,0,0.00030
4.3820,0.10528,0.11181,0.10528,0.11181,0.10543,0.11137,-0.47646,1.64573,-0.55026,1.56777,-0.55026,1.56777,0.00000,0.00000,0,0.00032
4.4828,0.10227,0.11154,0.10227,0.11154,0.10373,0.11153,-0.47855,1.64350,-0.55116,1.56543,-0.55116,1.56543,0.00000,0.00000,0,0.00028
4.5850,0.10551,0.11413,0.10551,0.11413,0.10436,0.11318,-0.48063,1.64125,-0.55368,1.56203,-0.55368,1.56203,0.00000,0.00000,0,0.00036
4.6875,0.10503,0.11240,0.10503,0.11240,0.10561,0.11328,-0.48274,1.63898,-0.55666,1.55968,-0.55666,1.55968,0.00000,0.00000,0,0.00030
4.7906,0.11043,0.11497,0.11043,0.11497,0.10925,0.11411,-0.48489,1.63671,-0.56137,1.55684,-0.56137,1.55684,0.00000,0.00000,0,0.00034
4.8920,0.11465,0.11537,0.11465,0.11537,0.11226,0.11578,-0.48711,1.63440,-0.56569,1.55335,-0.56569,1.55335,0.00000,0.00000,0,0.00035
4.9938,0.11217,0.11423,0.11217,0.11423,0.11226,0.11485,-0.48936,1.63209,-0.56794,1.55169,-0.56794,1.55169,0.00000,0.00000,0,0.00037
5.0957,0.11287,0.11322,0.11287,0.11322,0.11264,0.11384,-0.49161,1.62981,-0.57046,1.55012,-0.57046,1.55012,0.00000,0.00000,0,0.00025
5.1982,0.11037,0.11471,0.11037,0.11471,0.11158,0.11396,-0.49385,1.62753,-0.57196,1.54776,-0.57196,1.54776,0.00000,0.00000,0,0.00029
5.2997,0.11323,0.11652,0.11323,0.11652,0.11257,0.11617,-0.49609,1.62522,-0.57489,1.54390,-0.57489,1.54390,0.00000,0.00000,0,0.00031
5.4008,0.11501,0.11954,0.11501,0.11954,0.11424,0.11844,-0.49836,1.62287,-0.57833,1.53996,-0.57833,1.53996,0.00000,0.00000,0,0.00027
5.5016,0.11570,0.12167,0.11570,0.12167,0.11515,0.12107,-0.50065,1.62047,-0.58125,1.53572,-0.58125,1.53572,0.00000,0.00000,0,0.00035
5.6044,0.12085,0.12412,0.12085,0.12412,0.11863,0.12324,-0.50300,1.61802,-0.58604,1.53176,-0.58604,1.53176,0.00000,0.00000,0,0.00034
5.7086,0.12052,0.12563,0.12052,0.12563,0.12110,0.12510,-0.50541,1.61553,-0.59018,1.52796,-0.59018,1.52796,0.00000,0.00000,0,0.00183
5.8084,0.11757,0.12840,0.11757,0.12840,0.11955,0.12699,-0.50782,1.61301,-0.59150,1.52412,-0.59150,1.52412,0.00000,0.00000,0,0.00027
5.9091,0.10898,0.12944,0.10898,0.12944,0.11203,0.12841,-0.51012,1.61045,-0.58854,1.52057,-0.58854,1.52057,0.00000,0.00000,0,0.00027
6.0117,0.10202,0.12851,0.10202,0.12851,0.10573,0.12795,-0.51229,1.60790,-0.58629,1.51833,-0.58629,1.51833,0.00000,0.00000,0,0.00082
6.1120,0.09845,0.12685,0.09845,0.12685,0.09988,0.12753,-0.51433,1.60534,-0.58424,1.51607,-0.58424,1.51607,0.00000,0.00000,0,0.00027
6.2145,0.09537,0.12747,0.09537,0.12747,0.09730,0.12693,-0.51630,1.60280,-0.58441,1.51395,-0.58441,1.51395,0.00000,0.00000,0,0.00030
6.3157,0.09561,0.13201,0.09561,0.13201,0.09656,0.13027,-0.51823,1.60023,-0.58583,1.50904,-0.58583,1.50904,0.00000,0.00000,0,0.00027
6.4166,0.09844,0.13262,0.09844,0.13262,0.09686,0.13197,-0.52016,1.59760,-0.58796,1.50522,-0.58796,1.50522,0.00000,0.00000,0,0.00026
6.5204,0.09647,0.13128,0.09647,0.13128,0.09755,0.13191,-0.52211,1.59495,-0.59039,1.50262,-0.59039,1.50262,0.00000,0.00000,0,0.00029
6.6225,0.09486,0.13296,0.09486,0.13296,0.09531,0.13205,-0.52404,1.59232,-0.59075,1.49988,-0.59075,1.49988,0.00000,0.00000,0,0.00034
6.7229,0.08627,0.13729,0.08627,0.13729,0.08889,0.13506,-0.52586,1.58965,-0.58808,1.49511,-0.58808,1.49511,0.00000,0.00000,0,0.00026
6.8314,0.09162,0.13896,0.09162,0.13896,0.08966,0.13804,-0.52764,1.58691,-0.59040,1.49028,-0.59040,1.49028,0.00000,0.00000,0,0.00032
6.9318,0.09129,0.14169,0.09129,0.14169,0.09127,0.14037,-0.52945,1.58412,-0.59334,1.48586,-0.59334,1.48586,0.00000,0.00000,0,0.00031
7.0331,0.09836,0.14202,0.09836,0.14202,0.09610,0.14162,-0.53132,1.58130,-0.59859,1.48216,-0.59859,1.48216,0.00000,0.00000,0,0.00032
7.1368,0.09509,0.14785,0.09509,0.14785,0.09476,0.14611,-0.53323,1.57841,-0.59957,1.47614,-0.59957,1.47614,0.00000,0.00000,0,0.00232
7.2358,0.08884,0.15043,0.08884,0.15043,0.09136,0.14967,-0.53509,1.57544,-0.59904,1.47067,-0.59904,1.47067,0.00000,0.00000,0,0.00034
7.3371,0.09149,0.14949,0.09149,0.14949,0.09020,0.14992,-0.53689,1.57244,-0.60003,1.46749,-0.60003,1.46749,0.00000,0.00000,0,0.00035
7.4385,0.09387,0.15075,0.09387,0.15075,0.09377,0.15136,-0.53874,1.56942,-0.60438,1.46346,-0.60438,1.46346,0.00000,0.00000,0,0.00036
7.5410,0.09266,0.15030,0.09266,0.15030,0.09342,0.15114,-0.54062,1.56639,-0.60601,1.46059,-0.60601,1.46059,0.00000,0.00000,0,0.00153
7.6409,0.09224,0.15139,0.09224,0.15139,0.09147,0.15106,-0.54245,1.56337,-0.60648,1.45763,-0.60648,1.45763,0.00000,0.00000,0,0.00039
7.7423,0.08940,0.15293,0.08940,0.15293,0.09032,0.15190,-0.54427,1.56034,-0.60750,1.45401,-0.60750,1.45401,0.00000,0.00000,0,0.00038
7.8442,0.08935,0.15505,0.08935,0.15505,0.08982,0.15470,-0.54608,1.55727,-0.60896,1.44898,-0.60896,1.44898,0.00000,0.00000,0,0.00031
7.9459,0.09020,0.15606,0.09020,0.15606,0.08989,0.15581,-0.54788,1.55416,-0.61080,1.44509,-0.61080,1.44509,0.00000,0.00000,0,0.00026
8.0462,0.09200,0.15997,0.09200,0.15997,0.09177,0.15907,-0.54970,1.55101,-0.61394,1.43966,-0.61394,1.43966,0.00000,0.00000,0,0.00025
8.1475,0.08952,0.15998,0.08952,0.15998,0.09039,0.15958,-0.55153,1.54782,-0.61480,1.43612,-0.61480,1.43612,0.00000,0.00000,0,0.00030
8.2483,0.08342,0.15818,0.08342,0.15818,0.08621,0.15827,-0.55329,1.54465,-0.61364,1.43386,-0.61364,1.43386,0.00000,0.00000,0,0.00027
8.3513,0.08225,0.16211,0.08225,0.16211,0.08294,0.16069,-0.55497,1.54146,-0.61303,1.42897,-0.61303,1.42897,0.00000,0.00000,0,0.00027
8.4527,0.07877,0.16630,0.07877,0.16630,0.08052,0.16457,-0.55661,1.53820,-0.61297,1.42300,-0.61297,1.42300,0.00000,0.00000,0,0.00027
8.5554,0.07869,0.16623,0.07869,0.16623,0.07847,0.16557,-0.55819,1.53489,-0.61312,1.41899,-0.61312,1.41899,0.00000,0.00000,0,0.00030
8.6576,0.07242,0.17031,0.07242,0.17031,0.07538,0.16810,-0.55973,1.53156,-0.61250,1.41389,-0.61250,1.41389,0.00000,0.00000,0,0.00107
8.7616,-0.00444,0.21828,-0.00444,0.21828,0.03727,0.19507,-0.56080,1.52798,-0.58688,1.39143,-0.58688,1.39143,0.00000,0.00000,16,0.00109
8.8613,-0.01421,0.22603,-0.01421,0.22603,-0.00651,0.21972,-0.56080,1.52377,-0.55624,1.36997,-0.55624,1.36997,0.00000,0.00000,16,0.00029
8.9637,-0.01586,0.22329,-0.01586,0.22329,-0.01414,0.22340,-0.56080,1.51933,-0.55090,1.36295,-0.55090,1.36295,0.00000,0.00000,16,0.00034
9.0679,-0.01711,0.22815,-0.01711,0.22815,-0.01676,0.22675,-0.56080,1.51482,-0.54906,1.35609,-0.54906,1.35609,0.00000,0.00000,16,0.00034
9.1695,-0.01712,0.22647,-0.01712,0.22647,-0.01835,0.22718,-0.56080,1.51027,-0.54796,1.35124,-0.54796,1.35124,0.00000,0.00000,16,0.00030
9.2704,-0.02078,0.22443,-0.02078,0.22443,-0.02008,0.22496,-0.56080,1.50575,-0.54674,1.34829,-0.54674,1.34829,0.00000,0.00000,16,0.00033
9.3741,-0.02930,0.21946,-0.02930,0.21946,-0.02499,0.22174,-0.56080,1.50129,-0.54331,1.34607,-0.54331,1.34607,0.00000,0.00000,16,0.00027
9.4765,-0.05314,0.21602,-0.05314,0.21602,-0.04544,0.21865,-0.56080,1.49689,-0.52899,1.34383,-0.52899,1.34383,0.00000,0.00000,16,0.00028
9.5775,-0.05633,0.21493,-0.05633,0.21493,-0.05349,0.21547,-0.56017,1.49256,-0.52273,1.34173,-0.52273,1.34173,0.00000,0.00000,0,0.00025
9.6793,-0.05676,0.21313,-0.05676,0.21313,-0.05616,0.21375,-0.55907,1.48827,-0.51975,1.33864,-0.51975,1.33864,0.00000,0.00000,0,0.00034
9.7836,-0.06119,0.21178,-0.06119,0.21178,-0.05846,0.21215,-0.55791,1.48402,-0.51699,1.33552,-0.51699,1.33552,0.00000,0.00000,0,0.00103
9.8852,-0.06072,0.21415,-0.06072,0.21415,-0.06054,0.21312,-0.55672,1.47977,-0.51434,1.33058,-0.51434,1.33058,0.00000,0.00000,0,0.00041
9.9870,-0.06532,0.21199,-0.06532,0.21199,-0.06297,0.21296,-0.55548,1.47550,-0.51140,1.32643,-0.51140,1.32643,0.00000,0.00000,0,0.00043
10.0878,-0.06760,0.20803,-0.06760,0.20803,-0.06611,0.21010,-0.55418,1.47127,-0.50791,1.32420,-0.50791,1.32420,0.00000,0.00000,0,0.00032
10.1907,-0.07098,0.19355,-0.07098,0.19355,-0.07037,0.20068,-0.55280,1.46717,-0.50354,1.32669,-0.50354,1.32669,0.00000,0.00000,0,0.00154
10.2914,-0.07957,0.16541,-0.07957,0.16541,-0.07412,0.17323,-0.55136,1.46352,-0.49948,1.34226,-0.49948,1.34226,0.00000,0.00000,0,0.00030
10.3923,-0.07495,0.15994,-0.07495,0.15994,-0.07544,0.16361,-0.54985,1.46017,-0.49704,1.34565,-0.49704,1.34565,0.00000,0.00000,0,0.00032
10.4936,-0.06849,0.15171,-0.06849,0.15171,-0.07015,0.15536,-0.54840,1.45700,-0.49929,1.34825,-0.49929,1.34825,0.00000,0.00000,0,0.00025
10.5965,-0.05331,0.15155,-0.05331,0.15155,-0.05978,0.15160,-0.54711,1.45395,-0.50526,1.34783,-0.50526,1.34783,0.00000,0.00000,0,0.00028
10.6969,-0.04738,0.15239,-0.04738,0.15239,-0.05169,0.15225,-0.54601,1.45091,-0.50982,1.34434,-0.50982,1.34434,0.00000,0.00000,0,0.00027
10.7975,-0.04469,0.15537,-0.04469,0.15537,-0.04543,0.15400,-0.54601,1.44785,-0.51421,1.34005,-0.51421,1.34005,0.00000,0.00000,16,0.00025
10.8984,-0.03964,0.15396,-0.03964,0.15396,-0.04269,0.15458,-0.54601,1.44475,-0.51613,1.33655,-0.51613,1.33655,0.00000,0.00000,16,0.00029
10.9995,-0.04016,0.15754,-0.04016,0.15754,-0.04107,0.15602,-0.54601,1.44165,-0.51726,1.33244,-0.51726,1.33244,0.00000,0.00000,16,0.00027
11.1021,-0.03558,0.15825,-0.03558,0.15825,-0.03681,0.15768,-0.54601,1.43851,-0.52024,1.32813,-0.52024,1.32813,0.00000,0.00000,16,0.00027
11.2034,-0.04108,0.15860,-0.04108,0.15860,-0.03899,0.15809,-0.54601,1.43535,-0.51871,1.32468,-0.51871,1.32468,0.00000,0.00000,16,0.00028
11.3057,-0.04382,0.15963,-0.04382,0.15963,-0.04123,0.15889,-0.54601,1.43218,-0.51715,1.32096,-0.51715,1.32096,0.00000,0.00000,16,0.00027
11.4068,-0.04257,0.15662,-0.04257,0.15662,-0.04241,0.15720,-0.54601,1.42901,-0.51632,1.31897,-0.51632,1.31897,0.00000,0.00000,16,0.00026
11.5090,-0.04401,0.15667,-0.04401,0.15667,-0.04273,0.15706,-0.54601,1.42587,-0.51609,1.31593,-0.51609,1.31593,0.00000,0.00000,16,0.00028
11.6116,-0.03632,0.15917,-0.03632,0.15917,-0.03941,0.15907,-0.54601,1.42271,-0.51842,1.31135,-0.51842,1.31135,0.00000,0.00000,16,0.00033
11.7135,-0.03858,0.16090,-0.03858,0.16090,-0.03735,0.15973,-0.54601,1.41952,-0.51986,1.30771,-0.51986,1.30771,0.00000,0.00000,16,0.00035
11.8179,-0.03151,0.16458,-0.03151,0.16458,-0.03499,0.16253,-0.54601,1.41630,-0.52152,1.30253,-0.52152,1.30253,0.00000,0.00000,16,0.00117
11.9185,-0.03058,0.16365,-0.03058,0.16365,-0.03230,0.16339,-0.54601,1.41303,-0.52340,1.29866,-0.52340,1.29866,0.00000,0.00000,16,0.00031
12.0194,-0.03409,0.16398,-0.03409,0.16398,-0.03259,0.16342,-0.54601,1.40977,-0.52320,1.29537,-0.52320,1.29537,0.00000,0.00000,16,0.00032
12.1215,-0.03546,0.16400,-0.03546,0.16400,-0.03444,0.16323,-0.54601,1.40650,-0.52190,1.29224,-0.52190,1.29224,0.00000,0.00000,16,0.00028
12.2238,-0.03537,0.16578,-0.03537,0.16578,-0.03543,0.16530,-0.54601,1.40320,-0.52121,1.28749,-0.52121,1.28749,0.00000,0.00000,16,0.00213
12.3252,-0.03333,0.16456,-0.03333,0.16456,-0.03460,0.16483,-0.54601,1.39990,-0.52179,1.28452,-0.52179,1.28452,0.00000,0.00000,16,0.00025
12.4266,-0.03129,0.16855,-0.03129,0.16855,-0.03339,0.16708,-0.54601,1.39658,-0.52264,1.27963,-0.52264,1.27963,0.00000,0.00000,16,0.00027
12.5274,-0.03003,0.17115,-0.03003,0.17115,-0.03013,0.17014,-0.54601,1.39320,-0.52492,1.27411,-0.52492,1.27411,0.00000,0.00000,16,0.00028
12.6308,-0.02763,0.17261,-0.02763,0.17261,-0.02922,0.17136,-0.54601,1.38979,-0.52555,1.26983,-0.52555,1.26983,0.00000,0.00000,16,0.00173
12.7309,-0.03052,0.17498,-0.03052,0.17498,-0.02965,0.17441,-0.54601,1.38632,-0.52526,1.26423,-0.52526,1.26423,0.00000,0.00000,16,0.00031
12.8318,-0.03113,0.17703,-0.03113,0.17703,-0.03078,0.17605,-0.54601,1.38281,-0.52446,1.25957,-0.52446,1.25957,0.00000,0.00000,16,0.00025
12.9346,-0.02704,0.17759,-0.02704,0.17759,-0.02867,0.17744,-0.54601,1.37927,-0.52594,1.25507,-0.52594,1.25507,0.00000,0.00000,16,0.00033
13.0382,-0.02569,0.17958,-0.02569,0.17958,-0.02606,0.17913,-0.54601,1.37570,-0.52776,1.25031,-0.52776,1.25031,0.00000,0.00000,16,0.00132
13.1377,-0.02736,0.17622,-0.02736,0.17622,-0.02664,0.17737,-0.54601,1.37214,-0.52736,1.24797,-0.52736,1.24797,0.00000,0.00000,16,0.00029
13.2388,-0.03223,0.17699,-0.03223,0.17699,-0.03075,0.17700,-0.54601,1.36860,-0.52449,1.24470,-0.52449,1.24470,0.00000,0.00000,16,0.00027
13.3426,-0.03298,0.17777,-0.03298,0.17777,-0.03328,0.17688,-0.54601,1.36507,-0.52271,1.24125,-0.52271,1.24125,0.00000,0.00000,16,0.00257
13.4413,-0.02952,0.18085,-0.02952,0.18085,-0.03100,0.17947,-0.54601,1.36150,-0.52431,1.23587,-0.52431,1.23587,0.00000,0.00000,16,0.00033
13.5446,-0.02865,0.18212,-0.02865,0.18212,-0.02915,0.18214,-0.54601,1.35787,-0.52560,1.23037,-0.52560,1.23037,0.00000,0.00000,16,0.00039
13.6458,-0.02847,0.18231,-0.02847,0.18231,-0.02880,0.18173,-0.54601,1.35424,-0.52585,1.22702,-0.52585,1.22702,0.00000,0.00000,16,0.00025
13.7475,-0.02380,0.17983,-0.02380,0.17983,-0.02620,0.18088,-0.54601,1.35060,-0.52767,1.22399,-0.52767,1.22399,0.00000,0.00000,16,0.00031
13.8504,-0.02622,0.17802,-0.02622,0.17802,-0.02573,0.17876,-0.54601,1.34701,-0.52800,1.22188,-0.52800,1.22188,0.00000,0.00000,16,0.00092
13.9515,-0.02523,0.17659,-0.02523,0.17659,-0.02530,0.17762,-0.54601,1.34345,-0.52830,1.21912,-0.52830,1.21912,0.00000,0.00000,16,0.00037
14.0532,-0.02547,0.17440,-0.02547,0.17440,-0.02519,0.17517,-0.54601,1.33993,-0.52837,1.21731,-0.52837,1.21731,0.00000,0.00000,16,0.00029
14.1548,-0.02690,0.17495,-0.02690,0.17495,-0.02548,0.17449,-0.54601,1.33643,-0.52817,1.21429,-0.52817,1.21429,0.00000,0.00000,16,0.00025
14.2580,-0.02941,0.17251,-0.02941,0.17251,-0.02808,0.17316,-0.54601,1.33296,-0.52635,1.21175,-0.52635,1.21175,0.00000,0.00000,16,0.00098
14.3576,-0.08267,0.19330,-0.08267,0.19330,-0.05937,0.18540,-0.54577,1.32937,-0.50421,1.19959,-0.50421,1.19959,0.00000,0.00000,0,0.00026
14.4588,-0.08292,0.19560,-0.08292,0.19560,-0.07823,0.19447,-0.54431,1.32553,-0.48955,1.18940,-0.48955,1.18940,0.00000,0.00000,0,0.00028
14.5596,-0.08222,0.19550,-0.08222,0.19550,-0.08104,0.19488,-0.54270,1.32162,-0.48597,1.18521,-0.48597,1.18521,0.00000,0.00000,0,0.00031
14.6604,-0.07987,0.19616,-0.07987,0.19616,-0.07963,0.19607,-0.54110,1.31771,-0.48536,1.18046,-0.48536,1.18046,0.00000,0.00000,0,0.00027
14.7610,-0.07442,0.19892,-0.07442,0.19892,-0.07625,0.19774,-0.53954,1.31377,-0.48617,1.17535,-0.48617,1.17535,0.00000,0.00000,0,0.00027
14.8618,-0.07764,0.19511,-0.07764,0.19511,-0.07567,0.19587,-0.53804,1.30984,-0.48507,1.17273,-0.48507,1.17273,0.00000,0.00000,0,0.00025
14.9642,-0.07959,0.19183,-0.07959,0.19183,-0.07887,0.19282,-0.53649,1.30596,-0.48128,1.17098,-0.48128,1.17098,0.00000,0.00000,0,0.00038
15.0666,-0.08167,0.19037,-0.08167,0.19037,-0.08061,0.19100,-0.53489,1.30213,-0.47846,1.16843,-0.47846,1.16843,0.00000,0.00000,0,0.00027
15.1673,-0.07687,0.19161,-0.07687,0.19161,-0.07804,0.19136,-0.53331,1.29830,-0.47868,1.16435,-0.47868,1.16435,0.00000,0.00000,0,0.00029
15.2680,-0.07391,0.19098,-0.07391,0.19098,-0.07540,0.19082,-0.53178,1.29449,-0.47900,1.16091,-0.47900,1.16091,0.00000,0.00000,0,0.00028
15.3737,-0.07871,0.18934,-0.07871,0.18934,-0.07713,0.18940,-0.53026,1.29069,-0.47626,1.15811,-0.47626,1.15811,0.00000,0.00000,0,0.00139
15.4765,-0.07909,0.18539,-0.07909,0.18539,-0.07860,0.18657,-0.52870,1.28693,-0.47368,1.15633,-0.47368,1.15633,0.00000,0.00000,0,0.00110
15.5767,-0.08275,0.18120,-0.08275,0.18120,-0.08083,0.18350,-0.52711,1.28323,-0.47053,1.15478,-0.47053,1.15478,0.00000,0.00000,0,0.00025
15.6775,-0.08129,0.18299,-0.08129,0.18299,-0.08055,0.18312,-0.52550,1.27957,-0.46912,1.15139,-0.46912,1.15139,0.00000,0.00000,0,0.00027
15.7807,-0.07948,0.18307,-0.07948,0.18307,-0.08075,0.18307,-0.52388,1.27591,-0.46735,1.14775,-0.46735,1.14775,0.00000,0.00000,0,0.00086
15.8814,-0.08227,0.18045,-0.08227,0.18045,-0.08077,0.18151,-0.52227,1.27226,-0.46573,1.14521,-0.46573,1.14521,0.00000,0.00000,0,0.00033
15.9816,-0.08487,0.17552,-0.08487,0.17552,-0.08373,0.17773,-0.52062,1.26868,-0.46201,1.14427,-0.46201,1.14427,0.00000,0.00000,0,0.00026
