t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
1.3258,0.06474,-0.11243,0.06474,-0.11243,0.06290,-0.11509,-0.23224,1.73167,-0.29514,1.84676,-0.29514,1.84676,0.00000,0.00000,0,0.00034
1.4280,0.06552,-0.11032,0.06552,-0.11032,0.06541,-0.11151,-0.23418,1.73505,-0.29959,1.84655,-0.29959,1.84655,0.00000,0.00000,0,0.00030
1.5297,0.06428,-0.10588,0.06428,-0.10588,0.06372,-0.10786,-0.23610,1.73833,-0.29982,1.84619,-0.29982,1.84619,0.00000,0.00000,0,0.00027
1.6310,0.06110,-0.10618,0.06110,-0.10618,0.06167,-0.10661,-0.23797,1.74154,-0.29965,1.84815,-0.29965,1.84815,0.00000,0.00000,0,0.00029
1.7327,0.05563,-0.10782,0.05563,-0.10782,0.05696,-0.10713,-0.23974,1.74474,-0.29670,1.85187,-0.29670,1.85187,0.00000,0.00000,0,0.00030
1.8354,0.05427,-0.10644,0.05427,-0.10644,0.05524,-0.10639,-0.24141,1.74794,-0.29665,1.85433,-0.29665,1.85433,0.00000,0.00000,0,0.00029
1.9380,0.05436,-0.10198,0.05436,-0.10198,0.05523,-0.10375,-0.24307,1.75109,-0.29829,1.85484,-0.29829,1.85484,0.00000,0.00000,0,0.00031
2.0392,0.05406,-0.09735,0.05406,-0.09735,0.05457,-0.09916,-0.24471,1.75412,-0.29929,1.85328,-0.29929,1.85328,0.00000,0.00000,0,0.00026
2.1409,0.05405,-0.09499,0.05405,-0.09499,0.05322,-0.09598,-0.24631,1.75703,-0.29953,1.85301,-0.29953,1.85301,0.00000,0.00000,0,0.00027
2.2454,0.05189,-0.09198,0.05189,-0.09198,0.05276,-0.09305,-0.24790,1.75986,-0.30066,1.85291,-0.30066,1.85291,0.00000,0.00000,0,0.00080
2.3463,0.05489,-0.09116,0.05489,-0.09116,0.05362,-0.09182,-0.24950,1.76263,-0.30312,1.85444,-0.30312,1.85444,0.00000,0.00000,0,0.00030
2.4471,0.05668,-0.08624,0.05668,-0.08624,0.05640,-0.08789,-0.25115,1.76531,-0.30755,1.85320,-0.30755,1.85320,0.00000,0.00000,0,0.00045
2.5495,0.06044,-0.08479,0.06044,-0.08479,0.05919,-0.08604,-0.25289,1.76792,-0.31209,1.85395,-0.31209,1.85395,0.00000,0.00000,0,0.00030
2.6504,0.06299,-0.08368,0.06299,-0.08368,0.06137,-0.08396,-0.25470,1.77046,-0.31607,1.85442,-0.31607,1.85442,0.00000,0.00000,0,0.00027
2.7517,0.06457,-0.08138,0.06457,-0.08138,0.06398,-0.08263,-0.25659,1.77296,-0.32058,1.85559,-0.32058,1.85559,0.00000,0.00000,0,0.00030
2.8530,0.06578,-0.07671,0.06578,-0.07671,0.06520,-0.07918,-0.25854,1.77539,-0.32374,1.85457,-0.32374,1.85457,0.00000,0.00000,0,0.00038
2.9545,0.06316,-0.07816,0.06316,-0.07816,0.06461,-0.07788,-0.26050,1.77772,-0.32510,1.85561,-0.32510,1.85561,0.00000,0.00000,0,0.00025
3.0566,0.06642,-0.07792,0.06642,-0.07792,0.06589,-0.07775,-0.26245,1.78006,-0.32834,1.85781,-0.32834,1.85781,0.00000,0.00000,0,0.00031
3.1582,0.06473,-0.07683,0.06473,-0.07683,0.06447,-0.07789,-0.26441,1.78241,-0.32888,1.86029,-0.32888,1.86029,0.00000,0.00000,0,0.00031
3.2587,0.05984,-0.07784,0.05984,-0.07784,0.06164,-0.07756,-0.26629,1.78473,-0.32793,1.86229,-0.32793,1.86229,0.00000,0.00000,0,0.00036
3.3591,0.05930,-0.07510,0.05930,-0.07510,0.05984,-0.07544,-0.26811,1.78702,-0.32795,1.86246,-0.32795,1.86246,0.00000,0.00000,0,0.00024
3.4630,0.05161,-0.07574,0.05161,-0.07574,0.05565,-0.07548,-0.26985,1.78928,-0.32550,1.86476,-0.32550,1.86476,0.00000,0.00000,0,0.00086
3.5652,0.05046,-0.07605,0.05046,-0.07605,0.05261,-0.07598,-0.27146,1.79155,-0.32407,1.86753,-0.32407,1.86753,0.00000,0.00000,0,0.00034
3.6669,0.05641,-0.07493,0.05641,-0.07493,0.05387,-0.07556,-0.27305,1.79383,-0.32692,1.86938,-0.32692,1.86938,0.00000,0.00000,0,0.00033
3.7683,0.05313,-0.07451,0.05313,-0.07451,0.05379,-0.07447,-0.27467,1.79607,-0.32846,1.87054,-0.32846,1.87054,0.00000,0.00000,0,0.00026
3.8694,0.05713,-0.07753,0.05713,-0.07753,0.05576,-0.07679,-0.27632,1.79834,-0.33208,1.87513,-0.33208,1.87513,0.00000,0.00000,0,0.00026
3.9708,0.05869,-0.07428,0.05869,-0.07428,0.05739,-0.07552,-0.27801,1.80063,-0.33540,1.87615,-0.33540,1.87615,0.00000,0.00000,0,0.00037
4.0723,0.05766,-0.07629,0.05766,-0.07629,0.05810,-0.07580,-0.27975,1.80290,-0.33784,1.87870,-0.33784,1.87870,0.00000,0.00000,0,0.00026
4.1748,0.05840,-0.07689,0.05840,-0.07689,0.05793,-0.07619,-0.28149,1.80517,-0.33942,1.88136,-0.33942,1.88136,0.00000,0.00000,0,0.00030
4.2767,0.05770,-0.07407,0.05770,-0.07407,0.05840,-0.07524,-0.28323,1.80745,-0.34163,1.88270,-0.34163,1.88270,0.00000,0.00000,0,0.00038
4.3785,0.06080,-0.07255,0.06080,-0.07255,0.05927,-0.07328,-0.28499,1.80967,-0.34426,1.88295,-0.34426,1.88295,0.00000,0.00000,0,0.00031
4.4788,0.05954,-0.07277,0.05954,-0.07277,0.05938,-0.07235,-0.28678,1.81184,-0.34616,1.88420,-0.34616,1.88420,0.00000,0.00000,0,0.00027
4.5805,0.05428,-0.07234,0.05428,-0.07234,0.05737,-0.07265,-0.28854,1.81403,-0.34591,1.88668,-0.34591,1.88668,0.00000,0.00000,0,0.00024
4.6860,0.05366,-0.07129,0.05366,-0.07129,0.05366,-0.07222,-0.29018,1.81621,-0.34384,1.88843,-0.34384,1.88843,0.00000,0.00000,0,0.00030
4.7880,0.05385,-0.06980,0.05385,-0.06980,0.05377,-0.06991,-0.29179,1.81833,-0.34556,1.88823,-0.34556,1.88823,0.00000,0.00000,0,0.00038
4.8900,0.05190,-0.06872,0.05190,-0.06872,0.05234,-0.06950,-0.29339,1.82042,-0.34573,1.88992,-0.34573,1.88992,0.00000,0.00000,0,0.00031
4.9916,0.05486,-0.06722,0.05486,-0.06722,0.05360,-0.06850,-0.29496,1.82248,-0.34856,1.89098,-0.34856,1.89098,0.00000,0.00000,0,0.00024
5.0938,0.05676,-0.06999,0.05676,-0.06999,0.05567,-0.06895,-0.29660,1.82454,-0.35228,1.89349,-0.35228,1.89349,0.00000,0.00000,0,0.00042
5.1945,0.05799,-0.07208,0.05799,-0.07208,0.05682,-0.07058,-0.29829,1.82664,-0.35511,1.89722,-0.35511,1.89722,0.00000,0.00000,0,0.00030
5.2967,0.05824,-0.06878,0.05824,-0.06878,0.05841,-0.07027,-0.30002,1.82877,-0.35843,1.89904,-0.35843,1.89904,0.00000,0.00000,0,0.00039
5.3974,0.06054,-0.07015,0.06054,-0.07015,0.06003,-0.07010,-0.30181,1.83087,-0.36184,1.90097,-0.36184,1.90097,0.00000,0.00000,0,0.00030
5.5004,0.05434,-0.06997,0.05434,-0.06997,0.05661,-0.07048,-0.30355,1.83298,-0.36016,1.90347,-0.36016,1.90347,0.00000,0.00000,0,0.00110
5.6007,0.05585,-0.06742,0.05585,-0.06742,0.05592,-0.06835,-0.30523,1.83506,-0.36115,1.90341,-0.36115,1.90341,0.00000,0.00000,0,0.00070
5.7009,0.05822,-0.06522,0.05822,-0.06522,0.05671,-0.06652,-0.30690,1.83708,-0.36361,1.90360,-0.36361,1.90360,0.00000,0.00000,0,0.00041
5.8038,0.06216,-0.06020,0.06216,-0.06020,0.06047,-0.06276,-0.30867,1.83903,-0.36914,1.90178,-0.36914,1.90178,0.00000,0.00000,0,0.00028
5.9043,0.06438,-0.06069,0.06438,-0.06069,0.06335,-0.06074,-0.31054,1.84086,-0.37390,1.90160,-0.37390,1.90160,0.00000,0.00000,0,0.00027
6.0071,0.06533,-0.05860,0.06533,-0.05860,0.06550,-0.05889,-0.31249,1.84265,-0.37799,1.90154,-0.37799,1.90154,0.00000,0.00000,0,0.00025
6.1103,0.07092,-0.05594,0.07092,-0.05594,0.06859,-0.05686,-0.31451,1.84438,-0.38309,1.90124,-0.38309,1.90124,0.00000,0.00000,0,0.00027
6.2111,0.06626,-0.05662,0.06626,-0.05662,0.06739,-0.05655,-0.31655,1.84607,-0.38394,1.90262,-0.38394,1.90262,0.00000,0.00000,0,0.00029
6.3119,0.06573,-0.05825,0.06573,-0.05825,0.06624,-0.05695,-0.31856,1.84776,-0.38480,1.90471,-0.38480,1.90471,0.00000,0.00000,0,0.00041
6.4151,0.06335,-0.05396,0.06335,-0.05396,0.06427,-0.05535,-0.32051,1.84945,-0.38479,1.90480,-0.38479,1.90480,0.00000,0.00000,0,0.00027
6.5181,0.07086,-0.04901,0.07086,-0.04901,0.06896,-0.05156,-0.32252,1.85105,-0.39148,1.90261,-0.39148,1.90261,0.00000,0.00000,0,0.00033
6.6199,0.07332,-0.04871,0.07332,-0.04871,0.07181,-0.04881,-0.32465,1.85254,-0.39646,1.90135,-0.39646,1.90135,0.00000,0.00000,0,0.00032
6.7211,0.07445,-0.04652,0.07445,-0.04652,0.07341,-0.04720,-0.32681,1.85398,-0.40022,1.90118,-0.40022,1.90118,0.00000,0.00000,0,0.00028
6.8214,0.07709,-0.04690,0.07709,-0.04690,0.07576,-0.04669,-0.32906,1.85538,-0.40482,1.90206,-0.40482,1.90206,0.00000,0.00000,0,0.00025
6.9247,0.07418,-0.04481,0.07418,-0.04481,0.07396,-0.04590,-0.33129,1.85677,-0.40525,1.90267,-0.40525,1.90267,0.00000,0.00000,0,0.00025
7.0275,0.07727,-0.03979,0.07727,-0.03979,0.07618,-0.04214,-0.33354,1.85809,-0.40972,1.90023,-0.40972,1.90023,0.00000,0.00000,0,0.00033
7.1284,0.08328,-0.03862,0.08328,-0.03862,0.07998,-0.03937,-0.33589,1.85929,-0.41587,1.89867,-0.41587,1.89867,0.00000,0.00000,0,0.00036
7.2304,0.08075,-0.03465,0.08075,-0.03465,0.08110,-0.03619,-0.33831,1.86042,-0.41941,1.89661,-0.41941,1.89661,0.00000,0.00000,0,0.00030
7.3317,0.08487,-0.02972,0.08487,-0.02972,0.08333,-0.03200,-0.34078,1.86144,-0.42411,1.89344,-0.42411,1.89344,0.00000,0.00000,0,0.00026
7.4343,0.08503,-0.02600,0.08503,-0.02600,0.08459,-0.02827,-0.34331,1.86233,-0.42791,1.89060,-0.42791,1.89060,0.00000,0.00000,0,0.00031
7.5360,0.08514,-0.02235,0.08514,-0.02235,0.08555,-0.02459,-0.34587,1.86311,-0.43143,1.88770,-0.43143,1.88770,0.00000,0.00000,0,0.00030
7.6374,0.09354,-0.01870,0.09354,-0.01870,0.09027,-0.02063,-0.34851,1.86378,-0.43878,1.88441,-0.43878,1.88441,0.00000,0.00000,0,0.00027
7.7385,0.09442,-0.01714,0.09442,-0.01714,0.09298,-0.01768,-0.35126,1.86378,-0.44424,1.88146,-0.44424,1.88146,0.00000,0.00000,32,0.00034
7.8407,0.09841,-0.01064,0.09841,-0.01064,0.09719,-0.01269,-0.35414,1.86378,-0.45133,1.87646,-0.45133,1.87646,0.00000,0.00000,32,0.00113
7.9414,0.10255,-0.00515,0.10255,-0.00515,0.10009,-0.00817,-0.35710,1.86378,-0.45719,1.87195,-0.45719,1.87195,0.00000,0.00000,32,0.00027
8.0439,0.10283,0.00450,0.10283,0.00450,0.10264,-0.00015,-0.36016,1.86378,-0.46280,1.86393,-0.46280,1.86393,0.00000,0.00000,32,0.00041
8.1448,0.11680,0.05184,0.11680,0.05184,0.10977,0.02632,-0.36333,1.86362,-0.47310,1.83730,-0.47310,1.83730,0.00000,0.00000,0,0.00033
8.2477,0.11095,0.08944,0.11095,0.08944,0.11018,0.07638,-0.36663,1.86183,-0.47681,1.78546,-0.47681,1.78546,0.00000,0.00000,0,0.00033
8.3485,0.10211,0.09861,0.10211,0.09861,0.10877,0.09284,-0.36997,1.85924,-0.47874,1.76639,-0.47874,1.76639,0.00000,0.00000,0,0.00041
8.4503,0.10134,0.09837,0.10134,0.09837,0.10218,0.09708,-0.37309,1.85635,-0.47527,1.75928,-0.47527,1.75928,0.00000,0.00000,0,0.00030
8.5515,0.10630,0.09890,0.10630,0.09890,0.10483,0.09875,-0.37619,1.85341,-0.48102,1.75466,-0.48102,1.75466,0.00000,0.00000,0,0.00025
8.6548,0.11149,0.10160,0.11149,0.10160,0.10878,0.10088,-0.37940,1.85041,-0.48818,1.74953,-0.48818,1.74953,0.00000,0.00000,0,0.00085
8.7552,0.11221,0.10182,0.11221,0.10182,0.11228,0.10192,-0.38274,1.84735,-0.49502,1.74543,-0.49502,1.74543,0.00000,0.00000,0,0.00027
8.8588,0.11274,0.10338,0.11274,0.10338,0.11268,0.10290,-0.38612,1.84429,-0.49880,1.74138,-0.49880,1.74138,0.00000,0.00000,0,0.00036
8.9603,0.10817,0.10040,0.10817,0.10040,0.10866,0.10068,-0.38942,1.84124,-0.49808,1.74057,-0.49808,1.74057,0.00000,0.00000,0,0.00028
9.0621,0.11073,0.10136,0.11073,0.10136,0.11013,0.10189,-0.39270,1.83819,-0.50284,1.73631,-0.50284,1.73631,0.00000,0.00000,0,0.00033
9.1642,0.11513,0.09988,0.11513,0.09988,0.11282,0.10073,-0.39605,1.83515,-0.50886,1.73442,-0.50886,1.73442,0.00000,0.00000,0,0.00103
9.2650,0.11658,0.10364,0.11658,0.10364,0.11576,0.10228,-0.39949,1.83211,-0.51525,1.72983,-0.51525,1.72983,0.00000,0.00000,0,0.00028
9.3671,0.11504,0.10361,0.11504,0.10361,0.11540,0.10350,-0.40296,1.82901,-0.51836,1.72550,-0.51836,1.72550,0.00000,0.00000,0,0.00039
9.4684,0.11417,0.10501,0.11417,0.10501,0.11346,0.10350,-0.40638,1.82591,-0.51984,1.72241,-0.51984,1.72241,0.00000,0.00000,0,0.00034
9.5715,0.11301,0.10086,0.11301,0.10086,0.11306,0.10242,-0.40977,1.82281,-0.52283,1.72039,-0.52283,1.72039,0.00000,0.00000,0,0.00030
9.6722,0.11439,0.09813,0.11439,0.09813,0.11382,0.09895,-0.41317,1.81981,-0.52699,1.72086,-0.52699,1.72086,0.00000,0.00000,0,0.00027
9.7741,0.11851,0.09806,0.11851,0.09806,0.11614,0.09816,-0.41662,1.81686,-0.53275,1.71870,-0.53275,1.71870,0.00000,0.00000,0,0.00039
9.8764,0.12353,0.09622,0.12353,0.09622,0.12108,0.09714,-0.42018,1.81392,-0.54127,1.71678,-0.54127,1.71678,0.00000,0.00000,0,0.00034
9.9775,0.12672,0.09734,0.12672,0.09734,0.12487,0.09653,-0.42389,1.81103,-0.54876,1.71450,-0.54876,1.71450,0.00000,0.00000,0,0.00030
10.0786,0.12468,0.09549,0.12468,0.09549,0.12519,0.09542,-0.42765,1.80816,-0.55284,1.71274,-0.55284,1.71274,0.00000,0.00000,0,0.00031
10.1788,0.12287,0.09556,0.12287,0.09556,0.12381,0.09562,-0.43138,1.80529,-0.55520,1.70967,-0.55520,1.70967,0.00000,0.00000,0,0.00027
10.2804,0.11998,0.09853,0.11998,0.09853,0.12160,0.09811,-0.43507,1.80237,-0.55666,1.70426,-0.55666,1.70426,0.00000,0.00000,0,0.00026
10.3846,0.12053,0.09829,0.12053,0.09829,0.12117,0.09845,-0.43869,1.79942,-0.55986,1.70097,-0.55986,1.70097,0.00000,0.00000,0,0.00162
10.4840,0.11938,0.09918,0.11938,0.09918,0.12018,0.09914,-0.44232,1.79646,-0.56250,1.69732,-0.56250,1.69732,0.00000,0.00000,0,0.00032
10.5859,0.11875,0.09894,0.11875,0.09894,0.11896,0.09933,-0.44591,1.79347,-0.56487,1.69414,-0.56487,1.69414,0.00000,0.00000,0,0.00026
10.6870,0.11561,0.10148,0.11561,0.10148,0.11734,0.10069,-0.44945,1.79047,-0.56679,1.68978,-0.56679,1.68978,0.00000,0.00000,0,0.00045
10.7878,0.11724,0.10490,0.11724,0.10490,0.11689,0.10303,-0.45295,1.78742,-0.56984,1.68439,-0.56984,1.68439,0.00000,0.00000,0,0.00026
10.8886,0.11908,0.10898,0.11908,0.10898,0.11769,0.10661,-0.45647,1.78426,-0.57416,1.67765,-0.57416,1.67765,0.00000,0.00000,0,0.00030
10.9903,0.11956,0.11167,0.11956,0.11167,0.12003,0.11045,-0.46006,1.78099,-0.58009,1.67055,-0.58009,1.67055,0.00000,0.00000,0,0.00069
11.0908,0.12338,0.11312,0.12338,0.11312,0.12154,0.11204,-0.46368,1.77765,-0.58522,1.66561,-0.58522,1.66561,0.00000,0.00000,0,0.00043
11.1949,0.12159,0.11457,0.12159,0.11457,0.12194,0.11443,-0.46733,1.77424,-0.58928,1.65980,-0.58928,1.65980,0.00000,0.00000,0,0.00280
11.2947,0.12222,0.11809,0.12222,0.11809,0.12289,0.11659,-0.47103,1.77077,-0.59392,1.65418,-0.59392,1.65418,0.00000,0.00000,0,0.00038
11.3963,0.12446,0.11928,0.12446,0.11928,0.12301,0.11834,-0.47471,1.76724,-0.59772,1.64890,-0.59772,1.64890,0.00000,0.00000,0,0.00031
11.4983,0.13053,0.12265,0.13053,0.12265,0.12837,0.12137,-0.47848,1.76364,-0.60685,1.64227,-0.60685,1.64227,0.00000,0.00000,0,0.00039
11.5986,0.13233,0.12598,0.13233,0.12598,0.13139,0.12497,-0.48240,1.75992,-0.61378,1.63496,-0.61378,1.63496,0.00000,0.00000,0,0.00036
11.7006,0.09482,0.17132,0.09482,0.17132,0.11069,0.14736,-0.48607,1.75590,-0.59676,1.60854,-0.59676,1.60854,0.00000,0.00000,0,0.00028
11.8014,0.08828,0.17174,0.08828,0.17174,0.09228,0.16600,-0.48900,1.75108,-0.58128,1.58508,-0.58128,1.58508,0.00000,0.00000,0,0.00030
11.9033,0.08764,0.17069,0.08764,0.17069,0.08896,0.16994,-0.49169,1.74601,-0.58065,1.57608,-0.58065,1.57608,0.00000,0.00000,0,0.00036
12.0056,0.08836,0.17352,0.08836,0.17352,0.08829,0.17289,-0.49433,1.74087,-0.58262,1.56798,-0.58262,1.56798,0.00000,0.00000,0,0.00026
12.1104,0.09694,0.15094,0.09694,0.15094,0.09108,0.16275,-0.49702,1.73576,-0.58810,1.57302,-0.58810,1.57302,0.00000,0.00000,0,0.00025
12.2111,0.09007,0.15162,0.09007,0.15162,0.09227,0.15232,-0.49982,1.73114,-0.59209,1.57882,-0.59209,1.57882,0.00000,0.00000,0,0.00026
12.3134,0.09330,0.14725,0.09330,0.14725,0.09306,0.14797,-0.50261,1.72666,-0.59568,1.57870,-0.59568,1.57870,0.00000,0.00000,0,0.00027
12.4162,0.09014,0.15029,0.09014,0.15029,0.09033,0.14935,-0.50536,1.72221,-0.59569,1.57286,-0.59569,1.57286,0.00000,0.00000,0,0.00103
12.5180,0.09156,0.15169,0.09156,0.15169,0.09115,0.15116,-0.50807,1.71769,-0.59922,1.56653,-0.59922,1.56653,0.00000,0.00000,0,0.00030
12.6187,0.09407,0.15597,0.09407,0.15597,0.09311,0.15363,-0.51085,1.71312,-0.60396,1.55949,-0.60396,1.55949,0.00000,0.00000,0,0.00029
12.7206,0.09293,0.15853,0.09293,0.15853,0.09327,0.15691,-0.51365,1.70844,-0.60693,1.55153,-0.60693,1.55153,0.00000,0.00000,0,0.00036
12.8230,0.09301,0.15966,0.09301,0.15966,0.09413,0.15877,-0.51647,1.70370,-0.61060,1.54493,-0.61060,1.54493,0.00000,0.00000,0,0.00030
12.9264,0.09417,0.16448,0.09417,0.16448,0.09396,0.16262,-0.51930,1.69887,-0.61326,1.53625,-0.61326,1.53625,0.00000,0.00000,0,0.00028
13.0268,0.08905,0.16576,0.08905,0.16576,0.09006,0.16451,-0.52204,1.69396,-0.61209,1.52945,-0.61209,1.52945,0.00000,0.00000,0,0.00038
13.1279,0.09343,0.17084,0.09343,0.17084,0.09212,0.16848,-0.52477,1.68895,-0.61689,1.52047,-0.61689,1.52047,0.00000,0.00000,0,0.00030
13.2314,0.09633,0.17313,0.09633,0.17313,0.09450,0.17129,-0.52757,1.68386,-0.62207,1.51256,-0.62207,1.51256,0.00000,0.00000,0,0.00029
13.3359,0.09680,0.17439,0.09680,0.17439,0.09693,0.17302,-0.53046,1.67869,-0.62739,1.50567,-0.62739,1.50567,0.00000,0.00000,0,0.00031
13.4375,0.09821,0.17721,0.09821,0.17721,0.09839,0.17662,-0.53340,1.67343,-0.63180,1.49681,-0.63180,1.49681,0.00000,0.00000,0,0.00142
13.5370,0.09591,0.18128,0.09591,0.18128,0.09641,0.17977,-0.53631,1.66808,-0.63273,1.48831,-0.63273,1.48831,0.00000,0.00000,0,0.00031
13.6380,0.09363,0.18225,0.09363,0.18225,0.09502,0.18171,-0.53918,1.66265,-0.63420,1.48095,-0.63420,1.48095,0.00000,0.00000,0,0.00026
13.7401,0.09757,0.18520,0.09757,0.18520,0.09490,0.18376,-0.54201,1.65717,-0.63691,1.47341,-0.63691,1.47341,0.00000,0.00000,0,0.00028
13.8487,0.09487,0.18746,0.09487,0.18746,0.09555,0.18637,-0.54487,1.65161,-0.64042,1.46524,-0.64042,1.46524,0.00000,0.00000,0,0.00172
13.9477,0.09473,0.18941,0.09473,0.18941,0.09525,0.18877,-0.54775,1.64597,-0.64300,1.45719,-0.64300,1.45719,0.00000,0.00000,0,0.00028
14.0480,0.09261,0.18960,0.09261,0.18960,0.09319,0.18944,-0.55057,1.64029,-0.64376,1.45084,-0.64376,1.45084,0.00000,0.00000,0,0.00031
14.1499,0.09417,0.19120,0.09417,0.19120,0.09429,0.19029,-0.55339,1.63459,-0.64768,1.44429,-0.64768,1.44429,0.00000,0.00000,0,0.00031
14.2523,0.08970,0.19432,0.08970,0.19432,0.09101,0.19268,-0.55617,1.62884,-0.64718,1.43616,-0.64718,1.43616,0.00000,0.00000,0,0.00073
14.3530,0.08226,0.19464,0.08226,0.19464,0.08538,0.19510,-0.55880,1.62300,-0.64418,1.42790,-0.64418,1.42790,0.00000,0.00000,0,0.00031
14.4542,0.08481,0.19902,0.08481,0.19902,0.08453,0.19696,-0.56134,1.61712,-0.64587,1.42016,-0.64587,1.42016,0.00000,0.00000,0,0.00046
14.5563,0.08193,0.21788,0.08193,0.21788,0.08248,0.21142,-0.56384,1.61095,-0.64632,1.39953,-0.64632,1.39953,0.00000,0.00000,0,0.00030
14.6595,0.07829,0.22629,0.07829,0.22629,0.08067,0.22277,-0.56630,1.60439,-0.64697,1.38162,-0.64697,1.38162,0.00000,0.00000,0,0.00171
14.7584,0.07619,0.22786,0.07619,0.22786,0.07711,0.22658,-0.56866,1.59764,-0.64577,1.37105,-0.64577,1.37105,0.00000,0.00000,0,0.00033
14.8599,0.05752,0.22905,0.05752,0.22905,0.06510,0.22863,-0.57079,1.59079,-0.63589,1.36216,-0.63589,1.36216,0.00000,0.00000,0,0.00025
14.9617,0.04723,0.23202,0.04723,0.23202,0.05291,0.23082,-0.57252,1.58390,-0.62543,1.35308,-0.62543,1.35308,0.00000,0.00000,0,0.00095
15.0629,0.03964,0.23761,0.03964,0.23761,0.04285,0.23391,-0.57392,1.57693,-0.61678,1.34302,-0.61678,1.34302,0.00000,0.00000,0,0.00030
15.1668,0.04701,0.32364,0.04701,0.32364,0.04259,0.29012,-0.57513,1.56906,-0.61772,1.27894,-0.61772,1.27894,0.00000,0.00000,0,0.00039
15.2671,0.03330,0.33620,0.03330,0.33620,0.03693,0.32694,-0.57637,1.55958,-0.61330,1.23264,-0.61330,1.23264,0.00000,0.00000,0,0.00026
15.3680,0.01860,0.33770,0.01860,0.33770,0.02477,0.33561,-0.57726,1.54958,-0.60203,1.21397,-0.60203,1.21397,0.00000,0.00000,0,0.00026
15.4708,0.01013,0.33783,0.01013,0.33783,0.01532,0.33751,-0.57753,1.53948,-0.59285,1.20197,-0.59285,1.20197,0.00000,0.00000,16,0.00034
15.5722,0.00116,0.33637,0.00116,0.33637,0.00431,0.33700,-0.57753,1.52935,-0.58184,1.19235,-0.58184,1.19235,0.00000,0.00000,16,0.00032
15.6735,-0.00967,0.33327,-0.00967,0.33327,-0.00485,0.33504,-0.57753,1.51927,-0.57268,1.18424,-0.57268,1.18424,0.00000,0.00000,16,0.00025
15.7772,-0.01083,0.33535,-0.01083,0.33535,-0.01018,0.33457,-0.57753,1.50925,-0.56735,1.17468,-0.56735,1.17468,0.00000,0.00000,16,0.00026
15.8786,-0.03204,0.33421,-0.03204,0.33421,-0.02281,0.33413,-0.57739,1.49922,-0.55458,1.16509,-0.55458,1.16509,0.00000,0.00000,0,0.00037
15.9790,-0.08857,0.35664,-0.08857,0.35664,-0.05997,0.34351,-0.57616,1.48910,-0.51619,1.14559,-0.51619,1.14559,0.00000,0.00000,0,0.00029
16.0811,-0.22103,0.41769,-0.22103,0.41769,-0.19319,0.39169,-0.57173,1.47786,-0.37854,1.08618,-0.37854,1.08618,0.00000,0.00000,0,0.00027
