t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
3.9511,0.28946,-0.40242,0.28946,-0.40242,0.28847,-0.40236,-0.03608,1.74266,-0.32455,2.14502,-0.32455,2.14502,0.00000,0.00000,0,0.00036
4.0534,0.29009,-0.39914,0.29009,-0.39914,0.29032,-0.39998,-0.04477,1.75469,-0.33509,2.15468,-0.33509,2.15468,0.00000,0.00000,0,0.00034
4.1559,0.30054,-0.39880,0.30054,-0.39880,0.29555,-0.39953,-0.05356,1.76668,-0.34911,2.16621,-0.34911,2.16621,0.00000,0.00000,0,0.00027
4.2565,0.31175,-0.39295,0.31175,-0.39295,0.30675,-0.39512,-0.06262,1.77859,-0.36936,2.17371,-0.36936,2.17371,0.00000,0.00000,0,0.00031
4.3602,0.35332,-0.37217,0.35332,-0.37217,0.33289,-0.38260,-0.07221,1.79026,-0.40510,2.17286,-0.40510,2.17286,0.00000,0.00000,0,0.00044
4.4612,0.48240,-0.34261,0.48240,-0.34261,0.43928,-0.34749,-0.08398,1.80105,-0.52326,2.14853,-0.52326,2.14853,0.00000,0.00000,0,0.00029
4.5638,0.49001,-0.31079,0.49001,-0.31079,0.47972,-0.31940,-0.09806,1.81091,-0.57778,2.13031,-0.57778,2.13031,0.00000,0.00000,0,0.00027
4.6651,0.49384,-0.29490,0.49384,-0.29490,0.49086,-0.30141,-0.11272,1.82014,-0.60358,2.12155,-0.60358,2.12155,0.00000,0.00000,0,0.00028
4.7665,0.49100,-0.28283,0.49100,-0.28283,0.49253,-0.29042,-0.12750,1.82899,-0.62003,2.11941,-0.62003,2.11941,0.00000,0.00000,0,0.00029
4.8678,0.49526,-0.23472,0.49526,-0.23472,0.49494,-0.25933,-0.14232,1.83725,-0.63726,2.09658,-0.63726,2.09658,0.00000,0.00000,0,0.00025
4.9684,0.48267,-0.15558,0.48267,-0.15558,0.48792,-0.19196,-0.15706,1.84389,-0.64498,2.03585,-0.64498,2.03585,0.00000,0.00000,0,0.00026
5.0694,0.43181,-0.06689,0.43181,-0.06689,0.44748,-0.10038,-0.17098,1.84798,-0.61845,1.94836,-0.61845,1.94836,0.00000,0.00000,0,0.00034
5.1711,0.41635,-0.04980,0.41635,-0.04980,0.42403,-0.06434,-0.18394,1.85033,-0.60797,1.91467,-0.60797,1.91467,0.00000,0.00000,0,0.00024
5.2723,0.40805,-0.03518,0.40805,-0.03518,0.41342,-0.04320,-0.19647,1.85187,-0.60989,1.89507,-0.60989,1.89507,0.00000,0.00000,0,0.00028
5.3752,0.40998,-0.02188,0.40998,-0.02188,0.41078,-0.02853,-0.20883,1.85290,-0.61961,1.88143,-0.61961,1.88143,0.00000,0.00000,0,0.00029
5.4760,0.40836,-0.00992,0.40836,-0.00992,0.40875,-0.01565,-0.22112,1.85331,-0.62987,1.86896,-0.62987,1.86896,0.00000,0.00000,32,0.00025
5.5764,0.39970,-0.00020,0.39970,-0.00020,0.40359,-0.00501,-0.23331,1.85331,-0.63689,1.85833,-0.63689,1.85833,0.00000,0.00000,32,0.00033
5.6773,0.39288,0.00611,0.39288,0.00611,0.39548,0.00300,-0.24527,1.85331,-0.64075,1.85031,-0.64075,1.85031,0.00000,0.00000,32,0.00027
5.7784,0.38468,0.00808,0.38468,0.00808,0.38774,0.00679,-0.25699,1.85331,-0.64473,1.84652,-0.64473,1.84652,0.00000,0.00000,32,0.00029
5.8790,0.37798,0.01381,0.37798,0.01381,0.38225,0.01162,-0.26854,1.85331,-0.65080,1.84169,-0.65080,1.84169,0.00000,0.00000,32,0.00037
5.9813,0.36937,0.02429,0.36937,0.02429,0.37295,0.02002,-0.27984,1.85319,-0.65279,1.83318,-0.65279,1.83318,0.00000,0.00000,0,0.00032
6.0832,0.35582,0.02848,0.35582,0.02848,0.36151,0.02588,-0.29082,1.85248,-0.65233,1.82660,-0.65233,1.82660,0.00000,0.00000,0,0.00111
6.1829,0.34764,0.03333,0.34764,0.03333,0.35137,0.03133,-0.30148,1.85160,-0.65285,1.82028,-0.65285,1.82028,0.00000,0.00000,0,0.00031
6.2854,0.34321,0.03824,0.34321,0.03824,0.34574,0.03578,-0.31191,1.85059,-0.65765,1.81481,-0.65765,1.81481,0.00000,0.00000,0,0.00026
6.3885,0.32828,0.03976,0.32828,0.03976,0.33565,0.03906,-0.32214,1.84944,-0.65779,1.81038,-0.65779,1.81038,0.00000,0.00000,0,0.00072
6.4890,0.31069,0.03847,0.31069,0.03847,0.31756,0.03790,-0.33187,1.84830,-0.64943,1.81040,-0.64943,1.81040,0.00000,0.00000,0,0.00029
6.5895,0.25983,0.02572,0.25983,0.02572,0.28457,0.03213,-0.34089,1.84722,-0.62546,1.81509,-0.62546,1.81509,0.00000,0.00000,0,0.00028
6.6924,0.24230,0.02317,0.24230,0.02317,0.24932,0.02389,-0.34868,1.84643,-0.59800,1.82254,-0.59800,1.82254,0.00000,0.00000,0,0.00030
6.7939,0.23089,0.02330,0.23089,0.02330,0.23489,0.02343,-0.35586,1.84573,-0.59075,1.82230,-0.59075,1.82230,0.00000,0.00000,0,0.00032
6.8959,0.22942,0.02294,0.22942,0.02294,0.23169,0.02322,-0.36284,1.84503,-0.59454,1.82181,-0.59454,1.82181,0.00000,0.00000,0,0.00101
6.9964,0.22925,0.02638,0.22925,0.02638,0.22968,0.02467,-0.36975,1.84432,-0.59943,1.81964,-0.59943,1.81964,0.00000,0.00000,0,0.00027
7.0981,0.22451,0.02366,0.22451,0.02366,0.22613,0.02355,-0.37657,1.84360,-0.60270,1.82005,-0.60270,1.82005,0.00000,0.00000,0,0.00023
7.1993,0.22468,0.02591,0.22468,0.02591,0.22471,0.02546,-0.38333,1.84286,-0.60804,1.81740,-0.60804,1.81740,0.00000,0.00000,0,0.00038
7.3024,0.22222,0.02531,0.22222,0.02531,0.22272,0.02566,-0.39003,1.84209,-0.61275,1.81643,-0.61275,1.81643,0.00000,0.00000,0,0.00081
7.4033,0.21641,0.02772,0.21641,0.02772,0.21830,0.02665,-0.39663,1.84131,-0.61493,1.81466,-0.61493,1.81466,0.00000,0.00000,0,0.00029
7.5063,0.21086,0.02814,0.21086,0.02814,0.21247,0.02712,-0.40306,1.84051,-0.61553,1.81339,-0.61553,1.81339,0.00000,0.00000,0,0.00032
7.6083,0.21074,0.02901,0.21074,0.02901,0.21057,0.02847,-0.40939,1.83967,-0.61996,1.81119,-0.61996,1.81119,0.00000,0.00000,0,0.00070
7.7093,0.21198,0.02643,0.21198,0.02643,0.21116,0.02826,-0.41571,1.83880,-0.62687,1.81054,-0.62687,1.81054,0.00000,0.00000,0,0.00031
7.8112,0.21000,0.02083,0.21000,0.02083,0.21027,0.02314,-0.42203,1.83803,-0.63230,1.81490,-0.63230,1.81490,0.00000,0.00000,0,0.00026
7.9127,0.20850,0.01672,0.20850,0.01672,0.20948,0.01874,-0.42833,1.83765,-0.63782,1.81891,-0.63782,1.81891,0.00000,0.00000,32,0.00031
8.0141,0.20844,0.01573,0.20844,0.01573,0.20845,0.01635,-0.43459,1.83765,-0.64304,1.82130,-0.64304,1.82130,0.00000,0.00000,32,0.00024
8.1157,0.21005,0.01755,0.21005,0.01755,0.20952,0.01827,-0.44086,1.83765,-0.65039,1.81938,-0.65039,1.81938,0.00000,0.00000,32,0.00027
8.2161,0.21001,0.02031,0.21001,0.02031,0.21021,0.01930,-0.44717,1.83765,-0.65738,1.81835,-0.65738,1.81835,0.00000,0.00000,32,0.00022
8.3170,0.20792,0.01926,0.20792,0.01926,0.20897,0.01931,-0.45345,1.83765,-0.66242,1.81834,-0.66242,1.81834,0.00000,0.00000,32,0.00031
8.4192,0.20609,0.01766,0.20609,0.01766,0.20700,0.01868,-0.45969,1.83765,-0.66669,1.81897,-0.66669,1.81897,0.00000,0.00000,32,0.00031
8.5211,0.20501,0.02079,0.20501,0.02079,0.20553,0.02001,-0.46587,1.83753,-0.67140,1.81752,-0.67140,1.81752,0.00000,0.00000,0,0.00025
8.6231,0.20804,0.02098,0.20804,0.02098,0.20742,0.02083,-0.47207,1.83691,-0.67949,1.81608,-0.67949,1.81608,0.00000,0.00000,0,0.00026
8.7245,0.20249,0.02242,0.20249,0.02242,0.20424,0.02167,-0.47824,1.83627,-0.68248,1.81460,-0.68248,1.81460,0.00000,0.00000,0,0.00026
8.8262,0.20359,0.02248,0.20359,0.02248,0.20345,0.02192,-0.48434,1.83562,-0.68780,1.81370,-0.68780,1.81370,0.00000,0.00000,0,0.00030
8.9285,0.20357,0.02283,0.20357,0.02283,0.20364,0.02248,-0.49045,1.83495,-0.69409,1.81247,-0.69409,1.81247,0.00000,0.00000,0,0.00101
9.0311,0.20545,0.02472,0.20545,0.02472,0.20544,0.02441,-0.49659,1.83424,-0.70204,1.80983,-0.70204,1.80983,0.00000,0.00000,0,0.00045
9.1322,0.20992,0.02690,0.20992,0.02690,0.20831,0.02648,-0.50281,1.83346,-0.71112,1.80698,-0.71112,1.80698,0.00000,0.00000,0,0.00029
9.2333,0.20559,0.03060,0.20559,0.03060,0.20646,0.02870,-0.50902,1.83264,-0.71549,1.80394,-0.71549,1.80394,0.00000,0.00000,0,0.00032
9.3347,0.20498,0.03320,0.20498,0.03320,0.20546,0.03209,-0.51521,1.83172,-0.72067,1.79963,-0.72067,1.79963,0.00000,0.00000,0,0.00026
9.4351,0.20440,0.03912,0.20440,0.03912,0.20556,0.03732,-0.52139,1.83066,-0.72695,1.79335,-0.72695,1.79335,0.00000,0.00000,0,0.00026
9.5359,0.20707,0.04030,0.20707,0.04030,0.20551,0.03944,-0.52754,1.82950,-0.73304,1.79006,-0.73304,1.79006,0.00000,0.00000,0,0.00031
9.6375,0.20606,0.04438,0.20606,0.04438,0.20577,0.04281,-0.53371,1.82826,-0.73948,1.78545,-0.73948,1.78545,0.00000,0.00000,0,0.00031
9.7382,0.20637,0.04519,0.20637,0.04519,0.20613,0.04505,-0.53988,1.82693,-0.74601,1.78188,-0.74601,1.78188,0.00000,0.00000,0,0.00025
9.8385,0.20358,0.04860,0.20358,0.04860,0.20506,0.04661,-0.54606,1.82556,-0.75112,1.77895,-0.75112,1.77895,0.00000,0.00000,0,0.00024
9.9422,0.20025,0.05463,0.20025,0.05463,0.20166,0.05155,-0.55214,1.82408,-0.75380,1.77253,-0.75380,1.77253,0.00000,0.00000,0,0.00029
10.0441,0.20076,0.05700,0.20076,0.05700,0.20105,0.05560,-0.55818,1.82246,-0.75923,1.76686,-0.75923,1.76686,0.00000,0.00000,0,0.00031
10.1449,0.20183,0.06653,0.20183,0.06653,0.20114,0.06293,-0.56420,1.82066,-0.76535,1.75774,-0.76535,1.75774,0.00000,0.00000,0,0.00027
10.2457,0.20185,0.07482,0.20185,0.07482,0.20153,0.07099,-0.57024,1.81863,-0.77177,1.74764,-0.77177,1.74764,0.00000,0.00000,0,0.00025
10.3470,0.19870,0.08444,0.19870,0.08444,0.19995,0.07991,-0.57628,1.81634,-0.77623,1.73643,-0.77623,1.73643,0.00000,0.00000,0,0.00029
10.4481,0.20231,0.10621,0.20231,0.10621,0.20083,0.09611,-0.58228,1.81369,-0.78311,1.71758,-0.78311,1.71758,0.00000,0.00000,0,0.00026
10.5486,0.20471,0.13689,0.20471,0.13689,0.20305,0.12456,-0.58834,1.81029,-0.79139,1.68573,-0.79139,1.68573,0.00000,0.00000,0,0.00026
10.6513,0.20678,0.15481,0.20678,0.15481,0.20604,0.14577,-0.59449,1.80616,-0.80052,1.66039,-0.80052,1.66039,0.00000,0.00000,0,0.00040
10.7528,0.20459,0.16154,0.20459,0.16154,0.20525,0.15759,-0.60065,1.80156,-0.80590,1.64397,-0.80590,1.64397,0.00000,0.00000,0,0.00037
10.8550,0.18237,0.18402,0.18237,0.18402,0.19015,0.17493,-0.60656,1.79655,-0.79671,1.62162,-0.79671,1.62162,0.00000,0.00000,0,0.00027
10.9560,0.17311,0.19722,0.17311,0.19722,0.17813,0.19128,-0.61204,1.79099,-0.79016,1.59971,-0.79016,1.59971,0.00000,0.00000,0,0.00031
11.0575,0.16402,0.20267,0.16402,0.20267,0.16827,0.20024,-0.61719,1.78507,-0.78546,1.58483,-0.78546,1.58483,0.00000,0.00000,0,0.00095
11.1580,0.16263,0.20627,0.16263,0.20627,0.16406,0.20489,-0.62216,1.77897,-0.78622,1.57407,-0.78622,1.57407,0.00000,0.00000,0,0.00031
11.2584,0.15883,0.20991,0.15883,0.20991,0.15993,0.20850,-0.62699,1.77275,-0.78692,1.56425,-0.78692,1.56425,0.00000,0.00000,0,0.00028
11.3597,0.15426,0.21107,0.15426,0.21107,0.15655,0.20974,-0.63173,1.76648,-0.78828,1.55674,-0.78828,1.55674,0.00000,0.00000,0,0.00024
11.4631,0.14569,0.21213,0.14569,0.21213,0.15009,0.21234,-0.63632,1.76014,-0.78641,1.54780,-0.78641,1.54780,0.00000,0.00000,0,0.00027
11.5653,0.14418,0.21879,0.14418,0.21879,0.14632,0.21690,-0.64075,1.75370,-0.78707,1.53679,-0.78707,1.53679,0.00000,0.00000,0,0.00195
11.6659,0.13639,0.22805,0.13639,0.22805,0.13971,0.22404,-0.64502,1.74707,-0.78473,1.52303,-0.78473,1.52303,0.00000,0.00000,0,0.00026
11.7663,0.12574,0.23325,0.12574,0.23325,0.13084,0.23032,-0.64905,1.74024,-0.77990,1.50991,-0.77990,1.50991,0.00000,0.00000,0,0.00028
11.8682,0.11573,0.23713,0.11573,0.23713,0.12076,0.23558,-0.65280,1.73322,-0.77356,1.49765,-0.77356,1.49765,0.00000,0.00000,0,0.00029
11.9689,0.10425,0.24232,0.10425,0.24232,0.10949,0.23993,-0.65621,1.72608,-0.76570,1.48615,-0.76570,1.48615,0.00000,0.00000,0,0.00027
12.0723,0.09605,0.24728,0.09605,0.24728,0.10063,0.24593,-0.65934,1.71876,-0.75997,1.47283,-0.75997,1.47283,0.00000,0.00000,0,0.00027
12.1749,0.09319,0.25327,0.09319,0.25327,0.09452,0.25076,-0.66224,1.71129,-0.75676,1.46054,-0.75676,1.46054,0.00000,0.00000,0,0.00028
12.2770,0.08977,0.25454,0.08977,0.25454,0.09113,0.25430,-0.66501,1.70369,-0.75615,1.44940,-0.75615,1.44940,0.00000,0.00000,0,0.00074
12.3784,0.08846,0.25729,0.08846,0.25729,0.08796,0.25652,-0.66768,1.69602,-0.75564,1.43950,-0.75564,1.43950,0.00000,0.00000,0,0.00050
12.4785,0.08419,0.25950,0.08419,0.25950,0.08571,0.25873,-0.67029,1.68828,-0.75600,1.42955,-0.75600,1.42955,0.00000,0.00000,0,0.00028
12.5789,0.08027,0.26372,0.08027,0.26372,0.08262,0.26171,-0.67282,1.68048,-0.75544,1.41877,-0.75544,1.41877,0.00000,0.00000,0,0.00026
12.6825,0.07123,0.27044,0.07123,0.27044,0.07596,0.26741,-0.67519,1.67253,-0.75116,1.40512,-0.75116,1.40512,0.00000,0.00000,0,0.00030
12.7876,0.06382,0.27835,0.06382,0.27835,0.06753,0.27498,-0.67732,1.66437,-0.74485,1.38940,-0.74485,1.38940,0.00000,0.00000,0,0.00255
12.8864,0.05578,0.28184,0.05578,0.28184,0.05882,0.27995,-0.67918,1.65603,-0.73801,1.37608,-0.73801,1.37608,0.00000,0.00000,0,0.00030
12.9890,0.04405,0.28130,0.04405,0.28130,0.04853,0.28101,-0.68076,1.64760,-0.72929,1.36659,-0.72929,1.36659,0.00000,0.00000,0,0.00032
13.0905,0.04163,0.28691,0.04163,0.28691,0.04254,0.28523,-0.68208,1.63910,-0.72461,1.35387,-0.72461,1.35387,0.00000,0.00000,0,0.00027
13.1929,0.03562,0.29237,0.03562,0.29237,0.03792,0.28912,-0.68327,1.63049,-0.72118,1.34137,-0.72118,1.34137,0.00000,0.00000,0,0.00032
13.2943,0.03407,0.29693,0.03407,0.29693,0.03490,0.29520,-0.68435,1.62169,-0.71924,1.32649,-0.71924,1.32649,0.00000,0.00000,0,0.00027
13.3948,0.02552,0.29851,0.02552,0.29851,0.02890,0.29818,-0.68529,1.61278,-0.71420,1.31460,-0.71420,1.31460,0.00000,0.00000,0,0.00026
13.4954,0.00891,0.29835,0.00891,0.29835,0.01542,0.29804,-0.68573,1.60383,-0.70116,1.30580,-0.70116,1.30580,0.00000,0.00000,16,0.00026
13.5961,-0.01454,0.30273,-0.01454,0.30273,-0.00329,0.30038,-0.68573,1.59486,-0.68244,1.29448,-0.68244,1.29448,0.00000,0.00000,16,0.00027
13.6967,-0.16356,0.34879,-0.16356,0.34879,-0.10289,0.33323,-0.68416,1.58529,-0.58127,1.25206,-0.58127,1.25206,0.00000,0.00000,0,0.00039
13.7970,-0.24036,0.33056,-0.24036,0.33056,-0.19653,0.34111,-0.67935,1.57498,-0.48282,1.23386,-0.48282,1.23386,0.00000,0.00000,0,0.00027
13.9023,-0.28942,0.24096,-0.28942,0.24096,-0.26374,0.28228,-0.67216,1.56561,-0.40842,1.28333,-0.40842,1.28333,0.00000,0.00000,0,0.00195
14.0010,-0.30981,0.22702,-0.30981,0.22702,-0.30212,0.24039,-0.66339,1.55799,-0.36127,1.31760,-0.36127,1.31760,0.00000,0.00000,0,0.00040
14.1029,-0.32742,0.17077,-0.32742,0.17077,-0.31971,0.21099,-0.65400,1.55113,-0.33429,1.34014,-0.33429,1.34014,0.00000,0.00000,0,0.00031
14.2047,-0.33012,0.14796,-0.33012,0.14796,-0.32136,0.15914,-0.64448,1.54590,-0.32312,1.38676,-0.32312,1.38676,0.00000,0.00000,0,0.00032
14.3072,-0.33114,0.13941,-0.33114,0.13941,-0.32804,0.14423,-0.63467,1.54141,-0.30663,1.39718,-0.30663,1.39718,0.00000,0.00000,0,0.00202
14.4064,-0.33865,0.13391,-0.33865,0.13391,-0.33606,0.13663,-0.62467,1.53723,-0.28861,1.40060,-0.28861,1.40060,0.00000,0.00000,0,0.00040
14.5088,-0.34578,0.12918,-0.34578,0.12918,-0.34327,0.13114,-0.61443,1.53323,-0.27116,1.40209,-0.27116,1.40209,0.00000,0.00000,0,0.00185
14.6085,-0.34704,0.12089,-0.34704,0.12089,-0.34684,0.12428,-0.60406,1.52941,-0.25721,1.40513,-0.25721,1.40513,0.00000,0.00000,0,0.00028
14.7107,-0.35208,0.11558,-0.35208,0.11558,-0.35012,0.11813,-0.59360,1.52579,-0.24348,1.40766,-0.24348,1.40766,0.00000,0.00000,0,0.00044
14.8119,-0.36162,0.10013,-0.36162,0.10013,-0.35661,0.10729,-0.58299,1.52242,-0.22638,1.41513,-0.22638,1.41513,0.00000,0.00000,0,0.00025
14.9126,-0.41382,0.06750,-0.41382,0.06750,-0.39155,0.08165,-0.57175,1.51965,-0.18021,1.43800,-0.18021,1.43800,0.00000,0.00000,0,0.00026
15.0139,-0.47840,0.03759,-0.47840,0.03759,-0.44885,0.04948,-0.55905,1.51778,-0.11021,1.46830,-0.11021,1.46830,0.00000,0.00000,0,0.00049
15.1152,-0.48243,0.00824,-0.48243,0.00824,-0.47631,0.01979,-0.54498,1.51698,-0.06867,1.49719,-0.06867,1.49719,0.00000,0.00000,32,0.00025
15.2168,-0.48498,-0.00301,-0.48498,-0.00301,-0.48274,0.00353,-0.53055,1.51698,-0.04782,1.51345,-0.04782,1.51345,0.00000,0.00000,32,0.00026
15.3184,-0.47939,-0.01971,-0.47939,-0.01971,-0.48173,-0.01141,-0.51607,1.51698,-0.03434,1.52839,-0.03434,1.52839,0.00000,0.00000,32,0.00036
15.4189,-0.45460,-0.04398,-0.45460,-0.04398,-0.46669,-0.03307,-0.50182,1.51748,-0.03513,1.55055,-0.03513,1.55055,0.00000,0.00000,0,0.00036
15.5213,-0.42476,-0.07108,-0.42476,-0.07108,-0.43871,-0.05790,-0.48833,1.51892,-0.04962,1.57682,-0.04962,1.57682,0.00000,0.00000,0,0.00042
15.6226,-0.39181,-0.09472,-0.39181,-0.09472,-0.40499,-0.08396,-0.47581,1.52114,-0.07081,1.60510,-0.07081,1.60510,0.00000,0.00000,0,0.00032
15.7262,-0.38191,-0.10827,-0.38191,-0.10827,-0.38652,-0.10056,-0.46403,1.52397,-0.07751,1.62453,-0.07751,1.62453,0.00000,0.00000,0,0.00029
15.8279,-0.37344,-0.12392,-0.37344,-0.12392,-0.37775,-0.11569,-0.45260,1.52725,-0.07484,1.64294,-0.07484,1.64294,0.00000,0.00000,0,0.00027
15.9283,-0.37173,-0.15309,-0.37173,-0.15309,-0.37364,-0.13785,-0.44134,1.53107,-0.06770,1.66893,-0.06770,1.66893,0.00000,0.00000,0,0.00026
16.0287,-0.38678,-0.21719,-0.38678,-0.21719,-0.38119,-0.19829,-0.43004,1.53633,-0.04885,1.73462,-0.04885,1.73462,0.00000,0.00000,0,0.00026
