t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
1.3119,-0.07468,-0.08190,-0.07468,-0.08190,-0.07262,-0.08145,-0.38629,1.58122,-0.31366,1.66267,-0.31366,1.66267,0.00000,0.00000,0,0.00042
1.4138,-0.07224,-0.08285,-0.07224,-0.08285,-0.07326,-0.08203,-0.38408,1.58366,-0.31082,1.66569,-0.31082,1.66569,0.00000,0.00000,0,0.00027
1.5153,-0.07038,-0.08451,-0.07038,-0.08451,-0.07174,-0.08355,-0.38190,1.58615,-0.31016,1.66970,-0.31016,1.66970,0.00000,0.00000,0,0.00030
1.6168,-0.06939,-0.08555,-0.06939,-0.08555,-0.07002,-0.08494,-0.37979,1.58868,-0.30977,1.67361,-0.30977,1.67361,0.00000,0.00000,0,0.00027
1.7195,-0.07275,-0.08565,-0.07275,-0.08565,-0.07167,-0.08514,-0.37766,1.59123,-0.30600,1.67637,-0.30600,1.67637,0.00000,0.00000,0,0.00026
1.8204,-0.07233,-0.08044,-0.07233,-0.08044,-0.07207,-0.08190,-0.37550,1.59373,-0.30343,1.67563,-0.30343,1.67563,0.00000,0.00000,0,0.00026
1.9241,-0.07420,-0.08082,-0.07420,-0.08082,-0.07385,-0.08092,-0.37331,1.59616,-0.29946,1.67708,-0.29946,1.67708,0.00000,0.00000,0,0.00027
2.0278,-0.07582,-0.08476,-0.07582,-0.08476,-0.07494,-0.08331,-0.37108,1.59863,-0.29614,1.68194,-0.29614,1.68194,0.00000,0.00000,0,0.00027
2.1291,-0.06902,-0.08519,-0.06902,-0.08519,-0.07227,-0.08527,-0.36887,1.60116,-0.29659,1.68643,-0.29659,1.68643,0.00000,0.00000,0,0.00031
2.2326,-0.07367,-0.08388,-0.07367,-0.08388,-0.07284,-0.08474,-0.36670,1.60372,-0.29386,1.68846,-0.29386,1.68846,0.00000,0.00000,0,0.00175
2.3320,-0.07824,-0.08102,-0.07824,-0.08102,-0.07638,-0.08205,-0.36446,1.60622,-0.28808,1.68827,-0.28808,1.68827,0.00000,0.00000,0,0.00027
2.4337,-0.07538,-0.08024,-0.07538,-0.08024,-0.07719,-0.08147,-0.36212,1.60868,-0.28493,1.69016,-0.28493,1.69016,0.00000,0.00000,0,0.00027
2.5374,-0.07761,-0.08145,-0.07761,-0.08145,-0.07726,-0.08176,-0.35980,1.61114,-0.28254,1.69289,-0.28254,1.69289,0.00000,0.00000,0,0.00043
2.6397,-0.07023,-0.08067,-0.07023,-0.08067,-0.07335,-0.08125,-0.35754,1.61359,-0.28419,1.69484,-0.28419,1.69484,0.00000,0.00000,0,0.00031
2.7415,-0.06973,-0.08248,-0.06973,-0.08248,-0.07057,-0.08118,-0.35541,1.61600,-0.28483,1.69719,-0.28483,1.69719,0.00000,0.00000,0,0.00109
2.8411,-0.07709,-0.08943,-0.07709,-0.08943,-0.07459,-0.08658,-0.35323,1.61853,-0.27864,1.70511,-0.27864,1.70511,0.00000,0.00000,0,0.00028
2.9419,-0.07642,-0.09201,-0.07642,-0.09201,-0.07651,-0.09069,-0.35095,1.62120,-0.27444,1.71189,-0.27444,1.71189,0.00000,0.00000,0,0.00026
3.0454,-0.07665,-0.08839,-0.07665,-0.08839,-0.07717,-0.08992,-0.34863,1.62393,-0.27147,1.71385,-0.27147,1.71385,0.00000,0.00000,0,0.00038
3.1468,-0.07426,-0.09262,-0.07426,-0.09262,-0.07534,-0.09166,-0.34635,1.62665,-0.27101,1.71831,-0.27101,1.71831,0.00000,0.00000,0,0.00038
3.2472,-0.07072,-0.09552,-0.07072,-0.09552,-0.07299,-0.09379,-0.34413,1.62943,-0.27113,1.72322,-0.27113,1.72322,0.00000,0.00000,0,0.00028
3.3490,-0.07364,-0.09362,-0.07364,-0.09362,-0.07223,-0.09448,-0.34196,1.63227,-0.26974,1.72675,-0.26974,1.72675,0.00000,0.00000,0,0.00027
3.4501,-0.07358,-0.09702,-0.07358,-0.09702,-0.07334,-0.09570,-0.33977,1.63511,-0.26643,1.73081,-0.26643,1.73081,0.00000,0.00000,0,0.00070
3.5515,-0.07309,-0.09822,-0.07309,-0.09822,-0.07365,-0.09748,-0.33755,1.63802,-0.26391,1.73550,-0.26391,1.73550,0.00000,0.00000,0,0.00028
3.6553,-0.07341,-0.09972,-0.07341,-0.09972,-0.07319,-0.09974,-0.33536,1.64099,-0.26217,1.74073,-0.26217,1.74073,0.00000,0.00000,0,0.00048
3.7558,-0.07489,-0.09960,-0.07489,-0.09960,-0.07431,-0.09967,-0.33314,1.64398,-0.25883,1.74365,-0.25883,1.74365,0.00000,0.00000,0,0.00037
3.8584,-0.07852,-0.09876,-0.07852,-0.09876,-0.07640,-0.09897,-0.33089,1.64696,-0.25448,1.74593,-0.25448,1.74593,0.00000,0.00000,0,0.00035
3.9591,-0.07609,-0.10106,-0.07609,-0.10106,-0.07675,-0.10021,-0.32858,1.64994,-0.25182,1.75015,-0.25182,1.75015,0.00000,0.00000,0,0.00032
4.0600,-0.07947,-0.10232,-0.07947,-0.10232,-0.07884,-0.10180,-0.32624,1.65298,-0.24740,1.75478,-0.24740,1.75478,0.00000,0.00000,0,0.00032
4.1612,-0.07923,-0.09877,-0.07923,-0.09877,-0.07941,-0.10067,-0.32386,1.65603,-0.24445,1.75670,-0.24445,1.75670,0.00000,0.00000,0,0.00027
4.2622,-0.07887,-0.09539,-0.07887,-0.09539,-0.07981,-0.09724,-0.32147,1.65898,-0.24166,1.75622,-0.24166,1.75622,0.00000,0.00000,0,0.00037
4.3635,-0.08402,-0.09955,-0.08402,-0.09955,-0.08146,-0.09836,-0.31907,1.66191,-0.23761,1.76027,-0.23761,1.76027,0.00000,0.00000,0,0.00033
4.4657,-0.08325,-0.10099,-0.08325,-0.10099,-0.08268,-0.09985,-0.31661,1.66489,-0.23392,1.76474,-0.23392,1.76474,0.00000,0.00000,0,0.00026
4.5677,-0.08100,-0.10062,-0.08100,-0.10062,-0.08224,-0.10131,-0.31411,1.66792,-0.23187,1.76923,-0.23187,1.76923,0.00000,0.00000,0,0.00025
4.6699,-0.07502,-0.10073,-0.07502,-0.10073,-0.07765,-0.10023,-0.31172,1.67093,-0.23407,1.77116,-0.23407,1.77116,0.00000,0.00000,0,0.00090
4.7703,-0.06877,-0.10129,-0.06877,-0.10129,-0.07238,-0.10113,-0.30948,1.67396,-0.23710,1.77509,-0.23710,1.77509,0.00000,0.00000,0,0.00025
4.8715,-0.06806,-0.10390,-0.06806,-0.10390,-0.06866,-0.10266,-0.30739,1.67701,-0.23874,1.77968,-0.23874,1.77968,0.00000,0.00000,0,0.00024
4.9739,-0.06542,-0.10254,-0.06542,-0.10254,-0.06684,-0.10358,-0.30536,1.68011,-0.23852,1.78369,-0.23852,1.78369,0.00000,0.00000,0,0.00035
5.0759,-0.06543,-0.10635,-0.06543,-0.10635,-0.06624,-0.10508,-0.30335,1.68324,-0.23711,1.78832,-0.23711,1.78832,0.00000,0.00000,0,0.00029
5.1774,-0.06408,-0.10582,-0.06408,-0.10582,-0.06525,-0.10627,-0.30138,1.68642,-0.23613,1.79270,-0.23613,1.79270,0.00000,0.00000,0,0.00026
5.2790,-0.06307,-0.10631,-0.06307,-0.10631,-0.06381,-0.10607,-0.29945,1.68960,-0.23565,1.79567,-0.23565,1.79567,0.00000,0.00000,0,0.00028
5.3810,-0.06038,-0.10858,-0.06038,-0.10858,-0.06041,-0.10775,-0.29762,1.69282,-0.23720,1.80057,-0.23720,1.80057,0.00000,0.00000,0,0.00037
5.4816,-0.05714,-0.10572,-0.05714,-0.10572,-0.05867,-0.10690,-0.29583,1.69604,-0.23716,1.80294,-0.23716,1.80294,0.00000,0.00000,0,0.00038
5.5823,-0.06020,-0.10831,-0.06020,-0.10831,-0.05913,-0.10684,-0.29407,1.69923,-0.23494,1.80607,-0.23494,1.80607,0.00000,0.00000,0,0.00027
5.6837,-0.05961,-0.10801,-0.05961,-0.10801,-0.06021,-0.10816,-0.29227,1.70248,-0.23207,1.81063,-0.23207,1.81063,0.00000,0.00000,0,0.00025
5.7865,-0.05503,-0.10305,-0.05503,-0.10305,-0.05681,-0.10509,-0.29052,1.70567,-0.23371,1.81077,-0.23371,1.81077,0.00000,0.00000,0,0.00027
5.8872,-0.05611,-0.10338,-0.05611,-0.10338,-0.05489,-0.10362,-0.28887,1.70879,-0.23398,1.81241,-0.23398,1.81241,0.00000,0.00000,0,0.00028
5.9887,-0.05221,-0.10306,-0.05221,-0.10306,-0.05331,-0.10297,-0.28725,1.71188,-0.23394,1.81485,-0.23394,1.81485,0.00000,0.00000,0,0.00026
6.0899,-0.05398,-0.10149,-0.05398,-0.10149,-0.05272,-0.10166,-0.28567,1.71495,-0.23295,1.81661,-0.23295,1.81661,0.00000,0.00000,0,0.00028
6.1914,-0.05276,-0.10124,-0.05276,-0.10124,-0.05383,-0.10147,-0.28406,1.71800,-0.23022,1.81947,-0.23022,1.81947,0.00000,0.00000,0,0.00076
6.2918,-0.04979,-0.10418,-0.04979,-0.10418,-0.05161,-0.10339,-0.28248,1.72107,-0.23088,1.82446,-0.23088,1.82446,0.00000,0.00000,0,0.00027
6.3956,-0.05355,-0.10695,-0.05355,-0.10695,-0.05175,-0.10602,-0.28095,1.72423,-0.22919,1.83024,-0.22919,1.83024,0.00000,0.00000,0,0.00038
6.4969,-0.05140,-0.10785,-0.05140,-0.10785,-0.05239,-0.10781,-0.27937,1.72745,-0.22698,1.83526,-0.22698,1.83526,0.00000,0.00000,0,0.00029
6.5987,-0.05189,-0.11071,-0.05189,-0.11071,-0.05074,-0.10999,-0.27784,1.73073,-0.22711,1.84072,-0.22711,1.84072,0.00000,0.00000,0,0.00027
6.6997,-0.05132,-0.10909,-0.05132,-0.10909,-0.05136,-0.10924,-0.27630,1.73402,-0.22494,1.84326,-0.22494,1.84326,0.00000,0.00000,0,0.00026
6.8008,-0.04635,-0.10944,-0.04635,-0.10944,-0.04945,-0.10983,-0.27478,1.73732,-0.22534,1.84714,-0.22534,1.84714,0.00000,0.00000,0,0.00026
6.9018,-0.04611,-0.10924,-0.04611,-0.10924,-0.04592,-0.11024,-0.27338,1.74063,-0.22746,1.85087,-0.22746,1.85087,0.00000,0.00000,0,0.00031
7.0042,-0.04891,-0.11051,-0.04891,-0.11051,-0.04821,-0.10985,-0.27198,1.74392,-0.22377,1.85377,-0.22377,1.85377,0.00000,0.00000,0,0.00037
7.1052,-0.05165,-0.11451,-0.05165,-0.11451,-0.05056,-0.11304,-0.27049,1.74727,-0.21993,1.86031,-0.21993,1.86031,0.00000,0.00000,0,0.00043
7.2079,-0.04878,-0.11624,-0.04878,-0.11624,-0.05029,-0.11523,-0.26896,1.75070,-0.21867,1.86593,-0.21867,1.86593,0.00000,0.00000,0,0.00038
7.3100,-0.04741,-0.11548,-0.04741,-0.11548,-0.04769,-0.11608,-0.26751,1.75418,-0.21982,1.87026,-0.21982,1.87026,0.00000,0.00000,0,0.00029
7.4112,-0.04295,-0.11772,-0.04295,-0.11772,-0.04444,-0.11690,-0.26614,1.75767,-0.22170,1.87457,-0.22170,1.87457,0.00000,0.00000,0,0.00032
7.5124,-0.03906,-0.11818,-0.03906,-0.11818,-0.04062,-0.11806,-0.26488,1.76119,-0.22427,1.87925,-0.22427,1.87925,0.00000,0.00000,0,0.00031
7.6145,-0.03868,-0.11586,-0.03868,-0.11586,-0.03924,-0.11694,-0.26369,1.76472,-0.22445,1.88165,-0.22445,1.88165,0.00000,0.00000,0,0.00026
7.7149,-0.03640,-0.11654,-0.03640,-0.11654,-0.03701,-0.11655,-0.26255,1.76821,-0.22554,1.88476,-0.22554,1.88476,0.00000,0.00000,0,0.00030
7.8168,-0.03263,-0.11696,-0.03263,-0.11696,-0.03434,-0.11699,-0.26149,1.77172,-0.22715,1.88870,-0.22715,1.88870,0.00000,0.00000,0,0.00032
7.9181,-0.03009,-0.11389,-0.03009,-0.11389,-0.03145,-0.11516,-0.26051,1.77520,-0.22906,1.89036,-0.22906,1.89036,0.00000,0.00000,0,0.00028
8.0189,-0.02644,-0.12119,-0.02644,-0.12119,-0.02834,-0.11815,-0.25963,1.77868,-0.23129,1.89684,-0.23129,1.89684,0.00000,0.00000,0,0.00027
8.1207,-0.02636,-0.12118,-0.02636,-0.12118,-0.02684,-0.12109,-0.25882,1.78229,-0.23198,1.90339,-0.23198,1.90339,0.00000,0.00000,0,0.00027
8.2212,-0.02394,-0.12377,-0.02394,-0.12377,-0.02429,-0.12304,-0.25806,1.78596,-0.23377,1.90901,-0.23377,1.90901,0.00000,0.00000,0,0.00037
8.3222,-0.01923,-0.12249,-0.01923,-0.12249,-0.02171,-0.12312,-0.25737,1.78966,-0.23566,1.91278,-0.23566,1.91278,0.00000,0.00000,0,0.00025
8.4230,-0.01368,-0.12262,-0.01368,-0.12262,-0.01579,-0.12337,-0.25724,1.79337,-0.24146,1.91674,-0.24146,1.91674,0.00000,0.00000,16,0.00028
8.5261,-0.00715,-0.12084,-0.00715,-0.12084,-0.00957,-0.12135,-0.25724,1.79704,-0.24768,1.91839,-0.24768,1.91839,0.00000,0.00000,16,0.00030
8.6282,-0.00179,-0.12662,-0.00179,-0.12662,-0.00408,-0.12397,-0.25724,1.80070,-0.25316,1.92467,-0.25316,1.92467,0.00000,0.00000,16,0.00027
8.7314,0.00079,-0.12931,0.00079,-0.12931,-0.00138,-0.12725,-0.25724,1.80449,-0.25587,1.93174,-0.25587,1.93174,0.00000,0.00000,16,0.00029
8.8318,0.00725,-0.13430,0.00725,-0.13430,0.00371,-0.13176,-0.25724,1.80839,-0.26095,1.94014,-0.26095,1.94014,0.00000,0.00000,16,0.00031
8.9356,0.01332,-0.13611,0.01332,-0.13611,0.00990,-0.13559,-0.25724,1.81242,-0.26714,1.94801,-0.26714,1.94801,0.00000,0.00000,16,0.00081
9.0387,0.01662,-0.13529,0.01662,-0.13529,0.01539,-0.13514,-0.25724,1.81648,-0.27264,1.95161,-0.27264,1.95161,0.00000,0.00000,16,0.00153
9.1383,0.02171,-0.13675,0.02171,-0.13675,0.01974,-0.13583,-0.25724,1.82054,-0.27699,1.95637,-0.27699,1.95637,0.00000,0.00000,16,0.00027
9.2392,0.02573,-0.13776,0.02573,-0.13776,0.02360,-0.13686,-0.25790,1.82463,-0.28150,1.96148,-0.28150,1.96148,0.00000,0.00000,0,0.00026
9.3417,0.03293,-0.13735,0.03293,-0.13735,0.02836,-0.13676,-0.25868,1.82873,-0.28704,1.96549,-0.28704,1.96549,0.00000,0.00000,0,0.00101
9.4420,0.03789,-0.13879,0.03789,-0.13879,0.03494,-0.13860,-0.25965,1.83287,-0.29459,1.97147,-0.29459,1.97147,0.00000,0.00000,0,0.00030
9.5441,0.04171,-0.14268,0.04171,-0.14268,0.04009,-0.14089,-0.26080,1.83707,-0.30089,1.97796,-0.30089,1.97796,0.00000,0.00000,0,0.00029
9.6447,0.04700,-0.14145,0.04700,-0.14145,0.04455,-0.14186,-0.26208,1.84133,-0.30663,1.98319,-0.30663,1.98319,0.00000,0.00000,0,0.00027
9.7469,0.06403,-0.13550,0.06403,-0.13550,0.05563,-0.13900,-0.26358,1.84555,-0.31921,1.98455,-0.31921,1.98455,0.00000,0.00000,0,0.00032
9.8481,0.10224,-0.12535,0.10224,-0.12535,0.09057,-0.13026,-0.26589,1.84956,-0.35647,1.97982,-0.35647,1.97982,0.00000,0.00000,0,0.00025
9.9491,0.10998,-0.12250,0.10998,-0.12250,0.10526,-0.12394,-0.26890,1.85334,-0.37417,1.97728,-0.37417,1.97728,0.00000,0.00000,0,0.00027
10.0502,0.11170,-0.12024,0.11170,-0.12024,0.11064,-0.12163,-0.27217,1.85702,-0.38281,1.97865,-0.38281,1.97865,0.00000,0.00000,0,0.00027
10.1534,0.11522,-0.11859,0.11522,-0.11859,0.11404,-0.11992,-0.27555,1.86064,-0.38959,1.98056,-0.38959,1.98056,0.00000,0.00000,0,0.00030
10.2586,0.11197,-0.11849,0.11197,-0.11849,0.11383,-0.11807,-0.27898,1.86419,-0.39281,1.98226,-0.39281,1.98226,0.00000,0.00000,0,0.00112
10.3586,0.11394,-0.11762,0.11394,-0.11762,0.11376,-0.11879,-0.28239,1.86776,-0.39614,1.98655,-0.39614,1.98655,0.00000,0.00000,0,0.00028
10.4599,0.11853,-0.11565,0.11853,-0.11565,0.11599,-0.11735,-0.28583,1.87130,-0.40182,1.98865,-0.40182,1.98865,0.00000,0.00000,0,0.00031
10.5612,0.11981,-0.11729,0.11981,-0.11729,0.11903,-0.11696,-0.28937,1.87481,-0.40840,1.99177,-0.40840,1.99177,0.00000,0.00000,0,0.00028
10.6629,0.12119,-0.11433,0.12119,-0.11433,0.12005,-0.11522,-0.29296,1.87828,-0.41301,1.99350,-0.41301,1.99350,0.00000,0.00000,0,0.00030
10.7645,0.11911,-0.11483,0.11911,-0.11483,0.11979,-0.11460,-0.29656,1.88172,-0.41635,1.99633,-0.41635,1.99633,0.00000,0.00000,0,0.00029
10.8656,0.12109,-0.11338,0.12109,-0.11338,0.11988,-0.11392,-0.30015,1.88515,-0.42003,1.99907,-0.42003,1.99907,0.00000,0.00000,0,0.00033
10.9688,0.12277,-0.11192,0.12277,-0.11192,0.12099,-0.11308,-0.30376,1.88857,-0.42474,2.00165,-0.42474,2.00165,0.00000,0.00000,0,0.00069
11.0704,0.12707,-0.10750,0.12707,-0.10750,0.12519,-0.10939,-0.30746,1.89190,-0.43265,2.00129,-0.43265,2.00129,0.00000,0.00000,0,0.00093
11.1711,0.12994,-0.10781,0.12994,-0.10781,0.12879,-0.10804,-0.31129,1.89515,-0.44008,2.00319,-0.44008,2.00319,0.00000,0.00000,0,0.00031
11.2714,0.14125,-0.09547,0.14125,-0.09547,0.13588,-0.10127,-0.31526,1.89830,-0.45114,1.99957,-0.45114,1.99957,0.00000,0.00000,0,0.00031
11.3737,0.18560,-0.06851,0.18560,-0.06851,0.16746,-0.08189,-0.31985,1.90104,-0.48731,1.98293,-0.48731,1.98293,0.00000,0.00000,0,0.00033
11.4772,0.19472,-0.06905,0.19472,-0.06905,0.18757,-0.07128,-0.32527,1.90327,-0.51284,1.97455,-0.51284,1.97455,0.00000,0.00000,0,0.00028
11.5785,0.19679,-0.06941,0.19679,-0.06941,0.19448,-0.06987,-0.33104,1.90538,-0.52552,1.97524,-0.52552,1.97524,0.00000,0.00000,0,0.00026
11.6803,0.19886,-0.06873,0.19886,-0.06873,0.19840,-0.06928,-0.33697,1.90746,-0.53537,1.97674,-0.53537,1.97674,0.00000,0.00000,0,0.00027
11.7810,0.19699,-0.06569,0.19699,-0.06569,0.19831,-0.06699,-0.34293,1.90951,-0.54124,1.97649,-0.54124,1.97649,0.00000,0.00000,0,0.00032
11.8816,0.19555,-0.06187,0.19555,-0.06187,0.19666,-0.06336,-0.34885,1.91145,-0.54551,1.97481,-0.54551,1.97481,0.00000,0.00000,0,0.00028
11.9825,0.19411,-0.05727,0.19411,-0.05727,0.19506,-0.05966,-0.35472,1.91330,-0.54978,1.97296,-0.54978,1.97296,0.00000,0.00000,0,0.00029
12.0841,0.19567,-0.05102,0.19567,-0.05102,0.19485,-0.05363,-0.36056,1.91497,-0.55541,1.96860,-0.55541,1.96860,0.00000,0.00000,0,0.00047
12.1868,0.19477,-0.04626,0.19477,-0.04626,0.19563,-0.04891,-0.36644,1.91650,-0.56207,1.96541,-0.56207,1.96541,0.00000,0.00000,0,0.00027
12.2875,0.19619,-0.04166,0.19619,-0.04166,0.19528,-0.04321,-0.37229,1.91786,-0.56757,1.96107,-0.56757,1.96107,0.00000,0.00000,0,0.00031
12.3890,0.19686,-0.03499,0.19686,-0.03499,0.19628,-0.03726,-0.37816,1.91904,-0.57444,1.95630,-0.57444,1.95630,0.00000,0.00000,0,0.00029
12.4906,0.19611,-0.03351,0.19611,-0.03351,0.19625,-0.03348,-0.38405,1.92008,-0.58030,1.95356,-0.58030,1.95356,0.00000,0.00000,0,0.00024
12.5929,0.19240,-0.03282,0.19240,-0.03282,0.19333,-0.03340,-0.38988,1.92108,-0.58321,1.95448,-0.58321,1.95448,0.00000,0.00000,0,0.00029
12.6942,0.18990,-0.02694,0.18990,-0.02694,0.19080,-0.02912,-0.39563,1.92201,-0.58643,1.95114,-0.58643,1.95114,0.00000,0.00000,0,0.00025
12.7965,0.18610,-0.01783,0.18610,-0.01783,0.18732,-0.02151,-0.40129,1.92275,-0.58861,1.94426,-0.58861,1.94426,0.00000,0.00000,0,0.00043
12.8968,0.19233,-0.00338,0.19233,-0.00338,0.18935,-0.01024,-0.40693,1.92275,-0.59628,1.93299,-0.59628,1.93299,0.00000,0.00000,32,0.00028
12.9991,0.19526,0.01143,0.19526,0.01143,0.19390,0.00443,-0.41268,1.92275,-0.60658,1.91833,-0.60658,1.91833,0.00000,0.00000,32,0.00027
13.1001,0.19435,0.02377,0.19435,0.02377,0.19458,0.01776,-0.41853,1.92275,-0.61311,1.90500,-0.61311,1.90500,0.00000,0.00000,32,0.00025
13.2011,0.19185,0.03534,0.19185,0.03534,0.19298,0.02996,-0.42434,1.92199,-0.61732,1.89203,-0.61732,1.89203,0.00000,0.00000,0,0.00029
13.3038,0.19224,0.04879,0.19224,0.04879,0.19288,0.04230,-0.43013,1.92087,-0.62301,1.87857,-0.62301,1.87857,0.00000,0.00000,0,0.00029
13.4056,0.19923,0.08587,0.19923,0.08587,0.19506,0.06828,-0.43593,1.91921,-0.63098,1.85093,-0.63098,1.85093,0.00000,0.00000,0,0.00047
13.5072,0.20573,0.11882,0.20573,0.11882,0.20290,0.10496,-0.44191,1.91648,-0.64481,1.81152,-0.64481,1.81152,0.00000,0.00000,0,0.00046
13.6079,0.21012,0.13513,0.21012,0.13513,0.20793,0.12673,-0.44810,1.91290,-0.65603,1.78617,-0.65603,1.78617,0.00000,0.00000,0,0.00036
13.7099,0.20817,0.14655,0.20817,0.14655,0.20826,0.14174,-0.45435,1.90881,-0.66261,1.76707,-0.66261,1.76707,0.00000,0.00000,0,0.00031
13.8119,0.20269,0.14934,0.20269,0.14934,0.20590,0.14782,-0.46056,1.90443,-0.66646,1.75661,-0.66646,1.75661,0.00000,0.00000,0,0.00033
13.9134,0.20268,0.15086,0.20268,0.15086,0.20346,0.14998,-0.46670,1.89995,-0.67016,1.74997,-0.67016,1.74997,0.00000,0.00000,0,0.00028
14.0142,0.19917,0.14897,0.19917,0.14897,0.20098,0.14945,-0.47275,1.89546,-0.67373,1.74601,-0.67373,1.74601,0.00000,0.00000,0,0.00030
14.1155,0.19792,0.14437,0.19792,0.14437,0.19930,0.14585,-0.47876,1.89104,-0.67806,1.74519,-0.67806,1.74519,0.00000,0.00000,0,0.00027
14.2171,0.19364,0.14081,0.19364,0.14081,0.19477,0.14266,-0.48465,1.88672,-0.67943,1.74406,-0.67943,1.74406,0.00000,0.00000,0,0.00128
14.3168,0.18983,0.13947,0.18983,0.13947,0.19223,0.14008,-0.49045,1.88250,-0.68268,1.74242,-0.68268,1.74242,0.00000,0.00000,0,0.00030
14.4191,0.19440,0.13899,0.19440,0.13899,0.19300,0.13990,-0.49623,1.87829,-0.68922,1.73839,-0.68922,1.73839,0.00000,0.00000,0,0.00033
14.5206,0.19418,0.14147,0.19418,0.14147,0.19361,0.14085,-0.50202,1.87408,-0.69563,1.73323,-0.69563,1.73323,0.00000,0.00000,0,0.00100
14.6209,0.18941,0.14192,0.18941,0.14192,0.19146,0.14161,-0.50780,1.86984,-0.69925,1.72824,-0.69925,1.72824,0.00000,0.00000,0,0.00032
14.7214,0.19098,0.14230,0.19098,0.14230,0.18897,0.14190,-0.51347,1.86558,-0.70244,1.72368,-0.70244,1.72368,0.00000,0.00000,0,0.00037
14.8218,0.18920,0.14211,0.18920,0.14211,0.18975,0.14202,-0.51917,1.86132,-0.70891,1.71930,-0.70891,1.71930,0.00000,0.00000,0,0.00031
14.9221,0.19200,0.14339,0.19200,0.14339,0.19191,0.14261,-0.52491,1.85706,-0.71682,1.71445,-0.71682,1.71445,0.00000,0.00000,0,0.00026
15.0248,0.19139,0.14229,0.19139,0.14229,0.19131,0.14290,-0.53065,1.85276,-0.72195,1.70986,-0.72195,1.70986,0.00000,0.00000,0,0.00031
15.1269,0.18977,0.14103,0.18977,0.14103,0.19064,0.14125,-0.53637,1.84851,-0.72701,1.70727,-0.72701,1.70727,0.00000,0.00000,0,0.00031
15.2304,0.17327,0.14917,0.17327,0.14917,0.18376,0.14740,-0.54204,1.84419,-0.72580,1.69679,-0.72580,1.69679,0.00000,0.00000,0,0.00090
15.3306,0.17118,0.15433,0.17118,0.15433,0.17554,0.15392,-0.54739,1.83963,-0.72293,1.68571,-0.72293,1.68571,0.00000,0.00000,0,0.00028
15.4314,0.17515,0.16026,0.17515,0.16026,0.17459,0.15863,-0.55263,1.83491,-0.72722,1.67629,-0.72722,1.67629,0.00000,0.00000,0,0.00034
15.5334,0.16731,0.16192,0.16731,0.16192,0.16980,0.16113,-0.55779,1.83010,-0.72759,1.66898,-0.72759,1.66898,0.00000,0.00000,0,0.00078
15.6354,0.16682,0.16263,0.16682,0.16263,0.16756,0.16235,-0.56283,1.82524,-0.73039,1.66290,-0.73039,1.66290,0.00000,0.00000,0,0.00091
