t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
2.0286,0.18854,-0.08119,0.18854,-0.08119,0.18526,-0.08522,-0.25579,1.89087,-0.44105,1.97609,-0.44105,1.97609,0.00000,0.00000,0,0.00022
2.1322,0.19266,-0.07673,0.19266,-0.07673,0.19071,-0.07851,-0.26145,1.89329,-0.45216,1.97180,-0.45216,1.97180,0.00000,0.00000,0,0.00077
2.2329,0.19177,-0.07632,0.19177,-0.07632,0.19172,-0.07681,-0.26720,1.89561,-0.45892,1.97241,-0.45892,1.97241,0.00000,0.00000,0,0.00027
2.3334,0.19331,-0.07230,0.19331,-0.07230,0.19255,-0.07369,-0.27296,1.89786,-0.46551,1.97155,-0.46551,1.97155,0.00000,0.00000,0,0.00026
2.4361,0.18875,-0.06970,0.18875,-0.06970,0.19043,-0.07066,-0.27870,1.90001,-0.46913,1.97067,-0.46913,1.97067,0.00000,0.00000,0,0.00091
2.5404,0.19232,-0.07109,0.19232,-0.07109,0.19113,-0.07067,-0.28442,1.90212,-0.47554,1.97279,-0.47554,1.97279,0.00000,0.00000,0,0.00026
2.6432,0.18835,-0.06777,0.18835,-0.06777,0.18965,-0.06987,-0.29013,1.90425,-0.47978,1.97412,-0.47978,1.97412,0.00000,0.00000,0,0.00032
2.7448,0.19062,-0.06630,0.19062,-0.06630,0.18912,-0.06715,-0.29579,1.90628,-0.48491,1.97343,-0.48491,1.97343,0.00000,0.00000,0,0.00030
2.8457,0.19237,-0.06621,0.19237,-0.06621,0.19084,-0.06648,-0.30149,1.90828,-0.49233,1.97477,-0.49233,1.97477,0.00000,0.00000,0,0.00027
2.9492,0.19952,-0.06251,0.19952,-0.06251,0.19677,-0.06390,-0.30732,1.91023,-0.50409,1.97412,-0.50409,1.97412,0.00000,0.00000,0,0.00026
3.0500,0.20229,-0.05988,0.20229,-0.05988,0.20074,-0.06153,-0.31330,1.91211,-0.51405,1.97364,-0.51405,1.97364,0.00000,0.00000,0,0.00031
3.1505,0.19988,-0.05891,0.19988,-0.05891,0.20123,-0.05963,-0.31935,1.91391,-0.52058,1.97355,-0.52058,1.97355,0.00000,0.00000,0,0.00027
3.2510,0.20162,-0.05618,0.20162,-0.05618,0.20198,-0.05751,-0.32541,1.91566,-0.52738,1.97318,-0.52738,1.97318,0.00000,0.00000,0,0.00032
3.3527,0.19852,-0.05205,0.19852,-0.05205,0.19930,-0.05455,-0.33141,1.91734,-0.53071,1.97190,-0.53071,1.97190,0.00000,0.00000,0,0.00086
3.4576,0.20047,-0.04943,0.20047,-0.04943,0.20076,-0.05120,-0.33742,1.91892,-0.53818,1.97013,-0.53818,1.97013,0.00000,0.00000,0,0.00341
3.5570,0.20250,-0.04341,0.20250,-0.04341,0.20174,-0.04640,-0.34346,1.92038,-0.54520,1.96678,-0.54520,1.96678,0.00000,0.00000,0,0.00038
3.6583,0.20292,-0.03448,0.20292,-0.03448,0.20263,-0.03989,-0.34953,1.92167,-0.55215,1.96156,-0.55215,1.96156,0.00000,0.00000,0,0.00042
3.7606,0.20705,0.02870,0.20705,0.02870,0.20591,-0.00018,-0.35568,1.92220,-0.56159,1.92239,-0.56159,1.92239,0.00000,0.00000,32,0.00094
3.8625,0.20839,0.05666,0.20839,0.05666,0.20705,0.04542,-0.36187,1.92134,-0.56892,1.87593,-0.56892,1.87593,0.00000,0.00000,0,0.00102
3.9622,0.20825,0.05747,0.20825,0.05747,0.20868,0.05554,-0.36812,1.91977,-0.57681,1.86422,-0.57681,1.86422,0.00000,0.00000,0,0.00029
4.0634,0.21208,0.05927,0.21208,0.05927,0.21144,0.05849,-0.37443,1.91805,-0.58587,1.85956,-0.58587,1.85956,0.00000,0.00000,0,0.00037
4.1652,0.20798,0.05931,0.20798,0.05931,0.21022,0.05889,-0.38078,1.91629,-0.59100,1.85740,-0.59100,1.85740,0.00000,0.00000,0,0.00035
4.2684,0.20793,0.06208,0.20793,0.06208,0.20851,0.06069,-0.38705,1.91450,-0.59557,1.85381,-0.59557,1.85381,0.00000,0.00000,0,0.00028
4.3693,0.20603,0.06072,0.20603,0.06072,0.20746,0.06147,-0.39331,1.91264,-0.60077,1.85118,-0.60077,1.85118,0.00000,0.00000,0,0.00027
4.4710,0.19555,0.06783,0.19555,0.06783,0.20078,0.06255,-0.39942,1.91082,-0.60020,1.84827,-0.60020,1.84827,0.00000,0.00000,0,0.00025
4.5722,0.18796,0.07345,0.18796,0.07345,0.19066,0.07091,-0.40523,1.90879,-0.59589,1.83787,-0.59589,1.83787,0.00000,0.00000,0,0.00027
4.6732,0.18830,0.07519,0.18830,0.07519,0.18741,0.07424,-0.41087,1.90659,-0.59827,1.83236,-0.59827,1.83236,0.00000,0.00000,0,0.00049
4.7734,0.18977,0.07606,0.18977,0.07606,0.18909,0.07554,-0.41652,1.90434,-0.60561,1.82880,-0.60561,1.82880,0.00000,0.00000,0,0.00024
4.8754,0.18718,0.07745,0.18718,0.07745,0.18824,0.07688,-0.42218,1.90205,-0.61042,1.82517,-0.61042,1.82517,0.00000,0.00000,0,0.00028
4.9779,0.18667,0.07673,0.18667,0.07673,0.18772,0.07695,-0.42783,1.89974,-0.61555,1.82279,-0.61555,1.82279,0.00000,0.00000,0,0.00031
5.0800,0.18309,0.07965,0.18309,0.07965,0.18479,0.07837,-0.43340,1.89741,-0.61820,1.81904,-0.61820,1.81904,0.00000,0.00000,0,0.00030
5.1804,0.18270,0.08381,0.18270,0.08381,0.18285,0.08136,-0.43891,1.89502,-0.62176,1.81366,-0.62176,1.81366,0.00000,0.00000,0,0.00027
5.2808,0.17479,0.08500,0.17479,0.08500,0.17808,0.08354,-0.44433,1.89254,-0.62241,1.80900,-0.62241,1.80900,0.00000,0.00000,0,0.00026
5.3828,0.17612,0.08514,0.17612,0.08514,0.17585,0.08424,-0.44962,1.89002,-0.62547,1.80579,-0.62547,1.80579,0.00000,0.00000,0,0.00033
5.4843,0.17507,0.08976,0.17507,0.08976,0.17531,0.08754,-0.45488,1.88744,-0.63019,1.79990,-0.63019,1.79990,0.00000,0.00000,0,0.00029
5.5856,0.17082,0.09131,0.17082,0.09131,0.17210,0.08977,-0.46008,1.88478,-0.63218,1.79501,-0.63218,1.79501,0.00000,0.00000,0,0.00026
5.6880,0.17195,0.09467,0.17195,0.09467,0.17178,0.09258,-0.46523,1.88204,-0.63701,1.78946,-0.63701,1.78946,0.00000,0.00000,0,0.00040
5.7900,0.17185,0.09748,0.17185,0.09748,0.17087,0.09599,-0.47036,1.87920,-0.64123,1.78321,-0.64123,1.78321,0.00000,0.00000,0,0.00029
5.8911,0.15881,0.11446,0.15881,0.11446,0.16471,0.10638,-0.47542,1.87618,-0.64013,1.76980,-0.64013,1.76980,0.00000,0.00000,0,0.00029
5.9915,0.15083,0.12137,0.15083,0.12137,0.15392,0.11776,-0.48014,1.87275,-0.63406,1.75499,-0.63406,1.75499,0.00000,0.00000,0,0.00027
6.0944,0.14320,0.12252,0.14320,0.12252,0.14687,0.12139,-0.48463,1.86914,-0.63150,1.74775,-0.63150,1.74775,0.00000,0.00000,0,0.00094
6.1958,0.14109,0.12373,0.14109,0.12373,0.14258,0.12265,-0.48895,1.86548,-0.63153,1.74282,-0.63153,1.74282,0.00000,0.00000,0,0.00097
6.2958,0.13748,0.12360,0.13748,0.12360,0.13886,0.12357,-0.49316,1.86178,-0.63201,1.73821,-0.63201,1.73821,0.00000,0.00000,0,0.00026
6.3984,0.13462,0.12579,0.13462,0.12579,0.13576,0.12525,-0.49726,1.85804,-0.63303,1.73279,-0.63303,1.73279,0.00000,0.00000,0,0.00026
6.5006,0.13537,0.12450,0.13537,0.12450,0.13455,0.12462,-0.50130,1.85429,-0.63585,1.72967,-0.63585,1.72967,0.00000,0.00000,0,0.00071
6.6024,0.13540,0.12620,0.13540,0.12620,0.13486,0.12565,-0.50534,1.85054,-0.64020,1.72489,-0.64020,1.72489,0.00000,0.00000,0,0.00032
6.7033,0.13128,0.12783,0.13128,0.12783,0.13226,0.12730,-0.50932,1.84673,-0.64158,1.71943,-0.64158,1.71943,0.00000,0.00000,0,0.00027
6.8075,0.13120,0.12944,0.13120,0.12944,0.13135,0.12826,-0.51327,1.84290,-0.64462,1.71464,-0.64462,1.71464,0.00000,0.00000,0,0.00040
6.9091,0.12621,0.12756,0.12621,0.12756,0.12903,0.12886,-0.51719,1.83903,-0.64622,1.71017,-0.64622,1.71017,0.00000,0.00000,0,0.00031
7.0120,0.12366,0.13085,0.12366,0.13085,0.12530,0.12999,-0.52099,1.83514,-0.64629,1.70516,-0.64629,1.70516,0.00000,0.00000,0,0.00097
7.1142,0.12318,0.12715,0.12318,0.12715,0.12333,0.12810,-0.52471,1.83127,-0.64804,1.70317,-0.64804,1.70317,0.00000,0.00000,0,0.00120
7.2141,0.12022,0.12828,0.12022,0.12828,0.12069,0.12823,-0.52836,1.82743,-0.64904,1.69920,-0.64904,1.69920,0.00000,0.00000,0,0.00034
7.3152,0.12212,0.13123,0.12212,0.13123,0.12132,0.13059,-0.53199,1.82354,-0.65330,1.69295,-0.65330,1.69295,0.00000,0.00000,0,0.00024
7.4199,0.12364,0.13730,0.12364,0.13730,0.12317,0.13575,-0.53566,1.81953,-0.65883,1.68378,-0.65883,1.68378,0.00000,0.00000,0,0.00027
7.5209,0.12295,0.13710,0.12295,0.13710,0.12367,0.13661,-0.53938,1.81544,-0.66305,1.67883,-0.66305,1.67883,0.00000,0.00000,0,0.00028
7.6216,0.12678,0.13840,0.12678,0.13840,0.12475,0.13713,-0.54309,1.81135,-0.66785,1.67422,-0.66785,1.67422,0.00000,0.00000,0,0.00028
7.7232,0.12421,0.14162,0.12421,0.14162,0.12428,0.14057,-0.54683,1.80717,-0.67111,1.66660,-0.67111,1.66660,0.00000,0.00000,0,0.00036
7.8253,0.12710,0.14224,0.12710,0.14224,0.12679,0.14221,-0.55061,1.80291,-0.67739,1.66070,-0.67739,1.66070,0.00000,0.00000,0,0.00072
7.9255,0.12815,0.14402,0.12815,0.14402,0.12738,0.14379,-0.55442,1.79861,-0.68181,1.65482,-0.68181,1.65482,0.00000,0.00000,0,0.00029
8.0269,0.12800,0.14397,0.12800,0.14397,0.12854,0.14412,-0.55827,1.79429,-0.68680,1.65017,-0.68680,1.65017,0.00000,0.00000,0,0.00030
8.1276,0.12980,0.14608,0.12980,0.14608,0.12942,0.14588,-0.56214,1.78993,-0.69155,1.64405,-0.69155,1.64405,0.00000,0.00000,0,0.00027
8.2303,0.12834,0.14692,0.12834,0.14692,0.12834,0.14627,-0.56600,1.78555,-0.69433,1.63928,-0.69433,1.63928,0.00000,0.00000,0,0.00069
8.3344,0.13022,0.15049,0.13022,0.15049,0.12980,0.14882,-0.56986,1.78113,-0.69967,1.63231,-0.69967,1.63231,0.00000,0.00000,0,0.00199
8.4331,0.12738,0.15166,0.12738,0.15166,0.12796,0.15062,-0.57373,1.77663,-0.70168,1.62601,-0.70168,1.62601,0.00000,0.00000,0,0.00027
8.5360,0.12501,0.15466,0.12501,0.15466,0.12633,0.15391,-0.57754,1.77204,-0.70388,1.61813,-0.70388,1.61813,0.00000,0.00000,0,0.00040
8.6379,0.12329,0.15754,0.12329,0.15754,0.12395,0.15666,-0.58128,1.76737,-0.70524,1.61071,-0.70524,1.61071,0.00000,0.00000,0,0.00027
8.7403,0.12017,0.16129,0.12017,0.16129,0.12090,0.15939,-0.58496,1.76263,-0.70586,1.60324,-0.70586,1.60324,0.00000,0.00000,0,0.00027
8.8419,0.11211,0.16407,0.11211,0.16407,0.11522,0.16279,-0.58849,1.75778,-0.70371,1.59499,-0.70371,1.59499,0.00000,0.00000,0,0.00029
8.9430,0.11573,0.16967,0.11573,0.16967,0.11611,0.16749,-0.59197,1.75281,-0.70808,1.58532,-0.70808,1.58532,0.00000,0.00000,0,0.00034
9.0455,0.10941,0.17199,0.10941,0.17199,0.11259,0.17130,-0.59539,1.74771,-0.70798,1.57641,-0.70798,1.57641,0.00000,0.00000,0,0.00034
9.1488,0.11106,0.17582,0.11106,0.17582,0.11061,0.17369,-0.59872,1.74253,-0.70933,1.56884,-0.70933,1.56884,0.00000,0.00000,0,0.00031
9.2519,0.10534,0.17855,0.10534,0.17855,0.10755,0.17719,-0.60199,1.73726,-0.70954,1.56006,-0.70954,1.56006,0.00000,0.00000,0,0.00033
9.3529,0.09976,0.18108,0.09976,0.18108,0.10277,0.18025,-0.60514,1.73188,-0.70791,1.55164,-0.70791,1.55164,0.00000,0.00000,0,0.00029
9.4552,0.09299,0.18149,0.09299,0.18149,0.09681,0.18171,-0.60813,1.72644,-0.70494,1.54474,-0.70494,1.54474,0.00000,0.00000,0,0.00027
9.5602,0.08068,0.18582,0.08068,0.18582,0.08643,0.18421,-0.61085,1.72096,-0.69728,1.53675,-0.69728,1.53675,0.00000,0.00000,0,0.00035
9.6611,0.07004,0.18989,0.07004,0.18989,0.07596,0.18811,-0.61326,1.71536,-0.68922,1.52725,-0.68922,1.52725,0.00000,0.00000,0,0.00041
9.7622,0.05094,0.20193,0.05094,0.20193,0.05976,0.19492,-0.61526,1.70963,-0.67502,1.51472,-0.67502,1.51472,0.00000,0.00000,0,0.00031
9.8645,-0.08356,0.26751,-0.08356,0.26751,-0.04365,0.24320,-0.61529,1.70289,-0.57164,1.45969,-0.57164,1.45969,0.00000,0.00000,0,0.00029
9.9670,-0.07981,0.26208,-0.07981,0.26208,-0.07052,0.25746,-0.61349,1.69518,-0.54296,1.43772,-0.54296,1.43772,0.00000,0.00000,0,0.00027
10.0675,-0.10809,0.25172,-0.10809,0.25172,-0.09289,0.25639,-0.61100,1.68738,-0.51811,1.43099,-0.51811,1.43099,0.00000,0.00000,0,0.00026
10.1695,-0.12880,0.23884,-0.12880,0.23884,-0.11956,0.24443,-0.60771,1.67989,-0.48814,1.43546,-0.48814,1.43546,0.00000,0.00000,0,0.00026
10.2704,-0.13852,0.23281,-0.13852,0.23281,-0.13442,0.23587,-0.60383,1.67273,-0.46941,1.43685,-0.46941,1.43685,0.00000,0.00000,0,0.00024
10.3718,-0.15085,0.23080,-0.15085,0.23080,-0.14610,0.23156,-0.59957,1.66574,-0.45347,1.43418,-0.45347,1.43418,0.00000,0.00000,0,0.00056
10.4728,-0.14491,0.22532,-0.14491,0.22532,-0.14760,0.22848,-0.59513,1.65883,-0.44753,1.43035,-0.44753,1.43035,0.00000,0.00000,0,0.00025
10.5771,-0.15066,0.21959,-0.15066,0.21959,-0.14909,0.22145,-0.59069,1.65212,-0.44160,1.43067,-0.44160,1.43067,0.00000,0.00000,0,0.00213
10.6778,-0.15195,0.21298,-0.15195,0.21298,-0.15060,0.21607,-0.58619,1.64557,-0.43559,1.42950,-0.43559,1.42950,0.00000,0.00000,0,0.00027
10.7790,-0.15058,0.17802,-0.15058,0.17802,-0.15018,0.18795,-0.58167,1.63959,-0.43149,1.45164,-0.43149,1.45164,0.00000,0.00000,0,0.00026
10.8812,-0.15448,0.17559,-0.15448,0.17559,-0.15462,0.17926,-0.57705,1.63412,-0.42243,1.45486,-0.42243,1.45486,0.00000,0.00000,0,0.00034
10.9848,-0.15747,0.17702,-0.15747,0.17702,-0.15644,0.17698,-0.57237,1.62879,-0.41593,1.45182,-0.41593,1.45182,0.00000,0.00000,0,0.00028
11.0863,-0.16656,0.17143,-0.16656,0.17143,-0.16121,0.17384,-0.56761,1.62353,-0.40640,1.44969,-0.40640,1.44969,0.00000,0.00000,0,0.00062
11.1882,-0.21843,0.15526,-0.21843,0.15526,-0.19886,0.16129,-0.56216,1.61853,-0.36331,1.45724,-0.36331,1.45724,0.00000,0.00000,0,0.00028
11.2886,-0.23383,0.14595,-0.23383,0.14595,-0.22458,0.15069,-0.55569,1.61389,-0.33111,1.46320,-0.33111,1.46320,0.00000,0.00000,0,0.00024
11.3901,-0.23811,0.12899,-0.23811,0.12899,-0.23558,0.13585,-0.54871,1.60963,-0.31312,1.47379,-0.31312,1.47379,0.00000,0.00000,0,0.00030
11.4908,-0.23119,0.12030,-0.23119,0.12030,-0.23299,0.12472,-0.54167,1.60576,-0.30868,1.48104,-0.30868,1.48104,0.00000,0.00000,0,0.00031
11.5918,-0.21846,0.10990,-0.21846,0.10990,-0.22320,0.11448,-0.53485,1.60221,-0.31165,1.48773,-0.31165,1.48773,0.00000,0.00000,0,0.00039
11.6938,-0.20704,0.10161,-0.20704,0.10161,-0.21255,0.10631,-0.52834,1.59892,-0.31579,1.49261,-0.31579,1.49261,0.00000,0.00000,0,0.00034
11.7978,-0.20128,0.08901,-0.20128,0.08901,-0.20552,0.09473,-0.52209,1.59592,-0.31657,1.50119,-0.31657,1.50119,0.00000,0.00000,0,0.00089
11.8986,-0.19602,0.08229,-0.19602,0.08229,-0.19858,0.08539,-0.51605,1.59326,-0.31747,1.50788,-0.31747,1.50788,0.00000,0.00000,0,0.00032
12.0001,-0.18871,0.07424,-0.18871,0.07424,-0.19177,0.07787,-0.51022,1.59083,-0.31845,1.51296,-0.31845,1.51296,0.00000,0.00000,0,0.00026
12.1021,-0.18370,0.07146,-0.18370,0.07146,-0.18572,0.07357,-0.50458,1.58858,-0.31887,1.51500,-0.31887,1.51500,0.00000,0.00000,0,0.00026
12.2037,-0.17764,0.06729,-0.17764,0.06729,-0.18024,0.06942,-0.49911,1.58644,-0.31887,1.51702,-0.31887,1.51702,0.00000,0.00000,0,0.00024
12.3073,-0.17816,0.06455,-0.17816,0.06455,-0.17881,0.06610,-0.49373,1.58442,-0.31493,1.51832,-0.31493,1.51832,0.00000,0.00000,0,0.00036
12.4079,-0.17528,0.05949,-0.17528,0.05949,-0.17632,0.06175,-0.48841,1.58252,-0.31209,1.52076,-0.31209,1.52076,0.00000,0.00000,0,0.00036
12.5096,-0.17661,0.05068,-0.17661,0.05068,-0.17592,0.05473,-0.48314,1.58078,-0.30722,1.52606,-0.30722,1.52606,0.00000,0.00000,0,0.00034
12.6116,-0.18114,0.01074,-0.18114,0.01074,-0.17871,0.03133,-0.47782,1.57947,-0.29911,1.54814,-0.29911,1.54814,0.00000,0.00000,0,0.00036
12.7130,-0.18406,-0.00471,-0.18406,-0.00471,-0.18442,0.00269,-0.47232,1.57934,-0.28790,1.57665,-0.28790,1.57665,0.00000,0.00000,32,0.00030
12.8137,-0.18121,-0.00846,-0.18121,-0.00846,-0.18359,-0.00536,-0.46680,1.57934,-0.28321,1.58471,-0.28321,1.58471,0.00000,0.00000,32,0.00027
12.9143,-0.18175,-0.01385,-0.18175,-0.01385,-0.18170,-0.01082,-0.46134,1.57934,-0.27965,1.59017,-0.27965,1.59017,0.00000,0.00000,32,0.00036
13.0178,-0.17919,-0.01222,-0.17919,-0.01222,-0.18096,-0.01288,-0.45590,1.57934,-0.27494,1.59223,-0.27494,1.59223,0.00000,0.00000,32,0.00027
13.1205,-0.17834,-0.00847,-0.17834,-0.00847,-0.17806,-0.00951,-0.45054,1.57934,-0.27247,1.58885,-0.27247,1.58885,0.00000,0.00000,32,0.00078
13.2210,-0.16991,-0.00705,-0.16991,-0.00705,-0.17311,-0.00804,-0.44527,1.57934,-0.27217,1.58738,-0.27217,1.58738,0.00000,0.00000,32,0.00026
13.3221,-0.16608,-0.00688,-0.16608,-0.00688,-0.16873,-0.00678,-0.44016,1.57934,-0.27143,1.58612,-0.27143,1.58612,0.00000,0.00000,32,0.00030
13.4233,-0.16552,-0.00651,-0.16552,-0.00651,-0.16589,-0.00621,-0.43516,1.57934,-0.26928,1.58555,-0.26928,1.58555,0.00000,0.00000,32,0.00027
13.5264,-0.16694,-0.00677,-0.16694,-0.00677,-0.16654,-0.00690,-0.43019,1.57934,-0.26364,1.58624,-0.26364,1.58624,0.00000,0.00000,32,0.00110
13.6269,-0.16782,-0.00840,-0.16782,-0.00840,-0.16804,-0.00718,-0.42516,1.57934,-0.25712,1.58652,-0.25712,1.58652,0.00000,0.00000,32,0.00038
13.7275,-0.16664,-0.00959,-0.16664,-0.00959,-0.16718,-0.00917,-0.42014,1.57934,-0.25296,1.58852,-0.25296,1.58852,0.00000,0.00000,32,0.00026
13.8281,-0.16542,-0.01143,-0.16542,-0.01143,-0.16687,-0.01079,-0.41512,1.57934,-0.24825,1.59013,-0.24825,1.59013,0.00000,0.00000,32,0.00029
13.9293,-0.16212,-0.00857,-0.16212,-0.00857,-0.16346,-0.01009,-0.41018,1.57934,-0.24672,1.58943,-0.24672,1.58943,0.00000,0.00000,32,0.00025
14.0306,-0.15777,-0.00844,-0.15777,-0.00844,-0.15925,-0.00884,-0.40536,1.57934,-0.24611,1.58819,-0.24611,1.58819,0.00000,0.00000,32,0.00025
14.1310,-0.15692,-0.00816,-0.15692,-0.00816,-0.15732,-0.00817,-0.40062,1.57934,-0.24330,1.58751,-0.24330,1.58751,0.00000,0.00000,32,0.00027
14.2329,-0.15911,-0.00910,-0.15911,-0.00910,-0.15781,-0.00901,-0.39590,1.57934,-0.23809,1.58835,-0.23809,1.58835,0.00000,0.00000,32,0.00025
14.3352,-0.15899,-0.00698,-0.15899,-0.00698,-0.15930,-0.00839,-0.39113,1.57934,-0.23183,1.58773,-0.23183,1.58773,0.00000,0.00000,32,0.00026
14.4355,-0.16189,-0.00726,-0.16189,-0.00726,-0.16029,-0.00714,-0.38634,1.57934,-0.22605,1.58648,-0.22605,1.58648,0.00000,0.00000,32,0.00025
14.5370,-0.15534,-0.00453,-0.15534,-0.00453,-0.15761,-0.00592,-0.38157,1.57934,-0.22396,1.58526,-0.22396,1.58526,0.00000,0.00000,32,0.00030
14.6416,-0.15172,-0.00784,-0.15172,-0.00784,-0.15343,-0.00684,-0.37692,1.57934,-0.22348,1.58619,-0.22348,1.58619,0.00000,0.00000,32,0.00098
14.7420,-0.15474,-0.00851,-0.15474,-0.00851,-0.15412,-0.00820,-0.37230,1.57934,-0.21819,1.58754,-0.21819,1.58754,0.00000,0.00000,32,0.00026
14.8433,-0.15121,-0.00607,-0.15121,-0.00607,-0.15342,-0.00706,-0.36767,1.57934,-0.21425,1.58641,-0.21425,1.58641,0.00000,0.00000,32,0.00043
14.9470,-0.15262,-0.01128,-0.15262,-0.01128,-0.15279,-0.00982,-0.36309,1.57934,-0.21030,1.58916,-0.21030,1.58916,0.00000,0.00000,32,0.00030
15.0482,-0.15629,-0.01575,-0.15629,-0.01575,-0.15520,-0.01401,-0.35846,1.57934,-0.20326,1.59335,-0.20326,1.59335,0.00000,0.00000,32,0.00029
15.1498,-0.15477,-0.01727,-0.15477,-0.01727,-0.15533,-0.01662,-0.35381,1.57934,-0.19848,1.59596,-0.19848,1.59596,0.00000,0.00000,32,0.00027
15.2514,-0.07504,-0.00595,-0.07504,-0.00595,-0.11707,-0.00584,-0.34955,1.57934,-0.23248,1.58518,-0.23248,1.58518,0.00000,0.00000,32,0.00028
15.3527,-0.07568,0.00054,-0.07568,0.00054,-0.08120,0.00190,-0.34685,1.57934,-0.26564,1.57745,-0.26564,1.57745,0.00000,0.00000,32,0.00031
15.4548,-0.07076,0.00396,-0.07076,0.00396,-0.07119,0.00478,-0.34465,1.57934,-0.27346,1.57456,-0.27346,1.57456,0.00000,0.00000,32,0.00030
15.5592,-0.06693,0.00768,-0.06693,0.00768,-0.06703,0.00552,-0.34260,1.57934,-0.27557,1.57383,-0.27557,1.57383,0.00000,0.00000,32,0.00264
15.6580,-0.06476,0.00397,-0.06476,0.00397,-0.06536,0.00488,-0.34062,1.57934,-0.27526,1.57447,-0.27526,1.57447,0.00000,0.00000,32,0.00056
15.7600,-0.06586,0.00316,-0.06586,0.00316,-0.06495,0.00360,-0.33867,1.57934,-0.27372,1.57574,-0.27372,1.57574,0.00000,0.00000,32,0.00031
15.8612,-0.06467,0.00067,-0.06467,0.00067,-0.06466,0.00181,-0.33673,1.57934,-0.27206,1.57753,-0.27206,1.57753,0.00000,0.00000,32,0.00064
15.9621,-0.06500,0.00013,-0.06500,0.00013,-0.06527,0.00029,-0.33478,1.57934,-0.26951,1.57905,-0.26951,1.57905,0.00000,0.00000,32,0.00030
