t_s,roll,pitch,err_r,err_p,err_r_filt,err_p_filt,integ_r,integ_p,pi_out_r,pi_out_p,corr_r,corr_p,target_roll,target_pitch,clip_flags,dt_actual
5.3796,-0.07859,-0.04550,-0.07859,-0.04550,-0.07641,-0.04388,-0.43520,1.59724,-0.35879,1.64112,-0.35879,1.64112,0.00000,0.00000,0,0.00030
5.4816,-0.08084,-0.04812,-0.08084,-0.04812,-0.07991,-0.04712,-0.43284,1.59862,-0.35293,1.64574,-0.35293,1.64574,0.00000,0.00000,0,0.00095
5.5821,-0.07899,-0.04879,-0.07899,-0.04879,-0.07878,-0.04769,-0.43046,1.60003,-0.35168,1.64772,-0.35168,1.64772,0.00000,0.00000,0,0.00028
5.6827,-0.07182,-0.04765,-0.07182,-0.04765,-0.07567,-0.04806,-0.42814,1.60147,-0.35247,1.64954,-0.35247,1.64954,0.00000,0.00000,0,0.00026
5.7841,-0.06888,-0.05359,-0.06888,-0.05359,-0.07060,-0.05175,-0.42597,1.60298,-0.35537,1.65473,-0.35537,1.65473,0.00000,0.00000,0,0.00030
5.8853,-0.05900,-0.05638,-0.05900,-0.05638,-0.06258,-0.05475,-0.42400,1.60458,-0.36142,1.65933,-0.36142,1.65933,0.00000,0.00000,0,0.00027
5.9865,-0.05452,-0.06405,-0.05452,-0.06405,-0.05725,-0.06067,-0.42222,1.60633,-0.36497,1.66700,-0.36497,1.66700,0.00000,0.00000,0,0.00028
6.0885,-0.04911,-0.06675,-0.04911,-0.06675,-0.05108,-0.06516,-0.42063,1.60824,-0.36955,1.67339,-0.36955,1.67339,0.00000,0.00000,0,0.00027
6.1912,-0.04890,-0.07065,-0.04890,-0.07065,-0.04993,-0.06924,-0.41912,1.61027,-0.36919,1.67951,-0.36919,1.67951,0.00000,0.00000,0,0.00105
6.2911,-0.04848,-0.07052,-0.04848,-0.07052,-0.04832,-0.07038,-0.41766,1.61237,-0.36935,1.68275,-0.36935,1.68275,0.00000,0.00000,0,0.00028
6.3923,-0.03787,-0.06588,-0.03787,-0.06588,-0.04237,-0.06748,-0.41630,1.61443,-0.37393,1.68191,-0.37393,1.68191,0.00000,0.00000,0,0.00029
6.4957,-0.03537,-0.06762,-0.03537,-0.06762,-0.03733,-0.06779,-0.41513,1.61646,-0.37780,1.68425,-0.37780,1.68425,0.00000,0.00000,0,0.00028
6.5980,-0.03218,-0.07233,-0.03218,-0.07233,-0.03352,-0.06999,-0.41409,1.61851,-0.38057,1.68851,-0.38057,1.68851,0.00000,0.00000,0,0.00027
6.7008,-0.03138,-0.07138,-0.03138,-0.07138,-0.03179,-0.07141,-0.41311,1.62065,-0.38132,1.69206,-0.38132,1.69206,0.00000,0.00000,0,0.00027
6.8019,-0.03090,-0.07215,-0.03090,-0.07215,-0.03134,-0.07226,-0.41216,1.62281,-0.38082,1.69507,-0.38082,1.69507,0.00000,0.00000,0,0.00026
6.9032,-0.03489,-0.07556,-0.03489,-0.07556,-0.03447,-0.07449,-0.41116,1.62502,-0.37670,1.69951,-0.37670,1.69951,0.00000,0.00000,0,0.00029
7.0079,-0.03673,-0.07468,-0.03673,-0.07468,-0.03620,-0.07487,-0.41009,1.62727,-0.37389,1.70213,-0.37389,1.70213,0.00000,0.00000,0,0.00122
7.1110,-0.03189,-0.07559,-0.03189,-0.07559,-0.03521,-0.07504,-0.40900,1.62951,-0.37379,1.70455,-0.37379,1.70455,0.00000,0.00000,0,0.00030
7.2125,-0.02772,-0.07761,-0.02772,-0.07761,-0.02996,-0.07689,-0.40804,1.63180,-0.37809,1.70869,-0.37809,1.70869,0.00000,0.00000,0,0.00028
7.3141,-0.02892,-0.07818,-0.02892,-0.07818,-0.02800,-0.07762,-0.40721,1.63411,-0.37920,1.71174,-0.37920,1.71174,0.00000,0.00000,0,0.00027
7.4158,-0.02622,-0.08074,-0.02622,-0.08074,-0.02732,-0.07974,-0.40636,1.63648,-0.37904,1.71622,-0.37904,1.71622,0.00000,0.00000,0,0.00027
7.5181,-0.02730,-0.08155,-0.02730,-0.08155,-0.02721,-0.08143,-0.40555,1.63891,-0.37834,1.72034,-0.37834,1.72034,0.00000,0.00000,0,0.00035
7.6209,-0.02917,-0.08059,-0.02917,-0.08059,-0.02847,-0.08165,-0.40472,1.64137,-0.37625,1.72302,-0.37625,1.72302,0.00000,0.00000,0,0.00026
7.7238,-0.02952,-0.08123,-0.02952,-0.08123,-0.02843,-0.08133,-0.40387,1.64381,-0.37544,1.72514,-0.37544,1.72514,0.00000,0.00000,0,0.00152
7.8242,-0.02490,-0.07857,-0.02490,-0.07857,-0.02581,-0.07976,-0.40306,1.64622,-0.37725,1.72599,-0.37725,1.72599,0.00000,0.00000,0,0.00028
7.9256,-0.02079,-0.07542,-0.02079,-0.07542,-0.02273,-0.07659,-0.40233,1.64855,-0.37960,1.72514,-0.37960,1.72514,0.00000,0.00000,0,0.00026
8.0278,-0.01328,-0.07074,-0.01328,-0.07074,-0.01624,-0.07247,-0.40208,1.65078,-0.38584,1.72325,-0.38584,1.72325,0.00000,0.00000,16,0.00040
8.1307,-0.00829,-0.06650,-0.00829,-0.06650,-0.01140,-0.06859,-0.40208,1.65288,-0.39068,1.72148,-0.39068,1.72148,0.00000,0.00000,16,0.00028
8.2319,-0.01056,-0.06287,-0.01056,-0.06287,-0.01038,-0.06459,-0.40208,1.65487,-0.39170,1.71946,-0.39170,1.71946,0.00000,0.00000,16,0.00025
8.3327,-0.00815,-0.06060,-0.00815,-0.06060,-0.00808,-0.06185,-0.40208,1.65676,-0.39400,1.71861,-0.39400,1.71861,0.00000,0.00000,16,0.00027
8.4340,-0.00919,-0.05935,-0.00919,-0.05935,-0.00859,-0.06040,-0.40208,1.65859,-0.39349,1.71899,-0.39349,1.71899,0.00000,0.00000,16,0.00033
8.5367,-0.00776,-0.05811,-0.00776,-0.05811,-0.00809,-0.05935,-0.40208,1.66038,-0.39399,1.71973,-0.39399,1.71973,0.00000,0.00000,16,0.00028
8.6382,-0.00666,-0.05525,-0.00666,-0.05525,-0.00818,-0.05699,-0.40208,1.66213,-0.39390,1.71912,-0.39390,1.71912,0.00000,0.00000,16,0.00033
8.7403,-0.00123,-0.05166,-0.00123,-0.05166,-0.00466,-0.05453,-0.40208,1.66380,-0.39742,1.71833,-0.39742,1.71833,0.00000,0.00000,16,0.00026
8.8411,0.00570,-0.04413,0.00570,-0.04413,0.00251,-0.04720,-0.40208,1.66529,-0.40459,1.71249,-0.40459,1.71249,0.00000,0.00000,16,0.00026
8.9435,0.00788,-0.03295,0.00788,-0.03295,0.00647,-0.03834,-0.40208,1.66657,-0.40855,1.70490,-0.40855,1.70490,0.00000,0.00000,16,0.00112
9.0430,0.01305,-0.01019,0.01305,-0.01019,0.01061,-0.02070,-0.40208,1.66742,-0.41269,1.68813,-0.41269,1.68813,0.00000,0.00000,16,0.00032
9.1455,0.02308,0.02118,0.02308,0.02118,0.01904,0.00931,-0.40208,1.66742,-0.42112,1.65812,-0.42112,1.65812,0.00000,0.00000,48,0.00026
9.2486,0.02514,0.02579,0.02514,0.02579,0.02345,0.02215,-0.40274,1.66717,-0.42619,1.64502,-0.42619,1.64502,0.00000,0.00000,0,0.00036
9.3509,0.02854,0.03004,0.02854,0.03004,0.02651,0.02775,-0.40349,1.66640,-0.43001,1.63865,-0.43001,1.63865,0.00000,0.00000,0,0.00049
9.4525,0.02862,0.03023,0.02862,0.03023,0.02899,0.03036,-0.40436,1.66551,-0.43334,1.63515,-0.43334,1.63515,0.00000,0.00000,0,0.00030
9.5535,0.03134,0.03021,0.03134,0.03021,0.03069,0.03059,-0.40526,1.66459,-0.43594,1.63400,-0.43594,1.63400,0.00000,0.00000,0,0.00026
9.6545,0.02916,0.03146,0.02916,0.03146,0.03023,0.03050,-0.40617,1.66368,-0.43640,1.63318,-0.43640,1.63318,0.00000,0.00000,0,0.00025
9.7588,0.03658,0.03153,0.03658,0.03153,0.03356,0.03118,-0.40712,1.66275,-0.44068,1.63157,-0.44068,1.63157,0.00000,0.00000,0,0.00031
9.8623,0.03755,0.03328,0.03755,0.03328,0.03635,0.03228,-0.40818,1.66180,-0.44453,1.62952,-0.44453,1.62952,0.00000,0.00000,0,0.00119
9.9621,0.03905,0.03306,0.03905,0.03306,0.03869,0.03309,-0.40932,1.66082,-0.44801,1.62773,-0.44801,1.62773,0.00000,0.00000,0,0.00029
10.0635,0.04139,0.03359,0.04139,0.03359,0.04067,0.03315,-0.41052,1.65982,-0.45119,1.62667,-0.45119,1.62667,0.00000,0.00000,0,0.00029
10.1650,0.04003,0.03549,0.04003,0.03549,0.04053,0.03428,-0.41174,1.65882,-0.45227,1.62454,-0.45227,1.62454,0.00000,0.00000,0,0.00028
10.2697,0.03925,0.03488,0.03925,0.03488,0.03954,0.03484,-0.41294,1.65778,-0.45248,1.62294,-0.45248,1.62294,0.00000,0.00000,0,0.00030
10.3715,0.03495,0.03644,0.03495,0.03644,0.03634,0.03554,-0.41407,1.65673,-0.45041,1.62119,-0.45041,1.62119,0.00000,0.00000,0,0.00089
10.4717,0.04482,0.03712,0.04482,0.03712,0.04125,0.03683,-0.41524,1.65564,-0.45650,1.61881,-0.45650,1.61881,0.00000,0.00000,0,0.00037
10.5722,0.04591,0.03964,0.04591,0.03964,0.04454,0.03831,-0.41654,1.65451,-0.46108,1.61621,-0.46108,1.61621,0.00000,0.00000,0,0.00029
10.6731,0.04641,0.04446,0.04641,0.04446,0.04681,0.04263,-0.41794,1.65329,-0.46475,1.61065,-0.46475,1.61065,0.00000,0.00000,0,0.00026
10.7754,0.04662,0.04223,0.04662,0.04223,0.04649,0.04307,-0.41933,1.65198,-0.46582,1.60891,-0.46582,1.60891,0.00000,0.00000,0,0.00024
10.8778,0.04206,0.04087,0.04206,0.04087,0.04390,0.04190,-0.42069,1.65070,-0.46459,1.60880,-0.46459,1.60880,0.00000,0.00000,0,0.00033
10.9812,0.04034,0.04126,0.04034,0.04126,0.04176,0.04163,-0.42197,1.64945,-0.46372,1.60782,-0.46372,1.60782,0.00000,0.00000,0,0.00028
11.0835,0.04119,0.03991,0.04119,0.03991,0.04063,0.04050,-0.42319,1.64822,-0.46382,1.60772,-0.46382,1.60772,0.00000,0.00000,0,0.00034
11.1844,0.04240,0.04003,0.04240,0.04003,0.04245,0.03996,-0.42444,1.64702,-0.46689,1.60705,-0.46689,1.60705,0.00000,0.00000,0,0.00027
11.2872,0.04992,0.04209,0.04992,0.04209,0.04728,0.04140,-0.42580,1.64579,-0.47308,1.60440,-0.47308,1.60440,0.00000,0.00000,0,0.00027
11.3909,0.04624,0.04284,0.04624,0.04284,0.04743,0.04274,-0.42723,1.64452,-0.47466,1.60178,-0.47466,1.60178,0.00000,0.00000,0,0.00027
11.4917,0.05106,0.04141,0.05106,0.04141,0.04931,0.04245,-0.42869,1.64324,-0.47800,1.60079,-0.47800,1.60079,0.00000,0.00000,0,0.00025
11.5928,0.05043,0.04242,0.05043,0.04242,0.05029,0.04293,-0.43019,1.64195,-0.48048,1.59903,-0.48048,1.59903,0.00000,0.00000,0,0.00028
11.6941,0.05067,0.04155,0.05067,0.04155,0.05105,0.04227,-0.43171,1.64067,-0.48277,1.59840,-0.48277,1.59840,0.00000,0.00000,0,0.00032
11.7946,0.05005,0.04147,0.05005,0.04147,0.04972,0.04142,-0.43321,1.63942,-0.48292,1.59800,-0.48292,1.59800,0.00000,0.00000,0,0.00028
11.8987,0.04395,0.04119,0.04395,0.04119,0.04669,0.04137,-0.43465,1.63818,-0.48134,1.59681,-0.48134,1.59681,0.00000,0.00000,0,0.00029
12.0010,0.04693,0.04439,0.04693,0.04439,0.04560,0.04299,-0.43601,1.63692,-0.48162,1.59393,-0.48162,1.59393,0.00000,0.00000,0,0.00034
12.1028,0.04674,0.04579,0.04674,0.04579,0.04625,0.04540,-0.43740,1.63558,-0.48365,1.59018,-0.48365,1.59018,0.00000,0.00000,0,0.00107
12.2032,0.04716,0.04862,0.04716,0.04862,0.04817,0.04835,-0.43882,1.63416,-0.48699,1.58581,-0.48699,1.58581,0.00000,0.00000,0,0.00028
12.3051,0.04925,0.04811,0.04925,0.04811,0.04810,0.04803,-0.44025,1.63272,-0.48835,1.58468,-0.48835,1.58468,0.00000,0.00000,0,0.00029
12.4071,0.04446,0.05106,0.04446,0.05106,0.04607,0.04970,-0.44167,1.63125,-0.48774,1.58155,-0.48774,1.58155,0.00000,0.00000,0,0.00044
12.5084,0.04711,0.05551,0.04711,0.05551,0.04635,0.05373,-0.44306,1.62968,-0.48941,1.57595,-0.48941,1.57595,0.00000,0.00000,0,0.00037
12.6103,0.05219,0.05242,0.05219,0.05242,0.05034,0.05298,-0.44452,1.62807,-0.49486,1.57510,-0.49486,1.57510,0.00000,0.00000,0,0.00031
12.7108,0.05419,0.05148,0.05419,0.05148,0.05460,0.05176,-0.44612,1.62651,-0.50073,1.57475,-0.50073,1.57475,0.00000,0.00000,0,0.00043
12.8125,0.05558,0.05107,0.05558,0.05107,0.05448,0.05168,-0.44776,1.62495,-0.50224,1.57327,-0.50224,1.57327,0.00000,0.00000,0,0.00100
12.9129,0.05546,0.05223,0.05546,0.05223,0.05425,0.05122,-0.44937,1.62342,-0.50363,1.57221,-0.50363,1.57221,0.00000,0.00000,0,0.00032
13.0146,0.05595,0.05156,0.05595,0.05156,0.05513,0.05205,-0.45102,1.62186,-0.50616,1.56981,-0.50616,1.56981,0.00000,0.00000,0,0.00026
13.1195,0.05768,0.05254,0.05768,0.05254,0.05659,0.05199,-0.45271,1.62030,-0.50931,1.56831,-0.50931,1.56831,0.00000,0.00000,0,0.00030
13.2205,0.05957,0.05468,0.05957,0.05468,0.05964,0.05358,-0.45448,1.61872,-0.51412,1.56514,-0.51412,1.56514,0.00000,0.00000,0,0.00028
13.3228,0.06239,0.05522,0.06239,0.05522,0.06056,0.05504,-0.45627,1.61708,-0.51683,1.56204,-0.51683,1.56204,0.00000,0.00000,0,0.00103
13.4227,0.05874,0.05637,0.05874,0.05637,0.05987,0.05679,-0.45808,1.61538,-0.51795,1.55859,-0.51795,1.55859,0.00000,0.00000,0,0.00036
13.5254,0.05919,0.05670,0.05919,0.05670,0.05937,0.05628,-0.45987,1.61368,-0.51924,1.55740,-0.51924,1.55740,0.00000,0.00000,0,0.00032
13.6272,0.05695,0.05788,0.05695,0.05788,0.05708,0.05755,-0.46160,1.61197,-0.51868,1.55443,-0.51868,1.55443,0.00000,0.00000,0,0.00027
13.7302,0.05884,0.05853,0.05884,0.05853,0.05839,0.05863,-0.46334,1.61022,-0.52173,1.55160,-0.52173,1.55160,0.00000,0.00000,0,0.00148
13.8298,0.05699,0.05605,0.05699,0.05605,0.05766,0.05675,-0.46509,1.60850,-0.52274,1.55176,-0.52274,1.55176,0.00000,0.00000,0,0.00026
13.9302,0.05305,0.05505,0.05305,0.05505,0.05441,0.05518,-0.46676,1.60683,-0.52117,1.55165,-0.52117,1.55165,0.00000,0.00000,0,0.00026
14.0320,0.05265,0.05585,0.05265,0.05585,0.05257,0.05618,-0.46835,1.60515,-0.52092,1.54896,-0.52092,1.54896,0.00000,0.00000,0,0.00028
14.1332,0.05142,0.05150,0.05142,0.05150,0.05169,0.05357,-0.46991,1.60350,-0.52160,1.54993,-0.52160,1.54993,0.00000,0.00000,0,0.00025
14.2342,0.04655,0.05182,0.04655,0.05182,0.04900,0.05231,-0.47143,1.60191,-0.52043,1.54960,-0.52043,1.54960,0.00000,0.00000,0,0.00048
14.3343,0.04357,0.04784,0.04357,0.04784,0.04472,0.04903,-0.47281,1.60041,-0.51753,1.55138,-0.51753,1.55138,0.00000,0.00000,0,0.00026
14.4391,0.03607,0.04394,0.03607,0.04394,0.03827,0.04539,-0.47402,1.59901,-0.51230,1.55361,-0.51230,1.55361,0.00000,0.00000,0,0.00028
14.5404,0.03101,0.04467,0.03101,0.04467,0.03325,0.04454,-0.47509,1.59766,-0.50833,1.55311,-0.50833,1.55311,0.00000,0.00000,0,0.00029
14.6408,0.03073,0.04355,0.03073,0.04355,0.03165,0.04475,-0.47605,1.59630,-0.50770,1.55155,-0.50770,1.55155,0.00000,0.00000,0,0.00025
14.7423,0.02668,0.04334,0.02668,0.04334,0.02869,0.04395,-0.47695,1.59497,-0.50564,1.55102,-0.50564,1.55102,0.00000,0.00000,0,0.00025
14.8433,0.02557,0.04327,0.02557,0.04327,0.02636,0.04312,-0.47777,1.59367,-0.50413,1.55054,-0.50413,1.55054,0.00000,0.00000,0,0.00028
14.9445,0.02513,0.04457,0.02513,0.04457,0.02494,0.04392,-0.47853,1.59236,-0.50348,1.54843,-0.50348,1.54843,0.00000,0.00000,0,0.00025
15.0496,0.02128,0.04607,0.02128,0.04607,0.02270,0.04515,-0.47924,1.59102,-0.50195,1.54588,-0.50195,1.54588,0.00000,0.00000,0,0.00026
15.1513,0.02751,0.04885,0.02751,0.04885,0.02495,0.04813,-0.47995,1.58961,-0.50490,1.54148,-0.50490,1.54148,0.00000,0.00000,0,0.00028
15.2520,0.02580,0.04785,0.02580,0.04785,0.02654,0.04789,-0.48073,1.58817,-0.50727,1.54028,-0.50727,1.54028,0.00000,0.00000,0,0.00027
15.3531,0.02469,0.04943,0.02469,0.04943,0.02545,0.04856,-0.48151,1.58673,-0.50697,1.53817,-0.50697,1.53817,0.00000,0.00000,0,0.00033
15.4535,0.02559,0.04541,0.02559,0.04541,0.02489,0.04665,-0.48225,1.58530,-0.50715,1.53865,-0.50715,1.53865,0.00000,0.00000,0,0.00029
15.5549,0.02293,0.04512,0.02293,0.04512,0.02409,0.04522,-0.48299,1.58394,-0.50708,1.53872,-0.50708,1.53872,0.00000,0.00000,0,0.00027
15.6554,0.02270,0.04595,0.02270,0.04595,0.02278,0.04597,-0.48368,1.58257,-0.50646,1.53660,-0.50646,1.53660,0.00000,0.00000,0,0.00029
15.7576,0.02396,0.05047,0.02396,0.05047,0.02383,0.04871,-0.48439,1.58115,-0.50822,1.53245,-0.50822,1.53245,0.00000,0.00000,0,0.00050
15.8590,0.02425,0.05081,0.02425,0.05081,0.02434,0.05061,-0.48510,1.57965,-0.50944,1.52904,-0.50944,1.52904,0.00000,0.00000,0,0.00086
15.9612,0.01807,0.05179,0.01807,0.05179,0.02116,0.05050,-0.48580,1.57814,-0.50696,1.52765,-0.50696,1.52765,0.00000,0.00000,0,0.00032
