focus_pos,variance_of_laplacian,tenengrad,sum_modified_laplacian,normalized_variance,over_clip_frac,under_clip_frac,mean,p01,p50,p99,dynamic_range,sat_mean,sat_p50,val_mean
50,25.122847945934545,2857.9536232480423,3.044337875238541,26.986865500903455,0.0,0.0,181.48191397358457,15.3238075,223.70550000000003,242.0504337499999,226.72662624999992,43.899827897109404,13.972710661511574,190.72165708188658
55,27.165914265915042,3007.6099766376606,3.1485034939692733,27.36505844523841,0.0,1.5070408950617283e-06,180.67091670584966,14.888971249999999,222.424125,241.59099999999998,226.70202874999998,44.59932017502234,14.073858354407555,190.2724006558642
60,28.766796257545685,3218.587014158371,3.223461497528994,27.32839037211635,0.0,3.0140817901234566e-06,180.756366562078,14.7754125,223.478,241.59099999999998,226.8155875,44.205442384041625,14.091502827901966,190.2831986038773
65,31.145807100653084,3441.1026238461673,3.3353142890345966,27.79259494068689,0.0,0.0,179.93340919023677,14.454716249999999,222.20162499999998,240.83770874999988,226.3829924999999,44.56649254563156,14.106382978723403,189.4479061173804
70,35.23636715322511,3853.750602091617,3.510774408854041,28.078696381870717,0.0,3.0140817901234566e-06,179.56258605504917,13.98585375,222.62862499999997,240.146,226.16014624999997,44.42989016765276,14.106382978723403,188.96668987509645
75,39.08105221022845,4255.606057421031,3.681181392816951,28.553146318321936,0.0,0.0,178.89599595359516,13.907915,222.591,239.758375,225.85046,44.70254478696085,14.106382978723403,188.24460177951386
80,43.60565628797539,4764.302510735199,3.871672485871216,29.0910362182179,0.0,0.0,178.18238251561291,13.8696625,222.65224999999998,239.621625,225.7519625,44.92947786245088,14.106382978723403,187.49306158371914
85,55.78212599562462,5781.811859051989,4.2796078359715235,30.015944278344712,0.0,1.5070408950617283e-06,177.14723802354598,13.849966249999998,222.45475,238.26262499999996,224.41265875,44.86521536510885,14.106382978723403,186.2531391661844
90,83.64740902080194,7754.579524046196,5.03794627391496,31.527637076398165,0.0,0.0,175.57602553379385,13.5491225,221.840125,237.88074999999998,224.33162749999997,45.013018187040764,14.106382978723403,184.43024962625387
95,120.567797306147,9975.71982753293,5.833344246954054,33.07550795241988,0.0,4.521122685185185e-06,174.06015073724438,12.65538,221.59099999999998,237.03435124999993,224.37897124999995,45.226866798405986,14.14412496575655,182.7515236183449
100,160.174893157694,12177.001029960567,6.562192601042228,34.705075906868046,0.0,7.5352044753086416e-06,172.55869865360964,12.16532,221.59099999999998,236.146,223.98068,45.609793853504456,14.212332207104375,181.25081530912422
105,196.78106860603435,14712.571598765258,7.16573639263346,36.519956816228095,0.0,3.0140817901234566e-06,170.84412461269048,11.816249999999998,221.59099999999998,235.81962499999997,224.00337499999995,45.83830149874134,14.288859472812225,179.36898087866513
110,274.1657300594826,18559.862478333696,8.424067298282528,38.4417692674878,3.9183063271604936e-05,4.0690104166666664e-05,169.12474275716144,10.87422,220.201625,234.9135,224.03928000000002,45.8315684236259,14.327519627312899,177.43531931182483
115,522.7047748059797,23837.665881773348,11.195788676787199,40.38045224138256,2.712673611111111e-05,0.0002833236882716049,167.2977345091266,9.569601250000002,219.83599999999998,235.09741874999995,225.52781749999994,46.294240186590294,14.350649350649352,175.41499837239581
120,1033.4913541880105,30171.74165424383,14.963573070594999,42.31691015864003,0.00010097173996913579,0.0010865764853395061,165.43830931411554,7.4114875,219.591,236.146,228.7345125,47.2241384602884,14.350649350649352,173.21756847993828
125,1573.4426364580054,35008.69202117367,17.805929805622156,43.62545440661064,0.0002652391975308642,0.004165461033950617,164.07297568540218,5.352125,218.28787499999999,236.88727999999992,231.53515499999992,48.488394713249725,14.350649350649352,171.70097595968366
130,1508.1591700276856,34358.25425002479,17.297391728238,43.459063160719964,0.0001808449074074074,0.003948447145061729,163.52458301685473,5.4815375,217.83599999999998,236.146,230.6644625,48.639012217373505,14.413247825840383,171.1364640600887
135,1000.229468584085,28805.373381515798,14.460215066423643,41.59050658245488,8.288724922839505e-05,0.0010579427083333335,164.37262522002794,7.9796025,217.72375,234.44940124999965,226.46979874999965,46.373419132563,14.460247769128536,171.912080741223
140,476.2989940028673,21738.925581232892,10.389773636663893,39.47958123129709,3.466194058641975e-05,0.0001115210262345679,165.13579671525366,10.034415,216.201625,231.87475,221.84033500000004,45.329987331191035,14.475982532751091,172.63578287760416
145,230.40540486507138,16559.235666416374,7.638669192212655,37.323223462594584,1.808449074074074e-05,1.9591531635802468e-05,166.16176556471834,10.8346075,215.83599999999998,229.91715499999998,219.08254749999998,44.311437198070486,14.475982532751091,173.5920711564429
150,134.22349465486315,12499.72666604397,5.9636286652272865,35.43406023964628,0.0,3.0140817901234566e-06,166.6821879897883,11.129394999999999,215.59099999999998,228.14600000000002,217.01660500000003,44.35703744201108,14.499861638723996,174.12543553481868
155,93.32791393205066,9886.201646598405,5.156698829023342,33.30487654233665,0.0,1.5070408950617283e-05,167.59494937849632,11.48121,213.83599999999998,227.65225,216.17104,43.24831196404715,14.571638804993942,175.0540726273148
160,66.98109236061846,7817.836907320625,4.46168826607379,31.765185751136414,0.0,4.521122685185185e-06,167.86867100091627,11.32781125,213.65225,226.146,214.81818875,42.9190207195077,14.595671043351718,175.36787772472994
165,50.8146908282223,6052.13689697918,4.04394404603171,29.978756966448465,0.0,9.04224537037037e-06,168.59347288079906,11.29835125,212.10725000000002,225.98153374999998,214.6831825,42.06561110762328,14.733333333333333,176.075899100598
170,37.77317134188928,4550.074099264954,3.581542794624948,28.536812790649435,0.0,0.0,168.864973063151,11.623123750000001,211.59099999999998,224.14599999999996,212.52287624999997,41.83091082697574,14.80836896387777,176.36167022328317
175,29.80172938072722,3579.12819740086,3.264602468867743,27.19025647209702,0.0,4.521122685185185e-06,169.37305353913482,11.69704625,210.5965,224.14599999999996,212.44895374999996,40.663259672163804,14.865470852017937,176.7006519458912
180,23.809413374778632,2856.465071612443,2.9864057606913956,26.245088679535613,0.0,0.0,169.50414152771748,11.530874999999998,209.77474999999998,223.25531374999994,211.72443874999993,40.38903282233893,14.865470852017937,176.79498818479937
185,19.19571895260235,2280.8441573409623,2.7296999620785862,25.43947595687284,0.0,0.0,169.52154116934315,11.93150125,209.591,222.146,210.21449875,39.980402144541245,14.865470852017937,176.77031943238813
190,16.124871340085193,1877.5480514024807,2.5241641018740557,24.567835429678745,0.0,0.0,169.74640352527,11.775694999999999,208.00925,222.146,210.37030499999997,39.550958376257526,14.899027390619318,176.90989854600696
195,13.340877685661079,1576.9926993387362,2.3321735470592593,23.924572001766265,0.0,6.028163580246913e-06,169.85892053674766,11.94153875,207.68287499999997,221.95225,210.01071125,38.87488298026133,14.604524495376996,176.9035750024113
200,11.810027813307748,1338.8556322162685,2.2227979858834503,23.309456683853952,0.0,0.0,169.88134345009883,11.9084025,207.535375,220.14600000000002,208.2375975,38.48671599308611,14.709720954564567,176.88008626302081
205,10.40071594644596,1152.6744792530335,2.10532079683907,22.80203260073339,0.0,0.0,169.8304335244261,11.963125,205.86587500000002,220.14600000000002,208.18287500000002,37.867641702189744,14.741292970080107,176.7545150945216
210,9.53351291709743,1013.3766738700397,2.037609319188241,22.346814095931485,0.0,0.0,169.83004684335214,12.20296625,205.591,220.14600000000002,207.94303375,37.21977611815906,14.473863824746752,176.6855122130594
215,9.192701783286775,965.2575108726389,2.009646410309736,21.95320121524244,0.0,0.0,170.0485526183328,12.15281625,205.591,220.10862500000002,207.95580875000002,36.90042012836808,14.462249556615438,176.9082920404128
220,9.207315117881604,954.7493634230134,2.0176623892939314,22.182391853304743,0.0,1.5070408950617283e-06,169.70709131763596,12.135354999999999,205.591,219.95225,207.816895,37.568501969872656,15.136986301369863,176.80013774353782
225,9.22677187675447,962.8454980210645,2.0088703882663834,21.98639802709048,0.0,1.5070408950617283e-06,169.98546795729646,12.1556,205.591,220.10725000000002,207.95165,37.047571344410535,15.128385740971357,177.00074146412038
230,9.210061619603476,959.5631693704493,2.004469034410631,22.045826108762213,0.0,0.0,169.91216240174091,12.078689999999998,205.591,220.10725000000002,208.02856000000003,37.235579761996135,15.136986301369863,176.96140016155476
235,9.223921400838348,952.034511122743,2.0151260275480785,22.148689752615546,0.0,0.0,169.73623670036406,12.228375,205.591,219.99099999999999,207.762625,37.62461749323898,15.128385740971357,176.81865023389275
240,9.201812619674708,958.0705506740042,2.007970875434265,21.96713820513894,0.0,0.0,169.99038417637198,12.088749999999997,205.591,220.0685,207.97975000000002,37.05797861875904,15.128385740971357,176.95642843364197
245,9.189254153601688,949.2493910239149,2.009597363238248,22.18271030099273,0.0,0.0,169.6525427291305,12.254574999999999,205.591,220.06987500000002,207.81530000000004,37.598133327073995,15.136986301369863,176.73705301167053
250,9.298265081929841,959.3239795675795,2.0162188157508476,21.951847594366356,0.0,0.0,169.9843507969232,12.154657499999999,205.591,220.14600000000002,207.99134250000003,37.05120438311139,15.130957688254842,176.98587751977237
255,9.17982914290005,946.3878334538948,2.0025611375813512,22.197996996674277,0.0,0.0,169.6277404453607,12.297749999999999,205.591,219.56349999999998,207.26575,37.64574302708058,15.136986301369863,176.72520465615355
