focus_pos,variance_of_laplacian,tenengrad,sum_modified_laplacian,normalized_variance,over_clip_frac,under_clip_frac,mean,p01,p50,p99,dynamic_range,sat_mean,sat_p50,val_mean
60,26.58662886530654,2988.647297269572,3.134209228360329,27.700356407024568,0.0,0.0,177.36053735954377,13.947249999999999,219.93824999999998,238.14599999999996,224.19874999999996,44.418282913356464,14.106382978723403,186.41280562789353
65,28.888250888522045,3265.3006045091315,3.2560156563463347,28.05040642322627,0.0,0.0,176.81369289369937,13.948956249999998,220.017625,237.85024999999996,223.90129374999998,44.74576925203528,14.106382978723403,185.80790503231094
70,32.00998547195331,3581.5017721500217,3.4026980109605147,28.460887152020852,0.0,0.0,176.21401056737074,13.8464125,219.98506249999997,237.38537499999995,223.53896249999997,44.8982280861122,14.136589504763643,185.15596215518906
75,35.914739692200385,3966.616106820521,3.5719927750526024,28.87545745166997,0.0,1.5070408950617283e-06,175.61302806562256,13.850749999999998,220.062375,236.20581749999997,222.35506749999996,45.15534452013955,14.14418964782516,184.49317762586804
80,40.326066786125146,4436.786755582326,3.769724282245439,29.339973589929215,0.0,0.0,174.98248910861543,13.830471249999999,219.84425,236.146,222.31552875,45.247305146300434,14.219867668097283,183.85130178192514
85,51.25566039948336,5401.569686112058,4.16459928071635,30.2522867333462,0.0,0.0,173.9202783278477,13.208716249999998,219.591,236.04399999999998,222.83528374999997,45.307996575112355,14.219997868640558,182.718994140625
90,73.34671023277697,7087.969461387697,4.824207405685767,31.612406871305925,0.0,0.0,172.52030722083572,12.63453375,219.591,234.3435,221.70896625,45.63892236527383,14.335251658213032,181.26537332417053
95,106.7579000501292,9201.288520599745,5.582067382382444,33.089009336005674,0.0,3.0140817901234566e-06,171.14776476447963,12.27317875,219.591,234.14600000000002,221.87282125000002,45.67569935366089,14.342917319749217,179.69181315104169
100,146.23648239979195,11441.647876393434,6.335142245070218,34.70738274168876,0.0,2.8633777006172838e-05,169.6276751618562,11.958381249999999,218.28787499999999,233.68287499999997,221.72449374999997,45.668477458687676,14.350649350649352,177.96432834201389
105,183.49708227746734,13873.20512544398,6.971867877501591,36.49474712984619,0.0,1.9591531635802468e-05,168.03066094593942,11.23540375,217.87475,232.20162499999998,220.96622125,45.80280301741754,14.350649350649352,176.22751645688658
110,246.05470357954758,17418.44921394593,8.095955667111124,38.42227905270713,1.9591531635802468e-05,0.00012659143518518518,166.34821466893322,10.21765375,217.83599999999998,232.146,221.92834625,46.04442568307005,14.358448616600793,174.34348476080248
115,437.85397565177703,22329.73229064719,10.392422753461858,40.37938956493848,2.4112654320987653e-05,0.00025468991126543204,164.4854441596137,9.7100425,217.591,232.146,222.43595749999997,46.7137673220807,14.475982532751091,172.47971372251158
120,904.1407608564768,28725.5250846649,14.204482953711405,42.409729901044145,5.8774594907407404e-05,0.0009313512731481482,162.5928325541932,7.696125,216.14600000000002,233.94691624999993,226.2507912499999,47.60626204201253,14.483918926683522,170.28306749131946
125,1471.9751047942932,34142.48796808105,17.49917680401967,43.967285597478195,9.795765817901235e-05,0.0037887008101851853,161.04242800865643,5.58071625,215.83599999999998,234.29561249999955,228.71489624999958,49.005478969288305,14.555556244602233,168.5881016107253
130,1569.7340310845827,34946.603596600005,17.804467396755886,44.116992920324776,0.00017632378472222222,0.005099826388888889,160.4137208282094,4.412025000000001,215.59099999999998,234.3468375,229.93481249999996,49.452211588980006,14.60352422907489,167.86406792534723
135,1121.602795307947,30040.471527718582,15.240938474029946,42.6862140707603,8.590133101851852e-05,0.0016426745756172839,160.75245736430603,6.7305575,214.146,232.934,226.2034425,47.70012024279366,14.611601399555575,168.20079511477624
140,543.7886813982193,22917.851838054543,11.106057516697657,40.49411851902545,2.2605613425925925e-05,0.00024564766589506174,161.60845384988664,8.975876249999999,213.83599999999998,230.08598999999992,221.11011374999993,46.02667767964372,14.619750367107196,169.01421440972223
145,262.4077488427257,17314.862866278967,8.07519807365318,38.45247610744394,6.028163580246913e-06,2.712673611111111e-05,162.44837936891153,9.8666625,213.591,227.371125,217.5044625,45.400162506026284,14.700809260197783,169.86516655815973
150,147.0838718462721,13082.57246331688,6.257120628333417,36.38128202335899,0.0,1.808449074074074e-05,163.23092415063175,10.16180375,211.83599999999998,226.146,215.98419625,44.65007811287065,14.701096465351153,170.60880835262347
155,97.23472351612824,10208.966605243766,5.271171683099283,34.408925195860746,0.0,1.5070408950617283e-06,163.89351812518083,10.3823125,211.59099999999998,224.99385124999998,214.61153874999997,44.08556205651456,14.692978371510383,171.22928421585647
160,69.9615929752977,8116.20835903345,4.599955339885994,32.6529721777703,0.0,3.0140817901234566e-05,164.45335910071856,10.461875,209.97062499999998,224.14599999999996,213.68412499999997,43.41459363645694,14.617335941576624,171.77553077980323
165,52.86249492447612,6277.940225933827,4.135268046313063,31.025973680763475,0.0,1.5070408950617283e-06,164.91161612503615,10.5336325,209.77474999999998,223.11965499999997,212.58602249999996,42.806948742231164,14.2566046392715,172.13267686631946
170,40.12618368028912,4755.582783042038,3.706632830466803,29.457485183021017,0.0,4.521122685185185e-06,165.33299238190824,10.681815,208.535375,222.146,211.464185,42.04102708239784,14.450423301976741,172.52143765673225
175,30.910640899591414,3705.9894624979815,3.355177563977103,28.21042608242835,0.0,0.0,165.6436948875144,10.714803749999998,207.80537499999997,222.146,211.43119624999997,41.657527851591496,14.170052486792475,172.7837516878858
180,24.60812541952796,2958.7712170495056,3.072036973381614,27.14811829525114,0.0,3.0140817901234566e-06,165.8171677818769,10.7022875,207.535375,220.57725,209.87496249999998,41.387956862492366,14.773945699784303,173.1191993995949
185,19.960321467915037,2369.0371566000085,2.810121675759654,26.173615528651233,0.0,3.0140817901234566e-06,165.95182895387248,10.752875,205.68287500000002,220.14600000000002,209.393125,40.96100414046913,15.136986301369863,173.24634843991126
190,16.459162318987268,1939.6070191869953,2.584636662364831,25.365161208185675,0.0,1.5070408950617283e-06,166.07656876778307,10.94166375,205.591,220.10862500000002,209.16696125000004,40.525521996385145,15.154345230614553,173.28118971836417
195,14.022550359094438,1622.4673995140674,2.4070804683295033,24.681795066583405,0.0,7.5352044753086416e-06,166.1889949936101,11.07928875,204.5280625,218.84412500000002,207.76483625000003,39.94163120130254,15.11986301369863,173.29935558931328
200,11.899365189222571,1373.2891413338184,2.2496708956182445,24.07552281131342,0.0,0.0,166.19094898063753,11.566826249999998,203.591,218.146,206.57917375,39.151306485469064,15.154740862319297,173.25532889660494
205,10.654727583830057,1182.0749485784545,2.148162659942754,23.554413406725605,0.0,1.5070408950617283e-06,166.16218947120947,11.711125,203.591,218.146,206.43487499999998,38.717366953913995,15.128542478320975,173.12416962046683
210,9.940038252805433,1037.8181677832729,2.096607887960565,23.089159808940504,0.0,0.0,166.1351686876085,11.82425,202.71349999999998,218.06987499999997,206.245625,38.5036287051431,15.149182040311944,173.0731246383102
215,9.395578325406827,982.496002097776,2.037058775138233,22.867748911874422,0.0,0.0,166.15769908613038,11.754999999999999,201.942,217.06849999999997,205.31349999999998,38.36444421509373,15.046431243282985,173.03285801263505
220,9.50166759594627,980.7077712524831,2.05593066649949,22.87493585074003,0.0,0.0,166.1292774040316,11.885975,201.9793125,217.27974999999998,205.393775,38.569972701058546,15.026485017150927,173.01793077256946
225,9.474630730153752,978.7101008967863,2.0463544016367408,22.86102302614882,0.0,0.0,166.16226551498602,11.700410000000002,201.87875,216.85862500000002,205.158215,38.42003077578262,14.947829121654582,173.02236599392361
230,9.441871458055834,977.1750377381157,2.05498520758918,22.845982196021176,0.0,1.5070408950617283e-06,166.17954536193093,11.70218625,201.889,216.980125,205.27793874999998,38.451649019657054,14.472177916138989,173.0061954451196
235,9.385794148992154,973.9696318929821,2.0369219843298954,22.83299252535455,0.0,0.0,166.1717404227551,11.76325,201.9453125,217.24237499999998,205.479125,38.40715320541551,14.858272330215126,173.04366349585263
240,9.400622467948995,973.6826240459154,2.051074975840391,22.838896421027723,0.0,1.5070408950617283e-06,166.17324131341627,11.790557499999998,201.983375,217.28112499999997,205.49056749999997,38.420352880278585,14.371742446000068,172.9950237509645
245,9.259476093632959,971.9788703240384,2.0276671891055478,22.836779394347197,0.0,0.0,166.1640768500434,11.838375,201.85600000000002,217.31849999999997,205.480125,38.39567720323906,14.776213733238162,173.0406162591628
250,9.457860052873842,971.060164092204,2.0432319032269937,22.83157962078421,0.0,0.0,166.15385411542727,11.911538749999998,201.90325,217.06561999999977,205.15408124999976,38.452915871841796,15.033764430618945,173.03907003520447
255,9.357586575360273,969.568745012514,2.0478784236311625,22.826562816739248,0.0,0.0,166.17626287615738,11.676912499999998,201.904625,216.999125,205.3222125,38.2228000954652,14.618177559149041,173.0166317033179
