focus_pos,variance_of_laplacian,tenengrad,sum_modified_laplacian,normalized_variance,over_clip_frac,under_clip_frac,mean,p01,p50,p99,dynamic_range,sat_mean,sat_p50,val_mean
55,24.619838123966005,2790.0955638954347,3.0674950197558375,27.49187062756353,0.0,0.0,175.08066608946996,14.791537499999999,216.591,236.146,221.35446249999998,46.319234343684975,14.405448559888944,184.77402524594908
60,25.990366293108856,2976.301752440415,3.1451401777413537,27.675907879358093,0.0,0.0,174.71437140118633,14.67927125,216.744125,236.146,221.46672875,46.10355350417265,14.46634499548831,184.35053319106868
65,28.315121813368595,3223.6502097622206,3.2751520021896585,27.991638468134752,0.0,0.0,174.1900994104456,14.432402499999998,216.87631249999998,235.89912499999997,221.4667225,46.13485029595662,14.475982532751091,183.80549828800156
70,31.718709574103162,3561.2730951572944,3.4352158829573836,28.439315892402647,0.0,0.0,173.49351540497202,13.99934125,217.376625,235.496625,221.49728375,46.39534922529393,14.475982532751091,183.07377115885419
75,35.94834250373359,3940.3540245108743,3.6257444417600446,28.83278915915228,0.0,0.0,172.9623256308473,13.966624999999999,217.591,234.14600000000002,220.17937500000002,46.466851474362,14.475982532751091,182.44250036168984
80,40.97098307067519,4418.3456828727,3.8424356926163354,29.35215769666283,0.0,0.0,172.28914012014127,13.87979,217.591,234.14600000000002,220.26621000000003,46.80584747478117,14.475982532751091,181.7290626808449
85,52.2350196005237,5419.982669888883,4.2498330433160465,30.291971960876516,0.0,0.0,171.12102779134113,13.849374999999998,217.591,233.999125,220.14975,46.8308176952884,14.483918926683522,180.511661482446
90,72.82213499061734,7066.434628080723,4.877651520526498,31.65138602706665,0.0,4.521122685185185e-06,169.74434126790362,13.436845,217.591,232.146,218.709155,47.312527657175906,14.571638804993942,179.1031298225309
95,106.17977256553729,9216.913321525542,5.6702257012403985,33.16299879215097,0.0,1.5070408950617283e-06,168.25220787519288,12.805,216.55175000000003,232.146,219.34099999999998,47.28810865388531,14.60352422907489,177.41145531925156
100,151.44148222378152,11573.369259844429,6.5424469543597406,34.86605236548911,0.0,3.0140817901234566e-06,166.7096724220558,12.13867875,216.038,231.446375,219.30769625,47.206716043868255,14.60352422907489,175.46292830102237
105,186.57709688504184,14109.770115224208,7.187360718305036,36.67719296383956,0.0,2.4112654320987653e-05,165.15190167914494,11.837421249999998,215.80537499999997,230.14862499999995,218.31120374999995,47.59247450891475,14.684583122165478,173.85428873697919
110,254.34928967104116,17797.048034937598,8.393030509920733,38.62919022862142,0.0,0.0001491970486111111,163.35292026246623,10.74386875,215.59099999999998,230.14599999999996,219.40213124999997,47.738150199968494,14.733333333333333,171.96904688705632
115,460.9650406972372,22925.2537377002,10.84086030239272,40.63587560152622,1.2056327160493826e-05,0.0003059293016975308,161.5899428334177,9.79470125,215.36575,230.16824999999994,220.37354874999994,48.35444232291827,14.749776785714285,169.95464711130398
120,963.9764505453286,29537.78211852801,14.911521240580809,42.68588645324523,5.123939043209876e-05,0.0012131679205246914,159.6613686885127,7.7665,213.85024999999996,232.1304874999999,224.36398749999992,49.44244009954872,14.865470852017937,167.82377869405863
125,1504.9587946964616,34964.732863456535,18.087708376657538,44.28238807523313,0.0001069999035493827,0.004139841338734568,157.90102918083284,5.3274575,213.591,233.03072625,227.70326875,51.1650573649068,14.865470852017937,165.82353153935185
130,1566.8270032387763,35263.617445130585,18.153480993418803,44.37915932264545,0.000138647762345679,0.005062150366512345,157.18880456693668,4.4670362500000005,212.14600000000002,232.68177249999985,228.21473624999982,51.350007364916344,14.949475821112593,165.0870361328125
135,1093.4383695494512,29975.521035587084,15.401739065481728,42.8574611188646,6.480275848765431e-05,0.0017270688657407408,157.4658203125,7.3384,211.75437499999998,230.5778949999999,223.2394949999999,49.683611218614864,15.0,165.40232867959105
140,526.3201635854126,22689.782444765417,11.139793780887608,40.7175789960352,1.0549286265432098e-05,0.00025468991126543204,158.1996146858121,9.489180000000001,211.424125,227.29456874999988,217.8053887499999,48.17451673804082,15.008522727272727,166.16377164110725
145,260.0605035988831,17209.388029532805,8.146439470996235,38.716136492903246,0.0,3.315489969135802e-05,158.8776834581163,10.09103875,209.83599999999996,224.83815875,214.74712,47.53949811487504,15.029907378580324,166.7348964361497
150,147.56752266483136,13026.48630680964,6.364683311824145,36.69321852716713,0.0,1.3563368055555555e-05,159.47780196729116,10.648138750000001,209.591,223.566,212.91786125000002,46.877220747900175,15.136986301369863,167.33768416039737
155,95.56209379838143,10097.397946960456,5.312414319004748,34.80100697399547,0.0,3.0140817901234566e-06,159.96522241512343,10.58914875,207.83599999999998,222.146,211.55685124999997,46.41153231709272,15.189143084169576,167.8507381486304
160,69.41088062325413,7963.047659612338,4.6487316157581855,33.0806645895712,0.0,0.0,160.4376372567636,10.825985,207.59099999999998,221.538875,210.71289,45.50817486387376,15.276497695852534,168.3429271556713
165,52.07075545534611,6103.099930533823,4.166567342626122,31.390676499428388,0.0,1.5070408950617283e-06,160.9136285792221,11.27141625,205.836,220.14600000000002,208.87458375000003,44.944741544827096,15.276497695852534,168.7843017578125
170,38.853261150230914,4637.796738416542,3.70964817029163,29.910485319939802,0.0,0.0,161.2633058238088,11.293625,205.591,220.078,208.784375,44.27098612668558,15.382995674513865,169.11027922453704
175,30.544521101069456,3620.4981637342935,3.3785189637667,28.69394896895698,0.0,0.0,161.46309935317805,11.235846250000002,203.95225,218.49099999999999,207.25515375,43.654554609879675,15.41860465116279,169.2496925636574
180,24.583598745974722,2891.582861497767,3.1067496253731,27.675880978989547,0.0,4.521122685185185e-06,161.622397221318,11.305374999999998,203.591,218.146,206.840625,43.1672136584359,15.41860465116279,169.33830054012347
185,19.775105817383356,2323.7313214926235,2.835593769878165,26.744760316204662,0.0,0.0,161.68448965717832,11.5277925,203.32975,217.97249999999997,206.4447075,42.84494643237268,15.472641816996305,169.35643174913196
190,16.33751030977684,1910.7044074805804,2.5928558191026108,25.957184030898667,0.0,0.0,161.67419142885558,11.6152825,201.591,216.14600000000002,204.53071750000004,42.55300318917283,15.56338028169014,169.32045868296683
195,13.782097261034162,1603.651691043206,2.4106861284068137,25.227734732957654,0.0,0.0,161.9027114875699,11.875532499999998,201.591,216.14600000000002,204.2704675,41.87416902836477,15.56338028169014,169.42693413628473
200,12.1162805472898,1356.8002134938224,2.306044505675983,24.577702945801033,0.0,0.0,162.08991071385512,11.91424375,201.47975,216.10725000000002,204.19300625,41.50270119871341,15.600086367260165,169.6677592713156
205,10.74033718082001,1172.2464225134681,2.191335503620887,24.041670997557674,0.0,0.0,162.0788363112461,11.8588075,199.621625,214.68383249999994,202.82502499999995,41.0858757202942,15.692373468657784,169.60795386043594
210,10.497581472260624,1035.491532163961,2.131947662328134,23.591440674913013,0.0,0.0,162.01880327088156,11.924374999999998,199.591,214.146,202.221625,40.74046692852167,15.710900473933648,169.49758270640433
215,9.548364493852315,980.1062842477919,2.0858972283725628,23.306105400215827,0.0,0.0,162.3361172281901,11.938042499999998,199.591,214.146,202.2079575,40.41497866204246,15.609349869898097,169.68214849778164
220,9.665840569812062,979.1942243368889,2.0929148970005413,23.25224461815865,0.0,0.0,162.4933721004533,11.942124999999999,199.591,214.146,202.20387499999998,40.46051074012938,15.70255938708458,169.972139334973
225,9.606862859520888,976.6271860173275,2.088702454494303,23.234516543871983,0.0,0.0,162.55323105046776,11.949537499999998,199.591,214.146,202.1964625,40.48848711155666,15.701636971295716,169.9902313609182
230,9.490239492899423,973.7708682230084,2.078469581824635,23.23347694836672,0.0,0.0,162.4824085241247,11.94625,199.591,214.146,202.19975,40.400764325626525,15.710900473933648,169.951602888696
235,9.447167353381817,970.3515100836045,2.07225875250771,23.334278193347295,0.0,0.0,162.10571488293306,11.940749999999998,199.591,214.146,202.20524999999998,40.64564348505111,15.710900473933648,169.67784137490355
240,9.433294432388326,968.4662865781487,2.0720510975803723,23.42178076522637,0.0,0.0,161.77033872703268,11.933249999999997,199.591,214.146,202.21274999999997,40.488366386314794,15.710900473933648,169.17468111014662
245,9.381044779026256,968.1158007888571,2.0755529523658103,23.439685718020716,0.0,0.0,161.65650909649884,11.924374999999998,199.591,214.146,202.221625,40.60060485761525,15.710900473933648,169.09301607108412
250,9.51048159357166,968.254518761101,2.0779606106571444,23.44540554677595,0.0,0.0,161.56313804042486,11.89926375,199.385375,214.12149999999997,202.22223624999998,40.569908226877175,15.710900473933648,168.98257107204861
255,9.54496543084996,967.3958145363432,2.079883653116899,23.480077945954243,0.0,0.0,161.29823401783128,11.882513750000001,198.621625,214.06849999999997,202.18598624999998,40.661213514189946,15.720252200406229,168.65593804253473
